"name"	"mIDH2_NR"	"mIDH1_NR"	"distance"
"73"	"1-Pentadecanoylglycerophosphocholine,"	0.480815941341031	0.219298414215127	0.0153550108309515
"74"	"1-Pentadecanoylglycerophosphoethanolamine"	0.480861081750923	0.21944017102067	0.0152777493908979
"75"	"1-Timnodnoyl-Cholesterol,"	0.554331511287326	0.32420549674062	0.0154849353750044
"76"	"1-Tridecanoylglycerophosphoethanolamine"	0.480861081750923	0.21944017102067	0.0152777493908979
"77"	"1-Vaccenoyl-Cholesterol,"	0.554331511287326	0.32420549674062	0.0154849353750044
"78"	"1-acyl-PE"	0	0	-0.45232305444912
"79"	"1-acylglycerol-3P"	0.562552895934676	0.337345500115913	0.014091418328472
"80"	"1-acylglycerol-3P-bile-PC"	0	0	-0.45232305444912
"81"	"1-acylglycerol-LD-PC"	0	0	-0.45232305444912
"82"	"1-acylglycerol-LD-PE"	0	0	-0.45232305444912
"83"	"1-acylglycerol-LD-PI"	0	0	-0.45232305444912
"84"	"1-acylglycerol-LD-PS"	0	0	-0.45232305444912
"85"	"1-acylglycerol-LD-SM"	0	0	-0.45232305444912
"86"	"1-acylglycerol-LD-TG1"	0	0	-0.45232305444912
"87"	"1-acylglycerol-VLDL"	0.558170266099018	0.333306696647537	0.0118684418586998
"88"	"1-acylglycerol-chylomicron"	0.55959846128818	0.336047615650455	0.0111680885249353
"89"	"1-alpha,25-dihydroxyvitamin"	0.649311188829555	0.46742673834055	0.00796802237858601
"90"	"1-hydroxy"	0.678448358903691	0.509309740144111	0.00771540093253731
"91"	"10,11-epoxy-(4Z,7Z)-hexadecadienoic"	0	0	-0.45232305444912
"92"	"10,13,16,19-docosatetraenoic"	0.558608381024635	0.333495018001824	0.0123060869571378
"93"	"10,13,16-docosatriynoic"	0.596700202015951	0.390889526146078	0.00933611600520501
"94"	"11,15-cyclo-8,12,14-trihydroxy-(5Z,9E)-eicosadienoic"	0.539078124783513	0.300561971792774	0.0173348448043156
"95"	"11-Eicosenoyl"	0	0	-0.45232305444912
"96"	"11-Octadecenoyl"	0.559818476226889	0.336462929625478	0.0110671257912814
"97"	"11-dehydro-thromboxane"	0.590145286631479	0.378433041717599	0.0124271191610482
"98"	"12,13-epoxy-(6Z,9Z)-octadecadienoic"	0	0	-0.45232305444912
"99"	"12,13-epoxylinoleic"	0.479583031942791	0.216796742552575	0.0160951357453294
"100"	"12,15,18,21-tetracosatetraenoic"	0.558867630343627	0.333188792796154	0.0129827203983913
"101"	"12-Dehydrocholic"	0.574436819614185	0.362897402337792	0.0055189366082693
"102"	"12-hydroxydodecanoic"	0.627728640097001	0.440023337200611	0.00453487657403034
"103"	"13,14-dihydro-15-oxo-lipoxin"	0	0	-0.45232305444912
"104"	"13,14-dihydro-lipoxin"	0.568674129417771	0.341691119768614	0.0184916472777454
"105"	"13,15-O-didesmethyl"	0.652718134142654	0.472386782192051	0.00787572748419496
"106"	"13,16,19-docosatrienoic"	0.556835932675324	0.331986868850776	0.0112818110731496
"107"	"13-Docosenoyl"	0	0	-0.45232305444912
"108"	"13-O-desmethyl"	0.668617559712197	0.495003805122043	0.00797536276918981
"109"	"14-hydroxytetradecanoic"	0.627710201486674	0.440023337200611	0.00450853199906859
"110"	"15-Keto-Prostaglandin"	0.706079767217296	0.551433013907938	0.00507111689153894
"111"	"15-dehydro-prostaglandin"	0.453659555794348	0.177612936577652	0.0182401980981809
"112"	"15-deoxy-prostaglandin"	0.590579900937925	0.378433041717599	0.0130480840262053
"113"	"15-epi-lipoxin"	0.579862474994505	0.366261667469502	0.00990669738013211
"114"	"15-keto-prostaglandin"	0	0	-0.45232305444912
"115"	"15-oxo-lipoxin"	0.595572564813364	0.393964608469341	0.00464989692673995
"116"	"15-oxo-prostaglandin"	0	0	-0.45232305444912
"117"	"16-5-5"	0.561520011412157	0.337447476248027	0.0125136854420666
"118"	"16-hydroxyhexadecanoic"	0.665214370215244	0.491398169052202	0.00671861608784391
"119"	"17alpha-hydroxypregnenolone"	0.590579900937925	0.378433041717599	0.0130480840262053
"120"	"2,3-Epoxy-Alpha-Tocopheryl"	0.47068852278565	0.203467891965982	0.0167157583755682
"121"	"2,3-dihydro-2-S-glutathionyl-3-hydroxy"	0	0	-0.45232305444912
"122"	"2,4,7,10,13,16,19-Docosaheptenoyl"	0	0	-0.45232305444912
"123"	"2,4,7,10,13,16-Docosahexenoyl"	0	0	-0.45232305444912
"124"	"2,4,7,10,13-Hexadecapentaenoyl"	0	0	-0.45232305444912
"125"	"2,4,7,10-Hexadecatetraenoyl"	0	0	-0.45232305444912
"126"	"2,4,7-Decatrienoyl"	0	0	-0.45232305444912
"127"	"2,5,8,11,14-Eicosapentaenoyl"	0	0	-0.45232305444912
"128"	"2,5-diaminopyrimidine"	0.551002639810041	0.324812035887341	0.0101221970020713
"129"	"2,6,10-Trimethyl"	0	0	-0.45232305444912
"130"	"2,6,9,12,15-Octadecapentenoyl"	0	0	-0.45232305444912
"131"	"2,6,9,12-Octadecatetraenoyl"	0	0	-0.45232305444912
"132"	"2,6,9-Dodecatrienoyl"	0	0	-0.45232305444912
"133"	"2,6-Dodecadienoyl"	0	0	-0.45232305444912
"134"	"2,7,10,13,16,19-Docosahexenoyl"	0	0	-0.45232305444912
"135"	"2,7,10,13,16-Docosapentenoyl"	0	0	-0.45232305444912
"136"	"2,7,10,13-Hexadecatetraenoyl"	0	0	-0.45232305444912
"137"	"2,7,10-Hexadecatrienoyl"	0	0	-0.45232305444912
"138"	"2,7-Decadienoyl"	0	0	-0.45232305444912
"139"	"2-(S-glutathionyl)acetyl"	0	0	-0.45232305444912
"140"	"2-Hydroxyadipic"	0.677662470618823	0.512258711197814	0.00364357449739783
"141"	"2-Methyl-3-Oxo-Valeryl"	0.556378419414506	0.329470860284607	0.0131441373833538
"142"	"2-amino-3-carboxymuconate"	0	0	-0.45232305444912
"143"	"2-aminoadipate"	0.591301021174253	0.377600893321206	0.0149105490129018
"144"	"2-aminomuconate"	0	0	-0.45232305444912
"145"	"2-hydroxy"	0.649311188829555	0.46742673834055	0.00796802237858601
"146"	"2-hydroxy-atorvastatin-acid"	0.62836863662576	0.433168035364557	0.0123045876973263
"147"	"2-hydroxy-atorvastatin-lactone"	0.622413970348176	0.424108702522418	0.0128560585402677
"148"	"2-lysolecithin"	0.562439294140522	0.336373334802334	0.0149012725497962
"149"	"2-methoxy-6-all"	0	0	-0.45232305444912
"150"	"2-methylglutaconic"	0	0	-0.45232305444912
"151"	"20-OH-hepoxilin"	0	0	-0.45232305444912
"152"	"20alpha,22beta"	0	0	-0.45232305444912
"153"	"23S,25,26-trihydroxyvitamin"	0	0	-0.45232305444912
"154"	"23s,25-dihydroxyvitamin"	0	0	-0.45232305444912
"155"	"24(R),25(R)-Varanoyl"	0.584523689497755	0.374731982361354	0.00809619647174176
"156"	"24,25,26,27-Tetranor-23-Oxo-Hydroxyvitamin"	0	0	-0.45232305444912
"157"	"24-Oxo-25(R)-Trihydroxycoprostanoyl"	0.576088160561297	0.360656735449943	0.0101189936343263
"158"	"24-oxo-1alpha,23,25-trihydroxyvitamin"	0	0	-0.45232305444912
"159"	"24-oxo-1alpha,25-dihydroxyvitamin"	0	0	-0.45232305444912
"160"	"24R,25-dihyoxyvitamin"	0.590579900937925	0.378433041717599	0.0130480840262053
"161"	"25-hydroxyvitamin"	0.660363468845098	0.481906222444383	0.00927972937855753
"162"	"3''-hydroxy-lovastatin"	0.590579900937925	0.378433041717599	0.0130480840262053
"163"	"3',5'-dihydrodiol-simvastatin-lactone"	0.590579900937925	0.378433041717599	0.0130480840262053
"164"	"3'-alpha,5'beta-dihydroxy-pravastatin"	0.647723494169355	0.463159119989883	0.00996718664028123
"165"	"3'-hydroxy-iso-delta-4',5'-hydroxy"	0.590579900937925	0.378433041717599	0.0130480840262053
"166"	"3'-hydroxy-simvastatin-acid"	0.590579900937925	0.378433041717599	0.0130480840262053
"167"	"3'-hydroxy-simvastatin-lactone"	0.515406502393715	0.264525441765143	0.0195500173954025
"168"	"3(S)-2-Hydroxyphytanoyl"	0	0	-0.45232305444912
"169"	"3(S)-3-Hydroxydodecen-(5Z)-Oyl"	0.584523689497755	0.374731982361354	0.00809619647174176
"170"	"3(S)-Hydroxy-Cis-9-Octadecenoyl"	0.545786558606915	0.319352471349001	0.00812916940777364
"171"	"3(S)-Phytanoyl"	0.571492038142323	0.351330959909317	0.0128779569558953
"172"	"3,4-dihydro-3-hydroxy-4-S-glutathionyl"	0	0	-0.45232305444912
"173"	"3,6,9,12,15-Octadecapentenoyl"	0	0	-0.45232305444912
"174"	"3,6,9,12-Octadecatetraenoyl"	0	0	-0.45232305444912
"175"	"3,6,9-Dodecatrienoyl"	0	0	-0.45232305444912
"176"	"3,6-Dodecadienoyl"	0	0	-0.45232305444912
"177"	"3,7,10,13,16,19-Docosahexenoyl"	0	0	-0.45232305444912
"178"	"3,7,10,13,16-Docosapentenoyl"	0	0	-0.45232305444912
"179"	"3,7,10,13-Hexadecatetraenoyl"	0	0	-0.45232305444912
"180"	"3,7,10-Hexadecatrienoyl"	0	0	-0.45232305444912
"181"	"3,7-Decadienoyl"	0	0	-0.45232305444912
"182"	"3-(3-Hydroxy-Phenyl)Propionate"	0.631226250314527	0.440023337200611	0.00953216503160664
"183"	"3-(acyloxy)acyl"	0	0	-0.45232305444912
"184"	"3-Adenosine"	0	0	-0.45232305444912
"185"	"3-Dehydrochenodeoxychollyc"	0.575236606971301	0.363982820287193	0.00557623264918128
"186"	"3-Dehydrocholic"	0.575209369961575	0.363982820287193	0.00553731716522032
"187"	"3-Hexenoyl"	0	0	-0.45232305444912
"188"	"3-Hydoxy-Suberic"	0.590299543576176	0.378433041717599	0.0126475172046537
"189"	"3-Hydoxy-Suberyl"	0	0	-0.45232305444912
"190"	"3-Hydroxy"	0.61727543848695	0.418319858075302	0.0113031112032904
"191"	"3-Hydroxy-Adipoyl"	0	0	-0.45232305444912
"192"	"3-Hydroxy-Glutaryl"	0	0	-0.45232305444912
"193"	"3-Hydroxy-Isovaleryl"	0.617708232638131	0.418691073561662	0.0115502599947349
"194"	"3-Hydroxy-Octadecenoyl"	0.56839370777231	0.349328796141395	0.0104533122366271
"195"	"3-Hydroxy-Sebacic"	0.589162060796669	0.378433041717599	0.0110223133622582
"196"	"3-Hydroxy-Sebacoyl"	0	0	-0.45232305444912
"197"	"3-Hydroxy-Tetradecanoyl"	0.61798755471536	0.419189697029688	0.0114507241624585
"198"	"3-Hydroxycinnamic"	0.495250709698095	0.240634382618447	0.0146430390459774
"199"	"3-Hydroxyhexadecanoyl"	0.545516415506694	0.314746080692923	0.0123495870958342
"200"	"3-Hydroxyhexadecenoyl"	0.544997585280588	0.313974192727461	0.0123801848262174
"201"	"3-Hydroxyisovaleric"	0.573784496107638	0.36082222106259	0.00666209615230773
"202"	"3-Hydroxyisovaleryl"	0.58292937598715	0.365562669072887	0.0149875988413827
"203"	"3-Hydroxyoctadecadienoyl"	0.54514528886091	0.314595220239243	0.0119701920928075
"204"	"3-Hydroxyoctadecanoyl"	0.578866513307739	0.365956723290437	0.00878863912841471
"205"	"3-Hydroxyoctadecenoyl"	0.537514006828997	0.301446344085581	0.014215704165618
"206"	"3-Hydroxyphenylpropionic"	0.495250709698095	0.240634382618447	0.0146430390459774
"207"	"3-Oxo-Cis-8-Tetradecenoyl"	0.578863587956062	0.365559083391024	0.00918209936649977
"208"	"3-Oxo-Cis-9-Octadecenoyl"	0	0	-0.45232305444912
"209"	"3-Oxolaur-Cis-5-Enoyl"	0.580328331535566	0.367943099817041	0.00889086793593069
"210"	"3-deoxy-D-glycero-D-galacto-2-nonulosonic"	0.621566560890464	0.431514383946606	0.00423962198943889
"211"	"3-hydroxy"	0.670100346984821	0.493128573254436	0.0119691599604547
"212"	"3-sulfinylpyruvic"	0	0	-0.45232305444912
"213"	"31-O-Desmethyl,19-Hydroxy,37,"	0.590579900937925	0.378433041717599	0.0130480840262053
"214"	"3alpha,7alpha-dihydroxy-24-oxo-5beta-cholestanoyl"	0	0	-0.45232305444912
"215"	"4,7,10,13-Hexadecatetraenoyl"	0	0	-0.45232305444912
"216"	"4,7,10-Hexadecatrienoyl"	0	0	-0.45232305444912
"217"	"4,7-Decadienoyl"	0	0	-0.45232305444912
"218"	"4,8-Dimethylnonanoyl"	0.581329433822857	0.367628869091034	0.010635445840153
"219"	"4-(2-amino-3-hydroxyphenyl)-4-oxobutanoic"	0	0	-0.45232305444912
"220"	"4-(methylnitrosamino)-1-(3-pyridyl)-1-butanol"	0	0	-0.45232305444912
"221"	"4-hydroxy-2-quinolinecarboxylic"	0.608812003599391	0.411652104389768	0.00587854389115583
"222"	"4-hydroxy-atorvastatin-acid"	0.626108435578876	0.42987061679005	0.0123726937124183
"223"	"4-hydroxy-atorvastatin-lactone"	0.62610859895953	0.42987036838941	0.0123731755468047
"224"	"4-hydroxyretinoic"	0.631226250314527	0.439916693520117	0.00963880871210077
"225"	"4-hydroxyvitamin"	0	0	-0.45232305444912
"226"	"4-methylthio-2-oxobutanoic"	0	0	-0.45232305444912
"227"	"5,6-Epoxy-Alpha-Tocopheryl"	0.47068852278565	0.203467891965982	0.0167157583755682
"228"	"5,6-epoxy-(8Z)-tetradecenoic"	0	0	-0.45232305444912
"229"	"5,8,11,14,17-Eicosapentenoic"	0.573975988144832	0.361503084518516	0.00625483120727127
"230"	"5,8,11,14,17-Eicosapentenoyl"	0	0	-0.45232305444912
"231"	"5,8,11,14-Eicosatetraenoyl"	0	0	-0.45232305444912
"232"	"5,8,11-Tetradecatrienoyl"	0	0	-0.45232305444912
"233"	"5,8-Tetradecadienoyl"	0	0	-0.45232305444912
"234"	"5-Dodecenoyl"	0	0	-0.45232305444912
"235"	"5-Hydroxyhexanoic"	0.586664903060267	0.377709974520572	0.00817751085489798
"236"	"5-Octenoyl"	0	0	-0.45232305444912
"237"	"5-S-Cysteinylglycine"	0.638384589552817	0.453999620088556	0.00578351868008359
"238"	"5-amino-2-oxopentanoic"	0.649311188829555	0.46742673834055	0.00796802237858601
"239"	"6'-beta-carboxy-simvastatin-acid"	0.590579900937925	0.378433041717599	0.0130480840262053
"240"	"6'-beta-carboxy-simvastatin-lactone"	0.468965663109601	0.200805337871432	0.0169167383558831
"241"	"6'-beta-hydroxy"	0.590579900937925	0.378433041717599	0.0130480840262053
"242"	"6'-beta-hydroxy-lovastatin"	0.590081597638416	0.374488170327853	0.016280993484194
"243"	"6'-beta-hydroxy-lovastatin-acid"	0.515406502393715	0.264525441765143	0.0195500173954025
"244"	"6'-beta-hydroxy-methyl-simvastatin-acid"	0.590579900937925	0.378433041717599	0.0130480840262053
"245"	"6'-beta-hydroxy-methyl-simvastatin-lactone"	0.468965663109601	0.200805337871432	0.0169167383558831
"246"	"6'-exomethylene-lovastatin"	0.590081597638416	0.373779783619136	0.016989380192911
"247"	"6'-exomethylene-lovastatin-acid"	0.590579900937925	0.378433041717599	0.0130480840262053
"248"	"6'-exomethylene-simvastatin-lactone"	0	0	-0.45232305444912
"249"	"6-oxo-prostaglandin"	0.680029498635096	0.515535561333605	0.00374866833158116
"250"	"7,10,13-Hexadecatrienoyl"	0	0	-0.45232305444912
"251"	"7,10-Hexadecadienoyl"	0	0	-0.45232305444912
"252"	"7,8-epoxy-(4Z,10Z)-hexadecadienoic"	0	0	-0.45232305444912
"253"	"7-Dehydrochenodeoxycholic"	0.574436819614185	0.362897402337792	0.0055189366082693
"254"	"7-Dehydrocholic"	0.574436819614185	0.362897402337792	0.0055189366082693
"255"	"7-Tetradecenoyl"	0	0	-0.45232305444912
"256"	"7-palmitoleic"	0.59584775498105	0.390616391079481	0.00839129839460934
"257"	"7Z,10Z-Hexadecadienoic"	0.583604092587347	0.378433041717599	0.00308124255887199
"258"	"7alpha-hydroxy-3-oxo-4-cholestenoic"	0.484768967417023	0.225178636221569	0.0151227628277486
"259"	"8,11-eicosadienoic"	0.599606111343318	0.394904355929292	0.00947316886106997
"260"	"8,9-epoxy-(5Z)-tetradecenoic"	0	0	-0.45232305444912
"261"	"9,10-epoxy-(6Z,12Z)-octadecadienoic"	0	0	-0.45232305444912
"262"	"9-Octadecenoyl"	0	0	-0.45232305444912
"263"	"9-eicosenoic"	0.572187021621812	0.351349595377056	0.0138522946053013
"264"	"9-heptadecylenic"	0.596147264346616	0.389165351086945	0.0102702690604898
"265"	"A1BG"	0.620923092530698	0.448610947368699	-0.0137763111757333
"266"	"A1CF"	0.657437779004721	0.508704600356087	-0.0216987930205166
"267"	"A2M"	0.691809014594003	0.533603761697176	0.00251071361468569
"268"	"A2ML1"	0.674436755099881	0.531701442334164	-0.0204079694933574
"269"	"A2ML1-AS1"	0.549530515649512	0.317262752953315	0.0155681497712117
"270"	"A2ML1-AS2"	0.561899711959522	0.341627437393739	0.00887622990580539
"271"	"A3GALT2"	0.595827222064722	0.402274602375233	-0.00329624976242232
"272"	"A4GALT"	0.751102230293446	0.640794130524751	-0.0199631533732336
"273"	"A4GNT"	0.726488523919459	0.584259901754971	0.00140369449613353
"274"	"AAAS"	0.766037548944575	0.626065919846816	0.0161042262982974
"275"	"AACS"	0.737034497533141	0.604414489943722	-0.00368309913120968
"276"	"AADAC"	0.746884801619384	0.617712566556044	-0.00290733450554914
"277"	"AADACL2"	0.554708678916544	0.325492495235674	0.0147368235262147
"278"	"AADACL3"	0.553120603251411	0.318900690150017	0.019059630153622
"279"	"AADACL4"	0.53923811702474	0.297665266717453	0.0204601423558303
"280"	"AADAT"	0.756950520139621	0.63091882007794	-0.00173196862161651
"281"	"AAG1"	0.729978304956031	0.579949293551634	0.0107004050404768
"282"	"AAGAB"	0.645766633811718	0.50193610962873	-0.0316057107956402
"283"	"AAK1"	0.841892115097901	0.739197651653517	0.0113513944596555
"284"	"AAMDC"	0.548639553954241	0.313996342592537	0.0175615787764308
"285"	"AAMP"	0.688224141424905	0.484266491725541	0.0467260162441507
"286"	"AANAT"	0.763989602230038	0.638156333327774	0.00108776336019756
"287"	"AAR2"	0.783729172562905	0.70101131836364	-0.0335638711457356
"288"	"AARS"	0.683876739425353	0.520606536231786	0.00417452435479138
"289"	"AARS1"	0.661623915448739	0.49335877046797	-0.000371927501640779
"290"	"AARSD1"	0.543102512099174	0.313700709136169	0.00994604042388925
"291"	"AASDH"	0.773878959695057	0.655392267023386	-0.00201853071315128
"292"	"AASDHPPT"	0.771043260061729	0.650563552021833	-0.00124138468740365
"293"	"AASS"	0.763639675431592	0.651336939205821	-0.012592808220749
"294"	"AATF"	0.763070228091252	0.640523521679308	-0.00259300125804895
"295"	"AATK"	0.737022421672418	0.605093658990808	-0.00437952183312018
"296"	"AB019440.1"	0.564174685397563	0.335846027503583	0.0179080587380859
"297"	"AB019440.50"	0.564174685397563	0.335846027503583	0.0179080587380859
"298"	"ABAT"	0.739418531162743	0.597308194249848	0.00682943768123989
"299"	"ABCA1"	0.920466174599631	0.87994021690588	-0.0171267341652647
"300"	"ABCA10"	0.588817764519577	0.373582029123283	0.0153814049863999
"301"	"ABCA12"	0.612671230176714	0.467898674473303	-0.044854070310905
"302"	"ABCA13"	0.697992470220945	0.552449161860304	-0.00749993667333637
"303"	"ABCA2"	0.519249747874712	0.275448148476464	0.0141184332184289
"304"	"ABCA3"	0.76624830250552	0.674748206978169	-0.0322769419913311
"305"	"ABCA4"	0.700018137984699	0.542031247473875	0.00581219562335877
"306"	"ABCA5"	0.546284465067504	0.309016762639012	0.0191762730570804
"307"	"ABCA6"	0.549999064844097	0.314869956098952	0.0186303967175747
"308"	"ABCA7"	0.661808009804631	0.479711630521809	0.0135382413535726
"309"	"ABCA8"	0.777177125379704	0.661346128164514	-0.00326006421283054
"310"	"ABCA9"	0.549539138388284	0.314745717700104	0.0180975049543913
"311"	"ABCA9-AS1"	0.55129787743095	0.316680401870139	0.0186756583423459
"312"	"ABCB1"	0.889735391899762	0.829255659388894	-0.0103494665197561
"313"	"ABCB10"	0.542281580374237	0.30184585974666	0.0206279653368728
"314"	"ABCB11"	0.876068030319936	0.810875296387848	-0.0114966506210589
"315"	"ABCB4"	0.837563632352483	0.75319201975133	-0.00882738971577313
"316"	"ABCB5"	0.658245557260724	0.506311245146089	-0.0181513066455371
"317"	"ABCB6"	0.657424754485645	0.479457946859709	0.0075292514042965
"318"	"ABCB7"	0.683126972037439	0.554670099003871	-0.0309602852631312
"319"	"ABCB9"	0.698133285661957	0.508917827632925	0.0362325907500403
