ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	size	nes	pval	pval.fdr
C6orf124	0.659554599999998	-6.99483356097561	-1.63921912424949	0.108824510862844	0.649866811323876	-4.26744604186701	0	0	1	1
C6orf125	-0.0844682199999998	-7.58172951219512	0.963971509507959	0.34071527193082	0.720642419425352	-4.84497277952263	0	0	1	1
C6orf126	0.0870749625	-6.84394507317073	-0.184004636710042	0.854917451525236	0.959788222007219	-5.15166315342676	0	0	1	1
C6orf127	-0.632824889000001	3.0670102902439	2.56339093091878	0.0141333027596697	0.588764109184612	-3.09503118831653	0	0	1	1
C6orf129	-0.187799847499999	-6.75079841463415	0.39648563010073	0.693804249790756	0.90245298659133	-5.1088915560798	0	0	1	1
C6orf130	0.0538316199999995	-7.49740034146341	-0.264637766636648	0.792615235469127	0.941571999185888	-5.13910102773392	0	0	1	1
C6orf132	-0.238220198499999	3.09235784390244	0.784202488495088	0.437431595135811	0.779245796056482	-4.95162077509574	0	0	1	1
C6orf134	0.0309345770000005	1.63248262195122	-0.201278635800291	0.841476604247425	0.956571054440433	-5.14935093548334	0	0	1	1
C6orf136	-0.717271732500001	-6.626318	1.58338402449686	0.121023063270847	0.652937645533743	-4.32513018876795	0	0	1	1
C6orf138	-0.204513115000001	3.67926975609756	0.797750685967593	0.429614413863582	0.775814622999918	-4.94431364900834	0	0	1	1
C6orf141	-0.00378127500000058	3.7578332195122	0.0244235302898877	0.980633340522936	0.995713646830423	-5.16322621682858	0	0	1	1
C6orf142	-0.550940092499999	-7.05642426829268	1.41868749054967	0.163552283379164	0.677460508213531	-4.48528986301121	0	0	1	1
C6orf145	-0.618229739999999	-6.87500585365854	1.24531997834783	0.220089041851212	0.720642419425352	-4.6371279955652	0	0	1	1
C6orf146	-0.252459157499999	-7.37410907317073	1.03883407988709	0.304973592827522	0.720642419425352	-4.79446450490514	0	0	1	1
C6orf147	-0.4413440467	-0.976978236097561	0.692444920546125	0.492563903686636	0.812502677315663	-4.99793093392846	0	0	1	1
C6orf15	0.26831791	3.80892373170732	-2.31022399497138	0.0259878156552329	0.592454700717865	-3.45308927585729	0	0	1	1
C6orf150	-0.8205099675	-4.12352626829268	1.26352875630689	0.213541305830578	0.720281258070644	-4.62201173629558	0	0	1	1
C6orf153	-0.13281666	-6.39316226829268	0.347318311318714	0.73012994402689	0.916549902807807	-5.12155550156566	0	0	1	1
C6orf154	0.139983740000002	-7.44486856097561	-0.464317849608216	0.644877768305743	0.882719878660005	-5.08870270630406	0	0	1	1
C6orf155	-0.0116555475000002	3.03693014634146	0.06694650778857	0.946949898105339	0.986632615936237	-5.16187486615295	0	0	1	1
C6orf162	-0.160823177500001	-4.55637197560976	0.296951236826236	0.768003948433182	0.930179315970069	-5.13280492655785	0	0	1	1
C6orf163	-0.0844682199999998	-7.58172951219512	0.963971509507959	0.34071527193082	0.720642419425352	-4.84497277952263	0	0	1	1
C6orf164	0.23576489625	-1.06650873317073	-0.67231899319762	0.505154476615493	0.820025619028212	-5.00734331721742	0	0	1	1
C6orf165	-0.1003633469	0.398637049756098	0.369462077052099	0.713685961934974	0.909369354622573	-5.11605735777973	0	0	1	1
C6orf167	-0.113375507500001	-2.44439641951219	0.262592671272566	0.794180394946987	0.941958382164485	-5.1394752399063	0	0	1	1
C6orf168	0.166542422999999	-3.32981661707317	-0.32682716920406	0.745462369183949	0.921605307002784	-5.1263429663463	0	0	1	1
C6orf170	-0.186407005	4.40253931707317	0.983737714327757	0.331017962509308	0.720642419425352	-4.83198093836952	0	0	1	1
C6orf174	0.0617103950000022	-7.04424958536585	-0.159314507352847	0.874203819459744	0.965060483448981	-5.15460881577809	0	0	1	1
C6orf176	-0.107809132499999	3.94064253658537	0.450481573551334	0.654737980993466	0.885391424632676	-5.09307588957981	0	0	1	1
C6orf182	0.75443034902	-0.423850357	-1.62650119669905	0.1115105666087	0.651774573772262	-4.28073273829163	0	0	1	1
C6orf186	-0.0844682199999998	-7.58172951219512	0.963971509507959	0.34071527193082	0.720642419425352	-4.84497277952263	0	0	1	1
C6orf191	-0.2853150375	3.59860085365854	1.03831133114673	0.305213890031382	0.720642419425352	-4.79482942506	0	0	1	1
C6orf192	0.109810875750001	-1.83629449268293	-0.293551925621489	0.770582111392624	0.931473879950823	-5.13350118400931	0	0	1	1
C6orf195	1.0355300715	-5.45930641219512	-1.51706949414364	0.136927369789539	0.656841489504915	-4.39143504298506	0	0	1	1
C6orf201	-0.11474534	-6.61744217073171	0.232013330039649	0.817682568135278	0.951088451970446	-5.14472578822095	0	0	1	1
C6orf203	-0.203480256499999	-2.43037601463415	0.446499245462292	0.657587640713234	0.886752849870963	-5.09431037482957	0	0	1	1
C6orf204	0.491656767500001	2.60876902439024	-2.00725977732252	0.0513490079271436	0.606373546690598	-3.84700023018863	0	0	1	1
C6orf208	0.188335132500001	4.70523468292683	-0.656352281985625	0.515266855809677	0.823705903278392	-5.01461871674987	0	0	1	1
C6orf211	-0.0844682199999998	-7.58172951219512	0.963971509507959	0.34071527193082	0.720642419425352	-4.84497277952263	0	0	1	1
C6orf217	0.336684721	2.35248643658537	-1.61431939013397	0.114134018336812	0.651774573772262	-4.29337796525375	0	0	1	1
C6orf218	-0.21419714	-6.53282651219512	0.439204286977088	0.662821124227518	0.889951358261101	-5.09654367380546	0	0	1	1
C6orf221	-0.232724967499999	-7.4839157804878	1.53252341210789	0.133078918817268	0.655086643721364	-4.37619979884387	0	0	1	1
C6orf222	-0.805880190000003	-6.8638736097561	1.91161111363751	0.0629372182416873	0.615487226294353	-3.96272441437953	0	0	1	1
C6orf223	0.601013475000001	-6.75688324390244	-1.15197167917013	0.256010013064315	0.720642419425352	-4.71148948611395	0	0	1	1
C6orf225	-0.521155552500001	-5.59117846341463	0.925252182242842	0.360252344664838	0.734542355245046	-4.86970150877617	0	0	1	1
C6orf226	-0.3919614587625	-0.727011363926829	1.34466308239896	0.186130885733795	0.700200162346419	-4.55227024270911	0	0	1	1
C6orf227	-0.492002454440001	-1.38171545160976	1.03783883823815	0.305431197671949	0.720642419425352	-4.79515911536084	0	0	1	1
C6orf25	0.139375882500001	-7.35252226829268	-0.601260056567401	0.550978949690482	0.84050254010748	-5.03841390982244	0	0	1	1
C6orf26	-0.63294277625	1.62689773902439	1.14017120581	0.26083611798166	0.720642419425352	-4.72051285348505	0	0	1	1
C6orf27	-0.0844682199999998	-7.58172951219512	0.963971509507959	0.34071527193082	0.720642419425352	-4.84497277952263	0	0	1	1
C6orf35	-0.302566483	0.275272063073171	0.576033169276747	0.567743502013316	0.849208482854793	-5.04863007810117	0	0	1	1
C6orf41	-0.1669923425	2.08434746341463	1.10230985535664	0.276759789309897	0.720642419425352	-4.74888657783448	0	0	1	1
C6orf47	-0.0844682199999998	-7.58172951219512	0.963971509507959	0.34071527193082	0.720642419425352	-4.84497277952263	0	0	1	1
C6orf48	-0.0246939950000007	2.72043256097561	0.18620044227704	0.853206389312954	0.959254942808029	-5.15138070910823	0	0	1	1
C6orf52	-0.100878774999999	6.52478192682927	0.510437256571017	0.612484244741474	0.868320587941608	-5.0731848976513	0	0	1	1
C6orf57	-0.772280722500001	-4.43490631707317	1.34725469156822	0.185301935024671	0.700200162346419	-4.54997884971783	0	0	1	1
C6orf58	-0.0470363174999999	0.803571306097561	0.249544153338222	0.80418671409173	0.94608916650031	-5.14179479833756	0	0	1	1
C6orf59	0.3410061325	-4.52528024390244	-0.593657868598752	0.556004322824472	0.843219717259223	-5.0415376369837	0	0	1	1
C6orf62	-0.8960113035	-0.449748968292683	1.51957585654977	0.136297234782653	0.656789342507755	-4.38897313927647	0	0	1	1
C6orf64	-0.186142365000001	6.56434368292683	1.6122216246757	0.114590835024703	0.651774573772262	-4.29554747441232	0	0	1	1
C6orf70	-0.1009595545	2.49010785853659	0.547010304286316	0.587338715833103	0.858538240339228	-5.05985309799442	0	0	1	1
C6orf72	-0.106464007499998	4.7111606097561	0.683068203503708	0.498408086842941	0.816462330398565	-5.00234969663454	0	0	1	1
C6orf81	-0.177785720000001	4.00096207317073	1.42864943768627	0.160684338326977	0.674538246758556	-4.47603541118977	0	0	1	1
C6orf89	-0.214159449650001	-1.33104649902439	0.560901028470899	0.577919694691817	0.854023236050889	-5.05455252979358	0	0	1	1
C6orf94	0.340273835000001	5.59535917073171	-2.05817954086691	0.0459710576707616	0.604009918993655	-3.78364158748052	0	0	1	1
C6orf97	-0.0635684425000003	-5.01828768292683	0.11712266049262	0.907335084347265	0.975166481354402	-5.15866322392364	0	0	1	1
C7	0.00462157500000071	-6.46570234146341	-0.00779451479234835	0.993818767397273	0.997582213438591	-5.16341257020292	0	0	1	1
C7orf10	-0.302079490500001	-3.58107794878049	0.324057655285812	0.747542853116076	0.922599217997409	-5.12696785489859	0	0	1	1
C7orf11	0.110145521125	-1.85069293	-0.213897408861309	0.831687927099689	0.955011696707672	-5.14753114268879	0	0	1	1
C7orf13	0.0272911674999996	3.65268926829268	-0.178627783529816	0.859110289034231	0.961095617284251	-5.1523406556453	0	0	1	1
C7orf16	-0.0622743051800003	-2.40182027480488	0.0853315147226874	0.932413439645873	0.982062360668351	-5.16090123418677	0	0	1	1
C7orf23	0.6510566825	-6.0161627804878	-0.961903553832302	0.341740610798927	0.721542296315758	-4.84631766220033	0	0	1	1
C7orf25	0.459917702500001	2.81355956097561	-2.20920589646193	0.0328089375063116	0.592454700717865	-3.58885650179828	0	0	1	1
C7orf26	0.1203947475	2.43009424390244	-0.765294550563402	0.448482055287572	0.785777275629438	-4.96161748620439	0	0	1	1
C7orf27	-0.2057378975	4.361876	1.30600189963208	0.198836653523897	0.710432579598255	-4.58598639432708	0	0	1	1
C7orf28A	-0.38264481	3.95024024390244	1.43517031408772	0.158828481119584	0.672839695317	-4.46994701335592	0	0	1	1
C7orf28B	-0.514197795000001	4.27543363414634	2.72499802100694	0.00941278017089388	0.574165318760097	-2.85430632203921	0	0	1	1
C7orf29	0.456245882500001	4.74142414634146	-2.44023987641388	0.0190902139361011	0.589100373157291	-3.27226226547741	0	0	1	1
C7orf30	0.256403068475	0.648195917560976	-1.09106214206974	0.281620115225774	0.720642419425352	-4.75714536253267	0	0	1	1
C7orf31	-0.0489584300000003	2.36184604878049	0.344928439829684	0.731912546071027	0.917650368794229	-5.12212874138322	0	0	1	1
C7orf33	0.182232487499999	2.61700468292683	-0.982711935264281	0.331516612366478	0.720642419425352	-4.83266125236087	0	0	1	1
C7orf34	0.0552619000000014	-7.49652821951219	-0.270575407247911	0.788075949284896	0.939389462559959	-5.13799818186169	0	0	1	1
C7orf36	-0.840433174360001	-2.82220315265854	0.959622218540922	0.342874120762697	0.722082060712028	-4.84779816039379	0	0	1	1
C7orf4	0.0685514224999997	3.27770358536585	-0.445565593755952	0.658256489283079	0.886957702698188	-5.09459823245564	0	0	1	1
C7orf40	0.105958569625	1.80877471829268	-0.365025957973587	0.716969496966281	0.910750604227763	-5.11718579746024	0	0	1	1
C7orf41	-0.0844682199999998	-7.58172951219512	0.963971509507959	0.34071527193082	0.720642419425352	-4.84497277952263	0	0	1	1
C7orf42	-0.459987102500001	2.27588962195122	1.95251372711703	0.0577321456610934	0.612057643266396	-3.91376985482906	0	0	1	1
C7orf43	-0.3144173025	3.60918319512195	1.00356412351826	0.321478847429727	0.720642419425352	-4.81870098976829	0	0	1	1
C7orf44	-0.106547172500001	5.18178602439024	0.812826863234746	0.421015264297113	0.771187656414686	-4.93604130810294	0	0	1	1
C7orf45	0.212191155000001	3.88167697560976	-1.03709258304374	0.305774630028958	0.720642419425352	-4.79567954324133	0	0	1	1
C7orf46	-0.1686603625	3.29310787804878	1.2165535511098	0.230735733964849	0.720642419425352	-4.66060439866546	0	0	1	1
C7orf47	-0.116310149999999	-7.07451707317073	0.31426317657121	0.754915767361864	0.924937712001756	-5.12913541666688	0	0	1	1
C7orf49	-0.3878403385	1.15313195121951	0.7644978931866	0.448951231896606	0.786210848515597	-4.96203352839014	0	0	1	1
C7orf50	-0.0595476700000002	3.14365119512195	0.344418264832799	0.732293279738389	0.917732218354508	-5.12225060435311	0	0	1	1
C7orf51	-0.17051324975	1.8444949	0.678900470735478	0.501017916506448	0.818122576616094	-5.00429497119058	0	0	1	1
C7orf52	0.0571611024999994	-4.58105973170732	-0.0977830720783613	0.92258132783898	0.98070868570294	-5.16010835894238	0	0	1	1
C7orf53	-0.0663713899999996	-7.4894236097561	0.421937057899389	0.675276650672143	0.894989635327081	-5.10168507513206	0	0	1	1
C7orf54	-0.15512836955	-1.0361622004878	0.575626502243453	0.568015814390004	0.849208482854793	-5.04879125862422	0	0	1	1
C7orf55	0.26882771042	0.553122548121951	-1.15218514146105	0.255923308374151	0.720642419425352	-4.71132547512442	0	0	1	1
C7orf57	-0.839985411999999	-1.57147712682927	1.41582998824721	0.164382271745616	0.678120040381969	-4.48793396706145	0	0	1	1
C7orf58	0.360838795	-5.1965562195122	-0.574630550269519	0.568682997302051	0.849576073032717	-5.04918552882863	0	0	1	1
C7orf59	-0.618344357	1.88189928292683	0.924401032721573	0.360689861900054	0.734608318461192	-4.87023435338965	0	0	1	1
C7orf60	0.2157296775	4.45083004878049	-0.848715775907554	0.400970796421052	0.758877373702586	-4.91575290285528	0	0	1	1
C7orf61	0.0242811275000006	2.76515887804878	-0.139307643053151	0.889889539407141	0.970794611788745	-5.15668546780207	0	0	1	1
C7orf63	-0.57793520345	-0.55223766804878	1.01915512292806	0.314109501922748	0.720642419425352	-4.80808375542909	0	0	1	1
C7orf64	0.666721496250001	-3.86323895853659	-0.940413870479205	0.352516704802525	0.729428291022839	-4.86013220210146	0	0	1	1
C7orf65	0.0982742825000016	3.3407207804878	-0.600642346062693	0.551386416715493	0.840576763253286	-5.03866917562224	0	0	1	1
C7orf66	-0.0844682199999998	-7.58172951219512	0.963971509507959	0.34071527193082	0.720642419425352	-4.84497277952263	0	0	1	1
C7orf68	-0.0844682199999998	-7.58172951219512	0.963971509507959	0.34071527193082	0.720642419425352	-4.84497277952263	0	0	1	1
C7orf69	-0.61452817625	0.223466733658537	2.42365282772123	0.0198667296994819	0.589100373157291	-3.29569954944482	0	0	1	1
C7orf70	-0.0201106399999986	-7.38631858536585	0.0933883206696823	0.926050231815806	0.98149123763357	-5.16040050860127	0	0	1	1
C7orf71	-0.111352075	2.19789576829268	0.64000564627733	0.525731733005925	0.829141112364873	-5.02189101052345	0	0	1	1
C7orf72	-0.355679241450001	-2.89104483	0.603681640865203	0.549383056693732	0.839641581267429	-5.03741073036066	0	0	1	1
C8A	-0.1751077825	-7.54635797560976	1.50570428854941	0.139814034514062	0.658410413166744	-4.40255483873182	0	0	1	1
C8B	-0.0337530299999989	-7.03639936585366	0.0842242835177284	0.933288282703478	0.982529729768719	-5.16096652115157	0	0	1	1
C8G	-0.196731634750001	-2.46497299512195	0.514349336613411	0.60977104594669	0.867333959336205	-5.07180212353755	0	0	1	1
C8orf12	0.034846921019998	-6.75832393992683	-0.0551093732095066	0.956319174669341	0.989312748180692	-5.16237735774795	0	0	1	1
C8orf22	-1.4309867795	-2.13996622682927	1.38311819067946	0.174119549520358	0.686570588189464	-4.51786922266235	0	0	1	1
C8orf30A	0.156238132499999	-4.29590885853659	-0.204556433879656	0.838931428688704	0.955830344140459	-5.14888884009752	0	0	1	1
C8orf31	-0.261208230000002	3.44833643902439	1.58785024983257	0.120008107131272	0.652937645533743	-4.32057806821253	0	0	1	1
C8orf33	0.1490962825	-7.34659519512195	-0.500992296327114	0.619057432489205	0.871763425457818	-5.07648054162017	0	0	1	1
C8orf34	-0.398406777075	-0.346108369756098	1.58234611777427	0.121259923536395	0.652937645533743	-4.32618650328488	0	0	1	1
C8orf37	0.00472231250000021	3.93764814634146	-0.0279104947410887	0.977869038512351	0.995034575123058	-5.16316274249238	0	0	1	1
C8orf38	-0.2718045205	2.27871684878049	1.13586604122577	0.262612971441107	0.720642419425352	-4.72378360771292	0	0	1	1
C8orf39	-0.0988309150000006	-7.38792087804878	0.453072979297204	0.652886426398519	0.884469200820189	-5.09226676707411	0	0	1	1
C8orf4	0.0147431675000007	-6.75524495121951	-0.0355956934415892	0.971777594854747	0.993475978152939	-5.16299298343194	0	0	1	1
C8orf40	-0.132854261499999	2.66684824146341	0.656681894984629	0.515057001575739	0.82364037494999	-5.01447024344464	0	0	1	1
C8orf41	-0.13279493	3.68779873170732	0.880495154714343	0.383726630240907	0.74876337894801	-4.89709001173037	0	0	1	1
C8orf42	0.14532172	-5.27578919512195	-0.247884002303356	0.805462236704355	0.946581952519751	-5.14208147251947	0	0	1	1
C8orf44	-0.6558043771	-2.0018857302439	1.70758121277818	0.0952818222795856	0.640793684786512	-4.19455484811228	0	0	1	1
C8orf45	-1.20431763675	-2.83836825365854	2.49022921517733	0.0169135409719848	0.589100373157291	-3.20099710458856	0	0	1	1
C8orf46	-0.816765172500002	-4.37521073170732	1.46814609001577	0.149699987293281	0.666517503659602	-4.43878880466729	0	0	1	1
C8orf47	-0.3943557025	-6.25590273170732	0.685521873622141	0.496875114152076	0.815529820900501	-5.00119905301359	0	0	1	1
C8orf48	-0.559952764999999	-6.85869248780488	1.18602522016049	0.242444557957324	0.720642419425352	-4.68497354814971	0	0	1	1
C8orf51	-0.109741471625	-0.335510275853659	0.288820405785544	0.774175044644761	0.933846411052551	-5.13445703761743	0	0	1	1
C8orf55	-1.258642677	-3.84805512195122	1.58771303873258	0.120039185330727	0.652937645533743	-4.32071807960519	0	0	1	1
C8orf56	-0.22194743	2.43328795121951	1.34435363165388	0.186230056126553	0.700200162346419	-4.55254358450373	0	0	1	1
C8orf58	-0.4899846675	4.39275804878049	2.81202867212944	0.00752177505752645	0.574165318760097	-2.72110251579722	0	0	1	1
C8orf59	-0.0844682199999998	-7.58172951219512	0.963971509507959	0.34071527193082	0.720642419425352	-4.84497277952263	0	0	1	1
C8orf71	-1.1118232395	2.28488738780488	2.79846966793197	0.00779109921561943	0.574165318760097	-2.74201151996488	0	0	1	1
C8orf73	-0.148415319999999	-7.29701414634146	0.672310085507458	0.505160087852988	0.820025619028212	-5.00734742345745	0	0	1	1
C8orf74	-0.0844682199999998	-7.58172951219512	0.963971509507959	0.34071527193082	0.720642419425352	-4.84497277952263	0	0	1	1
C8orf75	-0.250924472499998	3.30914258536585	1.98590595945318	0.0537620573481244	0.611943544087151	-3.87321192192154	0	0	1	1
C8orf76	0.246132006	-2.81171825853659	-0.420590849295844	0.676251667073698	0.894989635327081	-5.1020773519845	0	0	1	1
C8orf77	-1.99193653275	-3.52904987804878	2.4355973724132	0.0193047315283643	0.589100373157291	-3.27883267553018	0	0	1	1
C8orf79	0.966369317275	0.428264136829268	-1.14565680874818	0.258584582110273	0.720642419425352	-4.7163288275936	0	0	1	1
C8orf80	-0.156502933999999	2.83566063170732	0.516631853395539	0.608190582931571	0.867092143939637	-5.07099054510934	0	0	1	1
C8orf83	0.3534513725	-3.60991418292683	-0.650414774508939	0.519054950525058	0.824953908660312	-5.01728083419988	0	0	1	1
C8orf84	-0.382449854999997	-7.11941775609756	1.02272607550963	0.312437973097921	0.720642419425352	-4.80563045830316	0	0	1	1
C8orf85	-0.636904791500002	-5.91298089268293	0.896837423388582	0.37504500453178	0.743349418586904	-4.8872388473291	0	0	1	1
C8orf86	-0.629460067500001	-3.01151432682927	1.18905997639678	0.241261557485231	0.720642419425352	-4.68257630282398	0	0	1	1
C8ORFK29	-0.658426	-6.80240126829268	1.54150422430117	0.130882635662656	0.655086643721364	-4.36728538402292	0	0	1	1
C9	0.474694609500001	-2.46549760487805	-0.813069379973598	0.42087779886377	0.771187656414686	-4.93590702554331	56	-1.74138564810311	0.0816160021946116	0.68051008203819
C9orf100	-1.4942311575	-5.29143112195122	2.57611564773226	0.0136947601184636	0.588764109184612	-3.07640382376619	0	0	1	1
C9orf102	-0.13477906175	0.16709733902439	0.292958543928106	0.771032424474755	0.93190837845891	-5.13362190507868	0	0	1	1
C9orf103	-0.0964168899999995	5.44376046341463	0.688491472875899	0.495023296219283	0.814202377680213	-4.99980111313766	0	0	1	1
C9orf106	-0.10827038	2.30400147560976	0.427119624665069	0.671528365828918	0.894091461618357	-5.10016334018871	0	0	1	1
C9orf109	-0.700961117500001	-5.08835387804878	1.09630855612926	0.279345626850905	0.720642419425352	-4.75330285506654	0	0	1	1
C9orf11	-0.121862921725	0.107905988536585	0.519559064325594	0.606166495325666	0.86638422869302	-5.06994456826289	0	0	1	1
C9orf110	-0.240665454999998	-7.17286385365854	0.786780355979346	0.435937682662048	0.77896409185422	-4.95023967981183	0	0	1	1
C9orf114	-0.7330427575	-5.95737685365854	1.12019405966973	0.269154347487091	0.720642419425352	-4.73559392229611	0	0	1	1
C9orf116	-0.0801542650000018	-7.51455592682927	0.618690880715134	0.539544566230547	0.836415638306804	-5.03110511403988	0	0	1	1
C9orf117	-0.1816375375	4.20155234146341	1.27436273229257	0.209715264382138	0.71675950116534	-4.6129240421807	0	0	1	1
C9orf119	-0.0217288900000008	-3.48891307317073	0.0396697979388657	0.968549046214725	0.99223502328142	-5.16288632767095	0	0	1	1
C9orf122	-0.3740429515	1.92826371707317	1.76532219649881	0.0849616626065201	0.639229018711988	-4.13108489657684	0	0	1	1
C9orf123	-0.0778982530000008	-3.4763670097561	0.0798325286110738	0.936759098775008	0.983459767162538	-5.16121708259164	0	0	1	1
C9orf125	-0.5231399125	2.49106506097561	2.33957875560752	0.0242595091081696	0.592454700717865	-3.41284850894877	0	0	1	1
C9orf128	-1.290908445	-3.10324587073171	1.11665765705131	0.270646322518369	0.720642419425352	-4.73823804172291	0	0	1	1
C9orf129	-0.39661777375	-5.20073541219512	0.634647038256425	0.529186609732184	0.830939751895086	-5.02423608406433	0	0	1	1
C9orf130	-1.014852133125	-3.58561978317073	1.59225266560757	0.119014426594715	0.652937645533743	-4.31608037887748	0	0	1	1
C9orf131	0.0545064200000018	-5.78573387804878	-0.112984954466976	0.910594244387771	0.976380537009633	-5.15899426462704	0	0	1	1
C9orf135	-0.2980037025	3.11204548780488	1.32196284803395	0.193513627409449	0.704410208593188	-4.57217316305883	0	0	1	1
C9orf139	-0.261355577500001	-7.0193312195122	0.62565876444015	0.535008435424836	0.834404883472798	-5.02812645423725	0	0	1	1
C9orf140	-0.27531937495	0.693378776097561	0.52573388531579	0.60190705452258	0.86476973470387	-5.06771908355894	0	0	1	1
C9orf142	-0.49878194075	-2.05186408097561	0.757441821437157	0.453119363726385	0.789130955065002	-4.96570023739068	0	0	1	1
C9orf144	-0.73587993	-6.39641602439024	1.28535874654828	0.205884859993233	0.715225468153892	-4.60362916381161	0	0	1	1
C9orf144B	-0.0565599175000004	4.00820168292683	0.238001230876302	0.81306633894179	0.949342306102222	-5.14374857545655	0	0	1	1
C9orf150	0.0336072074999993	-4.89896648780488	-0.0440238634887674	0.96509923295592	0.991044233707484	-5.16275958026295	0	0	1	1
C9orf152	-0.560656008249999	-4.55225406341463	0.586532132026152	0.560735707603112	0.845062245107928	-5.04443031233992	0	0	1	1
C9orf153	-0.0674917065000002	-4.99919491707317	0.111329495216028	0.911898645519559	0.977028828333031	-5.15912337935395	0	0	1	1
C9orf156	-0.586879812499998	-5.03540573170732	0.847933399945623	0.401401333614501	0.759014050691951	-4.91620411542825	0	0	1	1
C9orf16	-0.5418527825	1.35479522439024	1.52430070622829	0.135115653953554	0.656355056867786	-4.3843226238516	0	0	1	1
C9orf163	0.13093747	4.09844317073171	-0.948251001179936	0.348561168981366	0.726077657981698	-4.85512823259513	0	0	1	1
C9orf167	-0.601435105	0.245309602439024	2.207176166689	0.0329609544099822	0.592454700717865	-3.59154044122442	0	0	1	1
C9orf169	-0.908796342500002	-5.68015804878049	1.54989177292978	0.128857851063562	0.655086643721364	-4.35891969747168	0	0	1	1
C9orf170	-1.59304708	-3.58443217073171	3.63999849856496	0.00075689339730417	0.574165318760097	-1.35537102750215	0	0	1	1
C9orf171	-0.0250118199999978	-7.5454756097561	0.207576078045155	0.836588251257143	0.955664888697706	-5.14845655078507	0	0	1	1
C9orf172	-0.434737532500001	-6.24160204878049	0.807362599069183	0.424119803870232	0.773030660422084	-4.93905671854916	0	0	1	1
C9orf173	0.236364320375	0.908857481219512	-0.656757341779556	0.515008973448426	0.823628883780923	-5.01443624843994	0	0	1	1
C9orf21	-0.98137788675	-2.75841453170732	1.96969828434823	0.0556585271970057	0.612057643266396	-3.89296360674897	0	0	1	1
C9orf23	-0.225572031000001	2.04737345365854	0.698768604627107	0.488644176882105	0.810754510111943	-4.99491793709333	0	0	1	1
C9orf24	-0.45470024725	1.28607618292683	0.895643353251778	0.375675046433482	0.743481013724035	-4.88796446106588	0	0	1	1
C9orf25	-0.387068879000001	-2.98699173414634	0.744604557191712	0.460760351359652	0.794776506366319	-4.97228711474823	0	0	1	1
C9orf27	0.0392020884999997	1.7600175	-0.236325745166811	0.814357343876131	0.949596052038429	-5.14402451100219	0	0	1	1
C9orf3	-0.39084363643	1.0112433032439	1.77988056406126	0.0825128184292438	0.639120127476031	-4.11481134075038	0	0	1	1
C9orf30	-0.0844682199999998	-7.58172951219512	0.963971509507959	0.34071527193082	0.720642419425352	-4.84497277952263	0	0	1	1
C9orf37	-0.420887572499999	3.21285704878049	2.37850654889959	0.0221270723825651	0.589100373157291	-3.35895199526471	0	0	1	1
C9orf4	-0.18584389325	2.13402263414634	0.747414417370005	0.459081508794539	0.793117148858214	-4.97085463912263	0	0	1	1
C9orf40	-0.31404836272	0.950295020902439	1.57702828462861	0.122479408265986	0.652937645533743	-4.33158944989052	0	0	1	1
C9orf41	0.285771577500002	-7.26533397560976	-1.04933579664228	0.300173734371183	0.720642419425352	-4.78709723709054	0	0	1	1
C9orf43	-0.0956218711999999	1.18175038097561	0.328825926859736	0.743962078345131	0.920714024901971	-5.12588870332866	0	0	1	1
C9orf44	-0.0215707149999993	3.605253	0.148229754039116	0.882888540784479	0.968231915556631	-5.15579370675922	0	0	1	1
C9orf45	-1.3765446126	2.84759040390244	2.72356677503667	0.0094472687627619	0.574165318760097	-2.85647670754091	0	0	1	1
C9orf46	-0.169893237499998	-7.493698	1.12390165188066	0.267596444852195	0.720642419425352	-4.73281353873932	0	0	1	1
C9orf47	-0.73064556095	-1.01404054219512	2.08517132028409	0.0433248938534635	0.598437860419019	-3.74957432358039	0	0	1	1
C9orf5	-0.203852697500001	-7.40667848780488	0.790263558251411	0.433923967996778	0.777141955665841	-4.94836663519973	0	0	1	1
C9orf50	-0.1167515615	-1.26039743902439	0.112453034202306	0.911013338114531	0.976457658450761	-5.15903595846871	0	0	1	1
C9orf53	-0.096075052499998	5.90633846341463	0.876345756857356	0.385951101054181	0.74939097381123	-4.89956386759804	0	0	1	1
C9orf57	-1.11036228	-5.53955117073171	1.99804507339065	0.0523785270454647	0.60975502086071	-3.8583374281377	0	0	1	1
C9orf6	0.784146348799999	-1.64107048243902	-1.41766870012542	0.163847824137361	0.677582920585742	-4.48623310557822	0	0	1	1
C9orf64	0.0210450149999986	-6.58998304878049	-0.0346206646794856	0.972550335462074	0.99375407366192	-5.16301679645905	0	0	1	1
C9orf66	-0.0754746150000014	2.10885326829268	0.497556570241158	0.621456411421039	0.872676893914818	-5.07766435376805	0	0	1	1
C9orf68	0.0873365282500003	1.64922804439024	-0.250465998864703	0.80347867743487	0.945732973782436	-5.14163479147989	0	0	1	1
C9orf69	-0.41249939137	0.549586062121951	1.33698556423596	0.188603293689412	0.701448756514248	-4.55903538859772	0	0	1	1
C9orf7	-0.105892705	6.61290290243902	0.504130236809361	0.616870050654335	0.870697628834676	-5.07539233143284	0	0	1	1
C9orf70	-0.4236456085	1.4685698195122	1.14828402757562	0.257511214681006	0.720642419425352	-4.71431844689856	0	0	1	1
