Mixture	B	cancer	CD4	CD8	M0	M1	M2	Mono	Neu	NK	P-value	Correlation	RMSE
1794247_BL	0.105983123874003	0.194188631860865	0.115621836409688	0.00472313056658192	0	0.121930431650153	0	0.427131049952582	0.014430173064665	0.0159916226214621	0	0.163313490679858	0.98644348470557
2010157_BL	0.0841787638892557	0.505090235084684	0.270625692782853	0	0	0.0101123869748582	0	0.0906992280576918	0.0232338592483095	0.0160598339623479	0.02	0.0656191759619607	0.998630718588935
2150901_BL	0.403944815738251	0.148105795488885	0.161369470950002	0.129306037574847	0	0.00457924466163835	0	0.127793304317174	0.024901331269202	0	0	0.235665647286641	0.976957869533972
2152641_BL	0.0757710589977904	0.102535490391748	0.536145586333925	0.0331087381460142	0.00083578245364413	0.00172037720507423	0	0.100322515467752	0.0833826545902268	0.0661777964138256	0.02	0.0759222692967418	1.00264960902485
2163337_BL	0	0.715628015985026	0.0153814611185279	0.00921462413852629	0	0.000943443105324485	0	0.256587108809332	0	0.00224534684326272	0.01	0.0962080786145934	0.995573915939801
2210551_BL	0.250414832297687	0.349535158904109	0.0745165839505596	0	0	0.00857086104399258	0	0.265581206592026	0.0482944488803612	0.00308690833126497	0.07	0.0286056571080137	1.00327930540611
2219711_BL	0.0166828478928518	0.445430954531868	0.192057915522175	0	0	0.0254314872742894	0	0.312303045422933	0	0.00809374935588292	0.0600000000000001	0.0349476710340883	1.00230323942869
2292915_BL	0	0.603802945643686	0.00234584975395126	0	0	0.0106555767991564	0	0.368724743027422	0.012988327730568	0.0014825570452164	0.02	0.061941405849332	0.999100239975372
2296723_BL	0.0801690956476806	0.151662552687265	0.0388111521435997	0	0	0.0309611275326266	0	0.570368654109175	0.121504528500349	0.00652288937930365	0.01	0.116976410342457	0.994861297714009
2361361_BL	0.00791828617355233	0.202813956375057	0.725604832488094	0.0602998558657354	0	0	0	0.000895033426045611	0.000961768847942379	0.00150626682357361	0.01	0.12132466436065	0.993563036424929
2361405_BL	0.0353032625175737	0.577630116876622	0	0.0249640141469107	0	0.0165408100048056	0	0.245226592508313	0.0582330811219649	0.0421021228238096	0.17	0.00932167269824636	1.00501473434459
2366711_BL	0.123958648211876	0.232914751792613	0.394113113267685	0.0204478350573221	0.00238625019137521	0	0	0.184954947837076	0.0346947944019185	0.00652965924013379	0	0.141280052253902	0.990091846118225
2370233_BL	0.0959540647043283	0.181645832431142	0.452165291059593	0	0	0.0970885705344714	0	0.00844077752674818	0.124336752241875	0.0403687115018426	0.07	0.026543139004487	1.01113406861803
2382431_BL	0.0410888810765313	0.281496813373895	0.130097512893257	0.0205212347660368	0	0.00531701114287075	0	0.436746500480723	0.0839887453488959	0.000743300917790137	0.04	0.0518519094971587	1.00305790797916
2419959_BL	0.532607368687008	0.00757126085494828	0	0.0474219753327648	0	0.0025925695341133	9.71006539609441e-05	0.076460340809265	0.290073303784705	0.0431760803432343	0.02	0.0777252464037652	1.00461697930517
2498789_BL	0.328514716024762	0.0694810766345888	0.425036143464001	0.0120072868138174	0	0	0	0.0265798382770599	0.11500500267502	0.0233759361107515	0.0600000000000001	0.038582319864443	1.0073316381779
2502699_BL	0.252624092038926	0.415413623457201	0.189680463018688	0.0112901669750433	0.0247915350009883	0	0.000793104748876692	0.0847424797462327	0.00694898275728946	0.0137155522567545	0.08	0.0201282428901186	1.00314709030767
2512641_BL	0.254520338095936	0.653283396475327	0.0227145088598903	0	0	0.00657475638451708	0	0.0527439767560744	0	0.010163023428255	0.45	-0.00251237512341907	1.00355443423471
2583919_BL	0.0890081155187988	0.499045770007141	0.0698604205051716	0.014244134792138	0	0.0283848057569868	0	0.263457037785444	0.022894503008237	0.0131052126260824	0.11	0.0159757164954772	1.003907575914
2616045_BL	0.188565585387467	0.150766455619142	0.0913374743289253	0	0	0.00439499898659334	2.88499881919625e-06	0.539515922926106	0.0104285754588206	0.0149881022941272	0.1	0.0178949330859725	1.0087238534461
4128869_BL	0.175389217649942	0.451856670677844	0.151276448246575	0.134245498033306	0.0134475584090606	0	0	0.0640651400321221	0.00971946695114947	0	0.05	0.0457840034275654	1.00103592219906
4235533_BL	0.276421399149468	0.348502658020388	0.0647639262866815	0.0228243985068788	0.00298806015206252	0.00394752412961718	0	0.280552033754904	0	0	0.0600000000000001	0.0303627004571326	1.00264538419115
4259035_BL	0.109721722438142	0.317554862795485	0.0287884990972311	0	0	0.000493368333245228	0	0.430200128934339	0.093046676385624	0.0201947420159338	0.07	0.0244835809824332	1.00663244888679
