Mixture	B	cancer	CD4	CD8	M0	M1	M2	Mono	Neu	NK	P-value	Correlation	RMSE
IDHwt_28	0.470336933496279	0.118986616974974	0.326871259993816	0	0	0	0	0.0777890796426347	0.00601610989229633	0	0.67	-0.0058060934431992	1.00918943122578
IDHwt_29	0.240196899653013	0.447421574211668	0.0316710374450713	0.0525491975072458	0	0	0	0.184187348028068	0.043973943154934	0	0.77	-0.00748151598850572	1.00621750029639
IDHwt_30	0.386796825436688	0.298702896977743	0.139412721172867	0.0487975055448484	0	0	0.0258425663804628	0	0	0.100447484487391	0.7	-0.00636013636770378	1.01249540361149
IDHwt_31	0.281875704486943	0	0.174786815567093	0	0.0859555112264594	0	0.0251804684813261	0.269116513453731	0.0687448927681169	0.0943400940163309	0.77	-0.00743055242975029	1.02018527604577
IDHwt_32	0	0.0764720797193607	0	0.25802955545053	0	0	0.0182507303011119	0.32856765544467	0.318679979084327	0	0.43	-0.00244707245799187	1.02836042357238
IDHwt_33	0.445207218397461	0	0.0381701623476435	0.00967760886477716	0	0.0120632072246855	0.0133912651226218	0.454783349165064	0.0258387282764153	0.000868460601332346	0.58	-0.00365106316036047	1.01333205678675
IDHwt_34	0.70156921626378	0	0	0	0	0	0.00602778688585602	0.263302189203864	0.0291008076464991	0	0.57	-0.00353144143718142	1.01089747628996
IDHwt_35	0.845246892982045	0	0.00693488843791637	0.0367091414204948	0.00896006550511977	0	0.0374714456159453	0.0554753307117662	0	0.00920223532671294	0.29	0.000201449841012309	1.01491420883852
IDHwt_36	0.261439773454023	0.05233966727661	0.0223376772843026	0.141495746503578	0.00687927550606132	0.0431567147920596	0.0595338776773404	0.353095225536675	0.0538921733857307	0.00582986858361936	0.64	-0.00479096147127138	1.02829643970055
IDHwt_37	0	0.0891197068052116	0.127883196595027	0	0.149874182998557	0	0.0373437586528969	0.27607439385139	0.319704761096918	0	0.67	-0.0056447642186118	1.03356702531944
IDHwt_38	0.253390111221497	0	0	0.269068862396555	0	0	0	0.217438525631114	0.260102500750834	0	0.5	-0.00293882944659649	1.02400414765472
IDHwt_39	0	0	0.30972150089306	0.0775288933171187	0.00343001528832822	0.0857723021592339	0	0.332253592723244	0.144044850235231	0.0472488453837836	0.58	-0.00370372689648145	1.0228337659204
IDHwt_40	0.140377633060708	0.22740243439973	0.372442977693138	0	0.0687074542762587	0	0.0147910049334857	0.136529122872071	0	0.0397493727646093	0.73	-0.00682599541177914	1.01115940572942
IDHwt_41	0.444135773114186	0.0120531642169281	0.268259702625508	0	0.0384298657446517	0	0.0141071540898806	0.187147046352983	0	0.0358672938558623	0.7	-0.00630616447693531	1.01230317908377
IDHwt_42	0.20023202412387	0	0.687755813284832	0	0	0.0251212196742522	0.0406773102998136	0.0442833425427019	0.00108835992146795	0.000841930153062634	0.61	-0.00388974164412434	1.02030089854192
IDHwt_43	0.870610174327852	0	0.0325388802529133	0.026985745458654	0	0	0.0487462712621923	0	0.0113068195141072	0.00981210918428125	0.25	0.00223294138893965	1.01840652612048
IDHwt_44	0	0.576114454327377	0.00337375074515131	0	0	0	0.0113717167945402	0.320381094790063	0	0.0887589833428692	0.96	-0.0105751810961568	1.00831123948364
IDHwt_45	0.369534567881817	0.142414919994239	0	0	0.168988361368871	0	0	0.285209709300836	0.0338524414542369	0	0.84	-0.00865300153889851	1.01521518090006
IDHwt_46	0.197400931052542	0.0221821900711981	0.291668897689639	0	0.0334582857530637	0	0.0364377389839655	0.233528431806619	0.185323524642973	0	0.64	-0.00461641539123616	1.02195156934445
IDHwt_47	0.31050026115331	0.384233477178647	0.0235459042900533	0	0	0	0.0897516783949405	0.0489363400771902	0.095393841562636	0.0476384973432233	0.51	-0.00301405277984627	1.03859437553054
IDHwt_48	0.195141054899987	0	0	0.15916207586088	0.11456458374832	0	0.113727590325837	0.190955727016939	0.226448968148037	0	0.6	-0.0038001484847421	1.07474433273365
IDHwt_49	0.385967788328729	0.143653266000972	0.328472924227464	0	0	0	0.000214292147067622	0.114894491198676	0.0267972380970912	0	0.3	-0.000147536597106471	1.00857509448052
IDHwt_50	0	0.0563737891894264	0.398884430903359	0	0.0625358925486436	0	0.0752908692350629	0.406915018123508	0	0	0.64	-0.00492925368744323	1.03671859761613
IDHwt_51	0.0559607268730801	0	0.532162197469754	0	0.174475507913525	0	0.0189635611944591	0.188632161367535	0	0.0298058451816465	0.83	-0.00836926304217844	1.02209122773573
IDHwt_52	0.280372265132436	0.00246280468177538	0	0.216320997689021	0.155390063960045	0	0.0499328757004609	0.137435991701421	0.15808500113484	0	0.62	-0.00414410020959336	1.03310649035843
IDHwt_53	0.0834189065099711	0	0.11401254406976	0.0858123237345853	0	0	0.019038371926461	0.307702075780826	0.367319737152769	0.0226960408256278	0.65	-0.00533715916193438	1.03100025108578
IDHwt_54	0	0.181820039662572	0.214268306478233	0	0.0375328465728259	0	0	0.322868418969085	0.243510388317284	0	0.67	-0.00567089306398466	1.01806349965407
IDHwt_55	0.412031104147972	0	0.100330830488753	0	0.0934740616487218	0	0.0927457413253299	0.274265127577485	0.0159947108760838	0.0111584239356543	0.58	-0.00364856804967227	1.04801666575058
IDHwt_56	0.107806775271	0	0.156714072250678	0.224263525081673	0	0	0.00478208405319104	0.227617698830615	0.278815844512843	0	0.54	-0.00331492336664173	1.02588957490882
IDHwt_57	0.223504960846015	0.0479094170631807	0.171420222050736	0	0.0998340211337006	0	0.0445105418291723	0.314844130279635	0.0266782172783665	0.0712984895191951	0.72	-0.00674496162072423	1.02395552830219
IDHwt_58	0.943408598915737	0.0140633142882193	0	0	0	0.0158071424350027	0.0267209443610409	0	0	0	0.36	-0.00158957873962925	1.01227223335705
IDHwt_59	0.34872957528095	0.00768712013907032	0.24480609968955	0.235515152314323	0	0.000538851897336331	0.0315789132499867	0.107180984874218	0.0239633025545656	0	0.62	-0.00417198119811339	1.01853489868791
IDHwt_60	0.0681650226408475	0	0.232100266741931	0	0.132169138176283	0	0	0.465522051191611	0.102043521249327	0	0.83	-0.0083729571121374	1.02044242485136
IDHwt_61	0.0964830440746889	0.0925204857309281	0.0501627642727243	0	0	0	0.0175002457355145	0.681965151836871	0	0.0613683083492734	0.65	-0.00518467327260154	1.01770700200792
IDHwt_62	0.220708055386981	0.460462995185016	0.0102018671107799	0	0	0	0.0435109311873762	0.229649868421119	0.0220036309117837	0.0134626517969444	0.65	-0.00508491037263459	1.01296410879131
IDHwt_63	0.315548389030824	0	0.16625061010551	0.0967827324385193	0.0251971168271033	0	0.0257152214645321	0.290612136766834	0.0763743719296941	0.00351942143698429	0.65	-0.0053263398482708	1.01689664697209
IDHwt_64	0.0702423408740868	0.614920501389653	0	0.03825935911977	0	0	0.0391953329370377	0.237382465679452	0	0	0.91	-0.00995895049467317	1.01152936930443
IDHwt_65	0.236545259272225	0.111003709142804	0	0.0682876624387792	0	0.0359945789090716	0.0476533352897709	0.444149091494087	0.0262748595033746	0.0300915039498868	0.58	-0.00361974285604386	1.02162692442261
IDHwt_66	0.114059543151693	0.437607238019716	0	0.181244090535092	0	0.0783124723261585	0.00609014639892706	0.0887607209810504	0.0939257885873639	0	0.12	0.0101250148302559	1.00837839502558
IDHwt_67	0.31136170006219	0.0279290480616234	0.1352609401581	0	0.00766856782247722	0	0.0864646758887374	0.402690874383089	0	0.0286241936237835	0.55	-0.00335353960388538	1.04063448091704
IDHwt_68	0.158397673390528	0.00434750671820729	0	0.0622731071297481	0.139873395362202	0	0.02892969370464	0.528175255026169	0.00808554642171461	0.0699178222467901	0.84	-0.00848600936387831	1.02512627157942
IDHwt_69	0.101450257864777	0.0399140205369243	0	0.0526783793962646	0	0.0937149752839224	0.0481852011971633	0.515829736170671	0.0452093814015173	0.10301804814876	0.57	-0.00353764427856129	1.03039008253544
IDHwt_70	0.450759493357928	0	0.342601998712252	0	0	0	0	0.185199380876896	0.0214391270529236	0	0.51	-0.00304087057959978	1.01121397704428
IDHwt_71	0.260307792025356	0	0.2177619570542	0	0.201682844252558	0	0.0795105679388371	0.214567952188241	0.000275438385083462	0.0258934481557249	0.64	-0.00475666192341412	1.0480411821048
IDHwt_72	0.284837699926418	0	0.230233666441658	0.00441558035485388	0	0.0538154404053786	0	0.284862516382814	0	0.141835096488878	0.6	-0.00381252890394522	1.01747673655914
IDHwt_73	0.141432259820193	0.457435740289383	0	0	0	0.0375919615631093	0.135435913906118	0	0.228104124421197	0	0.46	-0.00266963856402612	1.08117446284736
IDHwt_74	0.429661580688238	0	0.0486103693113534	0.178389269261407	0	0.0664470892894597	0.171361470342792	0.0183001363186277	0.0791050794155998	0.00812500537252176	0.31	-0.000437228601350907	1.12556664075623
IDHwt_75	0.198019931007903	0.132317081926828	0.259557158436622	0	0.0469376646144615	0	0.0190383276570299	0.333543189646801	0	0.0105866467103547	0.82	-0.00819706273509368	1.01219674598187
IDHwt_76	0	0	0	0.278893394170496	0.0621822086681184	0.0319533690669272	0	0.208020433972014	0.363660759180597	0.0552898349418475	0.67	-0.00577099663665136	1.03687221413004
IDHwt_77	0.260982267539896	0	0.235964249717895	0.0688487112683309	0	0.0109249424435491	0.0604837456671205	0.254398820296058	0.108397263067151	0	0.49	-0.00284270495898101	1.02850327122877
IDHwt_78	0.0994198783400269	0.0446199706327754	0.338420622813615	0.07108691786705	0.0960646937613447	0	0.0760350123584843	0.146765056351517	0.127587847875187	0	0.36	-0.00149453243009287	1.04026866138484
IDHwt_79	0.412749084025051	0	0	0.242009719137679	0.0167067415920041	0.0251631893057866	0.00689850140229769	0.123075541921283	0.155246081692628	0.0181511409232712	0.25	0.00233665524771072	1.01757632379511
IDHwt_80	0	0.412491951251284	0	0.121301406946441	0	0	0	0.376787417862787	0.0894192239394872	0	0.77	-0.0073171685017529	1.01044800661431
IDHwt_81	0.468802689654314	0	0	0.280876415080344	0	0	0	0.110101561524167	0.140219333741174	0	0.59	-0.00376034044265029	1.01793593980402
IDHwt_82	0.55447379901538	0.0108040277266	0	0.0752231285803588	0	0.0369386881383765	0.00518162113341307	0.277780740061941	0.0395979953439304	0	0.18	0.00605486073434643	1.01056208064197
IDHwt_83	0.362425427187634	0.00673647957917113	0.24257781680023	0.0220695027984941	0.0275746155014029	0	0.017591398248651	0.312395887161751	0.00644057796219566	0.00218829476046924	0.68	-0.00602611654715482	1.01291245579393
IDHwt_84	0.688920732838423	0	0.104625082625263	0	0.0402480181479474	0	0.021199028530439	0.116764666583055	0.02819533111692	4.71401579527522e-05	0.35	-0.00121133973452399	1.01170439331628
IDHwt_85	0.171461531714036	0	0.0924030110674373	0.103975119566289	0	0.0032588508575358	0.271340458090904	0.143082347108157	0.214478681595642	0	0.36	-0.00155891446656735	1.27557495259476
IDHwt_86	0	0.170183374620776	0.163862410242688	0	0	0.148794225766718	0.0756840776650395	0.205038248273428	0.0876521635635614	0.148785499867788	0.63	-0.00427352814400737	1.04787435675425
IDHwt_87	0	0.11839925232932	0.124282686932314	0	0	0	0.0827527847178974	0.592206399202079	0.0759975223603833	0.00636135445800655	0.62	-0.00415807753674167	1.04200377228595
IDHwt_88	0	0	0	0.287068492780184	0	0	0.336341454278587	0	0.376590052941229	0	0.52	-0.00316053256498157	1.40459498765255
IDHwt_89	0.23521668106247	0.426719830681254	0.173880316250484	0	0.0390896691858873	0	0.0310423409131668	0.0840121090632188	0.00467237919269386	0.00536667365082458	0.72	-0.00657295763495081	1.00969420568766
IDHwt_90	0.534013718066745	0.0780724016568473	0	0	0.146603556477405	0	0	0.0550765891843772	0.169498222833829	0.016735511780796	0.63	-0.00457398119356883	1.01640177746505
IDHwt_91	0.338592414707805	0.29459015508969	0	0.0510971260101631	0	0	0.0534412501159888	0.19403035189396	0.0439647836561794	0.0242839185262128	0.65	-0.00520287746982066	1.01886251738755
IDHwt_92	0.238345509759712	0.25395538682569	0.202381544213866	0	0	0.0640243848714465	0.0381367635196159	0.0756084549653041	0.0900417077666808	0.0375062480776859	0.63	-0.0045996887286524	1.01653979670039
IDHwt_93	0.337367518419438	0.0662196445801036	0.16619731487509	0.0540740003391712	0	0.0285422680056177	0.0628766533178668	0.284722600462713	0	0	0.11	0.0111272076989982	1.02257273094793
IDHwt_94	0.0746050968936495	0.48355143470648	0.0610389407895518	0	0	0	0.0353450324750107	0.345459495135308	0	0	0.79	-0.00780295362734299	1.01136403264226
IDHwt_95	0.0156944088901206	0	0.015005774257099	0.00289935088045657	0.0364856934282162	0	0.0376998184749954	0.892214954069112	0	0	0.68	-0.0058585435224427	1.02827946144593
IDHwt_96	0.136111813732017	0	0.235629536915108	0.101259711276632	0	0.0123834940173707	0.0179235534848567	0.496691890574016	0	0	0.65	-0.00535248817156148	1.01630196854185
IDHwt_97	0.140294856714737	0.0720115492443312	0.110638025735906	0.131792842821209	0.108439310916091	0.00280357934499996	0	0.364745777100862	0	0.0692740581218628	0.79	-0.00778723022989833	1.01735135710049
IDHwt_98	0	0.229003631959503	0.256080978726691	0	0	0.260636104431697	0.0379130441498729	0.216366240732236	0	0	0.3	-0.000131237920815297	1.03727333207764
IDHwt_99	0.37448558313509	0.273106028469789	0.0135400263110688	0.00160700370220979	0	0	0	0.210100124295365	0.127161234086477	0	0.65	-0.00512691015402931	1.0092292817749
IDHwt_100	0.157726068810162	0.178461606660179	0	0.0390932798096988	0	0.131437158164552	0.0601606377093379	0.403312391019775	0	0.0298088578262957	0.55	-0.00334527492974343	1.03140141594452
mIDH1_101	0.0681064760268153	0.0298615763838251	0.200341845939916	0	0.349721341571975	0	0.0874160332939817	0.11170643635889	0.152846290424597	0	0.67	-0.00576404819391538	1.07713352782703
mIDH1_102	0.47272757311539	0	0	0.268842345221507	0.0158990722226058	0	0.0293762144863604	0.0701085531559717	0.137887408179246	0.00515883361891935	0.63	-0.00450193921670848	1.02073479104007
mIDH1_103	0.324356467602394	0.0714548895280085	0.309017893893198	0	0	0.00995264194850756	0.0466217611960883	0.238596345831804	0	0	0.65	-0.00539485691776418	1.01834282519326
mIDH1_104	0.089374638244457	0	0.0232255683293432	0.00801017373503163	0.0525146415175932	0	0.0890268559087744	0.737848122264801	0	0	0.62	-0.00414057840380585	1.05029684927705
mIDH1_105	0.305630747979712	0	0.604669268558695	0	0.0154476382690047	0	0.0139281975790603	0.0584601260045879	0.000456151667615567	0.0014078699413249	0.46	-0.00266831640944287	1.01335142431483
mIDH1_106	0	0	0	0.179428601447212	0.279019995279541	0	0.0208827302626848	0.452699735497075	0	0.0679689375134871	0.79	-0.00772190319650273	1.03714211146391
mIDH2_107	0.189389793772748	0	0	0.263980631833449	0.0529513524330327	0.085474078843673	0.043863487481955	0.150591646808437	0.0846497130603411	0.129099295766365	0.66	-0.00549039226527147	1.03638901708666
mIDH2_108	0.199167114295592	0	0.114278280315431	0.122816692212639	0.0026009376025251	0	0.0179109456632734	0.153657231339066	0.382671529440832	0.00689726913064123	0.65	-0.00528077956775195	1.02988532632483
mIDH2_109	0.308339650236343	0.0956846571811456	0.129507728512316	0.0990726504807152	0.0381359934236471	0	0.0581332191289759	0.195808455763459	0.0753176452733983	0	0.63	-0.00438753104417696	1.02534044014903
mIDH2_110	0.776250193347492	0.0494254865197253	0.0216351456152317	0.0179606778803446	0.038697744686964	0.00250582884992812	0	0.0322169779148999	0.0469754602202321	0.0143324849651819	0.39	-0.00206920465050169	1.01005743177525
mIDH2_111	0.11098598059521	0.0398091504342515	0.0130286953661596	0.150490963567349	0.0590740529016179	0	0.0145965452088375	0.604821510652421	0	0.00719310127415321	0.79	-0.00788058797142891	1.01839297291866
mIDH2_112	0.0649683227033602	0	0.494622902060123	0	0.0322100861355425	0	0.0117067377309882	0.372100587041611	0.0134769671798201	0.0109143971485551	0.55	-0.00335363769939196	1.01482600796481
