node	agg	layer1	layer2	layer3	layer4
44851	1569	0	0	0	1569
44872	1258	0	0	0	1258
44859	547	0	0	0	547
44861	480	0	0	0	480
45245	472	0	0	0	472
44907	369	0	0	0	369
44905	337	0	0	0	337
44853	327	0	0	0	327
44855	327	0	0	0	327
10011	296	0	0	296	0
10126	257	0	11	247	0
5968	256	0	19	242	0
45043	253	0	0	0	253
10001	250	0	0	250	0
10091	244	0	3	241	0
10123	237	0	0	237	0
10577	231	0	6	225	0
10096	212	0	0	212	0
10151	209	0	2	207	0
7334	201	0	20	187	0
10077	197	0	0	197	0
6469	196	0	32	172	0
44912	192	0	0	0	192
10000	191	0	6	185	0
44956	186	0	0	0	186
6841	180	0	25	162	0
10008	180	0	1	179	0
10033	179	0	4	175	0
7442	177	0	6	173	0
10046	176	0	0	176	0
10234	176	0	7	169	0
10020	175	0	0	175	0
10282	175	0	0	175	0
44894	174	0	0	0	174
6296	173	0	30	152	0
10030	173	0	0	173	0
10055	170	0	0	170	0
10273	170	0	0	170	0
10281	170	0	0	170	0
44868	165	0	0	0	165
8212	164	0	17	147	0
44957	164	0	0	0	164
44958	164	0	0	0	164
10658	163	0	0	163	0
10006	160	0	0	160	0
10068	160	0	11	151	0
6127	159	0	11	153	0
6305	158	0	17	147	0
7555	158	0	3	155	0
10634	158	0	0	158	0
10016	157	0	0	157	0
10082	157	0	4	153	0
44866	157	0	0	0	157
45065	154	0	0	0	154
10684	152	0	5	147	0
10039	150	0	1	149	0
10186	149	0	0	149	0
10325	149	0	5	144	0
10081	148	0	4	145	0
14363	148	0	0	0	148
6345	147	0	27	128	0
6927	147	0	11	138	0
7711	146	0	15	135	0
10125	146	0	5	143	0
10152	145	0	0	145	0
10059	144	0	0	144	0
10139	144	0	0	144	0
10163	143	0	0	143	0
10015	141	0	0	141	0
10116	141	0	6	137	0
10138	141	0	0	141	0
10174	141	0	1	140	0
10013	140	0	0	140	0
10049	140	0	2	138	0
10054	139	0	1	138	0
10119	139	0	3	136	0
44867	139	0	0	0	139
10027	138	0	3	135	0
10037	137	0	0	137	0
10053	137	0	2	135	0
10084	137	0	0	137	0
10133	137	0	1	136	0
10250	137	0	0	137	0
10270	137	0	1	136	0
10299	137	0	0	137	0
44987	137	0	0	0	137
6234	136	0	20	118	0
10029	136	0	5	131	0
10465	136	0	6	130	0
10635	136	0	0	136	0
10249	135	0	0	135	0
10312	135	0	0	135	0
10073	133	0	0	133	0
10115	133	0	0	133	0
10254	133	0	3	130	0
10280	133	0	0	133	0
10444	133	0	0	133	0
10632	133	0	0	133	0
6293	132	0	20	116	0
10004	132	0	0	132	0
10204	132	0	0	132	0
10806	132	0	0	132	0
10025	131	0	0	131	0
10099	130	0	0	130	0
10339	130	0	0	130	0
10199	129	0	0	129	0
10359	129	0	0	129	0
10154	128	0	0	128	0
10198	127	0	0	127	0
10818	126	0	0	126	0
10022	125	0	0	125	0
10216	125	0	0	125	0
10237	125	0	1	124	0
10305	125	0	1	125	0
