"TF"	"size"	"nes"	"pval"	"pval.fdr"
"ZNF626"	17	3.06065491606645	0.0022085347568209	0.807088079813143
"KLF11"	25	-2.93774268288209	0.00330611302206397	0.807088079813143
"HMGN3"	11	2.93098665604064	0.00337887295015521	0.807088079813143
"YY1"	9	2.91065409863625	0.00360673063047546	0.807088079813143
"GTF2IRD1"	15	2.89967132068853	0.00373554141465724	0.807088079813143
"ZNF215"	18	-2.88070222158526	0.00396790322229901	0.807088079813143
"ZNF233"	18	-2.75114722437275	0.00593869463971442	0.807088079813143
"ZNF703"	12	2.74641328800596	0.00602508107536371	0.807088079813143
"KLF6"	25	-2.69352662013706	0.00707004994095596	0.807088079813143
"GRHL1"	22	-2.68454558078867	0.00726284792157606	0.807088079813143
"ZNF469"	17	-2.58157522085949	0.00983505557657272	0.807088079813143
"ZNF808"	25	2.53096616104923	0.0113748821933761	0.807088079813143
"ZSCAN29"	9	2.46150446229414	0.0138355676647031	0.807088079813143
"TET3"	18	2.45063898348664	0.0142602898221597	0.807088079813143
"ZXDA"	8	2.44973191265182	0.014296261251679	0.807088079813143
"ZNF19"	17	2.43599052398612	0.0148510735704944	0.807088079813143
"NR2C1"	10	2.42750759291081	0.0152029686115817	0.807088079813143
"MEIS2"	14	2.38076525271893	0.0172767176945374	0.807088079813143
"PITX1"	3	-2.37814413643251	0.0174000229742878	0.807088079813143
"RUNX3"	10	2.37368188011401	0.0176117167990005	0.807088079813143
"SOX30"	2	-2.36417817414949	0.018070119642953	0.807088079813143
"HMG20A"	9	2.36244019896133	0.0181550702588705	0.807088079813143
"FOXK1"	13	2.34793417055497	0.0188778574006073	0.807088079813143
"E2F5"	16	2.30207485452462	0.0213309511984531	0.807088079813143
"SOX13"	23	2.30164935418026	0.0213549544634678	0.807088079813143
"ZNF480"	17	2.29881127154632	0.0215156584879116	0.807088079813143
"ZNF654"	13	2.29612372294083	0.0216688082442901	0.807088079813143
"ZNF510"	15	2.29111143561425	0.0219569694165514	0.807088079813143
"ZNF623"	13	2.22270758684767	0.0262355239867969	0.807088079813143
"ZNF696"	11	2.22137158342017	0.0263258040724611	0.807088079813143
"NKX3-1"	7	-2.21982712317643	0.0264305050092945	0.807088079813143
"GATA1"	36	-2.21771827831523	0.0265740471768948	0.807088079813143
"ZNF449"	13	2.20830553602777	0.027222981683535	0.807088079813143
"ZNF221"	18	-2.20302550524958	0.02759295102761	0.807088079813143
"TBPL1"	17	2.19911617049353	0.0278696630066396	0.807088079813143
"ZFP41"	10	2.19276902887531	0.0283240244283114	0.807088079813143
"ZNF513"	15	2.16467597334227	0.0304125083230725	0.807088079813143
"ZNF740"	11	2.16438364988034	0.0304349175982439	0.807088079813143
"HOXA10"	13	2.16182114353222	0.0306319650881854	0.807088079813143
"HOXB5"	13	-2.15853534280891	0.0308862336219631	0.807088079813143
"ZNF16"	10	2.14438906051065	0.0320017260605322	0.807088079813143
"RBCK1"	20	2.12918714280226	0.0332387802157551	0.807088079813143
"HOXB3"	24	-2.12450849955859	0.0336276460851745	0.807088079813143
"TEF"	13	-2.11472229749153	0.0344536228027741	0.807088079813143
"ZNF501"	14	2.1131931010434	0.0345842435529066	0.807088079813143
"ZNF423"	3	2.1093630814804	0.0349132536239211	0.807088079813143
"ZNF813"	20	2.10152417345309	0.0355949782647886	0.807088079813143
"ZNF383"	11	2.10006416883758	0.0357231967534951	0.807088079813143
"ZNF660"	14	2.09966111545115	0.0357586624572527	0.807088079813143
"FOS"	19	-2.09772284078786	0.0359296359751325	0.807088079813143
"PRDM4"	19	2.09440240817736	0.0362241484321849	0.807088079813143
"TET1"	14	-2.08826646847173	0.0367738044112801	0.807088079813143
"TP53"	10	-2.08180776304881	0.0373600323900546	0.807088079813143
"ARNTL2"	14	2.06015533653135	0.0393836931541918	0.807088079813143
"TFCP2L1"	13	2.04938459060986	0.0404245228381693	0.807088079813143
"ARID2"	22	2.03157629868487	0.0421965681347236	0.807088079813143
"ZNF773"	12	2.01884815251123	0.0435030044742919	0.807088079813143
"ZNF598"	15	2.01808826939813	0.043582069164826	0.807088079813143
"CAMTA1"	11	2.011621854479	0.044259813847876	0.807088079813143
"GSC"	2	2.00815841617106	0.0446264603204531	0.807088079813143
"SOX18"	18	2.0036090956923	0.0451119507568245	0.807088079813143
"ZNF282"	10	1.9998532354733	0.0455161141397337	0.807088079813143
"ZBED4"	21	1.98172183801588	0.0475103816686442	0.807088079813143
"ZNF557"	17	1.9793649182718	0.0477749353380925	0.807088079813143
"ANKZF1"	51	1.97102362069016	0.0487211740979648	0.807088079813143
"ZNF230"	15	1.97045881658007	0.0487858104626663	0.807088079813143
"CEBPA"	13	-1.95570538674364	0.0504998698124214	0.807088079813143
"USF2"	28	1.95511888887769	0.0505690392701529	0.807088079813143
"ZNF432"	11	1.95343335011976	0.0507682676760333	0.807088079813143
"ZNF250"	11	-1.94557265046583	0.0517060949409903	0.807088079813143
"CBX2"	26	1.9404617347378	0.052323600229525	0.807088079813143
"SOX6"	64	-1.94033104774204	0.0523394704541822	0.807088079813143
"ZNF516"	13	1.9356582924843	0.0529095658178297	0.807088079813143
"KLF1"	39	1.93278746816162	0.0532623847556312	0.807088079813143
"FOXJ1"	7	-1.93133702283245	0.0534413877508025	0.807088079813143
"NR1I2"	19	-1.92898682075244	0.0537324983751671	0.807088079813143
"CREB3L1"	8	1.92165588751105	0.0546490713204311	0.807088079813143
"KLF7"	24	1.91783429445486	0.0551320257591374	0.807088079813143
"RELA"	15	1.91201518325876	0.0558742466133382	0.807088079813143
"SNAI3"	14	-1.90983744844581	0.0561541459475813	0.807088079813143
"FAM200B"	11	1.90788250233563	0.0564064043005261	0.807088079813143
"ZNF821"	14	1.90557576034252	0.0567052695068978	0.807088079813143
"EBF4"	13	1.88845847949561	0.0589644269356848	0.807088079813143
"SRF"	19	1.88385985165912	0.0595839351394695	0.807088079813143
"HIVEP1"	25	1.87892540429165	0.0602546794968826	0.807088079813143
"TERF1"	11	1.87482610544733	0.0608166505482496	0.807088079813143
"E4F1"	16	-1.87446601787098	0.0608662215986572	0.807088079813143
"HOXA11"	6	1.87047403150973	0.0614180198736592	0.807088079813143
"TIGD2"	9	1.8700226111219	0.0614806779951706	0.807088079813143
"ZNF616"	16	1.86951049441509	0.0615518249650445	0.807088079813143
