x
PFKP
PFKL
PFKM
CFAP410
ALDOC
ALDOB
ALDOA
AK5
SLC12A2
SLC12A1
SLC20A1
SLC20A2
SLC7A6
SLC7A5
SLC3A2
SLC12A7
SLC12A4
SLC12A5
SLC12A6
SLC28A3
SLC12A3
SLC4A1
CELSR3
SLC26A4
SLC26A3
SLC4A9
SLC4A3
SLC4A2
SLC24A1
SLC24A4
SLC24A2
SLC24A3
SLC24A5
SLC38A5
SLC6A3
SLC6A7
CDS2
CDS1
FDFT1
