"name"	"mIDH2_R"	"mIDH1_R"	"distance"
"28"	"(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine,"	0	0	0.603886161262482
"29"	"(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine"	0	0	0.603886161262482
"30"	"1,1-dichloroethylene"	0	0	0.603886161262482
"31"	"1,2-Diacyl-Sn-Glycerol"	0.296960388253474	0.703520817434728	0.0137636585885695
"32"	"1,2-diacylglycerol-LD-PC"	0.348265656857756	0.72879288097299	0.00808320129885187
"33"	"1,2-diacylglycerol-LD-PE"	0	0	0.603886161262482
"34"	"1,2-diacylglycerol-LD-PI"	0.180550491974181	0.656122998663753	0.0167087941677195
"35"	"1,2-diacylglycerol-LD-PS"	0	0	0.603886161262482
"36"	"1,2-diacylglycerol-LD-SM"	0	0	0.603886161262482
"37"	"1,2-diacylglycerol-LD-TAG"	0.327104322530264	0.722256225571402	0.0065391168248583
"38"	"1,2-diacylglycerol-VLDL"	0.329792710981022	0.718776753648659	0.0110451860036582
"39"	"1,2-diacylglycerol-bile-PC"	0	0	0.603886161262482
"40"	"1,2-diacylglycerol-chylomicron"	0.330071805035191	0.721530943063607	0.00839757240371541
"41"	"1-Acyl"	0.296960388253474	0.703520817434728	0.0137636585885695
"42"	"1-Acylglycerone"	0	0	0.603886161262482
"43"	"1-Alkyl-2-Acetyl-Sn-Glycerol"	0.274541322655082	0.699537513110377	0.00918594145035534
"44"	"1-Alkyl-Sn-Glycerol"	0	0	0.603886161262482
"45"	"1-Arachidonoyl"	0.296960388253474	0.703520817434728	0.0137636585885695
"46"	"1-Didecanoylglycerophosphoethanolamine"	0.198670693297014	0.662095381054143	0.0176558541488224
"47"	"1-Dihomo-Linolenoylglycerophosphocholine"	0.198830030744024	0.662069175285735	0.0177429050625224
"48"	"1-Dihomo-Linolenoylglycerophosphoethanolamine"	0.198670693297014	0.662095381054143	0.0176558541488224
"49"	"1-Docosahexenoylglyceroethanolamine"	0.198670693297014	0.662095381054143	0.0176558541488224
"50"	"1-Docosahexenoylglycerophosphocholine"	0.198830030744024	0.662069175285735	0.0177429050625224
"51"	"1-Docosapentenoylglycerophosphocholine"	0.198830030744024	0.662069175285735	0.0177429050625224
"52"	"1-Docosatetraenoyglycerophosphoethanolamine"	0.221254660295357	0.672696123231939	0.0156791032490816
"53"	"1-Docosatetraenoylglycerophosphocholine"	0.198830030744024	0.662069175285735	0.0177429050625224
"54"	"1-Eicosadienoylglycerophosphocholine"	0.198830030744024	0.662069175285735	0.0177429050625224
"55"	"1-Eicosapentenoylglycerophosphocholine"	0.198830030744024	0.662069175285735	0.0177429050625224
"56"	"1-Eicosatetraenoylglycerophosphocholine"	0.198830030744024	0.662069175285735	0.0177429050625224
"57"	"1-Eicosatrienoylglycerophosphocholine"	0.198830030744024	0.662069175285735	0.0177429050625224
"58"	"1-Eicosatrienoylglycerophosphoethanolamine"	0.198670693297014	0.662095381054143	0.0176558541488224
"59"	"1-Eicosenoylglycerophosphocholine"	0.198830030744024	0.662069175285735	0.0177429050625224
"60"	"1-Gamma-Linolenoyl-Cholesterol,"	0.311216532337749	0.71490526388196	0.00782311233170341
"61"	"1-Heptadecanoylglycerophosphoethanolamine"	0.198670693297014	0.662095381054143	0.0176558541488224
"62"	"1-Hexadecenoylglycerophosphoethanolamine"	0.198670693297014	0.662095381054143	0.0176558541488224
"63"	"1-Lignocericylglycerophosphocholine"	0.198830030744024	0.662069175285735	0.0177429050625224
"64"	"1-Linoleoyl-Cholesterol,"	0.311216532337749	0.71490526388196	0.00782311233170341
"65"	"1-Linoleoylglycerophosphocholine"	0.198830030744024	0.662069175285735	0.0177429050625224
"66"	"1-Linoleoylglycerophosphoethanolamine"	0.198670693297014	0.662095381054143	0.0176558541488224
"67"	"1-Myristoylglycerophosphoethanolamine"	0.198670693297014	0.662095381054143	0.0176558541488224
"68"	"1-Nonadecanoylglycerophosphocholine,"	0.198830030744024	0.662069175285735	0.0177429050625224
"69"	"1-Octadeca-Trienoylglycerophosphocholine,"	0.198830030744024	0.662069175285735	0.0177429050625224
"70"	"1-Oleoylglycerophosphocholine"	0.198830030744024	0.662069175285735	0.0177429050625224
"71"	"1-Oleoylglycerophosphoethanolamine"	0.198670693297014	0.662095381054143	0.0176558541488224
"72"	"1-Palmitoleoylglycerophosphocholine"	0.198830030744024	0.662069175285735	0.0177429050625224
"73"	"1-Pentadecanoylglycerophosphocholine,"	0.198830030744024	0.662069175285735	0.0177429050625224
"74"	"1-Pentadecanoylglycerophosphoethanolamine"	0.198670693297014	0.662095381054143	0.0176558541488224
"75"	"1-Timnodnoyl-Cholesterol,"	0.311216532337749	0.71490526388196	0.00782311233170341
"76"	"1-Tridecanoylglycerophosphoethanolamine"	0.198670693297014	0.662095381054143	0.0176558541488224
"77"	"1-Vaccenoyl-Cholesterol,"	0.311216532337749	0.71490526388196	0.00782311233170341
"78"	"1-acyl-PE"	0	0	0.603886161262482
"79"	"1-acylglycerol-3P"	0.324538288117063	0.723365388536662	0.00445007913695761
"80"	"1-acylglycerol-3P-bile-PC"	0	0	0.603886161262482
"81"	"1-acylglycerol-LD-PC"	0	0	0.603886161262482
"82"	"1-acylglycerol-LD-PE"	0	0	0.603886161262482
"83"	"1-acylglycerol-LD-PI"	0	0	0.603886161262482
"84"	"1-acylglycerol-LD-PS"	0	0	0.603886161262482
"85"	"1-acylglycerol-LD-SM"	0	0	0.603886161262482
"86"	"1-acylglycerol-LD-TG1"	0	0	0.603886161262482
"87"	"1-acylglycerol-VLDL"	0.326178784240798	0.720236599884381	0.00820531327881135
"88"	"1-acylglycerol-chylomicron"	0.325612418367701	0.721485291808025	0.00674034693579073
"89"	"1-alpha,25-dihydroxyvitamin"	0.458122063722184	0.77532709069502	0.00349913677083746
"90"	"1-hydroxy"	0.499748504655565	0.795317669845553	-0.000595826539824373
"91"	"10,11-epoxy-(4Z,7Z)-hexadecadienoic"	0	0	0.603886161262482
"92"	"10,13,16,19-docosatetraenoic"	0.323476988665543	0.721000567820783	0.00640962839570158
"93"	"10,13,16-docosatriynoic"	0.376863695587024	0.744509316564665	0.00328731109182023
"94"	"11,15-cyclo-8,12,14-trihydroxy-(5Z,9E)-eicosadienoic"	0.28544596053035	0.706580986443703	0.00630655062448104
"95"	"11-Eicosenoyl"	0	0	0.603886161262482
"96"	"11-Octadecenoyl"	0.317985723120439	0.714870726116325	0.010442556561013
"97"	"11-dehydro-thromboxane"	0.367173223464681	0.738296017985312	0.00580017267224098
"98"	"12,13-epoxy-(6Z,9Z)-octadecadienoic"	0	0	0.603886161262482
"99"	"12,13-epoxylinoleic"	0.197273992548972	0.662871025214151	0.0163468610395325
"100"	"12,15,18,21-tetracosatetraenoic"	0.323872102214051	0.721003913374187	0.00655716226026781
"101"	"12-Dehydrocholic"	0.352939694225393	0.731207042091993	0.00745388415764781
"102"	"12-hydroxydodecanoic"	0.420672067364731	0.763401842975121	0.00112360013457835
"103"	"13,14-dihydro-15-oxo-lipoxin"	0	0	0.603886161262482
"104"	"13,14-dihydro-lipoxin"	0.312899775061964	0.71950444700206	0.00386669806499196
"105"	"13,15-O-didesmethyl"	0.463640485540116	0.778858468376493	0.00207504261621205
"106"	"13,16,19-docosatrienoic"	0.326207866783941	0.720796194839082	0.00765682388401667
"107"	"13-Docosenoyl"	0	0	0.603886161262482
"108"	"13-O-desmethyl"	0.487780084891977	0.789437653236834	0.000713888152456876
"109"	"14-hydroxytetradecanoic"	0.420940655419961	0.76364054872662	0.000987458341212499
"110"	"15-Keto-Prostaglandin"	0.542512065490868	0.813035802573366	-0.00198411891278216
"111"	"15-dehydro-prostaglandin"	0.156848401143389	0.64647244931968	0.0173083816231471
"112"	"15-deoxy-prostaglandin"	0.365199713014088	0.738296017985312	0.005046561186964
"113"	"15-epi-lipoxin"	0.343912276904562	0.727814871181477	0.00739881445521384
"114"	"15-keto-prostaglandin"	0	0	0.603886161262482
"115"	"15-oxo-lipoxin"	0.345714446234487	0.732902114537279	0.00299975367530703
"116"	"15-oxo-prostaglandin"	0	0	0.603886161262482
"117"	"16-5-5"	0.278146038998559	0.717808092237155	-0.00770812830106415
"118"	"16-hydroxyhexadecanoic"	0.478355504689349	0.787612798705156	-0.00106015991224107
"119"	"17alpha-hydroxypregnenolone"	0.366612252554039	0.738296017985312	0.00558595839177489
"120"	"2,3-Epoxy-Alpha-Tocopheryl"	0.182931541874616	0.65710696396161	0.0166340647705119
"121"	"2,3-dihydro-2-S-glutathionyl-3-hydroxy"	0	0	0.603886161262482
"122"	"2,4,7,10,13,16,19-Docosaheptenoyl"	0	0	0.603886161262482
"123"	"2,4,7,10,13,16-Docosahexenoyl"	0	0	0.603886161262482
"124"	"2,4,7,10,13-Hexadecapentaenoyl"	0	0	0.603886161262482
"125"	"2,4,7,10-Hexadecatetraenoyl"	0	0	0.603886161262482
"126"	"2,4,7-Decatrienoyl"	0	0	0.603886161262482
"127"	"2,5,8,11,14-Eicosapentaenoyl"	0	0	0.603886161262482
"128"	"2,5-diaminopyrimidine"	0.304656085118697	0.713224399295124	0.00699878198970405
"129"	"2,6,10-Trimethyl"	0	0	0.603886161262482
"130"	"2,6,9,12,15-Octadecapentenoyl"	0	0	0.603886161262482
"131"	"2,6,9,12-Octadecatetraenoyl"	0	0	0.603886161262482
"132"	"2,6,9-Dodecatrienoyl"	0	0	0.603886161262482
"133"	"2,6-Dodecadienoyl"	0	0	0.603886161262482
"134"	"2,7,10,13,16,19-Docosahexenoyl"	0	0	0.603886161262482
"135"	"2,7,10,13,16-Docosapentenoyl"	0	0	0.603886161262482
"136"	"2,7,10,13-Hexadecatetraenoyl"	0	0	0.603886161262482
"137"	"2,7,10-Hexadecatrienoyl"	0	0	0.603886161262482
"138"	"2,7-Decadienoyl"	0	0	0.603886161262482
"139"	"2-(S-glutathionyl)acetyl"	0	0	0.603886161262482
"140"	"2-Hydroxyadipic"	0.502651801555768	0.79698865026908	-0.00115814402796932
"141"	"2-Methyl-3-Oxo-Valeryl"	0.301633965204961	0.714001344276097	0.00506779990890638
"142"	"2-amino-3-carboxymuconate"	0	0	0.603886161262482
"143"	"2-aminoadipate"	0.364991615429966	0.739542676592909	0.00372043772048802
"144"	"2-aminomuconate"	0	0	0.603886161262482
"145"	"2-hydroxy"	0.457871600567973	0.77532709069502	0.00340349404971829
"146"	"2-hydroxy-atorvastatin-acid"	0.423823827875869	0.765500011879217	0.000228973334515215
"147"	"2-hydroxy-atorvastatin-lactone"	0.413874064328702	0.761908564206876	2.09700930378087e-05
"148"	"2-lysolecithin"	0.321776127331655	0.723286320620097	0.00347437884013901
"149"	"2-methoxy-6-all"	0	0	0.603886161262482
"150"	"2-methylglutaconic"	0	0	0.603886161262482
"151"	"20-OH-hepoxilin"	0	0	0.603886161262482
"152"	"20alpha,22beta"	0	0	0.603886161262482
"153"	"23S,25,26-trihydroxyvitamin"	0	0	0.603886161262482
"154"	"23s,25-dihydroxyvitamin"	0	0	0.603886161262482
"155"	"24(R),25(R)-Varanoyl"	0.347360688646462	0.72888152496546	0.00764898303408046
"156"	"24,25,26,27-Tetranor-23-Oxo-Hydroxyvitamin"	0	0	0.603886161262482
"157"	"24-Oxo-25(R)-Trihydroxycoprostanoyl"	0.333071602087085	0.724117958258585	0.00695607002379639
"158"	"24-oxo-1alpha,23,25-trihydroxyvitamin"	0	0	0.603886161262482
"159"	"24-oxo-1alpha,25-dihydroxyvitamin"	0	0	0.603886161262482
"160"	"24R,25-dihyoxyvitamin"	0.367173223464681	0.738296017985312	0.00580017267224098
"161"	"25-hydroxyvitamin"	0.474677681227534	0.783914850678471	0.0012333618035465
"162"	"3''-hydroxy-lovastatin"	0.367173223464681	0.738296017985312	0.00580017267224098
"163"	"3',5'-dihydrodiol-simvastatin-lactone"	0.365796316157724	0.738296017985312	0.00527438211441922
"164"	"3'-alpha,5'beta-dihydroxy-pravastatin"	0.45255928592719	0.777721718631997	-0.00101971261887601
"165"	"3'-hydroxy-iso-delta-4',5'-hydroxy"	0.367173223464681	0.738296017985312	0.00580017267224098
"166"	"3'-hydroxy-simvastatin-acid"	0.356734248725982	0.738296017985312	0.00181390989099506
"167"	"3'-hydroxy-simvastatin-lactone"	0.240324072338445	0.690898306473536	0.0047588312478487
"168"	"3(S)-2-Hydroxyphytanoyl"	0	0	0.603886161262482
"169"	"3(S)-3-Hydroxydodecen-(5Z)-Oyl"	0.347360688646462	0.72888152496546	0.00764898303408046
"170"	"3(S)-Hydroxy-Cis-9-Octadecenoyl"	0.299453861215035	0.711148912085958	0.00708773009460351
"171"	"3(S)-Phytanoyl"	0.332784205249609	0.725282100572956	0.0056821813650425
"172"	"3,4-dihydro-3-hydroxy-4-S-glutathionyl"	0	0	0.603886161262482
"173"	"3,6,9,12,15-Octadecapentenoyl"	0	0	0.603886161262482
"174"	"3,6,9,12-Octadecatetraenoyl"	0	0	0.603886161262482
"175"	"3,6,9-Dodecatrienoyl"	0	0	0.603886161262482
"176"	"3,6-Dodecadienoyl"	0	0	0.603886161262482
"177"	"3,7,10,13,16,19-Docosahexenoyl"	0	0	0.603886161262482
"178"	"3,7,10,13,16-Docosapentenoyl"	0	0	0.603886161262482
"179"	"3,7,10,13-Hexadecatetraenoyl"	0	0	0.603886161262482
"180"	"3,7,10-Hexadecatrienoyl"	0	0	0.603886161262482
"181"	"3,7-Decadienoyl"	0	0	0.603886161262482
"182"	"3-(3-Hydroxy-Phenyl)Propionate"	0.430116480167689	0.763924295028469	0.00420762402254982
"183"	"3-(acyloxy)acyl"	0	0	0.603886161262482
"184"	"3-Adenosine"	0	0	0.603886161262482
"185"	"3-Dehydrochenodeoxychollyc"	0.354101256301713	0.731771369770435	0.00733311456693397
"186"	"3-Dehydrocholic"	0.354101256301713	0.731768452765531	0.00733603157183826
"187"	"3-Hexenoyl"	0	0	0.603886161262482
"188"	"3-Hydoxy-Suberic"	0.367173223464681	0.738296017985312	0.00580017267224098
"189"	"3-Hydoxy-Suberyl"	0	0	0.603886161262482
"190"	"3-Hydroxy"	0.406763789376531	0.756253991630368	0.00296038863232106
"191"	"3-Hydroxy-Adipoyl"	0	0	0.603886161262482
"192"	"3-Hydroxy-Glutaryl"	0	0	0.603886161262482
"193"	"3-Hydroxy-Isovaleryl"	0.406848862385477	0.756478956804692	0.00276790972966068
"194"	"3-Hydroxy-Octadecenoyl"	0.330545295214339	0.719254507880633	0.0108548161742824
"195"	"3-Hydroxy-Sebacic"	0.367173223464681	0.738296017985312	0.00580017267224098
"196"	"3-Hydroxy-Sebacoyl"	0	0	0.603886161262482
"197"	"3-Hydroxy-Tetradecanoyl"	0.408239077040111	0.756700756744389	0.00307698193731787
"198"	"3-Hydroxycinnamic"	0.221254660295357	0.672696123231939	0.0156791032490816
"199"	"3-Hydroxyhexadecanoyl"	0.291805927149145	0.707827882274169	0.00748829351161717
"200"	"3-Hydroxyhexadecenoyl"	0.29111084582694	0.707301275502368	0.00774947414014238
"201"	"3-Hydroxyisovaleric"	0.344384037461444	0.731891184609839	0.00350264913493992
"202"	"3-Hydroxyisovaleryl"	0.348853072427248	0.735633958331765	0.00146643646888334
"203"	"3-Hydroxyoctadecadienoyl"	0.29213901569451	0.707037552702743	0.00840581742008051
"204"	"3-Hydroxyoctadecanoyl"	0.349298704066539	0.727457677725192	0.00981288750524656
"205"	"3-Hydroxyoctadecenoyl"	0.276052273227814	0.701614634144423	0.00768579719641882
"206"	"3-Hydroxyphenylpropionic"	0.221254660295357	0.672696123231939	0.0156791032490816
"207"	"3-Oxo-Cis-8-Tetradecenoyl"	0.33870159159657	0.726154754059925	0.007069161371553
"208"	"3-Oxo-Cis-9-Octadecenoyl"	0	0	0.603886161262482
"209"	"3-Oxolaur-Cis-5-Enoyl"	0.340661356405776	0.72663306836698	0.00733920959189893
"210"	"3-deoxy-D-glycero-D-galacto-2-nonulosonic"	0.416326700774673	0.760652438090809	0.00221366839413562
"211"	"3-hydroxy"	0.489312851157719	0.790054091747086	0.000682757037846926
"212"	"3-sulfinylpyruvic"	0	0	0.603886161262482
"213"	"31-O-Desmethyl,19-Hydroxy,37,"	0.367173223464681	0.738296017985312	0.00580017267224098
"214"	"3alpha,7alpha-dihydroxy-24-oxo-5beta-cholestanoyl"	0	0	0.603886161262482
"215"	"4,7,10,13-Hexadecatetraenoyl"	0	0	0.603886161262482
"216"	"4,7,10-Hexadecatrienoyl"	0	0	0.603886161262482
"217"	"4,7-Decadienoyl"	0	0	0.603886161262482
"218"	"4,8-Dimethylnonanoyl"	0.331710511583333	0.727846856924357	0.00270742065904994
"219"	"4-(2-amino-3-hydroxyphenyl)-4-oxobutanoic"	0	0	0.603886161262482
"220"	"4-(methylnitrosamino)-1-(3-pyridyl)-1-butanol"	0	0	0.603886161262482
"221"	"4-hydroxy-2-quinolinecarboxylic"	0.400948661024531	0.747290957095898	0.00970283826281482
"222"	"4-hydroxy-atorvastatin-acid"	0.420014475344241	0.76404277516917	0.000231557590889109
"223"	"4-hydroxy-atorvastatin-lactone"	0.420300305375507	0.764041295420135	0.000342185378301663
"224"	"4-hydroxyretinoic"	0.430116480167689	0.761816881676077	0.00631503737494199
"225"	"4-hydroxyvitamin"	0	0	0.603886161262482
"226"	"4-methylthio-2-oxobutanoic"	0	0	0.603886161262482
"227"	"5,6-Epoxy-Alpha-Tocopheryl"	0.182931541874616	0.65710696396161	0.0166340647705119
"228"	"5,6-epoxy-(8Z)-tetradecenoic"	0	0	0.603886161262482
"229"	"5,8,11,14,17-Eicosapentenoic"	0.349782220796078	0.729045619842881	0.00840958274815296
"230"	"5,8,11,14,17-Eicosapentenoyl"	0	0	0.603886161262482
"231"	"5,8,11,14-Eicosatetraenoyl"	0	0	0.603886161262482
"232"	"5,8,11-Tetradecatrienoyl"	0	0	0.603886161262482
"233"	"5,8-Tetradecadienoyl"	0	0	0.603886161262482
"234"	"5-Dodecenoyl"	0	0	0.603886161262482
"235"	"5-Hydroxyhexanoic"	0.364796959821925	0.736679620671878	0.00650916178183769
"236"	"5-Octenoyl"	0	0	0.603886161262482
"237"	"5-S-Cysteinylglycine"	0.425081168741636	0.767760904958138	-0.00155178723886762
"238"	"5-amino-2-oxopentanoic"	0.458122063722184	0.77532709069502	0.00349913677083746
"239"	"6'-beta-carboxy-simvastatin-acid"	0.364505894690635	0.738296017985312	0.00478161733673399
"240"	"6'-beta-carboxy-simvastatin-lactone"	0.180550491974181	0.656122998663753	0.0167087941677195
"241"	"6'-beta-hydroxy"	0.363432899756572	0.738296017985312	0.00437187980242737
"242"	"6'-beta-hydroxy-lovastatin"	0.365999229767829	0.738722474266341	0.00492541112212952
"243"	"6'-beta-hydroxy-lovastatin-acid"	0.250763061021292	0.690898306473536	0.00874509935385526
"244"	"6'-beta-hydroxy-methyl-simvastatin-acid"	0.35978908834545	0.738296017985312	0.00298044145013532
"245"	"6'-beta-hydroxy-methyl-simvastatin-lactone"	0.180550491974181	0.656122998663753	0.0167087941677195
"246"	"6'-exomethylene-lovastatin"	0.365999229767829	0.738423114611238	0.00522477077723327
"247"	"6'-exomethylene-lovastatin-acid"	0.367173223464681	0.738296017985312	0.00580017267224098
"248"	"6'-exomethylene-simvastatin-lactone"	0	0	0.603886161262482
"249"	"6-oxo-prostaglandin"	0.504381196279348	0.796580061651896	-8.91627962560371e-05
"250"	"7,10,13-Hexadecatrienoyl"	0	0	0.603886161262482
"251"	"7,10-Hexadecadienoyl"	0	0	0.603886161262482
"252"	"7,8-epoxy-(4Z,10Z)-hexadecadienoic"	0	0	0.603886161262482
"253"	"7-Dehydrochenodeoxycholic"	0.352939694225393	0.731207042091993	0.00745388415764781
"254"	"7-Dehydrocholic"	0.352939694225393	0.731207042091993	0.00745388415764781
"255"	"7-Tetradecenoyl"	0	0	0.603886161262482
"256"	"7-palmitoleic"	0.375439494827442	0.744725549909502	0.00252722754875501
"257"	"7Z,10Z-Hexadecadienoic"	0.36492485555823	0.735549593089099	0.00768802807016722
"258"	"7alpha-hydroxy-3-oxo-4-cholestenoic"	0.200237073396003	0.66507361737571	0.0152757611168191
"259"	"8,11-eicosadienoic"	0.3801209080985	0.746505038514526	0.00253539950936776
"260"	"8,9-epoxy-(5Z)-tetradecenoic"	0	0	0.603886161262482
"261"	"9,10-epoxy-(6Z,12Z)-octadecadienoic"	0	0	0.603886161262482
"262"	"9-Octadecenoyl"	0	0	0.603886161262482
"263"	"9-eicosenoic"	0.340233893575096	0.729299984228375	0.00450906130443107
"264"	"9-heptadecylenic"	0.37487492535549	0.744573626810852	0.00246356220794541
"265"	"A1BG"	0	0.744926223354892	-0.14104006209241
"266"	"A1CF"	0.31817198585651	0.808327900526985	-0.0829434909209099
"267"	"A2M"	0.510359893533555	0.798523160517134	0.000250784225803047
"268"	"A2ML1"	0.411461641998464	0.784098530473002	-0.0230902120576351
"269"	"A2ML1-AS1"	0.411297413516965	0.71311516820844	0.0478304373543905
"270"	"A2ML1-AS2"	0.411461641998464	0.719407934258512	0.0416003841568551
"271"	"A3GALT2"	0.411735372692898	0.750974054045064	0.0101387921143222
"272"	"A4GALT"	0.496635714657698	0.837020274332968	-0.0434870917170986
"273"	"A4GNT"	0.533469827650858	0.824298694678115	-0.0166999110448858
"274"	"AAAS"	0.608313135546909	0.839998188205424	-0.0038194817196805
"275"	"AACS"	0.60261292603715	0.830571516389392	0.00343048849654637
"276"	"AADAC"	0.593088593795441	0.836011506520023	-0.00564649588703514
"277"	"AADACL2"	0.411491488293136	0.716652214225193	0.0443675013988638
"278"	"AADACL3"	0.411734360396352	0.716296765193002	0.0448156944073446
"279"	"AADACL4"	0.411734360396352	0.707528668694587	0.0535837909057599
"280"	"AADAT"	0.521506220911697	0.841751690345054	-0.0387213707102084
"281"	"AAG1"	0.552161876462766	0.819857702718376	-0.00512110906555563
"282"	"AAGAB"	0	0.775681473455079	-0.171795312192597
"283"	"AAK1"	0.720525427885745	0.887208995095793	-0.00818051688961763
"284"	"AAMDC"	0.411734360396352	0.712305065755371	0.0488073938449763
"285"	"AAMP"	0.412732051026715	0.785690999191224	-0.0241975580168661
"286"	"AANAT"	0.523703152870586	0.845984206587236	-0.0421149589618681
"287"	"AAR2"	0.341972842367767	0.841432380569194	-0.10695929407219
"288"	"AARS"	0.477584163481112	0.794884904467495	-0.00862681268010501
"289"	"AARS1"	0.478606257574273	0.7880421237078	-0.00139373155619982
"290"	"AARSD1"	0.262793409600484	0.70961638803993	-0.00537903194567346
"291"	"AASDH"	0.640832796257357	0.854732545443244	-0.00613576952121364
"292"	"AASDHPPT"	0.470859479246254	0.853430901530491	-0.0697407207834131
"293"	"AASS"	0.616050641115737	0.846843475132755	-0.00771009817019164
"294"	"AATF"	0.594124673339641	0.845083981928904	-0.0143233303992927
"295"	"AATK"	0.510921934529399	0.810817213026616	-0.0118286453767991
"296"	"AB019440.1"	0.411734360396352	0.723266396075337	0.0378460635250095
"297"	"AB019440.50"	0.411734360396352	0.723266396075337	0.0378460635250095
"298"	"ABAT"	0.459169075615545	0.823541057772899	-0.0443150147459822
"299"	"ABCA1"	0.868103954799988	0.947136673591381	-0.0117533517463478
"300"	"ABCA10"	0.475551033718704	0.737951240405277	0.047530473461465
"301"	"ABCA12"	0	0.768182996088012	-0.16429683482553
"302"	"ABCA13"	0.411737599705577	0.797099530872792	-0.0359858342986881
"303"	"ABCA2"	0.230453731385712	0.693934971800037	-0.00204695640751706
"304"	"ABCA3"	0.468901382881858	0.846485163214391	-0.0635427078766441
"305"	"ABCA4"	0.575095767031641	0.807591462701617	0.0159027452468838
"306"	"ABCA5"	0.412414704471902	0.711346002819565	0.0500262553083854
"307"	"ABCA6"	0.412800109911179	0.713275286483102	0.0482441438908535
"308"	"ABCA7"	0.526878927609774	0.780719003983719	0.0243629559013606
"309"	"ABCA8"	0.612628525948107	0.851174303744099	-0.0133477074441307
"310"	"ABCA9"	0.41344374052318	0.712877330076876	0.0488878792952772
"311"	"ABCA9-AS1"	0.412446649783195	0.714422771740111	0.0469616851342328
"312"	"ABCB1"	0.824921959111145	0.927726090005444	-0.00883239348695053
"313"	"ABCB10"	0.411341141936411	0.709449825772748	0.0515124780746632
"314"	"ABCB11"	0.80609719518662	0.920455463708412	-0.00875025625866699
"315"	"ABCB4"	0.744337256228446	0.895203563916002	-0.00708221907762296
"316"	"ABCB5"	0.411746102342556	0.766042516353119	-0.00492557293282792
"317"	"ABCB6"	0.468855091081331	0.782594985136468	0.00032979305518599
"318"	"ABCB7"	0.469452799880422	0.786394028775773	-0.00324100744727096
"319"	"ABCB9"	0	0.808070026480054	-0.204183865217572
"320"	"ABCC1"	0.791073396968898	0.918803440558058	-0.0128352723451498
"321"	"ABCC11"	0.70169854295892	0.88581056879678	-0.013971389592583
"322"	"ABCC12"	0	0.247193992472408	0.356692168790073
