"name"	"mIDH2_R"	"mIDH1_R"	"distance"
"60"	"1-Gamma-Linolenoyl-Cholesterol,"	0.311216532337749	0.71490526388196	0.3593
"61"	"1-Heptadecanoylglycerophosphoethanolamine"	0.198670693297014	0.662095381054143	0.4133
"62"	"1-Hexadecenoylglycerophosphoethanolamine"	0.198670693297014	0.662095381054143	0.4133
"63"	"1-Lignocericylglycerophosphocholine"	0.198830030744024	0.662069175285735	0.4132
"64"	"1-Linoleoyl-Cholesterol,"	0.311216532337749	0.71490526388196	0.3593
"65"	"1-Linoleoylglycerophosphocholine"	0.198830030744024	0.662069175285735	0.4132
"66"	"1-Linoleoylglycerophosphoethanolamine"	0.198670693297014	0.662095381054143	0.4133
"67"	"1-Myristoylglycerophosphoethanolamine"	0.198670693297014	0.662095381054143	0.4133
"68"	"1-Nonadecanoylglycerophosphocholine,"	0.198830030744024	0.662069175285735	0.4132
"69"	"1-Octadeca-Trienoylglycerophosphocholine,"	0.198830030744024	0.662069175285735	0.4132
"70"	"1-Oleoylglycerophosphocholine"	0.198830030744024	0.662069175285735	0.4132
"71"	"1-Oleoylglycerophosphoethanolamine"	0.198670693297014	0.662095381054143	0.4133
"72"	"1-Palmitoleoylglycerophosphocholine"	0.198830030744024	0.662069175285735	0.4132
"73"	"1-Pentadecanoylglycerophosphocholine,"	0.198830030744024	0.662069175285735	0.4132
"74"	"1-Pentadecanoylglycerophosphoethanolamine"	0.198670693297014	0.662095381054143	0.4133
"75"	"1-Timnodnoyl-Cholesterol,"	0.311216532337749	0.71490526388196	0.3593
"76"	"1-Tridecanoylglycerophosphoethanolamine"	0.198670693297014	0.662095381054143	0.4133
"77"	"1-Vaccenoyl-Cholesterol,"	0.311216532337749	0.71490526388196	0.3593
"78"	"1-acyl-PE"	0	0	0.1495
"79"	"1-acylglycerol-3P"	0.324538288117063	0.723365388536662	0.3544
"80"	"1-acylglycerol-3P-bile-PC"	0	0	0.1495
"81"	"1-acylglycerol-LD-PC"	0	0	0.1495
"82"	"1-acylglycerol-LD-PE"	0	0	0.1495
"83"	"1-acylglycerol-LD-PI"	0	0	0.1495
"84"	"1-acylglycerol-LD-PS"	0	0	0.1495
"85"	"1-acylglycerol-LD-SM"	0	0	0.1495
"86"	"1-acylglycerol-LD-TG1"	0	0	0.1495
"87"	"1-acylglycerol-VLDL"	0.326178784240798	0.720236599884381	0.3511
"88"	"1-acylglycerol-chylomicron"	0.325612418367701	0.721485291808025	0.3523
"89"	"1-alpha,25-dihydroxyvitamin"	0.458122063722184	0.77532709069502	0.2836
"90"	"1-hydroxy"	0.499748504655565	0.795317669845553	0.2639
"91"	"10,11-epoxy-(4Z,7Z)-hexadecadienoic"	0	0	0.1495
"92"	"10,13,16,19-docosatetraenoic"	0.323476988665543	0.721000567820783	0.3537
"93"	"10,13,16-docosatriynoic"	0.376863695587024	0.744509316564665	0.3271
"94"	"11,15-cyclo-8,12,14-trihydroxy-(5Z,9E)-eicosadienoic"	0.28544596053035	0.706580986443703	0.3741
"95"	"11-Eicosenoyl"	0	0	0.1495
"96"	"11-Octadecenoyl"	0.317985723120439	0.714870726116325	0.3541
"97"	"11-dehydro-thromboxane"	0.367173223464681	0.738296017985312	0.3307
"98"	"12,13-epoxy-(6Z,9Z)-octadecadienoic"	0	0	0.1495
"99"	"12,13-epoxylinoleic"	0.197273992548972	0.662871025214151	0.4149
"100"	"12,15,18,21-tetracosatetraenoic"	0.323872102214051	0.721003913374187	0.3534
"101"	"12-Dehydrocholic"	0.352939694225393	0.731207042091993	0.3373
"102"	"12-hydroxydodecanoic"	0.420672067364731	0.763401842975121	0.3051
"103"	"13,14-dihydro-15-oxo-lipoxin"	0	0	0.1495
"104"	"13,14-dihydro-lipoxin"	0.312899775061964	0.71950444700206	0.3609
"105"	"13,15-O-didesmethyl"	0.463640485540116	0.778858468376493	0.2815
"106"	"13,16,19-docosatrienoic"	0.326207866783941	0.720796194839082	0.3514
"107"	"13-Docosenoyl"	0	0	0.1495
"108"	"13-O-desmethyl"	0.487780084891977	0.789437653236834	0.2695
"109"	"14-hydroxytetradecanoic"	0.420940655419961	0.76364054872662	0.305
"110"	"15-Keto-Prostaglandin"	0.542512065490868	0.813035802573366	0.2419
"111"	"15-dehydro-prostaglandin"	0.156848401143389	0.64647244931968	0.4359
"112"	"15-deoxy-prostaglandin"	0.365199713014088	0.738296017985312	0.3322
"113"	"15-epi-lipoxin"	0.343912276904562	0.727814871181477	0.3421
"114"	"15-keto-prostaglandin"	0	0	0.1495
"115"	"15-oxo-lipoxin"	0.345714446234487	0.732902114537279	0.344
"116"	"15-oxo-prostaglandin"	0	0	0.1495
"117"	"16-5-5"	0.278146038998559	0.717808092237155	0.3868
"118"	"16-hydroxyhexadecanoic"	0.478355504689349	0.787612798705156	0.2756
"119"	"17alpha-hydroxypregnenolone"	0.366612252554039	0.738296017985312	0.3311
"120"	"2,3-Epoxy-Alpha-Tocopheryl"	0.182931541874616	0.65710696396161	0.4224
"121"	"2,3-dihydro-2-S-glutathionyl-3-hydroxy"	0	0	0.1495
"122"	"2,4,7,10,13,16,19-Docosaheptenoyl"	0	0	0.1495
"123"	"2,4,7,10,13,16-Docosahexenoyl"	0	0	0.1495
"124"	"2,4,7,10,13-Hexadecapentaenoyl"	0	0	0.1495
"125"	"2,4,7,10-Hexadecatetraenoyl"	0	0	0.1495
"126"	"2,4,7-Decatrienoyl"	0	0	0.1495
"127"	"2,5,8,11,14-Eicosapentaenoyl"	0	0	0.1495
"128"	"2,5-diaminopyrimidine"	0.304656085118697	0.713224399295124	0.3634
"129"	"2,6,10-Trimethyl"	0	0	0.1495
"130"	"2,6,9,12,15-Octadecapentenoyl"	0	0	0.1495
"131"	"2,6,9,12-Octadecatetraenoyl"	0	0	0.1495
"132"	"2,6,9-Dodecatrienoyl"	0	0	0.1495
"133"	"2,6-Dodecadienoyl"	0	0	0.1495
"134"	"2,7,10,13,16,19-Docosahexenoyl"	0	0	0.1495
"135"	"2,7,10,13,16-Docosapentenoyl"	0	0	0.1495
"136"	"2,7,10,13-Hexadecatetraenoyl"	0	0	0.1495
"137"	"2,7,10-Hexadecatrienoyl"	0	0	0.1495
"138"	"2,7-Decadienoyl"	0	0	0.1495
"139"	"2-(S-glutathionyl)acetyl"	0	0	0.1495
"140"	"2-Hydroxyadipic"	0.502651801555768	0.79698865026908	0.2627
"141"	"2-Methyl-3-Oxo-Valeryl"	0.301633965204961	0.714001344276097	0.3662
"142"	"2-amino-3-carboxymuconate"	0	0	0.1495
"143"	"2-aminoadipate"	0.364991615429966	0.739542676592909	0.3332
"144"	"2-aminomuconate"	0	0	0.1495
"145"	"2-hydroxy"	0.457871600567973	0.77532709069502	0.2837
"146"	"2-hydroxy-atorvastatin-acid"	0.423823827875869	0.765500011879217	0.3039
"147"	"2-hydroxy-atorvastatin-lactone"	0.413874064328702	0.761908564206876	0.3094
"148"	"2-lysolecithin"	0.321776127331655	0.723286320620097	0.3564
"149"	"2-methoxy-6-all"	0	0	0.1495
"150"	"2-methylglutaconic"	0	0	0.1495
"151"	"20-OH-hepoxilin"	0	0	0.1495
"152"	"20alpha,22beta"	0	0	0.1495
"153"	"23S,25,26-trihydroxyvitamin"	0	0	0.1495
"154"	"23s,25-dihydroxyvitamin"	0	0	0.1495
"155"	"24(R),25(R)-Varanoyl"	0.347360688646462	0.72888152496546	0.3401
"156"	"24,25,26,27-Tetranor-23-Oxo-Hydroxyvitamin"	0	0	0.1495
"157"	"24-Oxo-25(R)-Trihydroxycoprostanoyl"	0.333071602087085	0.724117958258585	0.3482
"158"	"24-oxo-1alpha,23,25-trihydroxyvitamin"	0	0	0.1495
"159"	"24-oxo-1alpha,25-dihydroxyvitamin"	0	0	0.1495
"160"	"24R,25-dihyoxyvitamin"	0.367173223464681	0.738296017985312	0.3307
"161"	"25-hydroxyvitamin"	0.474677681227534	0.783914850678471	0.2761
"162"	"3''-hydroxy-lovastatin"	0.367173223464681	0.738296017985312	0.3307
"163"	"3',5'-dihydrodiol-simvastatin-lactone"	0.365796316157724	0.738296017985312	0.3318
"164"	"3'-alpha,5'beta-dihydroxy-pravastatin"	0.45255928592719	0.777721718631997	0.2894
"165"	"3'-hydroxy-iso-delta-4',5'-hydroxy"	0.367173223464681	0.738296017985312	0.3307
"166"	"3'-hydroxy-simvastatin-acid"	0.356734248725982	0.738296017985312	0.3388
"167"	"3'-hydroxy-simvastatin-lactone"	0.240324072338445	0.690898306473536	0.3992
"168"	"3(S)-2-Hydroxyphytanoyl"	0	0	0.1495
"169"	"3(S)-3-Hydroxydodecen-(5Z)-Oyl"	0.347360688646462	0.72888152496546	0.3401
"170"	"3(S)-Hydroxy-Cis-9-Octadecenoyl"	0.299453861215035	0.711148912085958	0.3661
"171"	"3(S)-Phytanoyl"	0.332784205249609	0.725282100572956	0.3492
"172"	"3,4-dihydro-3-hydroxy-4-S-glutathionyl"	0	0	0.1495
"173"	"3,6,9,12,15-Octadecapentenoyl"	0	0	0.1495
"174"	"3,6,9,12-Octadecatetraenoyl"	0	0	0.1495
"175"	"3,6,9-Dodecatrienoyl"	0	0	0.1495
"176"	"3,6-Dodecadienoyl"	0	0	0.1495
"177"	"3,7,10,13,16,19-Docosahexenoyl"	0	0	0.1495
"178"	"3,7,10,13,16-Docosapentenoyl"	0	0	0.1495
"179"	"3,7,10,13-Hexadecatetraenoyl"	0	0	0.1495
"180"	"3,7,10-Hexadecatrienoyl"	0	0	0.1495
"181"	"3,7-Decadienoyl"	0	0	0.1495
"182"	"3-(3-Hydroxy-Phenyl)Propionate"	0.430116480167689	0.763924295028469	0.2981
"183"	"3-(acyloxy)acyl"	0	0	0.1495
"184"	"3-Adenosine"	0	0	0.1495
"185"	"3-Dehydrochenodeoxychollyc"	0.354101256301713	0.731771369770435	0.3367
"186"	"3-Dehydrocholic"	0.354101256301713	0.731768452765531	0.3367
"187"	"3-Hexenoyl"	0	0	0.1495
"188"	"3-Hydoxy-Suberic"	0.367173223464681	0.738296017985312	0.3307
"189"	"3-Hydoxy-Suberyl"	0	0	0.1495
"190"	"3-Hydroxy"	0.406763789376531	0.756253991630368	0.3113
"191"	"3-Hydroxy-Adipoyl"	0	0	0.1495
"192"	"3-Hydroxy-Glutaryl"	0	0	0.1495
"193"	"3-Hydroxy-Isovaleryl"	0.406848862385477	0.756478956804692	0.3114
"194"	"3-Hydroxy-Octadecenoyl"	0.330545295214339	0.719254507880633	0.3471
"195"	"3-Hydroxy-Sebacic"	0.367173223464681	0.738296017985312	0.3307
"196"	"3-Hydroxy-Sebacoyl"	0	0	0.1495
"197"	"3-Hydroxy-Tetradecanoyl"	0.408239077040111	0.756700756744389	0.3105
"198"	"3-Hydroxycinnamic"	0.221254660295357	0.672696123231939	0.4025
"199"	"3-Hydroxyhexadecanoyl"	0.291805927149145	0.707827882274169	0.3699
"200"	"3-Hydroxyhexadecenoyl"	0.29111084582694	0.707301275502368	0.3701
"201"	"3-Hydroxyisovaleric"	0.344384037461444	0.731891184609839	0.3443
"202"	"3-Hydroxyisovaleryl"	0.348853072427248	0.735633958331765	0.3432
"203"	"3-Hydroxyoctadecadienoyl"	0.29213901569451	0.707037552702743	0.3692
"204"	"3-Hydroxyoctadecanoyl"	0.349298704066539	0.727457677725192	0.3377
"205"	"3-Hydroxyoctadecenoyl"	0.276052273227814	0.701614634144423	0.3782
"206"	"3-Hydroxyphenylpropionic"	0.221254660295357	0.672696123231939	0.4025
"207"	"3-Oxo-Cis-8-Tetradecenoyl"	0.33870159159657	0.726154754059925	0.3451
"208"	"3-Oxo-Cis-9-Octadecenoyl"	0	0	0.1495
"209"	"3-Oxolaur-Cis-5-Enoyl"	0.340661356405776	0.72663306836698	0.3439
"210"	"3-deoxy-D-glycero-D-galacto-2-nonulosonic"	0.416326700774673	0.760652438090809	0.3067
"211"	"3-hydroxy"	0.489312851157719	0.790054091747086	0.2687
"212"	"3-sulfinylpyruvic"	0	0	0.1495
"213"	"31-O-Desmethyl,19-Hydroxy,37,"	0.367173223464681	0.738296017985312	0.3307
"214"	"3alpha,7alpha-dihydroxy-24-oxo-5beta-cholestanoyl"	0	0	0.1495
"215"	"4,7,10,13-Hexadecatetraenoyl"	0	0	0.1495
"216"	"4,7,10-Hexadecatrienoyl"	0	0	0.1495
"217"	"4,7-Decadienoyl"	0	0	0.1495
"218"	"4,8-Dimethylnonanoyl"	0.331710511583333	0.727846856924357	0.3516
"219"	"4-(2-amino-3-hydroxyphenyl)-4-oxobutanoic"	0	0	0.1495
"220"	"4-(methylnitrosamino)-1-(3-pyridyl)-1-butanol"	0	0	0.1495
"221"	"4-hydroxy-2-quinolinecarboxylic"	0.400948661024531	0.747290957095898	0.3102
"222"	"4-hydroxy-atorvastatin-acid"	0.420014475344241	0.76404277516917	0.306
"223"	"4-hydroxy-atorvastatin-lactone"	0.420300305375507	0.764041295420135	0.3058
"224"	"4-hydroxyretinoic"	0.430116480167689	0.761816881676077	0.2967
"225"	"4-hydroxyvitamin"	0	0	0.1495
"226"	"4-methylthio-2-oxobutanoic"	0	0	0.1495
"227"	"5,6-Epoxy-Alpha-Tocopheryl"	0.182931541874616	0.65710696396161	0.4224
"228"	"5,6-epoxy-(8Z)-tetradecenoic"	0	0	0.1495
"229"	"5,8,11,14,17-Eicosapentenoic"	0.349782220796078	0.729045619842881	0.3384
"230"	"5,8,11,14,17-Eicosapentenoyl"	0	0	0.1495
"231"	"5,8,11,14-Eicosatetraenoyl"	0	0	0.1495
"232"	"5,8,11-Tetradecatrienoyl"	0	0	0.1495
"233"	"5,8-Tetradecadienoyl"	0	0	0.1495
"234"	"5-Dodecenoyl"	0	0	0.1495
"235"	"5-Hydroxyhexanoic"	0.364796959821925	0.736679620671878	0.3315
"236"	"5-Octenoyl"	0	0	0.1495
"237"	"5-S-Cysteinylglycine"	0.425081168741636	0.767760904958138	0.3044
"238"	"5-amino-2-oxopentanoic"	0.458122063722184	0.77532709069502	0.2836
"239"	"6'-beta-carboxy-simvastatin-acid"	0.364505894690635	0.738296017985312	0.3328
"240"	"6'-beta-carboxy-simvastatin-lactone"	0.180550491974181	0.656122998663753	0.4236
"241"	"6'-beta-hydroxy"	0.363432899756572	0.738296017985312	0.3336
"242"	"6'-beta-hydroxy-lovastatin"	0.365999229767829	0.738722474266341	0.3319
"243"	"6'-beta-hydroxy-lovastatin-acid"	0.250763061021292	0.690898306473536	0.3911
"244"	"6'-beta-hydroxy-methyl-simvastatin-acid"	0.35978908834545	0.738296017985312	0.3364
"245"	"6'-beta-hydroxy-methyl-simvastatin-lactone"	0.180550491974181	0.656122998663753	0.4236
"246"	"6'-exomethylene-lovastatin"	0.365999229767829	0.738423114611238	0.3317
"247"	"6'-exomethylene-lovastatin-acid"	0.367173223464681	0.738296017985312	0.3307
"248"	"6'-exomethylene-simvastatin-lactone"	0	0	0.1495
"249"	"6-oxo-prostaglandin"	0.504381196279348	0.796580061651896	0.2611
"250"	"7,10,13-Hexadecatrienoyl"	0	0	0.1495
"251"	"7,10-Hexadecadienoyl"	0	0	0.1495
"252"	"7,8-epoxy-(4Z,10Z)-hexadecadienoic"	0	0	0.1495
"253"	"7-Dehydrochenodeoxycholic"	0.352939694225393	0.731207042091993	0.3373
"254"	"7-Dehydrocholic"	0.352939694225393	0.731207042091993	0.3373
"255"	"7-Tetradecenoyl"	0	0	0.1495
"256"	"7-palmitoleic"	0.375439494827442	0.744725549909502	0.3284
"257"	"7Z,10Z-Hexadecadienoic"	0.36492485555823	0.735549593089099	0.3307
"258"	"7alpha-hydroxy-3-oxo-4-cholestenoic"	0.200237073396003	0.66507361737571	0.414
"259"	"8,11-eicosadienoic"	0.3801209080985	0.746505038514526	0.3259
"260"	"8,9-epoxy-(5Z)-tetradecenoic"	0	0	0.1495
"261"	"9,10-epoxy-(6Z,12Z)-octadecadienoic"	0	0	0.1495
"262"	"9-Octadecenoyl"	0	0	0.1495
"263"	"9-eicosenoic"	0.340233893575096	0.729299984228375	0.3459
"264"	"9-heptadecylenic"	0.37487492535549	0.744573626810852	0.3287
"265"	"A1BG"	0	0.744926223354892	0.6197
"266"	"A1CF"	0.31817198585651	0.808327900526985	0.4129
"267"	"A2M"	0.510359893533555	0.798523160517134	0.2577
"268"	"A2ML1"	0.411461641998464	0.784098530473002	0.3253
"269"	"A2ML1-AS1"	0.411297413516965	0.71311516820844	0.2806
"270"	"A2ML1-AS2"	0.411461641998464	0.719407934258512	0.2844
"271"	"A3GALT2"	0.411735372692898	0.750974054045064	0.3042
"272"	"A4GALT"	0.496635714657698	0.837020274332968	0.2926
"273"	"A4GNT"	0.533469827650858	0.824298694678115	0.256
"274"	"AAAS"	0.608313135546909	0.839998188205424	0.2079
"275"	"AACS"	0.60261292603715	0.830571516389392	0.2064
"276"	"AADAC"	0.593088593795441	0.836011506520023	0.2172
"277"	"AADACL2"	0.411491488293136	0.716652214225193	0.2827
"278"	"AADACL3"	0.411734360396352	0.716296765193002	0.2823
"279"	"AADACL4"	0.411734360396352	0.707528668694587	0.2767
"280"	"AADAT"	0.521506220911697	0.841751690345054	0.2763
"281"	"AAG1"	0.552161876462766	0.819857702718376	0.2387
"282"	"AAGAB"	0	0.775681473455079	0.6391
"283"	"AAK1"	0.720525427885745	0.887208995095793	0.1507
"284"	"AAMDC"	0.411734360396352	0.712305065755371	0.2797
"285"	"AAMP"	0.412732051026715	0.785690999191224	0.3253
"286"	"AANAT"	0.523703152870586	0.845984206587236	0.2773
"287"	"AAR2"	0.341972842367767	0.841432380569194	0.4154
"288"	"AARS"	0.477584163481112	0.794884904467495	0.2808
"289"	"AARS1"	0.478606257574273	0.7880421237078	0.2757
"290"	"AARSD1"	0.262793409600484	0.70961638803993	0.3936
"291"	"AASDH"	0.640832796257357	0.854732545443244	0.192
"292"	"AASDHPPT"	0.470859479246254	0.853430901530491	0.323
"293"	"AASS"	0.616050641115737	0.846843475132755	0.2062
"294"	"AATF"	0.594124673339641	0.845083981928904	0.2221
"295"	"AATK"	0.510921934529399	0.810817213026616	0.265
"296"	"AB019440.1"	0.411734360396352	0.723266396075337	0.2867
"297"	"AB019440.50"	0.411734360396352	0.723266396075337	0.2867
"298"	"ABAT"	0.459169075615545	0.823541057772899	0.3132
"299"	"ABCA1"	0.868103954799988	0.947136673591381	0.074
"300"	"ABCA10"	0.475551033718704	0.737951240405277	0.2464
"301"	"ABCA12"	0	0.768182996088012	0.6344
"302"	"ABCA13"	0.411737599705577	0.797099530872792	0.3333
"303"	"ABCA2"	0.230453731385712	0.693934971800037	0.4088
"304"	"ABCA3"	0.468901382881858	0.846485163214391	0.3201
"305"	"ABCA4"	0.575095767031641	0.807591462701617	0.2132
"306"	"ABCA5"	0.412414704471902	0.711346002819565	0.2786
"307"	"ABCA6"	0.412800109911179	0.713275286483102	0.2795
"308"	"ABCA7"	0.526878927609774	0.780719003983719	0.2336
"309"	"ABCA8"	0.612628525948107	0.851174303744099	0.2116
"310"	"ABCA9"	0.41344374052318	0.712877330076876	0.2788
"311"	"ABCA9-AS1"	0.412446649783195	0.714422771740111	0.2805
"312"	"ABCB1"	0.824921959111145	0.927726090005444	0.0953
"313"	"ABCB10"	0.411341141936411	0.709449825772748	0.2782
"314"	"ABCB11"	0.80609719518662	0.920455463708412	0.1053
"315"	"ABCB4"	0.744337256228446	0.895203563916002	0.1372
"316"	"ABCB5"	0.411746102342556	0.766042516353119	0.3137
"317"	"ABCB6"	0.468855091081331	0.782594985136468	0.2798
"318"	"ABCB7"	0.469452799880422	0.786394028775773	0.2817
"319"	"ABCB9"	0	0.808070026480054	0.6595
"320"	"ABCC1"	0.791073396968898	0.918803440558058	0.1159
"321"	"ABCC11"	0.70169854295892	0.88581056879678	0.1644
"322"	"ABCC12"	0	0.247193992472408	0.3055
"323"	"ABCC2"	0.813389613451004	0.922962318465778	0.1012
"324"	"ABCC3"	0.826401921482776	0.930657042797185	0.096
"325"	"ABCC4"	0.774432850885318	0.907425478662586	0.1216
"326"	"ABCC5"	0.630409709249485	0.848693097554072	0.1962
"327"	"ABCC5-AS1"	0.412455488010244	0.716500432112447	0.2818
"328"	"ABCC8"	0.123600805612075	0.78650921635053	0.5501
"329"	"ABCD1"	0.674545740323533	0.87727276700018	0.18
"330"	"ABCD2"	0.361050204455519	0.818462053024762	0.3861
"331"	"ABCD3"	0.600165816125149	0.862402158105223	0.2283
"332"	"ABCD4"	0.360317396761074	0.863891765049041	0.4153
"333"	"ABCE1"	0.66588027540336	0.873496072368579	0.1844
"334"	"ABCF1"	0.622801724228133	0.849123598625782	0.2024
"335"	"ABCF2"	0	0.807868916345228	0.6594
"336"	"ABCF3"	0.476632306652429	0.815300199104975	0.2944
"337"	"ABCG1"	0.550910402372908	0.792412646245103	0.2224
"338"	"ABCG2"	0.783099016639509	0.912131422156131	0.1179
"339"	"ABCG5"	0.411734360396352	0.782156882339557	0.3238
"340"	"ABCG8"	0.411734360396352	0.757272142964029	0.3081
"341"	"ABHD10"	0	0.816846737265996	0.6651
"342"	"ABHD11"	0	0.774546565753681	0.6384
"343"	"ABHD12"	0.590866024090861	0.85134617680207	0.2286
"344"	"ABHD13"	0	0.795332161587502	0.6515
"345"	"ABHD14A-ACY1"	0.332361102404322	0.725149507458746	0.3494
"346"	"ABHD14B"	0.281437214886478	0.704116219958317	0.3756
"347"	"ABHD16B"	0	0.731597196878464	0.6113
"348"	"ABHD17A"	0	0.812125931902257	0.6621
"349"	"ABHD2"	0	0.75850624964229	0.6282
"350"	"ABHD4"	0.325143950459694	0.828993336685089	0.4206
"351"	"ABHD5"	0.556566850507584	0.842670365321214	0.2497
"352"	"ABHD6"	0.590866024090861	0.845505508441419	0.2249
"353"	"ABHD8"	0	0.806904558685259	0.6588
"354"	"ABI1"	0.644055208444879	0.859158336450402	0.1923
"355"	"ABI2"	0.456358473867147	0.851485866399206	0.333
"356"	"ABI3"	0	0.782975885973701	0.6437
"357"	"ABI3BP"	0	0.713524923216066	0.5999
"358"	"ABL1"	0.654139866279373	0.864407038619689	0.1878
"359"	"ABL2"	0.511615416618813	0.808415033274979	0.2629
"360"	"ABLIM1"	0.581304092358335	0.812140392565049	0.2113
"361"	"ABLIM2"	0.574630590373042	0.846677048838185	0.2382
