2260553_BL	2280935_BL	2283265_BL	2410163_BL	2450523_BL	2463247_BL	2480485_BL	2297625_BL	1825001_BL	2247707_BL	2620771_BL	2430935_BL	2295595_BL	2264225_BL	2297941_BL	2151503_BL	2263055_BL	757509_BL	1794247_BL	2010157_BL	2150901_BL	2152641_BL	2163337_BL	2210551_BL	2219711_BL	2292915_BL	2296723_BL	2361361_BL	2361405_BL	2366711_BL	2370233_BL	2382431_BL	2419959_BL	2498789_BL	2502699_BL	2512641_BL	2583919_BL	2616045_BL	4128869_BL	4235533_BL	4259035_BL
ACTB	0.907751353990295	-0.747707121679589	0.93680411809809	0.483340318261686	0.6999371484528	0.528930929615297	0.260393138104339	-0.574339486679855	-0.344075410071747	0.329237292187084	0.763652801420416	-1.32559333044776	-0.160840436862373	0.344097754859108	-1.16499206748976	-0.666211407849237	-0.318629548609632	-0.59768066137972	-0.9400138225081	0.581379345236256	0.135174397429558	-0.443333809085599	-0.900336979110764	0.964665535779715	1.35154568192521	-1.41974776430062	0.386081214631437	-0.67660885925218	-0.190205974305227	-0.961355437323464	0.356417642488481	0.919994948791825	-0.798051395068466	-0.698325073148716	0.275431345491346	0.261121748950378	-0.51580097667567	0.804467132845322	0.144632253047894	0.891631921946869	-0.629823387231533
ACTL6A	2.07071737024174	1.444727690862	1.98278905717428	2.44137294729008	1.67950477624426	1.82467170165319	3.26563948279787	1.39856502976099	1.56130403737618	1.91176723493828	1.68198417025231	0.763145232209192	2.2219911796114	1.4237617397849	1.10363101454346	2.62150562020316	2.55265517954422	2.01511183457642	1.78058244866073	2.22059467637086	1.726382482895	1.1375055615494	1.64966864986306	2.1371368424524	1.46288431842292	1.04322370399016	2.01173508203642	1.46006424830544	1.53008771647804	1.48574502550919	1.61631103874851	1.80389734106947	0.933972384291961	1.46137305985231	2.00119073510463	2.09661886040192	1.97387667463312	1.7424617701496	2.18359035640838	1.68556732192528	1.11386031596975
ACTL6B	-1.90753849694725	-2.10709273992565	-1.88046820377892	-1.74822167775689	-1.9599395792439	-2.17885771744977	-1.69172513537454	-2.07159746074746	-2.12840325182435	-2.12739945194418	-1.89222457865139	-2.29442271234544	-1.80089910876401	-2.06305404422133	-2.29932869543263	-2.15390322977043	-2.04326493696654	-2.15643996221999	-2.10716723195934	-1.7500981005037	-1.98481731990242	-2.10763620105783	-1.96058346470119	-1.87426580681843	-2.03790776982735	-2.16894625515745	-2.13634183055873	-1.70288153864304	-1.98380009660546	-2.20957981342108	-1.94338816719282	-1.9806635485788	-2.34181874730135	-2.09897623345031	-1.98444952021583	-1.89452791452417	-1.88680997147703	-2.13744009017653	-1.93963701307333	-1.70541499277227	-2.18923811825564
ACTN2	-2.13036211715182	-2.00105587104252	-1.89618963504118	-2.30615510817547	-2.0055203938812	-1.63342670800008	-1.51920418106442	-2.09207059814369	-1.67081419575695	-1.84557303571296	-2.08300848397469	-2.25904354803193	-1.2919557142169	-1.97696008453574	-2.01310917479319	-1.83824324325047	-1.61549361352118	-2.2078906764134	-2.20087133900293	-1.59512048576891	-1.89721914556424	-1.90637623602914	-1.7024804775596	-2.12343268713488	-2.44150624307004	-1.97063052299184	-1.60370720902923	-1.99405629478467	-2.09801346174432	-2.26311336749329	-1.77996410171156	-1.8780695199335	-2.32040017069006	-2.21886867196758	-1.35795454184211	-1.75171201253729	-1.96867090059025	-1.95340445011309	-1.54075674435066	-1.94298482888727	-2.32132119709952
ACTR5	1.67783733900264	0.290077155985509	2.23734210665726	1.86893752331988	1.15800826700634	0.874198425403494	2.42404391250847	0.727452116463368	0.175682265106282	1.12491949336359	2.16104277539909	0.327261835321866	1.04165625879497	1.36935353046702	1.04486259132222	1.76766168381926	0.851453758263337	0.54761811536089	0.11477587454855	2.20277008771562	1.57828295416972	0.408995640004863	0.158725036172557	1.41802890178831	0.60219558651471	-0.133401017606794	0.466313132967697	1.96394877427917	0.40677174090557	0.940764068959198	0.563927477364013	1.21255296535405	0.537696959028377	1.29876040173885	0.713938040242866	1.60074799696593	0.975029082513231	0.859804688629188	1.09309233566381	1.95201066393492	0.993269491068068
ACVR1	-0.873756246479627	-0.765899432224084	-0.797377365057766	-1.21513554514423	-0.765997136987525	-1.11382174159106	-1.20343750480197	-0.40531019781905	-1.90355977411988	-1.28466621497071	-0.904761830498099	-0.822940894187238	-1.21129232114201	-1.23300746318463	-1.08321134369407	-1.37814728630946	-1.25100651620021	-0.956486497232842	-1.01613650190416	-0.849235957153242	-0.978109926548274	-0.586220633744637	-0.96672565757128	-1.02284342590519	-0.862010933281751	-0.645368903907635	-1.14845907545301	-1.2000515858641	-0.455098745826946	-0.891913511262412	-1.5299869279674	-0.586894307451771	-1.20665573528885	-0.678736658956924	-1.26412229055517	-1.0397709878395	-1.36356144370668	-1.14750631676963	-1.61748535082619	-1.00488350362685	-0.968531563818765
ACVR1B	-0.0761657171247263	-0.713220765239475	-0.280676147874018	-0.267533220992645	-0.694377175559983	-0.812828371757661	-0.380963530254119	-0.476948458108175	-1.06558132744954	-0.772545725813122	-0.0399551537944812	-0.516493668548493	-1.01133859540055	-0.192469916828782	0.0294802984706604	-0.760765688429458	-1.23961586825186	-0.626665365479316	-1.15614902881939	-0.378710632424979	-0.501450928715294	-0.62783914144681	-0.818306694513264	-0.597804605753621	-0.00280222342545872	-0.682184930636595	-1.08132533906224	0.259468493890125	-1.09584577557524	-0.152281538034302	-1.0226507305676	-0.415803646705084	-0.495027907626418	-0.097408352483401	-0.889057986452944	-0.652890578018148	-0.93608623892859	-0.747553192467122	-0.686651864740184	-0.413944645152783	-0.49637828003142
ACVR2A	-0.647591770627512	0.89389924201486	-1.09830685548461	-0.94131634061358	-0.278411240546643	-0.212795282449114	-1.67894721908866	0.694114646101673	-0.191760615668226	-0.270139623559938	-0.962609621041113	0.766194201845592	-0.15056517213171	-0.652025952074468	1.22319324094039	-0.650216351162414	-0.700641571046498	0.44344826096653	0.225396366514162	-0.600709162076397	0.467460844359724	0.716147155068148	0.692723933001335	-0.80225002901734	0.251526365017233	0.460658162516686	-0.352185733483598	1.44994507339267	0.33156917762531	0.902354185337443	-0.257405786175591	-0.240670632786803	0.756242112212218	1.40850822108795	-0.347945989882216	-0.968962742818058	-0.191461029236506	-0.58640343669748	-0.409310412839573	-0.997126268385739	-0.265012498258721
ACVR2B	-1.45492190429561	1.79140099477505	-2.29513025438967	-1.47608240821727	-1.79999318102817	-1.61771139731626	-1.981117956718	1.31988107307256	-0.948419566122344	-1.07991300408632	-2.04892626255137	1.21440641821554	-0.713065086061523	-1.75145229560088	0.912148436286944	-0.862432960775808	-1.7010227941854	1.28833432417405	-1.31276080000347	-1.43340001553095	-1.27077819942072	1.03435251283535	0.98930627429823	-2.23660108691642	-1.11799363183048	-1.09116585796246	-1.04465527294093	1.10320364485737	1.28452828408989	1.014980928256	1.04094965753088	-1.5435414015472	0.915670175629833	1.11177379736021	-1.48372747912861	-1.43243535615947	-1.57240729708273	-1.43335939032758	-1.2326376815782	-1.59782156901166	-1.39619128477979
ACVRL1	-1.50680658038481	-0.415137063446584	-1.25713934960012	-1.42183234044583	-0.770264502501951	-0.455486948915179	-1.49444028757554	-0.577349802603761	-0.384883965652912	-0.713245718928558	-1.69238271429644	-0.303562323153252	-0.389177897095488	-1.0507197147836	-0.433749569306271	-1.1695976507659	-0.804551298227454	-0.786901673276877	-0.770254299525526	-1.86255904133255	-1.25242776383169	-0.83762407988009	-0.225083391477661	-1.38650501301025	-0.744693659367352	0.0178988089885483	-0.283191511190761	-1.00042421017231	-0.544377640729189	-0.720436533234979	-0.518582548328312	-0.7923046818283	-0.48934953700316	-0.861434338080221	-0.777953136915366	-0.978811749203044	-0.774607288042847	-0.697211419504812	-0.837519715377267	-1.50961354870911	-1.02647145995773
ADA	0.924718654066797	0.438731637709073	1.36616987464708	0.947511866611878	0.583377347182872	0.488163043333605	1.08268895062883	0.289859000965067	0.226141616049355	0.69586005459786	1.08791173470933	0.631094996737596	0.531157107307862	0.819246759651183	0.843342683613989	0.186397887339625	0.287618865779657	0.357817545731849	0.0954634350699561	1.04804630125705	0.641142104498422	0.478878846352828	0.551580402541231	0.801194865953312	0.612162505109744	0.508248761052508	0.556242880747988	0.821513795666301	0.196956852397143	0.735026828562248	0.625540506813413	0.492916588422783	0.475588494084969	0.720818280260574	0.390742360061355	0.716106413823319	0.443322415482725	0.482289996567507	0.513827899934999	0.96926559575001	0.965275122315431
ADAM10	1.24308866133592	-0.805746134046833	1.1943427294678	0.875789470281648	1.00264339595994	0.502668782896943	1.54548123648408	-0.685085935952834	0.393041606567668	0.618510336419843	1.47858905515608	-0.84906648267323	0.825190111226268	0.245576144515252	0.93871432515136	0.594720248066878	0.925066368819699	-0.483381865681799	-1.01561743307483	0.606379722703662	0.593136201928482	0.464223033130855	0.156498685761213	0.946294896448795	0.931632476249837	-1.26216149375474	0.497138505910501	0.541685570758907	0.228752076558279	-0.636320610797121	0.868549924169204	0.863440695307574	-0.974164833638188	-0.644388358109529	0.98433304056446	1.12892991178442	0.93473108067045	0.777933239311491	1.10357890158206	1.2520640720519	0.484752996355541
ADAM11	0.888038085373951	0.426767075428771	0.838873427478992	0.849272911445804	0.734156281776082	0.671368867976538	1.24259140357634	0.540906317020823	0.202871497772404	0.704312117001668	1.15644666434373	0.973798876475467	0.495930640117048	0.878675031574976	0.758136875087211	1.01580098030634	0.757802550405813	0.951473960709172	0.853999814121984	0.876158476354324	0.577189882405476	0.682028738428527	0.624280574022173	1.14013941297859	0.864097438162825	1.03965306084428	0.631529346704796	0.535344724426899	0.648732146566648	0.759190809776698	0.495847559772031	0.814561229953398	0.706235595644797	0.671861169948717	0.444225667441739	0.454792028958155	0.706076739707886	0.884036882479118	0.393453282279774	0.936746199758183	0.876451398182448
ADAM17	-0.158468919831845	-1.2879749151005	0.231407611132609	0.160688620132323	-0.434050472234122	-0.647805472968238	0.350180074221489	-1.14379303080413	-0.829985341645365	-0.444151907106468	-0.0332665547950494	-1.11611602628769	-0.756181914080012	-0.23259841683361	-0.629699583138586	-1.35881797015303	-0.830946191655622	-1.92022041023109	-1.4735873545125	-0.697643598849353	-0.726889351984346	-1.08605925636331	-0.8604895095492	-0.190935258783855	-0.634395374185504	-0.460463167294544	-0.780154949707405	-1.22287979097342	-0.967112646161584	-0.831198933226915	-1.14781516920165	-0.416038259956998	-0.849407101557233	-1.17994675974466	-1.01951042127503	-0.576167638559221	-0.530151445314179	-0.653206682089586	-0.783404278505907	0.0268804151540858	-0.604602152596364
ADAM9	-0.288688554597652	0.215465678908761	-0.158590713974846	0.106722250629857	-0.0435362628080419	0.582809704088441	-0.193933533657311	0.508647576777941	0.435878707580191	0.115441923089227	-0.0154619824668351	0.851782870794664	-0.755721590999592	0.483794112844257	0.283484923253752	-0.0836119792591885	-0.546106887712284	0.530036210690428	0.0995590571112291	-0.624049614819359	-0.255492780034128	0.485020133001743	0.0986972496481503	-0.0662405033786738	0.470776557800025	0.934915217167181	0.187632359455028	0.217791837099093	0.315871118225432	0.310374057335665	-0.0877629147299311	0.385888662094186	0.694638689005045	0.465415051107575	-0.176785373175699	-0.422922829223223	-0.11098332558156	0.231275750421585	-0.292811059160065	-0.208550427853156	0.255297111843304
ADAMTS1	-1.37119573386409	-1.49066394530624	-0.909162595171185	-1.03979321363352	-1.20917644079095	-1.17142044896941	-1.07099965102317	-1.6420197501289	-1.31339406170533	-1.17683272712454	-1.24226559700079	-1.52198389496683	-1.07252727025255	-1.21127115329189	-1.43929279391882	-1.34680450840419	-1.06650218755687	-1.60602909842656	-1.47220876912203	-1.1886955107531	-1.45212186975613	-1.5765207772028	-1.10800491939877	-1.22729637354417	-1.48777284624389	-1.22218580972099	-1.12258693182352	-1.69557816484508	-1.2107267784419	-1.49414971078082	-1.50922752386078	-1.44357408225944	-1.56568780462765	-1.61557014863032	-1.15695582281501	-1.05690651505665	-1.25041575766436	-1.22462393746922	-1.44633171220475	-1.23600296427945	-1.2588574230523
ADAMTS20	-1.3557208456409	-2.18241744422659	-0.937916177381106	-1.17516310790454	-1.53991000552593	-1.24345186307625	-0.867879819536844	-1.51520956971385	-1.45031041704477	-1.65938392585662	-1.36548088359866	-2.20095896538056	-1.19101662742444	-1.20991321257429	-1.45620451389701	-1.30542343562766	-1.55871226975607	-1.97835709361108	-1.95127279447338	-0.81433053542249	-1.54299758164464	-1.75432332733289	-1.89298835263125	-1.30360308310194	-1.85950837573251	-2.03946913459237	-1.09174205918283	-1.72406242018169	-1.78625562675793	-1.42770228932599	-1.65220750789779	-1.31960003195472	-1.63725251653386	-1.78593202835943	-1.22203862524649	-1.49195274035594	-1.23985333933715	-1.33677675284048	-1.40761900972697	-1.32378692441268	-1.86520860688104
