node	agg	layer1	layer2	layer3	layer4
4139	39	41	0	0	0
4875	39	39	0	0	0
5606	39	0	9	30	0
5653	39	0	47	0	0
5672	39	0	29	16	0
5673	39	0	44	0	0
5784	39	0	44	0	0
6232	39	0	20	22	0
6615	39	0	8	32	0
7854	39	0	5	35	0
9921	39	0	3	36	0
9987	39	0	1	38	0
10033	39	0	12	27	0
10075	39	0	0	39	0
10162	39	0	0	39	0
10382	39	0	2	37	0
10476	39	0	9	32	0
10666	39	0	4	35	0
1064	38	40	0	0	0
1659	38	38	0	0	0
1995	38	39	0	0	0
3367	38	40	0	0	0
4849	38	39	0	0	0
5495	38	0	50	0	0
5539	38	0	50	0	0
5552	38	0	38	4	0
5734	38	0	29	13	0
5750	38	0	47	0	0
6076	38	0	34	10	0
6104	38	0	46	0	0
6145	38	0	12	26	0
7044	38	0	6	32	0
9128	38	0	7	31	0
10029	38	0	2	36	0
10349	38	0	8	30	0
10451	38	0	0	38	0
10475	38	0	1	37	0
275	37	39	0	0	0
1030	37	40	0	0	0
2064	37	38	0	0	0
2386	37	49	0	0	0
3475	37	38	0	0	0
4280	37	38	0	0	0
4469	37	40	0	0	0
5120	37	39	0	0	0
5533	37	0	41	0	0
5586	37	0	44	0	0
5601	37	0	51	0	0
5730	37	0	22	19	0
6190	37	0	27	16	0
6560	37	0	14	23	0
10152	37	0	1	36	0
10155	37	0	2	35	0
10265	37	0	1	36	0
10401	37	0	5	32	0
10431	37	0	0	37	0
310	36	37	0	0	0
311	36	39	0	0	0
624	36	37	0	0	0
1614	36	37	0	0	0
2317	36	37	0	0	0
2392	36	41	0	0	0
2856	36	36	0	0	0
3464	36	36	0	0	0
3918	36	36	0	0	0
5497	36	0	41	0	0
5556	36	0	50	0	0
5723	36	0	35	12	0
6036	36	0	12	27	0
6165	36	0	41	0	0
7369	36	0	7	29	0
8332	36	0	14	23	0
8640	36	0	4	34	0
9910	36	0	1	35	0
9917	36	0	0	36	0
9983	36	0	1	35	0
10110	36	0	0	36	0
10608	36	0	0	36	0
333	35	37	0	0	0
557	35	37	0	0	0
1306	35	35	0	0	0
2513	35	36	0	0	0
2958	35	35	0	0	0
3661	35	35	0	0	0
3981	35	36	0	0	0
4659	35	38	0	0	0
5580	35	0	40	0	0
5708	35	0	37	0	0
5967	35	0	40	3	0
6242	35	0	9	26	0
7100	35	0	11	25	0
7200	35	0	1	34	0
7989	35	0	4	32	0
9976	35	0	3	32	0
10420	35	0	1	34	0
10464	35	0	4	31	0
10527	35	0	2	33	0
10613	35	0	0	35	0
45903	35	0	0	0	35
1183	34	34	0	0	0
1465	34	37	0	0	0
2320	34	34	0	0	0
2388	34	42	0	0	0
2777	34	36	0	0	0
3463	34	34	0	0	0
4661	34	35	0	0	0
5557	34	0	38	0	0
5576	34	0	42	0	0
5646	34	0	43	0	0
5710	34	0	40	0	0
5840	34	0	38	0	0
5852	34	0	4	31	0
6115	34	0	23	16	0
6164	34	0	41	0	0
6220	34	0	10	24	0
6288	34	0	14	20	0
6475	34	0	27	9	0
6804	34	0	17	21	0
6950	34	0	18	18	0
7087	34	0	10	25	0
7134	34	0	4	30	0
9021	34	0	4	31	0
9906	34	0	0	34	0
9972	34	0	0	34	0
10154	34	0	0	34	0
10195	34	0	11	23	0
10238	34	0	6	28	0
10300	34	0	7	27	0
10335	34	0	14	21	0
10885	34	0	0	34	0
11006	34	0	1	33	0
44894	34	0	0	0	34
45731	34	0	0	0	34
754	33	34	0	0	0
757	33	34	0	0	0
1528	33	35	0	0	0
2339	33	33	0	0	0
2404	33	43	0	0	0
4153	33	33	0	0	0
5275	33	36	0	0	0
5491	33	0	31	7	0
5519	33	0	43	0	0
5571	33	0	41	0	0
5574	33	0	37	0	0
5595	33	0	40	0	0
5720	33	0	38	3	0
5735	33	0	43	0	0
5822	33	0	32	11	0
5908	33	0	36	1	0
6768	33	0	13	22	0
9984	33	0	4	29	0
10002	33	0	4	29	0
10284	33	0	2	31	0
10322	33	0	0	33	0
44281	33	0	0	0	33
1210	32	32	0	0	0
1783	32	36	0	0	0
1871	32	32	0	0	0
2936	32	33	0	0	0
3093	32	32	0	0	0
3244	32	32	0	0	0
3569	32	32	0	0	0
3610	32	35	0	0	0
3776	32	33	0	0	0
3878	32	33	0	0	0
4209	32	33	0	0	0
4589	32	33	0	0	0
4590	32	34	0	0	0
4662	32	33	0	0	0
5154	32	32	0	0	0
5534	32	0	37	0	0
5536	32	0	35	0	0
5545	32	0	38	0	0
5582	32	0	40	0	0
5603	32	0	29	6	0
5692	32	0	39	0	0
5772	32	0	36	0	0
5781	32	0	15	21	0
5902	32	0	39	0	0
6506	32	0	27	10	0
6736	32	0	12	20	0
7374	32	0	4	28	0
8678	32	0	10	23	0
9941	32	0	0	32	0
9944	32	0	9	23	0
10040	32	0	3	29	0
10240	32	0	0	32	0
10339	32	0	0	32	0
10444	32	0	0	32	0
44892	32	0	0	0	32
380	31	34	0	0	0
889	31	31	0	0	0
1074	31	31	0	0	0
1153	31	35	0	0	0
1214	31	31	0	0	0
2183	31	34	0	0	0
2240	31	35	0	0	0
4526	31	32	0	0	0
4710	31	31	0	0	0
5487	31	0	43	0	0
5537	31	0	30	10	0
5538	31	0	41	0	0
5732	31	0	40	0	0
6728	31	0	27	7	0
6752	31	0	36	0	0
6773	31	0	34	0	0
8315	31	0	5	26	0
9858	31	0	4	27	0
9951	31	0	0	31	0
10200	31	0	5	26	0
10440	31	0	7	25	0
10709	31	0	3	28	0
240	30	31	0	0	0
591	30	30	0	0	0
1307	30	30	0	0	0
1791	30	30	0	0	0
2284	30	37	0	0	0
2474	30	31	0	0	0
2939	30	30	0	0	0
3938	30	31	0	0	0
4370	30	30	0	0	0
5042	30	30	0	0	0
5488	30	0	34	0	0
5560	30	0	22	11	0
5666	30	0	37	0	0
5696	30	0	27	7	0
5729	30	0	20	14	0
5749	30	0	41	0	0
5972	30	0	36	0	0
5996	30	0	21	15	0
6004	30	0	13	20	0
6020	30	0	2	28	0
6169	30	0	26	12	0
6243	30	0	23	15	0
6893	30	0	13	18	0
7020	30	0	18	15	0
7208	30	0	4	26	0
8981	30	0	5	25	0
10133	30	0	1	29	0
10237	30	0	0	30	0
10260	30	0	3	27	0
10378	30	0	1	29	0
47353	30	0	0	0	30
274	29	32	0	0	0
1835	29	31	0	0	0
1960	29	31	0	0	0
2210	29	30	0	0	0
2387	29	36	0	0	0
2403	29	37	0	0	0
2935	29	33	0	0	0
3169	29	32	0	0	0
5006	29	32	0	0	0
5355	29	31	0	0	0
5542	29	0	38	0	0
5584	29	0	34	0	0
5587	29	0	30	4	0
5654	29	0	36	0	0
5709	29	0	32	0	0
5807	29	0	26	10	0
5930	29	0	27	12	0
5962	29	0	30	0	0
6090	29	0	38	0	0
6234	29	0	10	20	0
6271	29	0	37	0	0
6428	29	0	39	0	0
6870	29	0	29	5	0
6873	29	0	6	24	0
7201	29	0	9	21	0
9931	29	0	0	29	0
9938	29	0	0	29	0
9952	29	0	1	28	0
10001	29	0	0	29	0
10106	29	0	0	29	0
10144	29	0	0	29	0
10271	29	0	4	25	0
10394	29	0	1	28	0
10533	29	0	3	26	0
47378	29	0	0	0	29
47944	29	0	0	0	29
47946	29	0	0	0	29
47947	29	0	0	0	29
47948	29	0	0	0	29
47949	29	0	0	0	29
47950	29	0	0	0	29
202	28	29	0	0	0
321	28	30	0	0	0
1228	28	29	0	0	0
1526	28	30	0	0	0
1553	28	29	0	0	0
1630	28	29	0	0	0
1754	28	28	0	0	0
1844	28	30	0	0	0
1902	28	29	0	0	0
2000	28	30	0	0	0
2448	28	30	0	0	0
2455	28	29	0	0	0
2946	28	32	0	0	0
3570	28	29	0	0	0
3890	28	28	0	0	0
5146	28	29	0	0	0
5504	28	0	35	0	0
5516	28	0	31	0	0
5637	28	0	34	0	0
5706	28	0	32	0	0
5756	28	0	26	7	0
5791	28	0	30	2	0
5861	28	0	21	9	0
5874	28	0	38	0	0
5958	28	0	39	0	0
6157	28	0	32	0	0
6179	28	0	19	10	0
6265	28	0	26	8	0
6508	28	0	7	22	0
6645	28	0	20	12	0
6813	28	0	15	15	0
8646	28	0	8	23	0
9111	28	0	2	26	0
9673	28	0	3	25	0
9875	28	0	2	26	0
10000	28	0	2	26	0
10050	28	0	1	27	0
10148	28	0	1	27	0
10187	28	0	1	27	0
10236	28	0	0	28	0
10333	28	0	1	27	0
10356	28	0	4	24	0
10375	28	0	5	23	0
45372	28	0	0	0	28
45375	28	0	0	0	28
45664	28	0	0	0	28
463	27	28	0	0	0
778	27	28	0	0	0
920	27	29	0	0	0
1504	27	29	0	0	0
1870	27	27	0	0	0
2501	27	28	0	0	0
2980	27	29	0	0	0
4066	27	27	0	0	0
4233	27	28	0	0	0
4598	27	28	0	0	0
5354	27	29	0	0	0
5561	27	0	37	0	0
5746	27	0	34	0	0
6035	27	0	31	0	0
6106	27	0	4	24	0
6110	27	0	28	0	0
6219	27	0	38	0	0
6258	27	0	25	12	0
6628	27	0	10	21	0
6636	27	0	24	7	0
7831	27	0	13	16	0
10048	27	0	0	27	0
10064	27	0	0	27	0
10089	27	0	1	26	0
10301	27	0	3	24	0
10391	27	0	3	24	0
10397	27	0	1	26	0
10489	27	0	2	25	0
10523	27	0	4	23	0
10534	27	0	5	22	0
10562	27	0	0	27	0
10845	27	0	6	21	0
169	26	27	0	0	0
316	26	27	0	0	0
320	26	29	0	0	0
337	26	28	0	0	0
921	26	29	0	0	0
1811	26	26	0	0	0
1998	26	28	0	0	0
2153	26	26	0	0	0
2196	26	26	0	0	0
2405	26	31	0	0	0
2453	26	26	0	0	0
2736	26	30	0	0	0
2878	26	28	0	0	0
3646	26	26	0	0	0
3674	26	26	0	0	0
4828	26	28	0	0	0
5273	26	27	0	0	0
5274	26	27	0	0	0
5350	26	26	0	0	0
5500	26	0	31	0	0
5518	26	0	33	0	0
5526	26	0	35	0	0
5550	26	0	33	0	0
5629	26	0	34	0	0
5647	26	0	27	1	0
5689	26	0	31	0	0
5768	26	0	34	2	0
5835	26	0	13	19	0
5904	26	0	17	13	0
5931	26	0	32	0	0
5951	26	0	37	0	0
5956	26	0	30	0	0
6066	26	0	30	0	0
6094	26	0	9	19	0
6487	26	0	38	2	0
6558	26	0	9	18	0
6756	26	0	8	18	0
6845	26	0	22	9	0
7430	26	0	3	23	0
8393	26	0	14	17	0
8838	26	0	6	20	0
9190	26	0	4	23	0
10042	26	0	3	23	0
10071	26	0	0	26	0
10194	26	0	0	26	0
10279	26	0	4	22	0
10328	26	0	3	23	0
10560	26	0	0	26	0
44582	26	0	0	0	26
45421	26	0	0	0	26
280	25	28	0	0	0
315	25	27	0	0	0
377	25	26	0	0	0
561	25	25	0	0	0
577	25	26	0	0	0
861	25	25	0	0	0
1194	25	27	0	0	0
1211	25	25	0	0	0
1637	25	25	0	0	0
1822	25	25	0	0	0
2181	25	27	0	0	0
2182	25	28	0	0	0
2234	25	27	0	0	0
3112	25	26	0	0	0
3160	25	27	0	0	0
3183	25	28	0	0	0
3699	25	25	0	0	0
3788	25	25	0	0	0
3916	25	26	0	0	0
4090	25	25	0	0	0
4237	25	25	0	0	0
4293	25	26	0	0	0
4609	25	25	0	0	0
4771	25	25	0	0	0
4870	25	27	0	0	0
5175	25	25	0	0	0
5498	25	0	32	0	0
5535	25	0	33	0	0
5544	25	0	27	1	0
5562	25	0	36	0	0
5588	25	0	30	0	0
5602	25	0	31	0	0
5682	25	0	31	0	0
5703	25	0	16	10	0
5837	25	0	33	0	0
5914	25	0	29	0	0
5920	25	0	33	0	0
5945	25	0	31	0	0
6153	25	0	19	8	0
6387	25	0	29	0	0
6541	25	0	16	11	0
6783	25	0	31	0	0
7482	25	0	18	8	0
10054	25	0	1	24	0
10081	25	0	5	20	0
10330	25	0	0	25	0
10552	25	0	0	25	0
17525	25	0	0	0	25
45064	25	0	0	0	25
305	24	24	0	0	0
436	24	24	0	0	0
526	24	25	0	0	0
696	24	24	0	0	0
922	24	26	0	0	0
1062	24	26	0	0	0
1213	24	24	0	0	0
2093	24	24	0	0	0
2248	24	24	0	0	0
2307	24	24	0	0	0
2385	24	28	0	0	0
2408	24	25	0	0	0
2410	24	26	0	0	0
2674	24	27	0	0	0
3158	24	26	0	0	0
3794	24	28	0	0	0
4391	24	25	0	0	0
4493	24	24	0	0	0
4508	24	30	0	0	0
4854	24	25	0	0	0
5411	24	24	0	0	0
5524	24	0	33	0	0
5527	24	0	31	0	0
5581	24	0	30	0	0
5651	24	0	26	0	0
5685	24	0	25	0	0
5728	24	0	18	7	0
5939	24	0	23	1	0
5953	24	0	27	0	0
5976	24	0	30	0	0
6147	24	0	32	0	0
6158	24	0	24	1	0
6202	24	0	26	0	0
6284	24	0	35	0	0
6298	24	0	30	0	0
6323	24	0	16	13	0
6366	24	0	33	0	0
