"name"	"mIDH2_NR"	"mIDH2_R"	"distance"
"67"	"1-Myristoylglycerophosphoethanolamine"	0.657221688996285	0.198670693297014	-0.164
"68"	"1-Nonadecanoylglycerophosphocholine,"	0.657191906634176	0.198830030744024	-0.1639
"69"	"1-Octadeca-Trienoylglycerophosphocholine,"	0.657191906634176	0.198830030744024	-0.1639
"70"	"1-Oleoylglycerophosphocholine"	0.657191906634176	0.198830030744024	-0.1639
"71"	"1-Oleoylglycerophosphoethanolamine"	0.657221688996285	0.198670693297014	-0.164
"72"	"1-Palmitoleoylglycerophosphocholine"	0.657191906634176	0.198830030744024	-0.1639
"73"	"1-Pentadecanoylglycerophosphocholine,"	0.657191906634176	0.198830030744024	-0.1639
"74"	"1-Pentadecanoylglycerophosphoethanolamine"	0.657221688996285	0.198670693297014	-0.164
"75"	"1-Timnodnoyl-Cholesterol,"	0.705804661091039	0.311216532337749	-0.1449
"76"	"1-Tridecanoylglycerophosphoethanolamine"	0.657221688996285	0.198670693297014	-0.164
"77"	"1-Vaccenoyl-Cholesterol,"	0.705804661091039	0.311216532337749	-0.1449
"78"	"1-acyl-PE"	0	0	0.285
"79"	"1-acylglycerol-3P"	0.71124107758163	0.324538288117063	-0.1423
"80"	"1-acylglycerol-3P-bile-PC"	0	0	0.285
"81"	"1-acylglycerol-LD-PC"	0	0	0.285
"82"	"1-acylglycerol-LD-PE"	0	0	0.285
"83"	"1-acylglycerol-LD-PI"	0	0	0.285
"84"	"1-acylglycerol-LD-PS"	0	0	0.285
"85"	"1-acylglycerol-LD-SM"	0	0	0.285
"86"	"1-acylglycerol-LD-TG1"	0	0	0.285
"87"	"1-acylglycerol-VLDL"	0.708342837964419	0.326178784240798	-0.139
"88"	"1-acylglycerol-chylomicron"	0.709287461279875	0.325612418367701	-0.1401
"89"	"1-alpha,25-dihydroxyvitamin"	0.768610742234428	0.458122063722184	-0.1193
"90"	"1-hydroxy"	0.787877942044875	0.499748504655565	-0.1134
"91"	"10,11-epoxy-(4Z,7Z)-hexadecadienoic"	0	0	0.285
"92"	"10,13,16,19-docosatetraenoic"	0.708632815409844	0.323476988665543	-0.1407
"93"	"10,13,16-docosatriynoic"	0.733308410852663	0.376863695587024	-0.133
"94"	"11,15-cyclo-8,12,14-trihydroxy-(5Z,9E)-eicosadienoic"	0.695406967220461	0.28544596053035	-0.1499
"95"	"11-Eicosenoyl"	0	0	0.285
"96"	"11-Octadecenoyl"	0.708829978920094	0.317985723120439	-0.1438
"97"	"11-dehydro-thromboxane"	0.729486718832364	0.367173223464681	-0.1349
"98"	"12,13-epoxy-(6Z,9Z)-octadecadienoic"	0	0	0.285
"99"	"12,13-epoxylinoleic"	0.656300647682307	0.197273992548972	-0.164
"100"	"12,15,18,21-tetracosatetraenoic"	0.708804252904641	0.323872102214051	-0.1406
"101"	"12-Dehydrocholic"	0.718515326711963	0.352939694225393	-0.1333
"102"	"12-hydroxydodecanoic"	0.754339105323449	0.420672067364731	-0.1273
"103"	"13,14-dihydro-15-oxo-lipoxin"	0	0	0.285
"104"	"13,14-dihydro-lipoxin"	0.713059485232095	0.312899775061964	-0.1501
"105"	"13,15-O-didesmethyl"	0.770863578934833	0.463640485540116	-0.1183
"106"	"13,16,19-docosatrienoic"	0.707460603386223	0.326207866783941	-0.1382
"107"	"13-Docosenoyl"	0	0	0.285
"108"	"13-O-desmethyl"	0.781377258230529	0.487780084891977	-0.1143
"109"	"14-hydroxytetradecanoic"	0.754326846459042	0.420940655419961	-0.1272
"110"	"15-Keto-Prostaglandin"	0.805728217778995	0.542512065490868	-0.1056
"111"	"15-dehydro-prostaglandin"	0.639234455771575	0.156848401143389	-0.1712
"112"	"15-deoxy-prostaglandin"	0.729774082072082	0.365199713014088	-0.1362
"113"	"15-epi-lipoxin"	0.72151006406393	0.343912276904562	-0.1406
"114"	"15-keto-prostaglandin"	0	0	0.285
"115"	"15-oxo-lipoxin"	0.728616530816799	0.345714446234487	-0.1457
"116"	"15-oxo-prostaglandin"	0	0	0.285
"117"	"16-5-5"	0.704605779790203	0.278146038998559	-0.1615
"118"	"16-hydroxyhexadecanoic"	0.77912681793764	0.478355504689349	-0.1174
"119"	"17alpha-hydroxypregnenolone"	0.729774082072082	0.366612252554039	-0.1355
"120"	"2,3-Epoxy-Alpha-Tocopheryl"	0.650439578961247	0.182931541874616	-0.1667
"121"	"2,3-dihydro-2-S-glutathionyl-3-hydroxy"	0	0	0.285
"122"	"2,4,7,10,13,16,19-Docosaheptenoyl"	0	0	0.285
"123"	"2,4,7,10,13,16-Docosahexenoyl"	0	0	0.285
"124"	"2,4,7,10,13-Hexadecapentaenoyl"	0	0	0.285
"125"	"2,4,7,10-Hexadecatetraenoyl"	0	0	0.285
"126"	"2,4,7-Decatrienoyl"	0	0	0.285
"127"	"2,5,8,11,14-Eicosapentaenoyl"	0	0	0.285
"128"	"2,5-diaminopyrimidine"	0.703326825274228	0.304656085118697	-0.1463
"129"	"2,6,10-Trimethyl"	0	0	0.285
"130"	"2,6,9,12,15-Octadecapentenoyl"	0	0	0.285
"131"	"2,6,9,12-Octadecatetraenoyl"	0	0	0.285
"132"	"2,6,9-Dodecatrienoyl"	0	0	0.285
"133"	"2,6-Dodecadienoyl"	0	0	0.285
"134"	"2,7,10,13,16,19-Docosahexenoyl"	0	0	0.285
"135"	"2,7,10,13,16-Docosapentenoyl"	0	0	0.285
"136"	"2,7,10,13-Hexadecatetraenoyl"	0	0	0.285
"137"	"2,7,10-Hexadecatrienoyl"	0	0	0.285
"138"	"2,7-Decadienoyl"	0	0	0.285
"139"	"2-(S-glutathionyl)acetyl"	0	0	0.285
"140"	"2-Hydroxyadipic"	0.787228008743004	0.502651801555768	-0.1113
"141"	"2-Methyl-3-Oxo-Valeryl"	0.704685320012847	0.301633965204961	-0.149
"142"	"2-amino-3-carboxymuconate"	0	0	0.285
"143"	"2-aminoadipate"	0.729939445113817	0.364991615429966	-0.1365
"144"	"2-aminomuconate"	0	0	0.285
"145"	"2-hydroxy"	0.768610742234428	0.457871600567973	-0.1195
"146"	"2-hydroxy-atorvastatin-acid"	0.754736858705631	0.423823827875869	-0.126
"147"	"2-hydroxy-atorvastatin-lactone"	0.750796572167785	0.413874064328702	-0.128
"148"	"2-lysolecithin"	0.711165944708557	0.321776127331655	-0.1437
"149"	"2-methoxy-6-all"	0	0	0.285
"150"	"2-methylglutaconic"	0	0	0.285
"151"	"20-OH-hepoxilin"	0	0	0.285
"152"	"20alpha,22beta"	0	0	0.285
"153"	"23S,25,26-trihydroxyvitamin"	0	0	0.285
"154"	"23s,25-dihydroxyvitamin"	0	0	0.285
"155"	"24(R),25(R)-Varanoyl"	0.723999946457675	0.347360688646462	-0.1409
"156"	"24,25,26,27-Tetranor-23-Oxo-Hydroxyvitamin"	0	0	0.285
"157"	"24-Oxo-25(R)-Trihydroxycoprostanoyl"	0.718269197821051	0.333071602087085	-0.1437
"158"	"24-oxo-1alpha,23,25-trihydroxyvitamin"	0	0	0.285
"159"	"24-oxo-1alpha,25-dihydroxyvitamin"	0	0	0.285
"160"	"24R,25-dihyoxyvitamin"	0.729774082072082	0.367173223464681	-0.1352
"161"	"25-hydroxyvitamin"	0.7759191233066	0.474677681227534	-0.1167
"162"	"3''-hydroxy-lovastatin"	0.729774082072082	0.367173223464681	-0.1352
"163"	"3',5'-dihydrodiol-simvastatin-lactone"	0.729774082072082	0.365796316157724	-0.1359
"164"	"3'-alpha,5'beta-dihydroxy-pravastatin"	0.767494590451654	0.45255928592719	-0.1214
"165"	"3'-hydroxy-iso-delta-4',5'-hydroxy"	0.729774082072082	0.367173223464681	-0.1352
"166"	"3'-hydroxy-simvastatin-acid"	0.729774082072082	0.356734248725982	-0.1408
"167"	"3'-hydroxy-simvastatin-lactone"	0.680065171834066	0.240324072338445	-0.161
"168"	"3(S)-2-Hydroxyphytanoyl"	0	0	0.285
"169"	"3(S)-3-Hydroxydodecen-(5Z)-Oyl"	0.723999946457675	0.347360688646462	-0.1409
"170"	"3(S)-Hydroxy-Cis-9-Octadecenoyl"	0.699452855347054	0.299453861215035	-0.1458
"171"	"3(S)-Phytanoyl"	0.716658680176153	0.332784205249609	-0.1425
"172"	"3,4-dihydro-3-hydroxy-4-S-glutathionyl"	0	0	0.285
"173"	"3,6,9,12,15-Octadecapentenoyl"	0	0	0.285
"174"	"3,6,9,12-Octadecatetraenoyl"	0	0	0.285
"175"	"3,6,9-Dodecatrienoyl"	0	0	0.285
"176"	"3,6-Dodecadienoyl"	0	0	0.285
"177"	"3,7,10,13,16,19-Docosahexenoyl"	0	0	0.285
"178"	"3,7,10,13,16-Docosapentenoyl"	0	0	0.285
"179"	"3,7,10,13-Hexadecatetraenoyl"	0	0	0.285
"180"	"3,7,10-Hexadecatrienoyl"	0	0	0.285
"181"	"3,7-Decadienoyl"	0	0	0.285
"182"	"3-(3-Hydroxy-Phenyl)Propionate"	0.756651916897259	0.430116480167689	-0.1242
"183"	"3-(acyloxy)acyl"	0	0	0.285
"184"	"3-Adenosine"	0	0	0.285
"185"	"3-Dehydrochenodeoxychollyc"	0.719052256422203	0.354101256301713	-0.1331
"186"	"3-Dehydrocholic"	0.719033888896868	0.354101256301713	-0.1331
"187"	"3-Hexenoyl"	0	0	0.285
"188"	"3-Hydoxy-Suberic"	0.729588884655268	0.367173223464681	-0.135
"189"	"3-Hydoxy-Suberyl"	0	0	0.285
"190"	"3-Hydroxy"	0.746917620975462	0.406763789376531	-0.1285
"191"	"3-Hydroxy-Adipoyl"	0	0	0.285
"192"	"3-Hydroxy-Glutaryl"	0	0	0.285
"193"	"3-Hydroxy-Isovaleryl"	0.747205352858947	0.406848862385477	-0.1287
"194"	"3-Hydroxy-Octadecenoyl"	0.7145489391266	0.330545295214339	-0.1419
"195"	"3-Hydroxy-Sebacic"	0.728836592692151	0.367173223464681	-0.1344
"196"	"3-Hydroxy-Sebacoyl"	0	0	0.285
"197"	"3-Hydroxy-Tetradecanoyl"	0.747391368852669	0.408239077040111	-0.1281
"198"	"3-Hydroxycinnamic"	0.666736973671253	0.221254660295357	-0.16
"199"	"3-Hydroxyhexadecanoyl"	0.69890577609335	0.291805927149145	-0.1494
"200"	"3-Hydroxyhexadecenoyl"	0.698553077837204	0.29111084582694	-0.1495
"201"	"3-Hydroxyisovaleric"	0.718668220961999	0.344384037461444	-0.138
"202"	"3-Hydroxyisovaleryl"	0.723808993905386	0.348853072427248	-0.1399
"203"	"3-Hydroxyoctadecadienoyl"	0.698653474126917	0.29213901569451	-0.149
"204"	"3-Hydroxyoctadecanoyl"	0.721534273285125	0.349298704066539	-0.1378
"205"	"3-Hydroxyoctadecenoyl"	0.693455193481169	0.276052273227814	-0.1532
"206"	"3-Hydroxyphenylpropionic"	0.666736973671253	0.221254660295357	-0.16
"207"	"3-Oxo-Cis-8-Tetradecenoyl"	0.720178218124103	0.33870159159657	-0.1423
"208"	"3-Oxo-Cis-9-Octadecenoyl"	0	0	0.285
"209"	"3-Oxolaur-Cis-5-Enoyl"	0.721170418668982	0.340661356405776	-0.1421
"210"	"3-deoxy-D-glycero-D-galacto-2-nonulosonic"	0.750264266544642	0.416326700774673	-0.1262
"211"	"3-hydroxy"	0.782357712305725	0.489312851157719	-0.1143
"212"	"3-sulfinylpyruvic"	0	0	0.285
"213"	"31-O-Desmethyl,19-Hydroxy,37,"	0.729774082072082	0.367173223464681	-0.1352
"214"	"3alpha,7alpha-dihydroxy-24-oxo-5beta-cholestanoyl"	0	0	0.285
"215"	"4,7,10,13-Hexadecatetraenoyl"	0	0	0.285
"216"	"4,7,10-Hexadecatrienoyl"	0	0	0.285
"217"	"4,7-Decadienoyl"	0	0	0.285
"218"	"4,8-Dimethylnonanoyl"	0.720482966641189	0.331710511583333	-0.1463
"219"	"4-(2-amino-3-hydroxyphenyl)-4-oxobutanoic"	0	0	0.285
"220"	"4-(methylnitrosamino)-1-(3-pyridyl)-1-butanol"	0	0	0.285
"221"	"4-hydroxy-2-quinolinecarboxylic"	0.741696174303988	0.400948661024531	-0.1272
"222"	"4-hydroxy-atorvastatin-acid"	0.753241264214507	0.420014475344241	-0.1267
"223"	"4-hydroxy-atorvastatin-lactone"	0.753241360465565	0.420300305375507	-0.1266
"224"	"4-hydroxyretinoic"	0.756651916897259	0.430116480167689	-0.1242
"225"	"4-hydroxyvitamin"	0	0	0.285
"226"	"4-methylthio-2-oxobutanoic"	0	0	0.285
"227"	"5,6-Epoxy-Alpha-Tocopheryl"	0.650439578961247	0.182931541874616	-0.1667
"228"	"5,6-epoxy-(8Z)-tetradecenoic"	0	0	0.285
"229"	"5,8,11,14,17-Eicosapentenoic"	0.71879454994788	0.349782220796078	-0.1352
"230"	"5,8,11,14,17-Eicosapentenoyl"	0	0	0.285
"231"	"5,8,11,14-Eicosatetraenoyl"	0	0	0.285
"232"	"5,8,11-Tetradecatrienoyl"	0	0	0.285
"233"	"5,8-Tetradecadienoyl"	0	0	0.285
"234"	"5-Dodecenoyl"	0	0	0.285
"235"	"5-Hydroxyhexanoic"	0.727185305270038	0.364796959821925	-0.1343
"236"	"5-Octenoyl"	0	0	0.285
"237"	"5-S-Cysteinylglycine"	0.760498089005453	0.425081168741636	-0.1302
"238"	"5-amino-2-oxopentanoic"	0.768610742234428	0.458122063722184	-0.1193
"239"	"6'-beta-carboxy-simvastatin-acid"	0.729774082072082	0.364505894690635	-0.1366
"240"	"6'-beta-carboxy-simvastatin-lactone"	0.649355692860778	0.180550491974181	-0.1671
"241"	"6'-beta-hydroxy"	0.729774082072082	0.363432899756572	-0.1372
"242"	"6'-beta-hydroxy-lovastatin"	0.729444781361561	0.365999229767829	-0.1355
"243"	"6'-beta-hydroxy-lovastatin-acid"	0.680065171834066	0.250763061021292	-0.1555
"244"	"6'-beta-hydroxy-methyl-simvastatin-acid"	0.729774082072082	0.35978908834545	-0.1391
"245"	"6'-beta-hydroxy-methyl-simvastatin-lactone"	0.649355692860778	0.180550491974181	-0.1671
"246"	"6'-exomethylene-lovastatin"	0.729444781361561	0.365999229767829	-0.1355
"247"	"6'-exomethylene-lovastatin-acid"	0.729774082072082	0.367173223464681	-0.1352
"248"	"6'-exomethylene-simvastatin-lactone"	0	0	0.285
"249"	"6-oxo-prostaglandin"	0.788765668635	0.504381196279348	-0.1116
"250"	"7,10,13-Hexadecatrienoyl"	0	0	0.285
"251"	"7,10-Hexadecadienoyl"	0	0	0.285
"252"	"7,8-epoxy-(4Z,10Z)-hexadecadienoic"	0	0	0.285
"253"	"7-Dehydrochenodeoxycholic"	0.718515326711963	0.352939694225393	-0.1333
"254"	"7-Dehydrocholic"	0.718515326711963	0.352939694225393	-0.1333
"255"	"7-Tetradecenoyl"	0	0	0.285
"256"	"7-palmitoleic"	0.732746556396615	0.375439494827442	-0.1333
"257"	"7Z,10Z-Hexadecadienoic"	0.725161289274661	0.36492485555823	-0.1325
"258"	"7alpha-hydroxy-3-oxo-4-cholestenoic"	0.65912641855353	0.200237073396003	-0.1648
"259"	"8,11-eicosadienoic"	0.7352235833244	0.3801209080985	-0.1329
"260"	"8,9-epoxy-(5Z)-tetradecenoic"	0	0	0.285
"261"	"9,10-epoxy-(6Z,12Z)-octadecadienoic"	0	0	0.285
"262"	"9-Octadecenoyl"	0	0	0.285
"263"	"9-eicosenoic"	0.717611626563927	0.340233893575096	-0.1393
"264"	"9-heptadecylenic"	0.732943954132438	0.37487492535549	-0.1337
"265"	"A1BG"	0.733041791308106	0	-0.3344
"266"	"A1CF"	0.770987473770547	0.31817198585651	-0.1962
"267"	"A2M"	0.792310963242504	0.510359893533555	-0.1114
"268"	"A2ML1"	0.759519093048483	0.411461641998464	-0.1366
"269"	"A2ML1-AS1"	0.700271456879987	0.411297413516965	-0.0867
"270"	"A2ML1-AS2"	0.704684983321978	0.411461641998464	-0.0903
"271"	"A3GALT2"	0.721997001853888	0.411735372692898	-0.1048
"272"	"A4GALT"	0.82095328718427	0.496635714657698	-0.143
"273"	"A4GNT"	0.81546403314333	0.533469827650858	-0.1186
"274"	"AAAS"	0.841904198507626	0.608313135546909	-0.1009
"275"	"AACS"	0.825886828980748	0.60261292603715	-0.0904
"276"	"AADAC"	0.830360928061128	0.593088593795441	-0.0993
"277"	"AADACL2"	0.703646995725794	0.411491488293136	-0.0894
"278"	"AADACL3"	0.705003862969507	0.411734360396352	-0.0904
"279"	"AADACL4"	0.695823997846687	0.411734360396352	-0.0827
"280"	"AADAT"	0.829398010310372	0.521506220911697	-0.1368
"281"	"AAG1"	0.817912027771851	0.552161876462766	-0.1107
"282"	"AAGAB"	0.734799568133587	0	-0.3358
"283"	"AAK1"	0.891164970688759	0.720525427885745	-0.0825
"284"	"AAMDC"	0.700891996226141	0.411734360396352	-0.0869
"285"	"AAMP"	0.779112151382681	0.412732051026715	-0.1525
"286"	"AANAT"	0.833637700719362	0.523703152870586	-0.1392
"287"	"AAR2"	0.842726994734549	0.341972842367767	-0.2441
"288"	"AARS"	0.786860526637121	0.477584163481112	-0.1244
"289"	"AARS1"	0.776475502402552	0.478606257574273	-0.115
"290"	"AARSD1"	0.694127474547951	0.262793409600484	-0.1609
"291"	"AASDH"	0.84945638339122	0.640832796257357	-0.0899
"292"	"AASDHPPT"	0.83356112041981	0.470859479246254	-0.1674
"293"	"AASS"	0.837195473419012	0.616050641115737	-0.0928
"294"	"AATF"	0.83890250690851	0.594124673339641	-0.106
"295"	"AATK"	0.812806921352985	0.510921934529399	-0.1284
"296"	"AB019440.1"	0.712313349067404	0.411734360396352	-0.0966
"297"	"AB019440.50"	0.712313349067404	0.411734360396352	-0.0966
"298"	"ABAT"	0.814570636346458	0.459169075615545	-0.1576
"299"	"ABCA1"	0.946052261636061	0.868103954799988	-0.05
"300"	"ABCA10"	0.727562841777565	0.475551033718704	-0.0753
"301"	"ABCA12"	0.717046394474243	0	-0.3208
"302"	"ABCA13"	0.780877882021966	0.411737599705577	-0.1545
"303"	"ABCA2"	0.679027445275247	0.230453731385712	-0.1654
"304"	"ABCA3"	0.827222469140757	0.468901382881858	-0.1631
"305"	"ABCA4"	0.802016057395922	0.575095767031641	-0.085
"306"	"ABCA5"	0.699662676773536	0.412414704471902	-0.0855
"307"	"ABCA6"	0.701681074651616	0.412800109911179	-0.087
"308"	"ABCA7"	0.774074639589505	0.526878927609774	-0.0872
"309"	"ABCA8"	0.846460153880156	0.612628525948107	-0.1025
"310"	"ABCA9"	0.701098255777162	0.41344374052318	-0.0862
"311"	"ABCA9-AS1"	0.70291422504291	0.412446649783195	-0.0883
"312"	"ABCB1"	0.926773493007996	0.824921959111145	-0.0568
"313"	"ABCB10"	0.697812391441087	0.411341141936411	-0.0846
"314"	"ABCB11"	0.917723669023245	0.80609719518662	-0.0592
"315"	"ABCB4"	0.891163872351595	0.744337256228446	-0.0698
"316"	"ABCB5"	0.753275033668756	0.411746102342556	-0.1312
"317"	"ABCB6"	0.773581864360513	0.468855091081331	-0.1178
"318"	"ABCB7"	0.761586313166752	0.469452799880422	-0.1074
"319"	"ABCB9"	0.78660121339385	0	-0.3796
"320"	"ABCC1"	0.915965010089482	0.791073396968898	-0.0657
"321"	"ABCC11"	0.879954797989521	0.70169854295892	-0.0831
"322"	"ABCC12"	0.181472166474855	0	0.1317
"323"	"ABCC2"	0.920367685024715	0.813389613451004	-0.0575
"324"	"ABCC3"	0.928827068958327	0.826401921482776	-0.0577
"325"	"ABCC4"	0.903937346679986	0.774432850885318	-0.0645
"326"	"ABCC5"	0.841624824878176	0.630409709249485	-0.0889
"327"	"ABCC5-AS1"	0.703960770971279	0.412455488010244	-0.0892
"328"	"ABCC8"	0.784960366150509	0.123600805612075	-0.3121
"329"	"ABCD1"	0.873040068125272	0.674545740323533	-0.0918
"330"	"ABCD2"	0.809275455970171	0.361050204455519	-0.2056
"331"	"ABCD3"	0.86443228165522	0.600165816125149	-0.1243
"332"	"ABCD4"	0.864198675064037	0.360317396761074	-0.2524
"333"	"ABCE1"	0.873968485645077	0.66588027540336	-0.0972
"334"	"ABCF1"	0.845846193528204	0.622801724228133	-0.0965
"335"	"ABCF2"	0.803950135206741	0	-0.3943
"336"	"ABCF3"	0.799822951186081	0.476632306652429	-0.1358
"337"	"ABCG1"	0.783723235420579	0.550910402372908	-0.0825
"338"	"ABCG2"	0.909359241447955	0.783099016639509	-0.0644
"339"	"ABCG5"	0.757359239808721	0.411734360396352	-0.1347
"340"	"ABCG8"	0.735739418239008	0.411734360396352	-0.1164
"341"	"ABHD10"	0.802730667274272	0	-0.3932
"342"	"ABHD11"	0.763406810405689	0	-0.36
"343"	"ABHD12"	0.842699406832447	0.590866024090861	-0.1109
"344"	"ABHD13"	0.760987734178725	0	-0.358
"345"	"ABHD14A-ACY1"	0.716127686178576	0.332361102404322	-0.1423
"346"	"ABHD14B"	0.698894597462904	0.281437214886478	-0.155
"347"	"ABHD16B"	0.735025321578831	0	-0.336
"348"	"ABHD17A"	0.801667558890992	0	-0.3923
"349"	"ABHD2"	0.723629079091167	0	-0.3264
"350"	"ABHD4"	0.819065957697763	0.325143950459694	-0.2331
"351"	"ABHD5"	0.836951631021162	0.556566850507584	-0.1244
"352"	"ABHD6"	0.840424312968296	0.590866024090861	-0.109
"353"	"ABHD8"	0.81261358814112	0	-0.4016
"354"	"ABI1"	0.860643638603618	0.644055208444879	-0.0976
"355"	"ABI2"	0.840545149012551	0.456358473867147	-0.1811
"356"	"ABI3"	0.769505792367518	0	-0.3652
"357"	"ABI3BP"	0.702039585912271	0	-0.3082
"358"	"ABL1"	0.864274667909093	0.654139866279373	-0.0953
