"name"	"mIDH2_NR"	"mIDH2_R"	"distance"
"1"	"(10Z)-heptadecenoic"	0.706649793524064	0.317501244577106	0.0302074710879836
"2"	"(11Z,14Z)-eicosadienoic"	0.708980059746871	0.32486033504302	0.0265953815515173
"3"	"(11Z,14Z,17Z)-eicosatrienoic"	0.709077887946072	0.325558568013769	0.0260544535057345
"4"	"(13Z)-eicosenoic"	0.712017126442685	0.325982753613736	0.0303564787012928
"5"	"(13Z)-octadecenoic"	0.710280214697311	0.328096329850079	0.0254499984351075
"6"	"(13Z,16Z)-docosadienoic"	0.707881757671809	0.326149172798379	0.0235405057118433
"7"	"(18R)-hydroxy-(5Z,8Z,11Z,14Z,16E)-eicosapentaenoic"	0	0	-0.788563787113112
"8"	"(1R,2S)-naphthalene"	0.7759191233066	0.474677681227534	-0.0155858795712219
"9"	"(1S,2R)-naphthalene"	0	0	-0.788563787113112
"10"	"(3E,5Z,8Z)-Tetradecatrienoyl"	0.723842904826283	0.34179064180328	0.0335641013409793
"11"	"(3S)-3-Hydroxy-Cis-8-Tetradecenoyl"	0.726015756173915	0.353208920451888	0.0256397050391363
"12"	"(5-L-glutamyl)-L-amino"	0.71654502804631	0.343169213026853	0.0204507545754902
"13"	"(6Z,9Z)-octadecadienoic"	0.718433221026253	0.340703416797559	0.025952710699983
"14"	"(7Z)-octadecenoic"	0.740277786414012	0.392542756666162	0.00923880242807851
"15"	"(7Z)-tetradecenoic"	0.706971393826173	0.318345411556973	0.029880428125587
"16"	"(8Z,11Z,14Z)-Eicosatrienoic"	0.699064664028471	0.296960388253474	0.0385516577814277
"17"	"(9E)-tetradecenoic"	0.717288708090615	0.340702088872506	0.0241136948086822
"18"	"(Glc)3"	0	0	-0.788563787113112
"19"	"(S)-3-Hydroxyisobutyryl"	0	0	-0.788563787113112
"20"	"(S)-3-Hydroxyoctadecanoyl"	0.699004991654108	0.292080813326537	0.0433352812501085
"21"	"(Z,Z,Z)-7,10,13-Hexadecatrienoic"	0.719280079541573	0.352124070410406	0.0158937811738333
"22"	"(alpha-D-Glucosyl)-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine"	0	0	-0.788563787113112
"23"	"(alpha-D-Glucosyl)2-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine"	0	0	-0.788563787113112
"24"	"(alpha-D-Glucosyl)3-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine"	0	0	-0.788563787113112
"25"	"(alpha-D-mannosyl)4-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine"	0	0	-0.788563787113112
"26"	"(alpha-D-mannosyl)5-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine"	0	0	-0.788563787113112
"27"	"(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine"	0	0	-0.788563787113112
"28"	"(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine,"	0	0	-0.788563787113112
"29"	"(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine"	0	0	-0.788563787113112
"30"	"1,1-dichloroethylene"	0	0	-0.788563787113112
"31"	"1,2-Diacyl-Sn-Glycerol"	0.699064664028471	0.296960388253474	0.0385516577814277
"32"	"1,2-diacylglycerol-LD-PC"	0.718485147128327	0.348265656857756	0.018473966315442
"33"	"1,2-diacylglycerol-LD-PE"	0	0	-0.788563787113112
"34"	"1,2-diacylglycerol-LD-PI"	0.649355692860778	0.180550491974181	0.0750309610047679
"35"	"1,2-diacylglycerol-LD-PS"	0	0	-0.788563787113112
"36"	"1,2-diacylglycerol-LD-SM"	0	0	-0.788563787113112
"37"	"1,2-diacylglycerol-LD-TAG"	0.710792108083596	0.327104322530264	0.027265115567618
"38"	"1,2-diacylglycerol-VLDL"	0.709059244376515	0.329792710981022	0.0217903322159307
"39"	"1,2-diacylglycerol-bile-PC"	0	0	-0.788563787113112
"40"	"1,2-diacylglycerol-chylomicron"	0.710797860252213	0.330071805035191	0.0243068823840537
"41"	"1-Acyl"	0.699064664028471	0.296960388253474	0.0385516577814277
"42"	"1-Acylglycerone"	0	0	-0.788563787113112
"43"	"1-Alkyl-2-Acetyl-Sn-Glycerol"	0.691268019535564	0.274541322655082	0.0484339437296806
"44"	"1-Alkyl-Sn-Glycerol"	0	0	-0.788563787113112
"45"	"1-Arachidonoyl"	0.699064664028471	0.296960388253474	0.0385516577814277
"46"	"1-Didecanoylglycerophosphoethanolamine"	0.657221688996285	0.198670693297014	0.0695590547747036
"47"	"1-Dihomo-Linolenoylglycerophosphocholine"	0.657191906634176	0.198830030744024	0.0693518281477313
