layer	node	module	flow	log_flow	Filtered
1	169	70	6.9718e-06	11.8736371168912	TRUE
1	170	70	6.9718e-06	11.8736371168912	TRUE
1	171	70	6.9718e-06	11.8736371168912	TRUE
1	172	70	6.9718e-06	11.8736371168912	TRUE
1	173	70	1.3257e-05	11.2309848431476	TRUE
1	174	70	1.3257e-05	11.2309848431476	TRUE
1	175	70	1.3257e-05	11.2309848431476	TRUE
1	176	70	1.3257e-05	11.2309848431476	TRUE
1	177	70	1.3257e-05	11.2309848431476	TRUE
1	178	70	6.9718e-06	11.8736371168912	TRUE
1	179	70	6.9718e-06	11.8736371168912	TRUE
1	180	70	6.9718e-06	11.8736371168912	TRUE
1	181	70	2.19596e-05	10.7263061564251	TRUE
1	182	70	6.9718e-06	11.8736371168912	TRUE
1	183	70	6.9718e-06	11.8736371168912	TRUE
1	184	70	6.9718e-06	11.8736371168912	TRUE
1	185	70	6.9718e-06	11.8736371168912	TRUE
1	186	70	1.39436e-05	11.1804899363313	TRUE
1	187	70	6.9718e-06	11.8736371168912	TRUE
1	188	70	6.9718e-06	11.8736371168912	TRUE
1	189	70	6.9718e-06	11.8736371168912	TRUE
1	190	70	6.9718e-06	11.8736371168912	TRUE
1	191	70	6.9718e-06	11.8736371168912	TRUE
1	192	70	6.9718e-06	11.8736371168912	TRUE
1	193	70	6.9718e-06	11.8736371168912	TRUE
1	194	70	6.9718e-06	11.8736371168912	TRUE
1	195	70	6.9718e-06	11.8736371168912	TRUE
1	196	70	6.9718e-06	11.8736371168912	TRUE
1	197	70	6.9718e-06	11.8736371168912	TRUE
1	198	70	6.9718e-06	11.8736371168912	TRUE
1	199	70	6.9718e-06	11.8736371168912	TRUE
1	200	70	6.9718e-06	11.8736371168912	TRUE
1	201	70	6.9718e-06	11.8736371168912	TRUE
1	202	70	6.9718e-06	11.8736371168912	TRUE
1	203	70	6.9718e-06	11.8736371168912	TRUE
1	204	70	6.9718e-06	11.8736371168912	TRUE
1	205	70	6.9718e-06	11.8736371168912	TRUE
1	206	70	1.39436e-05	11.1804899363313	TRUE
1	207	70	6.9718e-06	11.8736371168912	TRUE
1	208	70	6.9718e-06	11.8736371168912	TRUE
1	209	70	6.9718e-06	11.8736371168912	TRUE
1	313	198	0.000485217	7.63091434441006	TRUE
1	314	198	8.01416e-06	11.7343005808885	TRUE
1	315	198	8.01416e-06	11.7343005808885	TRUE
1	316	198	8.01416e-06	11.7343005808885	TRUE
1	317	198	8.01416e-06	11.7343005808885	TRUE
1	318	198	8.01416e-06	11.7343005808885	TRUE
1	319	198	8.01416e-06	11.7343005808885	TRUE
1	320	198	8.01416e-06	11.7343005808885	TRUE
1	321	198	8.01416e-06	11.7343005808885	TRUE
1	322	198	8.01416e-06	11.7343005808885	TRUE
1	323	198	8.01416e-06	11.7343005808885	TRUE
1	324	198	8.01416e-06	11.7343005808885	TRUE
1	325	198	8.01416e-06	11.7343005808885	TRUE
1	326	198	8.01416e-06	11.7343005808885	TRUE
1	327	198	8.01416e-06	11.7343005808885	TRUE
1	328	198	8.01416e-06	11.7343005808885	TRUE
1	329	198	8.01416e-06	11.7343005808885	TRUE
1	330	198	8.01416e-06	11.7343005808885	TRUE
1	331	198	8.01416e-06	11.7343005808885	TRUE
1	332	198	8.01416e-06	11.7343005808885	TRUE
1	333	198	8.01416e-06	11.7343005808885	TRUE
1	334	198	8.01416e-06	11.7343005808885	TRUE
1	335	198	8.01416e-06	11.7343005808885	TRUE
1	336	198	8.01416e-06	11.7343005808885	TRUE
1	337	198	8.01416e-06	11.7343005808885	TRUE
1	338	198	8.01416e-06	11.7343005808885	TRUE
1	339	198	8.01416e-06	11.7343005808885	TRUE
1	340	198	8.01416e-06	11.7343005808885	TRUE
1	341	198	8.01416e-06	11.7343005808885	TRUE
1	342	198	8.01416e-06	11.7343005808885	TRUE
1	343	198	8.01416e-06	11.7343005808885	TRUE
1	344	198	8.01416e-06	11.7343005808885	TRUE
1	345	198	8.01416e-06	11.7343005808885	TRUE
1	346	198	8.01416e-06	11.7343005808885	TRUE
1	347	198	8.01416e-06	11.7343005808885	TRUE
1	348	198	8.01416e-06	11.7343005808885	TRUE
1	349	198	8.01416e-06	11.7343005808885	TRUE
1	350	198	8.01416e-06	11.7343005808885	TRUE
1	351	198	8.01416e-06	11.7343005808885	TRUE
1	352	198	8.01416e-06	11.7343005808885	TRUE
1	353	198	8.01416e-06	11.7343005808885	TRUE
1	354	198	8.01416e-06	11.7343005808885	TRUE
1	355	198	8.01416e-06	11.7343005808885	TRUE
1	356	198	8.01416e-06	11.7343005808885	TRUE
1	357	198	8.01416e-06	11.7343005808885	TRUE
1	358	198	8.01416e-06	11.7343005808885	TRUE
1	359	198	8.01416e-06	11.7343005808885	TRUE
1	360	198	8.01416e-06	11.7343005808885	TRUE
1	361	198	8.01416e-06	11.7343005808885	TRUE
1	392	234	7.80008e-06	11.7613765679111	TRUE
1	393	234	7.80008e-06	11.7613765679111	TRUE
1	394	234	7.80008e-06	11.7613765679111	TRUE
1	395	234	7.80008e-06	11.7613765679111	TRUE
1	396	234	7.80008e-06	11.7613765679111	TRUE
1	397	234	7.80008e-06	11.7613765679111	TRUE
1	398	234	7.80008e-06	11.7613765679111	TRUE
1	399	234	7.80008e-06	11.7613765679111	TRUE
1	400	234	7.80008e-06	11.7613765679111	TRUE
1	401	234	7.80008e-06	11.7613765679111	TRUE
1	402	234	7.80008e-06	11.7613765679111	TRUE
1	403	234	7.80008e-06	11.7613765679111	TRUE
1	404	234	7.80008e-06	11.7613765679111	TRUE
1	405	234	7.80008e-06	11.7613765679111	TRUE
1	406	234	7.80008e-06	11.7613765679111	TRUE
1	407	234	7.80008e-06	11.7613765679111	TRUE
1	408	234	7.80008e-06	11.7613765679111	TRUE
1	409	234	7.80008e-06	11.7613765679111	TRUE
1	410	234	7.80008e-06	11.7613765679111	TRUE
1	411	234	7.80008e-06	11.7613765679111	TRUE
1	412	234	7.80008e-06	11.7613765679111	TRUE
1	413	234	7.80008e-06	11.7613765679111	TRUE
1	414	234	7.80008e-06	11.7613765679111	TRUE
1	415	234	3.86142e-05	10.1618904734955	TRUE
1	416	234	7.80008e-06	11.7613765679111	TRUE
1	417	234	7.80008e-06	11.7613765679111	TRUE
1	418	234	7.80008e-06	11.7613765679111	TRUE
1	419	234	2.21676e-05	10.7168787945938	TRUE
1	420	234	7.80008e-06	11.7613765679111	TRUE
1	421	234	7.80008e-06	11.7613765679111	TRUE
1	422	234	7.80008e-06	11.7613765679111	TRUE
1	423	234	7.80008e-06	11.7613765679111	TRUE
1	424	234	7.80008e-06	11.7613765679111	TRUE
1	425	234	7.80008e-06	11.7613765679111	TRUE
1	426	234	7.80008e-06	11.7613765679111	TRUE
1	427	234	7.80008e-06	11.7613765679111	TRUE
1	428	234	7.80008e-06	11.7613765679111	TRUE
1	429	234	7.80008e-06	11.7613765679111	TRUE
1	430	234	1.62533e-05	11.0272145928828	TRUE
1	431	234	8.35886e-06	11.6921885038024	TRUE
1	432	234	8.35886e-06	11.6921885038024	TRUE
1	433	234	0.000391282	7.84608203031708	TRUE
1	434	234	7.80008e-06	11.7613765679111	TRUE
1	445	152	7.98702e-06	11.737692833963	TRUE
1	446	152	7.98702e-06	11.737692833963	TRUE
1	447	152	7.98702e-06	11.737692833963	TRUE
1	448	152	7.98702e-06	11.737692833963	TRUE
1	449	152	7.98702e-06	11.737692833963	TRUE
1	450	152	7.98702e-06	11.737692833963	TRUE
1	451	152	7.98702e-06	11.737692833963	TRUE
1	452	152	7.98702e-06	11.737692833963	TRUE
1	453	152	7.98702e-06	11.737692833963	TRUE
1	454	152	7.98702e-06	11.737692833963	TRUE
1	455	152	7.98702e-06	11.737692833963	TRUE
1	456	152	7.98702e-06	11.737692833963	TRUE
1	457	152	7.98702e-06	11.737692833963	TRUE
1	458	152	7.98702e-06	11.737692833963	TRUE
1	459	152	7.98702e-06	11.737692833963	TRUE
1	460	152	7.98702e-06	11.737692833963	TRUE
1	461	152	7.98702e-06	11.737692833963	TRUE
1	462	152	7.98702e-06	11.737692833963	TRUE
1	463	152	7.98702e-06	11.737692833963	TRUE
1	464	152	7.98702e-06	11.737692833963	TRUE
1	465	152	7.98702e-06	11.737692833963	TRUE
1	466	152	7.98702e-06	11.737692833963	TRUE
1	467	152	7.98702e-06	11.737692833963	TRUE
1	468	152	7.98702e-06	11.737692833963	TRUE
1	469	152	7.98702e-06	11.737692833963	TRUE
1	470	152	7.98702e-06	11.737692833963	TRUE
1	471	152	7.98702e-06	11.737692833963	TRUE
1	472	152	7.98702e-06	11.737692833963	TRUE
1	473	152	7.98702e-06	11.737692833963	TRUE
1	474	152	7.98702e-06	11.737692833963	TRUE
1	475	152	7.98702e-06	11.737692833963	TRUE
1	476	152	7.98702e-06	11.737692833963	TRUE
1	477	152	7.98702e-06	11.737692833963	TRUE
1	478	152	7.98702e-06	11.737692833963	TRUE
1	479	152	7.98702e-06	11.737692833963	TRUE
1	480	152	7.98702e-06	11.737692833963	TRUE
1	481	152	7.98702e-06	11.737692833963	TRUE
1	482	152	7.98702e-06	11.737692833963	TRUE
1	483	152	7.98702e-06	11.737692833963	TRUE
1	484	152	7.98702e-06	11.737692833963	TRUE
1	485	152	7.98702e-06	11.737692833963	TRUE
1	486	152	7.98702e-06	11.737692833963	TRUE
1	487	152	7.98702e-06	11.737692833963	TRUE
1	488	152	7.98702e-06	11.737692833963	TRUE
1	489	152	7.98702e-06	11.737692833963	TRUE
1	490	152	7.98702e-06	11.737692833963	TRUE
1	491	152	7.98702e-06	11.737692833963	TRUE
1	492	152	7.98702e-06	11.737692833963	TRUE
1	493	152	7.98702e-06	11.737692833963	TRUE
1	494	152	7.98702e-06	11.737692833963	TRUE
1	495	152	7.98702e-06	11.737692833963	TRUE
1	496	152	7.98702e-06	11.737692833963	TRUE
1	497	152	7.98702e-06	11.737692833963	TRUE
1	498	152	7.98702e-06	11.737692833963	TRUE
1	526	35	2.56156e-05	10.5723090170723	TRUE
1	527	35	2.56156e-05	10.5723090170723	TRUE
1	528	35	2.56156e-05	10.5723090170723	TRUE
1	529	35	1.0771e-05	11.4386532205956	TRUE
1	530	35	1.0771e-05	11.4386532205956	TRUE
1	531	35	1.0771e-05	11.4386532205956	TRUE
1	532	35	1.0771e-05	11.4386532205956	TRUE
1	533	35	1.0771e-05	11.4386532205956	TRUE
1	534	35	1.0771e-05	11.4386532205956	TRUE
1	535	35	1.0771e-05	11.4386532205956	TRUE
1	536	35	1.0771e-05	11.4386532205956	TRUE
1	537	35	1.0771e-05	11.4386532205956	TRUE
1	538	35	1.0771e-05	11.4386532205956	TRUE
1	539	35	1.0771e-05	11.4386532205956	TRUE
1	540	35	1.0771e-05	11.4386532205956	TRUE
1	541	35	1.0771e-05	11.4386532205956	TRUE
1	542	35	1.0771e-05	11.4386532205956	TRUE
1	543	35	2.56156e-05	10.5723090170723	TRUE
1	544	35	1.0771e-05	11.4386532205956	TRUE
1	545	35	1.0771e-05	11.4386532205956	TRUE
1	546	35	1.0771e-05	11.4386532205956	TRUE
1	547	35	1.0771e-05	11.4386532205956	TRUE
1	548	35	1.0771e-05	11.4386532205956	TRUE
1	549	35	1.0771e-05	11.4386532205956	TRUE
1	550	35	1.0771e-05	11.4386532205956	TRUE
1	551	35	1.0771e-05	11.4386532205956	TRUE
1	552	35	1.0771e-05	11.4386532205956	TRUE
1	553	35	1.0771e-05	11.4386532205956	TRUE
1	554	35	1.0771e-05	11.4386532205956	TRUE
1	555	35	1.0771e-05	11.4386532205956	TRUE
1	556	35	1.0771e-05	11.4386532205956	TRUE
1	557	35	1.0771e-05	11.4386532205956	TRUE
1	558	35	5.4552e-05	9.81635618274592	TRUE
1	559	35	1.0771e-05	11.4386532205956	TRUE
1	560	35	1.0771e-05	11.4386532205956	TRUE
1	561	35	1.0771e-05	11.4386532205956	TRUE
1	562	35	1.0771e-05	11.4386532205956	TRUE
1	563	35	1.0771e-05	11.4386532205956	TRUE
1	565	35	1.0771e-05	11.4386532205956	TRUE
1	566	35	3.82589e-06	12.4737194380129	TRUE
1	567	35	1.0771e-05	11.4386532205956	TRUE
1	568	35	1.0771e-05	11.4386532205956	TRUE
1	569	35	1.0771e-05	11.4386532205956	TRUE
1	570	35	1.0771e-05	11.4386532205956	TRUE
1	571	35	1.0771e-05	11.4386532205956	TRUE
1	572	35	1.0771e-05	11.4386532205956	TRUE
1	573	35	1.0771e-05	11.4386532205956	TRUE
1	574	35	1.0771e-05	11.4386532205956	TRUE
1	575	35	1.0771e-05	11.4386532205956	TRUE
1	577	35	1.0771e-05	11.4386532205956	TRUE
1	578	35	1.0771e-05	11.4386532205956	TRUE
1	579	35	1.0771e-05	11.4386532205956	TRUE
1	580	35	1.0771e-05	11.4386532205956	TRUE
1	581	35	1.0771e-05	11.4386532205956	TRUE
1	582	35	1.0771e-05	11.4386532205956	TRUE
1	583	35	1.0771e-05	11.4386532205956	TRUE
1	584	35	1.0771e-05	11.4386532205956	TRUE
1	585	35	1.0771e-05	11.4386532205956	TRUE
1	586	35	1.0771e-05	11.4386532205956	TRUE
1	587	35	2.08287e-05	10.7791787146246	TRUE
1	588	35	2.08287e-05	10.7791787146246	TRUE
1	589	35	1.0771e-05	11.4386532205956	TRUE
1	590	35	1.0771e-05	11.4386532205956	TRUE
1	591	35	2.08287e-05	10.7791787146246	TRUE
1	592	35	1.0771e-05	11.4386532205956	TRUE
1	593	35	2.08287e-05	10.7791787146246	TRUE
1	594	35	1.0771e-05	11.4386532205956	TRUE
1	595	35	2.08287e-05	10.7791787146246	TRUE
1	596	35	1.00577e-05	11.5071720476627	TRUE
1	598	35	1.0771e-05	11.4386532205956	TRUE
1	599	35	1.0771e-05	11.4386532205956	TRUE
1	605	35	1.00577e-05	11.5071720476627	TRUE
1	606	35	1.00577e-05	11.5071720476627	TRUE
1	773	68	7.23471e-06	11.8366202816144	TRUE
1	816	227	7.84448e-06	11.7557004582337	TRUE
1	817	227	7.84448e-06	11.7557004582337	TRUE
1	818	227	7.84448e-06	11.7557004582337	TRUE
1	819	227	7.84448e-06	11.7557004582337	TRUE
1	821	227	7.84448e-06	11.7557004582337	TRUE
1	822	227	0.000443509	7.72079246329766	TRUE
1	823	227	7.84448e-06	11.7557004582337	TRUE
1	824	227	7.84448e-06	11.7557004582337	TRUE
1	825	227	7.84448e-06	11.7557004582337	TRUE
1	826	227	7.84448e-06	11.7557004582337	TRUE
1	827	227	7.84448e-06	11.7557004582337	TRUE
1	828	227	7.84448e-06	11.7557004582337	TRUE
1	829	227	7.84448e-06	11.7557004582337	TRUE
1	830	227	7.84448e-06	11.7557004582337	TRUE
1	831	227	7.84448e-06	11.7557004582337	TRUE
1	832	227	7.84448e-06	11.7557004582337	TRUE
1	833	227	7.84448e-06	11.7557004582337	TRUE
1	834	227	7.84448e-06	11.7557004582337	TRUE
1	835	227	1.5689e-05	11.0625507281135	TRUE
1	836	227	7.84448e-06	11.7557004582337	TRUE
1	837	227	7.84448e-06	11.7557004582337	TRUE
1	838	227	7.84448e-06	11.7557004582337	TRUE
1	839	227	7.84448e-06	11.7557004582337	TRUE
1	840	227	7.84448e-06	11.7557004582337	TRUE
1	841	227	7.84448e-06	11.7557004582337	TRUE
1	842	227	7.84448e-06	11.7557004582337	TRUE
1	843	227	7.84448e-06	11.7557004582337	TRUE
1	844	227	7.84448e-06	11.7557004582337	TRUE
1	845	227	7.84448e-06	11.7557004582337	TRUE
1	846	227	7.84448e-06	11.7557004582337	TRUE
1	847	227	7.84448e-06	11.7557004582337	TRUE
1	848	227	7.84448e-06	11.7557004582337	TRUE
1	849	227	7.84448e-06	11.7557004582337	TRUE
1	850	227	7.84448e-06	11.7557004582337	TRUE
1	851	227	7.84448e-06	11.7557004582337	TRUE
1	852	227	7.84448e-06	11.7557004582337	TRUE
1	853	227	7.84448e-06	11.7557004582337	TRUE
1	854	227	7.84448e-06	11.7557004582337	TRUE
1	855	227	7.84448e-06	11.7557004582337	TRUE
1	856	227	7.84448e-06	11.7557004582337	TRUE
1	857	227	7.84448e-06	11.7557004582337	TRUE
1	858	227	7.84448e-06	11.7557004582337	TRUE
1	860	227	7.84448e-06	11.7557004582337	TRUE
1	861	227	7.84448e-06	11.7557004582337	TRUE
1	890	258	0.000371516	7.89791862609324	TRUE
1	891	258	7.57598e-06	11.7905278419995	TRUE
1	892	258	7.57598e-06	11.7905278419995	TRUE
1	893	258	7.57598e-06	11.7905278419995	TRUE
1	894	258	7.57598e-06	11.7905278419995	TRUE
1	895	258	7.57598e-06	11.7905278419995	TRUE
1	896	258	7.57598e-06	11.7905278419995	TRUE
1	897	258	7.57598e-06	11.7905278419995	TRUE
1	898	258	7.57598e-06	11.7905278419995	TRUE
1	899	258	7.57598e-06	11.7905278419995	TRUE
1	900	258	7.57598e-06	11.7905278419995	TRUE
1	901	258	7.57598e-06	11.7905278419995	TRUE
1	902	258	7.57598e-06	11.7905278419995	TRUE
1	903	258	7.57598e-06	11.7905278419995	TRUE
1	904	258	7.57598e-06	11.7905278419995	TRUE
1	905	258	7.57598e-06	11.7905278419995	TRUE
1	906	258	7.57598e-06	11.7905278419995	TRUE
1	907	258	7.57598e-06	11.7905278419995	TRUE
1	908	258	7.57598e-06	11.7905278419995	TRUE
1	909	258	7.57598e-06	11.7905278419995	TRUE
1	910	258	7.57598e-06	11.7905278419995	TRUE
1	911	258	7.57598e-06	11.7905278419995	TRUE
1	912	258	7.57598e-06	11.7905278419995	TRUE
1	913	258	7.57598e-06	11.7905278419995	TRUE
1	914	258	7.57598e-06	11.7905278419995	TRUE
1	915	258	7.57598e-06	11.7905278419995	TRUE
1	916	258	7.57598e-06	11.7905278419995	TRUE
1	917	258	7.57598e-06	11.7905278419995	TRUE
1	918	258	7.57598e-06	11.7905278419995	TRUE
1	919	258	7.57598e-06	11.7905278419995	TRUE
1	920	258	7.57598e-06	11.7905278419995	TRUE
1	921	258	7.57598e-06	11.7905278419995	TRUE
1	923	258	7.57598e-06	11.7905278419995	TRUE
1	924	258	7.57598e-06	11.7905278419995	TRUE
1	926	258	7.57598e-06	11.7905278419995	TRUE
1	927	258	7.57598e-06	11.7905278419995	TRUE
1	931	66	7.53739e-06	11.7956345897156	TRUE
1	932	66	7.53739e-06	11.7956345897156	TRUE
1	933	66	7.53739e-06	11.7956345897156	TRUE
1	934	66	7.53739e-06	11.7956345897156	TRUE
1	935	66	7.53739e-06	11.7956345897156	TRUE
1	936	66	7.53739e-06	11.7956345897156	TRUE
1	937	66	7.53739e-06	11.7956345897156	TRUE
1	938	66	7.53739e-06	11.7956345897156	TRUE
1	939	66	7.53739e-06	11.7956345897156	TRUE
1	940	66	7.53739e-06	11.7956345897156	TRUE
1	941	66	7.53739e-06	11.7956345897156	TRUE
1	942	66	7.53739e-06	11.7956345897156	TRUE
1	943	66	7.53739e-06	11.7956345897156	TRUE
1	944	66	7.53739e-06	11.7956345897156	TRUE
1	945	66	7.53739e-06	11.7956345897156	TRUE
1	946	66	7.53739e-06	11.7956345897156	TRUE
1	947	66	7.53739e-06	11.7956345897156	TRUE
1	948	66	7.53739e-06	11.7956345897156	TRUE
1	949	66	7.53739e-06	11.7956345897156	TRUE
1	950	66	7.53739e-06	11.7956345897156	TRUE
1	951	66	7.53739e-06	11.7956345897156	TRUE
1	952	66	7.53739e-06	11.7956345897156	TRUE
1	953	66	7.53739e-06	11.7956345897156	TRUE
1	954	66	7.53739e-06	11.7956345897156	TRUE
1	955	66	7.53739e-06	11.7956345897156	TRUE
1	956	66	7.53739e-06	11.7956345897156	TRUE
1	957	66	7.53739e-06	11.7956345897156	TRUE
1	958	66	7.53739e-06	11.7956345897156	TRUE
1	959	66	7.53739e-06	11.7956345897156	TRUE
1	960	66	7.53739e-06	11.7956345897156	TRUE
1	961	66	7.53739e-06	11.7956345897156	TRUE
1	962	66	7.53739e-06	11.7956345897156	TRUE
1	963	66	7.53739e-06	11.7956345897156	TRUE
1	964	66	7.53739e-06	11.7956345897156	TRUE
1	965	66	7.53739e-06	11.7956345897156	TRUE
1	966	66	7.53739e-06	11.7956345897156	TRUE
1	967	66	7.53739e-06	11.7956345897156	TRUE
1	968	66	7.53739e-06	11.7956345897156	TRUE
1	969	66	7.53739e-06	11.7956345897156	TRUE
1	970	66	7.53739e-06	11.7956345897156	TRUE
1	971	66	7.53739e-06	11.7956345897156	TRUE
1	972	66	7.53739e-06	11.7956345897156	TRUE
1	973	66	7.53739e-06	11.7956345897156	TRUE
1	974	66	7.53739e-06	11.7956345897156	TRUE
1	975	66	7.53739e-06	11.7956345897156	TRUE
1	976	66	7.53739e-06	11.7956345897156	TRUE
1	977	66	7.53739e-06	11.7956345897156	TRUE
1	978	66	7.53739e-06	11.7956345897156	TRUE
1	979	66	7.53739e-06	11.7956345897156	TRUE
1	980	66	7.53739e-06	11.7956345897156	TRUE
1	981	66	7.53739e-06	11.7956345897156	TRUE
1	982	66	7.53739e-06	11.7956345897156	TRUE
1	983	66	7.53739e-06	11.7956345897156	TRUE
1	984	66	7.53739e-06	11.7956345897156	TRUE
1	985	66	7.53739e-06	11.7956345897156	TRUE
1	986	66	7.53739e-06	11.7956345897156	TRUE
1	987	66	7.53739e-06	11.7956345897156	TRUE
1	988	66	7.53739e-06	11.7956345897156	TRUE
1	989	66	7.53739e-06	11.7956345897156	TRUE
1	990	66	7.53739e-06	11.7956345897156	TRUE
1	991	66	7.53739e-06	11.7956345897156	TRUE
1	992	66	7.53739e-06	11.7956345897156	TRUE
1	993	66	7.53739e-06	11.7956345897156	TRUE
1	994	66	7.53739e-06	11.7956345897156	TRUE
1	995	66	7.53739e-06	11.7956345897156	TRUE
1	996	66	7.53739e-06	11.7956345897156	TRUE
1	997	66	7.53739e-06	11.7956345897156	TRUE
1	998	66	7.53739e-06	11.7956345897156	TRUE
1	999	66	7.53739e-06	11.7956345897156	TRUE
1	1000	66	7.53739e-06	11.7956345897156	TRUE
1	1001	66	7.53739e-06	11.7956345897156	TRUE
1	1002	66	7.53739e-06	11.7956345897156	TRUE
1	1003	66	7.53739e-06	11.7956345897156	TRUE
1	1004	66	7.53739e-06	11.7956345897156	TRUE
1	1005	66	7.53739e-06	11.7956345897156	TRUE
1	1006	66	7.53739e-06	11.7956345897156	TRUE
1	1007	66	7.53739e-06	11.7956345897156	TRUE
1	1008	66	7.53739e-06	11.7956345897156	TRUE
1	1009	66	7.53739e-06	11.7956345897156	TRUE
1	1010	66	7.53739e-06	11.7956345897156	TRUE
1	1011	66	7.53739e-06	11.7956345897156	TRUE
1	1012	66	7.53739e-06	11.7956345897156	TRUE
1	1013	66	7.53739e-06	11.7956345897156	TRUE
1	1014	66	7.53739e-06	11.7956345897156	TRUE
1	1015	66	7.53739e-06	11.7956345897156	TRUE
1	1016	66	7.53739e-06	11.7956345897156	TRUE
1	1076	60	9.48112e-06	11.5662081052158	TRUE
1	1077	60	9.48112e-06	11.5662081052158	TRUE
