node	layer	module	flow	log_flow	nodeLabel	DNA_methylation_logFC	DNA_methylation_P.Value	GRN_size	GRN_nes	GRN_pval	GRN_pval.fdr	fPPI_IDH2_vs_IDH1_diff	fPPI_IDH2_vs_IDH1_p.val	Metabolism_pvalue	Metabolism_mean.diff
22307	3	4	0.00316131	5.75676878032629	GNG2	0	1	0	0	1	NA	1.54928564023341	0.00330521211851462	NA	NA
19397	3	21	0.00226229	6.09137770437758	CDC42	0	1	0	0	1	NA	0.559139345238105	0.0141850168723359	NA	NA
20980	3	6	0.0018935	6.26932831062242	DYNLL1	0	1	0	0	1	NA	-0.439570952380951	0.0178738324428833	NA	NA
22289	3	4	0.00154133	6.47510959891227	GNAQ	0	1	0	0	1	NA	0.653244166666671	0.0079552405767088	NA	NA
20104	3	24	0.00149928	6.50277028611085	CRK	0	1	0	0	1	NA	-0.733854894954879	0.0186930915248633	NA	NA
33328	3	47	0.0014685	6.5235138073256	NR3C1	0	1	17	1.99625749574893	0.0459059020031103	0.753810833326529	-0.40538934523809	0.0116655366616039	NA	NA
37781	3	55	0.00132577	6.62576185626033	SUZ12	0	1	0	0	1	NA	-0.390620119047618	0.0466303527528486	NA	NA
23638	3	15	0.00106381	6.84589847543703	ITGB2	0	1	0	0	1	NA	0.789317440476193	0.0267325837807953	NA	NA
35208	3	74	0.00104773	6.86112935986431	RBBP4	0	1	0	0	1	NA	-0.345145416666661	0.0421251328498682	NA	NA
35994	3	12	0.00103909	6.86940994886481	RPA3	0	1	0	0	1	NA	-0.357994940476178	0.0432318953907159	NA	NA
22290	3	4	0.00099059	6.91720983275308	GNAS	0	1	0	0	1	NA	0.354437916666669	0.0262864549034966	NA	NA
33756	3	12	0.000988865	6.91895273717543	PARP1	0	1	0	0	1	NA	-0.463437738095237	0.0434107681221194	NA	NA
37708	3	6	0.000970312	6.93789288870042	STX5	0	1	0	0	1	NA	-0.670175995996336	0.00363380895155827	NA	NA
32156	3	12	0.000970066	6.93814644754443	MCM2	0	1	0	0	1	NA	-0.523244107142858	0.0363292813520037	NA	NA
20156	3	34	0.000914071	6.99760230900194	CSNK2A1	0	1	0	0	1	NA	-0.355457797619049	0.0053361816884832	NA	NA
24569	3	84	0.000861327	7.0570363346981	MAP2K1	0	1	0	0	1	NA	0.725796249999995	0.0264253216123205	NA	NA
37329	3	1	0.00082949	7.09469950386154	SNW1	0	1	0	0	1	NA	-0.383965654761901	0.0158505264528644	NA	NA
18062	3	104	0.000776882	7.16022208528132	ARF6	0	1	0	0	1	NA	0.813457777295657	0.0250805982336162	NA	NA
23208	3	119	0.000772427	7.1659730520395	HTT	0	1	0	0	1	NA	0.351231964285715	0.0489985649756122	NA	NA
21673	3	24	0.000754968	7.18883519371944	FCER1G	0	1	0	0	1	NA	1.06582892857144	0.0438058354906954	NA	NA
39111	3	1	0.000743313	7.20439333681244	UPF3B	0	1	0	0	1	NA	-0.499774404761904	0.00300581074231589	NA	NA
23809	3	71	0.000731789	7.22001833692149	KDM1A	0	1	0	0	1	NA	-0.32179571428571	0.0483748834637459	NA	NA
33455	3	1	0.000669119	7.30954863622536	NUP43	0	1	0	0	1	NA	-0.3990481547619	0.0124122117294733	NA	NA
20159	3	34	0.000647328	7.34265743674399	CSNK2B	0	1	0	0	1	NA	-0.611767797619045	0.00732440588677286	NA	NA
38606	3	151	0.000633033	7.36498800447754	TRAP1	0	1	0	0	1	NA	-0.679378214285709	0.00142172794472937	NA	NA
23029	3	1	0.000613457	7.39640038591925	HNRNPD	0	1	0	0	1	NA	-0.34548523809524	0.0491133352540605	NA	NA
36207	3	27	0.000609897	7.40222046751312	RUNX2	0	1	24	0.638644973514369	0.523053917162334	0.943603653066799	-0.776509661954238	0.0127396236302353	NA	NA
23634	3	15	0.000609574	7.40275020542005	ITGAM	0	1	0	0	1	NA	2.11694928571429	4.01164992103662e-05	NA	NA
34700	3	174	0.000605835	7.40890288619686	PRKDC	0	1	0	0	1	NA	-0.426507023809521	0.00988596549340372	NA	NA
35527	3	144	0.00058435	7.44501043958511	RNF2	0	1	0	0	1	NA	-0.446811726190468	0.0345725220517492	NA	NA
23567	3	163	0.000574427	7.46213753576396	IQGAP1	0	1	0	0	1	NA	0.706043333333337	0.0329696216533863	NA	NA
36552	3	1	0.000563051	7.48214034778161	SFPQ	0	1	0	0	1	NA	-0.390093571428569	0.026808747058105	NA	NA
36032	3	16	0.000555376	7.49586519612463	RPL23	0	1	0	0	1	NA	-0.517181666666662	0.0107426270301348	NA	NA
37553	3	1	0.000553516	7.49921989927764	SRSF6	0	1	0	0	1	NA	-0.482745476190477	0.00981046197094765	NA	NA
23040	3	1	0.000541494	7.52117857191703	HNRNPU	0	1	0	0	1	NA	-0.297393333333329	0.0434341111473499	NA	NA
37551	3	1	0.00054035	7.5232934802151	SRSF4	0	1	0	0	1	NA	-0.428199583333331	0.00973425547833909	NA	NA
21767	3	1	0.000536057	7.53127005926394	FIP1L1	0	1	0	0	1	NA	-0.497137678571423	0.0244044021885307	NA	NA
36208	3	27	0.000531219	7.54033619236942	RUNX3	0	1	10	0.471354218144974	0.637387803666285	0.943603653066799	-0.919322581065105	0.0279205959955171	NA	NA
23177	3	97	0.000527421	7.54751146686283	HSPA9	0	1	0	0	1	NA	-0.448166369047616	0.025147198668782	NA	NA
35034	3	6	0.000523513	7.55494869510623	RAB1B	0	1	0	0	1	NA	0.416795595238099	0.0389583670580786	NA	NA
17853	3	27	0.000519915	7.56184522128856	ANAPC2	0	1	0	0	1	NA	-0.56506038431411	0.0107776572313842	NA	NA
34938	3	61	0.00051376	7.57375432762307	PTPRC	0	1	0	0	1	NA	0.694373571428581	0.0104984881021334	NA	NA
33451	3	1	0.000495781	7.60937626100148	NUP214	0	1	0	0	1	NA	-0.345866250000007	0.0283243363734711	NA	NA
19274	3	23	0.00049522	7.61050844968732	CCNK	0	1	0	0	1	NA	-0.446872321428561	0.0142064437971979	NA	NA
23032	3	1	0.000494088	7.61279691898916	HNRNPH1	0	1	0	0	1	NA	-0.4015119047619	0.0170238099497701	NA	NA
35119	3	1	0.000480147	7.6414182509473	RAE1	0	1	0	0	1	NA	-0.342163452380952	0.025377563023397	NA	NA
36025	3	16	0.000471347	7.65991600483952	RPL18	0	1	0	0	1	NA	-0.431721071428566	0.0324863942759156	NA	NA
33427	3	1	0.000465864	7.67161681192737	NUDT21	0	1	0	0	1	NA	-0.355403392857138	0.0158731013939707	NA	NA
18364	3	99	0.00046081	7.68252474742918	ATP6V0D1	0	1	0	0	1	NA	0.597513869047621	0.0287155102077842	NA	NA
32456	3	15	0.000458904	7.68666952010551	MMP9	0	1	0	0	1	NA	2.10082813095238	0.00407706230109738	NA	NA
36046	3	16	0.000458081	7.68846453359205	RPL30	0	1	0	0	1	NA	-0.495645654761901	0.0407093324131491	NA	NA
17481	3	92	0.000456717	7.69144661490578	ACTL6A	0	1	0	0	1	NA	-0.470121964285717	0.00666530035572874	NA	NA
32997	3	208	0.000454812	7.6956264112117	NDUFA7	0	1	0	0	1	NA	-0.404108214285714	0.0391739903514507	NA	NA
17488	3	6	0.000448631	7.709309834387	ACTR10	0	1	0	0	1	NA	-0.826196567805633	0.0203909803421537	NA	NA
38938	3	1	0.000445124	7.71715766292881	U2SURP	0	1	0	0	1	NA	-0.35487047619047	0.0333338403386271	NA	NA
37308	3	1	0.000441493	7.72534839308559	SNRNP40	0	1	0	0	1	NA	-0.574043452380955	0.00588732794232679	NA	NA
20172	3	1	0.000438767	7.73154203749608	CSTF2	0	1	0	0	1	NA	-0.396547202380948	0.00967535361668953	NA	NA
19810	3	1	0.000437474	7.73449328250398	CLP1	-0.110045660417804	0.010400553684413	0	0	1	NA	-0.628276180871653	0.0160673609089686	NA	NA
22990	3	262	0.00043341	7.74382639575487	HMGA1	0	1	17	-1.02222012013291	0.306676730051649	0.867248124600943	-0.468836071428562	0.047265088043817	NA	NA
36028	3	16	0.00043109	7.74919367295436	RPL21	0	1	0	0	1	NA	-0.366920773809518	0.0173425049843949	NA	NA
18545	3	244	0.000430743	7.74999893341376	BCLAF1	0	1	0	0	1	NA	-0.399704702380948	0.0352753521380009	NA	NA
36027	3	16	0.000428703	7.7547461864842	RPL19	0	1	0	0	1	NA	-0.606973809523812	0.0402796944261991	NA	NA
20171	3	1	0.000425106	7.7631720083731	CSTF1	0	1	0	0	1	NA	-0.42518904761905	0.00981572585646631	NA	NA
20174	3	1	0.000420433	7.77422542537234	CSTF3	0	1	0	0	1	NA	-0.374896904761901	0.0184517380262968	NA	NA
37107	3	1	0.000416668	7.78322081634116	SMNDC1	0	1	0	0	1	NA	-0.821905595238094	0.00111017037003664	NA	NA
19306	3	233	0.000415526	7.78596537041593	CD14	0	1	0	0	1	NA	1.58622499152088	0.0181167537315158	NA	NA
34627	3	1	0.0004153	7.78650940732757	PQBP1	0	1	0	0	1	NA	-0.512241666666664	0.00803637022094389	NA	NA
19520	3	21	0.000411967	7.79456730891007	CENPC	0	1	0	0	1	NA	-0.498550238095232	0.0144476806627628	NA	NA
18516	3	1	0.000410493	7.79815168159234	BCAS2	0	1	0	0	1	NA	-0.401197261904755	0.0152555503596082	NA	NA
39573	3	6	0.000409948	7.79948023557773	YKT6	0	1	0	0	1	NA	0.461762559523809	0.0283718209071125	NA	NA
34638	3	1	0.000402429	7.81799187418106	PRCC	0	1	0	0	1	NA	-0.512880040453407	0.02584434584963	NA	NA
32972	3	1	0.000399898	7.82430104337432	NDC1	0	1	0	0	1	NA	-0.588783607489622	0.0253657214086199	NA	NA
34751	3	1	0.000375605	7.88697249868469	PRPF4	0	1	0	0	1	NA	-0.366705178571419	0.0387835401483008	NA	NA
19934	3	15	0.000347921	7.96353511545506	COL2A1	0	1	0	0	1	NA	-1.05535956496925	0.0468545693549141	NA	NA
34625	3	1	0.000346185	7.96853724371716	PPWD1	0	1	0	0	1	NA	-0.468748768371093	0.0415468714207924	NA	NA
33208	3	6	0.000344809	7.97251991742722	NME7	0	1	0	0	1	NA	-0.782891559395368	0.0131135931227503	NA	NA
21865	3	218	0.000323971	8.0348565523507	FOXK2	0	1	17	-0.0568449607213888	0.954668698341598	0.992923420607657	-0.550871080903585	0.0227014703076792	NA	NA
17641	3	1	0.000320775	8.04477061518319	AGO2	0	1	0	0	1	NA	-0.468189235272302	0.0212786567325558	NA	NA
37761	3	23	0.000319824	8.04773971347598	SUPT16H	0	1	0	0	1	NA	-0.36167851190476	0.0350087847400139	NA	NA
24017	3	301	0.000311795	8.07316463738964	KRT1	0	1	0	0	1	NA	0.996735059523814	0.0363702210219607	NA	NA
34072	3	23	0.000306196	8.0912851381833	PHAX	0	1	0	0	1	NA	-0.294558452380949	0.0469197501394087	NA	NA
20593	3	150	0.000282025	8.17351483847329	DEK	0	1	0	0	1	NA	-0.336226904761901	0.0263485832678577	NA	NA
20539	3	463	0.000275179	8.19808876295624	DDX17	0	1	0	0	1	NA	-0.446631428571418	0.00716997702924651	NA	NA
34945	3	61	0.000273808	8.20308342712918	PTPRJ	0	1	0	0	1	NA	1.11418746524163	0.0107920864723948	NA	NA
20473	3	10	0.000269033	8.22067650930667	DCAF13	0	1	0	0	1	NA	-0.644372318695433	0.041404322428779	NA	NA
37574	3	23	0.000254362	8.27675210872446	SSRP1	0	1	0	0	1	NA	-0.4887100595238	0.00256316593034447	NA	NA
21404	3	10	0.000245263	8.31317945378805	EXOSC4	0	1	0	0	1	NA	-0.30131053571429	0.0365244535117312	NA	NA
21409	3	10	0.000235363	8.35438155476138	EXOSC9	0	1	0	0	1	NA	-0.36943535714285	0.0185978967711717	NA	NA
23531	3	23	0.000227533	8.38821527514767	INTS1	0	1	0	0	1	NA	-0.385617499999999	0.0360218096273031	NA	NA
23532	3	23	0.000227522	8.38826362095203	INTS10	0	1	0	0	1	NA	-0.65020630047951	0.0115800847610103	NA	NA
19705	3	1	0.000227056	8.39031387487209	CHTOP	0	1	0	0	1	NA	-0.957007684996071	0.00827100198266693	NA	NA
21064	3	16	0.000226578	8.39242130146229	EEFSEC	0	1	0	0	1	NA	-0.412135773809526	0.0248710502199094	NA	NA
36289	3	1	0.000224946	8.39965018456446	SARNP	0	1	0	0	1	NA	-0.51217607142857	0.00674871454250345	NA	NA
21406	3	10	0.000223729	8.40507505996255	EXOSC6	0	1	0	0	1	NA	-0.343791011904759	0.0405227483365429	NA	NA
32947	3	76	0.000220253	8.42073367235539	NCF2	0	1	0	0	1	NA	1.49270278182508	0.017847208804873	NA	NA
21709	3	12	0.00021888	8.42698692353009	FEN1	0	1	0	0	1	NA	-0.381448452380948	0.0417075680679568	NA	NA
32612	3	3	0.000218578	8.42836762772558	MRPS7	0	1	0	0	1	NA	-0.524350833333333	0.0417975984503475	NA	NA
20444	3	3	0.0002183	8.42964029440838	DAP3	0	1	0	0	1	NA	-0.582191488095233	0.00346837125156201	NA	NA
32748	3	150	0.000207616	8.47982033835144	MYBBP1A	0	1	0	0	1	NA	-0.395057321428574	0.04356776214173	NA	NA
19877	3	583	0.000205942	8.48791598221635	CNOT3	0	1	0	0	1	NA	-0.381951845238092	0.0334029073386097	NA	NA
34878	3	3	0.000203464	8.50002147290792	PTCD3	0	1	0	0	1	NA	-0.526918095238095	0.00963491008172694	NA	NA
32679	3	292	0.000202897	8.50281209685049	MTF2	0	1	15	-0.351725740135972	0.725043954694493	0.960879234346449	-1.92458940476191	0.0152447609841645	NA	NA
36085	3	521	0.000199946	8.5174632278728	RPP30	0	1	0	0	1	NA	-0.466430119047615	0.0423302855818917	NA	NA
20341	3	76	0.000198743	8.52349802517586	CYBB	0	1	0	0	1	NA	1.97332291666667	0.00441200176103437	NA	NA
32501	3	10	0.000198451	8.52496833969524	MPHOSPH10	0	1	0	0	1	NA	-0.459055059523807	0.0403193054092479	NA	NA
32545	3	3	0.000197765	8.52843110084304	MRPL18	0	1	0	0	1	NA	-0.482678690476188	0.0203504874658879	NA	NA
32602	3	3	0.000196707	8.53379524601386	MRPS27	0	1	0	0	1	NA	-0.455342797619043	0.0132845647110024	NA	NA
33246	3	10	0.000196628	8.53419693923242	NOP14	0	1	0	0	1	NA	-0.47673333333333	0.0323825178601287	NA	NA
32540	3	3	0.000196567	8.53450721784985	MRPL13	0	1	0	0	1	NA	-0.457805119047613	0.0279856914201769	NA	NA
32553	3	3	0.000196557	8.53455809238309	MRPL27	0	1	0	0	1	NA	-0.465394212178035	0.0410633354413374	NA	NA
39407	3	10	0.000196518	8.53475652779683	WDR3	0	1	0	0	1	NA	-0.762308214285715	0.00301290980266587	NA	NA
32588	3	3	0.0001965	8.53484812665496	MRPS14	0	1	0	0	1	NA	-0.76791305607941	0.0321735094834034	NA	NA
21401	3	10	0.000194768	8.54370145129703	EXOSC10	0	1	0	0	1	NA	-0.414687559523809	0.0324063686898933	NA	NA
39216	3	10	0.000194095	8.54716282803867	UTP15	0	1	0	0	1	NA	-0.53445279761905	0.018565983231946	NA	NA
20670	3	10	0.000193656	8.54942716874996	DHX37	0	1	0	0	1	NA	-0.389619999999999	0.0439374053369397	NA	NA
20560	3	10	0.000193436	8.55056384955807	DDX49	0	1	0	0	1	NA	-0.708678152031212	0.00203980332453121	NA	NA
33890	3	10	0.000193347	8.55102405593514	PDCD11	0	1	0	0	1	NA	-0.499818154761904	0.0300834231659256	NA	NA
32597	3	3	0.000191205	8.56216440706128	MRPS22	0	1	0	0	1	NA	-0.588075476190472	0.00251890063014073	NA	NA
36169	3	10	0.000190926	8.56362463954478	RRP9	0	1	0	0	1	NA	-0.395356666666663	0.0453803096224692	NA	NA
22788	3	10	0.000190643	8.56510798883096	HEATR1	0	1	0	0	1	NA	-0.718325833333333	0.0119842088787808	NA	NA
39435	3	10	0.000190611	8.56527585592259	WDR75	0	1	0	0	1	NA	-0.512986309523807	0.0339531911281132	NA	NA
33248	3	162	0.000190177	8.56755534050679	NOP2	0	1	0	0	1	NA	-0.537185535714286	0.0211504181899426	NA	NA
32536	3	3	0.000187508	8.58168904679734	MRPL1	0	1	0	0	1	NA	-0.481930833333331	0.0339579999558884	NA	NA
32595	3	3	0.000187384	8.58235057067366	MRPS2	0	1	0	0	1	NA	-0.655311785714282	0.00362266404720788	NA	NA
37768	3	23	0.000186897	8.58495289499595	SUPT6H	0	1	0	0	1	NA	-0.274766428571425	0.042298486934711	NA	NA
32547	3	3	0.000186862	8.58514018145649	MRPL2	0	1	0	0	1	NA	-0.423042023809522	0.0209220574753585	NA	NA
32582	3	3	0.000186458	8.58730454531436	MRPL57	0	1	0	0	1	NA	-0.491088749999994	0.0230939104499748	NA	NA
19612	3	3	0.000184188	8.599553582845	CHCHD1	0	1	0	0	1	NA	-0.607945617321608	0.0175711803728808	NA	NA
32566	3	3	0.000184187	8.59955901209509	MRPL40	0	1	0	0	1	NA	-0.623067202380955	0.0091779871668252	NA	NA
32603	3	3	0.000184183	8.5995807293902	MRPS28	0	1	0	0	1	NA	-0.408560119047618	0.0386543235500748	NA	NA
32541	3	3	0.000184181	8.59959158821462	MRPL14	0	1	0	0	1	NA	-0.845387316572419	0.0252711425016123	NA	NA
21303	3	3	0.00018418	8.59959701767105	ERAL1	0	1	0	0	1	NA	-0.947529136886056	0.00386209583350402	NA	NA
32543	3	3	0.00018418	8.59959701767105	MRPL16	0	1	0	0	1	NA	-0.501616369047618	0.0435098900946415	NA	NA
32564	3	3	0.00018418	8.59959701767105	MRPL39	0	1	0	0	1	NA	-0.592742440476188	0.045387658403414	NA	NA
32569	3	3	0.00018418	8.59959701767105	MRPL43	0	1	0	0	1	NA	-0.369625059523811	0.0332202412739494	NA	NA
32579	3	3	0.00018418	8.59959701767105	MRPL53	0	1	0	0	1	NA	-0.618754761904761	0.0323551177652994	NA	NA
32590	3	3	0.00018418	8.59959701767105	MRPS16	0	1	0	0	1	NA	-0.534119940476188	0.0236656931108069	NA	NA
32598	3	3	0.00018418	8.59959701767105	MRPS23	0	1	0	0	1	NA	-0.49588	0.00962346323842213	NA	NA
32611	3	3	0.000184176	8.59961873579157	MRPS6	0	1	0	0	1	NA	-0.468977499999989	0.0193142383095362	NA	NA
32572	3	3	0.000184174	8.59962959502871	MRPL46	0	1	0	0	1	NA	-0.389053511904752	0.0403827286723089	NA	NA
32544	3	3	0.000184171	8.59964588410552	MRPL17	0	1	0	0	1	NA	-0.502256130952379	0.0133440215505657	NA	NA
32556	3	3	0.000184169	8.59965674363748	MRPL30	0	1	0	0	1	NA	-0.39136880952381	0.0321017496724027	NA	NA
32610	3	3	0.000184169	8.59965674363748	MRPS5	0	1	0	0	1	NA	-0.712881190476184	0.00594842919660169	NA	NA
32585	3	3	0.000184166	8.59967303315653	MRPS10	0	1	0	0	1	NA	-0.614808690476183	0.0449888435773359	NA	NA
32607	3	3	0.000184166	8.59967303315653	MRPS34	0	1	0	0	1	NA	-0.678954642857143	0.0013645406482112	NA	NA
32571	3	3	0.000184163	8.59968932294094	MRPL45	0	1	0	0	1	NA	-0.541364821428568	0.00523058097694058	NA	NA
32601	3	3	0.000184161	8.59970018294463	MRPS26	0	1	0	0	1	NA	-0.976364081339614	0.0105792420600869	NA	NA
32558	3	3	0.000184152	8.5997490544208	MRPL33	0	1	0	0	1	NA	-0.492126607142851	0.035244929122982	NA	NA
32562	3	3	0.000184144	8.59979249773814	MRPL37	0	1	0	0	1	NA	-0.606451964285718	0.00226935162505014	NA	NA
32593	3	3	0.000180176	8.6215764070096	MRPS18B	0	1	0	0	1	NA	-0.624773095238092	0.00406978630221195	NA	NA
21160	3	142	0.000177597	8.63599361944077	ELANE	0	1	0	0	1	NA	2.73383119047619	2.09961603044175e-05	NA	NA
37850	3	23	0.000173285	8.66057292009558	TAF15	0	1	0	0	1	NA	-1.04574494047618	0.00179579026597891	NA	NA
36839	3	628	0.000171302	8.67208247727912	SLC25A5	0	1	0	0	1	NA	-0.451241130952379	0.0284914673988753	NA	NA
35126	3	662	0.000164258	8.71407219554518	RALB	0	1	0	0	1	NA	0.641101428571428	0.0166662236732543	NA	NA
23987	3	855	0.000163286	8.72000729344503	KMT2A	0	1	0	0	1	NA	-0.585322156168752	0.0266139207423453	NA	NA
20271	3	142	0.000160199	8.73909376554675	CTSG	0	1	0	0	1	NA	2.02807595238095	0.0125147237810031	NA	NA
20891	3	746	0.00015841	8.75032394926352	DPYSL2	0	1	0	0	1	NA	0.942358571428574	0.0375794159302649	NA	NA
39121	3	409	0.000157649	8.75513951515856	UQCRC2	0	1	0	0	1	NA	-0.352068511904761	0.036000597637272	NA	NA
35284	3	71	0.000154252	8.77692292929849	RCOR1	0	1	0	0	1	NA	-0.840193324065229	0.00398577570514068	NA	NA
21256	3	843	0.000153821	8.77972096925131	ENY2	0	1	0	0	1	NA	-0.285463154761906	0.0397505804107092	NA	NA
17209	3	1108	0.000153064	8.78465442338157	AATF	0	1	0	0	1	NA	-0.786479572449352	0.00635661124346912	NA	NA
18665	3	92	0.000148175	8.81711655029037	BRD7	0	1	0	0	1	NA	-0.546253366844704	0.0189950126780211	NA	NA
20550	3	1	0.000145539	8.83506646603225	DDX39A	0	1	0	0	1	NA	-0.433478869047622	0.0176939398658656	NA	NA
20013	3	856	0.00014499	8.83884578343917	COX20	0	1	0	0	1	NA	-0.431969523809514	0.0407878912684392	NA	NA
23835	3	10	0.000142531	8.85595103805515	KHSRP	0	1	0	0	1	NA	-0.369749226190468	0.0422151597461628	NA	NA
18356	3	99	0.000138689	8.88327654164721	ATP6AP1	0	1	0	0	1	NA	0.46780988095238	0.0153647357676099	NA	NA
37078	3	12	0.000135949	8.90323074255831	SMARCAL1	0	1	0	0	1	NA	-0.489572856928611	0.0442239794050053	NA	NA
34870	3	542	0.000135573	8.90600031732826	PSTPIP1	0	1	0	0	1	NA	0.791835059523811	0.0125522998985199	NA	NA
23490	3	202	0.000134919	8.91083595959788	IMPAD1	0	1	0	0	1	NA	0.373969345238095	0.030480919364592	NA	NA
21259	3	12	0.000133572	8.92086989966518	EP300	0	1	0	0	1	NA	-0.188422797619046	0.334950863746334	NA	NA
36242	3	76	0.000132112	8.9318605102892	S100A9	0	1	0	0	1	NA	2.30307571428572	0.00261144433134483	NA	NA
19438	3	23	0.000131212	8.93869622222218	CDK12	0	1	0	0	1	NA	-0.593047857142858	0.0110434454259566	NA	NA
39144	3	12	0.000130569	8.94360873530077	USP10	0	1	0	0	1	NA	-0.397590178571429	0.015774261563948	NA	NA
17497	3	92	0.00012974	8.94997811017936	ACTR8	0	1	0	0	1	NA	-0.509252102120431	0.0363562347382516	NA	NA
20896	3	417	0.000127845	8.9646919653219	DR1	0	1	9	0.135416406761826	0.892282652893787	0.985843450019548	0.887153524787994	0.00101437176770423	NA	NA
24486	3	1297	0.000125582	8.98255162630225	LYZ	0	1	0	0	1	NA	2.7529006547619	9.52686351145621e-05	NA	NA
33945	3	867	0.000125116	8.98626925098777	PDK2	0	1	0	0	1	NA	-0.536415930757025	0.0233029473025953	NA	NA
38539	3	407	0.000122787	9.00505941104732	TP53	0	1	10	-1.86589880257072	0.0620555251748496	0.753810833326529	NA	NA	NA	NA
22594	3	398	0.000121601	9.01476536478181	GTF3C5	0	1	0	0	1	NA	-0.488768333333329	0.00475685413418374	NA	NA
32455	3	15	0.000121026	9.01950515941702	MMP8	0	1	0	0	1	NA	2.06331454891764	0.000240779912853111	NA	NA
22951	3	294	0.000120127	9.02696104148879	HK1	0	1	0	0	1	NA	0.506972142857148	0.0300388382851629	NA	NA
39397	3	162	0.000118104	9.04394496573249	WDR12	0	1	0	0	1	NA	-0.439865119047623	0.0449991728386982	NA	NA
35081	3	873	0.000117776	9.04672604264792	RAB8B	0	1	0	0	1	NA	0.627637500000006	0.00017037786299135	NA	NA
19652	3	1004	0.00011664	9.05641828970393	CHMP1B	0	1	0	0	1	NA	0.704591369047623	0.00307872994546176	NA	NA
22591	3	398	0.00011537	9.06736620302508	GTF3C2	0	1	0	0	1	NA	-0.49037503946489	0.0459943806154336	NA	NA
22216	3	1	0.000112378	9.09364236919957	GLE1	0	1	0	0	1	NA	-0.58681765469538	0.0229735701829697	NA	NA
34459	3	1	0.000109831	9.11656773722505	POLR2L	0	1	0	0	1	NA	-0.316385297619044	0.221268587678342	NA	NA
34343	3	767	0.000108548	9.12831808649879	PLS3	0	1	0	0	1	NA	0.672596011904762	0.0158428664648922	NA	NA
34449	3	1	0.000104988	9.16166450005215	POLR2E	0	1	0	0	1	NA	-0.127812857142853	0.476899912324625	NA	NA
34450	3	1	0.000104988	9.16166450005215	POLR2F	0	1	0	0	1	NA	NA	NA	NA	NA
34452	3	1	0.000104988	9.16166450005215	POLR2H	0	1	0	0	1	NA	-0.053205416666664	0.782563670804798	NA	NA
34458	3	1	0.000104988	9.16166450005215	POLR2K	0	1	0	0	1	NA	NA	NA	NA	NA
38152	3	1	0.000104903	9.16247444430556	TIAL1	0	1	0	0	1	NA	-0.311278333333334	0.0303248059172351	NA	NA
21138	3	1	0.000102407	9.18655548832026	EIF4A3	0	1	0	0	1	NA	-0.170676309523813	0.28689732340202	NA	NA
24467	3	162	9.89813e-05	9.22057961456033	LYAR	0	1	0	0	1	NA	-0.356621666666669	0.0186361963375497	NA	NA
32941	3	1	9.80305e-05	9.2302319032242	NCBP2	0	1	0	0	1	NA	0.139564464285719	0.428466542451163	NA	NA
18653	3	355	9.7068e-05	9.24009879414046	BPTF	0	1	13	-1.95259528506641	0.0508675702998783	0.753810833326529	-0.659013681922488	0.0456047072344844	NA	NA
35563	3	1	9.70607e-05	9.24017400197942	RNPS1	0	1	0	0	1	NA	-0.267122321428566	0.162833689784375	NA	NA
36241	3	76	9.62412e-05	9.24865301754765	S100A8	0	1	0	0	1	NA	2.5318305952381	0.00132957064722018	NA	NA
37393	3	736	9.53823e-05	9.2576175313149	SP1	0	1	13	2.16080492754091	0.0307104112836697	0.753810833326529	NA	NA	NA	NA
32940	3	1	9.45507e-05	9.266374359397	NCBP1	0	1	0	0	1	NA	-0.0307852976190475	0.860180711163336	NA	NA
38180	3	97	9.44301e-05	9.26765067970437	TIMM50	0	1	0	0	1	NA	-0.411057440476188	0.0243093696593487	NA	NA
39527	3	162	9.38207e-05	9.27412504399608	XPO1	0	1	0	0	1	NA	-0.0539922619047601	0.72922712278703	NA	NA
21108	3	1361	9.25566e-05	9.28769020868351	EIF1AY	0	1	0	0	1	NA	-0.339416249999999	0.0243196012308584	NA	NA
34445	3	1	9.06392e-05	9.3086237674088	POLR2A	0	1	0	0	1	NA	-0.030563690476189	0.8724827848529	NA	NA
34446	3	1	9.06392e-05	9.3086237674088	POLR2B	0	1	0	0	1	NA	-0.146594642857142	0.388731036826898	NA	NA
34447	3	1	9.06392e-05	9.3086237674088	POLR2C	0	1	0	0	1	NA	-0.040245535714277	0.777661312824195	NA	NA
34448	3	1	9.06392e-05	9.3086237674088	POLR2D	0	1	0	0	1	NA	-0.302423872063027	0.374977824549359	NA	NA
34451	3	1	9.06392e-05	9.3086237674088	POLR2G	0	1	0	0	1	NA	-0.264765238095235	0.0850963445497719	NA	NA
34453	3	1	9.06392e-05	9.3086237674088	POLR2I	0	1	0	0	1	NA	NA	NA	NA	NA
34454	3	1	9.06392e-05	9.3086237674088	POLR2J	0	1	0	0	1	NA	-0.178263943776289	0.370439814897118	NA	NA
23021	3	1	8.95692e-05	9.32049904707896	HNRNPA1	0	1	0	0	1	NA	-0.10045339285714	0.662113550890542	NA	NA
22767	3	71	8.89578e-05	9.32734845798363	HDAC1	0	1	0	0	1	NA	0.0350895238095283	0.849838944886168	NA	NA
21089	3	61	8.72826e-05	9.34635942769891	EGFR	0	1	0	0	1	NA	NA	NA	NA	NA
17390	3	966	8.55307e-05	9.36663518214224	ACAA1	0	1	0	0	1	NA	0.627460238095233	0.0186655153868792	NA	NA
