"name"	"NR"	"R"	"distance"
"93"	"10,13,16-docosatriynoic"	0.286286751469719	0.296823007164868	0.0187353279697934
"94"	"11,15-cyclo-8,12,14-trihydroxy-(5Z,9E)-eicosadienoic"	0.186499344358894	0.194259397770384	0.0271325005402966
"95"	"11-Eicosenoyl"	0	0	0.045397960430509
"96"	"11-Octadecenoyl"	0.224338763926228	0.225897442998951	0.0312024009865385
"97"	"11-dehydro-thromboxane"	0.275936401276068	0.2802157263902	0.0255752881392275
"98"	"12,13-epoxy-(6Z,9Z)-octadecadienoic"	0	0	0.045397960430509
"99"	"12,13-epoxylinoleic"	0.0822436818761473	0.0812397043505499	0.0417691961554003
"100"	"12,15,18,21-tetracosatetraenoic"	0.220639501582726	0.231378471955631	0.0222304871191226
"101"	"12-Dehydrocholic"	0.247997983038838	0.262988974203229	0.016437377969793
"102"	"12-hydroxydodecanoic"	0.342750247785625	0.348032502339257	0.0208087711203557
"103"	"13,14-dihydro-15-oxo-lipoxin"	0	0	0.045397960430509
"104"	"13,14-dihydro-lipoxin"	0.217895379542686	0.22208650146601	0.0289329104684539
"105"	"13,15-O-didesmethyl"	0.385895354005969	0.390225816815079	0.0193302225332781
"106"	"13,16,19-docosatrienoic"	0.217660201689907	0.231167528580156	0.0196299529418716
"107"	"13-Docosenoyl"	0	0	0.045397960430509
"108"	"13-O-desmethyl"	0.413575693042389	0.418302092705353	0.0173750672594019
"109"	"14-hydroxytetradecanoic"	0.3428194188592	0.34852496311411	0.0203815850501822
"110"	"15-Keto-Prostaglandin"	0.478304720675945	0.484225589340376	0.0125344473902174
"111"	"15-dehydro-prostaglandin"	0.0366448416558537	0.035924292539365	0.0440543255775229
"112"	"15-deoxy-prostaglandin"	0.276375412255361	0.2802157263902	0.0259895698691921
"113"	"15-epi-lipoxin"	0.258483829181797	0.261385298193579	0.0279362381209678
"114"	"15-keto-prostaglandin"	0	0	0.045397960430509
"115"	"15-oxo-lipoxin"	0.285925053390522	0.289963533475077	0.0252534778361674
"116"	"15-oxo-prostaglandin"	0	0	0.045397960430509
"117"	"16-5-5"	0.196968589945914	0.212645487237202	0.0186259297593366
"118"	"16-hydroxyhexadecanoic"	0.407890318656252	0.412596081294466	0.017715958326413
"119"	"17alpha-hydroxypregnenolone"	0.276375412255361	0.2802157263902	0.0259895698691921
"120"	"2,3-Epoxy-Alpha-Tocopheryl"	0.0666666839235849	0.0653695402479255	0.0429398061151038
"121"	"2,3-dihydro-2-S-glutathionyl-3-hydroxy"	0	0	0.045397960430509
"122"	"2,4,7,10,13,16,19-Docosaheptenoyl"	0	0	0.045397960430509
"123"	"2,4,7,10,13,16-Docosahexenoyl"	0	0	0.045397960430509
"124"	"2,4,7,10,13-Hexadecapentaenoyl"	0	0	0.045397960430509
"125"	"2,4,7,10-Hexadecatetraenoyl"	0	0	0.045397960430509
"126"	"2,4,7-Decatrienoyl"	0	0	0.045397960430509
"127"	"2,5,8,11,14-Eicosapentaenoyl"	0	0	0.045397960430509
"128"	"2,5-diaminopyrimidine"	0.229217680057769	0.24784169160992	0.0138622418190413
"129"	"2,6,10-Trimethyl"	0	0	0.045397960430509
"130"	"2,6,9,12,15-Octadecapentenoyl"	0	0	0.045397960430509
"131"	"2,6,9,12-Octadecatetraenoyl"	0	0	0.045397960430509
"132"	"2,6,9-Dodecatrienoyl"	0	0	0.045397960430509
"133"	"2,6-Dodecadienoyl"	0	0	0.045397960430509
"134"	"2,7,10,13,16,19-Docosahexenoyl"	0	0	0.045397960430509
"135"	"2,7,10,13,16-Docosapentenoyl"	0	0	0.045397960430509
"136"	"2,7,10,13-Hexadecatetraenoyl"	0	0	0.045397960430509
"137"	"2,7,10-Hexadecatrienoyl"	0	0	0.045397960430509
"138"	"2,7-Decadienoyl"	0	0	0.045397960430509
"139"	"2-(S-glutathionyl)acetyl"	0	0	0.045397960430509
"140"	"2-Hydroxyadipic"	0.430380166698201	0.439185973477851	0.0123490732953343
"141"	"2-Methyl-3-Oxo-Valeryl"	0.223913480064578	0.238391115723013	0.0183074004090951
"142"	"2-amino-3-carboxymuconate"	0	0	0.045397960430509
"143"	"2-aminoadipate"	0.277373019580213	0.283802860175266	0.0233438487317814
"144"	"2-aminomuconate"	0	0	0.045397960430509
"145"	"2-hydroxy"	0.380001599077614	0.381805355625506	0.0221889207991921
"146"	"2-hydroxy-atorvastatin-acid"	0.343395671146234	0.351706367381477	0.0177439730924138
"147"	"2-hydroxy-atorvastatin-lactone"	0.332855372132245	0.341800454149484	0.0177033166124152
"148"	"2-lysolecithin"	0.226388396874347	0.236580204402012	0.0224538178240951
"149"	"2-methoxy-6-all"	0	0	0.045397960430509
"150"	"2-methylglutaconic"	0	0	0.045397960430509
"151"	"20-OH-hepoxilin"	0	0	0.045397960430509
"152"	"20alpha,22beta"	0	0	0.045397960430509
"153"	"23S,25,26-trihydroxyvitamin"	0	0	0.045397960430509
"154"	"23s,25-dihydroxyvitamin"	0	0	0.045397960430509
"155"	"24(R),25(R)-Varanoyl"	0.267195110464868	0.269376565284714	0.0281655505833945
"156"	"24,25,26,27-Tetranor-23-Oxo-Hydroxyvitamin"	0	0	0.045397960430509
"157"	"24-Oxo-25(R)-Trihydroxycoprostanoyl"	0.251909903415942	0.256621148178139	0.0264967680280265
"158"	"24-oxo-1alpha,23,25-trihydroxyvitamin"	0	0	0.045397960430509
"159"	"24-oxo-1alpha,25-dihydroxyvitamin"	0	0	0.045397960430509
"160"	"24R,25-dihyoxyvitamin"	0.276375412255361	0.2802157263902	0.0259895698691921
"161"	"25-hydroxyvitamin"	0.398894411821486	0.403227149948536	0.0185957173693741
"162"	"285464"	0.397689915886573	0.438778440870102	-0.018092220887199
"163"	"3''-hydroxy-lovastatin"	0.276375412255361	0.2802157263902	0.0259895698691921
"164"	"3',5'-dihydrodiol-simvastatin-lactone"	0.276375412255361	0.2802157263902	0.0259895698691921
"165"	"3'-alpha,5'beta-dihydroxy-pravastatin"	0.378831331071774	0.387035541017663	0.0158543879605022
"166"	"3'-hydroxy-iso-delta-4',5'-hydroxy"	0.276375412255361	0.2802157263902	0.0259895698691921
"167"	"3'-hydroxy-simvastatin-acid"	0.276375412255361	0.2802157263902	0.0259895698691921
"168"	"3'-hydroxy-simvastatin-lactone"	0.143738747498182	0.150186250976584	0.0308537316022042
"169"	"3(S)-2-Hydroxyphytanoyl"	0	0	0.045397960430509
"170"	"3(S)-3-Hydroxydodecen-(5Z)-Oyl"	0.267195110464868	0.269376565284714	0.0281655505833945
"171"	"3(S)-Hydroxy-Cis-9-Octadecenoyl"	0.197972417377144	0.209422247049234	0.0227964523261348
"172"	"3(S)-Phytanoyl"	0.242649398313582	0.246217954893435	0.0281610954184488
"173"	"3,4-dihydro-3-hydroxy-4-S-glutathionyl"	0	0	0.045397960430509
"174"	"3,6,9,12,15-Octadecapentenoyl"	0	0	0.045397960430509
"175"	"3,6,9,12-Octadecatetraenoyl"	0	0	0.045397960430509
"176"	"3,6,9-Dodecatrienoyl"	0	0	0.045397960430509
"177"	"3,6-Dodecadienoyl"	0	0	0.045397960430509
"178"	"3,7,10,13,16,19-Docosahexenoyl"	0	0	0.045397960430509
"179"	"3,7,10,13,16-Docosapentenoyl"	0	0	0.045397960430509
"180"	"3,7,10,13-Hexadecatetraenoyl"	0	0	0.045397960430509
"181"	"3,7,10-Hexadecatrienoyl"	0	0	0.045397960430509
"182"	"3,7-Decadienoyl"	0	0	0.045397960430509
"183"	"3-(3-Hydroxy-Phenyl)Propionate"	0.348092287730233	0.35052321875915	0.0233591804448818
"184"	"3-(acyloxy)acyl"	0	0	0.045397960430509
"185"	"3-Adenosine"	0	0	0.045397960430509
"186"	"3-Dehydrochenodeoxychollyc"	0.249398759331759	0.26443167145079	0.0163165520495962
"187"	"3-Dehydrocholic"	0.249363970065703	0.26443167145079	0.0162837224439475
"188"	"3-Hexenoyl"	0	0	0.045397960430509
"189"	"3-Hydoxy-Suberic"	0.276375412255361	0.2802157263902	0.0259895698691921
"190"	"3-Hydoxy-Suberyl"	0	0	0.045397960430509
"191"	"3-Hydroxy"	0.324764915927494	0.332664096510781	0.0192049490373877
"192"	"3-Hydroxy-Adipoyl"	0	0	0.045397960430509
"193"	"3-Hydroxy-Glutaryl"	0	0	0.045397960430509
"194"	"3-Hydroxy-Isovaleryl"	0.325288889863428	0.333162718121754	0.0192007861959539
"195"	"3-Hydroxy-Octadecenoyl"	0.239806087992888	0.238546245230574	0.0331496568821869
"196"	"3-Hydroxy-Sebacic"	0.274133579182842	0.2802157263902	0.0238740180324881
"197"	"3-Hydroxy-Sebacoyl"	0	0	0.045397960430509
"198"	"3-Hydroxy-Tetradecanoyl"	0.325771222595286	0.333946102683131	0.0188725648263834
"199"	"3-Hydroxycinnamic"	0.110028470011159	0.107865869523132	0.0413627171369791
"200"	"3-Hydroxyhexadecanoyl"	0.204357369969546	0.21161764552685	0.0266263455393708
"201"	"3-Hydroxyhexadecenoyl"	0.203505552606884	0.21033539515693	0.0271047609546691
"202"	"3-Hydroxyisovaleric"	0.248321574613824	0.261766855159761	0.0179648608510926
"203"	"3-Hydroxyisovaleryl"	0.267917992173467	0.280116885959086	0.0181073920847409
"204"	"3-Hydroxyoctadecadienoyl"	0.203800631104328	0.209823911456014	0.0278947015420016
"205"	"3-Hydroxyoctadecanoyl"	0.258159826646392	0.259998709407045	0.0290170752584267
"206"	"3-Hydroxyoctadecenoyl"	0.191089843987519	0.196648820971989	0.0290749966237499
"207"	"3-Hydroxyphenylpropionic"	0.110028470011159	0.107865869523132	0.0413627171369791
"208"	"3-Oxo-Cis-8-Tetradecenoyl"	0.256862287461758	0.261738082573816	0.0260532525825037
"209"	"3-Oxo-Cis-9-Octadecenoyl"	0	0	0.045397960430509
"210"	"3-Oxolaur-Cis-5-Enoyl"	0.259904035628739	0.263592874050083	0.0270688692558574
"211"	"3-deoxy-D-glycero-D-galacto-2-nonulosonic"	0.332371435872364	0.341404186950423	0.0176429074175072
"212"	"3-hydroxy"	0.41607425401814	0.420069358831172	0.017965619530574
"213"	"3-sulfinylpyruvic"	0	0	0.045397960430509
"214"	"31-O-Desmethyl,19-Hydroxy,37,"	0.276375412255361	0.2802157263902	0.0259895698691921
"215"	"3alpha,7alpha-dihydroxy-24-oxo-5beta-cholestanoyl"	0	0	0.045397960430509
"216"	"4,7,10,13-Hexadecatetraenoyl"	0	0	0.045397960430509
"217"	"4,7,10-Hexadecatrienoyl"	0	0	0.045397960430509
"218"	"4,7-Decadienoyl"	0	0	0.045397960430509
"219"	"4,8-Dimethylnonanoyl"	0.265575668072548	0.270473762841477	0.0255401329421362
"220"	"4-(2-amino-3-hydroxyphenyl)-4-oxobutanoic"	0	0	0.045397960430509
"221"	"4-(methylnitrosamino)-1-(3-pyridyl)-1-butanol"	0	0	0.045397960430509
"222"	"4-hydroxy-2-quinolinecarboxylic"	0.316915629160956	0.316525447262385	0.0279364575671793
"223"	"4-hydroxy-atorvastatin-acid"	0.339455438113007	0.347808983458199	0.0179230751629221
"224"	"4-hydroxy-atorvastatin-lactone"	0.339396594118956	0.347805757432167	0.0178707718450343
"225"	"4-hydroxyretinoic"	0.348092287730233	0.34702971082614	0.0268526883778916
"226"	"4-hydroxyvitamin"	0	0	0.045397960430509
"227"	"4-methylthio-2-oxobutanoic"	0	0	0.045397960430509
"228"	"5,6-Epoxy-Alpha-Tocopheryl"	0.0666666839235849	0.0653695402479255	0.0429398061151038
"229"	"5,6-epoxy-(8Z)-tetradecenoic"	0	0	0.045397960430509
"230"	"5,8,11,14,17-Eicosapentenoic"	0.248539664278491	0.25677668052239	0.0231608402811169
"231"	"5,8,11,14,17-Eicosapentenoyl"	0	0	0.045397960430509
"232"	"5,8,11,14-Eicosatetraenoyl"	0	0	0.045397960430509
"233"	"5,8,11-Tetradecatrienoyl"	0	0	0.045397960430509
"234"	"5,8-Tetradecadienoyl"	0	0	0.045397960430509
"235"	"5-Dodecenoyl"	0	0	0.045397960430509
"236"	"5-Hydroxyhexanoic"	0.270075444340902	0.27760584166753	0.0226543604383364
"237"	"5-Octenoyl"	0	0	0.045397960430509
"238"	"5-S-Cysteinylglycine"	0.365127841632667	0.373004361020265	0.0169539886144003
"239"	"5-amino-2-oxopentanoic"	0.380001599077614	0.381805355625506	0.0221889207991921
"240"	"6'-beta-carboxy-simvastatin-acid"	0.276375412255361	0.2802157263902	0.0259895698691921
"241"	"6'-beta-carboxy-simvastatin-lactone"	0.0636505465187923	0.0623999206848351	0.043063185650478
"242"	"6'-beta-hydroxy"	0.276375412255361	0.2802157263902	0.0259895698691921
"243"	"6'-beta-hydroxy-lovastatin"	0.275059015304134	0.281018866173003	0.0239441850583634
"244"	"6'-beta-hydroxy-lovastatin-acid"	0.143738747498182	0.150186250976584	0.0308537316022042
"245"	"6'-beta-hydroxy-methyl-simvastatin-acid"	0.276375412255361	0.2802157263902	0.0259895698691921
"246"	"6'-beta-hydroxy-methyl-simvastatin-lactone"	0.0636505465187923	0.0623999206848351	0.043063185650478
"247"	"6'-exomethylene-lovastatin"	0.275059015304134	0.2803754955302	0.0245875557011664
"248"	"6'-exomethylene-lovastatin-acid"	0.276375412255361	0.2802157263902	0.0259895698691921
"249"	"6'-exomethylene-simvastatin-lactone"	0	0	0.045397960430509
"250"	"6-oxo-prostaglandin"	0.435054302551527	0.439602553714077	0.0163433373858891
"251"	"7,10,13-Hexadecatrienoyl"	0	0	0.045397960430509
"252"	"7,10-Hexadecadienoyl"	0	0	0.045397960430509
"253"	"7,8-epoxy-(4Z,10Z)-hexadecadienoic"	0	0	0.045397960430509
"254"	"7-Dehydrochenodeoxycholic"	0.247997983038838	0.262988974203229	0.016437377969793
"255"	"7-Dehydrocholic"	0.247997983038838	0.262988974203229	0.016437377969793
"256"	"7-Tetradecenoyl"	0	0	0.045397960430509
"257"	"7-palmitoleic"	0.284999827926941	0.297246813432624	0.0170970898614174
"258"	"7Z,10Z-Hexadecadienoic"	0.265565942027578	0.274474201531131	0.0215305160703277
"259"	"7alpha-hydroxy-3-oxo-4-cholestenoic"	0.0921188363316627	0.090673612365679	0.0416541805244535
"260"	"8,11-eicosadienoic"	0.291378237559751	0.302094573590172	0.0182684469964802
"261"	"8,9-epoxy-(5Z)-tetradecenoic"	0	0	0.045397960430509
"262"	"9,10-epoxy-(6Z,12Z)-octadecadienoic"	0	0	0.045397960430509
"263"	"9-Octadecenoyl"	0	0	0.045397960430509
"264"	"9-eicosenoic"	0.243584075715068	0.252943584374696	0.0223174934697816
"265"	"9-heptadecylenic"	0.2853307435259	0.296844336527962	0.0178118420696043
"266"	"A1BG"	0.359201650987124	0.3625471556641	0.0218188224160002
"267"	"A1CF"	0.482425047779191	0.532890915329064	-0.0322426472765464
"268"	"A2M"	0.518444308499716	0.488456662579344	0.0461819208575472
"269"	"A2ML1"	0.429569760420438	0.416920237987467	0.0338500522521418
"270"	"A2ML1-AS1"	0.204510256517307	0.218972130716431	0.0194161348815953
"271"	"A2ML1-AS2"	0.226118173086614	0.235630134139623	0.02314888585752
"272"	"A3GALT2"	0.199978176447612	0.207632836390767	0.0264786387391968
"273"	"A4GALT"	0.547298581491103	0.57362453306233	-0.0117570221142974
"274"	"A4GNT"	0.546327126876709	0.567471936206245	-0.00652115836334367
"275"	"AAA1"	0.364247622498395	0.404272589717708	-0.0151448769529504
"276"	"AAAS"	0.601700570736393	0.599844482507398	0.0133605832653234
"277"	"AACS"	0.601392916512491	0.629206601656345	-0.0162918601126764
"278"	"AADAC"	0.582466087630837	0.575489048470206	0.0195650021529812
"279"	"AADACL2"	0.361880534485344	0.373858171902511	0.0130357896275831
"280"	"AADACL3"	0.399802623902379	0.43915046607027	-0.0164705457632665
"281"	"AADACL4"	0.342060898750692	0.379909619461175	-0.0117188643808558
"282"	"AADAT"	0.540788883966559	0.553812985675915	0.00191151546320045
"283"	"AAG1"	0.512508532596107	0.521889536690324	0.00714762986630207
"284"	"AAGAB"	0.388506247487015	0.458065980247103	-0.0460461176252937
"285"	"AAK1"	0.702753023568148	0.709472145075363	-0.000906856094100135
"286"	"AAMDC"	0.201217654963726	0.212132700702769	0.0231484337936592
"287"	"AAMP"	0.325768664635593	0.3761670954142	-0.0233508417759025
"288"	"AANAT"	0.572465747431812	0.586244101087533	-0.000627076947295364
"289"	"AAR2"	0.266540850505593	0.278162126202792	0.0187625838131623
"290"	"AARS"	0.436691421295982	0.454885508275931	0.00260528356137867
"291"	"AARS1"	0.403336035710033	0.416319324102803	0.0096949728494311
"292"	"AARS2"	0.362159156651748	0.410181056777311	-0.0230241677156775
"293"	"AARSD1"	0.525754919719441	0.55002917068439	-0.00849177877558006
"294"	"AASDH"	0.614160129239623	0.627299584294001	-0.00233680016162652
"295"	"AASDHPPT"	0.512884455908058	0.544121443241213	-0.014729528928027
"296"	"AASS"	0.583357573747034	0.614237173905347	-0.0183418540932817
"297"	"AATF"	0.557218375974709	0.566031037622848	0.00519749118899137
"298"	"AATK"	0.458874244788202	0.453103899087858	0.0253201698776745
"299"	"AB019440.1"	0.226431834514947	0.234154414736322	0.0249205983117515
"300"	"AB019440.50"	0.226431834514947	0.234154414736322	0.0249205983117515
"301"	"ABAT"	0.484745627062282	0.540970457055524	-0.0381323266868769
"302"	"ABCA1"	0.851895714518784	0.852602154882543	-0.00329530149161373
"303"	"ABCA10"	0.421216743915653	0.444672761624673	-0.00178496702014942
"304"	"ABCA11P"	0.388194528913329	0.468228409678021	-0.05650270669244
"305"	"ABCA12"	0.364664080655157	0.36370509447572	0.0258156175846803
"306"	"ABCA13"	0.36968784868988	0.441679004139801	-0.0474175101615507
"307"	"ABCA17P"	0.344521565694283	0.389316961643057	-0.0188041476477169
"308"	"ABCA2"	0.594491815613147	0.615960751205964	-0.00955837530711379
"309"	"ABCA3"	0.566505059041591	0.58247898905439	-0.00248689097422972
"310"	"ABCA4"	0.527490968670006	0.518471581396155	0.0247040687714867
"311"	"ABCA5"	0.406152711720428	0.461630214993322	-0.0329579038560723
"312"	"ABCA6"	0.392712551420355	0.433727859208736	-0.0177386314629149
"313"	"ABCA7"	0.515772334501823	0.526050149091675	0.00606697118716076
"314"	"ABCA8"	0.57373873016427	0.581248041580842	0.00557025886794726
"315"	"ABCA9"	0.343070216643622	0.361549128100695	0.00759409054543646
"316"	"ABCA9-AS1"	0.225688379455564	0.244012002694753	0.0143614337124616
"317"	"ABCB1"	0.809657146058419	0.808618841972433	0.000828718511516884
"318"	"ABCB10"	0.407322445508297	0.426826341575401	0.00294981288261858
"319"	"ABCB11"	0.781298458041485	0.780014086410957	0.00267221550464591
"320"	"ABCB4"	0.712808176953759	0.717168077280425	0.000885963773431524
"321"	"ABCB5"	0.337418871000658	0.347254361879076	0.0165558483457865
