"name"	"NR"	"R"	"distance"
"64"	"1-Linoleoyl-Cholesterol,"	0.212610035493036	0.216770678805691	0.0115
"65"	"1-Linoleoylglycerophosphocholine"	0.0847592132444172	0.0802066609552542	0.006
"66"	"1-Linoleoylglycerophosphoethanolamine"	0.0848619594891833	0.0802698185165949	0.0059
"67"	"1-Myristoylglycerophosphoethanolamine"	0.0848619594891833	0.0802698185165949	0.0059
"68"	"1-Nonadecanoylglycerophosphocholine,"	0.0847592132444172	0.0802066609552542	0.006
"69"	"1-Octadeca-Trienoylglycerophosphocholine,"	0.0847592132444172	0.0802066609552542	0.006
"70"	"1-Oleoylglycerophosphocholine"	0.0847592132444172	0.0802066609552542	0.006
"71"	"1-Oleoylglycerophosphoethanolamine"	0.0848619594891833	0.0802698185165949	0.0059
"72"	"1-Palmitoleoylglycerophosphocholine"	0.0847592132444172	0.0802066609552542	0.006
"73"	"1-Pentadecanoylglycerophosphocholine,"	0.0847592132444172	0.0802066609552542	0.006
"74"	"1-Pentadecanoylglycerophosphoethanolamine"	0.0848619594891833	0.0802698185165949	0.0059
"75"	"1-Timnodnoyl-Cholesterol,"	0.212610035493036	0.216770678805691	0.0115
"76"	"1-Tridecanoylglycerophosphoethanolamine"	0.0848619594891833	0.0802698185165949	0.0059
"77"	"1-Vaccenoyl-Cholesterol,"	0.212610035493036	0.216770678805691	0.0115
"78"	"1-acyl-PE"	0	0	0.0096
"79"	"1-acylglycerol-3P"	0.226928398721386	0.23719122293072	0.0158
"80"	"1-acylglycerol-3P-bile-PC"	0	0	0.0096
"81"	"1-acylglycerol-LD-PC"	0	0	0.0096
"82"	"1-acylglycerol-LD-PE"	0	0	0.0096
"83"	"1-acylglycerol-LD-PI"	0	0	0.0096
"84"	"1-acylglycerol-LD-PS"	0	0	0.0096
"85"	"1-acylglycerol-LD-SM"	0	0	0.0096
"86"	"1-acylglycerol-LD-TG1"	0	0	0.0096
"87"	"1-acylglycerol-VLDL"	0.219911798288743	0.229833469129188	0.0156
"88"	"1-acylglycerol-chylomicron"	0.222307693369449	0.233134014398975	0.0162
"89"	"1-alpha,25-dihydroxyvitamin"	0.380001599077614	0.381805355625506	0.0091
"90"	"1-hydroxy"	0.43080356883661	0.434509194576767	0.0102
"91"	"10,11-epoxy-(4Z,7Z)-hexadecadienoic"	0	0	0.0096
"92"	"10,13,16,19-docosatetraenoic"	0.220299775533939	0.231401575046228	0.0164
"93"	"10,13,16-docosatriynoic"	0.286286751469719	0.296823007164868	0.0157
"94"	"11,15-cyclo-8,12,14-trihydroxy-(5Z,9E)-eicosadienoic"	0.186499344358894	0.194259397770384	0.0142
"95"	"11-Eicosenoyl"	0	0	0.0096
"96"	"11-Octadecenoyl"	0.224338763926228	0.225897442998951	0.0096
"97"	"11-dehydro-thromboxane"	0.275936401276068	0.2802157263902	0.0113
"98"	"12,13-epoxy-(6Z,9Z)-octadecadienoic"	0	0	0.0096
"99"	"12,13-epoxylinoleic"	0.0822436818761473	0.0812397043505499	0.0085
"100"	"12,15,18,21-tetracosatetraenoic"	0.220639501582726	0.231378471955631	0.0161
"101"	"12-Dehydrocholic"	0.247997983038838	0.262988974203229	0.019
"102"	"12-hydroxydodecanoic"	0.342750247785625	0.348032502339257	0.0117
"103"	"13,14-dihydro-15-oxo-lipoxin"	0	0	0.0096
"104"	"13,14-dihydro-lipoxin"	0.217895379542686	0.22208650146601	0.0115
"105"	"13,15-O-didesmethyl"	0.385895354005969	0.390225816815079	0.0109
"106"	"13,16,19-docosatrienoic"	0.217660201689907	0.231167528580156	0.0181
"107"	"13-Docosenoyl"	0	0	0.0096
"108"	"13-O-desmethyl"	0.413575693042389	0.418302092705353	0.011
"109"	"14-hydroxytetradecanoic"	0.3428194188592	0.34852496311411	0.012
"110"	"15-Keto-Prostaglandin"	0.478304720675945	0.484225589340376	0.0116
"111"	"15-dehydro-prostaglandin"	0.0366448416558537	0.035924292539365	0.0089
"112"	"15-deoxy-prostaglandin"	0.276375412255361	0.2802157263902	0.011
"113"	"15-epi-lipoxin"	0.258483829181797	0.261385298193579	0.0104
"114"	"15-keto-prostaglandin"	0	0	0.0096
"115"	"15-oxo-lipoxin"	0.285925053390522	0.289963533475077	0.0111
"116"	"15-oxo-prostaglandin"	0	0	0.0096
"117"	"16-5-5"	0.196968589945914	0.212645487237202	0.0197
"118"	"16-hydroxyhexadecanoic"	0.407890318656252	0.412596081294466	0.011
"119"	"17alpha-hydroxypregnenolone"	0.276375412255361	0.2802157263902	0.011
"120"	"2,3-Epoxy-Alpha-Tocopheryl"	0.0666666839235849	0.0653695402479255	0.0083
"121"	"2,3-dihydro-2-S-glutathionyl-3-hydroxy"	0	0	0.0096
"122"	"2,4,7,10,13,16,19-Docosaheptenoyl"	0	0	0.0096
"123"	"2,4,7,10,13,16-Docosahexenoyl"	0	0	0.0096
"124"	"2,4,7,10,13-Hexadecapentaenoyl"	0	0	0.0096
"125"	"2,4,7,10-Hexadecatetraenoyl"	0	0	0.0096
"126"	"2,4,7-Decatrienoyl"	0	0	0.0096
"127"	"2,5,8,11,14-Eicosapentaenoyl"	0	0	0.0096
"128"	"2,5-diaminopyrimidine"	0.229217680057769	0.24784169160992	0.0216
"129"	"2,6,10-Trimethyl"	0	0	0.0096
"130"	"2,6,9,12,15-Octadecapentenoyl"	0	0	0.0096
"131"	"2,6,9,12-Octadecatetraenoyl"	0	0	0.0096
"132"	"2,6,9-Dodecatrienoyl"	0	0	0.0096
"133"	"2,6-Dodecadienoyl"	0	0	0.0096
"134"	"2,7,10,13,16,19-Docosahexenoyl"	0	0	0.0096
"135"	"2,7,10,13,16-Docosapentenoyl"	0	0	0.0096
"136"	"2,7,10,13-Hexadecatetraenoyl"	0	0	0.0096
"137"	"2,7,10-Hexadecatrienoyl"	0	0	0.0096
"138"	"2,7-Decadienoyl"	0	0	0.0096
"139"	"2-(S-glutathionyl)acetyl"	0	0	0.0096
"140"	"2-Hydroxyadipic"	0.430380166698201	0.439185973477851	0.0138
"141"	"2-Methyl-3-Oxo-Valeryl"	0.223913480064578	0.238391115723013	0.0187
"142"	"2-amino-3-carboxymuconate"	0	0	0.0096
"143"	"2-aminoadipate"	0.277373019580213	0.283802860175266	0.0128
"144"	"2-aminomuconate"	0	0	0.0096
"145"	"2-hydroxy"	0.380001599077614	0.381805355625506	0.0091
"146"	"2-hydroxy-atorvastatin-acid"	0.343395671146234	0.351706367381477	0.0139
"147"	"2-hydroxy-atorvastatin-lactone"	0.332855372132245	0.341800454149484	0.0144
"148"	"2-lysolecithin"	0.226388396874347	0.236580204402012	0.0157
"149"	"2-methoxy-6-all"	0	0	0.0096
"150"	"2-methylglutaconic"	0	0	0.0096
"151"	"20-OH-hepoxilin"	0	0	0.0096
"152"	"20alpha,22beta"	0	0	0.0096
"153"	"23S,25,26-trihydroxyvitamin"	0	0	0.0096
"154"	"23s,25-dihydroxyvitamin"	0	0	0.0096
"155"	"24(R),25(R)-Varanoyl"	0.267195110464868	0.269376565284714	0.0099
"156"	"24,25,26,27-Tetranor-23-Oxo-Hydroxyvitamin"	0	0	0.0096
"157"	"24-Oxo-25(R)-Trihydroxycoprostanoyl"	0.251909903415942	0.256621148178139	0.0117
"158"	"24-oxo-1alpha,23,25-trihydroxyvitamin"	0	0	0.0096
"159"	"24-oxo-1alpha,25-dihydroxyvitamin"	0	0	0.0096
"160"	"24R,25-dihyoxyvitamin"	0.276375412255361	0.2802157263902	0.011
"161"	"25-hydroxyvitamin"	0.398894411821486	0.403227149948536	0.0108
"162"	"285464"	0.397689915886573	0.438778440870102	0.0367
"163"	"3''-hydroxy-lovastatin"	0.276375412255361	0.2802157263902	0.011
"164"	"3',5'-dihydrodiol-simvastatin-lactone"	0.276375412255361	0.2802157263902	0.011
"165"	"3'-alpha,5'beta-dihydroxy-pravastatin"	0.378831331071774	0.387035541017663	0.0136
"166"	"3'-hydroxy-iso-delta-4',5'-hydroxy"	0.276375412255361	0.2802157263902	0.011
"167"	"3'-hydroxy-simvastatin-acid"	0.276375412255361	0.2802157263902	0.011
"168"	"3'-hydroxy-simvastatin-lactone"	0.143738747498182	0.150186250976584	0.0135
"169"	"3(S)-2-Hydroxyphytanoyl"	0	0	0.0096
"170"	"3(S)-3-Hydroxydodecen-(5Z)-Oyl"	0.267195110464868	0.269376565284714	0.0099
"171"	"3(S)-Hydroxy-Cis-9-Octadecenoyl"	0.197972417377144	0.209422247049234	0.0167
"172"	"3(S)-Phytanoyl"	0.242649398313582	0.246217954893435	0.011
"173"	"3,4-dihydro-3-hydroxy-4-S-glutathionyl"	0	0	0.0096
"174"	"3,6,9,12,15-Octadecapentenoyl"	0	0	0.0096
"175"	"3,6,9,12-Octadecatetraenoyl"	0	0	0.0096
"176"	"3,6,9-Dodecatrienoyl"	0	0	0.0096
"177"	"3,6-Dodecadienoyl"	0	0	0.0096
"178"	"3,7,10,13,16,19-Docosahexenoyl"	0	0	0.0096
"179"	"3,7,10,13,16-Docosapentenoyl"	0	0	0.0096
"180"	"3,7,10,13-Hexadecatetraenoyl"	0	0	0.0096
"181"	"3,7,10-Hexadecatrienoyl"	0	0	0.0096
"182"	"3,7-Decadienoyl"	0	0	0.0096
"183"	"3-(3-Hydroxy-Phenyl)Propionate"	0.348092287730233	0.35052321875915	0.0097
"184"	"3-(acyloxy)acyl"	0	0	0.0096
"185"	"3-Adenosine"	0	0	0.0096
"186"	"3-Dehydrochenodeoxychollyc"	0.249398759331759	0.26443167145079	0.019
"187"	"3-Dehydrocholic"	0.249363970065703	0.26443167145079	0.019
"188"	"3-Hexenoyl"	0	0	0.0096
"189"	"3-Hydoxy-Suberic"	0.276375412255361	0.2802157263902	0.011
"190"	"3-Hydoxy-Suberyl"	0	0	0.0096
"191"	"3-Hydroxy"	0.324764915927494	0.332664096510781	0.0137
"192"	"3-Hydroxy-Adipoyl"	0	0	0.0096
"193"	"3-Hydroxy-Glutaryl"	0	0	0.0096
"194"	"3-Hydroxy-Isovaleryl"	0.325288889863428	0.333162718121754	0.0136
"195"	"3-Hydroxy-Octadecenoyl"	0.239806087992888	0.238546245230574	0.0076
"196"	"3-Hydroxy-Sebacic"	0.274133579182842	0.2802157263902	0.0126
"197"	"3-Hydroxy-Sebacoyl"	0	0	0.0096
"198"	"3-Hydroxy-Tetradecanoyl"	0.325771222595286	0.333946102683131	0.0138
"199"	"3-Hydroxycinnamic"	0.110028470011159	0.107865869523132	0.0075
"200"	"3-Hydroxyhexadecanoyl"	0.204357369969546	0.21161764552685	0.0137
"201"	"3-Hydroxyhexadecenoyl"	0.203505552606884	0.21033539515693	0.0134
"202"	"3-Hydroxyisovaleric"	0.248321574613824	0.261766855159761	0.0179
"203"	"3-Hydroxyisovaleryl"	0.267917992173467	0.280116885959086	0.0169
"204"	"3-Hydroxyoctadecadienoyl"	0.203800631104328	0.209823911456014	0.0129
"205"	"3-Hydroxyoctadecanoyl"	0.258159826646392	0.259998709407045	0.0097
"206"	"3-Hydroxyoctadecenoyl"	0.191089843987519	0.196648820971989	0.0126
"207"	"3-Hydroxyphenylpropionic"	0.110028470011159	0.107865869523132	0.0075
"208"	"3-Oxo-Cis-8-Tetradecenoyl"	0.256862287461758	0.261738082573816	0.0118
"209"	"3-Oxo-Cis-9-Octadecenoyl"	0	0	0.0096
"210"	"3-Oxolaur-Cis-5-Enoyl"	0.259904035628739	0.263592874050083	0.011
"211"	"3-deoxy-D-glycero-D-galacto-2-nonulosonic"	0.332371435872364	0.341404186950423	0.0144
"212"	"3-hydroxy"	0.41607425401814	0.420069358831172	0.0105
"213"	"3-sulfinylpyruvic"	0	0	0.0096
"214"	"31-O-Desmethyl,19-Hydroxy,37,"	0.276375412255361	0.2802157263902	0.011
"215"	"3alpha,7alpha-dihydroxy-24-oxo-5beta-cholestanoyl"	0	0	0.0096
"216"	"4,7,10,13-Hexadecatetraenoyl"	0	0	0.0096
"217"	"4,7,10-Hexadecatrienoyl"	0	0	0.0096
"218"	"4,7-Decadienoyl"	0	0	0.0096
"219"	"4,8-Dimethylnonanoyl"	0.265575668072548	0.270473762841477	0.0118
"220"	"4-(2-amino-3-hydroxyphenyl)-4-oxobutanoic"	0	0	0.0096
"221"	"4-(methylnitrosamino)-1-(3-pyridyl)-1-butanol"	0	0	0.0096
"222"	"4-hydroxy-2-quinolinecarboxylic"	0.316915629160956	0.316525447262385	0.0078
"223"	"4-hydroxy-atorvastatin-acid"	0.339455438113007	0.347808983458199	0.0139
"224"	"4-hydroxy-atorvastatin-lactone"	0.339396594118956	0.347805757432167	0.0139
"225"	"4-hydroxyretinoic"	0.348092287730233	0.34702971082614	0.0072
"226"	"4-hydroxyvitamin"	0	0	0.0096
"227"	"4-methylthio-2-oxobutanoic"	0	0	0.0096
"228"	"5,6-Epoxy-Alpha-Tocopheryl"	0.0666666839235849	0.0653695402479255	0.0083
"229"	"5,6-epoxy-(8Z)-tetradecenoic"	0	0	0.0096
"230"	"5,8,11,14,17-Eicosapentenoic"	0.248539664278491	0.25677668052239	0.0142
"231"	"5,8,11,14,17-Eicosapentenoyl"	0	0	0.0096
"232"	"5,8,11,14-Eicosatetraenoyl"	0	0	0.0096
"233"	"5,8,11-Tetradecatrienoyl"	0	0	0.0096
"234"	"5,8-Tetradecadienoyl"	0	0	0.0096
"235"	"5-Dodecenoyl"	0	0	0.0096
"236"	"5-Hydroxyhexanoic"	0.270075444340902	0.27760584166753	0.0136
"237"	"5-Octenoyl"	0	0	0.0096
"238"	"5-S-Cysteinylglycine"	0.365127841632667	0.373004361020265	0.0135
"239"	"5-amino-2-oxopentanoic"	0.380001599077614	0.381805355625506	0.0091
"240"	"6'-beta-carboxy-simvastatin-acid"	0.276375412255361	0.2802157263902	0.011
"241"	"6'-beta-carboxy-simvastatin-lactone"	0.0636505465187923	0.0623999206848351	0.0084
"242"	"6'-beta-hydroxy"	0.276375412255361	0.2802157263902	0.011
"243"	"6'-beta-hydroxy-lovastatin"	0.275059015304134	0.281018866173003	0.0125
"244"	"6'-beta-hydroxy-lovastatin-acid"	0.143738747498182	0.150186250976584	0.0135
"245"	"6'-beta-hydroxy-methyl-simvastatin-acid"	0.276375412255361	0.2802157263902	0.011
"246"	"6'-beta-hydroxy-methyl-simvastatin-lactone"	0.0636505465187923	0.0623999206848351	0.0084
"247"	"6'-exomethylene-lovastatin"	0.275059015304134	0.2803754955302	0.0121
"248"	"6'-exomethylene-lovastatin-acid"	0.276375412255361	0.2802157263902	0.011
"249"	"6'-exomethylene-simvastatin-lactone"	0	0	0.0096
"250"	"6-oxo-prostaglandin"	0.435054302551527	0.439602553714077	0.0108
"251"	"7,10,13-Hexadecatrienoyl"	0	0	0.0096
"252"	"7,10-Hexadecadienoyl"	0	0	0.0096
"253"	"7,8-epoxy-(4Z,10Z)-hexadecadienoic"	0	0	0.0096
"254"	"7-Dehydrochenodeoxycholic"	0.247997983038838	0.262988974203229	0.019
"255"	"7-Dehydrocholic"	0.247997983038838	0.262988974203229	0.019
"256"	"7-Tetradecenoyl"	0	0	0.0096
"257"	"7-palmitoleic"	0.284999827926941	0.297246813432624	0.0169
"258"	"7Z,10Z-Hexadecadienoic"	0.265565942027578	0.274474201531131	0.0146
"259"	"7alpha-hydroxy-3-oxo-4-cholestenoic"	0.0921188363316627	0.090673612365679	0.0081
"260"	"8,11-eicosadienoic"	0.291378237559751	0.302094573590172	0.0158
"261"	"8,9-epoxy-(5Z)-tetradecenoic"	0	0	0.0096
"262"	"9,10-epoxy-(6Z,12Z)-octadecadienoic"	0	0	0.0096
"263"	"9-Octadecenoyl"	0	0	0.0096
"264"	"9-eicosenoic"	0.243584075715068	0.252943584374696	0.0151
"265"	"9-heptadecylenic"	0.2853307435259	0.296844336527962	0.0164
"266"	"A1BG"	0.359201650987124	0.3625471556641	0.0103
"267"	"A1CF"	0.482425047779191	0.532890915329064	0.0429
"268"	"A2M"	0.518444308499716	0.488456662579344	-0.0139
"269"	"A2ML1"	0.429569760420438	0.416920237987467	-0.0013
"270"	"A2ML1-AS1"	0.204510256517307	0.218972130716431	0.0188
"271"	"A2ML1-AS2"	0.226118173086614	0.235630134139623	0.0152
"272"	"A3GALT2"	0.199978176447612	0.207632836390767	0.014
"273"	"A4GALT"	0.547298581491103	0.57362453306233	0.0256
"274"	"A4GNT"	0.546327126876709	0.567471936206245	0.022
"275"	"AAA1"	0.364247622498395	0.404272589717708	0.0361
"276"	"AAAS"	0.601700570736393	0.599844482507398	0.0055
"277"	"AACS"	0.601392916512491	0.629206601656345	0.0264
"278"	"AADAC"	0.582466087630837	0.575489048470206	0.002
"279"	"AADACL2"	0.361880534485344	0.373858171902511	0.0164
"280"	"AADACL3"	0.399802623902379	0.43915046607027	0.0355
"281"	"AADACL4"	0.342060898750692	0.379909619461175	0.0347
"282"	"AADAT"	0.540788883966559	0.553812985675915	0.0163
"283"	"AAG1"	0.512508532596107	0.521889536690324	0.0138
"284"	"AAGAB"	0.388506247487015	0.458065980247103	0.0568
"285"	"AAK1"	0.702753023568148	0.709472145075363	0.0111
"286"	"AAMDC"	0.201217654963726	0.212132700702769	0.0163
"287"	"AAMP"	0.325768664635593	0.3761670954142	0.0436
"288"	"AANAT"	0.572465747431812	0.586244101087533	0.0167
"289"	"AAR2"	0.266540850505593	0.278162126202792	0.0165
"290"	"AARS"	0.436691421295982	0.454885508275931	0.0204
"291"	"AARS1"	0.403336035710033	0.416319324102803	0.0169
"292"	"AARS2"	0.362159156651748	0.410181056777311	0.0418
"293"	"AARSD1"	0.525754919719441	0.55002917068439	0.0243
"294"	"AASDH"	0.614160129239623	0.627299584294001	0.016
"295"	"AASDHPPT"	0.512884455908058	0.544121443241213	0.0292
"296"	"AASS"	0.583357573747034	0.614237173905347	0.0287
"297"	"AATF"	0.557218375974709	0.566031037622848	0.0132
"298"	"AATK"	0.458874244788202	0.453103899087858	0.0034
"299"	"AB019440.1"	0.226431834514947	0.234154414736322	0.014
"300"	"AB019440.50"	0.226431834514947	0.234154414736322	0.014
"301"	"ABAT"	0.484745627062282	0.540970457055524	0.047
"302"	"ABCA1"	0.851895714518784	0.852602154882543	0.0062
"303"	"ABCA10"	0.421216743915653	0.444672761624673	0.0242
"304"	"ABCA11P"	0.388194528913329	0.468228409678021	0.0642
"305"	"ABCA12"	0.364664080655157	0.36370509447572	0.0072
"306"	"ABCA13"	0.36968784868988	0.441679004139801	0.0586
"307"	"ABCA17P"	0.344521565694283	0.389316961643057	0.0396
"308"	"ABCA2"	0.594491815613147	0.615960751205964	0.022
"309"	"ABCA3"	0.566505059041591	0.58247898905439	0.0182
"310"	"ABCA4"	0.527490968670006	0.518471581396155	8e-04
"311"	"ABCA5"	0.406152711720428	0.461630214993322	0.0468
"312"	"ABCA6"	0.392712551420355	0.433727859208736	0.0367
"313"	"ABCA7"	0.515772334501823	0.526050149091675	0.0145
"314"	"ABCA8"	0.57373873016427	0.581248041580842	0.0122
"315"	"ABCA9"	0.343070216643622	0.361549128100695	0.021
"316"	"ABCA9-AS1"	0.225688379455564	0.244012002694753	0.0214
"317"	"ABCB1"	0.809657146058419	0.808618841972433	0.0051
"318"	"ABCB10"	0.407322445508297	0.426826341575401	0.0215
"319"	"ABCB11"	0.781298458041485	0.780014086410957	0.0051
"320"	"ABCB4"	0.712808176953759	0.717168077280425	0.0094
"321"	"ABCB5"	0.337418871000658	0.347254361879076	0.015
"322"	"ABCB6"	0.495507051443256	0.532861114932708	0.0336
"323"	"ABCB7"	0.319839798490047	0.422732229875103	0.0806
"324"	"ABCB8"	0.371390885272238	0.337082460487232	-0.0163
"325"	"ABCB9"	0.32411033755874	0.417492239062876	0.0739
"326"	"ABCC1"	0.770321774053579	0.771753125274354	0.0071
"327"	"ABCC10"	0.399261545546615	0.375299485277336	-0.0091
"328"	"ABCC11"	0.667938867095912	0.676335352472621	0.0124
"329"	"ABCC12"	0.328967045690413	0.379121823700596	0.0434
"330"	"ABCC13"	0.342662564654866	0.38054363579777	0.0347
"331"	"ABCC2"	0.787360335183664	0.789394296231645	0.0074
"332"	"ABCC3"	0.805200472667521	0.809037713290728	0.0086
"333"	"ABCC4"	0.74919976102447	0.755719711089966	0.0108
"334"	"ABCC5"	0.61185586582038	0.629590704221705	0.0193
"335"	"ABCC5-AS1"	0.2215689124974	0.234985530461933	0.018
"336"	"ABCC6"	0.369422724135928	0.426018679378048	0.0478
"337"	"ABCC6P1"	0.3505196833278	0.40131212681296	0.0438
"338"	"ABCC6P2"	0.305007110313593	0.349245177423327	0.0394
"339"	"ABCC8"	0.349302789197516	0.399584056524201	0.0434
"340"	"ABCC9"	0.349571147226426	0.388905138583534	0.0357
"341"	"ABCD1"	0.64816623052608	0.664373805022134	0.018
"342"	"ABCD2"	0.511853185008219	0.534695167842109	0.0233
"343"	"ABCD3"	0.620940350140921	0.646928063017499	0.0251
"344"	"ABCD4"	0.501943858098721	0.547519939414015	0.0394
"345"	"ABCE1"	0.673937056551624	0.685107056421438	0.0144
"346"	"ABCF1"	0.586481574684337	0.593482698078622	0.0118
"347"	"ABCF2"	0.476855393704184	0.508702813831143	0.0298
"348"	"ABCF3"	0.601365064600711	0.654350020026084	0.0442
"349"	"ABCG1"	0.50043994983003	0.489152032248027	-7e-04
"350"	"ABCG2"	0.753669460921062	0.756631395057947	0.0082
"351"	"ABCG4"	0.339108617015642	0.317718459678579	-0.0071
"352"	"ABCG5"	0.416341344327814	0.465383089749456	0.0422
"353"	"ABCG8"	0.433369278237955	0.470234052747036	0.0336
"354"	"ABHD1"	0.333174659757679	0.34841599295407	0.0188
"355"	"ABHD10"	0.371674412915723	0.348139546543256	-0.0087
"356"	"ABHD11"	0.389897044587897	0.444629753412507	0.0464
"357"	"ABHD12"	0.581351297064282	0.585011318100449	0.0095
"358"	"ABHD12B"	0.302809523544844	0.393918833680498	0.0724
