"TF"	"size"	"nes"	"pval"	"pval.fdr"
"RUNX1"	20	2.63379861533998	0.00844355517159301	0.874846594566567
"ATF6"	10	2.10014679735798	0.035715929764534	0.874846594566567
"RXRA"	12	-2.04610772165685	0.0407457734607005	0.874846594566567
"HNF4A"	81	-1.92222090023513	0.0545779680495532	0.874846594566567
"GATA1"	15	-1.83792613289435	0.0660732907065649	0.874846594566567
"MITF"	34	-1.71053619374085	0.0871667664775098	0.874846594566567
"EGR1"	124	1.70815885656358	0.087606870417509	0.874846594566567
"CTCF"	110	1.60113772420024	0.109346418402698	0.874846594566567
"TCF7L2"	19	-1.56171443721412	0.1183552761641	0.874846594566567
"FOXP1"	159	1.53436153976831	0.12494073382286	0.874846594566567
"PAX8"	11	1.51708957436155	0.129244070118896	0.874846594566567
"EPAS1"	13	-1.42227378378089	0.154946786420631	0.874846594566567
"E2F4"	218	-1.41615497279304	0.156730135850506	0.874846594566567
"HIF1A"	144	1.38985263299022	0.164573631640862	0.874846594566567
"YY1"	65	1.38451660993276	0.166200325725897	0.874846594566567
"SMAD3"	33	1.34394208185103	0.178967116600227	0.874846594566567
"RARA"	36	-1.33759831207359	0.181027414982785	0.874846594566567
"PGR"	11	-1.33035265437699	0.1834021061842	0.874846594566567
"LEF1"	21	1.27012575220349	0.204039839826049	0.874846594566567
"RELB"	13	1.26470088838069	0.205978571389477	0.874846594566567
"ESR2"	16	-1.22906158092355	0.219048718263002	0.874846594566567
"CDX2"	17	1.21873182404654	0.222945995009677	0.874846594566567
"FOXM1"	34	-1.21854044961748	0.223018663182566	0.874846594566567
"CREB1"	74	1.21418452209988	0.224677269601686	0.874846594566567
"NR2F2"	18	-1.2136095759618	0.224896848583663	0.874846594566567
"PPARG"	40	1.20682933216315	0.22749787731757	0.874846594566567
"USF2"	37	1.20111947185531	0.22970486078569	0.874846594566567
"STAT4"	10	1.19830107479668	0.230799828334681	0.874846594566567
"RELA"	142	1.1935934382086	0.232637042016677	0.874846594566567
"E2F1"	308	-1.16914326299193	0.242345915832516	0.874846594566567
"TCF3"	14	1.14573769314167	0.251903702611042	0.874846594566567
"AR"	130	1.13255638283493	0.257400594137831	0.874846594566567
"FOXO4"	14	-1.09606356793659	0.273050956704488	0.874846594566567
"NFIC"	27	1.08865995073383	0.276303868961097	0.874846594566567
"HSF1"	12	1.08638524819312	0.277308585325391	0.874846594566567
"IRF1"	32	1.08410818222742	0.278316835397635	0.874846594566567
"STAT2"	38	1.08163931564546	0.279412827611929	0.874846594566567
"CEBPA"	143	-1.07106943493472	0.284138210201107	0.874846594566567
