TF	nes_K_Ara	pval_K_Ara	nes_K_Dor	pval_K_Dor	nes_BEAT_Ara	pval_BEAT_Ara	nes_BEAT_Dor	pval_BEAT_Dor	nes_TC_Ara	pval_TC_Ara	nes_TC_Dor	pval_TC_Dor	nes_TUH_Ara	pval_TUH_Ara	nes_TUH_Dor	pval_TUH_Dor	nes_Ver_Ara	pval_Ver_Ara	nes_Ver_Dor	pval_Ver_Dor	combine_nes_koichi	fisher_pval_Koichi	combine_nes_beataml	fisher_pval_beataml	combine_nes_TCGA	fisher_pval_TCGA	combine_nes_Metaml	fisher_pval_Metaml	combine_nes_Verhaak	fisher_pval_Verhaak	combine_nes	fisher_pval
ZNF551	-1.45279219807211	0.146281458811105	0	1	0	1	0	1	1.17603616802444	0.239580423450965	0	1	1.80821079900795	0.0705736985251213	0	1	1.59262116857401	0.111245201751777	0	1	-1.45279219807211	0.146281458811105	0	1	1.17603616802444	0.239580423450965	1.80821079900795	0.0705736985251213	1.59262116857401	0.111245201751777	0.781018984383572	0.0370451925272367
SIX5	-2.0658171419496	0.0388457488756375	-1.88141287682948	0.0599157765644866	0.03025076172254	0.97586706503451	-1.13657386580475	0.255716470369954	-0.937929802337021	0.348280486350773	-1.80492744915784	0.0710860357958672	0	1	-0.900633824070418	0.367783044431157	0	1	1.24871531922661	0.211769215748935	-1.97361500938954	0.0164388782511793	-0.553161552041105	0.59594280268896	-1.37142862574743	0.116327655358375	-0.900633824070418	0.367783044431157	1.24871531922661	0.211769215748935	-0.931041109899995	0.0372009163202876
ZBTB7C	0.368212518767167	0.712714776465037	0	1	-1.81573002228037	0.0694117963293751	0	1	-2.65913103914932	0.00783424859109872	0	1	-0.117200213227173	0.906701397953674	0	1	-1.31320674660911	0.189113291232585	0	1	0.368212518767167	0.712714776465037	-1.81573002228037	0.0694117963293751	-2.65913103914932	0.00783424859109872	-0.117200213227173	0.906701397953674	-1.31320674660911	0.189113291232585	-1.10741110049976	0.0373424216789976
ZNF507	-1.08533774083773	0.277772096148949	0	1	0	1	0	1	-0.363251760846273	0.71641682489355	0	1	2.08256771371358	0.037290644708324	0	1	2.07124256478196	0.0383361336872235	0	1	-1.08533774083773	0.277772096148949	0	1	-0.363251760846273	0.71641682489355	2.08256771371358	0.037290644708324	2.07124256478196	0.0383361336872235	0.676305194202884	0.0378976819100427
NFE2L1	-0.357162107289727	0.720970451527296	-0.963849434120424	0.335121418419717	0	1	0	1	-2.30451093914362	0.0211939789974732	-1.78202608443636	0.074744978148372	-0.163706391716654	0.869962285574781	1.31992521282207	0.186859988719933	-1.38992755044358	0.164550878611401	-1.55240162983736	0.120566153729074	-0.660505770705076	0.584803944938484	0	1	-2.04326851178999	0.0117982435791948	0.578109410552708	0.457886147363939	-1.47116459014047	0.0976110194456512	-0.899207365520707	0.0392088322901791
ZNF225	-1.07651827066088	0.281695534163287	0	1	0	1	0	1	0.908192233848341	0.363776666509153	0	1	2.38647027672394	0.0170109824100615	0	1	1.36341231348409	0.172752602536949	0	1	-1.07651827066088	0.281695534163287	0	1	0.908192233848341	0.363776666509153	2.38647027672394	0.0170109824100615	1.36341231348409	0.172752602536949	0.895389138348873	0.0393925408201891
ZNF148	-1.56382386303542	0.117858938597385	-0.216941804964492	0.828253697675577	0.348215791799674	0.727678128922058	-1.5471355577145	0.121830561284551	1.10902510536686	0.267419351813028	1.73999507767986	0.0818598822820491	1.90496591304815	0.0567845021834344	1.37583594905815	0.168872428906998	1.47125215381159	0.141222937507696	0.90185087896057	0.367136088006439	-0.890382833999956	0.324743063932528	-0.599459882957413	0.303462525052633	1.42451009152336	0.105551071494546	1.64040093105315	0.0541519779019288	1.18655151638608	0.205289097959893	0.552323964401044	0.0396505692343425
FAM200B	1.75380212050305	0.0794644196036453	0	1	0	1	0	1	0.746369091334098	0.455444485201163	0	1	-2.13211409173269	0.0329974684519488	0	1	-1.11608031627243	0.264387756907018	0	1	1.75380212050305	0.0794644196036453	0	1	0.746369091334098	0.455444485201163	-2.13211409173269	0.0329974684519488	-1.11608031627243	0.264387756907018	-0.187005799041993	0.040678124943157
SOX12	1.83498397123229	0.0665080644533026	0	1	0	1	0	1	1.58418881139984	0.113150758655487	0	1	1.04671871023845	0.2952293317189	0	1	1.46260649695595	0.143575084463373	0	1	1.83498397123229	0.0665080644533026	0	1	1.58418881139984	0.113150758655487	1.04671871023845	0.2952293317189	1.46260649695595	0.143575084463373	1.48212449745663	0.0409608052040565
NKX2-4	0	1	0	1	0	1	0	1	-2.39480605488622	0.0166291586922589	0	1	-0.801406010471281	0.422896636694967	0	1	0	1	0	1	0	1	0	1	-2.39480605488622	0.0166291586922589	-0.801406010471281	0.422896636694967	0	1	-1.59810603267875	0.041893680580706
ZEB2	0.534574032503267	0.592944443911968	-0.848178467297239	0.396338587207781	0	1	0	1	0	1	0.704293043177352	0.481250297830184	0.0918975300221706	0.926779453915894	-0.596937900160239	0.550548842140852	-2.27167061978272	0.0231064119995112	-2.87209766007117	0.00407756934768983	-0.156802217396986	0.575329688890892	0	1	0.704293043177352	0.481250297830184	-0.252520185069034	0.853565488820701	-2.57188413992694	0.000967609348373445	-0.751160005944083	0.0427999270311137
ZNF74	-1.28041451635016	0.200399391311145	0	1	0	1	0	1	-1.71964830754456	0.0854963894504111	0	1	0.290444854877299	0.771475932620165	0	1	2.22668033234542	0.0259686457978	0	1	-1.28041451635016	0.200399391311145	0	1	-1.71964830754456	0.0854963894504111	0.290444854877299	0.771475932620165	2.22668033234542	0.0259686457978	-0.120734409168	0.0430421248117842
ZNF304	-0.350910117524238	0.725655780886302	0	1	0	1	0	1	0	1	0	1	1.94905183367795	0.051289234952024	0	1	2.04950806887947	0.0404124596476986	0	1	-0.350910117524238	0.725655780886302	0	1	0	1	1.94905183367795	0.051289234952024	2.04950806887947	0.0404124596476986	1.21588326167773	0.0430495728888248
MTERF3	0	1	0	1	0	1	0	1	-2.54863701457577	0.0108144796366353	0	1	0.57416349577361	0.565857169109832	0	1	1.15971362047601	0.246165422824626	0	1	0	1	0	1	-2.54863701457577	0.0108144796366353	0.57416349577361	0.565857169109832	1.15971362047601	0.246165422824626	-0.271586632775383	0.0430984159320713
THRA	-0.718142599468042	0.472669366119705	0	1	0	1	0	1	-1.23948934690076	0.215164331544538	0	1	-2.44414462232833	0.0145196048543042	0	1	1.18546024881554	0.23583552260623	0	1	-0.718142599468042	0.472669366119705	0	1	-1.23948934690076	0.215164331544538	-2.44414462232833	0.0145196048543042	1.18546024881554	0.23583552260623	-0.804079079970398	0.0434636657896497
HOXC4	1.55145347759493	0.120793048016933	0	1	1.06481733792956	0.286958597642782	0	1	-1.64851706152479	0.0992466125122765	0	1	-2.07527628440157	0.0379609361045003	0	1	0.440625666774095	0.659484018192497	0	1	1.55145347759493	0.120793048016933	1.06481733792956	0.286958597642782	-1.64851706152479	0.0992466125122765	-2.07527628440157	0.0379609361045003	0.440625666774095	0.659484018192497	-0.133379372725555	0.0439739136579225
ZNF404	-2.13848771746348	0.032477179949137	0	1	-0.154910262680041	0.876892062869602	0	1	-0.315989961795762	0.7520101274027	0	1	-0.37686747086457	0.70627209655001	0	1	2.76391624625433	0.00571121966587773	0	1	-2.13848771746348	0.032477179949137	-0.154910262680041	0.876892062869602	-0.315989961795762	0.7520101274027	-0.37686747086457	0.70627209655001	2.76391624625433	0.00571121966587773	-0.0444678333099047	0.0440583895950673
ZNF302	-1.73751835554034	0.082295716942244	0	1	0	1	0	1	0.256142091290765	0.797841121644989	0	1	1.76295695577215	0.0779077497398697	0	1	1.8120012859531	0.0699859978049227	0	1	-1.73751835554034	0.082295716942244	0	1	0.256142091290765	0.797841121644989	1.76295695577215	0.0779077497398697	1.8120012859531	0.0699859978049227	0.523395494368919	0.0442798965438877
ZSCAN32	0	1	0	1	0	1	0	1	0	1	0	1	1.79952316609202	0.0719359627689764	0	1	1.61786932976612	0.105690761232975	0	1	0	1	0	1	0	1	1.79952316609202	0.0719359627689764	1.61786932976612	0.105690761232975	1.70869624792907	0.0446994890216837
NKX2-1	0	1	0	1	0	1	0	1	-0.328047217701699	0.742875961656963	0	1	1.02554604607031	0.30510561043244	0	1	-2.6969766622404	0.0069972174060572	0	1	0	1	0	1	-0.328047217701699	0.742875961656963	1.02554604607031	0.30510561043244	-2.6969766622404	0.0069972174060572	-0.666492611290596	0.0447647528332099
ZNF765	-0.741471187140909	0.458407795572526	0	1	0	1	0	1	0.950837331300234	0.341686958642097	0	1	2.39097098921469	0.0168038806053436	0	1	1.47138286803121	0.141187603904259	0	1	-0.741471187140909	0.458407795572526	0	1	0.950837331300234	0.341686958642097	2.39097098921469	0.0168038806053436	1.47138286803121	0.141187603904259	1.01793000035131	0.0454049496074482
ZNF197	-1.59540808875747	0.110621008376887	-0.748503499763029	0.454156514884372	0	1	0	1	0	1	0.639275440427513	0.522643762529697	2.18516975466516	0.0288764022626639	0.606027591732043	0.544496431289426	1.87141690636836	0.0612873173624031	1.17626973033894	0.23948710762842	-1.17195579426025	0.200502776026852	0	1	0.639275440427513	0.522643762529697	1.3955986731986	0.0810152189086946	1.52384331835365	0.0766377737202228	0.590606833573074	0.0454699446117161
MTERF4	0	1	0	1	0	1	0	1	0	1	0	1	-0.988731525682526	0.322794514083765	0	1	2.25310793188382	0.0242523444761981	0	1	0	1	0	1	0	1	-0.988731525682526	0.322794514083765	2.25310793188382	0.0242523444761981	0.632188203100647	0.0457967177382049
IRF5	-0.436463745302013	0.66250029792332	0	1	0	1	0	1	2.33052334631363	0.0197785075697107	0	1	-1.36357731892933	0.172700634541021	0	1	-1.37599942694104	0.16882181068578	0	1	-0.436463745302013	0.66250029792332	0	1	2.33052334631363	0.0197785075697107	-1.36357731892933	0.172700634541021	-1.37599942694104	0.16882181068578	-0.211379286214688	0.046256320484438
ZNF432	1.24700767748751	0.212394682487808	0	1	0	1	0	1	0	1	0	1	2.18647021836984	0.0287812212397685	0	1	1.09872774154049	0.271886838361434	0	1	1.24700767748751	0.212394682487808	0	1	0	1	2.18647021836984	0.0287812212397685	1.09872774154049	0.271886838361434	1.51073521246595	0.0463340689003781
DLX1	0	1	0	1	-0.940507187523439	0.346957464613237	0	1	0.411574480860221	0.680651339318339	0	1	1.31568896861236	0.188278458273302	0	1	2.6259619631757	0.0086404472238868	0	1	0	1	-0.940507187523439	0.346957464613237	0.411574480860221	0.680651339318339	1.31568896861236	0.188278458273302	2.6259619631757	0.0086404472238868	0.85317955628121	0.0464306899250647
ZNF845	0.398469247383328	0.690284322543885	0	1	-1.46961762343979	0.141665344477043	0	1	1.81330179558399	0.0697852865174585	0	1	1.9059438321078	0.0566574933648165	0	1	0	1	0	1	0.398469247383328	0.690284322543885	-1.46961762343979	0.141665344477043	1.81330179558399	0.0697852865174585	1.9059438321078	0.0566574933648165	0	1	0.662024312908832	0.0466300914805691
ZNF620	-1.9524503465406	0.0508847606067213	0	1	0	1	0	1	0.665097910886112	0.505987870782249	0	1	1.83351941339622	0.0667253642345998	0	1	0	1	0	1	-1.9524503465406	0.0508847606067213	0	1	0.665097910886112	0.505987870782249	1.83351941339622	0.0667253642345998	0	1	0.182055659247244	0.0474737573181052
ZNF418	-0.381309951204208	0.702973270465185	0	1	0	1	0	1	0.253959451015834	0.799526884666553	0	1	2.37885940749835	0.017366298123054	0	1	2.04513578745401	0.0408414729250223	0	1	-0.381309951204208	0.702973270465185	0	1	0.253959451015834	0.799526884666553	2.37885940749835	0.017366298123054	2.04513578745401	0.0408414729250223	1.074161173691	0.0475943934365518
ZNF532	-1.50709103023655	0.131787325634888	0	1	0	1	0	1	0.539360650793339	0.58963802675463	0	1	-1.67585217994277	0.0937671504291226	0	1	-1.90933992465122	0.0562182551285514	0	1	-1.50709103023655	0.131787325634888	0	1	0.539360650793339	0.58963802675463	-1.67585217994277	0.0937671504291226	-1.90933992465122	0.0562182551285514	-1.1382306210093	0.0484679222410587
FOXO3	0.288732513396723	0.7727860797624	1.25913069496978	0.207983129128977	0.199199778018787	0.842106473057534	1.24597943622867	0.212771944781274	0.106728796378683	0.915004136876057	0.987638235351206	0.323329853542488	-1.68327189876209	0.0923224677998287	-1.78594754741674	0.0741077513468229	1.50576952459024	0.132126349212708	2.34099521891597	0.0192324133987632	0.773931604183252	0.454542697445973	0.722589607123729	0.487249920848888	0.547183515864945	0.656164267930283	-1.73460972308942	0.0409462030053765	1.92338237175311	0.0177246257556475	0.446495475167123	0.0495182848436319
FBXL19	-2.13367465706176	0.0328694219843235	0	1	0	1	0	1	-1.22647867059095	0.220018597073059	0	1	-0.399014338878926	0.689882638913152	0	1	1.71511626088849	0.0863239135891462	0	1	-2.13367465706176	0.0328694219843235	0	1	-1.22647867059095	0.220018597073059	-0.399014338878926	0.689882638913152	1.71511626088849	0.0863239135891462	-0.511012851410787	0.0501174402734528
ASCL1	0	1	-1.11188375780529	0.266188133050273	0	1	-0.771934148399591	0.44015343078045	0	1	2.25563178763223	0.0240937007347318	0.117816416893421	0.906213121345347	-1.37684496356957	0.168560185959811	0.788418848280303	0.430451749455547	2.06474902954416	0.0389467528587644	-1.11188375780529	0.266188133050273	-0.771934148399591	0.44015343078045	2.25563178763223	0.0240937007347318	-0.629514273338075	0.439762750720249	1.42658393891223	0.0853068286257419	0.28085045893938	0.0501375043745835
ZNF665	-0.329715528418085	0.741614919317459	0	1	0	1	0	1	0	1	0	1	1.21891074722209	0.222878070121321	0	1	2.52880064329299	0.0114453016395078	0	1	-0.329715528418085	0.741614919317459	0	1	0	1	1.21891074722209	0.222878070121321	2.52880064329299	0.0114453016395078	1.13933195403233	0.0509423868003795
ZNF484	0.487688761997276	0.625770313021395	0	1	0	1	0	1	-2.87643146980942	0.00402199519482383	0	1	1.32943930950856	0.183703076172453	0	1	0.0539427015645667	0.95698081524321	0	1	0.487688761997276	0.625770313021395	0	1	-2.87643146980942	0.00402199519482383	1.32943930950856	0.183703076172453	0.0539427015645667	0.95698081524321	-0.251340174184754	0.0510265392215138
POU2AF1	1.44953039074654	0.147189519579118	0.586080035241661	0.557821732013271	0	1	-2.97395880903168	0.00293984536456787	0	1	1.90386372055989	0.0569279351120158	-0.996379072625248	0.319065997202585	-0.554938371423797	0.57893681483817	0.101497360282697	0.9191556529285	-0.141658009231403	0.88735014414946	1.0178052129941	0.2873487779253	-2.97395880903168	0.00293984536456787	1.90386372055989	0.0569279351120158	-0.775658722024523	0.496694614275804	-0.020080324474353	0.981847389123509	-0.0782453444351675	0.0516055493310376
TFEB	-0.399633562498547	0.689426432534424	0	1	0	1	0	1	0	1	0	1	-2.17301801764652	0.02977896123451	0	1	-1.67021405000739	0.0948770211791215	0	1	-0.399633562498547	0.689426432534424	0	1	0	1	-2.17301801764652	0.02977896123451	-1.67021405000739	0.0948770211791215	-1.41428854338415	0.0520395121731607
GLI1	0.85295765655853	0.393682786240728	-0.996722122692416	0.318899408401781	1.75133262090216	0.0798886318019191	2.66988404405076e-08	0.999999978697407	-2.08110793315347	0.0374240278810391	-2.33760199195959	0.0194079045221059	-0.516119586839409	0.605770888679019	0.472069094419953	0.63687747131983	0.512790891553739	0.608097601889502	-1.660547217477	0.096804417285967	-0.071882233066943	0.386062732824398	0.8756663238005	0.28177692384199	-2.20935496255653	0.00597582639673929	-0.022025246209728	0.753251622319558	-0.573878162961631	0.225604963353946	-0.400294856198866	0.0522353734510996
MEF2A	0.138344636442951	0.889968049866802	0.193730304230437	0.846387062006592	0	1	1.11908961321992	0.263101910551697	0	1	0.983632513115612	0.325296232936159	0.262915910666634	0.792615392680719	1.2996654830015	0.193715645516146	2.49161638473946	0.0127163297816986	2.3830894489276	0.017168022206103	0.166037470336694	0.966691598556367	1.11908961321992	0.263101910551697	0.983632513115612	0.325296232936159	0.781290696834067	0.44124610740806	2.43735291683353	0.00205861044705582	1.10901053679301	0.0527766941973013
KCNIP3	0	1	0	1	0	1	0	1	2.82605767006604	0.00471247789413665	0	1	-0.451022130539726	0.651973598938071	0	1	0.456230550876138	0.648224198543022	0	1	0	1	0	1	2.82605767006604	0.00471247789413665	-0.451022130539726	0.651973598938071	0.456230550876138	0.648224198543022	0.943755363467484	0.0528884684480892
E2F6	-0.680881916768514	0.495946211200167	-1.27060846228517	0.203867974945793	0	1	0	1	-0.145810806797935	0.884070744496027	-0.810828294355616	0.417464283387236	1.19210298749832	0.233220865743927	1.22048774756927	0.222280031474917	0.430977588909825	0.666484665984403	3.13544834350074	0.00171591645098289	-0.975745189526842	0.332802626051509	0	1	-0.478319550576775	0.736945483159707	1.20629536753379	0.20526632322386	1.78321296620528	0.0088900761100669	0.383860898408865	0.0534268246261815
EGR4	-2.4173409951535	0.0156343630225566	0	1	-1.38638048711655	0.165630751536964	0	1	-0.614228774299598	0.539064161543535	0	1	-1.34107824029695	0.179895051295186	0	1	0.712593405771245	0.476097393433867	0	1	-2.4173409951535	0.0156343630225566	-1.38638048711655	0.165630751536964	-0.614228774299598	0.539064161543535	-1.34107824029695	0.179895051295186	0.712593405771245	0.476097393433867	-1.00928701821907	0.0539030955571906
ZNF813	0.0630006501857678	0.949765986577963	0	1	0	1	0	1	0	1	0	1	2.27863144365903	0.0226889831582931	0	1	1.66995870510211	0.0949275341220434	0	1	0.0630006501857678	0.949765986577963	0	1	0	1	2.27863144365903	0.0226889831582931	1.66995870510211	0.0949275341220434	1.3371969329823	0.0539282170469509
TIGD5	-1.01499198529142	0.310109647994724	0	1	-1.92227619934872	0.0545710131541694	0	1	0.248251855675586	0.803939546751308	0	1	0.751534782592478	0.452330875944547	0	1	2.33194753858528	0.0197034511732959	0	1	-1.01499198529142	0.310109647994724	-1.92227619934872	0.0545710131541694	0.248251855675586	0.803939546751308	0.751534782592478	0.452330875944547	2.33194753858528	0.0197034511732959	0.0788931984426408	0.0543722350505907
ZNF510	1.33672980011074	0.181310850933828	0	1	0	1	0	1	0.584217798176364	0.559073788530583	0	1	2.13136950618595	0.0330587130059376	0	1	1.44314322893207	0.148980127940592	0	1	1.33672980011074	0.181310850933828	0	1	0.584217798176364	0.559073788530583	2.13136950618595	0.0330587130059376	1.44314322893207	0.148980127940592	1.37386508335128	0.0552824250513015
ZFP37	1.54752971430068	0.121735565000996	0	1	0	1	0	1	0	1	0	1	2.30155984900955	0.0213600066098274	0	1	-0.213530671396656	0.830913068403923	0	1	1.54752971430068	0.121735565000996	0	1	0	1	2.30155984900955	0.0213600066098274	-0.213530671396656	0.830913068403923	1.21185296397119	0.0561129938008947
TFE3	0.817786237934881	0.413479257637683	0	1	0.974112102862914	0.33000088082895	0	1	1.73148958705539	0.0833644805080797	0	1	-1.07297877353813	0.283280640028079	0	1	-2.0575347106931	0.0396348196039884	0	1	0.817786237934881	0.413479257637683	0.974112102862914	0.33000088082895	1.73148958705539	0.0833644805080797	-1.07297877353813	0.283280640028079	-2.0575347106931	0.0396348196039884	0.078574888724391	0.0561317275864505
ZNF382	-1.76844173720245	0.0769870842804975	-0.520767675156577	0.602528623838873	0	1	0	1	0.357064960702777	0.721043175032667	-0.548019847296487	0.58367827493677	1.95949495495552	0.0500548501390917	1.8195841903962	0.0688223510652192	0.925890487046278	0.354502895549435	1.63310277075879	0.102447383968743	-1.14460470617951	0.188828992602762	0	1	-0.095477443296855	0.785093017404478	1.88953957267586	0.022980404292169	1.27949662890253	0.156727864452201	0.482238513025506	0.0562483903700762
ZNF613	-1.03421768030915	0.301034410507367	0	1	0	1	0	1	1.48570499914716	0.137357167753775	0	1	1.93871485443915	0.0525360688718286	0	1	0	1	0	1	-1.03421768030915	0.301034410507367	0	1	1.48570499914716	0.137357167753775	1.93871485443915	0.0525360688718286	0	1	0.796734057759053	0.0563336390524208
ZFP3	2.68899425386609	0.00716676528422732	0	1	-1.22948787687563	0.218888940431061	0	1	0.564762098975933	0.572235589594747	0	1	0.822329682598742	0.410889287625195	0	1	0.936506223744936	0.349012609656889	0	1	2.68899425386609	0.00716676528422732	-1.22948787687563	0.218888940431061	0.564762098975933	0.572235589594747	0.822329682598742	0.410889287625195	0.936506223744936	0.349012609656889	0.756620876462014	0.0564050161170341
HOXA4	-2.04531078304942	0.0408242283032648	0	1	0	1	0	1	0	1	0	1	-0.735860323389896	0.46181570549129	0	1	-1.57019635386004	0.116369437563083	0	1	-2.04531078304942	0.0408242283032648	0	1	0	1	-0.735860323389896	0.46181570549129	-1.57019635386004	0.116369437563083	-1.45045582009979	0.0567394137137907
SCRT2	0	1	0	1	0	1	0	1	0	1	0	1	-1.90487973016625	0.0567957066751295	0	1	0	1	0	1	0	1	0	1	0	1	-1.90487973016625	0.0567957066751295	0	1	-1.90487973016625	0.0567957066751295
STAT5B	-1.75799019332091	0.0787491779433814	-0.888429736839517	0.374309635521685	0.638297222329961	0.52328021980033	1.29075286576879e-07	0.999999897012822	1.86757969230741	0.0618206792246131	0.161514583939604	0.871688125835234	-0.34476369322299	0.730272030048212	0.942149686284404	0.346116009208309	2.66064764128089	0.00779905263296631	1.55339433648201	0.120328955113791	-1.32320996508021	0.133356727686889	0.319148675702624	0.862176426380211	1.01454713812351	0.211287656113768	0.298692996530707	0.600382988837587	2.10702098888145	0.00748066156171488	0.483239966831615	0.0568153755157233
BATF2	1.38724328982541	0.165367589191963	0	1	-0.137937806383431	0.890289570813999	0	1	-0.203380100093364	0.838837952597386	0	1	-1.78752283083232	0.0738530254538516	0	1	-2.44957016033605	0.0143026842163817	0	1	1.38724328982541	0.165367589191963	-0.137937806383431	0.890289570813999	-0.203380100093364	0.838837952597386	-1.78752283083232	0.0738530254538516	-2.44957016033605	0.0143026842163817	-0.638233521563951	0.0568645763969168
ZNF354A	0.0183422597071326	0.98536581475791	0	1	0	1	0	1	-0.795666714467265	0.426225778466083	0	1	1.10836709440843	0.267703309919788	0	1	2.83014812327212	0.00465264583756882	0	1	0.0183422597071326	0.98536581475791	0	1	-0.795666714467265	0.426225778466083	1.10836709440843	0.267703309919788	2.83014812327212	0.00465264583756882	0.790297690730104	0.0570143234960464
ZKSCAN4	-1.63303472582842	0.102461693418011	0	1	0	1	0	1	0.623067408390334	0.53324022591689	0	1	1.69403465714834	0.0902586975780608	0	1	1.60811015216235	0.107811056140581	0	1	-1.63303472582842	0.102461693418011	0	1	0.623067408390334	0.53324022591689	1.69403465714834	0.0902586975780608	1.60811015216235	0.107811056140581	0.573044372968151	0.0576274388815817
ONECUT3	0	1	0	1	0	1	0	1	2.03579010863272	0.0417714361070024	0	1	-1.73301418716641	0.0830931472029749	0	1	0.458304727954969	0.646733527854724	0	1	0	1	0	1	2.03579010863272	0.0417714361070024	-1.73301418716641	0.0830931472029749	0.458304727954969	0.646733527854724	0.253693549807093	0.0576881230739438
ZNF512	-0.575245136484734	0.565125520444372	0	1	0	1	0	1	-1.74082150723716	0.0817148708071728	0	1	-0.45509144270051	0.649043454095991	0	1	2.37011417022992	0.017782593142879	0	1	-0.575245136484734	0.565125520444372	0	1	-1.74082150723716	0.0817148708071728	-0.45509144270051	0.649043454095991	2.37011417022992	0.017782593142879	-0.100260979048121	0.0577217815070404
ZNF75A	-1.0971761190017	0.27256441042162	0	1	0	1	0	1	2.15411994602211	0.0312307667121118	0	1	1.47796767362927	0.139416430964064	0	1	0.75136033651057	0.452435826321408	0	1	-1.0971761190017	0.27256441042162	0	1	2.15411994602211	0.0312307667121118	1.47796767362927	0.139416430964064	0.75136033651057	0.452435826321408	0.821567959290063	0.0580033335164883
HOXB4	-1.06870545440103	0.285202413000765	0	1	-0.00191310562855638	0.998473563486909	0	1	0.130324803014642	0.896309457446146	0	1	-0.585960084603527	0.557902338505976	0	1	-3.30153125158977	0.000961586220119528	0	1	-1.06870545440103	0.285202413000765	-0.00191310562855638	0.998473563486909	0.130324803014642	0.896309457446146	-0.585960084603527	0.557902338505976	-3.30153125158977	0.000961586220119528	-0.965557018641648	0.0585734987094109
ZNF490	0.852116074918431	0.39414967083789	0	1	0	1	0	1	0	1	0	1	1.46306918899186	0.1434484476739	0	1	2.04525316337186	0.0408299056477686	0	1	0.852116074918431	0.39414967083789	0	1	0	1	1.46306918899186	0.1434484476739	2.04525316337186	0.0408299056477686	1.45347947576072	0.0588687516470348
NFYC	0.786626939032032	0.43150028462464	0.13993317187768	0.888712791767269	-0.13842430544758	0.889905088952508	-0.716176784271136	0.473882196245051	-0.889035322960678	0.373984096390326	-2.18557550909777	0.0288466760263333	-0.564486983761417	0.572422756017188	-2.37808566205344	0.017402782564251	-0.456364654903619	0.648127777861346	-2.34456329260002	0.0190493770330869	0.463280055454856	0.751033066040384	-0.427300544859358	0.785830341743994	-1.53730541602922	0.0596512106952992	-1.47128632290743	0.0558754751283734	-1.40046397375182	0.0666014396507777	-0.874615240418595	0.0591484521894355
ELF4	-0.616328460439872	0.537677758685006	0	1	0	1	0	1	0	1	0	1	0.329642146578048	0.74167037260904	0	1	-2.75639093080871	0.00584431003391518	0	1	-0.616328460439872	0.537677758685006	0	1	0	1	0.329642146578048	0.74167037260904	-2.75639093080871	0.00584431003391518	-1.01435908155684	0.0592747154153965
ZNF500	-1.86507170410473	0.0621713541620262	0	1	0	1	0	1	0	1	0	1	1.46446486587837	0.143066976005348	0	1	1.11871874353346	0.26326014631918	0	1	-1.86507170410473	0.0621713541620262	0	1	0	1	1.46446486587837	0.143066976005348	1.11871874353346	0.26326014631918	0.239370635102367	0.0594770049535132
ZNF10	-1.16274304394584	0.244933771895435	0	1	0	1	0	1	0	1	0	1	2.08255247120521	0.0372920353544892	0	1	1.12361301006229	0.261177234420286	0	1	-1.16274304394584	0.244933771895435	0	1	0	1	2.08255247120521	0.0372920353544892	1.12361301006229	0.261177234420286	0.681140812440553	0.0602816519409586
ZNF140	-1.34410216947411	0.178915350669718	0	1	0	1	0	1	0	1	0	1	2.00967841774974	0.044465235629336	0	1	1.03652884706065	0.299955488663222	0	1	-1.34410216947411	0.178915350669718	0	1	0	1	2.00967841774974	0.044465235629336	1.03652884706065	0.299955488663222	0.567368365112093	0.0602941647042245
ZNF415	-0.133458058537912	0.893831131927685	0	1	0	1	0	1	1.47932894169084	0.139052421352524	0	1	2.32586468207371	0.0200257706823823	0	1	1.20098283492751	0.229757859834005	0	1	-0.133458058537912	0.893831131927685	0	1	1.47932894169084	0.139052421352524	2.32586468207371	0.0200257706823823	1.20098283492751	0.229757859834005	1.21817960003854	0.0604571431460957
CREB3L4	1.08978602436094	0.275807411653211	0	1	0	1	0	1	0	1	0	1	0.143231412230915	0.886107422208203	0	1	2.58000650019462	0.00987984554511557	0	1	1.08978602436094	0.275807411653211	0	1	0	1	0.143231412230915	0.886107422208203	2.58000650019462	0.00987984554511557	1.27100797892882	0.0608087574348115
FIZ1	-1.89753139789726	0.057757838906485	0	1	-1.75346857279499	0.0795216094344963	0	1	0.302148213461716	0.762539079900732	0	1	0.847740049040812	0.396582757175408	0	1	1.61734018125008	0.105804870358823	0	1	-1.89753139789726	0.057757838906485	-1.75346857279499	0.0795216094344963	0.302148213461716	0.762539079900732	0.847740049040812	0.396582757175408	1.61734018125008	0.105804870358823	-0.176754305387928	0.0611494276246013
ZNF281	-2.0676885532308	0.0386693189846487	0	1	0	1	0	1	1.71073798188536	0.0871294927998413	0	1	-0.307564974074646	0.758413375657182	0	1	-1.19501509924398	0.232081130827212	0	1	-2.0676885532308	0.0386693189846487	0	1	1.71073798188536	0.0871294927998413	-0.307564974074646	0.758413375657182	-1.19501509924398	0.232081130827212	-0.464882661166016	0.0619148362943003
ZNF518A	-1.43875344331502	0.1502203914311	0	1	0	1	0	1	-1.26253360500931	0.206756841967777	0	1	1.73852648867739	0.0821180868448747	0	1	1.17912958441783	0.238346579825934	0	1	-1.43875344331502	0.1502203914311	0	1	-1.26253360500931	0.206756841967777	1.73852648867739	0.0821180868448747	1.17912958441783	0.238346579825934	0.0540922561927225	0.0629267316642555
