"name"	"mIDH2_NR"	"mIDH1_NR"	"distance"
"24"	"(alpha-D-Glucosyl)3-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine"	0	0	0.0631
"25"	"(alpha-D-mannosyl)4-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine"	0	0	0.0631
"26"	"(alpha-D-mannosyl)5-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine"	0	0	0.0631
"27"	"(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine"	0	0	0.0631
"28"	"(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine,"	0	0	0.0631
"29"	"(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine"	0	0	0.0631
"30"	"1,1-dichloroethylene"	0	0	0.0631
"31"	"1,2-Diacyl-Sn-Glycerol"	0.699064664028471	0.726460767401428	0.0368
"32"	"1,2-diacylglycerol-LD-PC"	0.718485147128327	0.74509417216986	0.035
"33"	"1,2-diacylglycerol-LD-PE"	0	0	0.0631
"34"	"1,2-diacylglycerol-LD-PI"	0.649355692860778	0.680925210560916	0.0428
"35"	"1,2-diacylglycerol-LD-PS"	0	0	0.0631
"36"	"1,2-diacylglycerol-LD-SM"	0	0	0.0631
"37"	"1,2-diacylglycerol-LD-TAG"	0.710792108083596	0.735182286416103	0.034
"38"	"1,2-diacylglycerol-VLDL"	0.709059244376515	0.734185841732272	0.0346
"39"	"1,2-diacylglycerol-bile-PC"	0	0	0.0631
"40"	"1,2-diacylglycerol-chylomicron"	0.710797860252213	0.735265133019306	0.0341
"41"	"1-Acyl"	0.699064664028471	0.726460767401428	0.0368
"42"	"1-Acylglycerone"	0	0	0.0631
"43"	"1-Alkyl-2-Acetyl-Sn-Glycerol"	0.691268019535564	0.714157412560521	0.0343
"44"	"1-Alkyl-Sn-Glycerol"	0	0	0.0631
"45"	"1-Arachidonoyl"	0.699064664028471	0.726460767401428	0.0368
"46"	"1-Didecanoylglycerophosphoethanolamine"	0.657221688996285	0.688374563093904	0.042
"47"	"1-Dihomo-Linolenoylglycerophosphocholine"	0.657191906634176	0.688317975707125	0.042
"48"	"1-Dihomo-Linolenoylglycerophosphoethanolamine"	0.657221688996285	0.688374563093904	0.042
"49"	"1-Docosahexenoylglyceroethanolamine"	0.657221688996285	0.688374563093904	0.042
"50"	"1-Docosahexenoylglycerophosphocholine"	0.657191906634176	0.688317975707125	0.042
"51"	"1-Docosapentenoylglycerophosphocholine"	0.657191906634176	0.688317975707125	0.042
"52"	"1-Docosatetraenoyglycerophosphoethanolamine"	0.666736973671253	0.696847204653413	0.0407
"53"	"1-Docosatetraenoylglycerophosphocholine"	0.657191906634176	0.688317975707125	0.042
"54"	"1-Eicosadienoylglycerophosphocholine"	0.657191906634176	0.688317975707125	0.042
"55"	"1-Eicosapentenoylglycerophosphocholine"	0.657191906634176	0.688317975707125	0.042
"56"	"1-Eicosatetraenoylglycerophosphocholine"	0.657191906634176	0.688317975707125	0.042
"57"	"1-Eicosatrienoylglycerophosphocholine"	0.657191906634176	0.688317975707125	0.042
"58"	"1-Eicosatrienoylglycerophosphoethanolamine"	0.657221688996285	0.688374563093904	0.042
"59"	"1-Eicosenoylglycerophosphocholine"	0.657191906634176	0.688317975707125	0.042
"60"	"1-Gamma-Linolenoyl-Cholesterol,"	0.705804661091039	0.730255294042756	0.0344
"61"	"1-Heptadecanoylglycerophosphoethanolamine"	0.657221688996285	0.688374563093904	0.042
"62"	"1-Hexadecenoylglycerophosphoethanolamine"	0.657221688996285	0.688374563093904	0.042
"63"	"1-Lignocericylglycerophosphocholine"	0.657191906634176	0.688317975707125	0.042
"64"	"1-Linoleoyl-Cholesterol,"	0.705804661091039	0.730255294042756	0.0344
"65"	"1-Linoleoylglycerophosphocholine"	0.657191906634176	0.688317975707125	0.042
"66"	"1-Linoleoylglycerophosphoethanolamine"	0.657221688996285	0.688374563093904	0.042
"67"	"1-Myristoylglycerophosphoethanolamine"	0.657221688996285	0.688374563093904	0.042
"68"	"1-Nonadecanoylglycerophosphocholine,"	0.657191906634176	0.688317975707125	0.042
"69"	"1-Octadeca-Trienoylglycerophosphocholine,"	0.657191906634176	0.688317975707125	0.042
"70"	"1-Oleoylglycerophosphocholine"	0.657191906634176	0.688317975707125	0.042
"71"	"1-Oleoylglycerophosphoethanolamine"	0.657221688996285	0.688374563093904	0.042
"72"	"1-Palmitoleoylglycerophosphocholine"	0.657191906634176	0.688317975707125	0.042
"73"	"1-Pentadecanoylglycerophosphocholine,"	0.657191906634176	0.688317975707125	0.042
"74"	"1-Pentadecanoylglycerophosphoethanolamine"	0.657221688996285	0.688374563093904	0.042
"75"	"1-Timnodnoyl-Cholesterol,"	0.705804661091039	0.730255294042756	0.0344
"76"	"1-Tridecanoylglycerophosphoethanolamine"	0.657221688996285	0.688374563093904	0.042
"77"	"1-Vaccenoyl-Cholesterol,"	0.705804661091039	0.730255294042756	0.0344
"78"	"1-acyl-PE"	0	0	0.0631
"79"	"1-acylglycerol-3P"	0.71124107758163	0.735508234245679	0.0339
"80"	"1-acylglycerol-3P-bile-PC"	0	0	0.0631
"81"	"1-acylglycerol-LD-PC"	0	0	0.0631
"82"	"1-acylglycerol-LD-PE"	0	0	0.0631
"83"	"1-acylglycerol-LD-PI"	0	0	0.0631
"84"	"1-acylglycerol-LD-PS"	0	0	0.0631
"85"	"1-acylglycerol-LD-SM"	0	0	0.0631
"86"	"1-acylglycerol-LD-TG1"	0	0	0.0631
"87"	"1-acylglycerol-VLDL"	0.708342837964419	0.733893671252367	0.035
"88"	"1-acylglycerol-chylomicron"	0.709287461279875	0.734989416724893	0.035
"89"	"1-alpha,25-dihydroxyvitamin"	0.768610742234428	0.787509134859833	0.0266
"90"	"1-hydroxy"	0.787877942044875	0.804252103622741	0.0237
"91"	"10,11-epoxy-(4Z,7Z)-hexadecadienoic"	0	0	0.0631
"92"	"10,13,16,19-docosatetraenoic"	0.708632815409844	0.733968782415001	0.0348
"93"	"10,13,16-docosatriynoic"	0.733308410852663	0.756482388713715	0.0318
"94"	"11,15-cyclo-8,12,14-trihydroxy-(5Z,9E)-eicosadienoic"	0.695406967220461	0.720542913141089	0.0355
"95"	"11-Eicosenoyl"	0	0	0.0631
"96"	"11-Octadecenoyl"	0.708829978920094	0.734634112747204	0.0351
"97"	"11-dehydro-thromboxane"	0.729486718832364	0.751933206503357	0.0315
"98"	"12,13-epoxy-(6Z,9Z)-octadecadienoic"	0	0	0.0631
"99"	"12,13-epoxylinoleic"	0.656300647682307	0.687254365749783	0.0419
"100"	"12,15,18,21-tetracosatetraenoic"	0.708804252904641	0.73384641483801	0.0346
"101"	"12-Dehydrocholic"	0.718515326711963	0.745260083256672	0.0351
"102"	"12-hydroxydodecanoic"	0.754339105323449	0.776554380909991	0.0298
"103"	"13,14-dihydro-15-oxo-lipoxin"	0	0	0.0631
"104"	"13,14-dihydro-lipoxin"	0.713059485232095	0.734656068614176	0.032
"105"	"13,15-O-didesmethyl"	0.770863578934833	0.789491903325832	0.0263
"106"	"13,16,19-docosatrienoic"	0.707460603386223	0.733365808431528	0.0353
"107"	"13-Docosenoyl"	0	0	0.0631
"108"	"13-O-desmethyl"	0.781377258230529	0.798533210380148	0.0246
"109"	"14-hydroxytetradecanoic"	0.754326846459042	0.776554380909991	0.0298
"110"	"15-Keto-Prostaglandin"	0.805728217778995	0.82065443095059	0.0216
"111"	"15-dehydro-prostaglandin"	0.639234455771575	0.671653760103741	0.044
"112"	"15-deoxy-prostaglandin"	0.729774082072082	0.751933206503357	0.0313
"113"	"15-epi-lipoxin"	0.72151006406393	0.745925863592349	0.0334
"114"	"15-keto-prostaglandin"	0	0	0.0631
"115"	"15-oxo-lipoxin"	0.728616530816799	0.754690529145737	0.034
"116"	"15-oxo-prostaglandin"	0	0	0.0631
"117"	"16-5-5"	0.704605779790203	0.730058922707717	0.0351
"118"	"16-hydroxyhexadecanoic"	0.77912681793764	0.797091842920633	0.0253
"119"	"17alpha-hydroxypregnenolone"	0.729774082072082	0.751933206503357	0.0313
"120"	"2,3-Epoxy-Alpha-Tocopheryl"	0.650439578961247	0.681940989589378	0.0427
"121"	"2,3-dihydro-2-S-glutathionyl-3-hydroxy"	0	0	0.0631
"122"	"2,4,7,10,13,16,19-Docosaheptenoyl"	0	0	0.0631
"123"	"2,4,7,10,13,16-Docosahexenoyl"	0	0	0.0631
"124"	"2,4,7,10,13-Hexadecapentaenoyl"	0	0	0.0631
"125"	"2,4,7,10-Hexadecatetraenoyl"	0	0	0.0631
"126"	"2,4,7-Decatrienoyl"	0	0	0.0631
"127"	"2,5,8,11,14-Eicosapentaenoyl"	0	0	0.0631
"128"	"2,5-diaminopyrimidine"	0.703326825274228	0.730238922429161	0.0362
"129"	"2,6,10-Trimethyl"	0	0	0.0631
"130"	"2,6,9,12,15-Octadecapentenoyl"	0	0	0.0631
"131"	"2,6,9,12-Octadecatetraenoyl"	0	0	0.0631
"132"	"2,6,9-Dodecatrienoyl"	0	0	0.0631
"133"	"2,6-Dodecadienoyl"	0	0	0.0631
"134"	"2,7,10,13,16,19-Docosahexenoyl"	0	0	0.0631
"135"	"2,7,10,13,16-Docosapentenoyl"	0	0	0.0631
"136"	"2,7,10,13-Hexadecatetraenoyl"	0	0	0.0631
"137"	"2,7,10-Hexadecatrienoyl"	0	0	0.0631
"138"	"2,7-Decadienoyl"	0	0	0.0631
"139"	"2-(S-glutathionyl)acetyl"	0	0	0.0631
"140"	"2-Hydroxyadipic"	0.787228008743004	0.805315355811907	0.0249
"141"	"2-Methyl-3-Oxo-Valeryl"	0.704685320012847	0.730197960352264	0.0352
"142"	"2-amino-3-carboxymuconate"	0	0	0.0631
"143"	"2-aminoadipate"	0.729939445113817	0.751336337985976	0.0308
"144"	"2-aminomuconate"	0	0	0.0631
"145"	"2-hydroxy"	0.768610742234428	0.787509134859833	0.0266
"146"	"2-hydroxy-atorvastatin-acid"	0.754736858705631	0.773790570122065	0.0276
"147"	"2-hydroxy-atorvastatin-lactone"	0.750796572167785	0.770166519687343	0.0281
"148"	"2-lysolecithin"	0.711165944708557	0.735119387222209	0.0337
"149"	"2-methoxy-6-all"	0	0	0.0631
"150"	"2-methylglutaconic"	0	0	0.0631
"151"	"20-OH-hepoxilin"	0	0	0.0631
"152"	"20alpha,22beta"	0	0	0.0631
"153"	"23S,25,26-trihydroxyvitamin"	0	0	0.0631
"154"	"23s,25-dihydroxyvitamin"	0	0	0.0631
"155"	"24(R),25(R)-Varanoyl"	0.723999946457675	0.749001677498215	0.0336
"156"	"24,25,26,27-Tetranor-23-Oxo-Hydroxyvitamin"	0	0	0.0631
"157"	"24-Oxo-25(R)-Trihydroxycoprostanoyl"	0.718269197821051	0.743243682950614	0.0339
"158"	"24-oxo-1alpha,23,25-trihydroxyvitamin"	0	0	0.0631
"159"	"24-oxo-1alpha,25-dihydroxyvitamin"	0	0	0.0631
"160"	"24R,25-dihyoxyvitamin"	0.729774082072082	0.751933206503357	0.0313
"161"	"25-hydroxyvitamin"	0.7759191233066	0.793297351544236	0.0251
"162"	"3''-hydroxy-lovastatin"	0.729774082072082	0.751933206503357	0.0313
"163"	"3',5'-dihydrodiol-simvastatin-lactone"	0.729774082072082	0.751933206503357	0.0313
"164"	"3'-alpha,5'beta-dihydroxy-pravastatin"	0.767494590451654	0.785744089301146	0.0263
"165"	"3'-hydroxy-iso-delta-4',5'-hydroxy"	0.729774082072082	0.751933206503357	0.0313
"166"	"3'-hydroxy-simvastatin-acid"	0.729774082072082	0.751933206503357	0.0313
"167"	"3'-hydroxy-simvastatin-lactone"	0.680065171834066	0.706397770835744	0.0373
"168"	"3(S)-2-Hydroxyphytanoyl"	0	0	0.0631
"169"	"3(S)-3-Hydroxydodecen-(5Z)-Oyl"	0.723999946457675	0.749001677498215	0.0336
"170"	"3(S)-Hydroxy-Cis-9-Octadecenoyl"	0.699452855347054	0.727751310782047	0.0374
"171"	"3(S)-Phytanoyl"	0.716658680176153	0.740685425487226	0.0334
"172"	"3,4-dihydro-3-hydroxy-4-S-glutathionyl"	0	0	0.0631
"173"	"3,6,9,12,15-Octadecapentenoyl"	0	0	0.0631
"174"	"3,6,9,12-Octadecatetraenoyl"	0	0	0.0631
"175"	"3,6,9-Dodecatrienoyl"	0	0	0.0631
"176"	"3,6-Dodecadienoyl"	0	0	0.0631
"177"	"3,7,10,13,16,19-Docosahexenoyl"	0	0	0.0631
"178"	"3,7,10,13,16-Docosapentenoyl"	0	0	0.0631
"179"	"3,7,10,13-Hexadecatetraenoyl"	0	0	0.0631
"180"	"3,7,10-Hexadecatrienoyl"	0	0	0.0631
"181"	"3,7-Decadienoyl"	0	0	0.0631
"182"	"3-(3-Hydroxy-Phenyl)Propionate"	0.756651916897259	0.776554380909991	0.0281
"183"	"3-(acyloxy)acyl"	0	0	0.0631
"184"	"3-Adenosine"	0	0	0.0631
"185"	"3-Dehydrochenodeoxychollyc"	0.719052256422203	0.745699707307498	0.035
"186"	"3-Dehydrocholic"	0.719033888896868	0.745699707307498	0.035
"187"	"3-Hexenoyl"	0	0	0.0631
"188"	"3-Hydoxy-Suberic"	0.729588884655268	0.751933206503357	0.0314
"189"	"3-Hydoxy-Suberyl"	0	0	0.0631
"190"	"3-Hydroxy"	0.746917620975462	0.767434109677625	0.0291
"191"	"3-Hydroxy-Adipoyl"	0	0	0.0631
"192"	"3-Hydroxy-Glutaryl"	0	0	0.0631
"193"	"3-Hydroxy-Isovaleryl"	0.747205352858947	0.76758351957988	0.029
"194"	"3-Hydroxy-Octadecenoyl"	0.7145489391266	0.739816085233884	0.0344
"195"	"3-Hydroxy-Sebacic"	0.728836592692151	0.751933206503357	0.032
"196"	"3-Hydroxy-Sebacoyl"	0	0	0.0631
"197"	"3-Hydroxy-Tetradecanoyl"	0.747391368852669	0.767784266765741	0.029
"198"	"3-Hydroxycinnamic"	0.666736973671253	0.696847204653413	0.0407
"199"	"3-Hydroxyhexadecanoyl"	0.69890577609335	0.72541786412381	0.0362
"200"	"3-Hydroxyhexadecenoyl"	0.698553077837204	0.725099941117287	0.0363
"201"	"3-Hydroxyisovaleric"	0.718668220961999	0.744893043956197	0.0348
"202"	"3-Hydroxyisovaleryl"	0.723808993905386	0.745880144942354	0.0316
"203"	"3-Hydroxyoctadecadienoyl"	0.698653474126917	0.725355848824019	0.0364
"204"	"3-Hydroxyoctadecanoyl"	0.721534273285125	0.746519165573455	0.0337
"205"	"3-Hydroxyoctadecenoyl"	0.693455193481169	0.719927746041746	0.0365
"206"	"3-Hydroxyphenylpropionic"	0.666736973671253	0.696847204653413	0.0407
"207"	"3-Oxo-Cis-8-Tetradecenoyl"	0.720178218124103	0.745273682759021	0.0339
"208"	"3-Oxo-Cis-9-Octadecenoyl"	0	0	0.0631
"209"	"3-Oxolaur-Cis-5-Enoyl"	0.721170418668982	0.746235311406112	0.0338
"210"	"3-deoxy-D-glycero-D-galacto-2-nonulosonic"	0.750264266544642	0.773152827741552	0.0305
"211"	"3-hydroxy"	0.782357712305725	0.797783610568898	0.0234
"212"	"3-sulfinylpyruvic"	0	0	0.0631
"213"	"31-O-Desmethyl,19-Hydroxy,37,"	0.729774082072082	0.751933206503357	0.0313
"214"	"3alpha,7alpha-dihydroxy-24-oxo-5beta-cholestanoyl"	0	0	0.0631
"215"	"4,7,10,13-Hexadecatetraenoyl"	0	0	0.0631
"216"	"4,7,10-Hexadecatrienoyl"	0	0	0.0631
"217"	"4,7-Decadienoyl"	0	0	0.0631
"218"	"4,8-Dimethylnonanoyl"	0.720482966641189	0.74495319290392	0.0335
"219"	"4-(2-amino-3-hydroxyphenyl)-4-oxobutanoic"	0	0	0.0631
"220"	"4-(methylnitrosamino)-1-(3-pyridyl)-1-butanol"	0	0	0.0631
"221"	"4-hydroxy-2-quinolinecarboxylic"	0.741696174303988	0.76487039801509	0.0312
"222"	"4-hydroxy-atorvastatin-acid"	0.753241264214507	0.772471470000243	0.0278
"223"	"4-hydroxy-atorvastatin-lactone"	0.753241360465565	0.772471380947109	0.0278
"224"	"4-hydroxyretinoic"	0.756651916897259	0.776511726484067	0.028
"225"	"4-hydroxyvitamin"	0	0	0.0631
"226"	"4-methylthio-2-oxobutanoic"	0	0	0.0631
"227"	"5,6-Epoxy-Alpha-Tocopheryl"	0.650439578961247	0.681940989589378	0.0427
"228"	"5,6-epoxy-(8Z)-tetradecenoic"	0	0	0.0631
"229"	"5,8,11,14,17-Eicosapentenoic"	0.71879454994788	0.74516550904007	0.0349
"230"	"5,8,11,14,17-Eicosapentenoyl"	0	0	0.0631
"231"	"5,8,11,14-Eicosatetraenoyl"	0	0	0.0631
"232"	"5,8,11-Tetradecatrienoyl"	0	0	0.0631
"233"	"5,8-Tetradecadienoyl"	0	0	0.0631
"234"	"5-Dodecenoyl"	0	0	0.0631
"235"	"5-Hydroxyhexanoic"	0.727185305270038	0.751644030022859	0.033
"236"	"5-Octenoyl"	0	0	0.0631
"237"	"5-S-Cysteinylglycine"	0.760498089005453	0.781574919618886	0.0286
"238"	"5-amino-2-oxopentanoic"	0.768610742234428	0.787509134859833	0.0266
"239"	"6'-beta-carboxy-simvastatin-acid"	0.729774082072082	0.751933206503357	0.0313
"240"	"6'-beta-carboxy-simvastatin-lactone"	0.649355692860778	0.680925210560916	0.0428
"241"	"6'-beta-hydroxy"	0.729774082072082	0.751933206503357	0.0313
"242"	"6'-beta-hydroxy-lovastatin"	0.729444781361561	0.750356132996265	0.0305
"243"	"6'-beta-hydroxy-lovastatin-acid"	0.680065171834066	0.706397770835744	0.0373
"244"	"6'-beta-hydroxy-methyl-simvastatin-acid"	0.729774082072082	0.751933206503357	0.0313
"245"	"6'-beta-hydroxy-methyl-simvastatin-lactone"	0.649355692860778	0.680925210560916	0.0428
"246"	"6'-exomethylene-lovastatin"	0.729444781361561	0.7500731845019	0.0303
"247"	"6'-exomethylene-lovastatin-acid"	0.729774082072082	0.751933206503357	0.0313
"248"	"6'-exomethylene-simvastatin-lactone"	0	0	0.0631
"249"	"6-oxo-prostaglandin"	0.788765668635	0.806583918803742	0.0246
"250"	"7,10,13-Hexadecatrienoyl"	0	0	0.0631
"251"	"7,10-Hexadecadienoyl"	0	0	0.0631
"252"	"7,8-epoxy-(4Z,10Z)-hexadecadienoic"	0	0	0.0631
"253"	"7-Dehydrochenodeoxycholic"	0.718515326711963	0.745260083256672	0.0351
"254"	"7-Dehydrocholic"	0.718515326711963	0.745260083256672	0.0351
"255"	"7-Tetradecenoyl"	0	0	0.0631
"256"	"7-palmitoleic"	0.732746556396615	0.756373549991418	0.0321
"257"	"7Z,10Z-Hexadecadienoic"	0.725161289274661	0.751933206503357	0.0347
"258"	"7alpha-hydroxy-3-oxo-4-cholestenoic"	0.65912641855353	0.690125776941776	0.0418
"259"	"8,11-eicosadienoic"	0.7352235833244	0.758081649527442	0.0314
"260"	"8,9-epoxy-(5Z)-tetradecenoic"	0	0	0.0631
"261"	"9,10-epoxy-(6Z,12Z)-octadecadienoic"	0	0	0.0631
"262"	"9-Octadecenoyl"	0	0	0.0631
"263"	"9-eicosenoic"	0.717611626563927	0.741106323547842	0.033
"264"	"9-heptadecylenic"	0.732943954132438	0.755795399788476	0.0316
"265"	"A1BG"	0.733041791308106	0.774281747727178	0.044
"266"	"A1CF"	0.770987473770547	0.792545798268697	0.0283
"267"	"A2M"	0.792310963242504	0.807697585588621	0.0227
"268"	"A2ML1"	0.759519093048483	0.798339335807152	0.0406
"269"	"A2ML1-AS1"	0.700271456879987	0.72578073801225	0.0355
"270"	"A2ML1-AS2"	0.704684983321978	0.73265502701686	0.0368
"271"	"A3GALT2"	0.721997001853888	0.756476940720443	0.0401
"272"	"A4GALT"	0.82095328718427	0.846814256944209	0.028
"273"	"A4GNT"	0.81546403314333	0.83067175623028	0.0211
"274"	"AAAS"	0.841904198507626	0.847269297692821	0.0128
"275"	"AACS"	0.825886828980748	0.841628325435658	0.0208
"276"	"AADAC"	0.830360928061128	0.845492159603423	0.0201
"277"	"AADACL2"	0.703646995725794	0.729257588413525	0.0353
"278"	"AADACL3"	0.705003862969507	0.72833609583923	0.0337
"279"	"AADACL4"	0.695823997846687	0.719927042403206	0.0348
"280"	"AADAT"	0.829398010310372	0.844799927264187	0.0204
"281"	"AAG1"	0.817912027771851	0.828827313365553	0.0181
"282"	"AAGAB"	0.734799568133587	0.786436824957791	0.0509
"283"	"AAK1"	0.891164970688759	0.891755159479921	0.0064
"284"	"AAMDC"	0.700891996226141	0.725516529952822	0.0348
"285"	"AAMP"	0.779112151382681	0.77118155035712	0.0079
"286"	"AANAT"	0.833637700719362	0.846906499419454	0.0187
"287"	"AAR2"	0.842726994734549	0.878424414401025	0.0332
"288"	"AARS"	0.786860526637121	0.804723705001129	0.0248
"289"	"AARS1"	0.776475502402552	0.797619825144745	0.0276
"290"	"AARSD1"	0.694127474547951	0.722127972174687	0.0375
"291"	"AASDH"	0.84945638339122	0.861355815209909	0.0167
"292"	"AASDHPPT"	0.83356112041981	0.847218409230048	0.0189
"293"	"AASS"	0.837195473419012	0.855641211618129	0.0219
"294"	"AATF"	0.83890250690851	0.852054030073334	0.0182
"295"	"AATK"	0.812806921352985	0.832242369982467	0.0242
"296"	"AB019440.1"	0.712313349067404	0.735032111744866	0.0328
"297"	"AB019440.50"	0.712313349067404	0.735032111744866	0.0328
"298"	"ABAT"	0.814570636346458	0.828197633172985	0.0201
"299"	"ABCA1"	0.946052261636061	0.951024237055058	0.0059
"300"	"ABCA10"	0.727562841777565	0.749399809779238	0.0312
"301"	"ABCA12"	0.717046394474243	0.778684930340356	0.0587
"302"	"ABCA13"	0.780877882021966	0.807325333635572	0.0309
"303"	"ABCA2"	0.679027445275247	0.707655389181107	0.0389
"304"	"ABCA3"	0.827222469140757	0.860244663489628	0.0324
"305"	"ABCA4"	0.802016057395922	0.817185894650084	0.022
"306"	"ABCA5"	0.699662676773536	0.723777616617309	0.0346
"307"	"ABCA6"	0.701681074651616	0.725752215734993	0.0344
"308"	"ABCA7"	0.774074639589505	0.790217230881546	0.0244
"309"	"ABCA8"	0.846460153880156	0.859604057672225	0.0178
"310"	"ABCA9"	0.701098255777162	0.725458032449042	0.0346
"311"	"ABCA9-AS1"	0.70291422504291	0.726760020269193	0.0342
"312"	"ABCB1"	0.926773493007996	0.931450785983206	0.0069
"313"	"ABCB10"	0.697812391441087	0.721565716990121	0.0344
"314"	"ABCB11"	0.917723669023245	0.924059778825667	0.0086
"315"	"ABCB4"	0.891163872351595	0.900081895337935	0.012
"316"	"ABCB5"	0.753275033668756	0.791622988507127	0.0407
"317"	"ABCB6"	0.773581864360513	0.791956630703611	0.026
"318"	"ABCB7"	0.761586313166752	0.816633074481001	0.0515
"319"	"ABCB9"	0.78660121339385	0.779695187250499	0.0081
"320"	"ABCC1"	0.915965010089482	0.923440583885305	0.0095
"321"	"ABCC11"	0.879954797989521	0.890014932003328	0.0135
"322"	"ABCC12"	0.181472166474855	0.240813247749355	0.0915
"323"	"ABCC2"	0.920367685024715	0.926443409568107	0.0083
"324"	"ABCC3"	0.928827068958327	0.934040738505033	0.0071
"325"	"ABCC4"	0.903937346679986	0.911484563005239	0.0103
"326"	"ABCC5"	0.841624824878176	0.854789299128858	0.0181
"327"	"ABCC5-AS1"	0.703960770971279	0.728315419693294	0.0344
"328"	"ABCC8"	0.784960366150509	0.791777999212166	0.0174
"329"	"ABCD1"	0.873040068125272	0.886882233775396	0.0165
"330"	"ABCD2"	0.809275455970171	0.816147893563045	0.0159
"331"	"ABCD3"	0.86443228165522	0.873095925364769	0.0136
"332"	"ABCD4"	0.864198675064037	0.881692916316665	0.0196
"333"	"ABCE1"	0.873968485645077	0.880796085168582	0.0117
"334"	"ABCF1"	0.845846193528204	0.85645643065614	0.0161
"335"	"ABCF2"	0.803950135206741	0.821710434637455	0.0236
"336"	"ABCF3"	0.799822951186081	0.817919764616624	0.0241
"337"	"ABCG1"	0.783723235420579	0.801508471799279	0.0249
"338"	"ABCG2"	0.909359241447955	0.916301567825298	0.0096
"339"	"ABCG5"	0.757359239808721	0.781863552599902	0.0311
"340"	"ABCG8"	0.735739418239008	0.760416525218222	0.0326
"341"	"ABHD10"	0.802730667274272	0.825250361308028	0.0269
"342"	"ABHD11"	0.763406810405689	0.778231837015996	0.0242
"343"	"ABHD12"	0.842699406832447	0.867974772173675	0.0262
"344"	"ABHD13"	0.760987734178725	0.771978270178867	0.0218
"345"	"ABHD14A-ACY1"	0.716127686178576	0.737559467884246	0.0317
"346"	"ABHD14B"	0.698894597462904	0.716887493991199	0.0305
"347"	"ABHD16B"	0.735025321578831	0.765566811131416	0.0366
"348"	"ABHD17A"	0.801667558890992	0.815309751511178	0.021
"349"	"ABHD2"	0.723629079091167	0.743946178545889	0.0305
"350"	"ABHD4"	0.819065957697763	0.851508004587889	0.0325
"351"	"ABHD5"	0.836951631021162	0.853035075440439	0.0204
"352"	"ABHD6"	0.840424312968296	0.860140518809663	0.0226
"353"	"ABHD8"	0.81261358814112	0.797759191355375	0.001
"354"	"ABI1"	0.860643638603618	0.866352165536936	0.0118
"355"	"ABI2"	0.840545149012551	0.872995954607128	0.0312
"356"	"ABI3"	0.769505792367518	0.775174352385178	0.0176
"357"	"ABI3BP"	0.702039585912271	0.725732302899884	0.0341
"358"	"ABL1"	0.864274667909093	0.871178835495853	0.0124
"359"	"ABL2"	0.803829168678933	0.81736651122175	0.0208
"360"	"ABLIM1"	0.80451578068104	0.820920194412071	0.0226
