"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"ID"
"ATP5H"	0.830080604914004	9.35576626804124	2.90219924489971	0.00455960563856314	0.976755201803315	-3.32570359391865	"ATP5H"
"RP11-506B6.6"	1.38951456684029	0.766103587835052	2.90042230760594	0.00458348616740196	0.976755201803315	-3.32743107188533	"RP11-506B6.6"
"AC093106.6"	-0.608299586584764	-4.57154698041237	-2.8974331275006	0.00462391774532517	0.976755201803315	-3.33033527204263	"AC093106.6"
"HSPD1"	0.453262781675182	-4.74757089644354	2.89725252012032	0.00462637110693628	0.976755201803315	-3.33051067337905	"HSPD1"
"AC009531.2"	-0.814513754742014	-4.46484042701031	-2.89664330650859	0.00463465546125372	0.976755201803315	-3.3311022661484	"AC009531.2"
"STT3B"	1.17017420987246	-2.16951422462958	2.89399129548144	0.00467087777454929	0.976755201803315	-3.33367648929806	"STT3B"
"HLA-P"	-0.788142968845209	-4.54472018350515	-2.89394296029955	0.00467154036480564	0.976755201803315	-3.33372339040465	"HLA-P"
"SMYD5"	0.749383200582713	0.55696917187877	2.89066923725767	0.00471661890376569	0.976755201803315	-3.33689862305721	"SMYD5"
"AC004980.9"	0.699814935510074	-0.0150286613402062	2.89047557997792	0.00471929800730804	0.976755201803315	-3.33708637006828	"AC004980.9"
"AC092118.1"	-1.17021097484029	-3.85243130103093	-2.88969265592148	0.00473014343448062	0.976755201803315	-3.33784530413353	"AC092118.1"
"RP11-630I5.1"	-0.556696934152333	-4.6557173814433	-2.88864611922031	0.00474467630930968	0.976755201803315	-3.33885953350393	"RP11-630I5.1"
"VPS16"	-0.403269474201476	7.82817196907216	-2.88734043942965	0.00476286532226946	0.976755201803315	-3.34012452117016	"VPS16"
"SRGAP3-AS2"	0.705551068304668	-4.05070487628866	2.88135672760222	0.00484704477460735	0.976755201803315	-3.34591627735471	"SRGAP3-AS2"
"HMOX1"	0.602895558727338	3.15937123566418	2.87254081612121	0.00497355933630961	0.976755201803315	-3.35443298661595	"HMOX1"
"CTC-457E21.4"	1.33513430065897	-0.308426573474227	2.87216941019825	0.00497895522379436	0.976755201803315	-3.35479135811536	"CTC-457E21.4"
"PGBD4P6"	-1.23454919955774	-3.35503320103093	-2.87084610586243	0.00499822426113916	0.976755201803315	-3.35606793886205	"PGBD4P6"
"AC005722.4"	-0.691135559213758	-4.18628293814433	-2.86790491794549	0.0050412971478885	0.976755201803315	-3.35890369799273	"AC005722.4"
"MRPS18B"	1.77098187601966	6.61427958865979	2.86211450423571	0.00512709311576394	0.976755201803315	-3.3644801729811	"MRPS18B"
"RP11-132J14.3"	1.35597701587224	-2.67670642989691	2.86191098831622	0.00513013281494208	0.976755201803315	-3.36467601557478	"RP11-132J14.3"
"IFT80"	-0.437740585605692	-4.75384186113381	-2.85724169461947	0.00520032871332038	0.976755201803315	-3.36916638340155	"IFT80"
"RP11-489C13.1"	1.16136068151843	-0.519726039072165	2.85425338480598	0.00524571465423723	0.976755201803315	-3.37203728760358	"RP11-489C13.1"
"TK1"	-0.929426168034396	-4.28173672690722	-2.84474838860433	0.00539250059412178	0.976755201803315	-3.38115380210559	"TK1"
"RP11-529K1.3"	1.41321197036364	-1.29456241927835	2.84321826864976	0.00541647902328714	0.976755201803315	-3.38261924153837	"RP11-529K1.3"
"ADHFE1"	-0.738706518750566	-3.34543445324968	-2.8426989935329	0.0054246387364602	0.976755201803315	-3.38311643090759	"ADHFE1"
"HTR1D"	-0.494794836855036	-4.84140715463918	-2.83391071045424	0.00556445426152983	0.976755201803315	-3.39152052936625	"HTR1D"
"ATP6V1E1P1"	-0.302573925798526	7.75594830927835	-2.82869436940547	0.00564899586122612	0.976755201803315	-3.3964995313718	"ATP6V1E1P1"
"IMPDH1P4"	0.406529028501228	4.0543597628866	2.82868178623637	0.00564920121185271	0.976755201803315	-3.3965115336261	"IMPDH1P4"
"RP11-391M1.4"	0.354885688452089	4.45921451546392	2.82454963718466	0.00571700653686115	0.976755201803315	-3.40045073152261	"RP11-391M1.4"
"RP6-166C19.13"	0.521512999017198	6.84884336082474	2.82432156420099	0.00572077064248925	0.976755201803315	-3.40066802761205	"RP6-166C19.13"
"RP11-355I22.8"	-0.858405559705159	-4.35822765463918	-2.82268181331437	0.00574789987101896	0.976755201803315	-3.40222990568515	"RP11-355I22.8"
"HSPE1P14"	0.319615972481572	6.74874798969072	2.8192823555587	0.00580451845588887	0.976755201803315	-3.40546573083024	"HSPE1P14"
"DACT2"	-1.00061460961461	-0.70960107115833	-2.81152932918401	0.00593556076217238	0.976755201803315	-3.41283449702105	"DACT2"
"RAB3C"	1.39046726152434	-1.86821268790318	2.80510032340634	0.00604627067955434	0.976755201803315	-3.41893317221846	"RAB3C"
"AL121819.1"	1.23259084127764	6.25633763917526	2.79944645028251	0.00614518949581948	0.976755201803315	-3.42428776429441	"AL121819.1"
"RP1-30E17.2"	1.61337851191646	0.217182748350515	2.79918057536852	0.00614987739504892	0.976755201803315	-3.42453936295854	"RP1-30E17.2"
"SOCS2P2"	1.36016825862408	4.53907467525773	2.79619477817761	0.00620274782722855	0.976755201803315	-3.42736358659031	"SOCS2P2"
"BHLHE22"	0.938963802345946	0.860710008474227	2.79609251590009	0.0062045659522672	0.976755201803315	-3.42746027436814	"BHLHE22"
"SULT1E1"	0.844860920371745	3.23003956865304	2.79516209342357	0.00622113035778076	0.976755201803315	-3.42833985404555	"SULT1E1"
"AL445258.2"	0.93572097624402	-2.36472740399649	2.78996649458806	0.00631437331607953	0.976755201803315	-3.43324743649603	"AL445258.2"
"RP11-416N2.3"	0.320606637346437	7.52259187628866	2.78716102138308	0.00636525098518207	0.976755201803315	-3.43589449256153	"RP11-416N2.3"
"POLR3DP1"	0.767665233120392	-2.65783232164948	2.78297752238416	0.0064418151134796	0.976755201803315	-3.43983798367491	"POLR3DP1"
"HS1BP3-IT1"	1.22997800430958	-1.90314026587629	2.78058897249788	0.00648590529902014	0.976755201803315	-3.44208747218132	"HS1BP3-IT1"
"AL353733.1"	0.496057123798526	0.0379033007216495	2.77413222406527	0.00660647286580288	0.976755201803315	-3.44816091383291	"AL353733.1"
"RP11-479O17.7"	-0.293794553808353	5.29354905154639	-2.76832244409091	0.00671670423153067	0.976755201803315	-3.45361655379109	"RP11-479O17.7"
"RP11-44N17.1"	-0.393384164619164	-4.80545449484536	-2.76455114964512	0.00678915405807866	0.976755201803315	-3.45715327330744	"RP11-44N17.1"
"RP11-308K19.2"	0.345780114496314	4.34611556701031	2.75633750492124	0.00694941823421741	0.976755201803315	-3.46484322219929	"RP11-308K19.2"
"AC105921.5"	-0.327188056511056	-4.97271245360825	-2.7525048825152	0.00702537400109249	0.976755201803315	-3.46842546410745	"AC105921.5"
"RP11-71E22.1"	0.739137015749386	-0.755819296360825	2.74934796837469	0.00708850594725636	0.976755201803315	-3.47137326180649	"RP11-71E22.1"
"RP11-14O19.1"	0.483711436855037	-4.79987670103093	2.74061328828589	0.0072658855076515	0.976755201803315	-3.47951577632362	"RP11-14O19.1"
"RP11-347J14.7"	0.481339209828011	-4.8012217628866	2.73925703813431	0.00729378735664719	0.976755201803315	-3.48077828908269	"RP11-347J14.7"
"RP11-87N24.2"	1.09779062943489	-3.37835829690722	2.73491379439483	0.00738379788393917	0.976755201803315	-3.48481810552661	"RP11-87N24.2"
"UBE2D3P1"	0.334611762653561	7.14127578350515	2.73461797183043	0.00738996522586779	0.976755201803315	-3.48509308144523	"UBE2D3P1"
"TAF15"	-0.980392716216216	-4.09681829484536	-2.72458470029694	0.00760193740896125	0.976755201803315	-3.49440570153667	"TAF15"
"BLZF1"	0.541188964385129	-4.52351394463793	2.72382103847113	0.00761829565849894	0.976755201803315	-3.49511342883279	"BLZF1"
"OAZ2"	1.0779619850231	0.691084111814433	2.72282843681742	0.00763960585247503	0.976755201803315	-3.49603309785645	"OAZ2"
"HNRNPA1P10"	1.11417318663391	-2.05481270309278	2.7170187555247	0.00776542540993222	0.976755201803315	-3.50141070227505	"HNRNPA1P10"
"ZNF503-AS1"	0.21965757936118	7.21149064948454	2.71597107366256	0.00778831449363274	0.976755201803315	-3.50237951942687	"ZNF503-AS1"
"RP11-248C1.3"	0.776494636658476	-3.05077779587629	2.71583290898315	0.00779133760222661	0.976755201803315	-3.50250726209653	"RP11-248C1.3"
"RP11-561N12.1"	-0.70702402004914	-3.7002687443299	-2.71492885225815	0.00781114514232916	0.976755201803315	-3.50334299993977	"RP11-561N12.1"
"DUSP19"	0.698609853871919	2.37182850861395	2.71023682230062	0.00791468320809729	0.976755201803315	-3.50767699211035	"DUSP19"
"LINC00305"	1.11711193562654	5.42231017525773	2.70914395137068	0.0079389778212971	0.976755201803315	-3.5086856338838	"LINC00305"
"ACKR4"	0.923098305765155	-3.67429628719442	2.70745253806682	0.00797671175344653	0.976755201803315	-3.51024606525722	"ACKR4"
"CACYBPP3"	1.41974081849631	1.87892857443299	2.70564714927256	0.00801716818136615	0.976755201803315	-3.511910811437	"CACYBPP3"
"RP4-631H13.5"	-0.584897955577396	1.23368431752577	-2.70229161384608	0.00809285713291328	0.976755201803315	-3.51500265477671	"RP4-631H13.5"
"TUBBP9"	0.456404984766582	7.95126608247423	2.69914167916785	0.00816449869708357	0.976755201803315	-3.51790234174608	"TUBBP9"
"GID4"	1.59107326644027	4.24301064200244	2.6928651388037	0.00830897162547506	0.976755201803315	-3.5236723986139	"GID4"
"XXyac-YR29IB3.1"	-0.703274675282556	-2.54678931237113	-2.68840601386362	0.00841301777687655	0.976755201803315	-3.5277653429287	"XXyac-YR29IB3.1"
"RP3-471C18.1"	-0.248553422604423	6.43704994845361	-2.68838556466864	0.00841349763682849	0.976755201803315	-3.52778410067951	"RP3-471C18.1"
"HMGB1P14"	1.11544033453245	-0.77217238551866	2.6876768754621	0.0084301430678	0.976755201803315	-3.52843410236262	"HMGB1P14"
"RP11-416N13.1"	0.815722054282556	-2.77108108683505	2.68362664753217	0.00852584828690998	0.976755201803315	-3.53214636250989	"RP11-416N13.1"
"MB21D2"	0.44170688255528	9.8844683814433	2.67953552226963	0.00862351993188839	0.976755201803315	-3.53589167497056	"MB21D2"
"CEBPA-AS1"	-1.42132400255528	-3.45373500412371	-2.67643567327403	0.00869820064380951	0.976755201803315	-3.53872653183222	"CEBPA-AS1"
"RP11-142A12.1"	1.53715130810811	9.77071983092783	2.67460587955902	0.00874255841888626	0.976755201803315	-3.54039870207924	"RP11-142A12.1"
"SNX9"	0.589190609937777	-0.614669475460883	2.6670667341555	0.0089274943214661	0.976755201803315	-3.54727897639792	"SNX9"
"TEX28P1"	0.214472418673218	7.97865179381443	2.66657755245825	0.00893961564658362	0.976755201803315	-3.54772488216739	"TEX28P1"
"RP11-170M17.2"	0.908703417673219	1.44067673341237	2.66324740463586	0.00902252991138706	0.976755201803315	-3.55075872417169	"RP11-170M17.2"
"CD74"	0.661157661976504	-3.68189508171558	2.66130351109355	0.00907125068460556	0.976755201803315	-3.55252828441892	"CD74"
"FUT8"	-0.304269200685525	-4.98145468275966	-2.65815252732667	0.00915073200631329	0.976755201803315	-3.55539453002648	"FUT8"
"ZBTB42"	0.732441257739557	5.65477356185567	2.65651536550674	0.00919227685193844	0.976755201803315	-3.55688269951336	"ZBTB42"
"PHF21A"	1.25626488107749	4.46987730189742	2.65293148773906	0.00928381887054452	0.976755201803315	-3.56013791180406	"PHF21A"
"ESPL1"	0.736855142330519	-2.61414740920215	2.65024421931773	0.00935299984810419	0.976755201803315	-3.56257647812129	"ESPL1"
"RPAIN"	0.404223304475865	8.10314257933465	2.64770080557869	0.00941890710435058	0.976755201803315	-3.56488271635677	"RPAIN"
"ARHGAP42"	-0.604367132678132	-4.38075131546392	-2.64739601049519	0.00942683338261494	0.976755201803315	-3.565158972377	"ARHGAP42"
"AC004906.3"	-0.232990725798528	9.84803028865979	-2.64703170300134	0.00943631521979165	0.976755201803315	-3.56548913567891	"AC004906.3"
"NOVA2"	-0.332307849346931	-4.9160954043794	-2.6432506783746	0.009535235076141	0.976755201803315	-3.56891368148558	"NOVA2"
"RP11-434J24.3"	-0.270740894840295	5.94926748453608	-2.64021418819005	0.00961535480320929	0.976755201803315	-3.57166110258496	"RP11-434J24.3"
"TBL3"	-0.212307493366092	7.56932035051546	-2.63882920916694	0.00965210025954012	0.976755201803315	-3.57291340912169	"TBL3"
"RP3-406A7.7"	-0.467818117371007	1.28568363865979	-2.6361344898206	0.00972395931896382	0.976755201803315	-3.57534850943343	"RP3-406A7.7"
"B3GNT4"	0.33791024127764	8.2495268556701	2.63528752248773	0.00974664484083676	0.976755201803315	-3.57611347245051	"B3GNT4"
"CTD-2541J13.1"	1.51868006992629	5.77135086701031	2.63486727333467	0.00975791872945695	0.976755201803315	-3.57649296079218	"CTD-2541J13.1"
"AP000998.2"	0.640292332186733	-3.46741179381443	2.63079791431544	0.00986769781738515	0.976755201803315	-3.58016515929747	"AP000998.2"
"GRIN2A"	-1.10154923523342	-4.05046046907217	-2.62953994654373	0.00990185932068652	0.976755201803315	-3.58129944743574	"GRIN2A"
"RP11-542K23.7"	0.772815791867322	-2.04789050773196	2.62302975900753	0.0100803654104263	0.976755201803315	-3.58716273799685	"RP11-542K23.7"
"AC005932.1"	1.44983005945946	5.81097196701031	2.62299415266765	0.010081349665607	0.976755201803315	-3.58719477472422	"AC005932.1"
"RP4-651E10.3"	1.27767002135627	4.50289808845361	2.62124317924	0.010129858589444	0.976755201803315	-3.58876978588093	"RP4-651E10.3"
"FMO5"	-0.611954050562157	-3.84457132795945	-2.6191291546442	0.0101887065142411	0.976755201803315	-3.59067025747584	"FMO5"
"HGFAC"	1.45372168196141	0.0373291489451035	2.61491703689266	0.010306880722694	0.976755201803315	-3.59445326811466	"HGFAC"
"RP11-254F7.4"	0.337122392137593	2.59018282268041	2.60611498734005	0.0105578349634147	0.976755201803315	-3.60234307140011	"RP11-254F7.4"
"C5orf54"	0.634964399656019	2.92404361134021	2.59796146840193	0.0107952070260628	0.976755201803315	-3.60963276438801	"C5orf54"
"RP13-254B10.1"	0.71847312977887	-3.91389321030928	2.59491798160176	0.010885038639639	0.976755201803315	-3.61234916750188	"RP13-254B10.1"
"RP11-760D2.12"	0.782854797199017	-2.96673462371134	2.58845138970695	0.0110781489174689	0.976755201803315	-3.61811240593069	"RP11-760D2.12"
"LL22NC03-80A10.11"	-0.568383414250615	-3.69313501030928	-2.58799367117908	0.0110919340275303	0.976755201803315	-3.61851990696833	"LL22NC03-80A10.11"
"PMP2"	-0.621213809969965	-3.81540481387096	-2.57976372306138	0.0113424488207915	0.976755201803315	-3.62583715138222	"PMP2"
"RP1-118J21.5"	0.526426552289927	-1.79277950958763	2.57924410788579	0.0113584354201057	0.976755201803315	-3.62629851902502	"RP1-118J21.5"
"PAMR1"	0.632466860439256	-1.87285172986598	2.57462129309275	0.0115015583144084	0.976755201803315	-3.63039987157803	"PAMR1"
"RNU2-37P"	1.05391195556069	-2.39986284538144	2.56966398797703	0.0116568404012437	0.976755201803315	-3.63479147173409	"RNU2-37P"
"CCDC36"	0.595424325140049	-0.0344354156701031	2.56956067505122	0.0116600965514443	0.976755201803315	-3.63488292331513	"CCDC36"
"AC006942.4"	0.569156272383293	-4.51765326907216	2.56787527193878	0.0117133317943308	0.976755201803315	-3.63637441154443	"AC006942.4"
"RNU6-325P"	1.12138903044226	1.29520383762887	2.56759994474715	0.0117220490604258	0.976755201803315	-3.63661798669102	"RNU6-325P"
"AC114812.8"	0.341273798034397	5.78294519587629	2.56434060733643	0.0118256892620542	0.976755201803315	-3.63949985883059	"AC114812.8"
"ADCY1"	0.426752609382123	-4.77265295218866	2.56047497734261	0.0119496770988699	0.976755201803315	-3.64291402173794	"ADCY1"
"RP11-245G13.2"	0.706949741228502	-4.05385895670103	2.55982515102509	0.0119706343814597	0.976755201803315	-3.64348755110406	"RP11-245G13.2"
"RP11-526P5.1"	0.648337213019656	-0.454291722484536	2.55582605068417	0.0121003373852506	0.976755201803315	-3.64701455205023	"RP11-526P5.1"
"MAPK15"	0.693242963808354	0.771151982164949	2.55502043800427	0.0121266183477233	0.976755201803315	-3.64772452781343	"MAPK15"
"RP11-106A1.3"	0.593791031800983	-1.02668525580412	2.55492294522184	0.0121298022698479	0.976755201803315	-3.6478104347747	"RP11-106A1.3"
"MYLK4"	0.385865324165646	5.00387449685806	2.55097329744936	0.0122594239818045	0.976755201803315	-3.65128851148946	"MYLK4"
"MSC"	-0.627311491891891	-4.6925235628866	-2.55068373887555	0.0122689757066069	0.976755201803315	-3.65154332870357	"MSC"
"C16orf90"	-0.371244232432431	-4.91223565979381	-2.55042060460301	0.0122776615714926	0.976755201803315	-3.65177487194835	"C16orf90"
"UQCRFS1P3"	1.23283074558722	2.67143331123711	2.54859337765307	0.0123381296367187	0.976755201803315	-3.65338220095599	"UQCRFS1P3"
"OR2U1P"	0.625529894054055	-4.21581705979381	2.54847176456193	0.0123421636430146	0.976755201803315	-3.65348914578342	"OR2U1P"
"RP11-302M6.4"	0.19967496216216	8.13201124742268	2.54752188899844	0.0123737126234167	0.976755201803315	-3.65432431235452	"RP11-302M6.4"
"PCDH11X"	0.830316479562686	-3.76881539441415	2.54729868359338	0.0123811366364462	0.976755201803315	-3.65452052684379	"PCDH11X"
"SHROOM3"	0.462532276423997	1.08823475649879	2.54663966351571	0.0124030796108184	0.976755201803315	-3.65509977520501	"SHROOM3"
"CD28"	0.706110927518428	-3.37875583608247	2.54387022840703	0.0124956743950814	0.976755201803315	-3.65753266963128	"CD28"
"RP11-28H5.2"	0.168900303685505	5.72789272164948	2.54376346349509	0.0124992564364539	0.976755201803315	-3.65762641807528	"RP11-28H5.2"
"CYCSP35"	-0.655204760823587	-1.49229226960825	-2.54216759242588	0.0125529091978094	0.976755201803315	-3.65902734952443	"CYCSP35"
"AC008171.1"	-0.281440182800983	6.34477646391753	-2.5376535189238	0.0127057936415579	0.976755201803315	-3.66298620256627	"AC008171.1"
"RP11-134G8.7"	-0.40316319017199	3.69697263917526	-2.53722647776573	0.0127203431050695	0.976755201803315	-3.66336042661775	"RP11-134G8.7"
"AC020952.1"	-0.497652128746929	5.96641016494845	-2.5337412625173	0.0128396464486259	0.976755201803315	-3.6664126965208	"AC020952.1"
"FERMT3"	0.596486143573834	-1.53621692405984	2.53023884523777	0.012960550110007	0.976755201803315	-3.66947663956343	"FERMT3"
"EXOC3L1"	-0.255338600000001	7.54283316494845	-2.52960613782244	0.0129824999053595	0.976755201803315	-3.67002977428275	"EXOC3L1"
"RP5-1048B16.1"	-0.253637643734644	8.44652703092783	-2.52947271543926	0.0129871328347824	0.976755201803315	-3.67014640256557	"RP5-1048B16.1"
"THUMPD2"	0.995672018328666	6.74844351461036	2.52892413917366	0.0130061970789213	0.976755201803315	-3.6706258766982	"THUMPD2"
"PCDHA12"	0.262886653071256	7.48148111340206	2.52829898336231	0.0130279532611044	0.976755201803315	-3.67117218210557	"PCDHA12"
"CACTIN"	-0.234759757102456	9.50668494933647	-2.52664016888544	0.0130858404745175	0.976755201803315	-3.67262124573502	"CACTIN"
"C7orf57"	0.450728957111174	-0.304857820469885	2.52515477284391	0.0131378717832791	0.976755201803315	-3.67391817053504	"C7orf57"
"PRKRIRP8"	1.28828809992629	6.31527269515464	2.52368501140264	0.0131895381300013	0.976755201803315	-3.67520084116014	"PRKRIRP8"
"TSC1"	-0.62216677945946	-4.21580856907216	-2.52353711556118	0.0131947471793939	0.976755201803315	-3.67532987760626	"TSC1"
"OAF"	-0.565234439901719	-4.40714052536083	-2.52295104438136	0.0132154073912683	0.976755201803315	-3.67584115432764	"OAF"
"PAICSP2"	0.204307733660933	8.92903231958763	2.52136006671624	0.0132716390711191	0.976755201803315	-3.67722860982314	"PAICSP2"
"MAGEA6"	-0.370259202457002	-4.85320740206186	-2.52019928404763	0.0133128012614555	0.976755201803315	-3.67824045790233	"MAGEA6"
"FAM90A5P"	-0.465410987714989	8.53734920618557	-2.51441306298378	0.0135196982832904	0.976755201803315	-3.68327868281614	"FAM90A5P"
"RP11-363D24.1"	-0.601278262407862	6.7331185257732	-2.51290214726241	0.0135741965497361	0.976755201803315	-3.68459274424263	"RP11-363D24.1"
"AC073063.1"	-0.990256079803439	-1.63321998350515	-2.51064289459798	0.0136560546545832	0.976755201803315	-3.68655645617444	"AC073063.1"
"MIR302E"	0.763037738869779	-3.6648009814433	2.50680776977905	0.0137960241465648	0.976755201803315	-3.68988663548603	"MIR302E"
"ZNF12"	0.621985942748135	-4.0403046622933	2.50324174259131	0.013927324751383	0.976755201803315	-3.69297946380818	"ZNF12"
"AC005703.3"	0.675971757395577	-2.61544571030928	2.5030350081144	0.0139349709132242	0.976755201803315	-3.69315865643884	"AC005703.3"
"MTND5P29"	0.266594563636363	4.7720306185567	2.50159510202138	0.0139883308655591	0.976755201803315	-3.69440640222051	"MTND5P29"
"AMYP1"	0.797884811454546	-1.08226998608247	2.49827838696054	0.0141119386064311	0.976755201803315	-3.69727828519507	"AMYP1"
"EHBP1L1"	0.876046177592138	2.65907866701031	2.49764506207003	0.014135652379931	0.976755201803315	-3.69782631978904	"EHBP1L1"
"TRAPPC2L"	-0.315094669287468	-4.97732541237113	-2.49706301124899	0.0141574777514921	0.976755201803315	-3.69832988645741	"TRAPPC2L"
"CIZ1"	0.574373824768018	1.41793446109383	2.49696777176776	0.0141610518529564	0.976755201803315	-3.69841227475272	"CIZ1"
"AC083811.1"	0.647337530256511	-3.99531919529897	2.49497892924868	0.0142358730553118	0.976755201803315	-3.70013217174347	"AC083811.1"
