"name"	"mIDH2"	"mIDH1"	"distance"
"31"	"1,2-Diacyl-Sn-Glycerol"	0.19525785985908	0.193725882556303	0.0289157357339778
"32"	"1,2-diacylglycerol-LD-PC"	0.249450126061888	0.257461689337925	0.0153540069904907
"33"	"1,2-diacylglycerol-LD-PE"	0	0	0.0418615220775686
"34"	"1,2-diacylglycerol-LD-PI"	0.063317073405957	0.0628200366842907	0.0376637945310371
"35"	"1,2-diacylglycerol-LD-PS"	0	0	0.0418615220775686
"36"	"1,2-diacylglycerol-LD-SM"	0	0	0.0418615220775686
"37"	"1,2-diacylglycerol-LD-TAG"	0.22932915772841	0.233494911127393	0.0206917241540338
"38"	"1,2-diacylglycerol-VLDL"	0.223368907591721	0.226876483059988	0.0217918361140097
"39"	"1,2-diacylglycerol-bile-PC"	0	0	0.0418615220775686
"40"	"1,2-diacylglycerol-chylomicron"	0.229244071818076	0.232104244200047	0.0220036140269373
"41"	"1-Acyl"	0.19525785985908	0.193725882556303	0.0289157357339778
"42"	"1-Acylglycerone"	0	0	0.0418615220775686
"43"	"1-Alkyl-2-Acetyl-Sn-Glycerol"	0.174427054971219	0.173221669079365	0.0301336837846035
"44"	"1-Alkyl-Sn-Glycerol"	0	0	0.0418615220775686
"45"	"1-Arachidonoyl"	0.19525785985908	0.193725882556303	0.0289157357339778
"46"	"1-Didecanoylglycerophosphoethanolamine"	0.0836243940430453	0.0811325355165638	0.0381528916050428
"47"	"1-Dihomo-Linolenoylglycerophosphocholine"	0.0835237068620312	0.0810148988249388	0.0381773067572928
"48"	"1-Dihomo-Linolenoylglycerophosphoethanolamine"	0.0836243940430453	0.0811325355165638	0.0381528916050428
"49"	"1-Docosahexenoylglyceroethanolamine"	0.0836243940430453	0.0811325355165638	0.0381528916050428
"50"	"1-Docosahexenoylglycerophosphocholine"	0.0835237068620312	0.0810148988249388	0.0381773067572928
"51"	"1-Docosapentenoylglycerophosphocholine"	0.0835237068620312	0.0810148988249388	0.0381773067572928
"52"	"1-Docosatetraenoyglycerophosphoethanolamine"	0.109451667608859	0.108592625492136	0.0346050631051911
"53"	"1-Docosatetraenoylglycerophosphocholine"	0.0835237068620312	0.0810148988249388	0.0381773067572928
"54"	"1-Eicosadienoylglycerophosphocholine"	0.0835237068620312	0.0810148988249388	0.0381773067572928
"55"	"1-Eicosapentenoylglycerophosphocholine"	0.0835237068620312	0.0810148988249388	0.0381773067572928
"56"	"1-Eicosatetraenoylglycerophosphocholine"	0.0835237068620312	0.0810148988249388	0.0381773067572928
"57"	"1-Eicosatrienoylglycerophosphocholine"	0.0835237068620312	0.0810148988249388	0.0381773067572928
"58"	"1-Eicosatrienoylglycerophosphoethanolamine"	0.0836243940430453	0.0811325355165638	0.0381528916050428
"59"	"1-Eicosenoylglycerophosphocholine"	0.0835237068620312	0.0810148988249388	0.0381773067572928
"60"	"1-Gamma-Linolenoyl-Cholesterol,"	0.215038441165583	0.215011417727136	0.0259441132236327
"61"	"1-Heptadecanoylglycerophosphoethanolamine"	0.0836243940430453	0.0811325355165638	0.0381528916050428
"62"	"1-Hexadecenoylglycerophosphoethanolamine"	0.0836243940430453	0.0811325355165638	0.0381528916050428
"63"	"1-Lignocericylglycerophosphocholine"	0.0835237068620312	0.0810148988249388	0.0381773067572928
"64"	"1-Linoleoyl-Cholesterol,"	0.215038441165583	0.215011417727136	0.0259441132236327
"65"	"1-Linoleoylglycerophosphocholine"	0.0835237068620312	0.0810148988249388	0.0381773067572928
"66"	"1-Linoleoylglycerophosphoethanolamine"	0.0836243940430453	0.0811325355165638	0.0381528916050428
"67"	"1-Myristoylglycerophosphoethanolamine"	0.0836243940430453	0.0811325355165638	0.0381528916050428
"68"	"1-Nonadecanoylglycerophosphocholine,"	0.0835237068620312	0.0810148988249388	0.0381773067572928
"69"	"1-Octadeca-Trienoylglycerophosphocholine,"	0.0835237068620312	0.0810148988249388	0.0381773067572928
"70"	"1-Oleoylglycerophosphocholine"	0.0835237068620312	0.0810148988249388	0.0381773067572928
"71"	"1-Oleoylglycerophosphoethanolamine"	0.0836243940430453	0.0811325355165638	0.0381528916050428
"72"	"1-Palmitoleoylglycerophosphocholine"	0.0835237068620312	0.0810148988249388	0.0381773067572928
"73"	"1-Pentadecanoylglycerophosphocholine,"	0.0835237068620312	0.0810148988249388	0.0381773067572928
"74"	"1-Pentadecanoylglycerophosphoethanolamine"	0.0836243940430453	0.0811325355165638	0.0381528916050428
"75"	"1-Timnodnoyl-Cholesterol,"	0.215038441165583	0.215011417727136	0.0259441132236327
"76"	"1-Tridecanoylglycerophosphoethanolamine"	0.0836243940430453	0.0811325355165638	0.0381528916050428
"77"	"1-Vaccenoyl-Cholesterol,"	0.215038441165583	0.215011417727136	0.0259441132236327
"78"	"1-acyl-PE"	0	0	0.0418615220775686
"79"	"1-acylglycerol-3P"	0.230690927089977	0.235455559095875	0.0199918745799481
"80"	"1-acylglycerol-3P-bile-PC"	0	0	0.0418615220775686
"81"	"1-acylglycerol-LD-PC"	0	0	0.0418615220775686
"82"	"1-acylglycerol-LD-PE"	0	0	0.0418615220775686
"83"	"1-acylglycerol-LD-PI"	0	0	0.0418615220775686
"84"	"1-acylglycerol-LD-PS"	0	0	0.0418615220775686
"85"	"1-acylglycerol-LD-SM"	0	0	0.0418615220775686
"86"	"1-acylglycerol-LD-TG1"	0	0	0.0418615220775686
"87"	"1-acylglycerol-VLDL"	0.223348584088263	0.228651766207859	0.0199977363873181
"88"	"1-acylglycerol-chylomicron"	0.225960998564183	0.232033765509435	0.0190344491449904
"89"	"1-alpha,25-dihydroxyvitamin"	0.381955756969149	0.380805221768835	0.0146912246273564
"90"	"1-hydroxy"	0.433769080961101	0.43278767204928	0.0106803013477994
"91"	"10,11-epoxy-(4Z,7Z)-hexadecadienoic"	0	0	0.0418615220775686
"92"	"10,13,16,19-docosatetraenoic"	0.224073326196757	0.230170005469739	0.0191505018583456
"93"	"10,13,16-docosatriynoic"	0.289194403575787	0.296767094525967	0.0128459646233505
"94"	"11,15-cyclo-8,12,14-trihydroxy-(5Z,9E)-eicosadienoic"	0.189499730009076	0.190744533343295	0.0265659025349682
"95"	"11-Eicosenoyl"	0	0	0.0418615220775686
"96"	"11-Octadecenoyl"	0.224500666056665	0.22487179135035	0.0248443699147663
"97"	"11-dehydro-thromboxane"	0.27804187863366	0.278530639657308	0.0207568196236732
"98"	"12,13-epoxy-(6Z,9Z)-octadecadienoic"	0	0	0.0418615220775686
"99"	"12,13-epoxylinoleic"	0.0819302513037203	0.0813358586848617	0.0363810411178738
"100"	"12,15,18,21-tetracosatetraenoic"	0.224400120647681	0.23002878055202	0.0195942904337956
"101"	"12-Dehydrocholic"	0.253293195713699	0.258548807978909	0.0178250063269741
"102"	"12-hydroxydodecanoic"	0.344568120592666	0.349312260548206	0.0115687265461954
"103"	"13,14-dihydro-15-oxo-lipoxin"	0	0	0.0418615220775686
"104"	"13,14-dihydro-lipoxin"	0.219986508696912	0.21875979816774	0.0267769164804552
"105"	"13,15-O-didesmethyl"	0.388381936009229	0.389276646072216	0.0121694981542405
"106"	"13,16,19-docosatrienoic"	0.220904594340322	0.230605661643066	0.0157810654505535
"107"	"13-Docosenoyl"	0	0	0.0418615220775686
"108"	"13-O-desmethyl"	0.416571834215722	0.416818287668356	0.0107275613980204
"109"	"14-hydroxytetradecanoic"	0.344503872103827	0.349312260548206	0.0115092418831852
"110"	"15-Keto-Prostaglandin"	0.480988249500024	0.480986063394651	0.00619992390318293
"111"	"15-dehydro-prostaglandin"	0.0364526308548959	0.0361664436250651	0.0394448599870885
"112"	"15-deoxy-prostaglandin"	0.278017981934889	0.278530639657308	0.0207346947908693
"113"	"15-epi-lipoxin"	0.258558816669917	0.258837177778827	0.0224118280495469
"114"	"15-keto-prostaglandin"	0	0	0.0418615220775686
"115"	"15-oxo-lipoxin"	0.285920324535254	0.285590574664978	0.0209911682321645
"116"	"15-oxo-prostaglandin"	0	0	0.0418615220775686
"117"	"16-5-5"	0.19884681982704	0.200781915448396	0.0251825525790458
"118"	"16-hydroxyhexadecanoic"	0.410252131946153	0.411819641006677	0.00987509207823269
"119"	"17alpha-hydroxypregnenolone"	0.278873240974638	0.278530639657308	0.0215265390300936
"120"	"2,3-Epoxy-Alpha-Tocopheryl"	0.0662935666612312	0.0657225093646262	0.037517117379001
"121"	"2,3-dihydro-2-S-glutathionyl-3-hydroxy"	0	0	0.0418615220775686
"122"	"2,4,7,10,13,16,19-Docosaheptenoyl"	0	0	0.0418615220775686
"123"	"2,4,7,10,13,16-Docosahexenoyl"	0	0	0.0418615220775686
"124"	"2,4,7,10,13-Hexadecapentaenoyl"	0	0	0.0418615220775686
"125"	"2,4,7,10-Hexadecatetraenoyl"	0	0	0.0418615220775686
"126"	"2,4,7-Decatrienoyl"	0	0	0.0418615220775686
"127"	"2,5,8,11,14-Eicosapentaenoyl"	0	0	0.0418615220775686
"128"	"2,5-diaminopyrimidine"	0.230952268046636	0.236660763392106	0.0190286336204216
"129"	"2,6,10-Trimethyl"	0	0	0.0418615220775686
"130"	"2,6,9,12,15-Octadecapentenoyl"	0	0	0.0418615220775686
"131"	"2,6,9,12-Octadecatetraenoyl"	0	0	0.0418615220775686
"132"	"2,6,9-Dodecatrienoyl"	0	0	0.0418615220775686
"133"	"2,6-Dodecadienoyl"	0	0	0.0418615220775686
"134"	"2,7,10,13,16,19-Docosahexenoyl"	0	0	0.0418615220775686
"135"	"2,7,10,13,16-Docosapentenoyl"	0	0	0.0418615220775686
"136"	"2,7,10,13-Hexadecatetraenoyl"	0	0	0.0418615220775686
"137"	"2,7,10-Hexadecatrienoyl"	0	0	0.0418615220775686
"138"	"2,7-Decadienoyl"	0	0	0.0418615220775686
"139"	"2-(S-glutathionyl)acetyl"	0	0	0.0418615220775686
"140"	"2-Hydroxyadipic"	0.433238160310158	0.438070362990583	0.00490605587226175
"141"	"2-Methyl-3-Oxo-Valeryl"	0.227246157115528	0.234570887863795	0.0176871948283548
"142"	"2-amino-3-carboxymuconate"	0	0	0.0418615220775686
"143"	"2-aminoadipate"	0.280819389544138	0.280549981370313	0.0213090450168042
"144"	"2-aminomuconate"	0	0	0.0418615220775686
"145"	"2-hydroxy"	0.381955756969149	0.380805221768835	0.0146912246273564
"146"	"2-hydroxy-atorvastatin-acid"	0.347351830952759	0.347160628008076	0.0162976659721496
"147"	"2-hydroxy-atorvastatin-lactone"	0.336937119821782	0.337135802034235	0.0166799992870805
"148"	"2-lysolecithin"	0.230189401474406	0.23489684081778	0.0200862538086364
"149"	"2-methoxy-6-all"	0	0	0.0418615220775686
"150"	"2-methylglutaconic"	0	0	0.0418615220775686
"151"	"20-OH-hepoxilin"	0	0	0.0418615220775686
"152"	"20alpha,22beta"	0	0	0.0418615220775686
"153"	"23S,25,26-trihydroxyvitamin"	0	0	0.0418615220775686
"154"	"23s,25-dihydroxyvitamin"	0	0	0.0418615220775686
"155"	"24(R),25(R)-Varanoyl"	0.267441982116096	0.266930999585	0.0225425125715333
"156"	"24,25,26,27-Tetranor-23-Oxo-Hydroxyvitamin"	0	0	0.0418615220775686
"157"	"24-Oxo-25(R)-Trihydroxycoprostanoyl"	0.2523301276675	0.251932141481822	0.0235500132812551
"158"	"24-oxo-1alpha,23,25-trihydroxyvitamin"	0	0	0.0418615220775686
"159"	"24-oxo-1alpha,25-dihydroxyvitamin"	0	0	0.0418615220775686
"160"	"24R,25-dihyoxyvitamin"	0.278873240974638	0.278530639657308	0.0215265390300936
"161"	"25-hydroxyvitamin"	0.402027271159846	0.401294766836887	0.0127849533345461
"162"	"285464"	0.401337591843192	0.442199170522884	-0.0287579920895943
"163"	"3''-hydroxy-lovastatin"	0.278873240974638	0.278530639657308	0.0215265390300936
"164"	"3',5'-dihydrodiol-simvastatin-lactone"	0.278873240974638	0.278530639657308	0.0215265390300936
"165"	"3'-alpha,5'beta-dihydroxy-pravastatin"	0.382162408441783	0.382893779435495	0.012793995868696
"166"	"3'-hydroxy-iso-delta-4',5'-hydroxy"	0.278873240974638	0.278530639657308	0.0215265390300936
"167"	"3'-hydroxy-simvastatin-acid"	0.278873240974638	0.278530639657308	0.0215265390300936
"168"	"3'-hydroxy-simvastatin-lactone"	0.146932459738424	0.147624916318745	0.0302744801237953
"169"	"3(S)-2-Hydroxyphytanoyl"	0	0	0.0418615220775686
"170"	"3(S)-3-Hydroxydodecen-(5Z)-Oyl"	0.267441982116096	0.266930999585	0.0225425125715333
"171"	"3(S)-Hydroxy-Cis-9-Octadecenoyl"	0.200170868754883	0.209010959656172	0.018179383184907
"172"	"3(S)-Phytanoyl"	0.244388092533589	0.245370892497889	0.0227581043607158
"173"	"3,4-dihydro-3-hydroxy-4-S-glutathionyl"	0	0	0.0418615220775686
"174"	"3,6,9,12,15-Octadecapentenoyl"	0	0	0.0418615220775686
"175"	"3,6,9,12-Octadecatetraenoyl"	0	0	0.0418615220775686
"176"	"3,6,9-Dodecatrienoyl"	0	0	0.0418615220775686
"177"	"3,6-Dodecadienoyl"	0	0	0.0418615220775686
"178"	"3,7,10,13,16,19-Docosahexenoyl"	0	0	0.0418615220775686
"179"	"3,7,10,13,16-Docosapentenoyl"	0	0	0.0418615220775686
"180"	"3,7,10,13-Hexadecatetraenoyl"	0	0	0.0418615220775686
"181"	"3,7,10-Hexadecatrienoyl"	0	0	0.0418615220775686
"182"	"3,7-Decadienoyl"	0	0	0.0418615220775686
"183"	"3-(3-Hydroxy-Phenyl)Propionate"	0.35021408448453	0.349312260548206	0.0167960597573728
"184"	"3-(acyloxy)acyl"	0	0	0.0418615220775686
"185"	"3-Adenosine"	0	0	0.0418615220775686
"186"	"3-Dehydrochenodeoxychollyc"	0.254725343867665	0.259981349217841	0.017718423906046
"187"	"3-Dehydrocholic"	0.254685594533058	0.259981349217841	0.0176816218610996
"188"	"3-Hexenoyl"	0	0	0.0418615220775686
"189"	"3-Hydoxy-Suberic"	0.278873240974638	0.278530639657308	0.0215265390300936
"190"	"3-Hydoxy-Suberyl"	0	0	0.0418615220775686
"191"	"3-Hydroxy"	0.327531683453742	0.328609756126153	0.0164979927113143
"192"	"3-Hydroxy-Adipoyl"	0	0	0.0418615220775686
"193"	"3-Hydroxy-Glutaryl"	0	0	0.0418615220775686
"194"	"3-Hydroxy-Isovaleryl"	0.328028898920813	0.328953818617617	0.0166142787048762
"195"	"3-Hydroxy-Octadecenoyl"	0.238881178280616	0.237072728957725	0.0259576742298946
"196"	"3-Hydroxy-Sebacic"	0.276790256667783	0.278530639657308	0.0195980015378027
"197"	"3-Hydroxy-Sebacoyl"	0	0	0.0418615220775686
"198"	"3-Hydroxy-Tetradecanoyl"	0.328424439654824	0.329858540259465	0.0160757696805494
"199"	"3-Hydroxycinnamic"	0.109451667608859	0.108592625492136	0.0346050631051911
"200"	"3-Hydroxyhexadecanoyl"	0.204841280889438	0.208882948991332	0.0226315094353989
"201"	"3-Hydroxyhexadecenoyl"	0.203953025198103	0.207736631262224	0.0229554328728925
"202"	"3-Hydroxyisovaleric"	0.250881603697947	0.260582981772333	0.013558052572999
"203"	"3-Hydroxyisovaleryl"	0.271325693197313	0.275096218640819	0.0179730394868689
"204"	"3-Hydroxyoctadecadienoyl"	0.204118273945298	0.20752761628845	0.0233174439126808
"205"	"3-Hydroxyoctadecanoyl"	0.25780156266304	0.258608171345311	0.0219397285080229
"206"	"3-Hydroxyoctadecenoyl"	0.191227454409338	0.193440456485117	0.0254695983971325
"207"	"3-Hydroxyphenylpropionic"	0.109451667608859	0.108592625492136	0.0346050631051911
"208"	"3-Oxo-Cis-8-Tetradecenoyl"	0.257322416456777	0.257545677418081	0.0225586034314871
"209"	"3-Oxo-Cis-9-Octadecenoyl"	0	0	0.0418615220775686
"210"	"3-Oxolaur-Cis-5-Enoyl"	0.259913813417229	0.259679507556059	0.0228240262207615
"211"	"3-deoxy-D-glycero-D-galacto-2-nonulosonic"	0.334465274989485	0.341368390145388	0.0101588459579735
"212"	"3-hydroxy"	0.419117082699518	0.416015606665372	0.013886768617762
"213"	"3-sulfinylpyruvic"	0	0	0.0418615220775686
"214"	"31-O-Desmethyl,19-Hydroxy,37,"	0.278873240974638	0.278530639657308	0.0215265390300936
"215"	"3alpha,7alpha-dihydroxy-24-oxo-5beta-cholestanoyl"	0	0	0.0418615220775686
"216"	"4,7,10,13-Hexadecatetraenoyl"	0	0	0.0418615220775686
"217"	"4,7,10-Hexadecatrienoyl"	0	0	0.0418615220775686
"218"	"4,7-Decadienoyl"	0	0	0.0418615220775686
"219"	"4,8-Dimethylnonanoyl"	0.271509609104352	0.271842870626209	0.0213966666154349
"220"	"4-(2-amino-3-hydroxyphenyl)-4-oxobutanoic"	0	0	0.0418615220775686
"221"	"4-(methylnitrosamino)-1-(3-pyridyl)-1-butanol"	0	0	0.0418615220775686
"222"	"4-hydroxy-2-quinolinecarboxylic"	0.319771345955175	0.315274122442796	0.0226486938104122
"223"	"4-hydroxy-atorvastatin-acid"	0.343357562482329	0.343279268709526	0.016480919397241
"224"	"4-hydroxy-atorvastatin-lactone"	0.343357011732207	0.343276815051694	0.0164828631413617
"225"	"4-hydroxyretinoic"	0.35021408448453	0.346543038856002	0.0195652814495771
"226"	"4-hydroxyvitamin"	0	0	0.0418615220775686
"227"	"4-methylthio-2-oxobutanoic"	0	0	0.0418615220775686
"228"	"5,6-Epoxy-Alpha-Tocopheryl"	0.0662935666612312	0.0657225093646262	0.037517117379001
"229"	"5,6-epoxy-(8Z)-tetradecenoic"	0	0	0.0418615220775686
"230"	"5,8,11,14,17-Eicosapentenoic"	0.25025208202313	0.257814857406777	0.015743332340015
"231"	"5,8,11,14,17-Eicosapentenoyl"	0	0	0.0418615220775686
"232"	"5,8,11,14-Eicosatetraenoyl"	0	0	0.0418615220775686
"233"	"5,8,11-Tetradecatrienoyl"	0	0	0.0418615220775686
"234"	"5,8-Tetradecadienoyl"	0	0	0.0418615220775686
"235"	"5-Dodecenoyl"	0	0	0.0418615220775686
"236"	"5-Hydroxyhexanoic"	0.272660454426921	0.277643796208695	0.0166612547505018
"237"	"5-Octenoyl"	0	0	0.0418615220775686
"238"	"5-S-Cysteinylglycine"	0.366975253531622	0.370678553156633	0.0109481475878063
"239"	"5-amino-2-oxopentanoic"	0.381955756969149	0.380805221768835	0.0146912246273564
"240"	"6'-beta-carboxy-simvastatin-acid"	0.278873240974638	0.278530639657308	0.0215265390300936
"241"	"6'-beta-carboxy-simvastatin-lactone"	0.063317073405957	0.0628200366842907	0.0376637945310371
"242"	"6'-beta-hydroxy"	0.278873240974638	0.278530639657308	0.0215265390300936
"243"	"6'-beta-hydroxy-lovastatin"	0.278484004131126	0.277992121627333	0.0217046809191524
"244"	"6'-beta-hydroxy-lovastatin-acid"	0.146932459738424	0.147624916318745	0.0302744801237953
"245"	"6'-beta-hydroxy-methyl-simvastatin-acid"	0.278873240974638	0.278530639657308	0.0215265390300936
"246"	"6'-beta-hydroxy-methyl-simvastatin-lactone"	0.063317073405957	0.0628200366842907	0.0376637945310371
"247"	"6'-exomethylene-lovastatin"	0.278484004131126	0.277168304613909	0.0225284979325761
"248"	"6'-exomethylene-lovastatin-acid"	0.278873240974638	0.278530639657308	0.0215265390300936
"249"	"6'-exomethylene-simvastatin-lactone"	0	0	0.0418615220775686
"250"	"6-oxo-prostaglandin"	0.43720539464485	0.438827735342838	0.00782175975489732
"251"	"7,10,13-Hexadecatrienoyl"	0	0	0.0418615220775686
"252"	"7,10-Hexadecadienoyl"	0	0	0.0418615220775686
"253"	"7,8-epoxy-(4Z,10Z)-hexadecadienoic"	0	0	0.0418615220775686
"254"	"7-Dehydrochenodeoxycholic"	0.253293195713699	0.258548807978909	0.0178250063269741
"255"	"7-Dehydrocholic"	0.253293195713699	0.258548807978909	0.0178250063269741
"256"	"7-Tetradecenoyl"	0	0	0.0418615220775686
"257"	"7-palmitoleic"	0.288069662643775	0.297030720464046	0.0115409937988208
"258"	"7Z,10Z-Hexadecadienoic"	0.26765365156144	0.275087181857017	0.0145823051131403
"259"	"7alpha-hydroxy-3-oxo-4-cholestenoic"	0.0911253632469011	0.089983323005683	0.0362468997586716
"260"	"8,11-eicosadienoic"	0.294263479138574	0.301470403427835	0.0128358750808025
"261"	"8,9-epoxy-(5Z)-tetradecenoic"	0	0	0.0418615220775686
"262"	"9,10-epoxy-(6Z,12Z)-octadecadienoic"	0	0	0.0418615220775686
"263"	"9-Octadecenoyl"	0	0	0.0418615220775686
"264"	"9-eicosenoic"	0.247395779595321	0.249945584243194	0.0209680890263373
"265"	"9-heptadecylenic"	0.288534639474571	0.295030174938328	0.0139720395680047
"266"	"A1BG"	0.349384540143514	0.352526148340231	0.0128141357598408
"267"	"A1CF"	0.497212237518763	0.519720560755037	-0.0175135437424544
"268"	"A2M"	0.510302122405624	0.536093524355326	-0.0217671967502377
"269"	"A2ML1"	0.405094686448069	0.458833532413162	-0.0419138362667304
"270"	"A2ML1-AS1"	0.205983487998881	0.215207491989496	0.0173644824383267
"271"	"A2ML1-AS2"	0.222826753650888	0.241205013300651	0.00696135096276589
"272"	"A3GALT2"	0.198424139943395	0.204261366598511	0.0213117619454013
"273"	"A4GALT"	0.54413585179995	0.55827269050805	-0.0126212994225192
"274"	"A4GNT"	0.541838997174719	0.557425435998061	-0.0139005949035804
"275"	"AAA1"	0.382273409095803	0.369340849191437	0.0264496964131556
"276"	"AAAS"	0.594466853180753	0.576717089573982	0.0155334155173592
"277"	"AACS"	0.628361255074251	0.608841699038803	0.0147900433548481
"278"	"AADAC"	0.586744412200965	0.569098364661348	0.0160022944553902
"279"	"AADACL2"	0.374675576937423	0.354472766473216	0.0342833026212317
"280"	"AADACL3"	0.397437972610508	0.42533008595858	-0.015499382107909
"281"	"AADACL4"	0.347100406273778	0.350902122773319	0.0123233888867008
"282"	"AADAT"	0.5485782832654	0.560520999235605	-0.0107565691752432
"283"	"AAG1"	0.511358291309447	0.498702431495371	0.0166017533708171
"284"	"AAGAB"	0.40103221612585	0.434658834382889	-0.0215003890062968
"285"	"AAK1"	0.70557614281678	0.68460602867915	0.0105153574360004
"286"	"AAMDC"	0.205876936397376	0.207806927113935	0.0246663961825811
"287"	"AAMP"	0.321246678888659	0.365343224423883	-0.0260544665903783
"288"	"AANAT"	0.575376810658321	0.570016171233626	0.00455975867594918
"289"	"AAR2"	0.265102098376538	0.262863043487414	0.0244440800388783
"290"	"AARS"	0.436112883751322	0.434410864064879	0.0112271264276741
"291"	"AARS1"	0.40645778876436	0.416834075463432	0.00134765319766818
"292"	"AARS2"	0.319973384585675	0.372070549302231	-0.0339606749552445
"293"	"AARSD1"	0.528011089188028	0.516585110674189	0.0141371188477858
"294"	"AASDH"	0.620569108465072	0.615053220465118	0.00136413878038468
"295"	"AASDHPPT"	0.50117776128473	0.524922937220593	-0.0190444277084883
"296"	"AASS"	0.583345487534284	0.597484564438018	-0.015530810284316
"297"	"AATF"	0.555433631932869	0.588870468535484	-0.0327589926119168
"298"	"AATK"	0.453522704594148	0.467442757591482	-0.00568583037964058
"299"	"AB019440.1"	0.230469336374794	0.231082010262058	0.0241602629616352
"300"	"AB019440.50"	0.230469336374794	0.231082010262058	0.0241602629616352
"301"	"ABAT"	0.488971936684355	0.504385939664032	-0.00980823078143137
"302"	"ABCA1"	0.852190066448223	0.852932412875051	-0.0220680700392618
"303"	"ABCA10"	0.420305482981352	0.442855306294295	-0.0118526469178894
"304"	"ABCA11P"	0.412536615618528	0.425319343262033	-0.00150951387121082
"305"	"ABCA12"	0.33102767945042	0.355160651225443	-0.00681612363246362
"306"	"ABCA13"	0.342449236851134	0.388294206502604	-0.0293749945036272
"307"	"ABCA17P"	0.335499437335869	0.377208542465354	-0.0247238239404711
"308"	"ABCA2"	0.616859110850954	0.584041175876379	0.0289412705512049
"309"	"ABCA3"	0.586119380258137	0.608143170656927	-0.0236211993064172
"310"	"ABCA4"	0.522140612141674	0.521811784151109	0.00347524595804668
"311"	"ABCA5"	0.398362247876033	0.424287309603065	-0.0136008626261024
"312"	"ABCA6"	0.399241823695693	0.368107531631708	0.0433932733507114
"313"	"ABCA7"	0.5046295873353	0.481392939678101	0.0276814537076772
"314"	"ABCA8"	0.576032476655758	0.570960998801029	0.00422198150941413
"315"	"ABCA9"	0.380631552696561	0.395473446128363	-0.00120301837222201
"316"	"ABCA9-AS1"	0.230007324570602	0.233853769804824	0.0209607483544964
"317"	"ABCB1"	0.809008847469357	0.805343410713498	-0.0144585336324572
"318"	"ABCB10"	0.398377092939107	0.414687108464537	-0.00398691713980352
