"name"	"mIDH2"	"mIDH1"	"distance"
"11004"	"Lysopc"	0.109451667608859	0.108592625492136	0.0043
"11005"	"Lysophosphatidic"	0.063317073405957	0.0628200366842907	0.0051
"11006"	"M6PR"	0.660822883170341	0.653822690967394	-0.007
"11007"	"MAATS1"	0.238132210821596	0.244571989456771	0.0078
"11008"	"MAB21L1"	0.341651882174236	0.36683576102374	0.0196
"11009"	"MAB21L2"	0.301701681938514	0.349081741755453	0.0357
"11010"	"MAB21L3"	0.189077223195807	0.18993314775726	0.0045
"11011"	"MACC1"	0.525960523108372	0.511854153593893	-0.0103
"11012"	"MACC1-AS1"	0.20114541751009	0.202335429644157	0.0046
"11013"	"MACF1"	0.492569614533065	0.476518421182631	-0.0112
"11014"	"MACROD1"	0.5299362469304	0.52720024992649	-0.0024
"11015"	"MACROD2"	0.525712660934471	0.536855235763859	0.0074
"11016"	"MACROD2-AS1"	0.227454411448147	0.228090665221723	0.0038
"11017"	"MAD1L1"	0.692365550876186	0.697806297990922	0.0013
"11018"	"MAD2L1"	0.725632708528523	0.734781891862643	0.0035
"11019"	"MAD2L1BP"	0.470092227208507	0.474508176787781	0.0034
"11020"	"MAD2L2"	0.571410284969874	0.574874205322645	0.0015
"11021"	"MADCAM1"	0.446900090661647	0.431695809225144	-0.01
"11022"	"MADD"	0.512910302148955	0.493114043734288	-0.0141
"11023"	"MAEA"	0.499261331882549	0.532623810534281	0.0233
"11024"	"MAEL"	0.442450342512919	0.445416929352672	0.0027
"11025"	"MAF"	0.4633388454163	0.467369187330042	0.0032
"11026"	"MAF1"	0.597880574885488	0.578787303073243	-0.0147
"11027"	"MAFA"	0.390945139136743	0.427829506808821	0.0272
"11028"	"MAFB"	0.506205281260664	0.494589800670039	-0.0083
"11029"	"MAFF"	0.43293425137011	0.458543844155954	0.0187
"11030"	"MAFG"	0.482991045782216	0.466671277915538	-0.0113
"11031"	"MAFK"	0.455389380732899	0.427180518313856	-0.0193
"11032"	"MAG"	0.501243704299191	0.499023257688597	-0.0016
"11033"	"MAGEA1"	0.468069383202037	0.48369050196379	0.0113
"11034"	"MAGEA10"	0.438986401967851	0.411794278484841	-0.0183
"11035"	"MAGEA11"	0.400043323853739	0.396322206397413	-0.0014
"11036"	"MAGEA12"	0.339410523714655	0.378884495454991	0.0296
"11037"	"MAGEA2"	0.518496386457405	0.531273709323578	0.0087
"11038"	"MAGEA2B"	0.399734396416882	0.406284845375433	0.0058
"11039"	"MAGEA3"	0.339735636864271	0.371325873334384	0.0241
"11040"	"MAGEA4"	0.445016034730882	0.452224948712004	0.0057
"11041"	"MAGEA6"	0.368720197635688	0.320414690226368	-0.0322
"11042"	"MAGEA8"	0.367975612314041	0.398285128040218	0.0228
"11043"	"MAGEA9B"	0.362759689497367	0.354248722826008	-0.0043
"11044"	"MAGEB1"	0.465654949041215	0.432490281630018	-0.0229
"11045"	"MAGEB10"	0.308112652115801	0.304963380065756	2e-04
"11046"	"MAGEB16"	0.332676090172469	0.329106781579328	-4e-04
"11047"	"MAGEB18"	0.34570190758238	0.317985425691002	-0.0175
"11048"	"MAGEB2"	0.386018136717929	0.368934930525746	-0.0106
"11049"	"MAGEB3"	0.44223235519029	0.416363374855489	-0.0175
"11050"	"MAGEB4"	0.443102801742502	0.420049156321517	-0.0155
"11051"	"MAGEB6"	0.361570108394805	0.348836760384491	-0.0072
"11052"	"MAGEC1"	0.487995118908538	0.487771858651449	-1e-04
"11053"	"MAGEC2"	0.302477212903474	0.331339833492907	0.0227
"11054"	"MAGEC3"	0.475181818176626	0.480985355600616	0.0043
"11055"	"MAGED1"	0.477826671387028	0.44612141075308	-0.022
"11056"	"MAGED2"	0.397002631581957	0.417225864712888	0.0154
"11057"	"MAGED4"	0.368624375605535	0.379631425505505	0.0093
"11058"	"MAGED4B"	0.383119150297711	0.374802281759516	-0.0044
"11059"	"MAGEE1"	0.3721583270974	0.413371020730997	0.0304
"11060"	"MAGEE2"	0.345475823438045	0.400569146108928	0.0405
"11061"	"MAGEF1"	0.50818724096829	0.531498818508286	0.0162
"11062"	"MAGEH1"	0.424471166672401	0.432109468596658	0.0062
"11063"	"MAGEL2"	0.480733415796907	0.48146834437312	7e-04
"11064"	"MAGI1"	0.4284243117402	0.425352910437008	-0.0013
"11065"	"MAGI1-AS1"	0.203459219090858	0.21214932845099	0.0098
"11066"	"MAGI2"	0.45205249930094	0.441817333743476	-0.0066
"11067"	"MAGI2-AS1"	0.227454411448147	0.228090665221723	0.0038
"11068"	"MAGI3"	0.415829736684638	0.437478711982513	0.0162
"11069"	"MAGIX"	0.36190525085893	0.385492109791478	0.0182
"11070"	"MAGOH"	0.832057784640822	0.813832852087354	-0.017
"11071"	"MAGOHB"	0.755183251930623	0.742502244244247	-0.0122
"11072"	"MAGT1"	0.534914600807807	0.542487887887665	0.0048
"11073"	"MAIP1"	0.365382237543428	0.356182545794382	-0.0048
"11074"	"MAK"	0.453688752207268	0.44852373971421	-0.0031
"11075"	"MAK16"	0.583612073812226	0.601411798986893	0.0113
"11076"	"MAL"	0.528829733235154	0.49548784877138	-0.0238
"11077"	"MAL2"	0.281157587319587	0.33046488952818	0.0373
"11078"	"MALAT1"	0.299613975213621	0.348996967346902	0.0371
"11079"	"MALL"	0.386803992766415	0.401745425409528	0.0118
"11080"	"MALRD1"	0.212251501051723	0.213007232157628	0.0041
"11081"	"MALSU1"	0.253493831997669	0.236852653949258	-0.0086
"11082"	"MALT1"	0.544147204337186	0.515149090884268	-0.0209
"11083"	"MAMDC2"	0.341361979134264	0.334868105491013	-0.0026
"11084"	"MAMDC2-AS1"	0.185263507066857	0.186230922487685	0.0046
"11085"	"MAMDC4"	0.395485348568462	0.384515909944376	-0.0064
"11086"	"MAML1"	0.479180717820274	0.495853802225833	0.0119
"11087"	"MAML2"	0.552619355006513	0.538032809425678	-0.011
"11088"	"MAML3"	0.471757836529583	0.498341785993091	0.0189
"11089"	"MAMLD1"	0.461054580609996	0.4680503092784	0.0053
"11090"	"MAMSTR"	0.489443237995576	0.461072901534409	-0.0198
"11091"	"MAN1A1"	0.652275178761417	0.648137021154221	-0.0049
"11092"	"MAN1A2"	0.638215061391349	0.642492533660109	0.0012
"11093"	"MAN1B1"	0.63822667452026	0.632899149165874	-0.0056
"11094"	"MAN1C1"	0.65276603687246	0.653259423233923	-0.0017
"11095"	"MAN2A1"	0.501679882481478	0.51095826738815	0.0064
"11096"	"MAN2A2"	0.495302881049687	0.502400185513595	0.005
"11097"	"MAN2B1"	0.542266055397117	0.54936872597199	0.0044
"11098"	"MAN2B2"	0.528816558848153	0.513828145379159	-0.0109
"11099"	"MAN2C1"	0.519720558298756	0.519783992359929	-3e-04
"11100"	"MANBA"	0.539069460920904	0.551405814075337	0.0081
"11101"	"MANBAL"	0.327346858719282	0.300549480912306	-0.0167
"11102"	"MANEA"	0.319853731501942	0.382088422527139	0.0458
"11103"	"MANEAL"	0.415731366291883	0.401945303180304	-0.0087
"11104"	"MANF"	0.533153055503948	0.560939163614121	0.019
"11105"	"MANSC1"	0.557937727221806	0.559813689249666	5e-04
"11106"	"MANSC4"	0.196128887488988	0.199131056758441	0.0059
"11107"	"MAOA"	0.634837929939398	0.633990156915924	-0.0024
"11108"	"MAOB"	0.634826252454501	0.640638469347011	0.0023
"11109"	"MAP1A"	0.50870444625213	0.511374873100724	0.0017
"11110"	"MAP1B"	0.547274608565583	0.54758001972176	-5e-04
"11111"	"MAP1LC3A"	0.551049299760157	0.568904653540499	0.0118
"11112"	"MAP1LC3B"	0.586434966297964	0.598919460635917	0.0076
"11113"	"MAP1LC3B2"	0.505094593843738	0.473101858540672	-0.0225
"11114"	"MAP1LC3C"	0.554100097641399	0.556838822751563	0.0012
"11115"	"MAP1S"	0.50515578830821	0.526410791799651	0.0148
"11116"	"MAP2"	0.585240587718001	0.596969172776076	0.0071
"11117"	"MAP2K1"	0.745243544172451	0.725338853911884	-0.0171
"11118"	"MAP2K2"	0.726063409920611	0.713336466815228	-0.0119
"11119"	"MAP2K3"	0.689362014966415	0.681148393706339	-0.0082
"11120"	"MAP2K4"	0.735726049759781	0.721250676405726	-0.0132
"11121"	"MAP2K4P1"	0.327994376527323	0.321265785703348	-0.0026
"11122"	"MAP2K5"	0.448340996334785	0.501461584825011	0.0378
"11123"	"MAP2K6"	0.670741072027045	0.666146087868503	-0.0055
"11124"	"MAP2K7"	0.545243652979032	0.528496525908525	-0.0124
"11125"	"MAP3K1"	0.611162179768184	0.597496550950027	-0.0111
"11126"	"MAP3K10"	0.500838467853108	0.481802414234858	-0.0134
"11127"	"MAP3K11"	0.48435064631054	0.543346592086618	0.0415
"11128"	"MAP3K12"	0.472054000080682	0.461635633826741	-0.007
"11129"	"MAP3K13"	0.430590658777414	0.438452274066632	0.0063
"11130"	"MAP3K14"	0.591437650888099	0.574162770852654	-0.0133
"11131"	"MAP3K15"	0.386894769224246	0.359880900427653	-0.0176
"11132"	"MAP3K19"	0.408021915741803	0.389526202965692	-0.0119
"11133"	"MAP3K2"	0.537140875731213	0.494362186500881	-0.0305
"11134"	"MAP3K20"	0.455985721718751	0.460810205496539	0.0039
"11135"	"MAP3K21"	0.438671540163641	0.42380038279892	-0.0097
"11136"	"MAP3K3"	0.576440013899365	0.576303250414487	-0.0011
"11137"	"MAP3K4"	0.5128678736377	0.498140343787039	-0.0105
"11138"	"MAP3K5"	0.595854675092437	0.614248368139358	0.0116
"11139"	"MAP3K6"	0.465257229366201	0.442417284192198	-0.0156
"11140"	"MAP3K7"	0.602287539284216	0.61357921780783	0.0065
"11141"	"MAP3K8"	0.454090496474053	0.518947995805872	0.046
"11142"	"MAP3K9"	0.40638064179425	0.448589859968504	0.0307
"11143"	"MAP4"	0.508318172264921	0.549229142343143	0.0285
"11144"	"MAP4K1"	0.609580164365373	0.615125366009721	0.0024
"11145"	"MAP4K2"	0.54889425572543	0.546872602575199	-0.0021
"11146"	"MAP4K3"	0.520656278521974	0.516833541326771	-0.003
"11147"	"MAP4K4"	0.510252619623855	0.497685189862359	-0.009
"11148"	"MAP4K5"	0.511008878234725	0.512452968601299	8e-04
"11149"	"MAP6"	0.28978649677137	0.277591418828917	-0.0059
"11150"	"MAP6D1"	0.38133120681871	0.388196968447277	0.0063
"11151"	"MAP7"	0.338797794832355	0.409409878585083	0.0515
"11152"	"MAP7D1"	0.423860941666999	0.391140449092581	-0.022
"11153"	"MAP7D2"	0.321612316323009	0.386350765998468	0.0476
"11154"	"MAP7D3"	0.366534300608635	0.352394579400497	-0.0083
"11155"	"MAP9"	0.542033770135668	0.534753705289419	-0.0057
"11156"	"MAPK1"	0.845620353199477	0.830811654528917	-0.0148
"11157"	"MAPK10"	0.629951325973893	0.620675710616797	-0.0082
"11158"	"MAPK11"	0.623315023996516	0.619733311841619	-0.0041
"11159"	"MAPK12"	0.607679740912669	0.586704793184633	-0.0161
"11160"	"MAPK13"	0.613291470284475	0.592618532942408	-0.016
"11161"	"MAPK14"	0.801788366012322	0.795349067440328	-0.0084
"11162"	"MAPK15"	0.471926951581183	0.439527176076596	-0.0224
"11163"	"MAPK1IP1L"	0.362212942035486	0.369677184768944	0.0069
"11164"	"MAPK3"	0.835032399061787	0.820530347820953	-0.0145
"11165"	"MAPK4"	0.486468762113744	0.485211416440502	-8e-04
"11166"	"MAPK6"	0.62082568902833	0.604046020712346	-0.0134
"11167"	"MAPK7"	0.457995051632988	0.46640546979038	0.0064
"11168"	"MAPK8"	0.657209587991419	0.641381608613316	-0.0132
"11169"	"MAPK8IP1"	0.503855474382038	0.486559327332693	-0.0122
"11170"	"MAPK8IP2"	0.487980257345207	0.454724948895335	-0.0232
"11171"	"MAPK8IP3"	0.51732658676957	0.418030926274811	-0.0699
"11172"	"MAPK9"	0.629990093202929	0.622105105073544	-0.0072
"11173"	"MAPKAP1"	0.520868519499246	0.508955977267658	-0.0087
"11174"	"MAPKAPK2"	0.598623379248338	0.59478462947882	-0.004
"11175"	"MAPKAPK3"	0.582176192514568	0.578373059001627	-0.0038
"11176"	"MAPKAPK5"	0.461821358641081	0.497208073716395	0.0252
"11177"	"MAPKBP1"	0.374777497671078	0.321700475867503	-0.0357
"11178"	"MAPRE1"	0.782198330119356	0.769212375799647	-0.0127
"11179"	"MAPRE2"	0.55250428680909	0.546586694089389	-0.0049
"11180"	"MAPRE3"	0.466280780865793	0.446579457440657	-0.0134
"11181"	"MAPT"	0.570658465969765	0.558882509598428	-0.0092
"11182"	"MAPT-AS1"	0.192226783718003	0.193903207383962	0.005
"11183"	"MAR00001"	0.534008011007379	0.539316564533423	0.0032
"11184"	"MAR00002"	0.359184311597179	0.361307998454158	0.0032
"11185"	"MAR00003"	0.609170790659277	0.612483165463307	9e-04
"11186"	"MAR00004"	0.193071087911759	0.200750545576178	0.0092
"11187"	"MAR00005"	0.443113771684861	0.449396377547351	0.0051
"11188"	"MAR00006"	0.535094707956994	0.540497871388598	0.0033
"11189"	"MAR00007"	0.361766489158912	0.364203276724692	0.0034
"11190"	"MAR00008"	0.363822880793889	0.366636855365301	0.0036
"11191"	"MAR00009"	0.190299256534011	0.197322801270715	0.0088
"11192"	"MAR00010"	0.442798521042317	0.449016665240456	0.005
"11193"	"MAR00011"	0.179602419683334	0.187404390124386	0.0095
"11194"	"MAR00012"	0.170207919334809	0.176807268479052	0.0087
"11195"	"MAR00013"	0.35726429551052	0.358974579384959	0.0029
"11196"	"MAR00014"	0.354872387994541	0.357125778404781	0.0034
"11197"	"MAR00015"	0.0825873908087026	0.0819388293005517	0.0048
"11198"	"MAR00016"	0.553248686670369	0.558089564614906	0.0027
"11199"	"MAR00017"	0.0825873908087026	0.0819388293005517	0.0048
"11200"	"MAR00018"	0.31226891545321	0.339255025674127	0.0212
"11201"	"MAR00019"	0.358777848343907	0.358004929816458	0.0012
"11202"	"MAR00020"	0.135566407622398	0.14584702531148	0.0118
"11203"	"MAR00021"	0.472515105320171	0.466707100922471	-0.0038
"11204"	"MAR00022"	0.367063217867897	0.363310930150959	-0.001
"11205"	"MAR00023"	0.346303363118136	0.343332144339948	-2e-04
"11206"	"MAR00024"	0.583435317152986	0.583016442776454	-0.0014
"11207"	"MAR00025"	0.617521735761285	0.625967418309018	0.0044
"11208"	"MAR00026"	0.55704994098875	0.559401718831828	9e-04
"11209"	"MAR00027"	0.488466197508426	0.494094230007993	0.004
"11210"	"MAR00028"	0.389053612000432	0.390698456598473	0.0025
"11211"	"MAR00029"	0.582271372495297	0.585933240707518	0.0015
"11212"	"MAR00030"	0.725028843095741	0.726191477749086	-0.0021
"11213"	"MAR00031"	0.629797473425191	0.633420979056497	8e-04
"11214"	"MAR00032"	0.442285973828816	0.44616422227099	0.0034
"11215"	"MAR00033"	0.14268207403232	0.141562531267347	0.0037
"11216"	"MAR00034"	0.0713412305224277	0.070780970818391	0.005
"11217"	"MAR00035"	0.529345839358263	0.527549419840831	-0.0017
"11218"	"MAR00036"	0.710657379877738	0.708391373808326	-0.0043
"11219"	"MAR00037"	0.61713068299119	0.614104510004548	-0.0037
"11220"	"MAR00038"	0.117592277034577	0.115077169518274	0.003
"11221"	"MAR00039"	0.455558926536623	0.45743921615951	0.0018
"11222"	"MAR00040"	0.312934988061363	0.326103164901158	0.0115
"11223"	"MAR00041"	0.321535071647186	0.329758998418479	0.008
"11224"	"MAR00042"	0.0874848897415794	0.0855341076370124	0.0038
"11225"	"MAR00043"	0.416717075581324	0.408381240407105	-0.0048
"11226"	"MAR00044"	0.14127696161093	0.139618408873057	0.0033
"11227"	"MAR00045"	0.248012367147883	0.233581950482474	-0.007
"11228"	"MAR00046"	0.48980559091082	0.507120981706706	0.0122
"11229"	"MAR00047"	0.265226306718134	0.279057129150791	0.0126
"11230"	"MAR00048"	0.179144230351623	0.194614353498867	0.0148
"11231"	"MAR00049"	0	0	0.0063
"11232"	"MAR00050"	0.344496246739609	0.343453600054863	0.0012
"11233"	"MAR00051"	0.431797874167427	0.433711797197691	0.0021
"11234"	"MAR00052"	0.451010908868715	0.458807151095956	0.006
"11235"	"MAR00053"	0.372012095486918	0.370346132433608	4e-04
"11236"	"MAR00054"	0.130574379972185	0.136787245214593	0.009
"11237"	"MAR00055"	0.362518344523176	0.36563537857826	0.0039
"11238"	"MAR00056"	0.157832770667829	0.157248807447433	0.0039
"11239"	"MAR00057"	0.361911459695633	0.365785516894491	0.0044
"11240"	"MAR00058"	0.382237554627393	0.391374433909505	0.0078
"11241"	"MAR00059"	0.466611400858515	0.473858301634309	0.0054
"11242"	"MAR00060"	0.32711785902476	0.33338282076835	0.0065
"11243"	"MAR00061"	0.299302225550772	0.290063095070886	-0.004
"11244"	"MAR00062"	0.373583464443084	0.372923692725225	0.0011
"11245"	"MAR00063"	0.124962310848331	0.137920470707743	0.0138
"11246"	"MAR00064"	0.415677645262746	0.42166729242179	0.0052
"11247"	"MAR00065"	0.448580023762133	0.45776048820106	0.007
"11248"	"MAR00066"	0.338050424027382	0.344045192646042	0.0062
"11249"	"MAR00067"	0.387429139493679	0.389216334702837	0.0026
"11250"	"MAR00068"	0.452884328830733	0.452851514789718	5e-04
"11251"	"MAR00069"	0.346481700694006	0.348154427290099	0.0031
"11252"	"MAR00070"	0.317302663296528	0.318272456945613	0.0029
"11253"	"MAR00071"	0.339267640785979	0.339029043217874	0.0018
"11254"	"MAR00072"	0.501733683943397	0.500643973868987	-9e-04
"11255"	"MAR00073"	0.172137053246376	0.178245771456979	0.0084
"11256"	"MAR00074"	0.188280659187611	0.192998642809431	0.0072
"11257"	"MAR00075"	0.186459328043498	0.190998349408075	0.0071
"11258"	"MAR00076"	0.308539157379282	0.312441306440421	0.0051
"11259"	"MAR00077"	0.187669790589887	0.18774994091582	0.004
"11260"	"MAR00078"	0.16526740305486	0.169821706666359	0.0074
"11261"	"MAR00079"	0.46094570259423	0.459992830431203	-2e-04
"11262"	"MAR00080"	0.199030428351779	0.210107687815679	0.0115
"11263"	"MAR00081"	0.338575912552872	0.34760687913441	0.0083
"11264"	"MAR00082"	0.338289352121175	0.347492621423722	0.0084
"11265"	"MAR00083"	0.352833260590821	0.354718989291073	0.0031
"11266"	"MAR00084"	0.346444561371502	0.348050668247057	0.003
"11267"	"MAR00085"	0.355083434130248	0.356646641231574	0.0029
"11268"	"MAR00086"	0.370010558796894	0.380348282476033	0.0088
"11269"	"MAR00087"	0.413701975199832	0.42438370236706	0.0085
"11270"	"MAR00088"	0.425318132339823	0.427351440502687	0.0023
"11271"	"MAR00089"	0.268655455258258	0.275802330503211	0.0079
"11272"	"MAR00090"	0.290172262772295	0.298234540518157	0.0082
"11273"	"MAR00091"	0.416738810373111	0.420081673939347	0.0033
"11274"	"MAR00092"	0.325947545546105	0.341610323123814	0.0131
"11275"	"MAR00093"	0.27636612430075	0.27658953839095	0.0029
"11276"	"MAR00094"	0.429011022261971	0.429537823802412	0.0012
"11277"	"MAR00095"	0.40118085651472	0.406967154235114	0.0052
"11278"	"MAR00096"	0.428740371104841	0.432703894913235	0.0036
"11279"	"MAR00097"	0.400207189011646	0.404439402222762	0.0042
"11280"	"MAR00098"	0.0825873908087026	0.0819388293005517	0.0048
"11281"	"MAR00099"	0.218015631956967	0.218726569325728	0.004
"11282"	"MAR00100"	0.111033052021215	0.110496845649104	0.0045
"11283"	"MAR00101"	0.421664876044803	0.420725264086924	3e-04
"11284"	"MAR00102"	0.324776306935471	0.331363426576892	0.0068
"11285"	"MAR00103"	0.38028493532925	0.383295654526452	0.0036
"11286"	"MAR00104"	0.353070578280708	0.362234699834955	0.0082
"11287"	"MAR00105"	0.346039971202952	0.35423084665321	0.0076
"11288"	"MAR00106"	0.30850632279906	0.315045406406486	0.0069
"11289"	"MAR00107"	0.309801303047864	0.315985353473549	0.0067
"11290"	"MAR00108"	0.40293765491922	0.401220751480888	0
"11291"	"MAR00109"	0.337098783744818	0.338920131992839	0.0033
"11292"	"MAR00110"	0.334054048394637	0.342271597091818	0.0078
"11293"	"MAR00111"	0.309997217840708	0.318492675783685	0.0083
"11294"	"MAR00112"	0.408777947181141	0.416452362566224	0.0065
"11295"	"MAR00113"	0.472596724286818	0.47422800454256	0.0014
"11296"	"MAR00114"	0.439295641600735	0.441178097427839	0.002
"11297"	"MAR00115"	0.360073013930367	0.362287446307089	0.0033
"11298"	"MAR00116"	0.418242300852271	0.421654006152761	0.0034
"11299"	"MAR00117"	0.476426611533179	0.477942962434149	0.0013
"11300"	"MAR00118"	0.490641105621132	0.492532889001197	0.0014
"11301"	"MAR00119"	0.527231105735156	0.532470450260952	0.0033
"11302"	"MAR00120"	0	0	0.0063
"11303"	"MAR00121"	0.433918377910514	0.430665855902925	-0.0015
"11304"	"MAR00122"	0.433651869519371	0.431077123052266	-0.001
"11305"	"MAR00123"	0.0988746284919311	0.10285633741887	0.0078
"11306"	"MAR00124"	0.440172577546635	0.441165763109892	0.0014
"11307"	"MAR00125"	0.396295614533523	0.392203959380402	-0.0016
"11308"	"MAR00126"	0.415860100789431	0.415886209887174	0.001
"11309"	"MAR00127"	0.142497691353306	0.144428994670396	0.0058
"11310"	"MAR00128"	0.287073902280869	0.29136498682925	0.0056
"11311"	"MAR00129"	0.442901478643265	0.433793628243678	-0.0057
"11312"	"MAR00130"	0	0	0.0063
"11313"	"MAR00131"	0.410634412662652	0.419619802476577	0.0074
"11314"	"MAR00132"	0.190429293106513	0.201868607100783	0.0119
"11315"	"MAR00133"	0.367942003927429	0.370842485414398	0.0036
"11316"	"MAR00134"	0.466760954911485	0.480187390477942	0.0098
"11317"	"MAR00135"	0.255493846700779	0.268590148187028	0.0122
"11318"	"MAR00136"	0.0943979866335936	0.109887576237467	0.0159
"11319"	"MAR00137"	0.305637858979027	0.306658842557509	0.0031
"11320"	"MAR00138"	0.213626241027391	0.215647049523975	0.005
"11321"	"MAR00139"	0.397539363685712	0.394781682783494	-7e-04
"11322"	"MAR00140"	0	0	0.0063
"11323"	"MAR00141"	0.382897536102899	0.379276371077693	-0.0011
"11324"	"MAR00142"	0.213186289981324	0.215038220811727	0.0049
"11325"	"MAR00143"	0.276846500657071	0.279469449201344	0.0046
"11326"	"MAR00144"	0.439745136978685	0.444376844245941	0.0039
"11327"	"MAR00145"	0.421143966180567	0.426224347513732	0.0045
"11328"	"MAR00146"	0.440296341424333	0.443937277260972	0.0032
"11329"	"MAR00147"	0.436946829987451	0.443937277260972	0.0056
"11330"	"MAR00148"	0.441187183792463	0.443937277260972	0.0026
"11331"	"MAR00149"	0.434865909185696	0.438326060529371	0.0032
"11332"	"MAR00150"	0.421280188704758	0.425459275989917	0.0039
"11333"	"MAR00151"	0.436025288729933	0.438625710713185	0.0026
"11334"	"MAR00152"	0.473466953086128	0.476122049644875	0.0021
"11335"	"MAR00153"	0.512778185864894	0.515848749405172	0.0019
"11336"	"MAR00154"	0.50812060180002	0.515286776205291	0.0049
"11337"	"MAR00155"	0.558659959116194	0.557246149694839	-0.0018
"11338"	"MAR00156"	0.451172361421806	0.455885416138985	0.0039
"11339"	"MAR00157"	0.26092108842368	0.272422359638809	0.011
"11340"	"MAR00158"	0.615982038659869	0.618862518561377	5e-04
"11341"	"MAR00159"	0.393000770834627	0.396776412756177	0.0039
"11342"	"MAR00160"	0.348604533677803	0.355347829090841	0.0066
"11343"	"MAR00161"	0.364314674053371	0.368906298733485	0.0049
"11344"	"MAR00162"	0.399122556238761	0.395990512178526	-0.001
"11345"	"MAR00163"	0.372643649171231	0.366836410407512	-0.0025
"11346"	"MAR00164"	0.557130024956065	0.555727586422538	-0.0018
"11347"	"MAR00165"	0.442301980266835	0.446703303385317	0.0038
"11348"	"MAR00166"	0.135429045413173	0.136787245214593	0.0055
"11349"	"MAR00167"	0.557150381202873	0.555781701098497	-0.0017
"11350"	"MAR00168"	0.444377177413496	0.450875601981996	0.0052
"11351"	"MAR00169"	0.284704508148242	0.285729096096608	0.0034
"11352"	"MAR00170"	0.557123813774082	0.555717372889689	-0.0018
"11353"	"MAR00171"	0.441902550530367	0.446075592505865	0.0036
"11354"	"MAR00172"	0.135429045413173	0.136787245214593	0.0055
"11355"	"MAR00173"	0.557148311259967	0.555784082846691	-0.0017
"11356"	"MAR00174"	0.447970947937918	0.454792663206516	0.0054
"11357"	"MAR00175"	0.207113572150433	0.200951915526946	-7e-04
"11358"	"MAR00176"	0.557116912021122	0.555702391193402	-0.0018
"11359"	"MAR00177"	0.440972581927367	0.444558007665449	0.0032
"11360"	"MAR00178"	0.123060215319011	0.131473933184918	0.0106
"11361"	"MAR00179"	0.556718934371634	0.555481155479793	-0.0017
"11362"	"MAR00180"	0.443006320378924	0.449919665321323	0.0055
"11363"	"MAR00181"	0.411844462188221	0.416306851379304	0.0042
"11364"	"MAR00182"	0.105938756742251	0.113653217447643	0.0103
"11365"	"MAR00183"	0.557100691079686	0.555677189746271	-0.0018
"11366"	"MAR00184"	0.440464987803236	0.443643858065418	0.0029
"11367"	"MAR00185"	0.135429045413173	0.136787245214593	0.0055
"11368"	"MAR00186"	0.414275527291491	0.419730759770328	0.0048
"11369"	"MAR00187"	0.556716855733362	0.555523462534642	-0.0016
"11370"	"MAR00188"	0.482293741908494	0.484523893009574	0.0017
"11371"	"MAR00189"	0.484411512976893	0.48651240275536	0.0016
"11372"	"MAR00190"	0.625298163418773	0.628700302885801	7e-04
"11373"	"MAR00191"	0.55668809692938	0.555392048637488	-0.0017
"11374"	"MAR00192"	0.480498293975607	0.479645235199757	-4e-04
"11375"	"MAR00193"	0.484653922563955	0.486754168690084	0.0016
"11376"	"MAR00194"	0.415458653510402	0.420291568121276	0.0044
"11377"	"MAR00195"	0.55587747480059	0.554626150771327	-0.0017
"11378"	"MAR00196"	0.487824081232154	0.487867183358181	1e-04
"11379"	"MAR00197"	0.48496743868014	0.487018717860569	0.0016
"11380"	"MAR00198"	0.401616582541278	0.406586098284498	0.0047
"11381"	"MAR00199"	0.556857761622989	0.55559132191871	-0.0017
"11382"	"MAR00200"	0.487675121428695	0.488064170375266	4e-04
"11383"	"MAR00201"	0.48488740869344	0.487062075929862	0.0017
"11384"	"MAR00202"	0.391618956547783	0.396084834634262	0.0044
"11385"	"MAR00203"	0.556726209275008	0.555484567988906	-0.0017
"11386"	"MAR00204"	0.485795392253346	0.486235780299875	4e-04
"11387"	"MAR00205"	0.352982588725461	0.359209962178581	0.0062
"11388"	"MAR00206"	0.484445079184071	0.486707333581917	0.0017
"11389"	"MAR00207"	0.386415077028288	0.391264921458388	0.0048
"11390"	"MAR00208"	0.556726555686153	0.555493439978934	-0.0016
"11391"	"MAR00209"	0.480879008902475	0.483071020675388	0.0017
"11392"	"MAR00210"	0.482604554480228	0.484621613892116	0.0016
"11393"	"MAR00211"	0.415533933277993	0.420999705999118	0.0048
"11394"	"MAR00212"	0.556681859019863	0.55538590047095	-0.0017
"11395"	"MAR00213"	0.480030082003479	0.479193150807198	-4e-04
"11396"	"MAR00214"	0.484428996742448	0.486529834401322	0.0016
"11397"	"MAR00215"	0.415363621308059	0.420197778844457	0.0044
"11398"	"MAR00216"	0.555407319347322	0.554138393699604	-0.0017
"11399"	"MAR00217"	0.485150924631672	0.48496936941039	0
"11400"	"MAR00218"	0.353500168981801	0.35176353819962	6e-04
"11401"	"MAR00219"	0.21010208437491	0.215686051027316	0.0075
"11402"	"MAR00220"	0.135429045413173	0.136787245214593	0.0055
"11403"	"MAR00221"	0.408623241004217	0.406903572997257	-1e-04
"11404"	"MAR00222"	0.364138628161077	0.367606695020677	0.0041
"11405"	"MAR00223"	0.483316729601655	0.485347824838971	0.0016
"11406"	"MAR00224"	0.395099800229274	0.399592199600049	0.0044
"11407"	"MAR00225"	0.557723187678172	0.55650861165222	-0.0016
"11408"	"MAR00226"	0.486961191807701	0.487385678777773	4e-04
