"TF"	"size"	"nes"	"pval"	"pval.fdr"
"SREBF1"	23	2.89838039106398	0.00375095349410967	0.273412020653136
"SP1"	315	-2.71708484231749	0.00658597226494518	0.273412020653136
"NR3C1"	10	2.69634200466233	0.00701056463213169	0.273412020653136
"ZNF263"	298	2.50593800209481	0.0122127031877187	0.297216782557537
"GATA2"	39	2.26325897118915	0.0236197298879965	0.297216782557537
"STAT5A"	21	-2.26053971341093	0.0237877745592872	0.297216782557537
"TCF3"	14	2.23018364628919	0.0257352534927129	0.297216782557537
"SREBF2"	16	2.22790906467861	0.0258865795884147	0.297216782557537
"STAT3"	75	2.20697046571193	0.0273161227701625	0.297216782557537
"EPAS1"	13	-2.18029461744089	0.0292356298044016	0.297216782557537
"POU2F1"	32	2.16582983655415	0.0303241924647963	0.297216782557537
"PPARG"	40	2.1637469892231	0.0304837725700038	0.297216782557537
"STAT4"	10	-2.12248451418409	0.0337970717615735	0.304173645854162
"ETS1"	139	-1.90534498821873	0.0567352410923355	0.400795617534535
"HSF1"	12	1.89119234449162	0.0585986729121412	0.400795617534535
"SMAD3"	33	1.88536241862493	0.0593809242628406	0.400795617534535
"FOXO4"	14	-1.8789640230336	0.0602494058099259	0.400795617534535
"CTCF"	110	1.86872657875136	0.0616608642360823	0.400795617534535
"STAT5B"	16	1.80569439277289	0.0709660890059507	0.436888374110532
"TAL1"	18	1.7824138207503	0.0746817733522278	0.436888374110532
"RUNX3"	12	1.75725681429075	0.0788740451925343	0.439441108929834
"EGR1"	124	1.70324395263517	0.0885224244794186	0.464326148438334
"ATF6"	10	1.6810226258802	0.0927585198451981	0.464326148438334
"GATA1"	15	-1.66834938644703	0.095246389423248	0.464326148438334
"FOXO3"	38	-1.6361049768882	0.101817618777905	0.476506455880596
"RUNX1"	20	1.60758501753038	0.107926095739679	0.484273649757961
"PGR"	11	-1.56522997907871	0.117528994536844	0.484273649757961
"FOXO1"	42	-1.55797777973758	0.11923851558438	0.484273649757961
"JUND"	19	-1.54838587936441	0.121529418886997	0.484273649757961
"ZBTB33"	12	1.53749257994807	0.12417273070717	0.484273649757961
"MYB"	25	-1.49302356803583	0.135431017770508	0.51114287352095
"NFKB2"	17	-1.40272024217619	0.160700278685524	0.581025972286759
"PAX6"	13	-1.38409213089368	0.16633024612988	0.581025972286759
"TP63"	19	1.36923928164895	0.170924490782614	0.581025972286759
"PPARA"	31	1.35092149363884	0.17672058226448	0.581025972286759
"NFIC"	27	1.30415058804479	0.192182243388562	0.581025972286759
"CEBPA"	143	1.30013494946162	0.193554721029763	0.581025972286759
"E2F4"	218	-1.28910596916725	0.197361248648643	0.581025972286759
"ESR2"	16	-1.26643149240134	0.205358641988142	0.581025972286759
"WT1"	29	-1.25358649868027	0.209992341104654	0.581025972286759
"LEF1"	21	-1.25319484165734	0.210134806777771	0.581025972286759
"HIF1A"	144	1.25093683725997	0.210957522748819	0.581025972286759
"RXRA"	12	-1.22742021772749	0.21966469133218	0.581025972286759
"CREB1"	74	1.22463685894395	0.220712073853776	0.581025972286759
"USF2"	37	1.21734881756629	0.2234715278026	0.581025972286759
"NR5A1"	15	1.19738237909022	0.231157548569895	0.584148268132854
