node	mux	agg	layer1	layer2	layer3	layer4
37027	119.770022145548	4	2	0	0	0
37049	117.972468164812	4	2	0	0	0
37018	112.681606677942	4	2	0	0	0
36801	111.320649535651	2	1	0	0	0
36995	105.160461521971	2	1	0	0	0
37091	93.5557974721029	2	1	0	0	0
37071	90.327944501986	2	1	0	0	0
37066	88.9927167617702	2	1	0	0	0
37002	88.9515391585469	4	2	0	0	0
36950	86.3496492029273	2	1	0	0	0
37125	85.7761442928525	2	1	0	0	0
33634	84.9974444352433	4	2	0	0	0
37164	84.6262909136885	2	1	0	0	0
33664	83.2479201898162	2	1	0	0	0
37160	81.5573497047195	2	1	0	0	0
37000	80.1705288356823	2	1	0	0	0
37149	77.8218697549993	4	2	0	0	0
37240	77.7063536288983	4	2	0	0	0
37001	77.1912103243558	14	7	0	0	0
37184	77.189175922726	2	1	0	0	0
37003	76.7110621065022	2	1	0	0	0
36971	76.2073731095338	2	1	0	0	0
37217	76.0670790495152	2	1	0	0	0
37191	75.7954290934495	2	1	0	0	0
37031	75.7221683262304	6	3	0	0	0
33607	75.340880348266	4	2	0	0	0
37094	75.1542410478834	2	1	0	0	0
36946	74.386551717461	2	1	0	0	0
33466	74.2549113363803	2	1	0	0	0
36959	74.2134526151822	2	1	0	0	0
36981	74.1622911798128	2	1	0	0	0
37147	69.9940489697	2	1	0	0	0
33107	69.1960601462599	2	1	0	0	0
36048	68.4802960809216	2	1	0	0	0
37153	68.142152723941	2	1	0	0	0
36963	67.958752365355	4	2	0	0	0
36988	67.8057815168914	2	1	0	0	0
37235	67.7996548354264	2	1	0	0	0
37024	67.4611023735077	4	2	0	0	0
36960	67.3630277509482	4	2	0	0	0
33106	67.2587510941015	8	4	0	0	0
37243	66.9736406775318	4	2	0	0	0
36993	66.8801925032019	2	1	0	0	0
37325	66.1753585456402	2	1	0	0	0
36968	65.4880144261189	2	1	0	0	0
36961	65.2797886295888	4	2	0	0	0
37081	65.1626996222891	2	1	0	0	0
37039	64.6666051585389	6	3	0	0	0
36983	64.4017173476086	2	1	0	0	0
33194	64.3393099730262	2	1	0	0	0
37046	63.9099369650187	2	1	0	0	0
37035	63.8055489126601	6	3	0	0	0
35965	63.5355701471598	4	2	0	0	0
37087	63.3998029169393	2	1	0	0	0
37054	63.3694281430745	2	1	0	0	0
37388	63.3216147079632	2	1	0	0	0
37394	63.2215812819266	2	1	0	0	0
36966	62.9209306689635	4	2	0	0	0
37005	62.7077249586428	4	2	0	0	0
37090	62.5132377156127	2	1	0	0	0
37007	62.3380952616476	2	1	0	0	0
36969	62.3268527573865	2	1	0	0	0
37138	62.068384263026	2	1	0	0	0
37180	61.2489310017408	2	1	0	0	0
37129	60.9182730515588	2	1	0	0	0
37100	60.8588558565275	2	1	0	0	0
36974	60.5524775588775	2	1	0	0	0
34717	60.4658138078411	2	1	0	0	0
37366	59.7895491683796	8	4	0	0	0
33503	59.1781544759216	2	1	0	0	0
37012	59.1451042005942	2	1	0	0	0
37096	59.14414245	2	1	0	0	0
37075	58.9619596130845	4	2	0	0	0
37161	58.9399340390375	2	1	0	0	0
37082	58.806994543482	2	1	0	0	0
37019	58.5948915828084	4	2	0	0	0
37013	58.4715933950635	2	1	0	0	0
37121	58.2819502157862	2	1	0	0	0
37837	58.2071932133015	2	1	0	0	0
37034	57.6499453851161	6	3	0	0	0
37107	57.539989802	2	1	0	0	0
36984	57.4110127542058	2	1	0	0	0
37242	57.1757201470385	2	1	0	0	0
33559	57.0539641894598	2	1	0	0	0
37416	56.8842274630963	10	5	0	0	0
36967	56.2196606366126	4	2	0	0	0
36994	55.9678750616964	2	1	0	0	0
37286	55.8695217964762	2	1	0	0	0
33345	55.6402235808932	4	2	0	0	0
37312	55.4968875430796	2	1	0	0	0
37120	54.8416269971149	2	1	0	0	0
37058	54.8292313553076	2	1	0	0	0
36990	54.69900725	4	2	0	0	0
19425	54.5192179836228	2	1	0	0	0
33308	53.8242727519632	2	1	0	0	0
19478	53.6820997736457	2	1	0	0	0
36958	53.4810952102798	2	1	0	0	0
36976	53.2585109396428	2	1	0	0	0
37154	53.1697581211831	10	5	0	0	0
37006	53.1612067973688	4	2	0	0	0
37586	53.06257172894	4	2	0	0	0
36962	52.9140940979157	4	2	0	0	0
37172	52.8459773591185	2	1	0	0	0
36952	52.51494705	2	1	0	0	0
36949	51.7841269548668	2	1	0	0	0
36991	51.3404906301506	2	1	0	0	0
37261	51.332187534351	4	2	0	0	0
33184	51.3214775	2	1	0	0	0
36955	51.264684750898	2	1	0	0	0
36947	51.12688895	4	2	0	0	0
37010	51.0706645696251	6	3	0	0	0
37401	50.9946782842909	10	5	0	0	0
37171	50.6789310722965	2	1	0	0	0
37043	50.5898630164937	2	1	0	0	0
37026	50.5354660343838	4	2	0	0	0
37047	50.33492845	2	1	0	0	0
37078	50.1933176648072	4	2	0	0	0
37014	50.0905717183243	4	2	0	0	0
37095	49.6170552	2	1	0	0	0
37111	49.5034414	2	1	0	0	0
36956	48.97038595	2	1	0	0	0
37008	48.8235756248606	2	1	0	0	0
36954	48.4889600982475	2	1	0	0	0
36979	48.4457670366782	2	1	0	0	0
37192	48.0165941318228	2	1	0	0	0
36948	47.84059335	2	1	0	0	0
37523	47.8318623	8	4	0	0	0
37105	47.78902935	2	1	0	0	0
36951	47.74640845	2	1	0	0	0
36970	47.6873573	2	1	0	0	0
36972	47.26518265	2	1	0	0	0
37030	47.2289562240804	4	2	0	0	0
37009	47.2067931963368	6	3	0	0	0
36561	47.1872460640358	2	1	0	0	0
36953	47.1428346	2	1	0	0	0
36975	46.8845438	2	1	0	0	0
36977	46.7330037	2	1	0	0	0
36973	46.73083885	2	1	0	0	0
37073	46.6008852709736	2	1	0	0	0
36980	46.2159492483098	2	1	0	0	0
37170	46.21380175	4	2	0	0	0
35125	46.1694609043918	2	1	0	0	0
37162	46.1540947	2	1	0	0	0
36992	45.6991094472159	4	2	0	0	0
36986	45.61260155	2	1	0	0	0
19453	45.5146148634564	2	1	0	0	0
36978	45.2685324761503	2	1	0	0	0
37181	45.2319942438264	2	1	0	0	0
37004	44.93646685	2	1	0	0	0
33244	44.6522656747071	6	3	0	0	0
37023	44.08715405	4	2	0	0	0
37021	43.31829175	6	3	0	0	0
37285	43.2605416925507	2	1	0	0	0
34021	43.2196791709057	2	1	0	0	0
37769	42.9372723308145	4	2	0	0	0
37702	42.8624702855157	2	1	0	0	0
37056	42.8429056	2	1	0	0	0
33624	42.8355350379281	2	1	0	0	0
37022	42.758362090758	6	3	0	0	0
37276	42.5634997763364	2	1	0	0	0
37140	41.836360612058	2	1	0	0	0
37036	41.4506384097209	4	2	0	0	0
37207	41.3163730120269	2	1	0	0	0
37275	41.2655785869195	2	1	0	0	0
37305	41.2484120817194	2	1	0	0	0
35207	41.0384036495346	6	3	0	0	0
37819	41.0029708088122	2	1	0	0	0
34411	40.7497350929555	2	1	0	0	0
19512	40.7157501612912	6	3	0	0	0
37089	40.1553085	2	1	0	0	0
37077	39.6740846989136	4	2	0	0	0
37248	39.6642089880157	6	3	0	0	0
37278	39.5490144229146	2	1	0	0	0
37074	39.4088161	4	2	0	0	0
36209	39.2828246014063	2	1	0	0	0
37063	39.23563615	2	1	0	0	0
