"ONTOLOGY"	"ID"	"Description"	"setSize"	"enrichmentScore"	"NES"	"pvalue"	"p.adjust"	"qvalue"	"rank"	"leading_edge"	"core_enrichment"
"GO:0007156"	"BP"	"GO:0007156"	"homophilic cell adhesion via plasma membrane adhesion molecules"	165	-0.582452735436693	-1.97082098427468	2.41857055371197e-07	0.00270456652168841	0.00270456652168841	2083	"tags=37%, list=9%, signal=34%"	"PCDHB4/PCDHB11/CNTN4/PCDHB14/PCDHGC5/ROBO3/CDH17/CDHR2/PCDHB9/PCDH10/PCDHGA4/PCDHB15/PCDH19/PCDHB10/CDH9/HMCN1/PCDHGC4/PCDH1/SDK1/DSC2/PCDHA12/ROBO4/MYOT/CDH10/IGSF21/PCDHB13/PCDH9/PCDH11Y/PCDHGA2/PCDH15/PCDHB7/CDH1/DSCAM/FAT3/PCDH18/PCDHB5/CLSTN2/MYPN/CDH11/CDH15/PCDHB6/PCDH8/PCDHB2/PCDHB12/PCDH20/PCDHA6/FAT1/PCDHA10/PCDHA7/PCDHAC1/CDH8/PCDHB3/PCDHA9/PCDHA3/CDH7/PCDHA8/PCDHA2/PCDHA13/PCDHA11/PCDHA5/PCDHA4"
"GO:0098742"	"BP"	"GO:0098742"	"cell-cell adhesion via plasma-membrane adhesion molecules"	268	-0.521245871893166	-1.8665451971084	1.85880654590581e-07	0.00270456652168841	0.00270456652168841	2543	"tags=30%, list=11%, signal=27%"	"PCDHB11/CLDN14/CLDN4/GRID2/CNTN4/PCDHB14/PCDHGC5/ROBO3/TENM4/CDH17/PTPRF/CDHR2/PCDHB9/PCDH10/PCDHGA4/CEACAM19/AJUBA/PCDHB15/PCDH19/PCDHB10/CEACAM8/CDH9/HMCN1/PCDHGC4/PCDH1/CD177/SDK1/DSC2/ADIPOQ/PCDHA12/ROBO4/SPARCL1/MYOT/CDH10/IGSF21/PCDHB13/PCDH9/PCDH11Y/PCDHGA2/CRB1/PCDH15/PCDHB7/CDH1/DSCAM/PSG11/FAT3/VCAM1/PCDH18/PCDHB5/CLSTN2/CD209/MAG/MYPN/CLDN18/CDH11/CDH15/PCDHB6/PCDH8/PCDHB2/PCDHB12/PCDH20/PCDHA6/FAT1/PCDHA10/NLGN1/PCDHA7/IL1RAPL1/PCDHAC1/CDH8/PCDHB3/PCDHA9/GATA5/TENM2/PCDHA3/CDH7/SELE/PCDHA8/PCDHA2/PCDHA13/PCDHA11/PCDHA5/PCDHA4"
"GO:0005509"	"MF"	"GO:0005509"	"calcium ion binding"	658	-0.400444994193956	-1.52776754367572	5.39743767753179e-06	0.0402378978859995	0.0402378978859995	2634	"tags=22%, list=12%, signal=20%"	"MMP13/PCDHB4/ADGRL4/PCDHB11/PKD2/ALPL/ITSN1/MYL4/TLL1/PCDHB14/PCDHGC5/LPCAT2/S100A16/SLIT3/SYT12/PLA2G2D/FER1L5/SCGN/CPNE6/SULF1/FLG2/PKD2L1/FBLN5/CD93/CDH17/SLC8A1/EFCAB9/AMY2A/CDHR2/PON1/RGN/IHH/CAPS2/ANXA3/PCDHB9/LRP1/PCDH10/S100Z/PCDHGA4/ASPN/CABP4/ADGRV1/SYT6/SLIT2/RAPGEF2/HPCA/PCDHB15/PCDH19/PCDHB10/OCM2/LTBP2/KCNIP1/NELL1/CAPSL/CDH9/HMCN1/PCDHGC4/PCDH1/EFHC2/TGM2/SYT1/VCAN/DSC2/EFCC1/HPGDS/PCDHA12/MYL3/EFCAB3/SPARCL1/CDH10/PADI3/SPOCK1/CRTAC1/PCDHB13/MYOF/PCDH9/PCDH11Y/DUOX2/CACNA1E/EML1/GUCA1C/PCDHGA2/FBN3/CRB1/LPL/MICU3/PLS3/PAMR1/PCDH15/PCDHB7/SPTA1/CDH1/VWCE/CACNA1B/FAT3/PCDH18/ANXA10/PCDHB5/PRRG1/NCS1/CLSTN2/SNCA/PLCH1/VWA2/CASR/UMODL1/CDH11/FSTL4/NPNT/CDH15/PCDHB6/SYT8/GRIN1/DSPP/PCDH8/NOX5/ITLN1/SYT5/SVEP1/PCDHB2/LRP1B/SMOC2/MATN4/PCDHB12/PCDH20/PCDHA6/EFEMP1/FAT1/SPOCK3/PCDHA10/PCDHA7/PCDHAC1/CDH8/PCDHB3/PLCB4/PCDHA9/DLK1/TENM2/PCDHA3/CDH7/EGFL6/PCDHA8/EGFLAM/PCDHA2/PCDHA13/PCDHA11/PCDHA5/PCDHA4"
