A	B	scaled_weight
ethanol[c]	MAR03905	1
NAD+[c]	MAR03905	1
ethanol[c]	MAR03907	1
NADP+[c]	MAR03907	1
acetate[c]	MAR04097	0.721501615118
ATP[c]	MAR04097	0.721501615118
CoA[c]	MAR04097	0.721501615118
acetate[m]	MAR04099	0.678230960330124
ATP[m]	MAR04099	0.678230960330124
CoA[m]	MAR04099	0.678230960330124
acetyl adenylate[c]	MAR04108	0.720326475471511
CoA[c]	MAR04108	0.720326475471511
acetate[c]	MAR04133	0.720326475471511
ATP[c]	MAR04133	0.720326475471511
H+[c]	MAR04133	0.720326475471511
CoA[m]	MAR04137	0.788021806847278
NAD+[m]	MAR04137	0.788021806847278
pyruvate[m]	MAR04137	0.788021806847278
H+[x]	MAR04281	1
NADH[x]	MAR04281	1
pyruvate[x]	MAR04281	1
MAR04281	L-lactate[x]	1
MAR04281	NAD+[x]	1
H+[c]	MAR04388	1
NADH[c]	MAR04388	1
pyruvate[c]	MAR04388	1
MAR04388	L-lactate[c]	1
MAR04388	NAD+[c]	1
acetaldehyde[c]	MAR04283	0.772796061052119
H2O[c]	MAR04283	0.772796061052119
NADP+[c]	MAR04283	0.772796061052119
acetaldehyde[m]	MAR08357	0.816869879689034
H2O[m]	MAR08357	0.816869879689034
NAD+[m]	MAR08357	0.816869879689034
ATP[c]	MAR04379	0.76270258853728
fructose-6-phosphate[c]	MAR04379	0.76270258853728
fructose-6-phosphate[c]	MAR04301	0.762689980471644
UTP[c]	MAR04301	0.762689980471644
DHAP[c]	MAR04355	0.762689980471644
erythrose-4-phosphate[c]	MAR04355	0.762689980471644
ADP[c]	MAR04358	0.4569323969427
H+[c]	MAR04358	0.4569323969427
PEP[c]	MAR04358	0.4569323969427
H2O[c]	MAR04360	0.659194042978538
methylglyoxal[c]	MAR04360	0.659194042978538
NADP+[c]	MAR04360	0.659194042978538
2-phospho-D-glycerate[c]	MAR04363	0.757621113663537
MAR04363	H2O[c]	0.78284910275122
MAR04363	PEP[c]	0.78284910275122
2-phospho-D-glycerate[c]	MAR04365	0.724160489579129
MAR04365	3-phospho-D-glycerate[c]	0.757129545979619
1,3-bisphospho-D-glycerate[c]	MAR04368	0.76051130562338
ADP[c]	MAR04368	0.76051130562338
MAR04368	3-phospho-D-glycerate[c]	0.728065271225563
MAR04368	ATP[c]	0.728065271225563
1,3-bisphospho-D-glycerate[c]	MAR04370	0.787754592951355
H2O[c]	MAR04370	0.787754592951355
1,3-bisphospho-D-glycerate[c]	MAR04371	0.784817799412543
2,3-bisphospho-D-glycerate[c]	MAR04372	0.784817799412546
H2O[c]	MAR04372	0.784817799412546
1,3-bisphospho-D-glycerate[c]	MAR04373	0.704485636499399
H+[c]	MAR04373	0.704485636499399
NADH[c]	MAR04373	0.704485636499399
MAR04373	GAP[c]	0.760511305623379
MAR04373	NAD+[c]	0.760511305623379
MAR04373	Pi[c]	0.760511305623379
DHAP[c]	MAR04375	0.62727253412358
GAP[c]	MAR04375	0.62727253412358
MAR04375	fructose-1,6-bisphosphate[c]	0.762689980471644
fructose-1,6-bisphosphate[c]	MAR04377	0.654218589796211
H2O[c]	MAR04377	0.654218589796211
fructose-6-phosphate[c]	MAR04381	0.678485221260435
MAR04381	glucose-6-phosphate[c]	0.882949644032347
DHAP[c]	MAR04391	0.656755897284132
MAR04391	GAP[c]	0.683116191099134
ATP[c]	MAR04394	0.769200541728937
glucose[c]	MAR04394	0.769200541728937
glucose-1-phosphate[c]	MAR04396	0.865957439034801
MAR04396	glucose-6-phosphate[c]	0.681279302618054
glucose-6-phosphate[r]	MAR04521	0.757350821099389
H2O[r]	MAR04521	0.757350821099389
H+[m]	MAR06410	0.796645474855704
lipoamide[m]	MAR06410	0.796645474855704
pyruvate[m]	MAR06410	0.796645474855704
CoA[m]	MAR06412	0.796645474855704
S-acetyldihydrolipoamide[m]	MAR06412	0.796645474855704
beta-D-glucose[c]	MAR07745	0.263377381869988
MAR07745	glucose[c]	0.263377381869988
ADP[c]	MAR07747	0.766134397296179
glucose[c]	MAR07747	0.766134397296179
ethanol[x]	MAR08360	1
H2O2[x]	MAR08360	1
carbamoyl-phosphate[r]	MAR08652	0.263377381869988
glucose[r]	MAR08652	0.263377381869988
ethanol[c]	MAR08757	1
H+[c]	MAR08757	1
NADPH[c]	MAR08757	1
O2[c]	MAR08757	1
H2O[e]	MAR03989	0.973417802408828
maltose[e]	MAR03989	0.973417802408828
H2O[c]	MAR04122	0.73913628539197
NAD+[c]	MAR04122	0.73913628539197
UDP-glucose[c]	MAR04122	0.73913628539197
H2O[e]	MAR04837	1
trehalose[e]	MAR04837	1
glycogenin[c]	MAR05395	0.712049317897029
UDP-glucose[c]	MAR05395	0.712049317897029
glycogenin G8[c]	MAR05396	0.712049317897029
UDP-glucose[c]	MAR05396	0.712049317897029
UDP-glucose[c]	MAR09727	0.787425789154439
glycogenin G11[c]	MAR05397	0.712049317897029
glycogenin G4G7[c]	MAR05398	0.712049317897029
Pi[c]	MAR05398	0.712049317897029
glycogenin G4G4[c]	MAR05399	0.710568292318546
glycogenin G7G1[c]	MAR05400	0.710568292318546
H2O[c]	MAR05400	0.710568292318546
glycogenin G7[c]	MAR05401	0.710513623315159
Pi[c]	MAR05401	0.710513623315159
H2O[c]	MAR08568	1
maltodecaose[c]	MAR08568	1
H2O[e]	MAR08569	1
maltodecaose[e]	MAR08569	1
H2O[c]	MAR08570	1
maltononaose[c]	MAR08570	1
H2O[e]	MAR08571	1
maltononaose[e]	MAR08571	1
H2O[c]	MAR08572	1
maltoheptaose[c]	MAR08572	1
H2O[e]	MAR08573	1
maltoheptaose[e]	MAR08573	1
H2O[c]	MAR08574	1
maltohexaose[c]	MAR08574	1
H2O[e]	MAR08575	1
maltohexaose[e]	MAR08575	1
H2O[c]	MAR08576	1
maltopentaose[c]	MAR08576	1
H2O[e]	MAR08577	1
maltopentaose[e]	MAR08577	1
H2O[c]	MAR08578	1
maltotetraose[c]	MAR08578	1
H2O[e]	MAR08579	1
maltotetraose[e]	MAR08579	1
H2O[e]	MAR08581	1
maltotriose[e]	MAR08581	1
H2O[c]	MAR08591	1
maltotriose[c]	MAR08591	1
H2O[l]	MAR08592	1
maltotriose[l]	MAR08592	1
H2O[c]	MAR08580	1
maltotriose[c]	MAR08580	1
H2O[c]	MAR08582	1
maltose[c]	MAR08582	1
H2O[c]	MAR08587	1
maltose[c]	MAR08587	1
H2O[l]	MAR08589	1
maltose[l]	MAR08589	1
H2O[e]	MAR08583	1
starch structure 1[e]	MAR08583	1
H2O[e]	MAR08584	1
starch structure 2[e]	MAR08584	1
1,3-bisphospho-D-glycerate[c]	MAR08585	0.730193651133607
glucose-1-phosphate[c]	MAR08585	0.730193651133607
glucose-1-phosphate[c]	MAR03944	0.86566136293106
H+[c]	MAR03944	0.86566136293106
UTP[c]	MAR03944	0.86566136293106
UDP-galactose[c]	MAR04128	0.954641214547466
MAR04128	UDP-glucose[c]	0.684385784784018
ATP[c]	MAR04130	0.71746501256746
galactose[c]	MAR04130	0.71746501256746
glucose-1-phosphate[c]	MAR04131	0.834196980005403
UDP-galactose[c]	MAR04131	0.834196980005403
MAR04131	alpha-D-galactose-1-phosphate[c]	0.717312704592253
MAR04131	UDP-glucose[c]	0.717312704592253
galactose-1-phosphate[c]	MAR04132	0.717312704592258
UDP-glucose[c]	MAR04132	0.717312704592258
H2O[e]	MAR04303	1
sucrose[e]	MAR04303	1
ATP[c]	MAR04414	0.717312704592258
galactose[c]	MAR04414	0.717312704592258
H2O[e]	MAR04415	0.613701167430653
lactose[e]	MAR04415	0.613701167430653
galactosylglycerol[e]	MAR04416	1
H2O[e]	MAR04416	1
CDP[c]	MAR04774	0.824689799459108
H+[c]	MAR04774	0.824689799459108
tagatose-1,6-bisphosphate[c]	MAR04774	0.824689799459108
MAR04774	CTP[c]	0.824689799459108
MAR04774	D-tagatose-6-phosphate[c]	0.824689799459108
D-tagatose-6-phosphate[c]	MAR04775	0.824689799459108
ITP[c]	MAR04775	0.824689799459108
MAR04775	H+[c]	0.824689799459108
MAR04775	IDP[c]	0.824689799459108
MAR04775	tagatose-1,6-bisphosphate[c]	0.824689799459108
lactose[e]	MAR04831	0.981292463092891
NAD+[e]	MAR04831	0.981292463092891
MAR04831	3-ketolactose[e]	0.263377381869988
MAR04831	H+[e]	0.263377381869988
MAR04831	NADH[e]	0.263377381869988
3-keto-beta-D-galactose[e]	MAR04832	1
glucose[e]	MAR04832	1
MAR04832	3-ketolactose[e]	0.971834314574116
MAR04832	H2O[e]	0.971834314574116
glucose[g]	MAR07674	0.613431089063266
UDP-galactose[g]	MAR07674	0.613431089063266
ATP[c]	MAR08761	1
D-tagatose[c]	MAR08761	1
D-tagatose-6-phosphate[c]	MAR08762	1
MAR08762	DHAP[c]	0.263377381869988
MAR08762	glyceraldehyde[c]	0.263377381869988
H2O[l]	MAR08764	0.599937131182529
lactose[l]	MAR08764	0.599937131182529
galactose[c]	MAR08766	0.736973415072509
H+[c]	MAR08766	0.736973415072509
NADPH[c]	MAR08766	0.736973415072509
MAR08766	galactitol[c]	1
MAR08766	NADP+[c]	1
alpha-D-galactose-1-phosphate[c]	MAR08767	0.831787841189946
H+[c]	MAR08767	0.831787841189946
UTP[c]	MAR08767	0.831787841189946
ATP[c]	MAR00454	0.640257356909112
glyceraldehyde[c]	MAR00454	0.640257356909112
ATP[c]	MAR04297	0.792421019965869
fructose-6-phosphate[c]	MAR04297	0.792421019965869
ATP[c]	MAR04310	0.263377381869988
fructose[c]	MAR04310	0.263377381869988
D-glucitol[c]	MAR04315	0.643004977847339
NAD+[c]	MAR04315	0.643004977847339
MAR04315	fructose[c]	0.797609589976921
MAR04315	H+[c]	0.797609589976921
MAR04315	NADH[c]	0.797609589976921
D-glucitol[c]	MAR04316	0.876901105797682
NADP+[c]	MAR04316	0.876901105797682
MAR04316	glucose[c]	0.876901105797682
MAR04316	H+[c]	0.876901105797682
MAR04316	NADPH[c]	0.876901105797682
ATP[c]	MAR04317	0.263377381869988
D-glucitol[c]	MAR04317	0.263377381869988
ATP[c]	MAR04318	0.263377381869988
fructose[c]	MAR04318	0.263377381869988
ATP[c]	MAR04319	0.647370815161795
fructose[c]	MAR04319	0.647370815161795
ATP[c]	MAR04320	0.263377381869988
mannose-1-phosphate[c]	MAR04320	0.263377381869988
DHAP[c]	MAR04356	0.263377381869988
glyceraldehyde[c]	MAR04356	0.263377381869988
fructose-6-phosphate[c]	MAR04383	0.752729058979267
MAR04383	mannose-6-phosphate[c]	1
mannose-6-phosphate[c]	MAR04385	0.625194272735191
GDP[c]	MAR04386	0.625323823161523
H+[c]	MAR04386	0.625323823161523
mannose-1-phosphate[c]	MAR04386	0.625323823161523
GTP[c]	MAR04387	0.603591074705876
H+[c]	MAR04387	0.603591074705876
mannose-1-phosphate[c]	MAR04387	0.603591074705876
GDP-mannose[c]	MAR04399	0.756443505216401
GDP-4-dehydro-6-deoxy-D-mannose[c]	MAR04400	0.756844980531633
H+[c]	MAR04400	0.756844980531633
NADH[c]	MAR04400	0.756844980531633
GDP-L-fucose[c]	MAR04401	0.263377381869988
PPi[c]	MAR04401	0.263377381869988
MAR04401	GTP[c]	0.263377381869988
MAR04401	H+[c]	0.263377381869988
MAR04401	L-fucose-1-phosphate[c]	0.263377381869988
6-deoxy-L-galactose[c]	MAR04402	0.622361080150847
ATP[c]	MAR04402	0.622361080150847
MAR04402	ADP[c]	0.263377381869988
MAR04402	H+[c]	0.263377381869988
MAR04402	L-fucose-1-phosphate[c]	0.263377381869988
6-deoxy-L-galactose[c]	MAR04403	0.263377381869988
ATP[c]	MAR04490	0.625841125601218
mannose[c]	MAR04490	0.625841125601218
fructose-2,6-bisphosphate[c]	MAR04706	0.792421019965869
H2O[c]	MAR04706	0.792421019965869
GDP-4-dehydro-6-deoxy-D-mannose[c]	MAR08768	0.756443505216396
H+[c]	MAR08768	0.756443505216396
NADPH[c]	MAR08768	0.756443505216396
H+[c]	MAR04590	0.943497152875923
L-xylulose[c]	MAR04590	0.943497152875923
NADPH[c]	MAR04590	0.943497152875923
NAD+[c]	MAR04591	0.943497152875925
xylitol[c]	MAR04591	0.943497152875925
D-xylose[c]	MAR04592	0.687889971769266
H+[c]	MAR04592	0.687889971769266
NADPH[c]	MAR04592	0.687889971769266
MAR04592	NADP+[c]	0.823753017911859
MAR04592	xylitol[c]	0.823753017911859
NAD+[c]	MAR04593	0.732249359884704
xylitol[c]	MAR04593	0.732249359884704
D-xylose[c]	MAR04594	0.263377381869988
NADP+[c]	MAR04594	0.263377381869988
ADP[c]	MAR04595	0.693805099162017
D-xylulose-5-phosphate[c]	MAR04595	0.693805099162017
H+[c]	MAR04595	0.693805099162017
MAR04595	ATP[c]	0.732272295473432
MAR04595	D-xylulose[c]	0.732272295473432
H+[c]	MAR08341	1
L-arabinose[c]	MAR08341	1
NADPH[c]	MAR08341	1
H+[c]	MAR08342	0.7906727966187
L-xylulose[c]	MAR08342	0.7906727966187
NADH[c]	MAR08342	0.7906727966187
MAR08342	L-arabitol[c]	1
MAR08342	NAD+[c]	1
glucuronate[r]	MAR08344	1
H+[r]	MAR08344	1
NADPH[r]	MAR08344	1
MAR08344	L-gulonate[r]	0.838920118465015
MAR08344	NADP+[r]	0.838920118465015
3-dehydro-L-gulonate[c]	MAR08352	0.757242507414495
H+[c]	MAR08352	0.757242507414495
NADH[c]	MAR08352	0.757242507414495
MAR08352	L-gulonate[c]	0.733971355732568
MAR08352	NAD+[c]	0.733971355732568
3-dehydro-L-gulonate[c]	MAR08353	0.733971355732572
H+[c]	MAR08353	0.733971355732572
MAR08353	CO2[c]	0.757242507414489
MAR08353	L-xylulose[c]	0.757242507414489
ATP[c]	MAR08726	1
D-ribulose[c]	MAR08726	1
H2O[c]	MAR08727	0.728157101408938
UDP-glucuronate[c]	MAR08727	0.728157101408938
D-glucuronate 1-phosphate[c]	MAR08728	0.728157101408938
H2O[c]	MAR08728	0.728157101408938
H2O[c]	MAR08729	0.710560925826612
UDP-glucuronate[c]	MAR08729	0.710560925826612
glucuronate[c]	MAR06537	0.733820400421106
H+[c]	MAR06537	0.733820400421106
NADPH[c]	MAR06537	0.733820400421106
MAR06537	L-gulonate[c]	1
MAR06537	NADP+[c]	1
acetaldehyde[c]	MAR01568	0.772628970748787
H2O[c]	MAR01568	0.772628970748787
NAD+[c]	MAR01568	0.772628970748787
GSH[c]	MAR03853	0.680152315574109
methylglyoxal[c]	MAR03853	0.680152315574109
H+[c]	MAR03854	0.662835987000609
methylglyoxal[c]	MAR03854	0.662835987000609
NADH[c]	MAR03854	0.662835987000609
H+[c]	MAR03855	0.680736586033196
lactaldehyde[c]	MAR03855	0.680736586033196
NADPH[c]	MAR03855	0.680736586033196
(R)-S-lactoylglutathione[c]	MAR03857	0.665221860123592
H2O[c]	MAR03857	0.665221860123592
D-lactate[c]	MAR03859	0.968661130844338
ferricytochrome_C[m]	MAR03859	0.968661130844338
malate[m]	MAR04087	0.737265770958635
NAD+[m]	MAR04087	0.737265770958635
malate[c]	MAR04089	0.674607082047031
NADP+[c]	MAR04089	0.674607082047031
malate[m]	MAR04091	0.73899278494901
NADP+[m]	MAR04091	0.73899278494901
acetyl-CoA[c]	MAR04093	0.741910397824747
H2O[c]	MAR04093	0.741910397824747
acetyl-CoA[m]	MAR04095	0.735619088675643
H2O[m]	MAR04095	0.735619088675643
GTP[c]	MAR04101	0.66508872851764
OAA[c]	MAR04101	0.66508872851764
GTP[m]	MAR04103	0.678582838062753
OAA[m]	MAR04103	0.678582838062753
ATP[m]	MAR04143	0.716686115699819
HCO3-[m]	MAR04143	0.716686115699819
pyruvate[m]	MAR04143	0.716686115699819
CDP[c]	MAR04193	0.390766942664065
H+[c]	MAR04193	0.390766942664065
PEP[c]	MAR04193	0.390766942664065
H+[c]	MAR08497	0.673874820745181
methylglyoxal[c]	MAR08497	0.673874820745181
NADPH[c]	MAR08497	0.673874820745181
acetone[c]	MAR08498	0.918835600281151
H+[c]	MAR08498	0.918835600281151
NADPH[c]	MAR08498	0.918835600281151
O2[c]	MAR08498	0.918835600281151
H+[c]	MAR08499	0.968619200830577
hydroxyacetone[c]	MAR08499	0.968619200830577
NADPH[c]	MAR08499	0.968619200830577
O2[c]	MAR08499	0.968619200830577
H+[c]	MAR08500	0.673874820745183
hydroxyacetone[c]	MAR08500	0.673874820745183
NADPH[c]	MAR08500	0.673874820745183
H+[c]	MAR08501	0.676602740579117
methylglyoxal[c]	MAR08501	0.676602740579117
NADPH[c]	MAR08501	0.676602740579117
(R)-S-lactoylglutathione[c]	MAR08502	0.6766545831855
H+[c]	MAR08502	0.6766545831855
NADH[c]	MAR08502	0.6766545831855
MAR08502	D-lactaldehyde[c]	0.664413175814367
MAR08502	GSH[c]	0.664413175814367
MAR08502	NAD+[c]	0.664413175814367
H2O[c]	MAR08503	0.652994144218169
lactaldehyde[c]	MAR08503	0.652994144218169
NAD+[c]	MAR08503	0.652994144218169
D-lactaldehyde[c]	MAR08504	0.663948384787983
H2O[c]	MAR08504	0.663948384787983
NAD+[c]	MAR08504	0.663948384787983
H2O[m]	MAR08506	0.668680545212843
lactaldehyde[m]	MAR08506	0.668680545212843
NAD+[m]	MAR08506	0.668680545212843
NAD+[c]	MAR08507	0.876917157153772
propane-1,2-diol[c]	MAR08507	0.876917157153772
NAD+[c]	MAR08508	0.680736586033196
propane-1,2-diol[c]	MAR08508	0.680736586033196
D-lactaldehyde[c]	MAR08509	0.876917157153772
H+[c]	MAR08509	0.876917157153772
NADPH[c]	MAR08509	0.876917157153772
(R)-S-lactoylglutathione[m]	MAR08511	0.671235472357618
H2O[m]	MAR08511	0.671235472357618
D-lactate[c]	MAR08512	0.664876520074573
NAD+[c]	MAR08512	0.664876520074573
MAR08512	H+[c]	0.966585160384572
MAR08512	NADH[c]	0.966585160384572
MAR08512	pyruvate[c]	0.966585160384572
ferricytochrome_C[m]	MAR08514	0.967898714089737
L-lactate[c]	MAR08514	0.967898714089737
DHAP[c]	MAR08516	0.727826149303218
GAP[c]	MAR08517	0.729079516575405
H+[m]	MAR04280	0.827785373815055
NADH[m]	MAR04280	0.827785373815055
pyruvate[m]	MAR04280	0.827785373815055
MAR04280	L-lactate[m]	0.685346065742804
MAR04280	NAD+[m]	0.685346065742804
ATP[c]	MAR00153	0.736960677105323
CoA[c]	MAR00153	0.736960677105323
propanoate[c]	MAR00153	0.736960677105323
FAD[m]	MAR03212	0.691771362917686
propanoyl-CoA[m]	MAR03212	0.691771362917686
AMP[m]	MAR03797	0.793931588564167
PPi[m]	MAR03797	0.793931588564167
propanoyl-CoA[m]	MAR03797	0.793931588564167
MAR03797	ATP[m]	0.793931588564167
MAR03797	CoA[m]	0.793931588564167
MAR03797	propanoate[m]	0.793931588564167
2-oxobutyrate[m]	MAR03800	0.66732600240997
CoA[m]	MAR03800	0.66732600240997
NAD+[m]	MAR03800	0.66732600240997
H+[c]	MAR04105	0.788229875733195
malonyl-CoA[c]	MAR04105	0.788229875733195
H+[m]	MAR04106	0.717913607183014
malonyl-CoA[m]	MAR04106	0.717913607183014
H+[x]	MAR04107	0.792519306341429
malonyl-CoA[x]	MAR04107	0.792519306341429
3-oxopropanoate[m]	MAR04282	0.716113510741085
CoA[m]	MAR04282	0.716113510741085
NAD+[m]	MAR04282	0.716113510741085
AMP[c]	MAR04331	0.263377381869988
H+[c]	MAR04331	0.263377381869988
propanoyl-CoA[c]	MAR04331	0.263377381869988
MAR04331	CoA[c]	0.263377381869988
MAR04331	propinol adenylate[c]	0.263377381869988
ATP[c]	MAR04459	0.73616868794799
H+[c]	MAR04459	0.73616868794799
propanoate[c]	MAR04459	0.73616868794799
ATP[m]	MAR04460	0.793931588564167
H+[m]	MAR04460	0.793931588564167
propanoate[m]	MAR04460	0.793931588564167
MAR04460	PPi[m]	0.793931588564167
MAR04460	propinol adenylate[m]	0.793931588564167
acetoacetate[m]	MAR04464	0.78138712447098
H+[m]	MAR04464	0.78138712447098
hydracrylate[m]	MAR04497	0.712359053716109
NAD+[m]	MAR04497	0.712359053716109
3-hydroxypropionyl-CoA[m]	MAR04741	0.712224695745138
H2O[m]	MAR04741	0.712224695745138
H2O[c]	MAR08078	0.71963067505108
OAA[c]	MAR08078	0.71963067505108
propanoyl-CoA[c]	MAR08078	0.71963067505108
H+[m]	MAR09803	0.712224695745142
malonyl-CoA[m]	MAR09803	0.712224695745142
NADPH[m]	MAR09803	0.712224695745142
MAR09803	H2O[m]	0.695226478774566
MAR09803	NADP+[m]	0.695226478774566
MAR09803	3-oxopropionyl-CoA[m]	0.695226478774566
3-hydroxypropionyl-CoA[m]	MAR09804	0.695226478774475
NADP+[m]	MAR09804	0.695226478774475
MAR09804	H+[m]	0.712224695745142
MAR09804	NADPH[m]	0.712224695745142
MAR09804	3-oxopropionyl-CoA[m]	0.712224695745142
AKG[c]	MAR00718	0.263377381869988
FADH2[c]	MAR00718	0.263377381869988
AKG[c]	MAR00719	0.263377381869988
H+[c]	MAR00719	0.263377381869988
NADH[c]	MAR00719	0.263377381869988
acetoacetyl-CoA[c]	MAR01434	0.70189181285531
CoA[c]	MAR01434	0.70189181285531
MAR01434	acetyl-CoA[c]	0.658371915606079
acetoacetate[c]	MAR01436	0.724738970483605
ATP[c]	MAR01436	0.724738970483605
CoA[c]	MAR01436	0.724738970483605
butyryl-CoA[m]	MAR03163	0.608494206216567
FAD[m]	MAR03163	0.608494206216567
(R)-3-hydroxybutanoate[m]	MAR04461	1
NAD+[m]	MAR04461	1
MAR04461	acetoacetate[m]	0.755654075607963
MAR04461	H+[m]	0.755654075607963
MAR04461	NADH[m]	0.755654075607963
acetoacetyl-CoA[x]	MAR04604	0.752571907801427
acetyl-CoA[x]	MAR04604	0.752571907801427
H2O[x]	MAR04604	0.752571907801427
2-hydroxybutyrate[c]	MAR05351	0.860439864035952
NAD+[c]	MAR05351	0.860439864035952
MAR05351	2-oxobutyrate[c]	0.638205865482466
MAR05351	H+[c]	0.638205865482466
MAR05351	NADH[c]	0.638205865482466
(R)-3-hydroxybutanoyl-CoA[m]	MAR07709	0.99362757073894
MAR07709	crotonyl-CoA[m]	0.809973906789805
MAR07709	H2O[m]	0.809973906789805
ATP[c]	MAR04052	0.725023996516822
ribose-5-phosphate[c]	MAR04052	0.725023996516822
glucose-6-phosphate[r]	MAR04304	0.489429715825025
NADP+[r]	MAR04304	0.489429715825025
glucono-1,5-lactone-6-phosphate[c]	MAR04306	0.667370991877567
H+[c]	MAR04306	0.667370991877567
NADPH[c]	MAR04306	0.667370991877567
MAR04306	glucose-6-phosphate[c]	0.746730025352528
MAR04306	NADP+[c]	0.746730025352528
ADP[c]	MAR04350	0.77613091537576
H+[c]	MAR04350	0.77613091537576
ribose-5-phosphate[c]	MAR04350	0.77613091537576
MAR04350	ATP[c]	1
MAR04350	ribose[c]	1
ribose-5-phosphate[r]	MAR04351	0.65034833725346
MAR04351	ribulose-5-phosphate[r]	0.65034833725346
ribose-5-phosphate[c]	MAR04352	0.65034833725346
MAR04352	ribulose-5-phosphate[c]	0.65034833725346
ribose-1-phosphate[c]	MAR04354	0.683891433260539
MAR04354	ribose-5-phosphate[c]	0.676141727632162
2-deoxy-D-ribose-5-phosphate[c]	MAR04398	0.678075678949053
MAR04398	acetaldehyde[c]	0.709559965367853
MAR04398	GAP[c]	0.709559965367853
D-xylulose-5-phosphate[c]	MAR04404	0.717050527674058
erythrose-4-phosphate[c]	MAR04404	0.717050527674058
MAR04404	fructose-6-phosphate[c]	0.663420406910047
MAR04404	GAP[c]	0.663420406910047
6-phospho-D-gluconate[r]	MAR04473	0.759799329788025
NADP+[r]	MAR04473	0.759799329788025
6-phospho-D-gluconate[c]	MAR04474	0.748845169374643
NADP+[c]	MAR04474	0.748845169374643
6-phospho-D-gluconate[c]	MAR04476	0.773493822434311
ADP[c]	MAR04476	0.773493822434311
H+[c]	MAR04476	0.773493822434311
MAR04476	ATP[c]	1
MAR04476	D-gluconic acid[c]	1
D-xylulose-5-phosphate[c]	MAR04477	0.757164976802916
MAR04477	ribulose-5-phosphate[c]	0.757164976802916
D-xylulose-5-phosphate[c]	MAR04501	0.717050527674056
ribose-5-phosphate[c]	MAR04501	0.717050527674056
MAR04501	GAP[c]	0.663420406910083
MAR04501	sedoheptulose-7-phosphate[c]	0.663420406910083
GAP[c]	MAR04565	0.762689980471644
sedoheptulose-7-phosphate[c]	MAR04565	0.762689980471644
MAR04565	erythrose-4-phosphate[c]	0.636907269252371
MAR04565	fructose-6-phosphate[c]	0.636907269252371
ADP[c]	MAR04567	0.859142199567799
H+[c]	MAR04567	0.859142199567799
sedoheptulose-1,7-bisphosphate[c]	MAR04567	0.859142199567799
MAR04567	ATP[c]	0.859142199567794
MAR04567	sedoheptulose-7-phosphate[c]	0.859142199567794
H+[c]	MAR04568	0.859142199567799
sedoheptulose-1,7-bisphosphate[c]	MAR04568	0.859142199567799
UDP[c]	MAR04568	0.859142199567799
MAR04568	sedoheptulose-7-phosphate[c]	0.859142199567799
MAR04568	UTP[c]	0.859142199567799
ATP[c]	MAR09799	0.263377381869988
sedoheptulose[c]	MAR09799	0.263377381869988
MAR09799	ADP[c]	0.263377381869988
MAR09799	H+[c]	0.263377381869988
MAR09799	sedoheptulose-7-phosphate[c]	0.263377381869988
ATP[c]	MAR09800	0.263377381869988
sedoheptulose[c]	MAR09800	0.263377381869988
MAR09800	ADP[c]	0.263377381869988
MAR09800	H+[c]	0.263377381869988
MAR09800	sedoheptulose-1-phosphate[c]	0.263377381869988
glucono-1,5-lactone-6-phosphate[r]	MAR04623	0.721451818421299
H2O[r]	MAR04623	0.721451818421299
glucono-1,5-lactone-6-phosphate[c]	MAR04625	0.744043640374696
H2O[c]	MAR04625	0.744043640374696
2-deoxy-D-ribose-1-phosphate[c]	MAR04710	0.678041001362866
MAR04710	2-deoxy-D-ribose-5-phosphate[c]	0.803838314526441
H+[c]	MAR04841	0.725821720464957
NADH[c]	MAR04841	0.725821720464957
ribose[c]	MAR04841	0.725821720464957
MAR04841	NAD+[c]	1
MAR04841	ribitol[c]	1
ATP[c]	MAR08074	0.806335657875589
deoxyribose[c]	MAR08074	0.806335657875589
glucono-1,5-lactone-6-phosphate[r]	MAR08653	0.489429715825025
H+[r]	MAR08653	0.489429715825025
NADH[r]	MAR08653	0.489429715825025
MAR08653	glucose-6-phosphate[r]	0.652043164057741
MAR08653	NAD+[r]	0.652043164057741
ADP[c]	MAR03998	0.793478776449782
H2O[c]	MAR03998	0.793478776449782
ATP[c]	MAR04000	0.738026796805216
ADP[c]	MAR04002	0.494482051290963
MAR04002	AMP[c]	0.494482051290963
MAR04002	ATP[c]	0.494482051290963
ADP[m]	MAR04004	0.437561759933805
MAR04004	AMP[m]	0.437561759933805
MAR04004	ATP[m]	0.437561759933805
AMP[c]	MAR04010	0.807753905625508
H2O[c]	MAR04010	0.807753905625508
AMP[e]	MAR04081	0.619789015912693
H2O[e]	MAR04081	0.619789015912693
AMP[m]	MAR04082	0.72943902654896
H2O[m]	MAR04082	0.72943902654896
adenosine[c]	MAR04012	0.751666944169824
ATP[c]	MAR04012	0.751666944169824
cAMP[c]	MAR04014	0.738026796805209
H2O[c]	MAR04014	0.738026796805209
ADP[c]	MAR04020	0.263377381869988
GDP[c]	MAR04020	0.263377381869988
MAR04020	ATP[c]	0.263377381869988
MAR04020	GMP[c]	0.263377381869988
GTP[c]	MAR04022	0.744772979887103
FAICAR[c]	MAR04038	0.797781522816786
MAR04038	H2O[c]	1
MAR04038	IMP[c]	1
H2O[c]	MAR04040	0.741941265529721
IMP[c]	MAR04040	0.741941265529721
NAD+[c]	MAR04040	0.741941265529721
aspartate[c]	MAR04042	0.727360875163336
GTP[c]	MAR04042	0.727360875163336
