A	B	scaled_weight
MAR04401	L-fucose-1-phosphate[c]	0.222367553829833
6-deoxy-L-galactose[c]	MAR04402	0.676776402954733
ATP[c]	MAR04402	0.676776402954733
MAR04402	ADP[c]	0.222367553829833
MAR04402	H+[c]	0.222367553829833
MAR04402	L-fucose-1-phosphate[c]	0.222367553829833
6-deoxy-L-galactose[c]	MAR04403	0.222367553829833
ATP[c]	MAR04490	0.6809793452866
mannose[c]	MAR04490	0.6809793452866
fructose-2,6-bisphosphate[c]	MAR04706	0.830816177316269
H2O[c]	MAR04706	0.830816177316269
GDP-4-dehydro-6-deoxy-D-mannose[c]	MAR08768	0.776891750127686
H+[c]	MAR08768	0.776891750127686
NADPH[c]	MAR08768	0.776891750127686
H+[c]	MAR04590	0.849314742139739
L-xylulose[c]	MAR04590	0.849314742139739
NADPH[c]	MAR04590	0.849314742139739
NAD+[c]	MAR04591	0.849314742139739
xylitol[c]	MAR04591	0.849314742139739
D-xylose[c]	MAR04592	0.748575530295553
H+[c]	MAR04592	0.748575530295553
NADPH[c]	MAR04592	0.748575530295553
MAR04592	NADP+[c]	0.892220946704524
MAR04592	xylitol[c]	0.892220946704524
NAD+[c]	MAR04593	0.826240830049672
xylitol[c]	MAR04593	0.826240830049672
D-xylose[c]	MAR04594	0.222367553829833
NADP+[c]	MAR04594	0.222367553829833
ADP[c]	MAR04595	0.799482892509778
D-xylulose-5-phosphate[c]	MAR04595	0.799482892509778
H+[c]	MAR04595	0.799482892509778
MAR04595	ATP[c]	0.826279690666755
MAR04595	D-xylulose[c]	0.826279690666755
H+[c]	MAR08341	1
L-arabinose[c]	MAR08341	1
NADPH[c]	MAR08341	1
H+[c]	MAR08342	0.927034927984382
L-xylulose[c]	MAR08342	0.927034927984382
NADH[c]	MAR08342	0.927034927984382
MAR08342	L-arabitol[c]	1
MAR08342	NAD+[c]	1
glucuronate[r]	MAR08344	1
H+[r]	MAR08344	1
NADPH[r]	MAR08344	1
MAR08344	L-gulonate[r]	0.788943270667253
MAR08344	NADP+[r]	0.788943270667253
3-dehydro-L-gulonate[c]	MAR08352	0.802770256772559
H+[c]	MAR08352	0.802770256772559
NADH[c]	MAR08352	0.802770256772559
MAR08352	L-gulonate[c]	0.827752576263882
MAR08352	NAD+[c]	0.827752576263882
3-dehydro-L-gulonate[c]	MAR08353	0.827752576263887
H+[c]	MAR08353	0.827752576263887
MAR08353	CO2[c]	0.802770256772591
MAR08353	L-xylulose[c]	0.802770256772591
ATP[c]	MAR08726	1
D-ribulose[c]	MAR08726	1
H2O[c]	MAR08727	0.761535558747247
UDP-glucuronate[c]	MAR08727	0.761535558747247
D-glucuronate 1-phosphate[c]	MAR08728	0.761535558747265
H2O[c]	MAR08728	0.761535558747265
H2O[c]	MAR08729	0.895504148808586
UDP-glucuronate[c]	MAR08729	0.895504148808586
glucuronate[c]	MAR06537	0.82799486797837
H+[c]	MAR06537	0.82799486797837
NADPH[c]	MAR06537	0.82799486797837
MAR06537	L-gulonate[c]	1
MAR06537	NADP+[c]	1
acetaldehyde[c]	MAR01568	0.88448009600354
H2O[c]	MAR01568	0.88448009600354
NAD+[c]	MAR01568	0.88448009600354
GSH[c]	MAR03853	0.749928609408273
methylglyoxal[c]	MAR03853	0.749928609408273
H+[c]	MAR03854	0.733766376370109
methylglyoxal[c]	MAR03854	0.733766376370109
NADH[c]	MAR03854	0.733766376370109
H+[c]	MAR03855	0.886365606215364
lactaldehyde[c]	MAR03855	0.886365606215364
NADPH[c]	MAR03855	0.886365606215364
(R)-S-lactoylglutathione[c]	MAR03857	0.736491705744324
H2O[c]	MAR03857	0.736491705744324
D-lactate[c]	MAR03859	0.933564681207187
ferricytochrome_C[m]	MAR03859	0.933564681207187
malate[m]	MAR04087	0.794813523051016
NAD+[m]	MAR04087	0.794813523051016
malate[c]	MAR04089	0.624908184377855
NADP+[c]	MAR04089	0.624908184377855
malate[m]	MAR04091	0.798588054306055
NADP+[m]	MAR04091	0.798588054306055
acetyl-CoA[c]	MAR04093	0.85235261566962
H2O[c]	MAR04093	0.85235261566962
acetyl-CoA[m]	MAR04095	0.750151169696662
H2O[m]	MAR04095	0.750151169696662
GTP[c]	MAR04101	0.586399030338406
OAA[c]	MAR04101	0.586399030338406
GTP[m]	MAR04103	0.59789494645444
OAA[m]	MAR04103	0.59789494645444
ATP[m]	MAR04143	0.736522547167933
HCO3-[m]	MAR04143	0.736522547167933
pyruvate[m]	MAR04143	0.736522547167933
CDP[c]	MAR04193	0.250473714924802
H+[c]	MAR04193	0.250473714924802
PEP[c]	MAR04193	0.250473714924802
H+[c]	MAR08497	0.748844879336703
methylglyoxal[c]	MAR08497	0.748844879336703
NADPH[c]	MAR08497	0.748844879336703
acetone[c]	MAR08498	0.961877177966115
H+[c]	MAR08498	0.961877177966115
NADPH[c]	MAR08498	0.961877177966115
O2[c]	MAR08498	0.961877177966115
H+[c]	MAR08499	0.9472061009419
hydroxyacetone[c]	MAR08499	0.9472061009419
NADPH[c]	MAR08499	0.9472061009419
O2[c]	MAR08499	0.9472061009419
H+[c]	MAR08500	0.748844879336681
hydroxyacetone[c]	MAR08500	0.748844879336681
NADPH[c]	MAR08500	0.748844879336681
H+[c]	MAR08501	0.747405590481826
methylglyoxal[c]	MAR08501	0.747405590481826
NADPH[c]	MAR08501	0.747405590481826
(R)-S-lactoylglutathione[c]	MAR08502	0.74719115391271
H+[c]	MAR08502	0.74719115391271
NADH[c]	MAR08502	0.74719115391271
MAR08502	D-lactaldehyde[c]	0.737418478155303
MAR08502	GSH[c]	0.737418478155303
MAR08502	NAD+[c]	0.737418478155303
H2O[c]	MAR08503	0.73339213772138
lactaldehyde[c]	MAR08503	0.73339213772138
NAD+[c]	MAR08503	0.73339213772138
D-lactaldehyde[c]	MAR08504	0.736333621559444
H2O[c]	MAR08504	0.736333621559444
NAD+[c]	MAR08504	0.736333621559444
H2O[m]	MAR08506	0.739208688131446
lactaldehyde[m]	MAR08506	0.739208688131446
NAD+[m]	MAR08506	0.739208688131446
NAD+[c]	MAR08507	1
propane-1,2-diol[c]	MAR08507	1
NAD+[c]	MAR08508	0.886365606215355
propane-1,2-diol[c]	MAR08508	0.886365606215355
D-lactaldehyde[c]	MAR08509	1
H+[c]	MAR08509	1
NADPH[c]	MAR08509	1
(R)-S-lactoylglutathione[m]	MAR08511	0.728689396631288
H2O[m]	MAR08511	0.728689396631288
D-lactate[c]	MAR08512	0.736859510882728
NAD+[c]	MAR08512	0.736859510882728
MAR08512	H+[c]	0.931396046219761
MAR08512	NADH[c]	0.931396046219761
MAR08512	pyruvate[c]	0.931396046219761
ferricytochrome_C[m]	MAR08514	1
L-lactate[c]	MAR08514	1
DHAP[c]	MAR08516	0.740976647085834
GAP[c]	MAR08517	0.745244387761834
H+[m]	MAR04280	0.895210530471869
NADH[m]	MAR04280	0.895210530471869
pyruvate[m]	MAR04280	0.895210530471869
MAR04280	L-lactate[m]	0.618402913183518
MAR04280	NAD+[m]	0.618402913183518
ATP[c]	MAR00153	0.758266777141478
CoA[c]	MAR00153	0.758266777141478
propanoate[c]	MAR00153	0.758266777141478
FAD[m]	MAR03212	0.7817468842863
propanoyl-CoA[m]	MAR03212	0.7817468842863
AMP[m]	MAR03797	0.903314913355717
PPi[m]	MAR03797	0.903314913355717
propanoyl-CoA[m]	MAR03797	0.903314913355717
MAR03797	ATP[m]	0.903314913355717
MAR03797	CoA[m]	0.903314913355717
MAR03797	propanoate[m]	0.903314913355717
2-oxobutyrate[m]	MAR03800	0.734676186092207
CoA[m]	MAR03800	0.734676186092207
NAD+[m]	MAR03800	0.734676186092207
H+[c]	MAR04105	0.846680474932064
malonyl-CoA[c]	MAR04105	0.846680474932064
H+[m]	MAR04106	0.836820164770153
malonyl-CoA[m]	MAR04106	0.836820164770153
H+[x]	MAR04107	0.9290135721091
malonyl-CoA[x]	MAR04107	0.9290135721091
3-oxopropanoate[m]	MAR04282	0.847841455896815
CoA[m]	MAR04282	0.847841455896815
NAD+[m]	MAR04282	0.847841455896815
AMP[c]	MAR04331	0.222367553829833
H+[c]	MAR04331	0.222367553829833
propanoyl-CoA[c]	MAR04331	0.222367553829833
MAR04331	CoA[c]	0.222367553829833
MAR04331	propinol adenylate[c]	0.222367553829833
ATP[c]	MAR04459	0.760077237446312
H+[c]	MAR04459	0.760077237446312
propanoate[c]	MAR04459	0.760077237446312
ATP[m]	MAR04460	0.903314913355717
H+[m]	MAR04460	0.903314913355717
propanoate[m]	MAR04460	0.903314913355717
MAR04460	PPi[m]	0.903314913355717
MAR04460	propinol adenylate[m]	0.903314913355717
acetoacetate[m]	MAR04464	0.849133654477919
H+[m]	MAR04464	0.849133654477919
hydracrylate[m]	MAR04497	0.843133826123483
NAD+[m]	MAR04497	0.843133826123483
3-hydroxypropionyl-CoA[m]	MAR04741	0.843047814879514
H2O[m]	MAR04741	0.843047814879514
H2O[c]	MAR08078	0.790260942929179
OAA[c]	MAR08078	0.790260942929179
propanoyl-CoA[c]	MAR08078	0.790260942929179
H+[m]	MAR09803	0.843047814879503
malonyl-CoA[m]	MAR09803	0.843047814879503
NADPH[m]	MAR09803	0.843047814879503
MAR09803	H2O[m]	0.781715569930404
MAR09803	NADP+[m]	0.781715569930404
MAR09803	3-oxopropionyl-CoA[m]	0.781715569930404
3-hydroxypropionyl-CoA[m]	MAR09804	0.78171556993011
NADP+[m]	MAR09804	0.78171556993011
MAR09804	H+[m]	0.843047814879503
MAR09804	NADPH[m]	0.843047814879503
MAR09804	3-oxopropionyl-CoA[m]	0.843047814879503
AKG[c]	MAR00718	0.222367553829833
FADH2[c]	MAR00718	0.222367553829833
AKG[c]	MAR00719	0.222367553829833
H+[c]	MAR00719	0.222367553829833
NADH[c]	MAR00719	0.222367553829833
acetoacetyl-CoA[c]	MAR01434	0.712563331787048
CoA[c]	MAR01434	0.712563331787048
MAR01434	acetyl-CoA[c]	0.760180642454782
acetoacetate[c]	MAR01436	0.724502617967268
ATP[c]	MAR01436	0.724502617967268
CoA[c]	MAR01436	0.724502617967268
butyryl-CoA[m]	MAR03163	0.695804637357181
FAD[m]	MAR03163	0.695804637357181
(R)-3-hydroxybutanoate[m]	MAR04461	1
NAD+[m]	MAR04461	1
MAR04461	acetoacetate[m]	0.810794887446254
MAR04461	H+[m]	0.810794887446254
MAR04461	NADH[m]	0.810794887446254
acetoacetyl-CoA[x]	MAR04604	0.879912675312328
acetyl-CoA[x]	MAR04604	0.879912675312328
H2O[x]	MAR04604	0.879912675312328
2-hydroxybutyrate[c]	MAR05351	0.815651826138119
NAD+[c]	MAR05351	0.815651826138119
MAR05351	2-oxobutyrate[c]	0.741248741615034
MAR05351	H+[c]	0.741248741615034
MAR05351	NADH[c]	0.741248741615034
(R)-3-hydroxybutanoyl-CoA[m]	MAR07709	1
MAR07709	crotonyl-CoA[m]	0.851372121796588
MAR07709	H2O[m]	0.851372121796588
ATP[c]	MAR04052	0.758156857428042
ribose-5-phosphate[c]	MAR04052	0.758156857428042
glucose-6-phosphate[r]	MAR04304	0.615221048041797
NADP+[r]	MAR04304	0.615221048041797
glucono-1,5-lactone-6-phosphate[c]	MAR04306	0.833287138849576
H+[c]	MAR04306	0.833287138849576
NADPH[c]	MAR04306	0.833287138849576
MAR04306	glucose-6-phosphate[c]	0.807664284963995
MAR04306	NADP+[c]	0.807664284963995
ADP[c]	MAR04350	0.841429740116212
H+[c]	MAR04350	0.841429740116212
ribose-5-phosphate[c]	MAR04350	0.841429740116212
MAR04350	ATP[c]	1
MAR04350	ribose[c]	1
ribose-5-phosphate[r]	MAR04351	0.686908879888917
MAR04351	ribulose-5-phosphate[r]	0.686908879888917
ribose-5-phosphate[c]	MAR04352	0.686908879888917
MAR04352	ribulose-5-phosphate[c]	0.686908879888917
ribose-1-phosphate[c]	MAR04354	0.732304052548668
MAR04354	ribose-5-phosphate[c]	0.754615928198373
2-deoxy-D-ribose-5-phosphate[c]	MAR04398	0.756926548079476
MAR04398	acetaldehyde[c]	0.671816644238251
MAR04398	GAP[c]	0.671816644238251
D-xylulose-5-phosphate[c]	MAR04404	0.765822443245527
erythrose-4-phosphate[c]	MAR04404	0.765822443245527
MAR04404	fructose-6-phosphate[c]	0.725245514795731
MAR04404	GAP[c]	0.725245514795731
6-phospho-D-gluconate[r]	MAR04473	0.824098918364939
NADP+[r]	MAR04473	0.824098918364939
6-phospho-D-gluconate[c]	MAR04474	0.807610670208795
NADP+[c]	MAR04474	0.807610670208795
6-phospho-D-gluconate[c]	MAR04476	0.823765605875318
ADP[c]	MAR04476	0.823765605875318
H+[c]	MAR04476	0.823765605875318
MAR04476	ATP[c]	1
MAR04476	D-gluconic acid[c]	1
D-xylulose-5-phosphate[c]	MAR04477	0.713126577859849
MAR04477	ribulose-5-phosphate[c]	0.713126577859849
D-xylulose-5-phosphate[c]	MAR04501	0.765822443245564
ribose-5-phosphate[c]	MAR04501	0.765822443245564
MAR04501	GAP[c]	0.725245514795721
MAR04501	sedoheptulose-7-phosphate[c]	0.725245514795721
GAP[c]	MAR04565	0.95249091799792
sedoheptulose-7-phosphate[c]	MAR04565	0.95249091799792
MAR04565	erythrose-4-phosphate[c]	0.698754934919122
MAR04565	fructose-6-phosphate[c]	0.698754934919122
ADP[c]	MAR04567	0.884633873883524
H+[c]	MAR04567	0.884633873883524
sedoheptulose-1,7-bisphosphate[c]	MAR04567	0.884633873883524
MAR04567	ATP[c]	0.884633873883524
MAR04567	sedoheptulose-7-phosphate[c]	0.884633873883524
H+[c]	MAR04568	0.884633873883528
sedoheptulose-1,7-bisphosphate[c]	MAR04568	0.884633873883528
UDP[c]	MAR04568	0.884633873883528
MAR04568	sedoheptulose-7-phosphate[c]	0.884633873883524
MAR04568	UTP[c]	0.884633873883524
ATP[c]	MAR09799	0.222367553829833
sedoheptulose[c]	MAR09799	0.222367553829833
MAR09799	ADP[c]	0.222367553829833
MAR09799	H+[c]	0.222367553829833
MAR09799	sedoheptulose-7-phosphate[c]	0.222367553829833
ATP[c]	MAR09800	0.222367553829833
sedoheptulose[c]	MAR09800	0.222367553829833
MAR09800	ADP[c]	0.222367553829833
MAR09800	H+[c]	0.222367553829833
MAR09800	sedoheptulose-1-phosphate[c]	0.222367553829833
glucono-1,5-lactone-6-phosphate[r]	MAR04623	0.7784328836287
H2O[r]	MAR04623	0.7784328836287
glucono-1,5-lactone-6-phosphate[c]	MAR04625	0.806882976401262
H2O[c]	MAR04625	0.806882976401262
2-deoxy-D-ribose-1-phosphate[c]	MAR04710	0.756877629080924
MAR04710	2-deoxy-D-ribose-5-phosphate[c]	0.870972881888922
H+[c]	MAR04841	0.824442706207027
NADH[c]	MAR04841	0.824442706207027
ribose[c]	MAR04841	0.824442706207027
MAR04841	NAD+[c]	1
MAR04841	ribitol[c]	1
ATP[c]	MAR08074	0.880365955774514
deoxyribose[c]	MAR08074	0.880365955774514
glucono-1,5-lactone-6-phosphate[r]	MAR08653	0.615221048041797
H+[r]	MAR08653	0.615221048041797
NADH[r]	MAR08653	0.615221048041797
MAR08653	glucose-6-phosphate[r]	0.843647807701094
MAR08653	NAD+[r]	0.843647807701094
ADP[c]	MAR03998	0.828670439783794
H2O[c]	MAR03998	0.828670439783794
ATP[c]	MAR04000	0.755420132092621
ADP[c]	MAR04002	0.518596277764733
MAR04002	AMP[c]	0.518596277764733
MAR04002	ATP[c]	0.518596277764733
ADP[m]	MAR04004	0.354782171006025
MAR04004	AMP[m]	0.354782171006025
MAR04004	ATP[m]	0.354782171006025
AMP[c]	MAR04010	0.856623972200662
H2O[c]	MAR04010	0.856623972200662
AMP[e]	MAR04081	0.67995696575272
H2O[e]	MAR04081	0.67995696575272
AMP[m]	MAR04082	0.757382044446989
H2O[m]	MAR04082	0.757382044446989
adenosine[c]	MAR04012	0.787372568153499
ATP[c]	MAR04012	0.787372568153499
cAMP[c]	MAR04014	0.755420132092621
H2O[c]	MAR04014	0.755420132092621
ADP[c]	MAR04020	0.222367553829833
GDP[c]	MAR04020	0.222367553829833
MAR04020	ATP[c]	0.222367553829833
MAR04020	GMP[c]	0.222367553829833
GTP[c]	MAR04022	0.73114648290275
FAICAR[c]	MAR04038	0.865167295350034
MAR04038	H2O[c]	1
MAR04038	IMP[c]	1
H2O[c]	MAR04040	0.765598799827352
IMP[c]	MAR04040	0.765598799827352
NAD+[c]	MAR04040	0.765598799827352
