A	B	scaled_weight
FAD[m]	MAR03432	0.703873282560511
H2O[m]	MAR03432	0.703873282560511
NAD+[m]	MAR03432	0.703873282560511
10,13,16,19-docosatetraenoyl-CoA[m]	MAR03433	0.674043588409687
CoA[m]	MAR03433	0.674043588409687
FAD[m]	MAR03433	0.674043588409687
H2O[m]	MAR03433	0.674043588409687
NAD+[m]	MAR03433	0.674043588409687
FAD[m]	MAR03170	0.653705717216676
heneicosanoyl-CoA[m]	MAR03170	0.653705717216676
(2E)-heneicosenoyl-CoA[m]	MAR03171	0.653705717216676
H2O[m]	MAR03171	0.653705717216676
3-hydroxyheneicosanoyl-CoA[m]	MAR03172	0.653705717216676
NAD+[m]	MAR03172	0.653705717216676
3-oxoheneicosanoyl-CoA[m]	MAR03173	0.653705717216676
CoA[m]	MAR03173	0.653705717216676
FAD[m]	MAR03174	0.653705717216673
nonadecanoyl-CoA[m]	MAR03174	0.653705717216673
(2E)-nonadecenoyl-CoA[m]	MAR03175	0.653705717216673
H2O[m]	MAR03175	0.653705717216673
3-hydroxynonadecanoyl-CoA[m]	MAR03176	0.653705717216673
NAD+[m]	MAR03176	0.653705717216673
3-oxononadecanoyl-CoA[m]	MAR03177	0.653705717216673
CoA[m]	MAR03177	0.653705717216673
FAD[m]	MAR03178	0.552358724767557
heptadecanoyl-CoA[m]	MAR03178	0.552358724767557
(2E)-heptadecenoyl-CoA[m]	MAR03179	0.552358724767557
H2O[m]	MAR03179	0.552358724767557
3-hydroxyheptadecanoyl-CoA[m]	MAR03180	0.552358724767557
NAD+[m]	MAR03180	0.552358724767557
3-oxoheptadecanoyl-CoA[m]	MAR03181	0.552358724767557
CoA[m]	MAR03181	0.552358724767557
FAD[m]	MAR03182	0.561742731151845
pentadecanoyl-CoA[m]	MAR03182	0.561742731151845
(2E)-pentadecenoyl-CoA[m]	MAR03183	0.561742731151845
H2O[m]	MAR03183	0.561742731151845
3-hydroxypentadecanoyl-CoA[m]	MAR03184	0.561742731151845
NAD+[m]	MAR03184	0.561742731151845
3-oxopentadecanoyl-CoA[m]	MAR03185	0.561742731151845
CoA[m]	MAR03185	0.561742731151845
FAD[m]	MAR03186	0.557482146148148
tridecanoyl-CoA[m]	MAR03186	0.557482146148148
(2E)-tridecenoyl-CoA[m]	MAR03187	0.557482146148148
H2O[m]	MAR03187	0.557482146148148
3-hydroxytridecanoyl-CoA[m]	MAR03188	0.557482146148148
NAD+[m]	MAR03188	0.557482146148148
3-oxotridecanoyl-CoA[m]	MAR03189	0.557482146148148
CoA[m]	MAR03189	0.557482146148148
FAD[m]	MAR03190	0.575314493267046
undecanoyl-CoA[m]	MAR03190	0.575314493267046
(2E)-undecenoyl-CoA[m]	MAR03191	0.575314493267046
H2O[m]	MAR03191	0.575314493267046
3-hydroxyundecanoyl-CoA[m]	MAR03192	0.575314493267046
NAD+[m]	MAR03192	0.575314493267046
3-oxoundecanoyl-CoA[m]	MAR03193	0.575314493267046
CoA[m]	MAR03193	0.575314493267046
FAD[m]	MAR03194	0.604545229775013
nonanoyl-CoA[m]	MAR03194	0.604545229775013
(2E)-nonenoyl-CoA[m]	MAR03195	0.604545229775013
H2O[m]	MAR03195	0.604545229775013
3-hydroxynonanoyl-CoA[m]	MAR03196	0.604545229775013
NAD+[m]	MAR03196	0.604545229775013
3-oxononanoyl-CoA[m]	MAR03197	0.604545229775013
CoA[m]	MAR03197	0.604545229775013
FAD[m]	MAR03198	0.616683099159678
heptanoyl-CoA[m]	MAR03198	0.616683099159678
(2E)-heptenoyl-CoA[m]	MAR03199	0.616683099159678
H2O[m]	MAR03199	0.616683099159678
3-hydroxyheptanoyl-CoA[m]	MAR03200	0.616683099159678
NAD+[m]	MAR03200	0.616683099159678
3-oxoheptanoyl-CoA[m]	MAR03201	0.616683099159678
CoA[m]	MAR03201	0.616683099159678
FAD[m]	MAR03202	0.601357792052332
pentanoyl-CoA[m]	MAR03202	0.601357792052332
(2E)-pentenoyl-CoA[m]	MAR03203	0.601357792052332
H2O[m]	MAR03203	0.601357792052332
3-hydroxypentanoyl-CoA[m]	MAR03204	0.601357792052332
NAD+[m]	MAR03204	0.601357792052332
3-oxopentanoyl-CoA[m]	MAR03205	0.601357792052332
CoA[m]	MAR03205	0.601357792052332
(10Z)-heptadecenoyl-CoA[m]	MAR03396	0.693010094801947
CoA[m]	MAR03396	0.693010094801947
FAD[m]	MAR03396	0.693010094801947
H2O[m]	MAR03396	0.693010094801947
NAD+[m]	MAR03396	0.693010094801947
9-heptadecenoyl-CoA[m]	MAR03397	0.693013600475725
CoA[m]	MAR03397	0.693013600475725
FAD[m]	MAR03397	0.693013600475725
H2O[m]	MAR03397	0.693013600475725
NAD+[m]	MAR03397	0.693013600475725
(13Z)-eicosenoyl-CoA[m]	MAR03240	0.653589906256426
FAD[m]	MAR03240	0.653589906256426
H2O[m]	MAR03241	0.653589906256426
trans,cis-2,13-eicosadienoyl-CoA[m]	MAR03241	0.653589906256426
3(S)-hydroxy-13-cis-eicosenoyl-CoA[m]	MAR03242	0.653589906256426
NAD+[m]	MAR03242	0.653589906256426
3-oxo-13-cis-eicosenoyl-CoA[m]	MAR03243	0.653589906256426
CoA[m]	MAR03243	0.653589906256426
cis-vaccenoyl-CoA[m]	MAR03244	0.772004552563252
FAD[m]	MAR03244	0.772004552563252
H2O[m]	MAR03245	0.772004552563252
trans,cis-octadeca-2,11-dienoyl-CoA[m]	MAR03245	0.772004552563252
(S)-3-hydroxy-11-cis-octadecenoyl-CoA[m]	MAR03246	0.772004552563252
NAD+[m]	MAR03246	0.772004552563252
3-oxo-11-cis-octadecenoyl-CoA[m]	MAR03247	0.772004552563252
CoA[m]	MAR03247	0.772004552563252
FAD[m]	MAR03250	0.643190939915966
palmitoleoyl-CoA[m]	MAR03250	0.643190939915966
H2O[m]	MAR03252	0.643190939915966
trans,cis-hexadeca-2,9-dienoyl-CoA[m]	MAR03252	0.643190939915966
(S)-3-hydroxypalmitoleoyl-CoA[m]	MAR03254	0.643190939915966
NAD+[m]	MAR03254	0.643190939915966
3-oxopalmitoleoyl-CoA[m]	MAR03256	0.643190939915966
CoA[m]	MAR03256	0.643190939915966
(7Z)-tetradecenoyl-CoA[m]	MAR03258	0.637901725753792
FAD[m]	MAR03258	0.637901725753792
H2O[m]	MAR03260	0.637901725753792
trans,cis-myristo-2,7-dienoyl-CoA[m]	MAR03260	0.637901725753792
cis-(3S)-hydroxytetradec-7-enoyl-CoA[m]	MAR03262	0.637901725753792
NAD+[m]	MAR03262	0.637901725753792
3-oxomyrist-7-enoyl-CoA[m]	MAR03264	0.637901725753792
CoA[m]	MAR03264	0.637901725753792
(2E)-dodecenoyl-CoA[m]	MAR03272	0.282224343013113
MAR03272	(5Z)-dodecenoyl-CoA[m]	0.282224343013113
(13Z)-eicosenoyl-CoA[x]	MAR03356	0.766224661507617
O2[x]	MAR03356	0.766224661507617
H2O[x]	MAR03357	0.766224661507617
trans,cis-2,13-eicosadienoyl-CoA[x]	MAR03357	0.766224661507617
3(S)-hydroxy-13-cis-eicosenoyl-CoA[x]	MAR03358	0.766224661507617
NAD+[x]	MAR03358	0.766224661507617
3-oxo-13-cis-eicosenoyl-CoA[x]	MAR03359	0.766224661507617
CoA[x]	MAR03359	0.766224661507617
cis-vaccenoyl-CoA[x]	MAR03360	0.766224661507617
O2[x]	MAR03360	0.766224661507617
H2O[x]	MAR03361	0.766224661507617
trans,cis-octadeca-2,11-dienoyl-CoA[x]	MAR03361	0.766224661507617
(S)-3-hydroxy-11-cis-octadecenoyl-CoA[x]	MAR03362	0.766224661507617
NAD+[x]	MAR03362	0.766224661507617
3-oxo-11-cis-octadecenoyl-CoA[x]	MAR03363	0.766224661507617
CoA[x]	MAR03363	0.766224661507617
(13Z)-docosenoyl-CoA[m]	MAR03218	0.65370571721667
FAD[m]	MAR03218	0.65370571721667
H2O[m]	MAR03219	0.65370571721667
trans,cis-2,13-docosadienoyl-CoA[m]	MAR03219	0.65370571721667
3(S)-hydroxy-13-cis-docosenoyl-CoA[m]	MAR03220	0.65370571721667
NAD+[m]	MAR03220	0.65370571721667
3-oxo-13cis-docosenoyl-CoA[m]	MAR03221	0.65370571721667
CoA[m]	MAR03221	0.65370571721667
(11Z)-eicosenoyl-CoA[m]	MAR03222	0.653658443650553
FAD[m]	MAR03222	0.653658443650553
H2O[m]	MAR03223	0.653658443650553
trans,cis-2,11-eicosadienoyl-CoA[m]	MAR03223	0.653658443650553
3(S)-hydroxy-11-cis-eicosenoyl-CoA[m]	MAR03224	0.653658443650553
NAD+[m]	MAR03224	0.653658443650553
3-oxo-11-cis-eicosenoyl-CoA[m]	MAR03225	0.653658443650553
CoA[m]	MAR03225	0.653658443650553
FAD[m]	MAR03226	0.628771135811112
oleoyl-CoA[m]	MAR03226	0.628771135811112
H2O[m]	MAR03227	0.628771135811112
trans,cis-octadeca-2,9-dienoyl-CoA[m]	MAR03227	0.628771135811112
(S)-3-hydroxyoleyleoyl-CoA[m]	MAR03228	0.628771135811112
NAD+[m]	MAR03228	0.628771135811112
3-oxooleoyl-CoA[m]	MAR03229	0.646440068732932
CoA[m]	MAR03229	0.646440068732932
7-hexadecenoyl-CoA[m]	MAR03230	0.645520853547605
FAD[m]	MAR03230	0.645520853547605
H2O[m]	MAR03231	0.645520853547605
trans,cis-hexadeca-2,7-dienoyl-CoA[m]	MAR03231	0.645520853547605
(S)-3-hydroxy-7-hexadecenoyl-CoA[m]	MAR03232	0.645520853547605
NAD+[m]	MAR03232	0.645520853547605
3-oxo-7-hexadecenoyl-CoA[m]	MAR03233	0.645520853547605
CoA[m]	MAR03233	0.645520853547605
5-tetradecenoyl-CoA[m]	MAR03234	0.651476812342032
FAD[m]	MAR03234	0.651476812342032
H2O[m]	MAR03235	0.651476812342032
trans,cis-myristo-2,5-dienoyl-CoA[m]	MAR03235	0.651476812342032
cis-(3S)-hydroxytetradec-5-enoyl-CoA[m]	MAR03236	0.651476812342032
NAD+[m]	MAR03236	0.651476812342032
3-oxomyrist-5-enoyl-CoA[m]	MAR03237	0.651476812342032
CoA[m]	MAR03237	0.651476812342032
(2E)-dodecenoyl-CoA[m]	MAR03239	0.282224343013113
MAR03239	(3Z)-dodecenoyl-CoA[m]	0.282224343013113
FAD[m]	MAR03275	0.642388893203286
linoleoyl-CoA[m]	MAR03275	0.642388893203286
H2O[m]	MAR03277	0.642388893203286
trans,cis,cis-2,9,12-octadecatrienoyl-CoA[m]	MAR03277	0.642388893203286
(3S)-3-hydroxylinoleoyl-CoA[m]	MAR03278	0.642388893203286
NAD+[m]	MAR03278	0.642388893203286
3-oxolinoleoyl-CoA[m]	MAR03279	0.642388893203286
CoA[m]	MAR03279	0.642388893203286
cis,cis-palmito-7,10-dienoyl-CoA[m]	MAR03280	0.642388893203286
FAD[m]	MAR03280	0.642388893203286
H2O[m]	MAR03281	0.641073468745462
trans,cis,cis-2,7,10-hexadecatrienoyl-CoA[m]	MAR03281	0.641073468745462
(3S)-3-hydroxy-cis,cis-palmito-7,10-dienoyl-CoA[m]	MAR03282	0.641073468745462
NAD+[m]	MAR03282	0.641073468745462
3-oxo-cis,cis-7,10-hexadecadienoyl-CoA[m]	MAR03283	0.641073468745462
CoA[m]	MAR03283	0.641073468745462
cis,cis-myristo-5,8-dienoyl-CoA[m]	MAR03284	0.641073468745458
FAD[m]	MAR03284	0.641073468745458
H2O[m]	MAR03285	0.641073468745461
trans-2-cis,cis-5,8-tetradecatrienoyl-CoA[m]	MAR03285	0.641073468745461
3(S)-hydroxy-(5Z,8Z)-tetradecadienoyl-CoA[m]	MAR03286	0.641073468745461
NAD+[m]	MAR03286	0.641073468745461
3-oxo-cis,cis-5,8-tetradecadienoyl-CoA[m]	MAR03287	0.641073468745461
CoA[m]	MAR03287	0.641073468745461
cis,cis-3,6-dodecadienoyl-CoA[m]	MAR03288	0.641073468745461
H2O[m]	MAR03290	0.641073468745468
trans,cis-lauro-2,6-dienoyl-CoA[m]	MAR03290	0.641073468745468
(3S)-3-hydroxydodec-cis-6-enoyl-CoA[m]	MAR03292	0.641073468745468
NAD+[m]	MAR03292	0.641073468745468
3-oxolaur-6-cis-enoyl-CoA[m]	MAR03293	0.641073468745473
CoA[m]	MAR03293	0.641073468745473
4-cis-decenoyl-CoA[m]	MAR03294	0.644864220995684
FAD[m]	MAR03294	0.644864220995684
2-trans-4-cis-decadienoyl-CoA[m]	MAR03296	0.644915239394194
H+[m]	MAR03296	0.644915239394194
NADH[m]	MAR03296	0.644915239394194
(2E)-decenoyl-CoA[m]	MAR03298	0.282224343013113
MAR03298	trans-3-decenoyl-CoA[m]	0.282224343013113
3-oxo-10(R)-hydroxy-octadeca-(6E,8E,12Z)-trienoate[m]	MAR01174	0.909038511840399
CoA[m]	MAR01174	0.909038511840399
8(R)-hydroxy-hexadeca-(4E,6E,10Z)-trienoate[m]	MAR01175	0.909038511840399
O2[m]	MAR01175	0.909038511840399
8(R)-hydroxy-hexadeca-(2E,4E,6E,10Z)-tetraenoate[m]	MAR01176	0.909038511840399
H+[m]	MAR01176	0.909038511840399
NADPH[m]	MAR01176	0.909038511840399
8(R)-hydroxy-hexadeca-(2E,6E,10Z)-trienoate[m]	MAR01177	0.909038511840399
H2O[m]	MAR01177	0.909038511840399
3(S),8(R)-dihydroxy-(6E,10Z)-hexadecadienoate[m]	MAR01178	0.909038511840399
NAD+[m]	MAR01178	0.909038511840399
3-oxo-8(R)-hydroxy-hexadeca-(6E,10Z)-dienoate[m]	MAR01179	0.909038511840399
CoA[m]	MAR01179	0.909038511840399
6(R)-hydroxy-tetradeca-(4E,8Z)-dienoate[m]	MAR01180	0.909038511840399
O2[m]	MAR01180	0.909038511840399
6(R)-hydroxy-tetradeca-(2E,4E,8Z)-trienoate[m]	MAR01181	0.909038511840407
H+[m]	MAR01181	0.909038511840407
NADPH[m]	MAR01181	0.909038511840407
MAR01181	6(R)-hydroxy-tetradeca-(2E,8Z)-dienoate[m]	0.282224343013113
MAR01181	NADP+[m]	0.282224343013113
6(R)-hydroxy-tetradeca-(2E,8Z)-dienoate[m]	MAR01182	0.909038511840408
H2O[m]	MAR01182	0.909038511840408
3(S),6(R)-dihydroxy-tetradec-(8Z)-enoate[m]	MAR01183	0.909038511840408
NAD+[m]	MAR01183	0.909038511840408
3-oxo-6(R)-hydroxy-tetradec-8-cis-enoate[m]	MAR01184	0.909038511840408
CoA[m]	MAR01184	0.909038511840408
3-oxo-10(S)-hydroxy-octadeca-(6E,8E,12Z)-trienoate[m]	MAR01216	0.909032679862921
CoA[m]	MAR01216	0.909032679862921
8(S)-hydroxy-hexadeca-(4E,6E,10Z)-trienoate[m]	MAR01217	0.909032679862921
O2[m]	MAR01217	0.909032679862921
8(S)-hydroxy-hexadeca-(2E,4E,6E,10Z)-tetraenoate[m]	MAR01218	0.909032679862921
H+[m]	MAR01218	0.909032679862921
NADPH[m]	MAR01218	0.909032679862921
3(S),8(S)-dihydroxy-(6E,10Z)-hexadecadienoate[m]	MAR01219	0.282224343013113
MAR01219	8(S)-hydroxy-hexadeca-(2E,6E,10Z)-trienoate[m]	0.282224343013113
MAR01219	H2O[m]	0.282224343013113
3(S),8(S)-dihydroxy-(6E,10Z)-hexadecadienoate[m]	MAR01220	0.909032679862921
NAD+[m]	MAR01220	0.909032679862921
MAR01220	3-oxo-8(S)-hydroxy-hexadeca-(6E,10Z)-dienoate[m]	0.282224343013113
MAR01220	H+[m]	0.282224343013113
MAR01220	NADH[m]	0.282224343013113
3-oxo-8(S)-hydroxy-hexadeca-(6E,10Z)-dienoate[m]	MAR01221	0.909032679862924
CoA[m]	MAR01221	0.909032679862924
MAR01221	6(S)-hydroxy-tetradeca-(4E,8Z)-dienoate[m]	0.282224343013113
MAR01221	acetyl-CoA[m]	0.282224343013113
6(S)-hydroxy-tetradeca-(2E,4E,8Z)-trienoate[m]	MAR01222	0.909032679862921
H+[m]	MAR01222	0.909032679862921
NADPH[m]	MAR01222	0.909032679862921
MAR01222	6(S)-hydroxy-tetradeca-(2E,8Z)-dienoate[m]	0.282224343013113
MAR01222	NADP+[m]	0.282224343013113
6(S)-hydroxy-tetradeca-(4E,8Z)-dienoate[m]	MAR01223	0.909032679862921
O2[m]	MAR01223	0.909032679862921
6(S)-hydroxy-tetradeca-(2E,8Z)-dienoate[m]	MAR01224	0.909032679862921
H2O[m]	MAR01224	0.909032679862921
3(S),6(S)-dihydroxy-tetradec-(8Z)-enoate[m]	MAR01225	0.909032679862921
NAD+[m]	MAR01225	0.909032679862921
3-oxo-6(S)-hydroxy-tetradec-(8Z)-enoate[m]	MAR01226	0.909032679862921
CoA[m]	MAR01226	0.909032679862921
4(R),8-dimethyl-nonanoyl-CoA[m]	MAR03522	1
FAD[m]	MAR03522	1
4(R),8-dimethyl-trans-2-nonenoyl-CoA[m]	MAR03523	1
H2O[m]	MAR03523	1
3(S)-hydroxy-4(R),8-dimethyl-nonanoyl-CoA[m]	MAR03524	1
NAD+[m]	MAR03524	1
3-oxo-4(R),8-dimethyl-nonanoyl-CoA[m]	MAR03525	1
CoA[m]	MAR03525	1
2(R),6-dimethyl-heptanoyl-CoA[m]	MAR03526	1
2(S),6-dimethyl-heptanoyl-CoA[m]	MAR03527	0.97226331512238
FAD[m]	MAR03527	0.97226331512238
2,6-dimethyl-trans-2-heptenoyl-CoA[m]	MAR03528	0.97226331512238
H2O[m]	MAR03528	0.97226331512238
3(S)-hydroxy-2(S),6-dimethyl-heptanoyl-CoA[m]	MAR03529	0.97226331512238
NAD+[m]	MAR03529	0.97226331512238
3-oxo-(2S)-methylisocapryloyl-CoA[m]	MAR03530	0.97226331512238
CoA[m]	MAR03530	0.97226331512238
4-methyl-pentanoyl-CoA[m]	MAR03531	0.97226331512238
FAD[m]	MAR03531	0.97226331512238
4-methyl-trans-2-pentenoyl-CoA[m]	MAR03532	0.97226331512238
H2O[m]	MAR03532	0.97226331512238
3(S)-hydroxy-4-methyl-pentanoyl-CoA[m]	MAR03533	0.97226331512238
NAD+[m]	MAR03533	0.97226331512238
3-oxo-4-methyl-pentanoyl-CoA[m]	MAR03534	0.97226331512238
CoA[m]	MAR03534	0.97226331512238
acetoacetyl-CoA[m]	MAR01573	0.762456440212526
acetyl-CoA[m]	MAR01573	0.762456440212526
H2O[m]	MAR01573	0.762456440212526
farnesyl-PP[c]	MAR06901	0.84862902603194
isopentenyl-pPP[c]	MAR06901	0.84862902603194
4-hydroxybenzoate[m]	MAR06903	0.848629026031942
all-trans-decaprenyl-diphosphate[m]	MAR06903	0.848629026031942
3-decaprenyl-4-hydroxybenzoate[m]	MAR06904	0.848629026031939
H+[m]	MAR06904	0.848629026031939
NADPH[m]	MAR06904	0.848629026031939
O2[m]	MAR06904	0.848629026031939
3,4-dihydroxy-5-all-trans-decaprenylbenzoate[m]	MAR06905	0.84862902603194
SAM[m]	MAR06905	0.84862902603194
3-methoxy-4-hydroxy-5-all-trans-decaprenylbenzoate[m]	MAR06906	0.84862902603194
H+[m]	MAR06906	0.84862902603194
2-methoxy-6-(all-trans-decaprenyl)phenol[m]	MAR06907	0.847844435408127
H+[m]	MAR06907	0.847844435408127
NADPH[m]	MAR06907	0.847844435408127
O2[m]	MAR06907	0.847844435408127
2-methoxy-6-all trans-decaprenyl-2-methoxy-1,4-benzoquinol[m]	MAR06908	0.847844435408127
SAM[m]	MAR06908	0.847844435408127
6-methoxy-3-methyl-2-all-trans-decaprenyl-1,4-benzoquinol[m]	MAR06909	0.847844435408127
H+[m]	MAR06909	0.847844435408127
NADPH[m]	MAR06909	0.847844435408127
O2[m]	MAR06909	0.847844435408127
3-demethylubiquinol-10[m]	MAR06910	0.847844435408127
SAM[m]	MAR06910	0.847844435408127
[protein][c]	MAR07165	0.282224343013113
cysteine[c]	MAR07165	0.282224343013113
[protein]-L-cysteine[c]	MAR07166	0.282224343013113
farnesyl-PP[c]	MAR07166	0.282224343013113
H2O[c]	MAR07167	0.282224343013113
S-farnesyl-protein[c]	MAR07167	0.282224343013113
[protein C terminal]-S-farnesyl-L-cysteine[c]	MAR07168	0.282224343013113
SAM[c]	MAR07168	0.282224343013113
[protein C terminal]-S-farnesyl-L-cysteine-methyl ester[c]	MAR07169	0.282224343013113
H2O[c]	MAR07169	0.282224343013113
farnesylcysteine[c]	MAR07170	0.282224343013113
H2O[c]	MAR07170	0.282224343013113
O2[c]	MAR07170	0.282224343013113
H+[c]	MAR09722	0.282224343013113
NADH[c]	MAR09722	0.282224343013113
phylloquinone[c]	MAR09722	0.282224343013113
3alpha,7alpha,12alpha-trihydroxy-5beta-cholest-24-enoyl-CoA[m]	MAR01644	0.971480486120036
H2O[m]	MAR01644	0.971480486120036
(24R,25R)3alpha,7alpha,12alpha,24-tetrahydroxy-5beta-cholestanoyl-CoA[m]	MAR01651	0.971480486120036
NAD+[m]	MAR01651	0.971480486120036
MAR01651	3alpha,7alpha,12alpha-trihydroxy-5beta-24-oxocholestanoyl-CoA[m]	0.282224343013113
MAR01651	H+[m]	0.282224343013113
MAR01651	NADH[m]	0.282224343013113
cholesterol-sulfate[c]	MAR01920	0.663656170662623
H2O[c]	MAR01920	0.663656170662623
cholesterol[c]	MAR01924	0.67842306508936
STAR[c]	MAR01924	0.67842306508936
cholesterol-STAR[m]	MAR01926	0.67842306508936
cholesterol[m]	MAR01927	0.973807718235346
H+[m]	MAR01927	0.973807718235346
NADPH[m]	MAR01927	0.973807718235346
O2[m]	MAR01927	0.973807718235346
22beta-hydroxycholesterol[m]	MAR01928	0.973807718235346
H+[m]	MAR01928	0.973807718235346
NADPH[m]	MAR01928	0.973807718235346
O2[m]	MAR01928	0.973807718235346
20alpha,22beta dihydroxycholesterol[m]	MAR01929	0.973807718235346
H+[m]	MAR01929	0.973807718235346
NADPH[m]	MAR01929	0.973807718235346
O2[m]	MAR01929	0.973807718235346
H+[c]	MAR01931	0.282224343013113
isocaproic-aldehyde[c]	MAR01931	0.282224343013113
NADPH[c]	MAR01931	0.282224343013113
cholesterol[c]	MAR01932	0.282224343013113
H+[c]	MAR01932	0.282224343013113
O2[c]	MAR01932	0.282224343013113
reduced_adrenal_ferredoxin[c]	MAR01932	0.282224343013113
20-hydroxycholesterol[c]	MAR01933	0.282224343013113
H+[c]	MAR01933	0.282224343013113
NADPH[c]	MAR01933	0.282224343013113
O2[c]	MAR01933	0.282224343013113
17alpha,20alpha-dihydroxycholesterol[c]	MAR01934	0.282224343013113
H+[c]	MAR01934	0.282224343013113
O2[c]	MAR01934	0.282224343013113
reduced_adrenal_ferredoxin[c]	MAR01934	0.282224343013113
20-hydroxycholesterol[c]	MAR01935	0.282224343013113
H+[c]	MAR01935	0.282224343013113
O2[c]	MAR01935	0.282224343013113
reduced_adrenal_ferredoxin[c]	MAR01935	0.282224343013113
H+[c]	MAR01940	0.982132025762878
NADPH[c]	MAR01940	0.982132025762878
O2[c]	MAR01940	0.982132025762878
pregnenolone[c]	MAR01940	0.982132025762878
21-hydroxypregnenolone[c]	MAR01941	0.988111432348371
NAD+[c]	MAR01941	0.988111432348371
11-deoxycorticosterone[c]	MAR01942	0.282224343013113
H+[c]	MAR01942	0.282224343013113
O2[c]	MAR01942	0.282224343013113
reduced_ferredoxin[c]	MAR01942	0.282224343013113
H+[c]	MAR01943	0.282224343013113
NADPH[c]	MAR01943	0.282224343013113
O2[c]	MAR01943	0.282224343013113
pregnenolone[c]	MAR01943	0.282224343013113
17alpha-hydroxypregnenolone[c]	MAR01948	0.985754546309393
H+[c]	MAR01948	0.985754546309393
NADPH[c]	MAR01948	0.985754546309393
O2[c]	MAR01948	0.985754546309393
17alpha,21-dihydroxypregnenolone[c]	MAR01949	0.985754546309393
NAD+[c]	MAR01949	0.985754546309393
17alpha,21-dihydroxypregnenolone[c]	MAR01950	0.282224343013113
H+[c]	MAR01950	0.282224343013113
O2[c]	MAR01950	0.282224343013113
reduced_ferredoxin[c]	MAR01950	0.282224343013113
11beta,17alpha,21-trihydroxypregnenolone[c]	MAR01951	0.282224343013113
NAD+[c]	MAR01951	0.282224343013113
17alpha-hydroxyprogesterone[c]	MAR01989	0.936008839520626
H+[c]	MAR01989	0.936008839520626
NADPH[c]	MAR01989	0.936008839520626
O2[c]	MAR01989	0.936008839520626
cortisol[c]	MAR01990	0.91922558801708
H2O[c]	MAR01990	0.91922558801708
NADP+[c]	MAR01990	0.91922558801708
21-deoxycortisol[c]	MAR01991	0.951794756292484
H2O[c]	MAR01991	0.951794756292484
NADP+[c]	MAR01991	0.951794756292484
11beta-hydroxyprogesterone[c]	MAR01992	0.974858889693659
H+[c]	MAR01992	0.974858889693659
NADPH[c]	MAR01992	0.974858889693659
O2[c]	MAR01992	0.974858889693659
H+[c]	MAR01993	0.956476573958418
NADPH[c]	MAR01993	0.956476573958418
O2[c]	MAR01993	0.956476573958418
progesterone[c]	MAR01993	0.956476573958418
5alpha-pregnane-3,20-dione[c]	MAR02002	0.282224343013113
NADP+[c]	MAR02002	0.282224343013113
MAR02002	H+[c]	0.282224343013113
MAR02002	NADPH[c]	0.282224343013113
MAR02002	progesterone[c]	0.282224343013113
3alpha-hydroxy-5alpha-pregnan-20-one[c]	MAR02003	0.282224343013113
NADP+[c]	MAR02003	0.282224343013113
MAR02003	5alpha-pregnane-3,20-dione[c]	0.282224343013113
MAR02003	H+[c]	0.282224343013113
MAR02003	NADPH[c]	0.282224343013113
5alpha-pregnane-3,20-dione[c]	MAR02004	0.987533885574857
H+[c]	MAR02004	0.987533885574857
NADH[c]	MAR02004	0.987533885574857
MAR02004	allopregnanolone[c]	0.282224343013113
MAR02004	NAD+[c]	0.282224343013113
allopregnanolone[c]	MAR02005	0.976693206560094
H+[c]	MAR02005	0.976693206560094
NADH[c]	MAR02005	0.976693206560094
O2[c]	MAR02005	0.976693206560094
H+[c]	MAR02007	0.975271890594159
NADPH[c]	MAR02007	0.975271890594159
O2[c]	MAR02007	0.975271890594159
progesterone[c]	MAR02007	0.975271890594159
11-deoxycorticosterone[m]	MAR02009	0.97627852646655
H+[m]	MAR02009	0.97627852646655
NADPH[m]	MAR02009	0.97627852646655
O2[m]	MAR02009	0.97627852646655
corticosterone[m]	MAR02010	1
H+[m]	MAR02010	1
NADPH[m]	MAR02010	1
O2[m]	MAR02010	1
18-hydroxycorticosterone[m]	MAR02011	1
H+[m]	MAR02011	1
NADPH[m]	MAR02011	1
O2[m]	MAR02011	1
bilirubin[r]	MAR04766	0.831294497676976
UDP-glucuronate[r]	MAR04766	0.831294497676976
iodine[c]	MAR06793	0.282224343013113
tyrosine[c]	MAR06793	0.282224343013113
3-iodo-L-tyrosine[c]	MAR06794	0.282224343013113
iodine[c]	MAR06794	0.282224343013113
3,5-diiodo-L-tyrosine[c]	MAR06795	1
H2O2[c]	MAR06795	1
3,5-diiodo-L-tyrosine[c]	MAR06796	1
3-iodo-L-tyrosine[c]	MAR06796	1
H2O2[c]	MAR06796	1
estradiol-17beta[r]	MAR07648	1
UDP-glucuronate[r]	MAR07648	1
17alpha-hydroxyprogesterone[r]	MAR07928	1
H+[r]	MAR07928	1
NADPH[r]	MAR07928	1
O2[r]	MAR07928	1
NAD+[c]	MAR07930	0.980743651906314
pregnenolone[c]	MAR07930	0.980743651906314
NAD+[r]	MAR07931	0.998190429343581
pregnenolone[r]	MAR07931	0.998190429343581
H+[r]	MAR07932	0.998190429343581
NADPH[r]	MAR07932	0.998190429343581
O2[r]	MAR07932	0.998190429343581
progesterone[r]	MAR07932	0.998190429343581
11-deoxycorticosterone[m]	MAR07934	1
H+[m]	MAR07934	1
NADPH[m]	MAR07934	1
O2[m]	MAR07934	1
cholesterol[m]	MAR07935	0.982984614440917
H+[m]	MAR07935	0.982984614440917
NADPH[m]	MAR07935	0.982984614440917
