""	"1794247_BL"	"1825001_BL"	"2010157_BL"	"2150901_BL"	"2151503_BL"	"2152641_BL"	"2163337_BL"	"2210551_BL"	"2219711_BL"	"2247707_BL"	"2260553_BL"	"2263055_BL"	"2264225_BL"	"2280935_BL"	"2283265_BL"	"2292915_BL"	"2295595_BL"	"2296723_BL"	"2297625_BL"	"2297941_BL"	"2361361_BL"	"2361405_BL"	"2366711_BL"	"2370233_BL"	"2382431_BL"	"2410163_BL"	"2419959_BL"	"2430935_BL"	"2450523_BL"	"2463247_BL"	"2480485_BL"	"2498789_BL"	"2502699_BL"	"2512641_BL"	"2583919_BL"	"2616045_BL"	"2620771_BL"	"4128869_BL"	"4235533_BL"	"4259035_BL"	"757509_BL"
"ATF5"	8.62031214472798	8.27142048191527	6.83702948174728	8.42548211523268	7.78923097310933	7.80218265986376	7.87257524553409	8.79677148027397	8.18329912490254	8.56836708004443	8.56549134358724	8.03310564480398	7.99295059831501	8.7917544003487	8.16938412105008	6.88221914344457	7.62911073062925	9.1994038010487	7.73369800028628	8.606493940549	8.41715913049516	6.81853918369781	7.67589815255623	7.71179865284196	6.68818408760966	7.53851658617994	8.79562663779427	8.28408294871638	8.59893012073134	7.58917460198781	7.78252294908112	8.70397169962135	8.12086761854616	6.82399752184275	7.23306605243379	8.26231045832956	9.26277584661592	8.48842811735805	7.07842878028884	8.31880763573574	8.52495799573101
"ATF6B"	15.296062831683	15.15602007931	12.6964956541577	16.1308555908787	14.5764177041752	16.2642869502028	13.9808320588583	15.7128510202582	15.0313426527508	15.1947129101909	14.6566824004795	15.1982991792525	15.5338774147756	15.6274187479224	15.236370417598	14.2264068236574	15.0233734221432	14.7481805462063	15.3699736106707	15.5253538365347	12.5487666484616	13.0839996511169	13.7754521777783	14.6839144790111	13.6271400298249	14.4775669305944	15.8891191897172	14.7006702493796	14.4141363789113	14.9909538446835	15.2050396325251	14.92174787769	15.512721736199	14.3635330057274	15.6896854163172	14.5564113194179	16.3994115745511	15.7001004542028	11.9912942368312	14.9812833859824	16.4279930314651
"ATOH1"	-6.60996036231549	-6.45761270059541	-5.2827812800176	-6.45677747371065	-6.55275871800826	-6.03593362268672	-6.80740853081524	-6.19439749032426	-6.42111110697263	-5.89094878359349	-5.65376419769326	-6.48686889979058	-6.26742987336772	-6.08918383201439	-6.65194125941319	-6.34720556574388	-6.51701251954379	-6.53791382726201	-6.76706771993347	-6.81896982734809	-6.04072075014537	-6.15719318271435	-5.23011778794378	-6.09470648754607	-6.52071758475824	-6.47094848651169	-6.30041679780831	-6.93380561126861	-6.37283687211326	-6.76756290593267	-6.53932791481467	-6.38267002753502	-6.36421710959319	-6.58394805055254	-6.82921570173851	-6.57065202502819	-6.68108997767051	-6.03474497872771	-5.2582550287729	-6.58632248257339	-6.02335827887112
"ATOH8"	-0.110256698957917	0.430929185964086	-0.735167809375478	-0.627385409188441	-0.0954952155918132	-0.630893630127979	-0.933570779104093	-0.213492692715191	0.389134995372187	0.0673385500300933	-1.04885926016342	0.114824773244359	-0.605147644679434	0.280517917730649	-0.637352896247873	0.496113327705783	-0.0525942480661911	0.225996467654164	-0.00718644501725111	0.445062104983689	-0.738977901372528	-0.901457078600634	-0.621604073725887	-1.08624212926532	-0.611421013918927	0.0153386336388122	-0.896701530734726	1.87829727926136	0.326718399298502	-1.22348424666478	-0.0736883692887824	-0.0203083399895862	-0.689107439616939	-0.281463172546884	-0.686924521510784	-0.457416441122608	-0.467284033423189	-0.738578132233531	-0.198059132540778	-0.15963878561523	-0.472073879399753
"BACH2"	2.51920968969522	2.83646786000706	2.59812081319767	2.7929389384084	3.60561764104029	2.7747254994447	2.03090273183712	2.85192613493289	2.65898841324892	2.86347778564212	2.43941480735954	3.33672670450073	2.90714626792936	3.23520558475091	3.04187999123869	3.62596157275891	3.58387777755403	2.73369142187111	3.04792056921836	3.22503315437628	2.39748497131131	3.32828584416919	3.49203805107095	2.93272972472643	3.38476218811812	3.54999174352678	2.58423192972235	3.44895652808653	2.61761992189058	3.24579253528125	3.56284857518133	2.85073921191062	2.65267351787791	3.97987151938232	3.64883106130883	2.87181723840225	2.43480877208094	2.9683837353088	2.77485073735057	2.87667838637757	2.70663030564436
"BARHL1"	-1.9387377018807	-2.23849232252056	-1.71408890544146	-1.47980348361434	-2.03915585341697	-1.39892935980594	-1.6610646762764	-1.78366558217159	-2.38780953092589	-1.9475620525461	-0.677076541572384	-2.32376899510408	-2.1300865526552	-1.71846655658843	-2.30825131407025	-1.71093095217954	-1.78355299033697	-1.46839067832548	-1.95742765216976	-1.38487147174071	-1.83957718003664	-1.47727980787455	-1.63847943740094	-1.18126338239322	-1.4428287615129	-2.05833673784648	-1.47870118029926	-1.97247994886605	-2.07312922021254	-1.76542144244558	-1.95963685543162	-2.27371068629431	-1.91513400754279	-2.06446762789056	-2.10058649145773	-1.85748516020608	-1.7394127062894	-1.91811743959127	-1.49812899487861	-1.74345910836119	-1.1928413203112
"BARHL2"	-3.11041420587808	-2.9963115725351	-1.72080049247839	-3.12810861722728	-3.16463037611418	-2.6699970878783	-2.77243628779926	-2.90452320217212	-3.28307021893202	-2.95486835265279	-2.06759359986693	-3.42648749419918	-3.32344936639632	-2.69658450854443	-3.1987028492109	-2.8438232837124	-3.37013536671831	-2.6849972654205	-3.53236818394966	-3.33993064311359	-2.25945275597213	-2.69904891519177	-2.29572344203207	-2.74629118597549	-3.05889491953034	-3.2160057565414	-2.52777365301927	-3.39508265390542	-3.0744941245298	-3.06199481491412	-3.49548244209051	-3.08597790264539	-2.98100875771632	-3.12198848254941	-3.39636359680526	-2.73113165033467	-3.21576975480215	-3.22210305251523	-2.16469396791098	-3.04955557966093	-2.85790453104945
"BARX1"	0.798691814649358	0.733860891096268	0.791920667269416	0.491309974732636	0.333801626586131	0.389540630605627	0.902860853200288	0.654740102732207	0.612797607952108	0.502857745189507	1.41239447919927	0.49024925342307	0.401374491472968	0.655702777126431	0.515843854535061	0.6150446583881	0.673429868331908	0.877287585271217	0.656983650822631	0.388338337168871	1.20369400118373	0.541955414292861	0.874590564794034	0.642923715273906	1.1108765561193	0.410484479686354	0.833163117073773	0.289072173921331	0.742635883803187	0.306168349914245	0.65528909211638	0.316458283696153	0.47855347082517	0.56890766394203	0.541781924833013	0.788371460158628	0.302282680232013	0.0911506590405369	1.14150080677679	0.573062031234439	0.784706858439114
"BARX2"	-8.20709953275671	-7.57662450022434	-7.34720547334994	-8.68381720570764	-7.75038983928042	-8.60687243643618	-8.73319451222462	-8.02992344951447	-7.98829802767019	-7.34125326694136	-8.9592910273247	-7.35597410563598	-7.48474806238811	-8.57510981749798	-8.27793765120598	-7.87242351710293	-8.05642491232758	-8.71188064153781	-8.52945423210277	-7.98684583338213	-8.46700325685123	-8.38258345055498	-8.24561175479844	-8.79006262584734	-8.47490524355718	-7.81224864510607	-8.5806209162833	-7.73628836903117	-7.72502191748927	-8.36409711563721	-8.3716412124083	-8.01126563201214	-8.25264773882375	-8.22525560410115	-8.00581638914784	-8.88229874143486	-7.47627096966569	-7.94119976705837	-6.45492305105438	-8.91001281342383	-8.59599770351294
"BATF2"	3.73246480612507	4.1014383099351	3.78580673763108	4.85872726139082	4.77745804356366	4.14138770955112	4.10454313753945	3.99580929954751	4.18638143061877	4.13400703772738	4.86066065565177	5.18706968990544	5.19846956064893	6.26829834266237	3.95646847161703	5.33108345939574	4.93724680663426	3.71860642437392	4.21583393135956	4.59628839429279	5.03947429852441	4.30592893362087	3.9300647484232	3.69696525353877	4.61996816580964	5.2365622598726	4.27535945498929	4.89606529717565	4.15940742789033	4.3419265640946	5.66062205264473	4.05272511605439	4.77269392370222	5.90280766304542	5.3493141585703	5.06355904741185	3.44947340626405	4.16499840335671	3.55356793668858	3.21262310034518	4.25594071480884
"BATF3"	7.5981947369196	8.86862276621255	8.78547831237804	7.32104870034557	8.37101550712879	6.64618961023386	7.33221786775693	8.39300456049729	8.00152431415544	8.39077178689998	7.0576867738721	8.61347818110607	8.21796930159807	9.34715841948709	8.13322790708328	9.61288305424495	9.06359749028592	7.55623275730918	8.01785250071965	8.74901254656906	7.9453718265043	8.7633158284084	8.84510993807677	7.2355536933109	7.93767451013376	8.58662138843233	8.37376135547929	8.61375656566677	8.74239924076448	7.61885641022206	9.27041618553945	8.17651577266906	8.22250224842997	9.63468458931059	8.5678287040762	7.68466118042483	6.92363322218727	7.52594000950553	6.54081388812969	7.06031927391644	7.30300109601087
"BBX"	14.4686371664774	15.2483344931775	17.2582068991572	14.823390931646	15.4461407293845	15.3210689373553	17.0133169078379	14.3310031346823	14.9323373427476	14.2293916227405	16.1367855593967	15.2661064081232	15.4666557526616	14.3279758396085	14.6101136103565	15.0960358636289	15.0794179836706	15.9433329469447	14.7989219786572	14.6620368923378	16.5911502052762	17.4567975563886	16.0215974341445	17.0733520932821	17.6062854036146	15.7478496093313	14.6134995283256	14.5986028232943	15.1837621313932	16.532136272465	15.6853972657441	14.6925923973991	15.2240650971535	15.0904355396867	15.9161004032909	15.8545865707263	14.3936989593671	14.5780183808791	14.6053947526582	14.8865082657444	14.8707544518327
"BCL11B"	4.1216310068621	6.14792166447214	2.40616723603203	5.28331262731878	8.99923023821726	2.90960279733498	1.5105708566047	5.08716521445364	4.31273227195781	4.99397837872812	2.35903815431981	8.8721876887441	7.18416278898175	9.01406553520839	4.9183227452662	7.29702226875941	8.54485237591774	4.95489580846542	4.94398703967819	7.87525651178163	2.81233345048202	7.66500050407486	5.93027632289418	4.53672634596642	6.97899729946318	8.19229370876324	3.58117910490213	5.90429573258278	4.28034975736529	8.59520222839024	8.72086341341137	5.73550778056903	5.64304222881505	7.33478159167285	9.70107166734304	4.69920821736751	4.37624722831713	5.19904639122574	4.24270336705074	4.47965227295249	4.00968358884293
"BCL6B"	1.24742486061804	1.78684717947772	2.04657968442686	1.28423536971461	1.35911788520778	1.66725576193075	0.591319875708812	1.50126676237388	2.16982511733165	1.60241297312837	1.80454994942108	1.863927789177	1.53348421432946	2.39753805875004	1.4208657921005	1.93605435965782	2.06006409365384	1.57581365435199	1.40502040700873	1.63754475552294	2.51168464366451	1.96753165844848	2.06533593737456	1.6537322475427	2.09464397781774	1.83521393514796	0.919899689000721	1.84951520683718	1.87538663847711	1.10518602591555	1.7940834906631	1.67251964102487	1.77741093591445	2.15903311565158	1.09637845053086	1.60981643759434	1.20142935845711	1.26114375552706	2.34009284508368	1.29638201026553	1.4182953996619
"BHLHA15"	3.39551597390191	4.03050010448197	3.14846134231516	2.8198363650402	3.42651041460556	2.87796758149962	2.44636819354932	3.18303015189799	3.14548526149228	3.40376797973913	2.51533358862704	3.47035264345772	3.24320091581242	3.73667842154522	3.33446672027463	3.66242149031172	3.64830856279065	2.91139944697153	3.36650465785927	3.86674641438547	2.57666887976743	3.11988310110055	3.45491160597415	2.6727799188038	2.68606755744562	3.64246760853909	2.65369967913373	3.49620412055715	3.36750663741834	2.88138734613473	3.86413054963606	3.42600091210545	3.2742651258003	3.67318446156932	3.72412349460632	2.76613233853535	3.25821708062064	3.5050494359777	3.08031762106634	2.75699044611462	3.40082127461142
"BHLHE23"	2.08052403743492	2.45531835938671	2.92115302642575	1.80012978988327	2.39688819411863	1.95344505564283	2.06158165215708	2.07043311821536	2.0137960156281	2.1296582240024	2.05092457133174	2.75082425067232	2.44572664948444	2.29569063241291	1.79272984239633	2.24877560714372	2.42600342587184	2.26123090446028	2.14575835665691	1.7636496981873	2.62656879706164	3.09701204528222	3.04008645038056	2.33266040112234	2.64798980862892	2.36644373795513	1.60124934927359	1.89945888626507	2.22386996898963	2.50759913437838	2.31602578654031	2.14405023620464	1.90239800142862	1.97720274471517	2.49908385637676	2.31146696041438	1.46370579357069	2.41661503598467	2.19173755049858	2.29813256187568	1.81947785941138
"BHLHE40"	-5.31598363779992	-5.01181243801057	-4.94822586650148	-5.11334581260145	-5.2198942889122	-5.64605350443532	-4.46468539498459	-5.02886541949675	-4.32108266452674	-4.85152572248106	-3.58584502129045	-5.23544313320012	-4.9479571476268	-5.52616704873145	-4.75238604977096	-6.01690902046842	-5.56341003959484	-4.25803304641857	-5.02392546856261	-5.5593191904459	-4.39574687694458	-4.64554748455846	-5.30260774558228	-4.67792899792211	-4.98051311350975	-5.78929002912362	-4.91637007627906	-5.26510187146998	-5.16908213285269	-5.06402985920832	-5.0237090327169	-4.87551065033264	-4.95434820453291	-5.95261149055655	-5.10212541151287	-4.3497422241493	-4.53277253589075	-4.57772172636321	-4.56538026325989	-5.02223709916861	-5.18827594008485
"BHLHE41"	-5.27024597671798	-6.01137527418051	-5.39802362497117	-5.15321606604603	-5.47661351300866	-5.18641953844242	-4.79078320003518	-5.56323949606036	-5.32703486706654	-5.10594873225312	-4.47957308884322	-5.90136922218291	-5.54768266607818	-5.67611496643503	-5.48146423683495	-5.70161972828675	-5.77343453953188	-5.51606092159039	-5.53408608629378	-6.12160971425072	-5.13299238632191	-5.56502193468562	-5.3693708533224	-5.65381561302523	-5.31386166776624	-5.66779064536483	-5.06119800421206	-5.51155962257716	-5.33582429763863	-5.48897851817367	-5.81323369366267	-5.34131103667012	-5.15553021180384	-5.62046529858298	-5.7874315814031	-5.41623771950012	-4.94838823122321	-5.35931410025235	-5.33411910240353	-5.03339357133907	-5.1139148302425
"BNC1"	-5.45211377058991	-5.08221071834238	-4.86473354475126	-5.63851044867663	-4.49440033799733	-5.84420009217902	-6.19748028097203	-5.73695770124904	-5.37306764191753	-5.04853679863053	-5.85929488003827	-5.04278869126235	-5.30042895278798	-5.82659718211184	-5.30211331463407	-5.10035347914612	-4.97482078224957	-5.7198099262729	-5.75842218249468	-5.13954276926837	-5.41815838086478	-5.03126064269135	-4.87400778423666	-5.74505466276696	-5.45476928941471	-5.0118410441062	-5.99700995755773	-4.83926973281804	-4.84743711717336	-5.25822449788083	-5.55038284968222	-5.15839291203944	-5.53483954597656	-5.16360738857727	-5.01055619375004	-5.54103484159296	-5.42007013273333	-5.57495436281455	-4.34391047844043	-5.58566262718015	-5.98411114354396
"BNC2"	-4.05392418804469	-2.41523044656822	-2.89049254088408	-4.93710011786412	-3.59423176119714	-4.21089660148584	-3.34774542808572	-3.65782274946709	-1.87065128101929	-3.36455549268122	-3.32611132857599	-4.06331010180173	-3.92808407514398	-3.67392702534063	-3.80717157050476	-2.51400165312114	-3.61485758254876	-1.545887009854	-3.45904041834552	-3.14764940253204	-3.83947558169817	-3.5608277537453	-3.01204229858571	-4.29666408084106	-3.376857897192	-3.69890668358372	-4.5503630845515	-3.12986503415156	-1.81703363034638	-4.12325511179439	-3.42049812722039	-3.1120621197853	-4.77691465050358	-2.93723421385851	-4.24817952700173	-2.88051002181118	-4.27272152902502	-4.75405745806082	-2.35667067573667	-2.89554977488982	-4.63369963633322
