	SRR12097378	SRR12097388	SRR12097390	SRR12097392	SRR12097393	SRR12097396	SRR12097398	SRR12097399	SRR12097402	SRR12097403	SRR12097412	SRR12097413	SRR12097415	SRR12097416	SRR12097419	SRR12097423	SRR12097424	SRR12097428
ACVR2B	-0.675773310390684	-0.366906357180376	-0.416064000944895	-0.500755922450691	-0.626724871703856	0.0457339797547178	-0.244436573836329	-0.40026976326433	-0.284469589975811	0.17706904427172	-0.333942284846477	-0.234916683043759	-0.0161399236486963	-0.359840802039162	-0.445006811895659	-0.343359227126285	-0.769236193189316	0.432292540844158
ADA	-0.435044361054621	-0.964863641799484	-1.08418990696438	-0.386278405447511	-0.64655684010099	0.225003539618447	-0.51740677127662	-0.45823606035017	-0.0985981637631717	-0.223242782543709	-0.7362895735811	-1.1140663867076	0.231720068239992	-0.296360990778453	-0.828191006061485	-0.259825990546701	-0.425684959057662	-0.892767598054874
ADAM10	4.20561517686971	4.36379491319768	4.92009322807337	4.46314318048391	4.31112614756543	4.19970967029306	4.86754112275908	4.2301385108475	4.92026920203556	5.7725233554856	5.10640396930233	5.02959576627	4.50408047603921	4.64191854289289	4.48849162449341	3.81752765817743	4.02367039038566	5.00818246719672
ADAM11	-1.44264812972897	-1.53701602842627	-1.93155152305367	-1.65419229055038	-2.04646165676449	-1.34885533047276	-1.57645158453304	-1.91114137177488	-1.21002442386198	-2.42377738000102	-1.8320943650004	-1.6603946744576	-1.10176938527782	-1.60361336194995	-1.53965183335476	-1.2180393692138	-1.41978682957484	-1.44301333313353
ADAM17	3.18248407505299	3.60922765683219	3.38103397847967	3.1076375919849	3.20201533303258	3.7888294794937	3.21761391300948	3.04055134287467	3.62266484357315	3.24714538711026	3.88124748119614	4.04778048435746	3.20860869227773	3.0223059755649	2.99992763056846	3.56476440915368	3.59336736890447	2.63364241458734
ADAMTS1	-0.611974677252547	-0.636954804209118	-0.614809270909486	-0.816466315510956	-0.154281407696779	-0.754972475977697	-0.847667973180185	0.0991322365531414	-0.736246128591226	-0.728466049269399	-1.33956018876699	-0.744272599661654	-0.531792329913188	-0.456868057674218	-1.06269970145528	0.0637775805950715	-0.631580203810665	-0.723585032184879
ADAMTS20	-1.75699034816373	-0.943698453673768	-1.63560864127742	-1.7433318209781	-0.848421465887883	-0.93130555012285	-1.71422547260691	-1.39854356249567	-1.50884553236352	-0.265844999544242	-1.23325044540522	-1.54953135248153	-0.115508207973196	-1.4499124094034	-1.26815569900671	-2.09935959804789	-1.66690378508271	-1.0498366721533
ADCY1	-1.59907578691076	-1.78361710325077	-1.7126500882622	-1.71611583136769	-2.30645756885437	-1.67667379903809	-2.32971492876164	-2.82451093633872	-2.72535606928416	-1.51066288023865	-2.07941714007023	-1.52334592356153	-2.57344164178842	-1.71018525417502	-2.16612312291032	-1.52635894334911	-1.28102250552659	-1.35809206287526
ADCY10	-1.498709424856	-1.55835247155556	-1.71543463769647	-1.56870802035622	-1.97717461838126	-2.02419296669445	-2.11584628136758	-2.30757303366844	-1.84450164961842	-1.9536111634002	-1.91562865502814	-1.98489394623665	-1.42301140666481	-1.46630725297244	-1.85297269700946	-1.8597497390211	-1.48494912336369	-0.603321031586278
ADCY2	-1.16727992326179	-1.33460116426858	-1.04292835351761	1.17602586042992	0.83905546223539	-0.371339194726726	1.03266104738646	-0.804230802298716	-1.00644936530727	-1.79673491218176	-1.07697962852398	1.26586678297749	-1.57677486679249	1.50304642271652	-1.3665648108569	-1.13072091145955	-1.02786362210232	0.215814628560922
ADCY3	-0.176101484756799	0.188698988334857	0.0801410286628846	0.640166981659862	0.894890195739274	0.253294588654011	0.625816155346008	0.367711934433353	0.440492270258856	0.597796407049637	0.5706745439942	-0.0901711386174338	0.261863455827333	0.443868770116193	0.391070815029015	0.595029079691994	0.306262036211425	-0.650272100631308
ADCY4	0.271877816476894	0.381534095186244	0.254327483423708	0.311073964928742	0.119053306769032	0.454843627904676	0.341374201181681	-0.0537648849341584	0.369065071639525	-0.569037784008647	0.206595363049534	0.473230054835948	0.702702914221982	0.376947909095221	0.465767685149121	0.180319499512523	0.311488540530471	0.0918919630939831
ADCY8	-0.795584848011058	-0.953953959329171	-0.925897302289338	-1.40224556289338	-0.868222077529614	-0.516854600093371	-0.776336494113677	-1.2276559091625	-0.677264105233084	-1.28731476916381	-0.640748070183681	-0.341745574434132	-0.480334103341687	-0.41676755039249	-0.751401758251967	-0.651066546625323	-0.705298486659945	-0.231705862033394
ADCYAP1	-0.128811489380023	-0.147391698419239	-0.129583179746369	-0.185497835583658	-0.0817612052977535	-0.142388303533697	-0.239898537145366	0.25107528338354	-0.195264505636902	-0.180940313700537	-0.109604913715088	-0.252710853942495	-0.301759496401933	-0.00757973149703373	-0.235159273412562	-0.240877566377994	-0.129574124680223	-0.236756990981588
ADGRA2	-0.635084341994535	-1.45069926975042	-1.27752526073396	-0.170067159020052	-0.321110357418414	-0.207859632342203	-0.484986327834195	-0.456500990151086	-0.115419026876289	-0.325227227675545	-0.109384006403806	0.782543687214346	-0.258704480009341	-1.14429614911539	0.651638475006468	-0.711058162263593	-0.488717328431389	-0.561957736025307
ADGRA3	-0.300256811163938	-0.546503769838987	-1.39362672537239	-0.225330548248428	-0.528316185521052	0.57963910001316	-0.682207407303208	0.386767052360888	-0.574063576554709	-0.351074397495175	-0.792454047692353	-1.42351528030261	-0.145993286688403	-0.490028022272281	-0.0731621710731996	0.31401502057946	0.153882603358616	0.407175306403881
ADGRB1	-0.127394998303609	-0.167141110268379	-0.185673948633251	-0.151732971402147	-0.183499919895712	-0.361978691939095	0.0178175847398225	-0.398680303980002	-0.0118921894670469	-0.312790631177163	-0.179550942765005	-0.26695763384546	0.0118372247711141	-0.0776903183680584	-0.196032214810215	0.526108815406018	0.0385673562013315	0.147835617012025
ADGRE5	2.16094638216455	2.14277101766395	2.33768893383152	1.74161283219279	1.16158816544844	2.62282498426792	2.31234116043582	0.874055267741318	3.08285049363172	1.03889219093932	2.66225370500775	3.21084234187385	2.07194575910201	1.86689984674302	2.10828761813915	1.36485149627141	1.69024839976262	0.140914367464537
ADGRF1	0.215915479976539	0.814959336790854	0.243340079829004	0.520786880006896	0.167942986194195	1.22112538740998	0.239209472509045	0.941702146987983	1.07806278793697	0.768929522876464	0.428238368252573	-0.315314675933485	1.11522834075043	0.346106098246613	0.207893184842183	0.517158563441976	0.495118170792044	0.333990404322505
ADGRF2	-0.941685291698219	-0.871199421729191	-1.10662212105547	-0.643349832553469	-1.31814249142504	-1.11506413923159	-1.24055161217188	-0.785766165583572	-1.06603910166172	-0.346028115844947	-1.38486403038772	-0.541929415215755	-0.825738350473993	-0.954201886365896	-0.700031891365451	-0.335777609501292	-0.919732382554568	-0.211231965618334
ADGRF3	-1.30811544480784	-1.96107751908346	-2.17723952299052	-1.73791887357788	-1.44278832323662	-1.13845150787817	-1.47655222763847	-1.22883925455345	-1.70019018177943	-1.63818990721341	-1.77142591622302	-2.5026931624576	-1.21004747228892	-1.62939548073343	-1.5111406315051	-1.20924582624067	-1.49309910180984	-0.832589637014918
ADGRG1	-1.02189640281884	-1.19140366259264	-1.38142966572458	-1.19122595268914	-0.926025899520419	-0.970082380206394	-0.563295514825361	-1.46294911082225	-1.11736245547762	-0.704527080240028	-1.19382780678846	-1.9484759219004	-0.782539669926566	-0.729166768804833	-1.23924269328101	-0.0873153195987048	-0.784571950907236	0.326421432447631
ADGRG2	-0.294902659516988	-0.00239131909414879	0.0823938685741741	-0.134126822121829	-0.198062636818305	-0.597922933105179	-0.391389725355227	-0.640722445539583	-0.907631464360912	-0.525105391236534	-0.466804932160441	-0.0805346175937368	-0.387211506804732	-0.213511212385384	-0.456349848693933	-0.331508772625865	-0.197818756915994	-0.251371969497095
ADGRG3	2.14065223796821	2.13987965862607	1.11847959843409	1.87694841524544	2.10218057593442	1.67349360344616	1.31434349960197	1.2716372369519	1.14936908951877	-0.910736720410265	1.7240413857576	1.27299731001748	-0.89920983005469	1.88612437993471	1.66763403994868	2.04029606840981	2.03276884120097	0.5590825605239
ADGRG5	-1.06140165300642	-1.82063527016559	-1.86567404720075	-1.67190220713309	-1.45322202737086	-0.787250666265077	-1.15986992539098	-0.824060829732793	-1.0591805934077	-1.3706439610914	-2.22133272152918	-1.580354719179	-1.68251029797143	-1.96927523277948	-1.38041887768969	-0.779850733054442	-1.07920965287085	-2.02217721074237
ADGRG6	-2.28868802638919	-1.74163575520669	-1.78456097843182	-1.98120676897006	-1.60264094879999	-1.50562765151342	-2.23418276422577	-1.99984661114549	-1.99455217258207	-2.32247761450501	-2.45835800713747	-1.56229736563802	-2.13465725444785	-1.40691020561978	-2.07167826745033	-2.51085288454861	-2.23112613567255	-0.231753392484208
ADGRL1	-2.72682923438473	-2.62892114427572	-2.72544508296818	-2.42749623850394	-2.89378486950728	-2.36491944028474	-2.55856814358924	-2.53158848292404	-2.33670702260555	-1.96426425702715	-2.46961240523208	-3.05595828487815	-1.49986602824056	-2.20959297655119	-2.18578419423468	-2.99056875957647	-2.85050030761359	-0.539407074205002
ADH1A	-1.35720553895791	-0.958085152245809	-1.12179016580539	-1.25499434726627	-1.45992671788203	-0.497842843299852	-1.31973627334367	-1.33273599261233	-1.36701912342894	-1.17929829940853	-1.13509206551597	-1.26046065369323	-0.57783139656721	-1.10126727214742	-1.20471468992101	-1.07879837367289	-0.84102074661518	0.00466589687307452
ADIPOR1	2.29446691325497	1.58865794675197	2.03017170174106	1.35264324936923	1.99856751192722	1.69308546699891	2.0559701878801	3.04656240852466	2.00523976394675	1.24320125901799	1.89188826022558	1.50386368202398	2.14699721347194	1.56584751318924	1.78834235880006	1.58428358080046	1.93832537103641	0.603946054976976
ADM2	-1.00499638178701	-1.28328162138332	-0.804868635918079	-1.48501966801382	-0.91008694391493	-1.20943916885145	-1.06572073158142	-1.00542146208435	-1.10150990427078	-2.01826499989771	-0.916863347831508	-1.00069554271433	-1.16763544991016	-1.06298952079481	-0.78012442975174	-0.570329548035079	-1.10455145675347	-1.81464709479507
ADNP	1.49115380369237	0.90403379688894	0.692659458830091	1.7573217151325	1.35882073980755	1.62987822099066	1.36600164036562	1.71333271738141	0.704880293913545	2.27100601433192	0.95167719208898	0.383241488185244	1.35298712009122	1.17123636852423	1.66799924504808	1.98050054438491	1.82824060643814	2.38386788811219
ADNP2	0.0362799179285855	-0.622493987783255	-0.913729598184897	0.785907390203554	0.0869479447572331	0.625011636073583	-0.754407691862682	0.638950910553673	0.438190119237447	0.534855022275399	-0.732900105331761	-1.12262557646666	0.0901356519201791	-0.694005411795124	-0.604351215153103	-0.406587911211046	-0.398360034959143	-0.625819323098881
ADORA2A	-1.6707036958695	-1.1150567117784	-1.05215372679242	-1.35247529261746	-1.09888482549474	-1.28857160710158	-0.752244823429477	-1.51901178081001	-1.05356370808064	-1.81088014515221	-1.4831120267108	-1.71639497925174	-0.925003128736932	-1.37765442439092	-1.24573915544934	-1.40573650789681	-1.25827642171072	-1.24794545779885
ADORA2B	0.652788096485409	0.917660262307288	0.999515948851764	0.683531385535675	0.708071403054677	-0.326518614082122	1.03607623161449	-0.96051380737744	1.0017679509146	-1.00335993701265	1.07195427554248	1.04450238325149	-0.659773895541051	0.224790182102121	1.1155826007761	0.762831156480803	0.485806903527428	-1.01683502561997
ADRA1B	0.00292037850797967	0.45872889556532	-0.129163402908337	-0.695330560864105	0.00187685455109325	-0.00740123248192619	-0.339098693395273	-0.442242969896577	0.014182546436481	0.0239084856848683	0.671887131411807	0.352276574712553	-0.0181492666541583	-1.06251131023357	0.431161825734216	0.940339193660538	0.720615414175635	-0.0713188971368219
ADRA2B	-0.317495113592104	-0.362302151307629	-0.408299280021379	-0.245655255326755	-0.398812082254548	-0.365799760656291	-0.265743029397442	-0.400627722962755	-0.360444067321362	-0.444178422244275	-0.297144357644102	-0.514091679191464	-0.366520782030113	-0.26385271252216	-0.335548807252001	-0.449849874118458	-0.533775895904677	-0.723674809892518
ADRA2C	-0.733788227675961	-0.560201919834889	-0.387282475579264	-0.555734442580158	-0.487431928791201	-0.26731556670094	-0.323372728850023	-0.555811098007921	-0.343327855940344	0.208234434487734	-0.230560028550949	-0.529545179882867	-0.186428761024692	-0.333719842571046	-0.843223433870261	-0.533294055655862	-0.854582915535653	-0.220448923752821
ADRB1	1.11576236400871	2.2410708842564	1.83167114413501	2.16309038295695	1.74376555801855	1.14637437800946	2.0909530581493	1.09388544283331	2.26164238917991	1.39822359009592	1.66691290121318	1.37913095696576	2.43938038845825	1.77710352945893	1.48390325389923	1.3153561676152	2.17465935997884	1.19317963000811
ADRB2	0.471179637741867	0.933831569321836	1.94684449713306	0.581504708579465	0.712949608548662	0.607817338899494	0.630395345704518	0.0394304873260614	1.07654515046446	0.182243873502611	0.633389283635878	2.56367887341022	0.238590764229222	0.660701919139335	1.04691086936544	0.439976504313882	0.577053603172438	-0.303283164832414
ADRB3	0.0211446006596757	0.000290832422458205	-0.147612377166332	-0.0780472366331731	-0.0686393704990598	0.0777802472677618	0.0742789148331164	-0.0841801766646774	-0.0321443917858164	0.106474084382828	0.00275582245641572	-0.0753560632129077	-0.0630429383270627	-0.0105354601197121	0.0324401772531399	0.153069246355472	0.0411654868945512	0.194648727131658
AEBP1	-0.664795149051089	-0.527988496449097	-1.13741952691298	-1.4386707630205	-0.964985557706445	0.648597837269291	-1.39329431268809	-0.840905800394099	-1.68868411231916	-0.5414897682837	-1.63839360491694	-2.12609548543263	-0.395963458485373	-1.31590210828946	-1.46697764093414	0.506152987900479	-0.787658066647954	-0.721601460522568
AEBP2	-0.848176456118819	-1.18128592240246	-1.06434935370037	-0.786184147114709	-1.35714169295503	-0.747049182438113	-1.0547232090962	-0.958898213331496	-1.44092918813459	1.11144691567088	-1.17395724522638	-1.22632382285026	-0.989564058769955	-1.00645690483372	-1.07032183660501	-0.839694668552939	-1.09616193427277	2.12527796280859
AEN	0.986504771796682	0.898499015700884	0.515481488414761	0.537395669619058	0.602618641244659	0.589136297467856	0.645882977130475	0.726967357259839	0.974027870408588	-0.214913281663444	0.423374555411439	0.937385852002997	0.709552673330112	0.462972777704621	0.597271953667708	0.749704731642906	0.540495243327936	0.0367824757409373
AFAP1L2	-0.871435054335251	-1.44947965787567	-1.34134958744715	-1.42852542341064	-0.695341905912141	-0.927277272688941	-1.17364640233281	-0.822986509215838	-1.55124670841458	-0.644579958015184	-1.62324094688444	-1.97621008223266	-1.39207933379746	-1.17001286739804	-1.26325939209551	-0.778320037796754	-0.740304649125132	0.615480585739345
AFDN	-0.973653306528429	-0.68041980962232	-0.509921116901293	-0.860595438019251	-0.635704359380249	-1.32468654524954	-0.617447123034495	-0.955861821842443	-0.591800069714885	-0.913130218049893	-0.947532411935756	-0.469906702283373	-0.639037332034493	-0.543652443626269	-1.06533562790682	-1.52193465347849	-1.23938118537202	-0.664319907095021
AFF1	0.645495563572365	-0.91843194977169	-0.702473636403094	1.14728164296159	0.619358936267709	1.03539304765212	0.965780959101135	-0.760969442771321	-0.116035037482301	1.42427015070867	0.89002515177451	-0.898847261148357	0.923405432808297	-0.603170256000053	0.964231940095439	0.963723474041489	0.74401567178056	1.58456361264269
AFF3	-1.73596031970948	-1.19683721442564	-1.62971678770739	-0.798901486085742	-1.22930361692779	-1.58568929291471	-0.514463609262043	-1.1832587037207	-1.48045050857788	-0.934552506967198	-0.706968977694253	-1.35850636476919	-1.5918204421878	-1.809413076092	-1.75993761193151	-1.37911617708619	-1.47288907165679	-0.846895776921469
AFF4	2.33137475263186	2.15379348913568	2.79348657549088	2.63832421053133	2.64431549297908	2.69032766096141	2.99880037380592	2.13882144257198	2.32988121100495	3.65103179868247	2.70254206190308	2.22894312700414	2.94482282295781	2.72556612481814	2.87151611512985	2.50853914753392	2.65923941641673	1.69777751012446
AFP	-1.94601563519398	-1.16568690005618	-1.26014970327754	-1.59215337983771	-1.07386142411166	-0.528608568352226	-1.27898359058151	-1.13574229967901	-1.33669476806293	-0.787059839649947	-0.895473629710722	-1.65805212141797	-0.770012330885999	-1.177658756044	-1.58094383013293	-1.27604978785048	-1.19100657566087	-0.403502441417918
AGAP1	-2.43839774363403	-2.19288599099591	-1.71948014902308	-1.90078540593223	-1.45332472034209	-1.88503645965946	-1.97778008550399	-1.40407602121522	-1.76155686530136	-1.48211433474744	-2.07174688027506	-2.11563401786647	-1.52934062585765	-0.962700680840385	-1.91326737677953	-1.68348304261798	-2.27092830501294	-1.09446494123523
AGAP11	-0.760900736253028	-0.610468415393934	-0.580881051059763	-0.559978934397432	-0.811735361524763	-0.75463035998503	-0.620392760761442	-0.743703513623276	-0.770108563712805	-0.782732948469524	-0.926509780795288	-0.752128664728726	-0.465998570190207	-0.495493662062864	-0.742529267683615	-0.480598826637978	-0.566611351750802	-0.359688850168391
AGAP2	-0.103127675281463	-0.193591789881419	-0.874691980738263	0.298013608679769	-0.301850733173073	0.202733751931075	0.531390774656499	-0.161649887908395	0.128106629684286	-1.00375960910178	0.00840208685248252	-0.869154355504646	0.124661778995234	-0.14164591962934	-0.175538374170457	0.245202660453575	0.326362957787267	-1.09097994649133
AGAP3	-0.214975724618748	-0.458116267162778	-0.195490733390211	-0.296957361347303	-0.329523792035836	-0.289142094848197	-0.0345431823466071	-0.273405550927883	0.051914961586774	-0.531131219635262	0.17698964331549	-0.151747255636112	-0.257731208837685	-0.44848283110343	-0.399611453558782	-0.282899452148836	-0.283207483157039	-0.236782851065798
AGAP4	0.469041545488051	0.251224013589427	0.134962729567953	0.214484546469345	-0.0490354766697917	0.709357296799761	0.0959081152013079	0.0681320003769961	0.317739277391161	-0.611244425215324	-0.34885212169219	-0.204410406582079	0.436170080456473	-0.231129252070317	0.450439654758208	1.09015300086718	0.496300535393653	-1.2377399840806
AGAP5	-0.294003724103649	0.489408328905715	0.988963039378982	1.06183521535288	-0.878052488313028	1.05977576867747	0.723830452449763	-0.358815625608389	-0.63641667665381	-0.678451995936854	-0.503210632205523	-1.11138792523989	0.563542402679492	-1.14550291238523	0.826184169121507	0.641510254434672	-0.914435021845473	-1.21863120186376
AGAP6	1.68421305500085	1.3563244290761	1.65966232685501	1.46589737348656	1.38523314591428	1.95189768048558	1.48927121200426	1.12845922450168	1.5183650761551	1.01901100027907	1.25904131515841	1.33737562499712	1.63877182899966	1.14880798560712	1.73546008496389	1.47397501257485	1.61458525677741	1.92551259126287
AGAP7P	-1.37253714365152	-1.23352245216307	-1.38013009178186	-1.04680019034121	-1.64209417190403	-1.19440227059076	-1.5942495289294	-1.24792420787184	-1.59837625710958	-0.977199647874018	-1.52643039603888	-1.25533044599834	-1.50305107850704	-1.91089071858994	-1.8351049571162	-0.976548065392508	-1.21379016171202	-1.33277975864663
AGER	-1.39657238419927	-1.24918411967347	-0.709414520261064	-0.818809260964809	-1.66146021670635	-0.873868915233234	-0.797879020892722	-1.44882878087586	-0.590506572940795	-1.58121174827968	-0.516240526639527	-0.308373751799991	-0.824116839756186	-1.09221644446513	-0.894592316130955	-1.10789557351982	-0.992785880337814	-0.0422490537634557
AGFG1	1.92525660373897	2.4650233316705	3.54499956136897	2.14717148124887	2.47912473998968	1.49398816519814	2.47520372928178	1.54457588468025	2.23172022999825	2.62921330279403	2.97471753085808	3.64771309830237	2.13635637556702	2.30236961720778	2.15947219749655	1.06467628639922	1.59158795960464	2.93715027278243
AGFG2	-0.328480140968228	-1.23237056965778	-0.653736742680176	-1.2020922860466	-0.216712794809543	-1.36651634670161	-0.856660358614669	-0.852524621767105	-0.802520161410365	-1.46193362925564	-0.865844201398453	-0.953622954420518	-0.78099037426666	-0.545074089934693	-0.859086992509183	-0.658088993037584	-0.871812404445429	0.414278383675583
AGO2	0.219006316277635	0.0848350619499121	-0.0213621072135302	0.273441133207511	0.305069458848533	0.643725294832038	0.604611933995128	0.208397365348889	0.574716073095148	0.469005598673692	0.539878320016648	-0.132384506735335	0.60116943020359	0.328379634178508	0.259256075303677	-0.0937043492953383	0.0517214167703842	0.541567715654695
