""	"0_6_S6"	"164_S75"	"168_S79"	"176_S87"	"177_S88"	"178_S89"	"182_S93"	"186_S97"	"188_S99"	"205_S116"	"IM42_S23"	"IM59_S26"	"IM90_S30"	"34_S34"	"34cont_S35"
"FOXP3"	-3.96342536096273	-3.48545700870208	-2.57794419695937	-2.74406649738649	-2.56324250315377	-3.7801357783057	-2.47758104828493	-2.81954635362474	-3.02726547221532	-1.82039274557918	-3.02180142143702	-1.84160585766089	-3.09396265365544	-2.00113854330974	-1.95834681887458
"FOXP4"	0.0125792700974831	0.408625200350902	0.966930203218723	0.197170314098139	1.11219564690086	0.962478097337633	0.37235036787709	1.52318791498891	0.818896432133572	1.05974299174953	0.834240725499758	1.75419545734529	0.759000230816627	1.21486585021659	1.34597916436883
"FOXQ1"	-1.92818864929692	-0.559802748400378	-0.0836577775675396	-0.992458731934695	-0.112514822279491	-0.117238294530445	-1.69735571061537	-0.294917462238294	-0.125849848086472	-0.401656539049034	-0.623318167593091	-0.503188276889729	-0.312489526662415	-0.155025877159568	-0.150584683412704
"FOXR1"	-0.172625324493103	-0.305667990393921	-0.692568055753374	-0.371601771105904	-0.293167599212726	-0.582567893620992	-0.261079455878226	-0.438455611512866	-0.312389769821087	-0.423182160553838	-0.353719547508903	-1.02584359595077	-0.666178487830326	-0.724068906582357	-0.961240914628599
"FOXR2"	-1.41208674152849	-1.62428416552143	-1.65180719873845	-1.7785479731191	-1.73102409130254	-1.48129375882962	-1.83747164233647	-2.46948986291662	-1.34731911876027	-2.33939407059181	-1.55636646283234	-2.992062403753	-1.91344403686235	-2.14017001369189	-1.75159085768412
"FOXS1"	-1.79544877442943	-1.8690451231597	-1.84239782545429	-3.6215892729931	-2.46632884971608	-1.6272137937218	-1.80218084099427	-2.55437061860006	-1.59131057619476	-3.42679536167639	-2.47754354700654	-1.65652958717604	-2.11181602564805	-1.9158028069671	-1.92480182176467
"FPR3"	-2.22032843420225	-2.61672540635594	-1.66413217479049	-2.49540821730141	-2.50120493745762	-2.6310089421065	-2.40489780944594	-2.09091864289674	-2.42182025713598	-1.14355085261045	-2.41802258122444	-1.8440651237497	-2.50271404117144	-2.32449376542431	-1.71114642942227
"FRAT1"	-1.02868055445325	2.44370667995849	1.53076089951655	1.95214171728385	2.93861175470361	2.23054909385703	1.26144920960153	2.55650467959137	2.82310259685862	1.89000215071592	2.71953848120404	2.96034631755674	0.30001915366998	3.66487857849044	3.53696939929573
"FRAT2"	-2.33121943446038	0.265794347181849	0.0925985470303044	0.00760572713373923	0.677250655238029	-0.187397316204695	-0.24093262324037	-0.121557667334717	0.637269567162994	0.475480191656451	0.710130244613803	1.12956690235061	-1.32876317590829	1.18388470270759	1.20357066414163
"FRS2"	3.07102245517385	2.7309927580418	3.51047437481182	2.16687629624963	1.33523889898239	2.16220322275681	2.0005292461862	2.23435407302344	2.57253692714467	3.51331058832518	2.13300826042852	3.30103392018509	2.13121656996647	2.06489828217732	2.19929124253937
"FRS3"	1.29535160710836	1.66521709438263	1.57263433050145	1.97773353791609	3.09477806948939	2.29320981989467	2.55044859407146	2.47153829218311	1.54646352354115	1.12875699288652	2.39285638229812	1.95555154943053	1.75108872555909	2.61110573461869	1.99062651530428
"FRY"	-1.85871477028991	-1.19087807157423	-1.84709818625981	-2.52194450602761	-1.38453480188791	-1.31864336181019	-1.99357238017559	-1.34958833243462	-2.03555442129523	-1.04646265225363	-2.24669691615459	-0.746522891634262	-1.80966848711408	-1.59080656823116	-1.85702696746884
"FRYL"	4.62777474320353	3.3648727822333	5.12593349339635	3.04187995309797	1.16654986107713	2.94366932089371	3.24419229947229	2.67584679208326	3.59122611317029	4.93200392842407	2.77631324449837	3.9948206681417	2.97883898395127	2.37554658032577	2.80050126658272
"FSHR"	-1.28032393929215	-1.84080291249118	-1.94071278755183	-1.52551408880429	-1.91134171640115	-1.62012155971	-1.32514671043217	-2.79813423101384	-2.2508377631466	-2.92685242022745	-1.74447196399595	-3.33828882196763	-2.03706721690099	-2.3926234271329	-2.29873329008871
"FST"	-3.59132365586541	-5.1984759356415	-4.69347457936252	-5.24711966118507	-5.04434130996396	-4.93314639992806	-4.8330028166396	-3.0740732543778	-5.44629398903156	-4.29349481180678	-4.17162638626174	-4.33673554757258	-4.23831945458743	-4.79264182628731	-4.54282209427697
"FSTL1"	-5.0044270773001	-6.87541034840133	-8.62071056667629	-8.32054940469325	-7.36966767404069	-7.78699015965216	-6.34540296070669	-3.79317939072736	-8.8465147352208	-6.23218888529469	-6.05260864190215	-6.24975181327182	-5.97650310740915	-6.30381273222522	-6.44343212599482
"FSTL3"	-0.147816246027986	-0.600900983675042	-0.559343035297229	-0.665553939913985	-0.377626353270714	0.155202403654055	0.714049144229052	0.444498613286046	-0.69155948204323	-0.695644565279451	-0.119819203609232	-0.565535420138204	0.00648502803287473	-0.348652617738278	-0.32984552230224
"FUBP1"	2.58055684466605	0.214125473924023	0.398858289020902	0.691363410547931	-0.397010133375066	-0.0219021052310051	1.19832598558988	-0.115267270102438	-0.315088216075378	0.0564996582537447	-0.214365908472099	-0.490533478563133	1.72064798108409	-0.621666612694017	-0.533301348902358
"FUBP3"	3.3808623191305	2.32223035022592	3.09308711520433	2.14904149551202	2.79909983540823	2.09389018350885	2.16357752249018	1.81729676900731	2.94566410067904	2.82609632917989	2.80500231424037	2.61293141423439	3.01051324755146	2.72403360017117	2.29816905941175
"FURIN"	2.87271973010365	2.93950070971314	3.2156761338364	2.27175343897384	3.17634639559181	3.56001398577068	2.47885067322993	2.82935643933791	3.0692883310144	3.25489617122382	3.70495784661449	3.06538737268125	2.45411863056645	2.67608213477364	2.76166045302449
"FUS"	-1.88073822618055	-1.52921440114095	-1.71257530259952	-1.07171581697261	-0.970112090660485	-1.4210115458909	-1.65951955072463	-1.31268521929555	-1.07160388195022	-2.27770923459387	-2.06771477455776	-1.64430732351954	-1.81269490032711	-1.40116916866573	-1.66348721945556
"FUT8"	0.75944656934737	-1.15735887758515	-0.587818176462889	-1.34460894347258	-0.971637901352246	-0.720567412712591	-1.4820715487075	-1.02929829483253	-0.645478760587977	-0.786286355353487	-1.59441376990386	-0.718757530412107	-1.00966216490357	-1.60872877857696	-1.30804720837858
"FYB1"	1.08199667331068	1.56514299459938	2.10501423354404	1.9482720056774	1.81895811575582	1.12926670788445	1.53864821347326	1.09450324670499	2.15592768172965	2.40905854541447	1.74747137251312	2.61648065810619	0.783580739893049	2.13479080175646	1.95336956713477
"FYN"	-2.30885219564109	-2.44644628124328	-1.25205629133656	-1.19583789068978	-1.89875874935596	-2.77224529621988	-2.73006751312286	-2.16666703175502	-1.68948372339246	-0.566217948802662	-1.28020375932707	-0.720524009833349	-2.72957963474241	-1.08238922921881	-1.21391751586363
"FZD1"	-2.85253574672896	-2.8757117800533	-1.97705370661281	-2.49140569967338	-1.96556559195532	-2.81129796262882	-2.4992459114063	-1.68298569551108	-2.7239295733904	-1.81773430494715	-2.79690863454821	-1.83088475971165	-3.43787559015211	-2.15275963081052	-1.75649177908246
"FZD10"	-0.412304369191387	-0.0833248423019806	-0.107415497734629	-0.0848615857472369	-0.0421327665413625	-0.0648045919720973	-0.144541785699935	-0.378245018254742	-0.465588732524034	-0.11488636962686	-0.335543662309197	-0.0776088149164693	-0.0808486353075605	-0.123552273800787	-0.129625545229433
"FZD2"	-3.7133684841921	-1.91872950656396	-1.85346133592338	-2.43423092541869	-1.9217446154054	-1.93923579071329	-2.40123094983573	-2.30133951373764	-2.18391062466076	-1.61015393826548	-2.31042639629798	-1.7132445364635	-2.7177888900836	-1.98758523143228	-2.19828795916574
"FZD3"	-2.32457460162809	-3.34969115275497	-3.64180744888812	-3.70590387292154	-4.6918463474993	-3.68568357532163	-3.08141576030294	-2.6928352199847	-3.75900161522251	-3.22930300257689	-2.93473277892284	-3.19941359445742	-3.69649650199013	-3.87336830450811	-3.28089537511946
"FZD4"	-2.81944714920564	-3.66395468324417	-4.03714664789725	-4.40419623262078	-3.60268068303694	-4.06426525604008	-4.26797507032209	-2.56784499006092	-4.61192720061205	-3.08930851964187	-4.18840387567274	-3.57071650370091	-4.20001885684358	-4.41634825202712	-3.49619218649199
"FZD5"	-2.80771155154639	-3.23164804370327	-2.87115997979311	-2.49338484006739	-3.04102747627253	-4.25248149338672	-3.00609778018025	-2.1063114856308	-3.58026336974115	-1.86122857953237	-2.63062930382182	-2.44294927425187	-2.59214690034246	-2.44065344999363	-2.49053252167311
"FZD6"	-2.47163050924728	-3.88919471320759	-2.89099045087091	-2.84313400337997	-2.78047228329559	-3.55933073047605	-2.55336042497072	-4.23805306485372	-3.10461679878245	-2.05862357615637	-3.17740075234762	-3.54954996455416	-2.37471647079045	-3.27302131093998	-3.18355330009739
"FZD7"	-1.49584921561951	-1.48548438584081	-1.79502413111885	-1.73005902251103	-2.27622625131324	-2.05496200299198	-1.62423192175875	-1.61617143533186	-2.35220414767088	-2.634635067484	-2.55788801361722	-2.7909241942323	-1.91727588671708	-1.99632954915107	-1.88855379642813
"FZD8"	-1.93700062523409	-0.748049075616808	-0.625185530239745	-0.789457881729363	-0.431546580718872	-0.886164151265117	-0.791111076162921	-0.856447655271216	-0.695132604024732	-0.549265150078672	-0.58582664318032	-0.879747871735076	-1.06741032964279	-0.545725657862989	-0.436137449662828
"FZD9"	-0.998747698022735	1.72728189160805	0.353289725535044	1.20423389668838	1.77726866177024	2.01307719340818	1.11217770456685	0.896303129101726	2.23058038613791	-1.21951159365303	2.03830851473571	-1.7018797615881	1.47287008229821	2.17667326149562	2.21928065501977
"G3BP1"	2.95507361370246	0.713266523260999	1.72569180485201	0.874965682722224	0.487024422693072	0.18140603953112	0.989073263310353	0.732681182023773	1.1340185273834	1.31657373633157	0.991758125357558	-0.115387724333585	1.93209843701803	-0.262125365529068	0.209626497315519
"G3BP2"	5.81790469736205	5.15018561730789	5.97528036732593	4.70490182295059	5.08403660376638	4.00669971164841	4.79396456283878	4.39913235679168	5.40084331469568	5.48116988009628	5.66196933312991	4.5700131692879	5.19251113288434	4.40675874685102	4.61385882027435
"GAB1"	1.11465634948501	-0.785620824497322	-0.191629347368642	0.367430653856392	-2.57083967193678	-1.48250162497695	-0.283990525405071	-0.801613504180435	-1.58589389966362	-0.734156801071661	-1.63997441423394	-0.441256715763586	0.71642704438321	-1.31153331228915	-1.12193329683717
"GAB2"	-0.0861097099428765	0.01465677481398	0.297586459472779	-0.055704738490549	0.189122129158971	0.268050555479125	0.082131021461093	0.721950097419322	0.101225453225449	0.365448530168483	0.136193720502568	0.310205217912581	-0.0895100056164021	0.21254312231733	0.187530451068202
"GABBR1"	-2.36341152397095	-0.867970133679359	-1.2570079559227	-0.56936148588547	-1.07446382027096	-1.17448600957871	-1.07681596595907	-1.38161091979016	-1.27345479474098	-0.704377176587145	-0.898519825311142	-0.215089040688132	-1.65523825958991	-0.195024122997447	-0.324255676104483
"GABBR2"	-0.440400040720777	-0.218446427582014	-0.132256316659731	-0.696133705485872	-0.306782037728218	-1.10821306652173	-0.883430185374629	-0.525076563640626	-0.118659060766282	-0.124642423638278	-0.352577624163479	-0.116467674916247	-0.317442838600404	-0.0840473241267672	-0.102487886393493
"GABPA"	5.26236584457504	3.077365924922	5.15487581855569	3.47118816754926	2.80957249756789	2.57835652228707	3.76396313389339	3.39791958881991	3.671352369177	4.67544164254109	3.68074855814178	3.4043695837871	4.04783519075657	2.83036933075394	3.02700218462986
"GABPB1"	3.15230090385073	-1.50961932292633	-0.37720416128616	-0.708478717277835	-1.28126665597	-1.27939335311993	-0.919235786187613	-1.56713575416256	-0.241073370354396	-1.28291611614144	-1.27213866810029	-1.96772483453548	1.23575182456174	-2.05610379917058	-1.91434071820206
"GABPB2"	-2.11590908259567	-1.25360585028993	-1.54291900900269	-2.41977592713657	-2.12825549275752	-1.65780011809792	-2.31812316431125	-1.38360885100077	-1.84142999230893	-1.05241174638882	-2.33255506980552	-1.84723282821162	-1.86098961742325	-1.72981827216665	-1.46654297740039
"GABRA1"	-1.2210762251805	-0.748448413813855	-0.491312824393511	-2.24711192815126	-0.459850902350813	-1.26954653865643	-1.99195632087448	-2.19296365349195	-1.4006852877756	-2.31155974823282	-1.57429821706003	-1.67629251545946	-1.59638292328138	-1.689963570589	-2.38464409200106
"GABRA2"	-1.89509615705023	-2.31791318478726	-2.11358639515942	-2.29327982343554	-2.2852873827802	-3.16831953240738	-2.16796138754878	-2.06083033172738	-2.39060964115524	-3.08140177151891	-2.39174774477662	-2.50122264691606	-1.63332646975219	-2.56921216475447	-2.57532852794244
"GABRA3"	0.742970840547695	-0.966020070649624	-1.45306593731727	-0.816868147365903	-1.31098296716785	-1.65714654620679	1.15958705820374	-1.3343165468054	1.70456912294332	-1.6785783382488	1.57736590804124	-1.71809933300411	1.4796564643391	-1.55509854596922	-1.28293450437331
"GABRA4"	-2.05553384179881	-0.651612566379174	-0.534390934109181	-1.09294893202762	-0.307855345532053	-0.79999714305077	-1.27764112348411	-1.50620512401012	-0.540344646787886	-1.10626553185386	-1.78825603388172	-0.83120587728145	-1.85083060775278	-0.846600069929932	-1.21996883157848
"GABRA5"	-0.883664409748232	-0.520863612188088	-1.11740680092922	-0.102561391286228	-0.228413739774494	-1.40696654470239	-0.898682061726929	-1.18733389643727	-1.1943593123717	-0.257599720329257	-0.311488667217638	-0.331927479126593	-1.6609815895113	-1.19989217731053	-0.931280382080954
"GABRA6"	-0.728772181692304	-2.08073851039479	-0.984478709242644	-2.26847942213921	-0.884931365046989	-1.11370284364172	-1.90167010019854	-0.320834759566368	-0.923683891051801	-0.945034489275885	-1.27637487231801	-1.49104817867357	-1.30947451006118	-1.95795115239958	-2.10099262342602
"GABRB1"	0.242375194818106	0.964422956753347	1.15262907653179	1.57328669777239	0.452755142161896	1.25231060363785	0.620800682611398	0.601130643758186	1.46490217438764	0.906297443748542	1.13099542903007	1.56288590635425	0.762995865231991	1.8488621316633	2.47098376760945
"GABRB2"	-2.32967531461154	-2.14892542014043	-1.51938638887277	-1.52401459282719	-1.18559630705183	-1.14241323206394	-1.9519946884397	-1.96428984467968	-1.66136832376495	-1.68082845164292	-2.68958742491548	-1.44846371494302	-2.33919680400709	-1.16215418891445	-1.50452956170671
"GABRB3"	-3.15805850817147	-4.37103463690375	-2.83670620046859	-3.47164109304833	-4.97547862890552	-4.68059037549435	-3.11059173234082	-2.72234734673761	-4.06751362049717	-2.91680172908823	-3.25890231683518	-2.42742875164446	-3.62582408096822	-2.99771155724484	-3.12534892835207
"GABRD"	-0.290271651294006	-1.68261957501577	-0.865324851481654	-0.485061332618524	-1.36413790992363	-0.982190939442205	-0.781558330531259	-1.17604069374144	-1.10202062447005	-1.15333876423562	-0.771308011251443	-1.37016706722286	-0.598661642222587	-1.22482380460885	-1.11988263312346
"GABRE"	-2.77078486264584	-3.3284714698352	-3.16204248007556	-3.11141940415137	-3.64834595934027	-2.80316881234103	-3.10849082060986	-2.14739263862163	-3.70097020559293	-2.45558255207383	-2.51346837096928	-2.49388001926787	-3.45451583300689	-2.77342629856369	-2.64786103519425
"GABRG1"	-0.860476311083441	-1.07128487890022	-0.604919689000715	-0.879607721604195	-0.958619540972608	-1.22110645949568	-0.982448446957533	-0.509664361999862	-0.993213641162989	-0.584472140876448	-0.769808522477567	-0.760383330422215	-0.855169033227042	-1.04586432366224	-0.99431070990545
"GABRG2"	0.996849807264639	1.25832952202524	-0.808438548591885	-1.21164203681662	0.271541703384115	0.266424358489127	-1.92969099888035	1.43312613478976	2.07257223875711	-1.88085754400448	1.28694320455182	-2.27000405983225	1.0255094115143	0.884916302773101	1.79583057388555
"GABRG3"	-0.236198953876425	-1.37663241169232	-0.155693077575713	-1.70550274695863	-1.0348417831884	-1.07461544132455	-1.17886246025748	-1.21439975180183	-0.372686313186837	-1.00183889410229	-0.937811729552728	-0.647390111103811	-1.11741277789418	-0.92843995041381	-0.995504418804263
"GABRP"	-1.70878532794484	-1.25612868165882	-0.92577032610099	-1.85285233928911	-0.971787555112702	-1.26445682247352	-1.86521438948348	-1.68331166884424	-1.48390209091089	-2.14870474311836	-1.79700580391217	-1.96293584848366	-1.68576705325511	-1.2183420818991	-2.03009317719983
"GABRQ"	-1.69453550972033	-1.91742214448907	-1.11035286185759	-1.05817263004785	-0.400032171213759	-1.65902443542298	-2.14455808247548	-0.923299450735121	-1.67185725561563	-2.19554047673714	-1.74012169826027	-0.798987303591126	-1.47449529675956	-1.29203856124257	-1.84300566892942
"GABRR1"	-0.622461686567404	-0.519493654806929	-0.539582883184052	-0.663758154085695	-1.0523159862171	-0.62621817484274	-0.327090325955045	-0.441191742845534	-2.08100682494114	-0.472375972815809	-0.612546074307404	-0.605000019308598	-0.722731890555198	-1.06163032964699	-1.31610183937728
"GABRR2"	-0.348957926110418	0.137269577084533	-0.828731491103914	0.902169452222655	-0.809701818319552	0.300492322642116	-0.444352396125704	-0.377935737417567	-1.28046129421582	-0.0938961868298328	-0.359715582628024	0.690459643769785	-0.930412895802685	-0.510844783512599	-0.43653580149786
"GABRR3"	-1.21103728036016	-2.28495473583174	-1.05184849231565	-1.17502367364992	-1.50876237826149	-2.04261594404545	-1.34601213783568	-2.1760210079119	-1.77519100280626	-0.942907397937249	-2.5669665732102	-1.52772258899892	-2.18770055997589	-1.64271768572066	-1.2156337695543
"GADD45B"	1.74042319275574	2.69122282518289	2.37055328170924	1.31074050934355	2.22170663679256	2.56881362374781	1.63415690525232	2.26913380740362	2.50603966591821	1.89108326083235	2.53792877939325	2.63865720692661	1.74351982433211	2.64344387702879	1.86364792832546
"GADD45G"	-1.79789492359461	-0.743753354109464	-1.65359551982355	-0.611779774780867	-0.562987285028164	-0.899208716423949	-0.812787123122905	-1.28145062189897	-0.363808005738967	-1.94286286503272	-0.687380699432475	-1.09067410699958	-0.876084853498379	-0.28950829367392	-0.598234176437118
"GAL"	-1.44424077905071	-2.36988294462869	-1.53131200955907	-1.68105643034244	-2.02185901426423	-2.27747539139689	-2.74849699596918	-1.93687373733614	-1.97817371277518	-0.991775327468076	-1.46650033441288	-1.77079220853234	-2.53398196585602	-1.66061887836231	-1.77346844292609
"GALR1"	-1.26520409201712	-2.41665529717946	-0.624968280472375	-1.10003859893559	-0.676059535741916	-1.15663299021135	-1.01372337606751	-1.51285590115898	-1.0336477600095	-0.806900455165443	-1.59901200202382	-0.432392137624412	-1.89274922134673	-0.727679661525979	-0.707177380587408
"GALR2"	-0.865950339096426	-1.09199554508872	-1.97426054705025	-1.68169408763344	-1.49829130621394	1.33051584218889	-2.39969658214544	1.8313352005524	-2.29405633338165	-1.67025489899803	-0.688818076229164	-1.00060119632948	-1.78815791085044	-1.54850732022624	-1.39655100326066
"GALR3"	-1.07059444388658	-1.73264479470751	-2.5578305874351	-1.28739250255458	-2.0234945879047	-0.693936651240343	-1.15587426631264	-1.72314869238577	-1.81235855634434	-1.72585534032769	-1.80780657406135	-0.915546927242355	-1.81672808775316	-2.06879051033842	-1.56179382708986
"GAP43"	-0.180415117170157	-0.160911481515339	-0.113514963338805	-0.144310090770395	-0.07444890624855	-0.14956928733502	-0.136774335323432	-0.411040528734122	-0.100541743409348	-0.584705955610329	-0.108752671952215	-0.162507855015164	-0.132698187296579	-0.102021318481472	-0.117169236850923
"GAPVD1"	0.758699188431741	0.416523302462752	1.16540220457822	-0.693292419539189	-0.757765937975696	-0.981328987135123	0.635552114236219	0.457384431195707	-0.962634412812676	1.67867271248971	-0.26171121075769	1.08304777230226	-0.84863646648364	-0.288654388707974	-0.13276914243617
"GARNL3"	-0.708424143855547	-0.695593973130854	-0.861654388377997	0.324608141034572	-0.488304875206789	-0.557730493708761	-0.395771326486561	-0.810730332261396	-0.630804954553393	-0.155645354209992	-0.460201354146534	-0.402428945485895	-0.541269729444355	-0.542069931372197	-0.328585869730595
"GAS1"	-3.74903256132966	-3.44839641294331	-3.92464675448527	-2.87875543841592	-2.4845155617302	-3.28489763692107	-3.28483390801022	-3.26912873033967	-3.99452276010553	-2.77075953031331	-2.25156875064715	-2.93315969911438	-3.41165565468487	-2.31738462474997	-2.41049613201463
"GAS7"	4.74818898684524	7.05771655272865	7.98644472526681	6.94347854393687	7.42631352005353	6.92305735791985	6.42721963422895	6.3267746032887	7.04814398737151	8.89245232287687	7.39027465056713	8.97723130504884	4.90626179591173	8.31434427488426	8.19651397414454
"GATA1"	-2.75671343025778	-2.92013257407426	-4.03088315808679	-3.10438137757464	-2.87043165572553	-3.14467137001775	-3.14412323681715	-3.5835308998947	-2.45077526749692	-3.91434801343796	-3.1819652658728	-3.98222435164453	-2.38793844932071	-3.82578993455642	-3.51889641464561
"GATA2"	1.1048289797182	-0.713645396526595	-1.44573998847653	-2.21641396849647	-1.95466163148855	0.00816922100684853	-1.27345535955312	-1.25173559799645	-0.639010342938594	-2.26864665323082	-1.83175610353111	-2.1528470172704	0.580426501738987	-2.17652161247908	-2.23473142284317
"GATA3"	-2.7352276761316	-2.19302692025459	-2.66324294183885	-0.606532651130837	-2.18272912666165	-2.35659598299667	-1.43248241789402	-1.83442888962411	-2.43473404201058	-1.44776461608166	-2.43209138916702	-1.28245140270377	-1.71936279470386	-1.61430780046966	-1.63641884076587
"GATA4"	-1.81751836490084	-3.07421106515766	-1.88759619332318	-1.78521961979585	-1.95788632661186	-2.97368128977685	-2.45467437566404	-3.35713758103379	-1.93461828361019	-3.21914389079592	-2.28235251995212	-1.51731292336202	-2.21428162410366	-1.96748058366291	-2.04544566635087
"GATA5"	-1.39294227731956	-1.74387889337926	-0.623080162991893	-2.7548000604231	-1.03195282457476	-1.24448830337781	-1.14775263286657	-2.22184455479808	-0.672957372779202	-1.08812724843316	-1.30864968082117	-1.43171178555661	-1.45633649698871	-1.67954967602931	-1.09005914746054
"GATA6"	-2.25443556923203	-0.867249391156766	-1.18928018495614	-1.75268570422306	-1.50112739465545	-0.632037698284051	-1.87821007054518	-1.49812341836817	-0.603606615792885	-1.00814054737383	-0.551398084231293	-1.67875562120624	-1.20396945493702	-0.569770028533222	-0.814045726454617
"GATAD1"	1.29618505200118	2.78795414107379	1.56536895367013	2.126846109577	1.51512412487819	1.90900067056398	1.31317676516412	2.13421787272248	1.55908559427467	1.49543840524823	1.64628133244718	2.22266654455239	1.88730154650949	1.83194335140637	2.17152437933557
"GATAD2A"	2.21292190489856	1.72161244510113	2.0066576204376	1.56268061360903	1.82539825676024	2.1711920782382	2.15502823636377	2.00328238497686	2.17757140322414	2.01287565805144	1.75915414987878	1.78963337949542	2.64561896385733	1.97067888161649	2.08385133116529
"GATAD2B"	2.84643414676392	1.46430716050319	2.53122095919448	1.53667225575844	1.05620236851464	1.28180474040736	1.72465999118545	1.73142116914973	1.77487053567681	2.33505393063558	1.22258939844618	1.88032238580908	2.12510938946353	1.16394052750564	1.23820722556494
"GBF1"	-2.57779296236537	-1.58951359858705	-2.27963287121166	-2.07130628341742	-2.36671276384519	-1.89461266433821	-1.06053703901063	-1.05868387687183	-3.32537864175482	-1.53598198973469	-2.2039391622603	-0.823129675755517	-2.98635981980102	-1.27919350403696	-1.59836285866068
"GBX1"	-1.03630439818774	-1.29713230648028	-0.801843966524257	-0.570527759691261	-1.79113929258382	-2.73253034366086	-1.42920339858702	-2.14578916904167	-0.854712053870492	-0.61634751091519	-0.840840965184627	-1.37927297746447	-1.55074468169804	-1.88240612393159	-1.31727726453843
"GBX2"	-0.0513387165223308	-0.0167510216560717	-0.0366322340170218	-0.311440003534327	-0.0104686177141654	-0.020186781538481	-0.0308746068109332	-0.0355817068950147	-0.0251019752315078	-0.0592384896501318	-0.202425444244004	-0.0655730787695349	-0.0221942333770582	-0.362837198569147	-0.0327300559200459
"GCLC"	0.683892457666225	-0.0561384813088763	-1.61659836519493	-0.470214098775555	-1.41184473253607	-0.600895363493862	-1.55204412803407	-0.193704244298162	-1.44800330658767	1.5346286868148	-0.831253306065577	-0.334332823823383	-0.411656583156405	-0.365294224281046	-0.201252285316969
"GCM1"	-0.725124395613999	-2.68990327147274	-1.1553538479384	-2.8895055630948	-1.41396150944249	-2.26156476691877	-1.7698179691232	-1.59104193099286	-1.46611034390068	-1.9212960044017	-2.24270723295293	-1.55856592396905	-2.27273001244682	-2.79199627635579	-2.64699624248382
"GCM2"	-0.532239862127247	-0.923392340523546	-0.717406718777013	-2.16356193874109	-1.13214735295651	-1.05355272294393	-0.870610343218072	-1.03959849460513	-1.80669297588834	-0.933606681746322	-1.50450285831104	-0.654496092906935	-0.884799631482825	-1.42551401530424	-0.776605530310543
"GDF2"	-1.43442717825072	-2.20056371550681	-0.833610037228608	-0.298583435879597	-2.37457174111898	-1.80516173257707	-0.341844391205614	-0.795189918872929	-1.2303712495069	-0.336682360748156	-0.511033844365806	-0.365523401124632	-0.82056392834406	-0.499241073037937	-0.466553340610513
"GDF3"	1.31324319784436	-2.0516815457315	-1.5026413703326	-0.991289515789062	-1.1147709265474	-1.82284682244962	-0.656039765503904	-1.98344065599863	-1.96100224433443	-0.408846609945376	-1.52945990664395	-1.85700025352657	-1.60335041305239	-2.1407258365594	-1.26364197515177
"GDF6"	-1.13850878093462	-3.28816041610114	-0.612068884216513	-2.67063577672314	-1.40338277530651	-2.94987329923971	-1.9263855122303	-1.98452086659089	-1.29530312297739	-1.32530190470162	-1.97862675098728	-2.34948778148248	-1.76315020342283	-2.49445099370181	-2.4044282486157
"GDF7"	-0.91426965383532	-2.59032384247364	-1.00730206411152	-2.02811682594398	-1.89597099162371	-1.42349834588697	-2.07526204880183	-1.09783027984737	-1.69682709108064	-2.00188337820262	-1.77211750020349	-2.32640653621469	-1.52677536511252	-1.7030166057176	-1.84646916045691
"GDI1"	1.50841503576596	2.73279211618734	1.94658326206787	2.74982465826125	3.22817187572059	3.76760351927875	2.63272520366822	2.66283911864957	2.09094938667468	2.3795907440424	2.61333271672723	3.53703527158438	1.98135287053229	3.345224686791	3.15676512796766
"GDI2"	4.55971451165114	3.86865687756112	4.60592292611346	4.26495233210765	4.46911984336017	3.54052818930311	3.30210712260008	3.23778548567449	5.12505118581083	4.44636972978941	4.73027378202909	3.81031986128731	4.1807753896659	3.61862617975938	3.90655176092863
"GDNF"	-2.27922224997552	-1.74787768031787	-1.07151888292747	-2.1446933166919	-1.86894744261915	-2.42588630906776	-2.52140032186429	-1.6264774376251	-1.19661352280793	-1.57802790736957	-2.4769480063037	-1.65659564035991	-3.08016490175333	-2.1592510389087	-2.61775112813409
"GEM"	-4.09459606627682	-3.80946020450943	-4.8561765903169	-3.59533409568918	-4.30995260794302	-4.65130880088084	-3.63208955525331	-2.45951825828096	-4.49580205442074	-3.92921990310448	-3.99654011049405	-3.64833446261276	-3.62293874226746	-3.27642194093098	-3.36802374098162
"GFI1"	-0.277458905742076	-0.329743197473906	-0.531138169243883	-1.76759434867913	-0.427360775718733	0.46098082901396	-0.642961528257798	1.15542899736548	0.186533516763376	-1.39494712171399	-0.202812748042056	-1.52195000285847	0.470650539445447	-0.588725795305461	-0.596249265665823
"GFI1B"	-2.97887978776293	-4.16964064767129	-4.76405665293532	-3.74532661854419	-4.16571717501831	-4.38606844752582	-4.05151154919252	-4.89539087260745	-3.79289011406675	-4.71407093468571	-4.1131659095137	-4.61732595197108	-3.04307013524207	-4.40917134986843	-4.37047025354224
"GFRA1"	-2.70663603763001	-2.96731526576589	-2.16051452266798	-2.97632130814738	-2.57429332426908	-3.41719830554833	-2.53688479882398	-2.46647725739349	-3.30866727256316	-2.15858362475945	-2.67623255094582	-2.48556715892887	-2.63577233982699	-2.51759282503586	-2.71442485211557
