	TF	size	nes	pval	pval.fdr
64	DLX5	16	-1.20690493063456	0.227468758617711	0.990622577915377
65	IRX3	40	1.20281424337935	0.229048211703822	0.990622577915377
66	ZNF599	112	1.19943651147333	0.230358257665942	0.990622577915377
67	ZNF85	236	-1.19873427858071	0.230631284714417	0.990622577915377
68	MKX	103	1.19837427226778	0.23077134375349	0.990622577915377
69	ASCL2	213	1.19303913968214	0.232854044797452	0.990622577915377
70	ZBTB16	11	-1.18372215865654	0.236523064468151	0.990622577915377
71	ZNF454	21	-1.18211844915877	0.237158704953148	0.990622577915377
72	HOXC10	208	-1.17969897645474	0.238119961137169	0.990622577915377
73	SOX17	432	1.16289803013369	0.24487087675832	0.990622577915377
74	ZNF771	185	-1.1627904102214	0.244914548925668	0.990622577915377
75	E4F1	352	1.158777708377	0.246546806147226	0.990622577915377
76	ZNF582	177	1.15682778960605	0.247342725681613	0.990622577915377
77	HOXD11	178	1.15587575204797	0.247731982153416	0.990622577915377
78	ZNF101	147	1.15320034609642	0.248828161507859	0.990622577915377
79	PBX4	205	1.1527106693912	0.24902916068964	0.990622577915377
80	ZNF879	74	1.15024809089641	0.250041704023412	0.990622577915377
81	THAP7	340	1.14716500987234	0.251313429770369	0.990622577915377
82	ZFHX3	208	-1.13946897256085	0.254507602397765	0.990622577915377
83	ZSCAN5A	226	1.13691552875444	0.255573599799417	0.990622577915377
84	MEF2A	58	-1.12712249576192	0.259690693342649	0.990622577915377
85	BARX1	205	1.12106361888217	0.26226078329523	0.990622577915377
86	KLF8	314	1.11219452909112	0.266054519678216	0.990622577915377
87	ZFP82	241	-1.11132230027196	0.266429643838519	0.990622577915377
88	ZNF837	173	1.10553755637236	0.268926730215616	0.990622577915377
89	ZNF575	238	1.09515050859196	0.273450703822113	0.990622577915377
90	ZNF322	330	-1.09509692866668	0.27347417410675	0.990622577915377
91	HSF5	14	-1.08789741344751	0.276640398125191	0.990622577915377
92	OLIG1	164	1.08782456275928	0.276672563799299	0.990622577915377
93	WT1	15	-1.0876206352698	0.276762617206567	0.990622577915377
94	GBX1	177	-1.08674747633718	0.277148425910211	0.990622577915377
95	TEAD3	441	1.08308536455324	0.278770534493908	0.990622577915377
96	ZNF148	5	-1.06140788365017	0.288504575677007	0.990622577915377
97	ZNF195	274	-1.05665981531999	0.290666870946685	0.990622577915377
98	ZNF571	49	-1.05301713833583	0.292333137371996	0.990622577915377
99	ZNF641	130	1.05134114024955	0.293101938502792	0.990622577915377
100	GATA5	212	-1.05131326751901	0.29311473553152	0.990622577915377
101	CREB3L2	359	-1.04478589952205	0.296121933254501	0.990622577915377
102	THAP9	102	1.04044792144267	0.298131847513261	0.990622577915377
103	TCF23	40	1.0392491101758	0.29868889579513	0.990622577915377
104	JUN	55	-1.03484172653083	0.300742832600024	0.990622577915377
105	TCF12	35	-1.03092901412847	0.302574109418199	0.990622577915377
106	PDX1	26	1.02917877015835	0.303395676517776	0.990622577915377
107	ZNF451	260	1.02440438112669	0.305644313491702	0.990622577915377
108	EOMES	10	1.02305872776418	0.306280079413855	0.990622577915377
109	ZNF710	164	-1.01415302827067	0.310509737962338	0.990622577915377
110	ZNF750	207	-1.01404021650732	0.310563562706292	0.990622577915377
111	TFEB	358	1.0114788697186	0.311787289458851	0.990622577915377
112	ZNF407	185	-1.01112516165608	0.311956528922176	0.990622577915377
113	KDM5B	13	-1.00774376629342	0.313577488233312	0.990622577915377
114	ZSCAN21	27	-1.00665095870077	0.31410253682885	0.990622577915377
115	KLF3	6	1.0060493891861	0.314391812585619	0.990622577915377
116	ZNF891	115	-1.00421904712053	0.315273043238744	0.990622577915377
117	FEV	352	-1.00272661525761	0.315992784636547	0.990622577915377
118	NRL	357	0.996807842082238	0.318857791037757	0.990622577915377
119	DLX6	205	-0.995407323181718	0.319538198330507	0.990622577915377
120	ZFP90	219	0.989667164484453	0.322336829401181	0.990622577915377
121	ZNF146	567	-0.986072946333501	0.324097318198709	0.990622577915377
122	TWIST2	12	0.981306666251806	0.326441536367471	0.990622577915377
123	PRDM14	74	-0.979738553016682	0.327215190381987	0.990622577915377
124	ZBED5	165	-0.977317225578116	0.328412127796623	0.990622577915377
125	SMAD4	12	-0.973817903525474	0.330146961978998	0.990622577915377
126	FOXL2	10	-0.973218839617735	0.330444549366043	0.990622577915377
127	ZNF518B	116	0.972014201656241	0.331043483450771	0.990622577915377
128	ZSCAN1	51	0.966773635695579	0.333657206848413	0.990622577915377
129	EBF2	234	0.962056967045338	0.336020988902913	0.990622577915377
130	ZNF484	82	-0.960400036441575	0.336853919780199	0.990622577915377
131	RLF	248	-0.958381732230355	0.33787030340242	0.990622577915377
132	FOXA1	15	-0.947810820581808	0.343225770944922	0.990622577915377
133	EGR1	75	-0.941555287812566	0.346420370518025	0.990622577915377
134	ZNF844	45	0.939905588163378	0.347265990678052	0.990622577915377
135	MESP1	231	0.935066716637288	0.349753917902922	0.990622577915377
136	GLYR1	207	-0.934167874270417	0.350217304447357	0.990622577915377
137	ZBED1	9	0.933664171575389	0.350477152040849	0.990622577915377
138	ZSCAN31	205	-0.928760021699331	0.353013467166953	0.990622577915377
139	VDR	16	0.925097775157648	0.354915050259042	0.990622577915377
140	ZNF219	192	-0.92311680373442	0.355946338586978	0.990622577915377
141	BCL11B	196	0.909366695467155	0.363156595684716	0.990622577915377
142	ZNF207	220	-0.904067980017676	0.365959355828188	0.990622577915377
143	NR2E1	205	-0.901686091081943	0.367223643649295	0.990622577915377
144	SIX5	17	0.886203789339699	0.375507722083084	0.990622577915377
145	ZNF404	72	-0.884262544062588	0.376554502722237	0.990622577915377
146	ZFP64	331	-0.882817333282271	0.377334973793803	0.990622577915377
147	IRF8	8	-0.882105524914159	0.377719744767989	0.990622577915377
148	RBAK	112	-0.88145034429368	0.378074118974188	0.990622577915377
149	TBX2	419	0.875845655151621	0.381113946532028	0.990622577915377
150	BHLHA15	464	0.875387350053273	0.381363180386781	0.990622577915377
151	CSRNP2	85	-0.871938463191332	0.383241949101132	0.990622577915377
152	ARID3B	331	0.867734426807528	0.385539734651938	0.990622577915377
153	PROX1	10	0.866853136104919	0.386022483689706	0.990622577915377
154	HES6	77	0.865820999305278	0.386588331510327	0.990622577915377
155	JDP2	231	0.865615947486573	0.386700807202721	0.990622577915377
156	HMGA2	36	-0.862892054125263	0.388196819829469	0.990622577915377
157	ZNF14	42	0.857688537055127	0.391064471364714	0.990622577915377
158	ZNF366	98	0.857461365543301	0.391189957658423	0.990622577915377
159	ARX	150	0.854504889216011	0.39282530156406	0.990622577915377
160	TBP	19	-0.841196780070627	0.400237704082989	0.990622577915377
161	ONECUT2	160	0.839240194911996	0.401334535765123	0.990622577915377
162	ZC3H8	163	-0.837147643247956	0.402509582925495	0.990622577915377
163	LHX4	162	0.834911335018299	0.403767632199137	0.990622577915377
164	PHOX2A	148	-0.833815073196806	0.404385200073933	0.990622577915377
165	ZNF558	130	0.831651031915201	0.405605948160406	0.990622577915377
166	ETV6	44	-0.83157489904	0.405648935203921	0.990622577915377
167	ZNF660	33	-0.830678089415565	0.406155507280087	0.990622577915377
168	ZNF708	237	-0.825927831075668	0.408845031906387	0.990622577915377
169	ZNF417	48	-0.825327446669211	0.409185713490813	0.990622577915377
170	TSC22D1	127	-0.819557664503349	0.412468316299059	0.990622577915377
171	ZNF227	84	-0.819106490041872	0.412725659399415	0.990622577915377
172	HMBOX1	15	-0.816590252320643	0.414162627486806	0.990622577915377
173	ZNF572	48	-0.815696873305867	0.414673527753407	0.990622577915377
174	ZNF552	109	-0.815553297260495	0.414755669907672	0.990622577915377
175	ZBTB22	192	0.813942754968057	0.415677745923531	0.990622577915377
176	HOXC8	9	-0.811563958377603	0.417041879225656	0.990622577915377
177	TGIF2	8	-0.809638784284962	0.418147810435792	0.990622577915377
178	DBP	478	0.807895727501159	0.419150611060908	0.990622577915377
179	TCF7L1	639	-0.806386633359987	0.420019951679821	0.990622577915377
180	TBPL1	237	0.80384464864677	0.421486700279352	0.990622577915377
181	TSHZ2	257	0.803748853641893	0.421542033561857	0.990622577915377
182	PROX2	50	-0.794813095940991	0.426722231947574	0.990622577915377
183	OSR2	239	0.794543605820143	0.426879033896608	0.990622577915377
184	NR2C1	370	-0.793521581964615	0.427474000255153	0.990622577915377
185	IRF9	6	-0.791353764866004	0.428737582270898	0.990622577915377
186	ZNF713	38	-0.788533264877298	0.430384848881464	0.990622577915377
187	KMT2A	7	0.787104638055399	0.431220614541183	0.990622577915377
188	ZNF22	194	-0.786517390746782	0.431564434758333	0.990622577915377
189	ZNF780B	162	-0.785338122285888	0.432255349880429	0.990622577915377
190	SOX30	12	0.780277670619029	0.435227453151818	0.990622577915377
191	HOXA3	43	-0.775974201768559	0.437764218446818	0.990622577915377
192	PPARD	17	0.773218168906048	0.439393275207117	0.990622577915377
193	FOXP2	15	-0.773211683986591	0.439397112462564	0.990622577915377
194	PRDM5	224	0.772766926673335	0.43966033009267	0.990622577915377
195	ZNF91	193	-0.771083121993807	0.440657664053963	0.990622577915377
196	ZBTB32	53	0.766023039543447	0.443662593441507	0.990622577915377
197	ZBTB34	95	-0.764628406591574	0.444492848892139	0.990622577915377
198	ZNF48	209	-0.763652757560654	0.445074200725385	0.990622577915377
199	ZNF610	62	-0.763502988059234	0.445163480994961	0.990622577915377
200	ASCL1	26	0.762585919948236	0.445710384270008	0.990622577915377
201	GTF3A	544	-0.761936343081527	0.446097997805346	0.990622577915377
202	ZNF469	208	-0.761297446748799	0.446479425269938	0.990622577915377
203	HLF	426	0.757129225746779	0.448972446255501	0.990622577915377
204	ZNF410	229	0.75505463144376	0.45021620331599	0.990622577915377
205	ZNF606	109	-0.751027479644083	0.452636118074448	0.990622577915377
206	ZNF816	240	-0.750234427540606	0.453113527351136	0.990622577915377
207	ZBTB39	113	0.74285936669758	0.457566828540359	0.990622577915377
208	MYOD1	18	0.741739537902786	0.45824515961285	0.990622577915377
209	ZNF528	210	-0.740957722716442	0.458719074677942	0.990622577915377
210	GATA1	10	0.739712923197418	0.459474204881939	0.990622577915377
211	ZNF319	156	0.727171907165747	0.467120653341201	0.990622577915377
212	TFE3	626	0.724159621993062	0.468967744493848	0.990622577915377
213	ZNF443	48	-0.720220866700324	0.471389018187548	0.990622577915377
214	ZNF740	14	-0.718293443290365	0.472576372108438	0.990622577915377
215	HOXA6	14	-0.710805687917306	0.477204655458468	0.990622577915377
216	HOXA5	191	-0.705588794919053	0.480443894470388	0.990622577915377
217	SPIB	23	0.704403859880838	0.481181302916101	0.990622577915377
218	GATA2	20	-0.703559725507561	0.481706999990219	0.990622577915377
219	ZNF236	162	-0.70128312210355	0.483126344577438	0.990622577915377
220	NR4A3	65	-0.698974477898572	0.484567980885951	0.990622577915377
221	ZNF597	27	-0.698192750223472	0.485056659743029	0.990622577915377
222	HDX	131	0.696533271102749	0.486094928609235	0.990622577915377
223	ZFP41	190	-0.69541426886166	0.48679572093387	0.990622577915377
224	ZNF691	198	-0.695204095931393	0.486927405825771	0.990622577915377
225	HEY2	244	0.693170107578449	0.48820280507131	0.990622577915377
226	BCL11A	14	-0.689549060650835	0.49047781067471	0.990622577915377
227	MYB	12	-0.687674428158377	0.491657826841773	0.990622577915377
228	FOXL1	291	0.687447036851803	0.491801065348012	0.990622577915377
229	ZNF3	192	-0.685208657651401	0.493212261405711	0.990622577915377
230	EN2	186	-0.682238414481296	0.495088207919933	0.990622577915377
231	ZNF300	132	0.677842024488919	0.497871862362914	0.990622577915377
232	ZNF646	183	-0.671426245605089	0.501949029880743	0.990622577915377
233	ZNF623	151	-0.670509054771021	0.502533336215917	0.990622577915377
234	HOXB6	40	-0.670335907780267	0.502643681719638	0.990622577915377
235	ZNF23	70	-0.667824638654533	0.504245537066703	0.990622577915377
236	HOXA7	19	-0.656494603373684	0.511505938716117	0.990622577915377
237	HOXD3	167	-0.652693366293104	0.513953979983402	0.990622577915377
238	ZNF491	60	-0.649849122490765	0.51578968492077	0.990622577915377
239	ZFP3	126	-0.647924163193508	0.517034001495921	0.990622577915377
240	ZNF547	199	-0.646010596797685	0.518272492723924	0.990622577915377
241	ZNF644	159	-0.645365569662013	0.518690310114974	0.990622577915377
242	ZNF574	111	-0.642771120043642	0.52037262519363	0.990622577915377
243	ZNF337	65	-0.642116357640279	0.520797635783072	0.990622577915377
244	LEF1	6	0.641611638000029	0.521125374616791	0.990622577915377
245	NKX2-5	339	0.64039742716726	0.521914255099693	0.990622577915377
246	ZNF263	127	-0.637965048883494	0.52349643197877	0.990622577915377
247	HESX1	157	-0.629636075477575	0.528932714948323	0.990622577915377
248	ZBTB20	75	-0.629118480734082	0.529271492380364	0.990622577915377
249	ZNF182	151	-0.627478958547061	0.530345324627083	0.990622577915377
250	ZNF462	67	0.626181980272526	0.531195585166721	0.990622577915377
251	CREBL2	481	0.624549380867569	0.532266850960429	0.990622577915377
252	ESRRA	34	0.624318723571902	0.532418289936201	0.990622577915377
253	ZNF174	161	-0.622700090434069	0.533481623283576	0.990622577915377
254	NFIL3	6	-0.619835123428265	0.535366341931658	0.990622577915377
255	ZSCAN29	177	-0.618077129993139	0.536524497010215	0.990622577915377
256	TBX20	178	0.618017875015631	0.536563555766142	0.990622577915377
257	SALL2	280	0.615270355852535	0.538376191244951	0.990622577915377
258	PKNOX2	260	0.612017583769291	0.540526123845666	0.990622577915377
259	SATB1	163	-0.611661535629194	0.540761715674156	0.990622577915377
260	CREB1	39	0.609536205021548	0.542169082430196	0.990622577915377
261	RBPJ	25	-0.608300289889332	0.542988328805917	0.990622577915377
262	ZNF226	130	-0.607261545412352	0.54367735399293	0.990622577915377
263	TCF7L2	8	-0.602746882300514	0.546677088023696	0.990622577915377
264	TEF	183	0.60270005115855	0.546708247526568	0.990622577915377
265	ETV7	171	0.593577218821859	0.552794921737864	0.990622577915377
266	ZNF594	82	-0.587225082314042	0.557052548926375	0.990622577915377
267	SALL1	34	0.58705688999418	0.557165499403093	0.990622577915377
268	ZNF232	26	-0.579937274856674	0.561956917887153	0.990622577915377
269	ZNF132	64	-0.57976752707114	0.562071398783393	0.990622577915377
270	ZNF541	40	0.579323158007758	0.562371142454821	0.990622577915377
271	NR3C2	369	0.575826684014965	0.564732335321376	0.990622577915377
272	FOXN1	91	0.575734314259108	0.564794777854454	0.990622577915377
273	ZNF320	264	-0.573569371361183	0.566259243065759	0.990622577915377
274	GATAD2A	412	0.573034257101359	0.566621499175846	0.990622577915377
275	LBX2	170	-0.569868840384198	0.568766660247059	0.990622577915377
276	ZNF93	28	-0.567462929818321	0.570399705434934	0.990622577915377
277	CREB5	5	-0.567094642794661	0.570649882423735	0.990622577915377
278	ARNTL2	316	-0.560644803168443	0.575039702315096	0.990622577915377
279	MYCL	205	0.560564246484666	0.575094630742259	0.990622577915377
280	ZNF726	79	-0.559127558106875	0.576074668282811	0.990622577915377
281	WIZ	404	0.556165079364128	0.578098009105688	0.990622577915377
282	ZNF737	49	-0.551698931042778	0.581154642468837	0.990622577915377
283	ZNF629	262	-0.551406317853762	0.581355170703665	0.990622577915377
284	ZNF792	73	-0.550706115732637	0.581835151547259	0.990622577915377
285	TBX6	157	-0.547730445080983	0.583877004024034	0.990622577915377
286	DMRT2	8	-0.547558378152366	0.583995175288583	0.990622577915377
287	ZZZ3	70	-0.535943140343122	0.591997847990012	0.990622577915377
288	KLF2	6	0.533181541179447	0.593907917991494	0.990622577915377
289	ZNF83	104	0.53303630864902	0.594008446585034	0.990622577915377
290	ZFP30	64	-0.531922306674303	0.594779806975519	0.990622577915377
291	ZNF589	139	0.531011585804702	0.595410750599989	0.990622577915377
292	NME2	195	-0.526041691433618	0.598859240028651	0.990622577915377
293	NFATC4	493	-0.522796124296505	0.601116136983946	0.990622577915377
294	E2F3	4	0.520553433825045	0.602677895524124	0.990622577915377
295	USF2	25	0.518735276375345	0.603945358210024	0.990622577915377
296	ADNP	164	-0.518194048690308	0.604322886643071	0.990622577915377
297	HAND2	187	-0.517513765975452	0.60479756183681	0.990622577915377
298	HOMEZ	202	-0.51610899909742	0.605778283046665	0.990622577915377
299	NFATC1	22	-0.515360010223491	0.606301471494142	0.990622577915377
300	NKX6-1	368	-0.515301026998102	0.606342681412474	0.990622577915377
301	SALL4	142	-0.513027860918263	0.607931831853821	0.990622577915377
302	ESRRB	257	0.509642576840317	0.610301889473834	0.990622577915377
303	JUND	12	0.507973474801954	0.611471945388515	0.990622577915377
304	HIVEP2	212	-0.505016378040655	0.613547332683303	0.990622577915377
305	ERF	295	-0.500339751614081	0.616835868249019	0.990622577915377
306	ZBTB46	269	-0.496740192757423	0.61937227518615	0.990622577915377
307	PURB	198	-0.495298602945394	0.620389356940167	0.990622577915377
308	ZNF215	132	0.494778624553904	0.620756394534684	0.990622577915377
309	ZNF287	215	0.49263489125535	0.622270589864289	0.990622577915377
310	HOXA13	283	-0.490603009439693	0.623707257496007	0.990622577915377
311	HOXA1	5	-0.489716061847594	0.624334834471369	0.990622577915377
312	NKX3-1	4	-0.48740547214418	0.625971016409781	0.990622577915377
313	KMT2B	42	0.486534671524713	0.626588129155021	0.990622577915377
314	KLF9	35	0.483447008342816	0.628778377285808	0.990622577915377
315	ZBTB38	271	0.48238003653211	0.629536000139748	0.990622577915377
316	ZBTB7C	333	0.481676452468508	0.630035806318154	0.990622577915377
317	ZNF845	102	0.475154580802212	0.634676797580567	0.990622577915377
318	ZNF776	79	-0.470135524911526	0.638258194787895	0.990622577915377
319	NFKB1	84	0.468208278480893	0.639635652626362	0.990622577915377
320	ZNF717	104	-0.467298771705066	0.640286135121868	0.990622577915377
321	MAZ	26	-0.46537773386182	0.641660976588367	0.990622577915377
322	ZFAT	124	-0.462846258461556	0.643474571038904	0.990622577915377
323	SOX8	347	0.455376785933949	0.648838193088052	0.990622577915377
324	ST18	104	0.454272940271715	0.649632389814927	0.990622577915377
325	ZEB1	5	0.454029136187228	0.649807856120418	0.990622577915377
326	EGR4	195	0.453791521480251	0.649978886608895	0.990622577915377
327	HOXD13	227	0.452385441936792	0.650991332787694	0.990622577915377
328	SCRT2	197	0.452032987168498	0.651245218535363	0.990622577915377
329	ZBTB21	192	-0.450752352231486	0.652168045918919	0.990622577915377
330	ELK3	592	0.450218387302321	0.652552979292924	0.990622577915377
331	HOXB5	191	-0.448918426984094	0.653490502707768	0.990622577915377
332	ZNF853	222	0.441851498509809	0.658596669771037	0.990622577915377
333	ZNF711	190	-0.441372866887583	0.658943081912109	0.990622577915377
334	RUNX3	4	0.439304343914487	0.660441027068131	0.990622577915377
335	MYOG	352	0.434894249598506	0.663639188749855	0.990622577915377
336	ZSCAN2	59	-0.434471503546941	0.66394608375539	0.990622577915377
337	ZNF557	81	-0.431959980343149	0.665770499721971	0.990622577915377
338	ZNF662	133	-0.431599132789872	0.666032788847865	0.990622577915377
339	ZNF526	114	-0.430112163438711	0.667114052422379	0.990622577915377
340	ZFX	24	-0.428734685825448	0.668116315333167	0.990622577915377
341	NFYB	31	-0.424845813448104	0.670949077911862	0.990622577915377
342	SNAI2	31	-0.423404271530802	0.672000328894599	0.990622577915377
343	NR1H3	6	0.422503949142276	0.672657218803809	0.990622577915377
344	PAX4	84	-0.42191558504375	0.673086633909417	0.990622577915377
345	SATB2	70	0.420863086929446	0.673855061162112	0.990622577915377
346	ZNF426	34	-0.420239199175473	0.674310721415189	0.990622577915377
347	PRDM4	306	0.417098727753124	0.67660619546795	0.990622577915377
348	NFYC	6	0.410812572230957	0.681209973704023	0.990622577915377
349	HHEX	4	-0.410658519793433	0.681322946816759	0.990622577915377
350	NFKB2	7	0.406787945794061	0.68416374085264	0.990622577915377
351	MEF2B	15	-0.404446514455751	0.685884401325949	0.990622577915377
352	ZNF200	101	-0.403066242569725	0.686899493553494	0.990622577915377
353	ZFPM1	122	0.402402878037351	0.687387552275522	0.990622577915377
354	ZNF7	159	0.400451357208155	0.688824104034171	0.990622577915377
355	TFEC	423	-0.39994694875968	0.689195591569357	0.990622577915377
356	FIZ1	321	-0.399922710138667	0.689213444755436	0.990622577915377
357	MEOX1	264	0.399797236539733	0.689305866290693	0.990622577915377
358	HMGN3	213	-0.399204653043012	0.689742414981994	0.990622577915377
359	ZBTB7A	34	0.398816647634101	0.690028309570882	0.990622577915377
360	ZNF143	24	-0.397910228568519	0.690696359989753	0.990622577915377
361	MAF	19	0.392154668940995	0.694943935891318	0.990622577915377
362	ZNF543	14	0.391585288787129	0.695364659419593	0.990622577915377
363	ZNF530	82	-0.389745607346047	0.696724668271508	0.990622577915377
364	BATF2	95	-0.385805053854494	0.699641052110957	0.990622577915377
365	RARA	11	0.384465955239366	0.700633124320596	0.990622577915377
366	FOXC2	335	0.384313156408667	0.70074635795048	0.990622577915377
367	CEBPD	6	-0.383415304714512	0.701411857291979	0.990622577915377
368	FOXM1	13	-0.383315876405972	0.701485568946866	0.990622577915377
369	ZNF341	364	-0.376810835232008	0.706314187935994	0.990622577915377
370	ESR2	7	-0.365779595236722	0.714529546966366	0.990622577915377
371	ZNF317	333	-0.364659403849049	0.715365665836526	0.990622577915377
372	E2F7	18	-0.3619730559996	0.717372165291806	0.990622577915377
373	KLF6	25	-0.359885906566652	0.718932456805553	0.990622577915377
374	TSHZ1	118	0.35801798568008	0.720329853858056	0.990622577915377
375	ZBTB24	261	-0.357791546782008	0.720499317072187	0.990622577915377
376	ZBED4	347	-0.356092728493735	0.721771122620515	0.990622577915377
377	SPZ1	172	-0.354387882654153	0.72304821433426	0.990622577915377
378	ZNF639	16	-0.353766513929114	0.723513870708585	0.990622577915377
379	ZHX1	222	-0.351695970430927	0.725066282876588	0.990622577915377
380	ZNF92	187	0.349874758165983	0.72643269128708	0.990622577915377
381	FOXK1	38	-0.345661852081999	0.729596856582342	0.990622577915377
382	ZSCAN22	260	-0.344562348913112	0.730423415428653	0.990622577915377
383	MLX	584	0.344162896647908	0.73072378394398	0.990622577915377
384	MYBL2	14	-0.337394076841418	0.735819849163003	0.990622577915377
385	AEBP2	354	-0.331749266814748	0.740078595841935	0.990622577915377
386	PRDM8	172	-0.331324062117822	0.740399717822757	0.990622577915377
387	DEAF1	64	-0.330583413531611	0.740959176522627	0.990622577915377
388	ZBTB33	7	-0.328978668733631	0.742171811335769	0.990622577915377
389	TGIF1	425	-0.326184966823647	0.744284414679553	0.990622577915377
390	NFATC2	7	-0.32455442831313	0.745518322426177	0.990622577915377
391	KLF12	459	0.32252649323318	0.747053870475055	0.990622577915377
392	STAT5B	7	-0.318123204056864	0.750391482937508	0.990622577915377
393	HOXA2	172	-0.317720454720766	0.750696993963661	0.990622577915377
394	KLF1	19	-0.313223460006845	0.75411089604676	0.990622577915377
395	PLAG1	258	0.311885430698782	0.755127595250623	0.990622577915377
396	HBP1	15	-0.311339525490459	0.755542522340368	0.990622577915377
397	HOXB4	251	-0.311093944061525	0.755729204837104	0.990622577915377
398	ZNF329	215	0.305174402210492	0.760233327152315	0.990622577915377
399	ZNF707	173	0.304762668965064	0.760546915588756	0.990622577915377
400	SOX11	12	-0.304227408608549	0.760954644817241	0.990622577915377
401	ZNF211	74	0.304139199127825	0.761021843883624	0.990622577915377
402	HOXC9	320	0.303389267965275	0.761593223428183	0.990622577915377
403	STAT4	4	-0.302094657959483	0.762579904650414	0.990622577915377
404	SOX6	15	-0.301408435469437	0.763103062658006	0.990622577915377
405	SOX15	329	0.300172225432266	0.7640457896537	0.990622577915377
