""	"SRR12097378"	"SRR12097381"	"SRR12097382"	"SRR12097383"	"SRR12097384"	"SRR12097386"	"SRR12097387"	"SRR12097388"	"SRR12097389"	"SRR12097391"	"SRR12097392"	"SRR12097394"	"SRR12097395"	"SRR12097397"	"SRR12097398"	"SRR12097399"	"SRR12097402"	"SRR12097404"	"SRR12097406"	"SRR12097407"	"SRR12097408"	"SRR12097412"	"SRR12097414"	"SRR12097415"	"SRR12097417"	"SRR12097418"	"SRR12097419"	"SRR12097420"	"SRR12097422"	"SRR12097423"	"SRR12097424"	"SRR12097425"	"SRR12097426"	"SRR12097427"
"AGAP2"	-0.101356810013552	-1.76915668035984	0.460578740624053	-0.672381332769966	0.600065666590808	0.0159704363882334	-0.272272518997308	-0.191173554441863	0.412815476926264	0.0233275321133121	0.299314170830835	0.149621756353716	-0.241296478646025	-0.49927153041185	0.534419042132819	-0.162149296987157	0.130329097002879	-0.47818834126577	-0.699242558390799	0.576292112049638	-0.242500097442932	0.00628740271960797	-0.289473088444949	0.12704695750568	0.385270870068756	-0.110047847100332	-0.179866083885538	-0.200985673588814	-0.292877651847333	0.248243629586687	0.317598361208941	-0.88568135068015	0.0713545258527302	0.225885211302666
"AGAP3"	-0.201470085086675	-0.50391738246608	-0.64034308680193	-0.209950477284624	-0.215269776635273	-0.255087573379171	-0.43266302857784	-0.445399890839336	-0.570303894116056	-0.143618152449042	-0.281730865306676	-0.142083809155647	-0.267833615326537	0.0761669511420694	-0.0219691908110991	-0.259503784337852	0.0629445142502518	-0.296795436960844	-0.619288746449367	-1.00106881879955	-0.441139382281583	0.188872681444273	-0.312229207514401	-0.248242521479014	0.0448230453340573	-0.27170297981151	-0.388778110411273	-0.00841475383515996	-0.212844439043523	-0.269486197182325	-0.269525713011749	-0.341950248075004	-0.21277545560081	-0.477951989741985
"AGAP4"	0.488987862426703	-0.661341201772297	0.614528311073582	-0.20355778833242	1.02106469614131	0.126175080832943	0.467024193817829	0.284014848039265	0.720273240800018	-0.225829316695172	0.235995502046877	-0.0434728597826313	0.302244454607697	-0.26240272619846	0.11715153104409	0.0860256116445888	0.336309748655998	-1.0197306012339	-0.554456395545418	0.393399885421979	0.52097525366354	-0.329702587918978	-0.219698042791335	0.458781838604731	0.213905445087359	0.222957669177168	0.475994271562375	-0.175186999682261	0.22661569313216	1.12012824679066	0.517517686805823	-0.394766402302219	0.528086194122752	0.893347074951144
"AGAP5"	-0.306564674877147	-0.859446517370468	0.646280824845374	-0.875122710281659	1.2645572037799	0.490814328776837	0.675076610767841	0.50268835347673	0.259325595030358	0.805989618352471	1.07432845839278	-0.676646091620907	0.889466193994802	-1.00012991178142	0.747692556048627	-0.368204494595993	-0.642206147860072	-0.772553132733514	-0.809213541141337	0.459989710771183	1.15694822683271	-0.500793125101286	-0.78749616461948	0.572621132285186	0.503803045268418	-1.06807329023277	0.838038240675274	-0.738763124672288	-0.431500241773927	0.649945409843446	-0.910665643646333	-0.748140782987657	0.445131541904501	0.739318910164359
"AGAP6"	1.70966192068165	1.32324357877746	1.83655178678637	1.09670904120068	2.09899853980629	1.73548890383067	1.7569580924995	1.38283428363721	1.71807047448921	1.21161181784767	1.49555144057914	1.18883387584397	2.12790342217658	1.4421044033005	1.52989664158245	1.06507581080046	1.45773999095659	1.05846747171538	1.17448244227686	1.9473742267406	1.70424393087934	1.2363191649134	1.31456632785578	1.36371068533749	1.77137825095177	1.46481760624018	1.77482494344213	1.65696780845408	1.37817948395632	1.24067578241445	1.595143770291	1.16470124489864	1.52125263894592	2.04519774133325
"AGAP7P"	-1.39310987122762	-0.835850925657815	-1.33980921905074	-1.52281480854628	-1.48024783903351	-1.29467330638263	-1.2193856183966	-1.27224922794967	-0.726487801005099	-1.32798428257738	-1.06010620008803	-1.26414419467489	-1.2302575832	-1.34592067153673	-1.62905191239215	-1.11968124225404	-1.57187213388719	-1.52282786836294	-1.31750453078496	1.08409598090158	-1.06617948174349	-1.50101728028942	-1.55065147317896	-1.52479860527167	-1.11881023719259	-1.69047940261243	-1.86568768253645	-1.33291953908325	-1.90168813293976	-0.951389285348587	-1.22678683516344	-1.26318672271647	-1.62950849981746	-1.0707451397599
"AGER"	-1.38572493800891	-1.26893469577339	-0.934093085892278	-0.903352402629222	-0.558003699593057	-0.872896507317112	-1.02234233295172	-1.25413417717989	-1.24518617038508	-0.825543512842639	-0.829343576466745	-1.08687873416314	-0.962345155338583	-0.0942941230056615	-0.804344780464924	-1.45991682957466	-0.594039091122212	-1.92039094142761	-1.08825854116229	-1.09919615905018	-1.15336113049943	-0.525230099395171	-1.27467168123342	-0.827363149138308	-0.855597086036745	-1.5790827454601	-0.908837492529126	-0.310202707610169	-1.38082198440912	-1.1186285436883	-1.01153452367352	-1.36915639070416	-1.17226926788024	-0.679247297916408
"AGFG1"	1.9235179655504	3.73580698883694	1.21266625867132	2.49226337289563	1.18494804633877	2.18443896071874	1.92836409396547	2.47163418165724	1.2019375717272	2.3589476199503	2.14666913279209	2.14290992078925	2.09143350354447	3.49857137351912	2.48030504164663	1.5436317456107	2.23560832321397	2.03902942583635	3.0277437853013	1.54319488368496	2.02153881637311	2.97750964784577	2.24783681402284	2.13655195408135	2.41881561623302	1.9083933459553	2.16003504846734	2.98074233146594	1.53210206396791	1.05233130919559	1.58637240040318	2.47340075289413	1.36972030708025	1.58181906542769
"AGFG2"	-0.335197607801374	-1.1314956697822	-0.874211967619541	-0.128006157833113	-1.2477906333829	-1.34033342940602	-0.96846760187252	-1.24084649051417	-1.63312266752595	-0.925993158449551	-1.20480508107838	-0.551273288432237	-0.527531529927052	-0.896422963588151	-0.873631097134045	-0.858385920957125	-0.812362134186306	-0.737125714572878	-0.759296172773594	-1.38960573231528	-1.31733924853115	-0.879098765743822	-0.517104061349594	-0.788057157588538	-0.886716750709626	-0.572868160429625	-0.870194322826786	-0.487584374930455	-0.385560418446312	-0.669535203108589	-0.877263247525491	-0.923366456515026	-0.683953975637542	-0.949902773100051
"AGO2"	0.226836738994085	-0.201415963274859	0.1986493080806	0.316307188821574	0.67988739607048	0.365241995221574	0.244900194342421	0.0982927051919005	0.366146254836805	0.305551952150518	0.286579445421154	0.0470636612942169	0.135640237260452	0.526962942630182	0.61103590983384	0.22663398352551	0.587560653153024	0.371891599521144	0.293355437499417	0.660007003673775	0.908831984517886	0.550541601496979	0.460023893088909	0.612081600374835	0.507780186712359	0.386571950639519	0.267993285990591	0.676184999532364	0.539471470055715	-0.0842156666933934	0.06244457991333	-0.0276767295534447	0.579599432780773	0.215396670603091
"AGPAT1"	1.1012794665294	0.423755728032579	1.20290233042498	1.66050957712632	1.28715147699657	1.32501322095848	1.27648633335659	1.10008804405081	0.90088444511087	1.74115725578346	1.16452146253656	1.39450205125619	1.06770797254618	1.37815322698175	1.28665215261461	1.36256393431559	1.54400795559279	0.856961487390398	0.9907054947813	1.38854957386069	0.966716340703901	1.36349927726199	0.976855571766482	1.48624200918129	1.24633005597273	1.43682546907121	0.963361035665417	1.45062300325914	1.49135112116241	1.49631871514446	1.45119981740761	0.729626399236927	1.49955091237803	1.34789375200584
"AGRN"	0.425965744008875	0.163872196099524	0.215625611916293	0.148398184698212	0.255505178162548	0.651296866426541	0.626707487735829	0.583041653581397	0.387225244053213	0.430664891741637	0.434597021226834	0.381608116272403	0.384434255576173	-0.134773410693384	0.260118870123394	0.74675095263279	0.296479956711271	-0.130939083530294	-0.0445434186764133	0.192271975287565	-0.250429549747558	-0.0593897591372051	0.619549413404455	0.0487597444729398	0.0689610837288735	0.618944589718674	0.390002318208514	-0.166935776957983	0.491607584409821	1.05331891714237	0.681441059876976	-0.000826919625866469	0.129822766305392	0.608209907561585
"AGRP"	-1.13068555740442	-1.02700017524103	-1.22198399061372	-1.35583167782847	-0.808420168157515	-1.58411463944091	-1.30373156669343	-0.832623403092228	-0.727615744590949	-1.48086828750332	-1.55599715526331	-1.68416798709962	-1.35142906361081	-1.31006292655189	-1.06455948025093	-1.84558332024467	-1.71808165093685	-1.11251759013015	-0.89749144485351	-1.34086299480596	-1.48089674000809	-1.11981041130778	-1.63987999986459	-1.59298400086531	-1.48253441283638	-0.947769700419043	-1.62885394263692	-0.918307470160573	-1.53416248111146	-1.39281201809424	-0.916427319372069	-0.585554951821351	-1.16393353958981	-1.31785062626071
"AGT"	-1.30040256909444	-0.949005748560698	-1.04455869888736	-0.742443286332668	-1.06659620148643	-1.07232239897736	-0.546087746714914	-0.641588857981549	-0.903505237145803	-1.04711740597385	-0.836003048866461	-0.756551230980167	-0.763482484026297	-1.29977131873135	-0.750875029978112	-0.672680200059116	-1.04736907574898	-0.78218202536636	-0.80167210652761	-1.66282734644702	-0.880917081511362	-0.892906702370305	-0.8232801652397	-0.85503714828486	-0.822556862071078	-0.699273970156163	-1.37093694749527	-1.74000034891103	-0.816636155539484	-1.24293240777464	-1.36388481367824	-0.600607740508897	-0.999554556923009	-0.944621517952288
"AGTR1"	-1.15461534130385	-1.46982770568847	-2.26348048432368	-0.0845444057203208	-1.886256477908	-0.796833099607833	-0.612054112862464	-0.718656431794734	-1.88830979542704	-0.808207819502171	-1.6386333340495	-1.93083707956659	-0.842633270220052	-1.26834635716451	-1.54625604974092	0.487179437488459	-2.2491531802006	-0.209639146648186	-1.22690748178966	-1.46098533113609	-1.06071806976773	-1.50618472100721	-0.293678200679974	-2.240623786415	-2.32064082993216	0.339735512991753	-1.79858429657622	-1.11425940010539	0.712163313819833	-1.45012844725033	-0.950154752496741	-1.23159324897709	0.554977750502159	-1.82590468363233
"AGTR2"	-2.5929426040683	-1.1730509006292	-1.87548700021207	-1.8179476213906	-1.50603715814898	-2.1859316764755	-2.34850923392221	-2.40693057503322	-1.82067110253311	-1.95111957292961	-2.13155655578939	-1.67798561707334	-1.7338579080023	-2.35136425281924	-2.36574019147206	-1.27708272679106	-2.60348021349575	-1.18315775587473	-1.89610089722492	-2.14205805118415	-2.42785935753201	-1.91005824509811	-2.27780307647087	-2.37874511651741	-2.39942044206149	-1.90286403759447	-2.04916012265719	-1.73965998811279	-1.81501739153273	-2.37703237900121	-1.70410170882027	-0.148479023704691	-2.24226016216557	-1.40564069377051
"AHCTF1"	1.27542097969486	2.11351135563412	1.2402289279217	1.70271809951288	1.56893536389033	1.15494608186204	1.43256386023458	1.15839273717839	1.40994847266233	1.40778336044738	1.50901715157682	0.908009869430006	1.54912393423676	1.31137119435302	1.55574465175369	1.39586758844992	0.862322789686514	1.86284000194843	1.57465392554642	2.0182851975069	2.17184237327354	1.04299348829824	1.33561779932	1.60321168524448	1.44680875283891	1.38341598573889	1.3179919410076	1.59271094341759	1.89029904926795	1.29801242431755	1.42745502590035	1.26437226111027	1.90890252657651	1.08512623961913
"AHR"	1.84649361618466	2.16689893770398	2.0377271670158	2.07878388984511	1.82026115854492	2.31359789861484	2.04850922159725	1.79426969373076	1.387064209975	2.56646089893165	2.49011766516179	2.88959645522838	2.13596073331855	2.74505407208717	2.69758320463793	1.87119587076537	2.73799652745898	2.05802355542353	2.09481871052833	2.31433391505999	2.72180688063667	2.90972899695416	2.27373006385845	2.72357042808829	2.88010871563235	2.2983148839799	2.14290602463226	2.71248102787144	1.56896762686674	1.7388073853695	1.67910967657316	1.52448436501032	1.95616574585366	1.94704654472538
"AHRR"	-2.35658600084516	-1.61291309348679	-2.37105048178043	-1.81794786682728	-2.59469263371114	-2.98618396962844	-2.65135161159444	-2.7192205899632	-2.08924082135689	-2.78558166234903	-2.48740418152091	-2.1024776628368	-2.76583539389129	-2.07556904991582	-2.03072923126055	-1.99476564263168	-2.20133436068789	-1.90521359483836	-1.30651927973759	-1.25275793606946	-2.19180075571061	-2.70198968874656	-2.46276918788736	-2.04159885292794	-2.49049443292467	-2.28247481893742	-2.04084679602399	-2.206395028034	-2.49508520219507	-2.56415523364807	-2.17693213710504	-1.61297024345657	-2.3214102901232	-2.43205266339571
"AIDA"	0.767985714013489	1.28013305830351	0.981129898899266	1.39903676158527	0.881657453380296	0.663479518636779	0.772675120416649	0.662089697509011	0.796063797886351	0.871486670326618	0.842132346823099	1.17004654373443	0.805995023775897	1.5377846132656	1.0193226172232	1.02015670278462	1.23678294781152	1.22716389637256	1.0626831663658	0.895289651796834	1.4437371600687	1.3182331021515	0.774682453099987	1.27411736564926	1.13794703641067	0.848607025189736	0.913778988432476	1.15156471591849	1.0370072433219	0.976583923436049	0.78623377096118	0.904323322453144	1.1412820952662	0.703055312355711
"AIFM1"	1.71942254745465	2.1146396603233	1.99786653928365	1.29064600946634	0.977816658689892	1.22827547975284	1.27923726033647	1.8610422143846	1.09883348700508	1.23776921175784	1.0695610144728	1.71820510998284	1.78942674670027	0.881208109943959	0.858387405970474	1.34335156265704	1.55377453114838	1.53980347419526	1.47927198376978	1.02690753230723	0.695719493033888	1.44040612344699	1.27800715401566	0.945920937438756	1.25379799658432	1.46214290005477	1.38815444984215	0.874102501242246	1.17286719185304	2.03303129459866	1.85104988070508	-0.168187322177401	0.741168733024718	1.74235724972154
"AIFM2"	-0.183513937565198	0.305149009265206	0.52080182178102	0.133179693793959	-0.599543694550021	-0.640845922428356	-0.69093154974507	-0.487673722973754	-1.09607526061741	-0.613900152289185	-0.745517340308931	0.605870893214355	0.233316617680547	-0.185927320846859	-0.459391752741202	-0.4221184049415	-0.225970417101871	-0.639406425027148	-0.312152106301166	-0.508889654822501	-0.642823577377925	-0.537100632085125	-0.364891006270701	-0.815737245413808	0.00734774033875897	0.0933843666567375	-0.390031417364096	0.164599446407736	-0.379503815129848	0.224588620770545	0.697568332094228	-0.475415251388429	-0.242833779056232	0.0886489714773938
"AIFM3"	0.541574282878036	0.658531619277023	0.52549447957826	-0.130497772950681	-0.818421864224743	0.636301608453007	0.894970748603234	1.36516288462326	-0.434146112715776	0.762079110538086	0.43752742792993	0.567618610789013	0.533577634021596	0.641438148219207	0.451875720351623	-0.521675227591301	0.859709508458354	-0.549601533311463	0.768324861435251	-1.39649975465308	-1.26647647901484	-0.659676523063034	0.70651915644686	-0.590303646422722	-0.557093194684886	0.667580593773529	-0.78973339015119	-0.304956821523911	-0.695944196139962	0.320092830359408	1.00216613469171	-0.88813488889493	-0.490485977246967	-0.0227109731323734
