""	"TF"	"size"	"nes"	"pval"	"pval.fdr"
"146"	"ZNF624"	62	-2.82782893903234	0.00468648412562745	0.182565779907677
"147"	"HINFP"	91	-2.82685154456544	0.00470081151187655	0.182565779907677
"148"	"USF1"	100	2.82563794790917	0.00471865650668776	0.182565779907677
"149"	"KIFAP3"	78	-2.82413760643785	0.00474080261610403	0.182565779907677
"150"	"ZNF146"	108	-2.82390059448294	0.00474430967339186	0.182565779907677
"151"	"E4F1"	189	2.82301557421712	0.00475742605091313	0.182565779907677
"152"	"CAND1"	248	-2.82251514929263	0.00476485707858339	0.182565779907677
"153"	"ZNF227"	44	-2.81965081921062	0.00480759327265951	0.182565779907677
"154"	"TRAF5"	85	-2.81875579740141	0.00482101806696182	0.182565779907677
"155"	"ZNF880"	239	-2.81868578605759	0.00482206962454895	0.182565779907677
"156"	"LMO4"	157	2.81822690302134	0.00482896710353057	0.182565779907677
"157"	"BID"	46	2.8179436310888	0.00483322942395689	0.182565779907677
"158"	"P2RY2"	47	2.81763374210642	0.00483789614291385	0.182565779907677
"159"	"ZFP28"	35	-2.81188071977715	0.0049252764272834	0.182565779907677
"160"	"GPR17"	50	-2.80982800979862	0.00495679808539875	0.182565779907677
"161"	"ZNF197"	38	-2.80875448043015	0.00497335588561591	0.182565779907677
"162"	"JMJD7-PLA2G4B"	69	2.80770688941322	0.00498956182348256	0.182565779907677
"163"	"GPR174"	71	-2.80745249513414	0.00499350443034605	0.182565779907677
"164"	"ZNF680"	24	-2.80734788843525	0.00499512644392043	0.182565779907677
"165"	"ZNF486"	23	-2.80115135132153	0.00509206308188793	0.18498076432022
"166"	"ZNF426"	32	-2.79824313126078	0.00513814198655305	0.185435874026363
"167"	"ZNF468"	55	-2.79646723293148	0.00516646495869245	0.185435874026363
"168"	"RAB17"	45	2.78886737002085	0.00528927210015262	0.188713672430445
"169"	"MTCH1"	66	2.78509973733455	0.00535112606086852	0.189790826087846
"170"	"E2F4"	66	2.77952718976041	0.00544380959834734	0.190384167059359
"171"	"RABL6"	64	2.77725125790548	0.00548207827088687	0.190384167059359
"172"	"ZNF551"	42	-2.77424921920416	0.00553292741931455	0.190384167059359
"173"	"GABPB1"	90	-2.77199821300824	0.00557133424057633	0.190384167059359
"174"	"PTPN11"	85	-2.77198951017071	0.00557148319465574	0.190384167059359
"175"	"F2R"	64	-2.76998677114002	0.00560585694369022	0.190384167059359
"176"	"SMAD4"	89	-2.76986945224884	0.00560787645099281	0.190384167059359
"177"	"STAG2"	73	-2.76905265375716	0.00562195488313422	0.190384167059359
"178"	"MIB1"	69	-2.76125124539444	0.00575803616999395	0.19280061921942
"179"	"BSG"	84	2.76091494833754	0.0057639684795794	0.19280061921942
"180"	"SOS1"	155	-2.75825308338	0.00581111880439644	0.19280061921942
"181"	"ZNF420"	17	-2.75764301405091	0.00582197398710628	0.19280061921942
"182"	"STAC3"	110	2.75446767351543	0.00587876971161827	0.193611789293626
"183"	"ZNF320"	31	-2.74946704827823	0.00596922643571664	0.19452707490252
"184"	"IQSEC2"	44	2.74934397580452	0.00597146843210939	0.19452707490252
"185"	"ZNF226"	38	-2.7400950702285	0.00614214149466319	0.199005384427087
"186"	"TBC1D9B"	36	2.7290404169456	0.0063518918394655	0.204694837020195
"187"	"RNF43"	63	-2.72552513204802	0.00641992887173139	0.205135504242616
"188"	"PDCL"	62	-2.72480162678865	0.00643401314608139	0.205135504242616
"189"	"NCOA7"	215	-2.71913133512003	0.00654536135492968	0.207321418333208
"190"	"OR1L8"	74	-2.71624097293572	0.00660278401216809	0.207321418333208
"191"	"CD47"	89	-2.71485332982094	0.00663051285084739	0.207321418333208
"192"	"ZNF594"	46	-2.71433355303502	0.00664092631297564	0.207321418333208
"193"	"ZNF681"	23	-2.70520730324152	0.0068261775432359	0.210288591012131
"194"	"XPO1"	82	2.70357695204938	0.00685975623467661	0.210288591012131
"195"	"ZNF154"	56	-2.70273409273388	0.00687717388369359	0.210288591012131
"196"	"ELN"	89	-2.70046757989576	0.00692420851613495	0.210288591012131
"197"	"NFKBIA"	75	2.69915746331676	0.00695152763208351	0.210288591012131
"198"	"ZZZ3"	65	-2.69881586749128	0.00695866662993283	0.210288591012131
"199"	"STK25"	71	2.69471020808453	0.00704498731487914	0.210288591012131
"200"	"P2RX1"	73	2.69426463977428	0.00705441290203711	0.210288591012131
"201"	"ZNF416"	35	-2.69227745550151	0.00709658796771685	0.210288591012131
"202"	"SUPT5H"	160	2.68610996899912	0.00722892921230357	0.210288591012131
"203"	"EVI5L"	59	-2.68606050038106	0.00722999959922721	0.210288591012131
"204"	"SOX18"	131	-2.68584667785726	0.00723462786234254	0.210288591012131
"205"	"NLRC3"	56	-2.68332002453592	0.00728951984606153	0.210288591012131
"206"	"RANBP2"	78	-2.68263461696944	0.00730447474247855	0.210288591012131
"207"	"ZNF302"	44	-2.68169486344982	0.00732502395574163	0.210288591012131
"208"	"ZNF749"	45	-2.68021673006952	0.00735745066878557	0.210288591012131
"209"	"BRWD1"	130	-2.67946350203687	0.00737402417292234	0.210288591012131
"210"	"ZNF573"	26	-2.67842649476428	0.00739689655118671	0.210288591012131
"211"	"SUV39H2"	111	-2.67690617489462	0.00743054398437516	0.210288591012131
"212"	"APH1A"	86	2.67658658539083	0.00743763451694557	0.210288591012131
"213"	"ZNF461"	34	-2.6748383413198	0.00747652921768904	0.210395850379475
"214"	"FRAT1"	64	2.67211183252418	0.00753755236593512	0.210839723039251
"215"	"MBTD1"	253	-2.67041733023031	0.00757570239403606	0.210839723039251
"216"	"PDE7B"	86	-2.66650476638292	0.00766445195857492	0.210839723039251
"217"	"ZNF470"	13	-2.66611323000708	0.00767338435999333	0.210839723039251
"218"	"DDIT3"	85	2.66593072909066	0.00767755107206438	0.210839723039251
"219"	"FUBP1"	55	2.66352282683985	0.00773271652654139	0.210839723039251
"220"	"ZBTB8OS"	112	2.66271608885112	0.00775127831588907	0.210839723039251
"221"	"ZNHIT6"	127	-2.66040167120093	0.00780475124613666	0.210839723039251
"222"	"TGFBRAP1"	78	-2.65937044342337	0.00782868326792553	0.210839723039251
"223"	"ARFGAP1"	52	2.65809899581257	0.00785828063131922	0.210839723039251
"224"	"ZBTB8A"	117	-2.65720168769846	0.00787922888902105	0.210839723039251
"225"	"SFMBT2"	276	-2.6484388420763	0.00808644790018511	0.215422972060931
"226"	"ITGA6"	63	-2.64383756545041	0.00819719833297394	0.216622463090191
"227"	"ZNF678"	50	-2.64356696534176	0.00820375360718606	0.216622463090191
"228"	"PSIP1"	108	-2.6379022644154	0.00834206206049804	0.219308421011514
"229"	"ZNF709"	52	-2.63446924773632	0.00842689369745743	0.219988771525877
"230"	"NF1"	87	-2.63388753775287	0.00844134425274468	0.219988771525877
"231"	"LPAR2"	47	2.62948986442783	0.00855130809478001	0.221161833095808
"232"	"ZNF260"	56	-2.62809051790913	0.00858656639008173	0.221161833095808
"233"	"NFATC2"	83	-2.62753901188739	0.00860049794298116	0.221161833095808
"234"	"IKBKG"	44	2.6261403750759	0.00863591944636046	0.221161833095808
"235"	"ZNF585B"	36	-2.62346776421922	0.00870396812563477	0.221161833095808
"236"	"MPL"	89	-2.62215464539725	0.00873757733536307	0.221161833095808
"237"	"CSNK2A1"	81	-2.6212382511334	0.00876110105858041	0.221161833095808
"238"	"CLN3"	72	2.62044403485797	0.00878153424704742	0.221161833095808
"239"	"ZNF253"	30	-2.61576697447408	0.0089027292490408	0.222519491782932
"240"	"ZIK1"	35	-2.61327822718516	0.00896782639480245	0.222519491782932
"241"	"F2RL1"	92	-2.61311143262744	0.00897220433310509	0.222519491782932
"242"	"NFIL3"	75	2.612664797935	0.00898393677201693	0.222519491782932
"243"	"ZNF671"	24	-2.60926404385385	0.00907371983250394	0.223818422535097
"244"	"ZNF85"	21	-2.59634410348873	0.00942216519845751	0.229477863872077
"245"	"ZNF836"	21	-2.59617178771245	0.00942689205166192	0.229477863872077
"246"	"MED15"	193	2.59532762946507	0.00945007902244678	0.229477863872077
"247"	"EIF2AK2"	100	-2.59510164013817	0.00945629502442492	0.229477863872077
"248"	"PLEK"	52	2.59193947824788	0.00954365592343733	0.229836120747085
"249"	"JRKL"	143	-2.58972745656659	0.00960519442055229	0.229836120747085
"250"	"CEP57"	101	-2.58946327511636	0.00961256755388752	0.229836120747085
"251"	"ZNF638"	79	-2.58702095684714	0.00968097039878657	0.229836120747085
"252"	"ZNF180"	45	-2.58664462119621	0.00969154905255854	0.229836120747085
"253"	"ZNF84"	52	-2.58630430030564	0.00970112421571779	0.229836120747085
"254"	"ZNF503"	51	2.58321400825527	0.00978845839008247	0.230992203110844
"255"	"GNB2"	75	2.57750099366826	0.009951759539369	0.233021598584177
"256"	"TRIP11"	171	-2.57748545177653	0.00995220708000489	0.233021598584177
"257"	"DGKQ"	31	2.57126062803606	0.010132903767281	0.235755893481372
"258"	"OLIG1"	97	2.56868915620009	0.0102083981635048	0.235755893481372
"259"	"RAD1"	42	-2.5669096201417	0.0102609353117203	0.235755893481372
"260"	"ZNF776"	36	-2.56650457536499	0.0102729269985255	0.235755893481372
"261"	"CENPB"	185	2.56539041219719	0.0103059770969956	0.235755893481372
"262"	"MGLL"	77	-2.56424273934748	0.0103401201275538	0.235755893481372
"263"	"OR2W3"	63	-2.56299921502269	0.0103772283128663	0.235755893481372
"264"	"PRKCD"	75	2.56278465655732	0.0103836429561365	0.235755893481372
"265"	"FCGR1A"	25	2.56123653445963	0.0104300317529801	0.235915510669293
"266"	"GPS1"	99	2.55578159416489	0.0105949596120556	0.238548534722674
"267"	"CXXC5"	113	-2.55365522884045	0.0106598750837513	0.238548534722674
"268"	"ZNF107"	61	-2.55208771660255	0.0107079556426175	0.238548534722674
"269"	"VPS25"	169	2.55160139173429	0.0107229119071022	0.238548534722674
"270"	"ZNF610"	64	-2.55022166520425	0.0107654446781811	0.238548534722674
"271"	"SH2B1"	56	2.54802621708294	0.0108334329201535	0.238548534722674
"272"	"ZBTB16"	87	2.5467762467795	0.0108723120484604	0.238548534722674
"273"	"RHOT2"	141	2.54543830874664	0.0109140646953445	0.238548534722674
"274"	"ZNF184"	20	-2.54418432386382	0.0109533267434136	0.238548534722674
"275"	"ZNF383"	30	-2.54330539891514	0.0109809204955421	0.238548534722674
"276"	"ZNF175"	25	-2.5432005347947	0.0109842168140571	0.238548534722674
"277"	"CAVIN1"	287	-2.53851209146289	0.0111324955919849	0.240895951546418
"278"	"TET1"	133	-2.53708702898134	0.0111779162372052	0.241008740740317
"279"	"ZNF569"	61	-2.53103606654039	0.0113726153924976	0.244327801658174
"280"	"ZNF597"	36	-2.52851044450235	0.0114547678191558	0.245213851100071
"281"	"CCND3"	62	2.527252088288	0.0114958953896244	0.245218494538821
"282"	"SRFBP1"	88	-2.52152105745278	0.0116848681557519	0.247405833945162
"283"	"ZNF572"	39	-2.51558484152501	0.0118835071688637	0.247405833945162
"284"	"ZNF550"	38	-2.51556517142678	0.0118841703212095	0.247405833945162
"285"	"TAPT1"	55	-2.51483792621652	0.0119087115144004	0.247405833945162
"286"	"BRMS1L"	85	-2.51464741228234	0.0119151479096935	0.247405833945162
"287"	"TYK2"	109	2.51352231619341	0.0119532215161846	0.247405833945162
"288"	"NPR3"	92	-2.51309527166668	0.0119677010534087	0.247405833945162
"289"	"ZMIZ1"	194	-2.51268555356132	0.0119816077284957	0.247405833945162
"290"	"ZFPL1"	139	2.51086500548488	0.0120435742788323	0.247405833945162
"291"	"GPR179"	100	2.5088647231914	0.0121119858725144	0.247405833945162
"292"	"ZNF608"	120	-2.50731991925653	0.0121650551353224	0.247405833945162
"293"	"OVOL2"	89	2.50689117021397	0.0121798206053264	0.247405833945162
"294"	"SMPD1"	72	2.50637059170347	0.0121977698894726	0.247405833945162
"295"	"TCF12"	150	-2.50520531315445	0.0122380330834187	0.247405833945162
"296"	"INHBA"	218	-2.504787915472	0.0122524838015222	0.247405833945162
"297"	"TSPO"	114	2.50460423964464	0.0122588476279134	0.247405833945162
"298"	"CHRNE"	63	2.50218179066662	0.0123430527644058	0.248269323053183
"299"	"SPSB3"	100	2.49883883079533	0.0124600964292141	0.248468347481639
"300"	"ZNF607"	32	-2.49856694781678	0.0124696586724418	0.248468347481639
"301"	"TAF4B"	129	-2.49814563912009	0.0124844891211555	0.248468347481639
"302"	"ATP2C1"	66	-2.49626019259902	0.0125510500781589	0.248468347481639
"303"	"RBCK1"	121	2.49600136673498	0.0125602117595823	0.248468347481639
"304"	"ZRANB1"	79	-2.4904157905184	0.0127593728104068	0.250767127118526
"305"	"PICK1"	62	2.49039584284236	0.0127600890509093	0.250767127118526
"306"	"TCF15"	98	-2.48306554944947	0.0130257115955956	0.254719489619525
"307"	"JUP"	406	-2.48250582692249	0.013046193412278	0.254719489619525
"308"	"PYCARD"	114	2.47786525713199	0.0132171048553311	0.255788604896329
"309"	"GULP1"	68	-2.47770017105357	0.013223221245552	0.255788604896329
"310"	"ZNF415"	36	-2.47713456901502	0.0132441956114792	0.255788604896329
"311"	"MKNK2"	37	2.47639548262088	0.0132716476681278	0.255788604896329
"312"	"DACH1"	179	2.47317409364024	0.013391888768318	0.256522949076404
"313"	"ZNF280C"	68	-2.47308194219753	0.0133953425193384	0.256522949076404
"314"	"ITGA9"	59	-2.46564198480515	0.0136767958236598	0.260910372129941
"315"	"ERG"	62	-2.464733842538	0.0137115060428647	0.260910372129941
"316"	"EMSY"	123	-2.46248201980845	0.0137979090921985	0.261723630058981
"317"	"ZNF578"	55	-2.46017495400369	0.0138869301183395	0.262581259083051
"318"	"MSH6"	63	-2.45799224019045	0.0139716192968168	0.262785870681065
"319"	"KIT"	57	-2.45763729342152	0.0139854342254354	0.262785870681065
"320"	"DNM2"	70	2.44878550726401	0.0143338778623257	0.268491449708687
"321"	"ADRA2B"	97	-2.44649606711364	0.0144252371196396	0.26864020098146
"322"	"ZFP82"	13	-2.44595225756605	0.0144470129677716	0.26864020098146
"323"	"ZNF585A"	32	-2.44154177270076	0.0146246962850441	0.26864020098146
"324"	"P2RX4"	58	2.44140291265869	0.0146303216261402	0.26864020098146
"325"	"ELF3"	86	2.43805883176942	0.0147663705769986	0.26864020098146
"326"	"ZNF229"	71	-2.43749997785667	0.014789215127542	0.26864020098146
"327"	"USF2"	173	2.43693288901689	0.0148124281333602	0.26864020098146
"328"	"BMI1"	243	-2.43681247115098	0.0148173614047243	0.26864020098146
"329"	"PIAS2"	84	2.43677598138024	0.014818856601117	0.26864020098146
"330"	"CAMTA2"	324	2.43616922369685	0.014843738457022	0.26864020098146
"331"	"ZNF513"	143	2.43608704478621	0.0148471112703556	0.26864020098146
"332"	"GMIP"	42	2.43529538511045	0.0148796374250658	0.26864020098146
"333"	"ELP2"	116	-2.42954434987001	0.0151178152067094	0.27007781428627
"334"	"SRGAP1"	88	2.42795730545106	0.0151841306353364	0.27007781428627
"335"	"KAT8"	128	2.42758214467093	0.0151998442959719	0.27007781428627
"336"	"LRPPRC"	168	-2.42660194107591	0.0152409678583443	0.27007781428627
"337"	"ZC3H12D"	74	2.42383711661517	0.0153574919149839	0.27007781428627
"338"	"GPSM3"	103	2.42324307607842	0.0153826299736793	0.27007781428627
"339"	"STAM"	73	-2.42279677392814	0.0154015399966792	0.27007781428627
"340"	"ZNF141"	24	-2.42210349224168	0.015430955233867	0.27007781428627
"341"	"PI4KAP2"	52	2.42195533709339	0.0154372477148945	0.27007781428627
"342"	"ZNF644"	96	-2.42138169935043	0.0154616327004117	0.27007781428627
"343"	"CNOT3"	166	-2.42128209958615	0.0154658700770639	0.27007781428627
"344"	"ZBTB44"	87	2.42048165595105	0.0154999613137266	0.27007781428627
"345"	"OR2L3"	63	-2.41811632902855	0.0156010883484573	0.271051952349719
"346"	"DDAH1"	71	-2.41214438369811	0.0158589998513846	0.274430167780353
"347"	"MCTS1"	121	2.41149892999771	0.0158870984684322	0.274430167780353
"348"	"PHF21A"	84	2.40580658074238	0.0161368057600588	0.275996043591143
"349"	"ZNF543"	17	-2.40501751046611	0.0161716908879644	0.275996043591143
"350"	"MAPK8IP2"	89	2.40393036127871	0.0162198627730218	0.275996043591143
"351"	"RAB24"	72	2.40388430889413	0.0162219061482283	0.275996043591143
"352"	"POU2F3"	126	-2.40225439177146	0.0162943725095306	0.275996043591143
"353"	"NFX1"	80	-2.4006252248051	0.0163670896188102	0.275996043591143
