node	mux	agg	layer1	layer2	layer3	layer4
61317	883.31792410001	3533.27169640004	0	0	0	1766.63584820002
61345	656.258896200003	2625.03558480001	0	0	0	1312.51779240001
6056	483.993307553173	1935.97323021269	0	60.8902922063527	907.096322899994	0
9208	368.67040996706	1474.68163986824	0	39.5940163341061	697.746803600013	0
10561	318.731990924185	1274.92796369674	0	71.2878490483714	566.1761328	0
10819	309.881869264412	1239.52747705765	0	84.1539048288235	535.6098337	0
10820	309.059667898619	1236.23867159448	0	18.9183767972337	599.200959000005	0
10263	297.982876794082	1191.93150717633	0	38.1245478881742	557.841205699991	0
61322	286.177065149999	1144.7082606	0	0	0	572.354130299998
6940	283.111304719759	1132.44521887904	0	49.0214525395235	517.201156899992	0
10821	281.354570397713	1125.41828159085	0	45.9090192954268	516.8001215	0
7011	267.87345219098	1071.49380876392	0	78.9224820819602	456.8244223	0
10262	261.052265499818	1044.20906199927	0	38.920352099636	483.1841789	0
9792	256.310402046877	1025.24160818751	0	45.8321597966437	466.788644297111	0
6942	254.267661908437	1017.07064763375	0	60.9323138168764	447.603009999999	0
6554	253.871263301533	1015.48505320613	0	76.0826297030679	431.659896899998	0
9793	248.608725020639	994.434900082556	0	30.7527946453398	466.464655395938	0
9303	237.341672993586	949.366691974344	0	42.3189720871684	432.364373900003	0
10114	235.327582744641	941.310330978566	0	55.7243546892797	414.930810800003	0
10309	234.214249709098	936.856998836394	0	34.5542805181958	433.874218900001	0
61362	231.81535035	927.261401399999	0	0	0	463.630700699999
61350	229.101325710828	916.405302843314	0	0	0	458.202651421657
6309	227.200490943702	908.801963774807	0	137.724078187402	316.676903700001	0
14768	223.91016184	895.640647360002	0	7.88076418	439.939559500001	0
6824	220.2058173492	880.8232693968	0	39.4927277983984	400.918906900001	0
5938	217.604989987029	870.419959948115	0	60.0753359740574	375.134644	0
6308	216.455659702586	865.822638810344	0	60.2389244051708	372.672395000001	0
10702	213.471097972798	853.884391891192	0	35.5438420455928	391.398353900003	0
8687	212.341555382512	849.366221530047	0	35.1601384650232	389.5229723	0
6439	208.705187605876	834.820750423504	0	28.8123002117519	388.598075	0
10264	206.132849967342	824.531399869369	0	24.2415764346845	388.0241235	0
6927	205.470476126865	821.881904507462	0	62.6981473537305	348.2428049	0
10168	204.98178735895	819.9271494358	0	82.1278080179017	327.8357667	0
6941	202.256214843623	809.02485937449	0	59.9484167872487	344.564012899997	0
10310	201.684011401413	806.736045605653	0	19.4501094028241	383.917913400002	0
12602	199.987316485001	799.949265940003	0	11.16325317	388.811379800002	0
10475	196.652527093216	786.610108372866	0	54.6596135864328	338.6454406	0
9427	196.18384773512	784.735390940479	0	67.6293774702404	324.738317999999	0
10844	194.463360373357	777.85344149343	0	56.800870146715	332.1258506	0
7781	193.185711452367	772.742845809467	0	43.7755822047338	342.5958407	0
9214	191.485391323508	765.941565294032	0	75.8943965470159	307.0763861	0
10846	191.183391052158	764.733564208631	0	69.3958310043145	312.9709511	0
16113	189.99779295	759.9911718	0	19.4566171	360.5389688	0
16905	187.1763293	748.7053172	0	15.5626003	358.7900583	0
7504	186.238771721627	744.955086886507	0	69.7683124432536	302.709231	0
16114	184.82247395	739.2898958	0	27.0119574	342.6329905	0
61320	184.665737349999	738.662949399998	0	0	0	369.331474699999
61319	184.639507399999	738.558029599998	0	0	0	369.279014799999
61348	183.6956255	734.782502	0	0	0	367.391251
65385	183.1163904	732.465561600002	0	0	0	366.232780800001
9428	182.35518800464	729.420752018561	0	88.9744343092798	275.735941700001	0
16908	181.21098346	724.843933840001	0	17.09643692	345.325530000001	0
65383	181.14492905	724.579716200002	0	0	0	362.289858100001
7778	179.873294779253	719.493179117011	0	116.999745858505	242.7468437	0
11497	179.711132358704	718.844529434815	0	41.1865225174074	318.2357422	0
8730	179.452421594744	717.809686378976	0	16.2112818700034	342.693561319485	0
7777	179.334378206936	717.337512827743	0	45.823432213872	312.8453242	0
7554	178.748894270062	714.995577080248	0	117.687428140124	239.8103604	0
10526	176.123569520692	704.494278082769	0	24.5077057823017	327.739433259084	0
13641	174.09041318	696.361652719999	0	16.99069706	331.1901293	0
10695	173.728529786501	694.914119146005	0	87.004499573004	260.452560000001	0
10217	169.962858760123	679.851435040491	0	40.5676839202446	299.358033600001	0
10849	169.385178934224	677.540715736895	0	31.2814142684457	307.488943600001	0
9217	169.142933051025	676.5717322041	0	17.6797699020502	320.6060962	0
16903	168.79300591	675.17202364	0	13.39304322	324.1929686	0
61383	167.0398326	668.159330399999	0	0	0	334.0796652
16902	166.84001775	667.360071	0	8.3421765	325.337859	0
7833	165.823959195993	663.29583678397	0	108.389678491985	223.2582399	0
16904	164.98212149	659.928485959998	0	12.67648318	317.287759799999	0
61478	164.76206015	659.048240599998	0	0	0	329.524120299999
9621	164.400462153309	657.601848613235	0	22.7467479066171	306.0541764	0
8982	164.227782050934	656.911128203735	0	49.3991627018675	279.0564014	0
8537	164.098035953184	656.392143812734	0	55.6851771063663	272.5108948	0
16907	164.08951295	656.3580518	0	9.0083416	319.1706843	0
10214	162.352158082112	649.408632328449	0	52.4649840642244	272.2393321	0
6418	161.89784187875	647.591367514998	0	46.4894629409198	277.306220816579	0
7927	161.819491439697	647.277965758787	0	105.544010179392	218.0949727	0
10645	161.598545715511	646.394182862045	0	27.3996083310215	295.7974831	0
6850	161.238401718345	644.953606873379	0	110.34227863669	212.1345248	0
10554	161.115136889635	644.46054755854	0	81.6718251792698	240.5584486	0
61323	160.7299321	642.9197284	0	0	0	321.4598642
5885	159.363635672618	637.454542690473	0	72.4123853452365	246.314886	0
13733	159.0939746665	636.375898666	0	7.250753433	310.9371959	0
7780	159.055637094938	636.222548379753	0	47.6986667898765	270.4126074	0
10110	158.988418958862	635.953675835449	0	29.1640006177243	288.8128373	0
16909	158.985067275	635.940269100001	0	7.35691635	310.6132182	0
8038	158.549356877705	634.197427510821	0	286.32884995541	30.7698638	0
17350	157.3824874	629.529949599999	0	15.0400166	299.7249582	0
10480	156.564632934747	626.258531738987	0	21.2219232694932	291.9073426	0
9199	154.709066977043	618.836267908173	0	21.5619972540851	287.856136700001	0
7924	154.238354051519	616.953416206077	0	69.6840264030372	238.792681700001	0
7665	154.111816726444	616.447266905778	0	57.5826237528891	250.6410097	0
9200	154.08392092397	616.335683695881	0	23.0566264479386	285.111215400002	0
10428	153.97580420633	615.903216825319	0	63.2895956126603	244.662012799999	0
9406	153.863598877343	615.454395509372	0	102.626230254686	205.1009675	0
5786	153.000990949859	612.003963799437	0	50.4028594997199	255.599122399999	0
7679	151.992523216453	607.970092865812	0	111.429820132906	192.5552263	0
10101	151.734407084	606.937628336	0	23.609508068	279.8593061	0
7879	151.255554416167	605.02221766467	0	300.139396932335	2.3717119	0
9201	149.785374238173	599.141496952692	0	67.8048824763458	231.765866	0
5883	148.369882122769	593.479528491074	0	57.2425262455382	239.497237999999	0
7590	147.614875229489	590.459500917954	0	77.2573953589769	217.9723551	0
10131	147.363430775204	589.453723100816	0	65.7301964504079	228.9966651	0
6576	147.14839075497	588.59356301988	0	79.5959393099396	214.7008422	0
13634	146.079774783	584.319099131999	0	14.931070366	277.2284792	0
9787	146.043531339155	584.17412535662	0	31.1586517783122	260.928410899998	0
7728	145.95509165234	583.820366609359	0	253.45235390468	38.4578294	0
6063	145.886887966625	583.547551866502	0	57.5527877332508	234.2209882	0
6526	145.625057525598	582.50023010239	0	46.7610783511951	244.4890367	0
17442	145.09679275	580.387171	0	11.9006298	278.2929557	0
10553	143.382058137036	573.528232548145	0	67.2415669740722	219.5225493	0
8064	142.954521470243	571.818085880973	0	62.2006759404867	223.708367	0
5772	142.924999116236	571.699996464944	0	44.6282089324721	241.2217893	0
7326	142.724583442959	570.898333771837	0	90.5697743859192	194.8793925	0
7821	141.680383043205	566.72153217282	0	156.90389388641	126.4568722	0
10790	141.335019013501	565.340076054002	0	23.056710627	259.613327400001	0
16906	141.301303775	565.2052151	0	11.03780385	271.5648037	0
17565	141.162161163	564.648644652	0	11.928402026	270.3959203	0
10845	141.12389704046	564.49558816184	0	86.9811755809212	195.266618499999	0
9351	140.272126473222	561.088505892886	0	28.2109834464423	252.333269500001	0
7704	140.055593920409	560.222375681635	0	199.855794440818	80.2553934	0
13636	139.975804292	559.903217167999	0	20.642673984	259.3089346	0
8112	139.471084427277	557.884337709109	0	101.901577354555	177.0405915	0
7855	139.135482516165	556.541930064659	0	119.47567703233	158.795288	0
10704	138.614233858264	554.456935433056	0	65.4248038165279	211.8036639	0
10115	138.604003093379	554.416012373514	0	60.4677808867571	216.7402253	0
6678	138.592815679925	554.371262719701	0	144.87407815985	132.3115532	0
11341	138.314082660181	553.256330640725	0	72.2353384203622	204.3928269	0
7857	138.301909515544	553.207638062174	0	60.5579799310873	216.0458391	0
9198	138.237716330954	552.950865323816	0	64.516777561908	211.9586551	0
7834	137.440628993495	549.762515973981	0	57.6719609869903	217.209297	0
61439	137.1489244	548.5956976	0	0	0	274.2978488
10847	137.007703451045	548.03081380418	0	47.1651840020906	226.850222899999	0
10111	137.006054509618	548.024218038473	0	57.6512677192365	216.3608413	0
8034	136.674600216536	546.698400866144	0	243.669825933072	29.6793745	0
6165	136.539320273926	546.157281095705	0	27.2185843478523	245.8600562	0
9910	136.178124873638	544.712499494554	0	38.6678760472778	233.688373699999	0
6933	136.057306208516	544.229224834063	0	80.7781511170317	191.3364613	0
17215	134.47213504	537.88854016	0	8.18156298	260.7627071	0
7481	134.454706826641	537.818827306564	0	266.610476653282	2.298937	0
6026	133.20035159207	532.801406368281	0	43.6015412841402	222.7991619	0
7032	132.813277535584	531.253110142336	0	37.8513162711675	227.7752388	0
5771	132.500601006623	530.00240402649	0	77.0381971132455	187.9630049	0
7835	132.483123626633	529.932494506534	0	119.689481753267	145.2767655	0
6814	132.401424312671	529.605697250685	0	93.0662198253427	171.7366288	0
14692	132.272318235	529.08927294	0	23.32793037	241.2167061	0
11117	131.764013241678	527.056052966711	0	97.3466132833563	166.1814132	0
16851	131.53476716	526.13906864	0	7.76791682	255.3016175	0
15594	131.2647267355	525.058906942001	0	12.466512771	250.0629407	0
11196	130.80008544162	523.200341766478	0	13.0813079832405	248.518862899999	0
7848	130.639833783192	522.559335132769	0	84.0627687663843	177.2168988	0
14456	130.63220652	522.528826079999	0	18.82256744	242.4418456	0
9412	130.307721972269	521.230887889076	0	31.4284291445379	229.1870148	0
10112	129.545272364111	518.181089456443	0	47.5784984282215	211.5120463	0
14421	129.143647	516.574588	0	0	258.287294	0
18468	129.0284256	516.1137024	0	12.1960607	245.8607905	0
8920	128.890115784622	515.560463138488	0	56.6162942692438	201.1639373	0
