nodeLabel	flow_class_1	flow_class_2	distance
PTN	0.139383756841111	0.361042685496032	0.1566
SMAD7	0.232830098757733	0.456725170500766	0.1564
LARS2	0.129787089817161	0.350173055363835	0.1559
CCL16	0.179151961147773	0.400785812644478	0.1558
UBLCP1	0.074978121463479	0.293749118665455	0.1558
RABEP2	0.113941280724966	0.333428464479172	0.1556
VPS28	0.172157455861855	0.390286332128347	0.1535
PARP15	0.135096784947544	0.351734820391086	0.1532
MRPL30	0.2522924574757	0.471536024058345	0.1528
KHDRBS3	0.178154723327686	0.394306820039293	0.152
TLE2	0.211673219639912	0.428208649797987	0.1517
FAM136A	0.165432863993465	0.380552631484868	0.1516
DPH5	0.12572125997954	0.339367955252082	0.1513
FKBP5	0.0626352053066516	0.274464987864152	0.1512
KCNIP1	0.173263892475542	0.388095793303578	0.1512
SERINC1	0.0933591151854068	0.305976093137284	0.1511
OR6K2	0.204701956419422	0.420141414932838	0.151
ACTR10	0.0862704527699553	0.297020867599366	0.15
ADRB1	0.190226724147164	0.402467173214026	0.1491
NBR1	0.165240725800866	0.376740208454912	0.149
CHD1L	0.177043170310465	0.388094422408097	0.1485
COMT	0.101365732149772	0.309960784136583	0.1482
PNPLA2	0.14254875222655	0.351927239322816	0.148
RAB41	0.146282835779275	0.355625128098969	0.1479
DDX43	0.171556636998188	0.380705326792828	0.1473
MTHFD1L	0.125757761459502	0.332628090586781	0.1465
WDSUB1	0.142051903194235	0.348895087072921	0.1462
BCAR3	0.24761875529915	0.457155017734074	0.1461
UBE2J2	0.13952174433009	0.345893211253565	0.1459
MRPS28	0.252038380487208	0.460585523536217	0.1454
EIF4EBP1	0.309274181193522	0.519306446892333	0.1453
TGS1	0.19031776322594	0.397116910727211	0.1453
HOXB5	0.227892258886279	0.435576856562519	0.1452
OR51F1	0.175172090877621	0.380471555796369	0.1445
CASP1	0.229203205044465	0.43524466809935	0.144
TRPS1	0.20840469765652	0.413111182060437	0.1435
DDX58	0.20718504647932	0.411127892354764	0.143
SNORA31	0.16350262355359	0.364814775205396	0.142
OR51D1	0.250943196042148	0.454027307031916	0.1416
KDM5C	0.24739289204752	0.449809572077146	0.1412
ZNF83	0.215610727719591	0.416536825191403	0.1407
AKR7A2	0.197265192179685	0.397116910727211	0.1403
RPL36	0.273535618477439	0.47477023156267	0.1399
KIF5A	0.165760602149482	0.363830258788908	0.1397
CC2D1A	0.168520482810179	0.366269021498845	0.1394
COG1	0.224599847019336	0.423515617393392	0.1391
SERPINA1	0.129803383905234	0.32608134993369	0.1391
ANXA5	0.201348683266983	0.398937011261776	0.1387
EMX1	0.154340059232842	0.350793742576708	0.1387
REEP5	0.114612040439857	0.308547307780613	0.1377
PER1	0.2353646130312	0.432281109071143	0.1376
NKX2-5	0.226451493605557	0.422588976644228	0.1372
QARS	0.0971013569538298	0.289802203660376	0.1372
NEUROG1	0.231904170007496	0.427802425571851	0.1369
FRS2	0.251912076511725	0.447315236504789	0.1362
ZNF621	0.214289518492459	0.408417247468464	0.136
SERPINB7	0.147746487196832	0.339861154881382	0.1358
ASCL2	0.14686122113827	0.338693877463617	0.1357
MRPS6	0.25189646035793	0.445932613841404	0.1352
ETV2	0.141820880606194	0.332317332838855	0.1348
MOCS1	0.152342805865633	0.342200372295323	0.1342
OR52N2	0.139051241014075	0.328093189595935	0.1338
SIX2	0.207105036940271	0.397116910727211	0.1333
LRCH1	0.143981000657371	0.331395925667037	0.1326
GABRA5	0.193061242785488	0.381178179630515	0.1322
CD99	0.190089559117987	0.377809591666417	0.132
ZBTB39	0.265222839350314	0.454915560266724	0.132
RAI1	0.247163450267116	0.435981284747168	0.1317
PRKAB1	0.240009707890499	0.428161091623004	0.1314
GLIS2	0.210328359193323	0.397116910727211	0.131
AKR1B1	0.0750127708950831	0.25802012035419	0.1308
KLHL25	0.168964654617476	0.354424693688391	0.1308
PSMB3	0.261544311015941	0.448440154423746	0.1301
ZNF410	0.295258040286761	0.482638959714716	0.1298
PCLO	0.212684962194121	0.397116910727211	0.1293
RGN	0.235833583490298	0.420870329776896	0.1293
TUBA3E	0.21313105590083	0.397116910727211	0.1289
ROR2	0.19591259562302	0.378870520430414	0.1285
USP20	0.245195652521962	0.428620705852077	0.128
SYDE1	0.251585584584261	0.434888748032209	0.1278
ZNF124	0.197285368327529	0.378825268694859	0.1275
OR13C3	0.247197209551612	0.429541870902553	0.1272
OSCAR	0.132341355218305	0.311410405795043	0.127
TDRD3	0.260926607912782	0.443434317413019	0.127
PPIL3	0.0234023493343657	0.199454349624072	0.1269
ZNF557	0.172387453890844	0.352318635722815	0.1269
SUV39H1	0.216220327129796	0.397275855697481	0.1268
DNM1L	0.207178191015556	0.387845230358033	0.1267
TBC1D10C	0.288685424615787	0.470811098342127	0.1262
KRIT1	0.257815688544395	0.438903099553384	0.1261
KRT14	0.217216458611359	0.397116910727211	0.126
FOXN2	0.278196057958754	0.459146668651798	0.1256
ZNF365	0.164476051227337	0.342216548797372	0.1255
BBC3	0.192416562378892	0.37080125264917	0.1254
ATP6V0C	0.228795561292923	0.407357329190399	0.1249
GPR68	0.270879611729762	0.450464610776188	0.1248
GEMIN2	0.0403278873352422	0.213272123909767	0.1244
OR2W3	0.219652296286135	0.397116910727211	0.1243
CTSB	0.235013030427924	0.412044077908532	0.1237
CPT1A	0.26504959174586	0.442063364045505	0.1231
OR2H1	0.238963247100122	0.415104383605652	0.123
INSIG1	0.208851439701955	0.384123812220078	0.1229
OAT	0.206072165240726	0.380808200683045	0.1226
KCNJ2	0.146948115585062	0.318795466951963	0.1217
ABL1	0.328333852089352	0.504900923929626	0.1216
MBD4	0.197190336897133	0.369928086967739	0.1214
SDE2	0.139490216771282	0.310434222079044	0.1212
CGGBP1	0.168432017230234	0.339877512627006	0.121
TBX1	0.278608388541953	0.452892901612051	0.121
ALK	0.239234329121554	0.412271328369193	0.1208
RPS21	0.258195024681081	0.431680278989805	0.1208
CAPN2	0.248753608738875	0.421922296426231	0.1207
PSMB5	0.17702579109463	0.348297169529229	0.1207
TCF25	0.226853714015644	0.398792894879882	0.1203
HK1	0.107254468237396	0.275321346220324	0.1198
COX7A2L	0.225599712469991	0.396237188164315	0.1194
MRPS2	0.251944277163248	0.423118785172399	0.1193
PRPSAP1	0.134773555223976	0.302837060525896	0.1193
SSU72	0.268515277643144	0.439887548373603	0.1191
TUBB3	0.164289777876752	0.332424217277139	0.1188
CLIP1	0.0555897519450953	0.220387830554559	0.1185
OR2A2	0.23617831564542	0.40527243684446	0.1181
TMCO2	0.187905053506581	0.355321092268728	0.1179
DCTPP1	0.146624030653631	0.312158856353117	0.1173
ABCA1	0.229887260537369	0.397116910727211	0.1169
NUFIP2	0.160858280456142	0.326090854557819	0.1168
TUBB2B	0.177789381262605	0.342401799889054	0.1161
CLN3	0.206301416590778	0.371584849665494	0.116
ZNF689	0.256727165648476	0.423247731368903	0.1159
KIF13B	0.23154502277795	0.397116910727211	0.1158
ZMYM1	0.199572431069703	0.363073806145878	0.1149
CLEC4E	0.24215171458403	0.406583328723084	0.1148
NACC1	0.273377718920276	0.43859082801658	0.1147
ANP32B	0.186250635783369	0.348692665917889	0.1144
OR52R1	0.178473742015274	0.340599626947305	0.1143
PTH1R	0.235243715253121	0.397116910727211	0.1131
C1D	0.362837382119323	0.527903893527784	0.113
MAR09167	0.235565212309697	0.397116910727211	0.1129
ZFAND6	0.180154948142436	0.340309718323644	0.1129
FKBP8	0.268920221923795	0.431083919133217	0.1127
PCSK1N	0.156822889652067	0.315937357510246	0.1126
CDK18	0.307656622857803	0.470365727983877	0.1123
CHCHD3	0.241006223082034	0.401699552658705	0.1122
RASSF6	0.260336497138046	0.421083761035559	0.1119
PPP3CC	0.201343032273197	0.360355267990854	0.1117
USP21	0.267728809537298	0.42844859819257	0.1117
ZNRF3	0.164485606352201	0.322254964197407	0.1116
OR10J1	0.245931174975543	0.405763089043137	0.1115
CA4	0.120162227302994	0.276204423862091	0.1112
MRPL57	0.261758661613524	0.421593965254774	0.1112
OR10G7	0.255306436586353	0.414962574946639	0.1112
APOBEC3B	0.141270943851152	0.296924382264567	0.1105
TP53BP2	0.233786736766497	0.391793703053726	0.1104
MTSS1	0.222753876049959	0.379899876590343	0.11
PTCH2	0.265263434445902	0.423434277001384	0.11
ENTPD1	0.211737298951296	0.368447949818234	0.1099
PSME2	0.278313181970485	0.436246405147586	0.1096
CLCN5	0.162395660352597	0.316659904794713	0.1091
FGF3	0.291612890625868	0.449149534050257	0.109
LDB1	0.257411356719577	0.413178105145282	0.1084
RLIM	0.313657663842795	0.470914515443886	0.1084
WLS	0.241965475633963	0.397130687620859	0.1083
EGR1	0.179682304473618	0.331856050351268	0.1074
MT-CO3	0.142356059088489	0.293424009924398	0.1073
PLTP	0.158966895651321	0.310362616659267	0.1072
CAMP	0.15522341465461	0.306299335471617	0.1071
STYX	0.152321238606965	0.303156314010928	0.1069
SIRT6	0.313138314587345	0.467859306534451	0.1067
S100A7A	0.14791895280685	0.298100338790991	0.1066
MTX1	0.239683961864564	0.392101638914408	0.1064
NTF3	0.21648452261422	0.368146655536596	0.1063
MS4A4A	0.190209588758621	0.340828909537852	0.1061
NGF	0.224039176414699	0.375600239079796	0.1061
MRPL4	0.252019371895987	0.403862622540713	0.1058
TRIM56	0.0774411593440314	0.224463491363801	0.1057
DUSP3	0.11536161440086	0.26303281925623	0.1054
GDI1	0.229239292158983	0.379603036959227	0.1052
OR2T33	0.24630802012628	0.397116910727211	0.1052
TXLNA	0.133553085391231	0.281068551577798	0.105
SOCS6	0.210436819642508	0.35956281772454	0.1047
EDN1	0.265107374156125	0.415336173379811	0.1044
MVD	0.176780413187966	0.32425886412364	0.1041
IL3	0.24378129330541	0.392895387932529	0.104
ADA	0.161667427396213	0.308346232027696	0.1039
BIN1	0.107243755946551	0.252465915987614	0.1039
OTUD6B	0.26886624115012	0.417914812369764	0.1035
TRDMT1	0.212285396839628	0.359573263797608	0.1034
ZNF792	0.251217745172001	0.399666923831714	0.1034
FKBP1A	0.168654488451295	0.314660318152855	0.1033
ST6GALNAC4	0.220189084593479	0.367563829533589	0.1033
ZNF268	0.202036531762014	0.348803161870369	0.1032
RASA2	0.223084711345802	0.370283512588659	0.1031
FKRP	0.198014865320192	0.344367798970985	0.103
ZNF208	0.17854153737803	0.324379909428947	0.103
MRPS10	0.152922855276619	0.297960050935038	0.1029
CARD14	0.186690624248104	0.331527512145612	0.1021
NR1I3	0.181373710217127	0.325995071512265	0.1021
GALNT11	0.185512381308807	0.329849220404791	0.1018
ST14	0.122772134471371	0.265306596801898	0.1017
RAPGEF6	0.284807573880212	0.431399512107754	0.1015
RXFP2	0.320013531263704	0.467397170146687	0.1014
TBC1D28	0.20640356483528	0.350186534214383	0.101
ANPEP	0.147684663087742	0.289547551684992	0.1008
PPM1B	0.0970885934139015	0.237648959618079	0.1008
ANK3	0.282125991820358	0.427278420255915	0.1006
PDC	0.224012767706421	0.36771111595897	0.1006
GOT1	0.18504820152923	0.327270264747026	0.1003
HIBCH	0.20083070220714	0.343375792227406	0.1003
PDCD1LG2	0.244925564770672	0.388449726655415	0.1001
STOM	0.225828995342232	0.368621355212056	0.1
SSTR1	0.245085510986815	0.388228805300646	0.0999
FXN	0.15485564163651	0.295562453156469	0.0998
NOL8	0.20120812135236	0.342697881662752	0.0995
BRK1	0.232318988540856	0.374376510690788	0.0993
MRPS24	0.22681675939805	0.368535296445684	0.0992
NDUFV3	0.252901178990396	0.395175071132197	0.0991
CHEK2	0.291820054852685	0.434689596799549	0.0988
RAMP3	0.206659630422926	0.347293931713653	0.0988
PRAME	0.247257538796906	0.38866346914291	0.0986
RILPL1	0.225352107926909	0.366187429439905	0.0986
CUTA	0.216404642021114	0.35658059670281	0.0983
VRK3	0.0938861985066563	0.230776541591254	0.0983
GPR89A	0.140730969951133	0.278662172908888	0.0982
OPHN1	0.23843617870358	0.378920396630712	0.0981
IL7	0.187953953839773	0.326746341976836	0.0979
SACM1L	0.201759545488854	0.340939058281753	0.0979
CYCS	0.316356524398725	0.458515521883939	0.0978
TMPRSS2	0.200233335440197	0.339215616593928	0.0978
IQGAP2	0.298247462042557	0.439257723400634	0.0974
SFN	0.184197658366436	0.321932626547737	0.0972
FAM98A	0.140420957030836	0.276622517291918	0.097
WWTR1	0.294891627784313	0.435077380040185	0.0969
HSP90B1	0.422725636328649	0.566249893362635	0.0968
FAM151B	0.187638913972109	0.324793141121125	0.0967
HOXD11	0.181252497329667	0.318121901159589	0.0967
ZNF80	0.2158611600254	0.35370268841401	0.0967
EPB41	0.102985386545838	0.237715789315155	0.0966
IRF2BP1	0.400004909651805	0.542183619962203	0.0963
HP1BP3	0.0676317053916703	0.200851660149289	0.0962
DR1	0.374823373450234	0.515896545578861	0.096
ST18	0.330042561288465	0.469989769025407	0.096
GSS	0.179681302867266	0.315437267549617	0.0959
CHTOP	0.0385425505990495	0.170058049393742	0.0956
CEP250	0.268391943060128	0.405882169273169	0.0955
CNGA3	0.260271862199325	0.397116910727211	0.0952
KCNIP2	0.276453570766079	0.413730204257157	0.0952
ZNF48	0.265978205133058	0.403036601524382	0.0952
TIMM17B	0.142296493224481	0.275912207846401	0.0951
OR1L6	0.256124885323533	0.392635633502264	0.095
AK7	0.184112398255907	0.318536036388839	0.0949
LGALS1	0.263792008288534	0.400319559384248	0.0949
GRWD1	0.120622026735587	0.253213856182771	0.0948
STX17	0.254969039487247	0.391200584966964	0.0948
SEC63	0.227956077245966	0.363098937665752	0.0946
CNPY4	0.0963388598096293	0.227799531348461	0.0945
SH3RF2	0.166396769236527	0.299434994254868	0.0943
DTX3L	0.0759123004250873	0.206246391259539	0.0941
DDX24	0.205526167798768	0.339283283630012	0.094
OR2M4	0.283633129219365	0.419378898990735	0.094
TIMM8B	0.261876713257973	0.397116910727211	0.094
CAV3	0.135351413914097	0.2668509756268	0.0938
MS4A13	0.190534662314763	0.323594877868341	0.0938
ACSL3	0.126486890317473	0.257578393686374	0.0936
CYYR1	0.178853272574408	0.311163618935698	0.0935
MGAT1	0.227397065518728	0.360145627792862	0.0929
PIBF1	0.224024362628496	0.356401221026475	0.0927
GFM1	0.317880087156378	0.452573129291451	0.0926
MRPL17	0.308297757296805	0.442796254732817	0.0926
MTIF3	0.204281812503921	0.33562001959139	0.0924
OR4K13	0.157468461339661	0.28755483208209	0.0924
WSB2	0.225191792069336	0.35686209143463	0.0922
MORC3	0.312626930940223	0.446413462507548	0.0921
NUMB	0.17786386154123	0.308078147729897	0.0921
PROP1	0.264987492109475	0.397116910727211	0.0918
CHP1	0.0659508933293097	0.192676410935616	0.0917
ZNF236	0.247954316655337	0.37923493064572	0.0915
FBXW5	0.266586783008067	0.398146294302205	0.0914
KRI1	0.160501635164176	0.289347848782058	0.0914
MRPL37	0.327342360222112	0.460502237547633	0.0914
TMPRSS6	0.194862381460983	0.324518706765475	0.0914
UFC1	0.201767584834865	0.331679970734487	0.0914
CHMP7	0.221179944262717	0.35096250169829	0.091
HIVEP1	0.245440037767388	0.3758410267148	0.091
TIMM44	0.219358534389509	0.349160604028661	0.091
EIF1AD	0.179559031892393	0.307985106661054	0.0908
RHOF	0.266523939202228	0.397116910727211	0.0907
BMPR2	0.340765065619466	0.473033151443094	0.0905
JMJD6	0.291872188970381	0.422673652896499	0.0904
GLUD1	0.231221168299438	0.360323183514991	0.0903
GPR31	0.2075773126914	0.336025467249732	0.0903
BAIAP2L1	0.262608009409338	0.392177398083194	0.0901
MRPL47	0.239879976276167	0.368694023185165	0.09
PHTF2	0.335732447437428	0.467023427064493	0.0899
TXNIP	0.207229976268897	0.334546546528656	0.0895
ZNF436	0.203534209143778	0.330620027786089	0.0894
CNTNAP3	0.255550507442268	0.383570623611315	0.0891
PPP1CB	0.315671637205811	0.445159817754762	0.089
TRAFD1	0.255776614847302	0.383670720883752	0.089
DYRK2	0.307842459041496	0.436871731088285	0.0888
P2RY2	0.331964229937911	0.461633916757434	0.0888
CHMP3	0.264381185318632	0.392055413169013	0.0887
EME2	0.239450006301097	0.366423336709956	0.0887
TTC32	0.208540056260686	0.334467493024965	0.0885
CLEC5A	0.330366185455645	0.459355760850907	0.0884
MAR10227	0.269723202120147	0.397116910727211	0.0884
GSTCD	0.194430035017314	0.319688196395753	0.0883
PDE4C	0.260214823236931	0.387218323081675	0.0883
MAEL	0.270084638049219	0.397116910727211	0.0881
EID1	0.300699954965415	0.428210318094862	0.0879
BAG5	0.169997598157842	0.293918474572185	0.0878
ATP13A1	0.171382509531161	0.295140559134635	0.0877
ACO2	0.28374621775291	0.41002917139178	0.0874
RHBDF1	0.203997592076628	0.328268668446013	0.0874
RPE65	0.193304668218428	0.317105497216102	0.0873
ZNF676	0.298532549769968	0.424998686299218	0.0872
ZMYM2	0.363487186473941	0.491512871987762	0.0871
CASP4	0.172226629251667	0.294947306387257	0.087
AKT3	0.346584882810363	0.473722620180416	0.0868
TBC1D15	0.201917802205086	0.324804412785421	0.0865
TERT	0.248802944998867	0.372902541690073	0.0865
OR10G3	0.160668073925429	0.282342698139326	0.0864
UBXN7	0.308542407489391	0.434048058492669	0.0864
FNTB	0.260500142672061	0.384433526959578	0.0862
H2AFY2	0.154478150124701	0.275648327079234	0.0862
HSCB	0.227180701703182	0.350292844091856	0.0862
VPS26A	0.2542607992028	0.377898376445456	0.0861
FRAT1	0.350482712530672	0.476525982488817	0.086
NCOR2	0.363104679917174	0.489485836631441	0.086
DFFB	0.279898491394233	0.404029688049418	0.0859
PAK2	0.364115250775705	0.490313151826123	0.0858
CX3CR1	0.221667116702941	0.343947597701133	0.0857
SPTA1	0.310277236184686	0.434718517885041	0.0856
B4GALT1	0.198589859703753	0.319859571733464	0.0855
ZNF568	0.222227377524547	0.344066563166516	0.0854
MRPL20	0.327456511922157	0.451894967090972	0.0853
PPP4C	0.381788300077216	0.507530026799986	0.0852
MEIS3P1	0.2742851015179	0.397116910727211	0.0851
SAMM50	0.240882129939829	0.362704428835384	0.0851
SLC7A10	0.21611375715063	0.337409157147797	0.0851
ZNF593	0.335594456672722	0.459680148108717	0.0849
GPN3	0.239999269595842	0.361229908410546	0.0847
PPIP5K2	0.196878541355601	0.317022020547975	0.0847
BCAP31	0.285571343192117	0.407926511348936	0.0846
DDX39B	0.26937194457599	0.391263387864193	0.0846
EPHX2	0.210633520183701	0.330996371335732	0.0846
MRPL33	0.251837878148427	0.373358835431134	0.0846
OR4D5	0.222785182736311	0.343462911611732	0.0846
EYA2	0.337032631308474	0.460572250710681	0.0845
OXTR	0.275229634958207	0.397116910727211	0.0845
C2	0.143308080602863	0.261331660008847	0.0842
IGFBP5	0.188352571085371	0.307377519677238	0.0841
RUFY3	0.219730308638742	0.339579017103052	0.0841
HOOK1	0.253339436906289	0.374049433590704	0.084
ZNF282	0.223358064505527	0.343157953952783	0.084
RAB3GAP1	0.233406699589226	0.353306625004485	0.0839
SUMF2	0.174115071177704	0.292253497449121	0.0837
ADAMTS1	0.251122377682145	0.371190498373373	0.0836
PROM1	0.213301773460923	0.332310145057284	0.0836
RNF125	0.220331522222979	0.339587118180023	0.0836
ARHGAP15	0.258955340166128	0.378698290391355	0.0833
ZMPSTE24	0.21661844048066	0.335274259860269	0.0833
CD52	0.265136039014699	0.384861298824735	0.0831
TGFA	0.171721356113683	0.288753070975498	0.083
OR5AS1	0.225453763127416	0.343758200958188	0.0829
CLCN4	0.277634446715486	0.397116910727211	0.0827
IL7R	0.300802878479789	0.420508789568444	0.0825
NPAS2	0.334739833634969	0.454875326941888	0.0821
RNF216	0.246322982021679	0.364086530707378	0.0821
BAMBI	0.315181599209085	0.434499447293991	0.0819
HDGF	0.0909788080785865	0.204287258406379	0.0819
LMAN1	0.375069374022416	0.495915049634696	0.0819
SLC2A8	0.281067159847997	0.399302299890505	0.0818
ZNF606	0.27892137745613	0.397116910727211	0.0818
KIAA2013	0.166824914431211	0.281785519178154	0.0816
ZBTB24	0.268147309496816	0.385708451274587	0.0816
OR5M3	0.323425519944773	0.442125793041437	0.0813
PLEKHG2	0.292253681245826	0.410101390041897	0.0813
MKLN1	0.32121634197119	0.439716711956317	0.0812
PDIA6	0.18295182296897	0.297691820448466	0.0812
ALDH3A2	0.134191565139851	0.247444020927964	0.0811
SRPK1	0.316977559478911	0.435159113853791	0.0811
STK24	0.3485998621928	0.467321067055586	0.0809
DHPS	0.223345743918083	0.338589610998929	0.0808
LRRFIP2	0.268281309806848	0.384678855479909	0.0808
MYL6B	0.0916542912919745	0.203414247856057	0.0808
PTGES	0.262307066128482	0.378615558246808	0.0808
THAP7	0.310278054937085	0.427879450826721	0.0808
ALG14	0.175834916347108	0.289722173380038	0.0807
HSPA5	0.389699114392315	0.509244973586632	0.0807
DNAJC19	0.23328635758447	0.348467230310149	0.0806
PTPRH	0.328196722419058	0.44587950903621	0.0805
C9orf50	0.161898923085433	0.274635063096846	0.0802
EBF2	0.306086312828765	0.422481263586523	0.0801
CD80	0.207682719907871	0.321423603768576	0.08
GOT2	0.187618554848054	0.300648942152829	0.0799
CLNS1A	0.240732251932902	0.353980474508041	0.0791
ZNF343	0.298837018263488	0.413492721154305	0.079
ECT2L	0.283067915768081	0.397116910727211	0.0788
EXOC3	0.320407599796147	0.435419437570456	0.0788
UTP20	0.144265414833249	0.254513936252678	0.0788
ZNF177	0.283144105192063	0.397116910727211	0.0788
PPP1R12B	0.246769264873868	0.359672695513774	0.0787
AVPR2	0.318926685532525	0.433521088825021	0.0786
NUP35	0.358438140870196	0.474112218560968	0.0786
TMCO6	0.139529064480195	0.249406387265623	0.0786
ZNF479	0.327589831425974	0.442534969903106	0.0786
SETX	0.275317417219252	0.388264021331178	0.0782
NEK6	0.33171805857915	0.445959155662964	0.0781
PCDH11X	0.262528138673431	0.374999342013964	0.0781
CAD	0.250427994459474	0.362301580212858	0.0779
OR4C46	0.186912693973997	0.297107655788943	0.0779
TOR1AIP1	0.165699606788933	0.275322116844405	0.0779
TTC22	0.160213653570223	0.269634432940682	0.0779
DNAJC5	0.0631379121082651	0.169860829632232	0.0778
COL24A1	0.277450705625313	0.389665279105405	0.0777
DDX11L2	0.153136251686721	0.261896061279113	0.0776
SLC43A1	0.129768159021964	0.23791937225299	0.0776
VPS39	0.272443371629546	0.384448263670498	0.0776
ATP6V0A1	0.213681617489341	0.323986507481062	0.0775
OR51E2	0.254595353699012	0.365918915594414	0.0775
TIGD7	0.338604186893283	0.452089573201319	0.0774
MAN1B1	0.221406968427892	0.331480081906226	0.0772
NOL6	0.207717578525124	0.317370181828757	0.0772
MDH2	0.302250876952213	0.414300363923407	0.0771
AKAP5	0.321671048573828	0.434066939908328	0.077
MOB1B	0.145046996993152	0.252714563634337	0.077
TAX1BP1	0.225061824893231	0.334959758875906	0.077
ZNF471	0.284636507770759	0.396070597661498	0.077
NPSR1	0.294342369146674	0.405802972200523	0.0768
PDE3B	0.315370118929234	0.427353326438469	0.0768
DUSP9	0.277187742320613	0.388048798248266	0.0767
USP16	0.358612024187961	0.471400771220067	0.0766
ELL3	0.357205613637188	0.4698969318018	0.0765
SRGAP2	0.316002419913503	0.427532368588694	0.0765
STXBP4	0.329192970500341	0.44115153408955	0.0765
TACO1	0.141413255562423	0.248288965326437	0.0765
GAK	0.300722469117944	0.411770103306081	0.0764
HPRT1	0.182644012904098	0.290522253504048	0.0764
ZNF705D	0.290632027108972	0.401058744355971	0.0762
NUCKS1	0.20271014554461	0.310711209371084	0.0761
DCUN1D3	0.148295722575215	0.254481188633933	0.0759
PHF21A	0.246352383391353	0.35504406439432	0.0758
SGCD	0.135843402772852	0.241549787421823	0.0758
VSIG1	0.233141756599179	0.341279729795375	0.0756
BRAF	0.329489364705327	0.440027713029125	0.0755
INS	0.325738418889469	0.436047630830385	0.0754
NDUFC1	0.226804229322809	0.334291902756049	0.0753
MRPS34	0.327416711645412	0.437294575799379	0.0751
CIAPIN1	0.28085960753841	0.38937335684357	0.075
ERAS	0.339376651505032	0.449359681996758	0.075
TFCP2L1	0.25502487802475	0.362799509972475	0.075
ZNF823	0.198118290739648	0.30433391948943	0.075
AOAH	0.265118498803911	0.373029708438094	0.0749
ICOSLG	0.314935159645868	0.424143987326927	0.0749
MAP1LC3B2	0.230199084357293	0.336988929410496	0.0748
NDUFA8	0.306606820623045	0.415553225699535	0.0748
HOMER2	0.356000369718272	0.466025792977079	0.0747
OR1J4	0.279158643100741	0.387113035507883	0.0747
ZBTB1	0.194033161269379	0.299757141503431	0.0747
CAMK2N1	0.219166045733973	0.325464401057203	0.0746
NEK10	0.214415761837099	0.320361385502597	0.0745
