node	mux	agg	layer1	layer2	layer3	layer4
19386	449.656113823909	4.38542543917561	0	0	0	2.1927127195878
22538	349.215231197695	4.75600120188956	0	0	0	2.37800060094478
24150	299.256285068814	1.92962948866338	0	0	0	0.964814744331692
23891	282.83806647573	2.51562935203735	0	0	0	1.25781467601868
23593	280.844178599701	6.69877655770489	0	0	0	3.34938827885244
24149	270.893843619289	3.45102246762954	0	0	0	1.72551123381477
24151	259.321841707439	2.09767513134938	0	0	0	1.04883756567469
20270	254.006596665256	5.76817307839063	0	0	0	2.88408653919531
23592	240.763781350198	11.7229701976224	0	0	0	5.86148509881118
23122	233.394335785378	6.4171994950729	0	0	0	3.20859974753645
23123	233.232314726219	6.8156088028057	0	0	0	3.40780440140285
20341	231.273092360402	4.28753254418808	0	0	0	2.14376627209404
20272	227.133205035872	5.76817307839063	0	0	0	2.88408653919531
23639	222.86305295616	14	0	0	0	7
19884	219.625803700695	5.45545508012279	0	0	0	2.72772754006139
28098	218.910646235503	2.19749739613699	0	0	0	1.0987486980685
22633	217.514622852973	5.71989353047599	0	0	0	2.859946765238
23444	213.850814890335	10.732557145023	0	0	0	5.3662785725115
24032	201.887617519655	3.35450608785352	0	0	0	1.67725304392676
20154	199.675556030394	7.1330134297052	0	0	0	3.5665067148526
23594	197.112941136666	6.69877655770489	0	0	0	3.34938827885244
19769	196.96197727049	8.60191346900848	0	0	0	4.30095673450424
22017	194.957413534773	5.10977716333013	0	0	0	2.55488858166507
25932	193.740975961172	2.43672319399981	0	0	0	1.2183615969999
23640	191.292007001755	9.90643237956996	0	0	0	4.95321618978498
19268	190.380601103144	10.6133315623652	0	0	0	5.30666578118258
19638	185.670854225592	4.96336411539014	0	0	0	2.48168205769507
29443	179.923472037744	5.14029334619466	0	0	0	2.57014667309733
30235	179.055577514088	2.61679114786469	0	0	0	1.30839557393234
20257	177.245014245373	6.99224580603292	0	0	0	3.49612290301646
23805	175.90692652657	74.4504617308521	0	0	0	37.225230865426
22060	175.724609185743	5.2345242978838	0	0	0	2.6172621489419
21111	172.904908906547	4.96336411539014	0	0	0	2.48168205769507
30238	172.327654173239	2.61679114786469	0	0	0	1.30839557393234
29444	171.316495174908	5.15798757600782	0	0	0	2.57899378800391
22757	169.99912305865	3.68513663510149	0	0	0	1.84256831755074
24174	168.387246178983	6.67040498468141	0	0	0	3.3352024923407
20271	167.037941842062	3.46090384703438	0	0	0	1.73045192351719
23856	166.618143218265	8.80458740492874	0	0	0	4.40229370246437
26971	164.545054380212	4.82375944386677	0	0	0	2.41187972193338
19639	164.437403767501	4.96336411539014	0	0	0	2.48168205769507
24176	163.494907980506	3.6351887153897	0	0	0	1.81759435769485
23498	163.082909270812	8.31896467114658	0	0	0	4.15948233557329
30232	162.668929653076	2.63681565891454	0	0	0	1.31840782945727
22547	162.566334385916	8.16012234224428	0	0	0	4.08006117112214
30233	162.096484465297	2.61679114786469	0	0	0	1.30839557393234
22544	161.608792485858	5.83725569580302	0	0	0	2.91862784790151
24827	160.3776001448	6.66205026624712	0	0	0	3.33102513312356
30237	159.585342078486	2.61679114786469	0	0	0	1.30839557393234
30234	158.643879753977	2.61679114786469	0	0	0	1.30839557393234
24179	157.603439553615	3.59173843516253	0	0	0	1.79586921758126
21107	156.422661995349	3.61532628873244	0	0	0	1.80766314436622
23810	155.627766828588	74.4504617308521	0	0	0	37.225230865426
30239	155.306608972098	2.61679114786469	0	0	0	1.30839557393234
22951	155.045856249742	9.32687681938095	0	0	0	4.66343840969047
27063	154.773702820411	11.2967830196485	0	0	0	5.64839150982427
23547	153.281364594844	11.7228589759834	0	0	0	5.86142948799169
20834	151.354616018012	5.96972740709399	0	0	0	2.98486370354699
23431	150.976027385906	5.13315169733597	0	0	0	2.56657584866798
30680	149.447864492619	1.64265259123743	0	0	0	0.821326295618714
23975	149.133477324427	5.57936869601041	0	0	0	2.78968434800521
22312	147.299638709402	6.2992118749782	0	0	0	3.1496059374891
22529	145.446924132287	4.6705085904128	0	0	0	2.3352542952064
22530	145.112603125849	5.83399338870831	0	0	0	2.91699669435415
23440	143.906418711829	4.68097230230482	0	0	0	2.34048615115241
22758	142.348554216788	9.49037476896841	0	0	0	4.74518738448421
21867	142.213624699122	4.75534228647018	0	0	0	2.37767114323509
30772	139.146477908899	1.56283381046152	0	0	0	0.78141690523076
19748	139.109905210744	6.97889884218048	0	0	0	3.48944942109024
23544	138.950118314528	3.34512445916551	0	0	0	1.67256222958275
21110	138.793850191377	3.61532628873269	0	0	0	1.80766314436634
26964	138.265312619341	4.96336411539014	0	0	0	2.48168205769507
14711	136.91324411156	389.978723876279	0	15.2794140644646	179.709947873675	0
30236	135.532401861416	2.61679114786469	0	0	0	1.30839557393234
30895	135.19795996384	11.0006613482716	0	0	0	5.50033067413579
24025	135.05456782375	5.97505992628397	0	0	0	2.98752996314198
24120	134.411492604946	7.77284109487205	0	0	0	3.88642054743602
23758	132.961765719849	6.25183673003482	0	0	0	3.12591836501741
24526	131.401926366387	7.4450461730852	0	0	0	3.7225230865426
14552	131.284272487439	12.5057598051508	0	5.64383420257542	0.6090457	0
19116	130.696800332175	4.68598608261029	0	0	0	2.34299304130514
23884	130.424711074643	8.81089616360187	0	0	0	4.40544808180093
30545	130.381353599664	2.48168205769507	0	0	0	1.24084102884753
23117	130.1331581596	2.27883474343843	0	0	0	1.13941737171921
20995	130.009134162032	4.83838611155715	0	0	0	2.41919305577858
26966	129.319717639525	4.96336411539014	0	0	0	2.48168205769507
27751	129.143647001392	3.47932833508795	0	0	0	1.73966416754398
30181	127.650808744195	9.15876901752641	0	0	0	4.5793845087632
19856	127.017869827914	5.46158207164689	0	0	0	2.73079103582345
21108	126.838350858126	3.61532628873244	0	0	0	1.80766314436622
23240	125.999083497512	6.54388987132316	0	0	0	3.27194493566158
19215	125.466369097603	5.54799782898741	0	0	0	2.7739989144937
22681	125.183553333451	5.61658976097642	0	0	0	2.80829488048821
19495	124.969721147169	6.7550017071063	0	0	0	3.37750085355315
28924	124.704014215054	9.30994777442425	0	0	0	4.65497388721212
14154	124.078779767415	5.86012582893223	0	2.18701381446611	0.7430491	0
31798	123.430395303176	2	1	0	0	0
22531	123.428452458565	4.66719471096665	0	0	0	2.33359735548332
19393	122.034651495363	9.81317327166509	0	0	0	4.90658663583255
27786	121.220922872175	10.5693444505095	0	0	0	5.28467222525474
28022	120.608353078099	2.48168205769507	0	0	0	1.24084102884753
19102	120.360894661368	2.21381848667021	0	0	0	1.1069092433351
27752	120.001832401392	3.32897269200728	0	0	0	1.66448634600364
21254	119.396340659349	5.31153755301069	0	0	0	2.65576877650535
20884	119.200297638719	6.20420514423767	0	0	0	3.10210257211883
24177	118.806428036429	6.2261706163115	0	0	0	3.11308530815575
19213	118.48824991275	4.51746053052979	0	0	0	2.2587302652649
