"name"	"mIDH1_NR"	"mIDH1_R"	"distance"
"33"	"1,2-diacylglycerol-LD-PE"	0	0	0.032298807344335
"34"	"1,2-diacylglycerol-LD-PI"	0.680925210560916	0.656122998663753	0.0192923074690807
"35"	"1,2-diacylglycerol-LD-PS"	0	0	0.032298807344335
"36"	"1,2-diacylglycerol-LD-SM"	0	0	0.032298807344335
"37"	"1,2-diacylglycerol-LD-TAG"	0.735182286416103	0.722256225571402	0.00440350523142686
"38"	"1,2-diacylglycerol-VLDL"	0.734185841732272	0.718776753648659	0.0069418605581586
"39"	"1,2-diacylglycerol-bile-PC"	0	0	0.032298807344335
"40"	"1,2-diacylglycerol-chylomicron"	0.735265133019306	0.721530943063607	0.00520703424348169
"41"	"1-Acyl"	0.726460767401428	0.703520817434728	0.0149016610445826
"42"	"1-Acylglycerone"	0	0	0.032298807344335
"43"	"1-Alkyl-2-Acetyl-Sn-Glycerol"	0.714157412560521	0.699537513110377	0.00726476043905811
"44"	"1-Alkyl-Sn-Glycerol"	0	0	0.032298807344335
"45"	"1-Arachidonoyl"	0.726460767401428	0.703520817434728	0.0149016610445826
"46"	"1-Didecanoylglycerophosphoethanolamine"	0.688374563093904	0.662095381054143	0.0203556485986207
"47"	"1-Dihomo-Linolenoylglycerophosphocholine"	0.688317975707125	0.662069175285735	0.0203284090231108
"48"	"1-Dihomo-Linolenoylglycerophosphoethanolamine"	0.688374563093904	0.662095381054143	0.0203556485986207
"49"	"1-Docosahexenoylglyceroethanolamine"	0.688374563093904	0.662095381054143	0.0203556485986207
"50"	"1-Docosahexenoylglycerophosphocholine"	0.688317975707125	0.662069175285735	0.0203284090231108
"51"	"1-Docosapentenoylglycerophosphocholine"	0.688317975707125	0.662069175285735	0.0203284090231108
"52"	"1-Docosatetraenoyglycerophosphoethanolamine"	0.696847204653413	0.672696123231939	0.0177571003339454
"53"	"1-Docosatetraenoylglycerophosphocholine"	0.688317975707125	0.662069175285735	0.0203284090231108
"54"	"1-Eicosadienoylglycerophosphocholine"	0.688317975707125	0.662069175285735	0.0203284090231108
"55"	"1-Eicosapentenoylglycerophosphocholine"	0.688317975707125	0.662069175285735	0.0203284090231108
"56"	"1-Eicosatetraenoylglycerophosphocholine"	0.688317975707125	0.662069175285735	0.0203284090231108
"57"	"1-Eicosatrienoylglycerophosphocholine"	0.688317975707125	0.662069175285735	0.0203284090231108
"58"	"1-Eicosatrienoylglycerophosphoethanolamine"	0.688374563093904	0.662095381054143	0.0203556485986207
"59"	"1-Eicosenoylglycerophosphocholine"	0.688317975707125	0.662069175285735	0.0203284090231108
"60"	"1-Gamma-Linolenoyl-Cholesterol,"	0.730255294042756	0.71490526388196	0.00710104825526459
"61"	"1-Heptadecanoylglycerophosphoethanolamine"	0.688374563093904	0.662095381054143	0.0203556485986207
"62"	"1-Hexadecenoylglycerophosphoethanolamine"	0.688374563093904	0.662095381054143	0.0203556485986207
"63"	"1-Lignocericylglycerophosphocholine"	0.688317975707125	0.662069175285735	0.0203284090231108
"64"	"1-Linoleoyl-Cholesterol,"	0.730255294042756	0.71490526388196	0.00710104825526459
"65"	"1-Linoleoylglycerophosphocholine"	0.688317975707125	0.662069175285735	0.0203284090231108
"66"	"1-Linoleoylglycerophosphoethanolamine"	0.688374563093904	0.662095381054143	0.0203556485986207
"67"	"1-Myristoylglycerophosphoethanolamine"	0.688374563093904	0.662095381054143	0.0203556485986207
"68"	"1-Nonadecanoylglycerophosphocholine,"	0.688317975707125	0.662069175285735	0.0203284090231108
"69"	"1-Octadeca-Trienoylglycerophosphocholine,"	0.688317975707125	0.662069175285735	0.0203284090231108
"70"	"1-Oleoylglycerophosphocholine"	0.688317975707125	0.662069175285735	0.0203284090231108
"71"	"1-Oleoylglycerophosphoethanolamine"	0.688374563093904	0.662095381054143	0.0203556485986207
"72"	"1-Palmitoleoylglycerophosphocholine"	0.688317975707125	0.662069175285735	0.0203284090231108
"73"	"1-Pentadecanoylglycerophosphocholine,"	0.688317975707125	0.662069175285735	0.0203284090231108
"74"	"1-Pentadecanoylglycerophosphoethanolamine"	0.688374563093904	0.662095381054143	0.0203556485986207
"75"	"1-Timnodnoyl-Cholesterol,"	0.730255294042756	0.71490526388196	0.00710104825526459
"76"	"1-Tridecanoylglycerophosphoethanolamine"	0.688374563093904	0.662095381054143	0.0203556485986207
"77"	"1-Vaccenoyl-Cholesterol,"	0.730255294042756	0.71490526388196	0.00710104825526459
"78"	"1-acyl-PE"	0	0	0.032298807344335
"79"	"1-acylglycerol-3P"	0.735508234245679	0.723365388536662	0.00360219168001453
"80"	"1-acylglycerol-3P-bile-PC"	0	0	0.032298807344335
"81"	"1-acylglycerol-LD-PC"	0	0	0.032298807344335
"82"	"1-acylglycerol-LD-PE"	0	0	0.032298807344335
"83"	"1-acylglycerol-LD-PI"	0	0	0.032298807344335
"84"	"1-acylglycerol-LD-PS"	0	0	0.032298807344335
"85"	"1-acylglycerol-LD-SM"	0	0	0.032298807344335
"86"	"1-acylglycerol-LD-TG1"	0	0	0.032298807344335
"87"	"1-acylglycerol-VLDL"	0.733893671252367	0.720236599884381	0.00520606675408198
"88"	"1-acylglycerol-chylomicron"	0.734989416724893	0.721485291808025	0.00499227848934825
"89"	"1-alpha,25-dihydroxyvitamin"	0.787509134859833	0.77532709069502	0.000754014205628935
"90"	"1-hydroxy"	0.804252103622741	0.795317669845553	-0.00342325786928954
"91"	"10,11-epoxy-(4Z,7Z)-hexadecadienoic"	0	0	0.032298807344335
"92"	"10,13,16,19-docosatetraenoic"	0.733968782415001	0.721000567820783	0.00451303939556359
"93"	"10,13,16-docosatriynoic"	0.756482388713715	0.744509316564665	0.00226781773713759
"94"	"11,15-cyclo-8,12,14-trihydroxy-(5Z,9E)-eicosadienoic"	0.720542913141089	0.706580986443703	0.00625222958325367
"95"	"11-Eicosenoyl"	0	0	0.032298807344335
"96"	"11-Octadecenoyl"	0.734634112747204	0.714870726116325	0.0112712686338481
"97"	"11-dehydro-thromboxane"	0.751933206503357	0.738296017985312	0.00418452971622808
"98"	"12,13-epoxy-(6Z,9Z)-octadecadienoic"	0	0	0.032298807344335
"99"	"12,13-epoxylinoleic"	0.687254365749783	0.662871025214151	0.0185220066104663
"100"	"12,15,18,21-tetracosatetraenoic"	0.73384641483801	0.721003913374187	0.00439412078588475
"101"	"12-Dehydrocholic"	0.745260083256672	0.731207042091993	0.00497091085783231
"102"	"12-hydroxydodecanoic"	0.776554380909991	0.763401842975121	0.00233277614993455
"103"	"13,14-dihydro-15-oxo-lipoxin"	0	0	0.032298807344335
"104"	"13,14-dihydro-lipoxin"	0.734656068614176	0.71950444700206	0.00665828450462592
"105"	"13,15-O-didesmethyl"	0.789491903325832	0.778858468376493	-0.000904689217372849
"106"	"13,16,19-docosatrienoic"	0.733365808431528	0.720796194839082	0.00414791882481958
"107"	"13-Docosenoyl"	0	0	0.032298807344335
"108"	"13-O-desmethyl"	0.798533210380148	0.789437653236834	-0.0029445901048759
"109"	"14-hydroxytetradecanoic"	0.776554380909991	0.76364054872662	0.00209407039843557
"110"	"15-Keto-Prostaglandin"	0.82065443095059	0.813035802573366	-0.00564981067104919
"111"	"15-dehydro-prostaglandin"	0.671653760103741	0.64647244931968	0.0201862082646332
"112"	"15-deoxy-prostaglandin"	0.751933206503357	0.738296017985312	0.00418452971622808
"113"	"15-epi-lipoxin"	0.745925863592349	0.727814871181477	0.00899189431898052
"114"	"15-keto-prostaglandin"	0	0	0.032298807344335
"115"	"15-oxo-lipoxin"	0.754690529145737	0.732902114537279	0.0121826540923391
"116"	"15-oxo-prostaglandin"	0	0	0.032298807344335
"117"	"16-5-5"	0.730058922707717	0.717808092237155	0.00401275218130471
"118"	"16-hydroxyhexadecanoic"	0.797091842920633	0.787612798705156	-0.00248107038597056
"119"	"17alpha-hydroxypregnenolone"	0.751933206503357	0.738296017985312	0.00418452971622808
"120"	"2,3-Epoxy-Alpha-Tocopheryl"	0.681940989589378	0.65710696396161	0.0192677195627429
"121"	"2,3-dihydro-2-S-glutathionyl-3-hydroxy"	0	0	0.032298807344335
"122"	"2,4,7,10,13,16,19-Docosaheptenoyl"	0	0	0.032298807344335
"123"	"2,4,7,10,13,16-Docosahexenoyl"	0	0	0.032298807344335
"124"	"2,4,7,10,13-Hexadecapentaenoyl"	0	0	0.032298807344335
"125"	"2,4,7,10-Hexadecatetraenoyl"	0	0	0.032298807344335
"126"	"2,4,7-Decatrienoyl"	0	0	0.032298807344335
"127"	"2,5,8,11,14-Eicosapentaenoyl"	0	0	0.032298807344335
"128"	"2,5-diaminopyrimidine"	0.730238922429161	0.713224399295124	0.00876645027051304
"129"	"2,6,10-Trimethyl"	0	0	0.032298807344335
"130"	"2,6,9,12,15-Octadecapentenoyl"	0	0	0.032298807344335
"131"	"2,6,9,12-Octadecatetraenoyl"	0	0	0.032298807344335
"132"	"2,6,9-Dodecatrienoyl"	0	0	0.032298807344335
"133"	"2,6-Dodecadienoyl"	0	0	0.032298807344335
"134"	"2,7,10,13,16,19-Docosahexenoyl"	0	0	0.032298807344335
"135"	"2,7,10,13,16-Docosapentenoyl"	0	0	0.032298807344335
"136"	"2,7,10,13-Hexadecatetraenoyl"	0	0	0.032298807344335
"137"	"2,7,10-Hexadecatrienoyl"	0	0	0.032298807344335
"138"	"2,7-Decadienoyl"	0	0	0.032298807344335
"139"	"2-(S-glutathionyl)acetyl"	0	0	0.032298807344335
"140"	"2-Hydroxyadipic"	0.805315355811907	0.79698865026908	-0.00409002371150857
"141"	"2-Methyl-3-Oxo-Valeryl"	0.730197960352264	0.714001344276097	0.00795081765238293
"142"	"2-amino-3-carboxymuconate"	0	0	0.032298807344335
"143"	"2-aminoadipate"	0.751336337985976	0.739542676592909	0.00237414401322945
"144"	"2-aminomuconate"	0	0	0.032298807344335
"145"	"2-hydroxy"	0.787509134859833	0.77532709069502	0.000754014205628935
"146"	"2-hydroxy-atorvastatin-acid"	0.773790570122065	0.765500011879217	-0.00237574157026798
"147"	"2-hydroxy-atorvastatin-lactone"	0.770166519687343	0.761908564206876	-0.0022071171255934
"148"	"2-lysolecithin"	0.735119387222209	0.723286320620097	0.00331400349793543
"149"	"2-methoxy-6-all"	0	0	0.032298807344335
"150"	"2-methylglutaconic"	0	0	0.032298807344335
"151"	"20-OH-hepoxilin"	0	0	0.032298807344335
"152"	"20alpha,22beta"	0	0	0.032298807344335
"153"	"23S,25,26-trihydroxyvitamin"	0	0	0.032298807344335
"154"	"23s,25-dihydroxyvitamin"	0	0	0.032298807344335
"155"	"24(R),25(R)-Varanoyl"	0.749001677498215	0.72888152496546	0.0108302683403795
"156"	"24,25,26,27-Tetranor-23-Oxo-Hydroxyvitamin"	0	0	0.032298807344335
"157"	"24-Oxo-25(R)-Trihydroxycoprostanoyl"	0.743243682950614	0.724117958258585	0.010155556017395
"158"	"24-oxo-1alpha,23,25-trihydroxyvitamin"	0	0	0.032298807344335
"159"	"24-oxo-1alpha,25-dihydroxyvitamin"	0	0	0.032298807344335
"160"	"24R,25-dihyoxyvitamin"	0.751933206503357	0.738296017985312	0.00418452971622808
"161"	"25-hydroxyvitamin"	0.793297351544236	0.783914850678471	-0.00236692271037186
"162"	"3''-hydroxy-lovastatin"	0.751933206503357	0.738296017985312	0.00418452971622808
"163"	"3',5'-dihydrodiol-simvastatin-lactone"	0.751933206503357	0.738296017985312	0.00418452971622808
"164"	"3'-alpha,5'beta-dihydroxy-pravastatin"	0.785744089301146	0.777721718631997	-0.00330765425547407
"165"	"3'-hydroxy-iso-delta-4',5'-hydroxy"	0.751933206503357	0.738296017985312	0.00418452971622808
"166"	"3'-hydroxy-simvastatin-acid"	0.751933206503357	0.738296017985312	0.00418452971622808
"167"	"3'-hydroxy-simvastatin-lactone"	0.706397770835744	0.690898306473536	0.0085751833262413
"168"	"3(S)-2-Hydroxyphytanoyl"	0	0	0.032298807344335
"169"	"3(S)-3-Hydroxydodecen-(5Z)-Oyl"	0.749001677498215	0.72888152496546	0.0108302683403795
"170"	"3(S)-Hydroxy-Cis-9-Octadecenoyl"	0.727751310782047	0.711148912085958	0.00849245170939906
"171"	"3(S)-Phytanoyl"	0.740685425487226	0.725282100572956	0.00657520476063723
"172"	"3,4-dihydro-3-hydroxy-4-S-glutathionyl"	0	0	0.032298807344335
"173"	"3,6,9,12,15-Octadecapentenoyl"	0	0	0.032298807344335
"174"	"3,6,9,12-Octadecatetraenoyl"	0	0	0.032298807344335
"175"	"3,6,9-Dodecatrienoyl"	0	0	0.032298807344335
"176"	"3,6-Dodecadienoyl"	0	0	0.032298807344335
"177"	"3,7,10,13,16,19-Docosahexenoyl"	0	0	0.032298807344335
"178"	"3,7,10,13,16-Docosapentenoyl"	0	0	0.032298807344335
"179"	"3,7,10,13-Hexadecatetraenoyl"	0	0	0.032298807344335
"180"	"3,7,10-Hexadecatrienoyl"	0	0	0.032298807344335
"181"	"3,7-Decadienoyl"	0	0	0.032298807344335
"182"	"3-(3-Hydroxy-Phenyl)Propionate"	0.776554380909991	0.763924295028469	0.00181032409658689
"183"	"3-(acyloxy)acyl"	0	0	0.032298807344335
"184"	"3-Adenosine"	0	0	0.032298807344335
"185"	"3-Dehydrochenodeoxychollyc"	0.745699707307498	0.731771369770435	0.00482179688563134
"186"	"3-Dehydrocholic"	0.745699707307498	0.731768452765531	0.00482471389053563
"187"	"3-Hexenoyl"	0	0	0.032298807344335
"188"	"3-Hydoxy-Suberic"	0.751933206503357	0.738296017985312	0.00418452971622808
"189"	"3-Hydoxy-Suberyl"	0	0	0.032298807344335
"190"	"3-Hydroxy"	0.767434109677625	0.756253991630368	0.000866763869151861
"191"	"3-Hydroxy-Adipoyl"	0	0	0.032298807344335
"192"	"3-Hydroxy-Glutaryl"	0	0	0.032298807344335
"193"	"3-Hydroxy-Isovaleryl"	0.76758351957988	0.756478956804692	0.000782912537776521
"194"	"3-Hydroxy-Octadecenoyl"	0.739816085233884	0.719254507880633	0.0117817277505709
"195"	"3-Hydroxy-Sebacic"	0.751933206503357	0.738296017985312	0.00418452971622808
"196"	"3-Hydroxy-Sebacoyl"	0	0	0.032298807344335
"197"	"3-Hydroxy-Tetradecanoyl"	0.767784266765741	0.756700756744389	0.000750713196367887
"198"	"3-Hydroxycinnamic"	0.696847204653413	0.672696123231939	0.0177571003339454
"199"	"3-Hydroxyhexadecanoyl"	0.72541786412381	0.707827882274169	0.0096096006519243
"200"	"3-Hydroxyhexadecenoyl"	0.725099941117287	0.707301275502368	0.00983593725063126
"201"	"3-Hydroxyisovaleric"	0.744893043956197	0.731891184609839	0.00394010907964704
"202"	"3-Hydroxyisovaleryl"	0.745880144942354	0.735633958331765	0.00112962706953024
"203"	"3-Hydroxyoctadecadienoyl"	0.725355848824019	0.707037552702743	0.0103413583539956
"204"	"3-Hydroxyoctadecanoyl"	0.746519165573455	0.727457677725192	0.00990944636809644
"205"	"3-Hydroxyoctadecenoyl"	0.719927746041746	0.701614634144423	0.0106375722430554
"206"	"3-Hydroxyphenylpropionic"	0.696847204653413	0.672696123231939	0.0177571003339454
"207"	"3-Oxo-Cis-8-Tetradecenoyl"	0.745273682759021	0.726154754059925	0.0100360432731014
"208"	"3-Oxo-Cis-9-Octadecenoyl"	0	0	0.032298807344335
"209"	"3-Oxolaur-Cis-5-Enoyl"	0.746235311406112	0.72663306836698	0.0104659627031152
"210"	"3-deoxy-D-glycero-D-galacto-2-nonulosonic"	0.773152827741552	0.760652438090809	0.00186950080123294
"211"	"3-hydroxy"	0.797783610568898	0.790054091747086	-0.00426900652316619
"212"	"3-sulfinylpyruvic"	0	0	0.032298807344335
"213"	"31-O-Desmethyl,19-Hydroxy,37,"	0.751933206503357	0.738296017985312	0.00418452971622808
"214"	"3alpha,7alpha-dihydroxy-24-oxo-5beta-cholestanoyl"	0	0	0.032298807344335
"215"	"4,7,10,13-Hexadecatetraenoyl"	0	0	0.032298807344335
"216"	"4,7,10-Hexadecatrienoyl"	0	0	0.032298807344335
"217"	"4,7-Decadienoyl"	0	0	0.032298807344335
"218"	"4,8-Dimethylnonanoyl"	0.74495319290392	0.727846856924357	0.00804124591254363
"219"	"4-(2-amino-3-hydroxyphenyl)-4-oxobutanoic"	0	0	0.032298807344335
"220"	"4-(methylnitrosamino)-1-(3-pyridyl)-1-butanol"	0	0	0.032298807344335
"221"	"4-hydroxy-2-quinolinecarboxylic"	0.76487039801509	0.747290957095898	0.00740843810921499
"222"	"4-hydroxy-atorvastatin-acid"	0.772471470000243	0.76404277516917	-0.00216436129017916
"223"	"4-hydroxy-atorvastatin-lactone"	0.772471380947109	0.764041295420135	-0.00216296564955842
"224"	"4-hydroxyretinoic"	0.776511726484067	0.761816881676077	0.00387745143131802
"225"	"4-hydroxyvitamin"	0	0	0.032298807344335
"226"	"4-methylthio-2-oxobutanoic"	0	0	0.032298807344335
"227"	"5,6-Epoxy-Alpha-Tocopheryl"	0.681940989589378	0.65710696396161	0.0192677195627429
"228"	"5,6-epoxy-(8Z)-tetradecenoic"	0	0	0.032298807344335
"229"	"5,8,11,14,17-Eicosapentenoic"	0.74516550904007	0.729045619842881	0.00704301017086629
"230"	"5,8,11,14,17-Eicosapentenoyl"	0	0	0.032298807344335
"231"	"5,8,11,14-Eicosatetraenoyl"	0	0	0.032298807344335
"232"	"5,8,11-Tetradecatrienoyl"	0	0	0.032298807344335
"233"	"5,8-Tetradecadienoyl"	0	0	0.032298807344335
"234"	"5-Dodecenoyl"	0	0	0.032298807344335
"235"	"5-Hydroxyhexanoic"	0.751644030022859	0.736679620671878	0.00552780721740532
"236"	"5-Octenoyl"	0	0	0.032298807344335
"237"	"5-S-Cysteinylglycine"	0.781574919618886	0.767760904958138	0.00271548496115327
"238"	"5-amino-2-oxopentanoic"	0.787509134859833	0.77532709069502	0.000754014205628935
"239"	"6'-beta-carboxy-simvastatin-acid"	0.751933206503357	0.738296017985312	0.00418452971622808
"240"	"6'-beta-carboxy-simvastatin-lactone"	0.680925210560916	0.656122998663753	0.0192923074690807
"241"	"6'-beta-hydroxy"	0.751933206503357	0.738296017985312	0.00418452971622808
"242"	"6'-beta-hydroxy-lovastatin"	0.750356132996265	0.738722474266341	0.00226856772079376
"243"	"6'-beta-hydroxy-lovastatin-acid"	0.706397770835744	0.690898306473536	0.0085751833262413
"244"	"6'-beta-hydroxy-methyl-simvastatin-acid"	0.751933206503357	0.738296017985312	0.00418452971622808
"245"	"6'-beta-hydroxy-methyl-simvastatin-lactone"	0.680925210560916	0.656122998663753	0.0192923074690807
"246"	"6'-exomethylene-lovastatin"	0.7500731845019	0.738423114611238	0.00230068973773857
"247"	"6'-exomethylene-lovastatin-acid"	0.751933206503357	0.738296017985312	0.00418452971622808
"248"	"6'-exomethylene-simvastatin-lactone"	0	0	0.032298807344335
"249"	"6-oxo-prostaglandin"	0.806583918803742	0.796580061651896	-0.00248330969501741
"250"	"7,10,13-Hexadecatrienoyl"	0	0	0.032298807344335
"251"	"7,10-Hexadecadienoyl"	0	0	0.032298807344335
"252"	"7,8-epoxy-(4Z,10Z)-hexadecadienoic"	0	0	0.032298807344335
"253"	"7-Dehydrochenodeoxycholic"	0.745260083256672	0.731207042091993	0.00497091085783231
"254"	"7-Dehydrocholic"	0.745260083256672	0.731207042091993	0.00497091085783231
"255"	"7-Tetradecenoyl"	0	0	0.032298807344335
"256"	"7-palmitoleic"	0.756373549991418	0.744725549909502	0.00194878899431795
"257"	"7Z,10Z-Hexadecadienoic"	0.751933206503357	0.735549593089099	0.0069309546124412
"258"	"7alpha-hydroxy-3-oxo-4-cholestenoic"	0.690125776941776	0.66507361737571	0.0190313891030037
"259"	"8,11-eicosadienoic"	0.758081649527442	0.746505038514526	0.00178255684705542
"260"	"8,9-epoxy-(5Z)-tetradecenoic"	0	0	0.032298807344335
"261"	"9,10-epoxy-(6Z,12Z)-octadecadienoic"	0	0	0.032298807344335
"262"	"9-Octadecenoyl"	0	0	0.032298807344335
"263"	"9-eicosenoic"	0.741106323547842	0.729299984228375	0.00295484859119189
"264"	"9-heptadecylenic"	0.755795399788476	0.744573626810852	0.0015546639682641
"265"	"A1BG"	0.774281747727178	0.744926223354892	0.0186619516777836
"266"	"A1CF"	0.792545798268697	0.808327900526985	-0.0274897954641345
"267"	"A2M"	0.807697585588621	0.798523160517134	-0.00337457867879364
"268"	"A2ML1"	0.798339335807152	0.784098530473002	0.00221142306827616
"269"	"A2ML1-AS1"	0.72578073801225	0.71311516820844	0.00466503985253653
"270"	"A2ML1-AS2"	0.73265502701686	0.719407934258512	0.00486486448311086
"271"	"A3GALT2"	0.756476940720443	0.750974054045064	-0.00420206523399091
"272"	"A4GALT"	0.846814256944209	0.837020274332968	-0.00492699381656946
"273"	"A4GNT"	0.83067175623028	0.824298694678115	-0.00745159447611764
"274"	"AAAS"	0.847269297692821	0.839998188205424	-0.0074751333048294
"275"	"AACS"	0.841628325435658	0.830571516389392	-0.00337621594923287
"276"	"AADAC"	0.845492159603423	0.836011506520023	-0.00516691323046958
"277"	"AADACL2"	0.729257588413525	0.716652214225193	0.00441179038524198
"278"	"AADACL3"	0.72833609583923	0.716296765193002	0.00389691317770958
"279"	"AADACL4"	0.719927042403206	0.707528668694587	0.00472287312423248
"280"	"AADAT"	0.844799927264187	0.841751690345054	-0.0115608928490076
"281"	"AAG1"	0.828827313365553	0.819857702718376	-0.00475263177154683
"282"	"AAGAB"	0.786436824957791	0.775681473455079	-0.000613137914590604
"283"	"AAK1"	0.891755159479921	0.887208995095793	-0.0126701780609958
"284"	"AAMDC"	0.725516529952822	0.712305065755371	0.00522560453039145
"285"	"AAMP"	0.77118155035712	0.785690999191224	-0.0250308815241189
"286"	"AANAT"	0.846906499419454	0.845984206587236	-0.0138038054050163
"287"	"AAR2"	0.878424414401025	0.841432380569194	0.02051588765288
"288"	"AARS"	0.804723705001129	0.794884904467495	-0.00254507701448214
"289"	"AARS1"	0.797619825144745	0.7880421237078	-0.00241172964070745
"290"	"AARSD1"	0.722127972174687	0.70961638803993	0.00471387582759809
"291"	"AASDH"	0.861355815209909	0.854732545443244	-0.00890513393313263
"292"	"AASDHPPT"	0.847218409230048	0.853430901530491	-0.0209559094854041
"293"	"AASS"	0.855641211618129	0.846843475132755	-0.00641336100113542
"294"	"AATF"	0.852054030073334	0.845083981928904	-0.00804186929851635
"295"	"AATK"	0.832242369982467	0.810817213026616	0.00751329181599359
"296"	"AB019440.1"	0.735032111744866	0.723266396075337	0.0032514985797405
"297"	"AB019440.50"	0.735032111744866	0.723266396075337	0.0032514985797405
"298"	"ABAT"	0.828197633172985	0.823541057772899	-0.00903070371203595
"299"	"ABCA1"	0.951024237055058	0.947136673591381	-0.0166197240607293
"300"	"ABCA10"	0.749399809779238	0.737951240405277	0.00213657868820561
"301"	"ABCA12"	0.778684930340356	0.768182996088012	-0.000436127351837505
"302"	"ABCA13"	0.807325333635572	0.797099530872792	-0.00230253151223225
"303"	"ABCA2"	0.707655389181107	0.693934971800037	0.00672630645952699
"304"	"ABCA3"	0.860244663489628	0.846485163214391	-0.00170720617135844
"305"	"ABCA4"	0.817185894650084	0.807591462701617	-0.00348141489257991
"306"	"ABCA5"	0.723777616617309	0.711346002819565	0.00454230816052382
"307"	"ABCA6"	0.725752215734993	0.713275286483102	0.00447798301428116
"308"	"ABCA7"	0.790217230881546	0.780719003983719	-0.00208017144300709
"309"	"ABCA8"	0.859604057672225	0.851174303744099	-0.00700138256110194
"310"	"ABCA9"	0.725458032449042	0.712877330076876	0.00459809080816576
"311"	"ABCA9-AS1"	0.726760020269193	0.714422771740111	0.00428234344229806
"312"	"ABCB1"	0.931450785983206	0.927726090005444	-0.0156957659180894
"313"	"ABCB10"	0.721565716990121	0.709449825772748	0.00434940240963267
"314"	"ABCB11"	0.924059778825667	0.920455463708412	-0.0154057574215964
"315"	"ABCB4"	0.900081895337935	0.895203563916002	-0.0128003571827652
"316"	"ABCB5"	0.791622988507127	0.766042516353119	0.0139240184202131
"317"	"ABCB6"	0.791956630703611	0.782594985136468	-0.00231333381593934
"318"	"ABCB7"	0.816633074481001	0.786394028775773	0.017193894479662
"319"	"ABCB9"	0.779695187250499	0.808070026480054	-0.0393689958523067
"320"	"ABCC1"	0.923440583885305	0.918803440558058	-0.0143385481038594
"321"	"ABCC11"	0.890014932003328	0.88581056879678	-0.0129153522403972
