""	"x"
"103"	"RP11-290L1.3"
"104"	"NAP1L1"
"105"	"OSBPL8"
"106"	"RP11-181C3.1"
"107"	"TMPO-AS1"
"108"	"TMPO"
"109"	"SLC25A3"
"110"	"SNORA53"
"111"	"AC013283.1"
"112"	"APAF1"
"113"	"IKBIP"
"114"	"C12orf42"
"115"	"RP11-626I20.1"
"116"	"RP11-626I20.2"
"117"	"GLT8D2"
"118"	"HCFC2"
"119"	"TXNRD1"
"120"	"C12orf45"
"121"	"KIAA1033"
"122"	"RP11-61E11.2"
"123"	"RNU7-169P"
"124"	"RBM19"
"125"	"MED13L"
"126"	"RNU6-70P"
"127"	"AL137118.1"
"128"	"AE000662.92"
"129"	"AE000662.93"
"130"	"DAD1"
"131"	"PRMT5-AS1"
"132"	"RBM23"
"133"	"AJUBA"
"134"	"RP11-298I3.4"
"135"	"RP11-298I3.5"
"136"	"ACIN1"
"137"	"C14orf119"
"138"	"CEBPE"
"139"	"SLC7A8"
"140"	"C14orf164"
"141"	"FITM1"
"142"	"EMC9"
"143"	"PSME1"
"144"	"PSME2"
"145"	"RP11-468E2.5"
"146"	"IRF9"
"147"	"RNF31"
"148"	"IPO4"
"149"	"RP11-468E2.2"
"150"	"TM9SF1"
"151"	"GMPR2"
"152"	"TINF2"
"153"	"DHRS1"
"154"	"NOP9"
"155"	"NFATC4"
"156"	"CBLN3"
"157"	"KHNYN"
"158"	"SDR39U1"
"159"	"SNORA79"
"160"	"GTF2A1"
"161"	"STON2"
"162"	"SEL1L"
"163"	"AAGAB"
"164"	"IQCH"
"165"	"AKTIP"
"166"	"FTO"
"167"	"RPGRIP1L"
"168"	"IRX3"
"169"	"DNAH2"
"170"	"CYB5D1"
"171"	"LSMD1"
"172"	"TMEM88"
"173"	"CHD3"
"174"	"SCARNA21"
"175"	"CNTROB"
"176"	"KCNAB3"
"177"	"RP11-1099M24.7"
"178"	"TRAPPC1"
"179"	"ALOXE3"
"180"	"ARHGEF15"
"181"	"NLE1"
"182"	"RP11-799D4.4"
"183"	"SLFN5"
"184"	"ARL5C"
"185"	"CSF3"
"186"	"MED24"
"187"	"RP11-387H17.6"
"188"	"SNORD124"
"189"	"THRA"
"190"	"NR1D1"
"191"	"MSL1"
"192"	"CTD-2267D19.4"
"193"	"GJD3"
"194"	"TOP2A"
"195"	"IGFBP4"
"196"	"RP11-58O9.1"
"197"	"CCR7"
"198"	"KRTAP17-1"
"199"	"KRT33B"
"200"	"AC003958.2"
"201"	"KRT37"
"202"	"KRT38"
"203"	"KRT14"
"204"	"PSMC3IP"
"205"	"CNTD1"
"206"	"COA3"
"207"	"SUPT4H1"
"208"	"RNF43"
"209"	"INSR"
"210"	"CD209"
"211"	"RPL21P129"
"212"	"AC005253.2"
"213"	"KXD1"
"214"	"C19orf60"
"215"	"CRLF1"
"216"	"COMP"
"217"	"UPF1"
"218"	"CD3EAP"
"219"	"PPP1R13L"
"220"	"ERCC1"
"221"	"PPM1N"
"222"	"RTN2"
"223"	"EML2"
"224"	"MIR330"
"225"	"VN1R2"
"226"	"ZNF677"
"227"	"CTD-2245F17.9"
"228"	"VN1R4"
"229"	"ZNF583"
"230"	"AC003002.6"
"231"	"AC004076.7"
"232"	"ZNF548"
"233"	"ZNF17"
"234"	"AC003005.2"
"235"	"AC004076.9"
"236"	"ZNF772"
"237"	"ZIK1"
"238"	"ZNF416"
"239"	"AC003682.16"
"240"	"ZNF211"
"241"	"RDH14"
"242"	"RP11-79O8.1"
"243"	"TTC32"
"244"	"AC093110.3"
"245"	"SPTBN1"
"246"	"EML6"
"247"	"AC104781.1"
"248"	"RNU7-81P"
"249"	"RNU6-433P"
"250"	"RTN4"
"251"	"RP11-355B11.2"
"252"	"USP34"
"253"	"APLF"
"254"	"FBXO48"
"255"	"STAMBP"
"256"	"MTHFD2"
"257"	"TGOLN2"
"258"	"ELMOD3"
"259"	"RETSAT"
"260"	"RP11-717A5.1"
"261"	"CAPG"
"262"	"SH2D6"
"263"	"MAT2A"
"264"	"GGCX"
"265"	"VAMP8"
"266"	"VAMP5"
"267"	"RNF181"
"268"	"TMEM150A"
"269"	"USP39"
"270"	"IL1F10"
"271"	"RNU6-1180P"
"272"	"PSD4"
"273"	"PAX8-AS1"
"274"	"PLEKHB2"
"275"	"HNMT"
"276"	"AC097721.2"
"277"	"SPOPL"
"278"	"KYNU"
"279"	"NR4A2"
"280"	"BBS5"
"281"	"RP11-724O16.1"
"282"	"PPIG"
"283"	"DYNC1I2"
"284"	"HAT1"
"285"	"AC078883.3"
"286"	"ITGA6"
"287"	"AC018470.1"
"288"	"SP9"
"289"	"CHN1"
"290"	"AC096649.2"
"291"	"ATF2"
"292"	"MIR933"
"293"	"AC096649.4"
"294"	"LINC01116"
"295"	"LINC01117"
"296"	"AC064874.1"
"297"	"COMMD7"
"298"	"TOMM34"
"299"	"SDC4"
"300"	"DBNDD2"
"301"	"TP53TG5"
"302"	"ZSWIM1"
"303"	"SPATA25"
"304"	"CTSA"
"305"	"NEURL2"
"306"	"PLTP"
"307"	"PCIF1"
"308"	"FTLP1"
"309"	"ZNF335"
"310"	"MMP9"
"311"	"snoU13"
"312"	"LINC00112"
"313"	"LINC00479"
"314"	"AP000345.2"
"315"	"GGT5"
"316"	"ADORA2A"
"317"	"UPB1"
"318"	"ACO2"
"319"	"AC018816.3"
"320"	"BHLHE40-AS1"
"321"	"BHLHE40"
"322"	"AC026202.1"
"323"	"AC026202.3"
"324"	"EDEM1"
"325"	"AC099535.1"
"326"	"CMC1"
"327"	"AZI2"
"328"	"ZCWPW2"
"329"	"QARS"
"330"	"QRICH1"
"331"	"CCDC71"
"332"	"KLHDC8B"
"333"	"RP11-3B7.1"
"334"	"USP4"
"335"	"ARHGEF3"
"336"	"RP11-157F20.3"
"337"	"PDE12"
"338"	"RNU2-10P"
"339"	"NFKBIZ"
"340"	"RP11-49I4.3"
"341"	"C3orf30"
"342"	"IGSF11"
"343"	"RP11-484M3.5"
"344"	"ARHGAP31"
"345"	"ARHGAP31-AS1"
"346"	"POGLUT1"
"347"	"TMEM39A"
"348"	"RP11-190C22.8"
"349"	"TIMMDC1"
"350"	"ADPRH"
"351"	"RP11-190C22.9"
"352"	"NR1I2"
"353"	"GSK3B"
"354"	"RP11-18H7.1"
"355"	"LRRC58"
"356"	"RP11-174O3.3"
"357"	"NDUFB4"
"358"	"CD86"
"359"	"SSR3"
"360"	"TIPARP-AS1"
"361"	"TIPARP"
"362"	"IFT80"
"363"	"SMC4"
"364"	"AC092965.1"
"365"	"BCL6"
"366"	"RP11-211G3.2"
"367"	"LPP-AS2"
"368"	"LPP"
"369"	"MIR28"
"370"	"LSG1"
"371"	"FAM43A"
"372"	"XXYLT1-AS1"
"373"	"XXYLT1"
"374"	"DCUN1D4"
"375"	"DANCR"
"376"	"MIR4449"
"377"	"SNORA26"
"378"	"PAQR3"
"379"	"ANTXR2"
"380"	"SCOC"
"381"	"ANKRD33B"
"382"	"ANKRD33B-AS1"
"383"	"CTC-498J12.3"
"384"	"CCNB1"
"385"	"RN7SL103P"
"386"	"SNORA50"
"387"	"CENPH"
"388"	"MRPS36"
"389"	"RAD17"
"390"	"TAF9"
"391"	"RNU6-724P"
"392"	"AC116345.1"
"393"	"ARHGEF28"
"394"	"GFM2"
"395"	"NSA2"
"396"	"S100Z"
"397"	"AGGF1"
"398"	"PAPD4"
"399"	"CTD-2201I18.1"
"400"	"THBS4"
"401"	"ZFYVE16"
"402"	"LINC00461"
"403"	"CTC-467M3.1"
"404"	"CTC-467M3.2"
"405"	"CTC-467M3.3"
"406"	"CTC-503K11.2"
"407"	"SMAD5"
"408"	"MIR874"
"409"	"HNRNPA0"
"410"	"PCDHA1"
"411"	"PCDHA2"
"412"	"PCDHA3"
"413"	"PCDHA4"
"414"	"PCDHA5"
"415"	"PCDHA6"
"416"	"PCDHA7"
"417"	"PCDHA8"
"418"	"PCDHA9"
"419"	"AC005609.1"
"420"	"PCDHA10"
"421"	"PCDHA14"
"422"	"AC005754.7"
"423"	"PCDHB2"
"424"	"PCDHB3"
"425"	"PCDHB6"
"426"	"PCDHB7"
"427"	"PCDHB14"
"428"	"PCDHB18"
"429"	"SPINK14"
"430"	"SPINK6"
"431"	"CTD-2283N19.1"
"432"	"FBXO38"
"433"	"ADRB2"
"434"	"AFAP1L1"
"435"	"AC012613.2"
"436"	"RP11-331K21.1"
"437"	"RNU6-168P"
"438"	"GMDS-AS1"
"439"	"GMDS"
"440"	"C6orf195"
"441"	"MYLK4"
"442"	"WRNIP1"
"443"	"GCNT6"
"444"	"C6orf52"
"445"	"PAK1IP1"
"446"	"RNA5SP203"
"447"	"RP11-421M1.8"
"448"	"RP11-637O19.3"
"449"	"SYCP2L"
"450"	"TMEM14B"
"451"	"MAK"
"452"	"LRRC16A"
"453"	"HSD17B8"
"454"	"RNY4P10"
"455"	"RXRB"
"456"	"SLC39A7"
"457"	"CD109"
"458"	"RP11-553A21.3"
"459"	"RP1-234P15.4"
"460"	"TMEM30A"
"461"	"RP11-415D17.3"
"462"	"U3"
"463"	"AL357519.1"
"464"	"MARCKS"
"465"	"RNF146"
"466"	"ECHDC1"
"467"	"CTA-293F17.1"
"468"	"ITGB8"
"469"	"SNORD56"
"470"	"ABCB5"
"471"	"CBX3"
"472"	"HNRNPA2B1"
"473"	"HOTAIRM1"
"474"	"HOXA1"
"475"	"HOXA2"
"476"	"HOXA3"
"477"	"HOXA-AS2"
"478"	"HOXA4"
"479"	"HOXA-AS3"
"480"	"HOXA5"
"481"	"HOXA6"
"482"	"RP1-170O19.22"
"483"	"RP1-170O19.23"
"484"	"HOXA7"
"485"	"RP1-170O19.21"
"486"	"HOXA10-AS"
"487"	"HOXA9"
"488"	"MIR196B"
"489"	"FOXP2"
"490"	"AC106873.4"
"491"	"CFTR"
"492"	"REPIN1"
"493"	"RP4-584D14.5"
"494"	"ZNF775"
"495"	"GIMAP5"
"496"	"TMEM176A"
"497"	"TMEM176B"
"498"	"DEFB135"
"499"	"NPM2"
"500"	"FGF17"
"501"	"REEP4"
"502"	"MIR320A"
"503"	"PHYHIP"
"504"	"POLR3D"
"505"	"RP11-723D22.3"
"506"	"TACC1"
"507"	"PLEKHA2"
"508"	"RP11-503E24.2"
"509"	"SLC20A2"
"510"	"SMIM19"
"511"	"TGS1"
"512"	"TMEM68"
"513"	"LYN"
"514"	"SNORA1"
"515"	"CA13"
"516"	"RP11-219B4.5"
"517"	"CA2"
"518"	"RP11-317J10.2"
"519"	"MLLT3"
"520"	"PTPLAD2"
"521"	"GRHPR"
"522"	"TDRD7"
"523"	"OR1L6"
"524"	"OR5C1"
"525"	"OR1K1"
