""	"x"
"1087"	"CTD-2267D19.4"
"1088"	"GJD3"
"1089"	"ACLY"
"1090"	"TTC25"
"1091"	"CNP"
"1092"	"DNAJC7"
"1093"	"NKIRAS2"
"1094"	"ZNF385C"
"1095"	"CTD-2132N18.3"
"1096"	"HSPB9"
"1097"	"KAT2A"
"1098"	"HCRT"
"1099"	"KCNH4"
"1100"	"GHDC"
"1101"	"STAT5B"
"1102"	"ATP6V0A1"
"1103"	"COASY"
"1104"	"MLX"
"1105"	"PSMC3IP"
"1106"	"FAM134C"
"1107"	"TUBG1"
"1108"	"CNTD1"
"1109"	"COA3"
"1110"	"RNY4P2"
"1111"	"SNORA40"
"1112"	"AC003102.3"
"1113"	"RUNDC3A"
"1114"	"SLC25A39"
"1115"	"FAM171A2"
"1116"	"RPL7L1P5"
"1117"	"CTD-2534I21.8"
"1118"	"KIF18B"
"1119"	"CTD-2020K17.1"
"1120"	"FMNL1"
"1121"	"MAP3K14"
"1122"	"AC091132.2"
"1123"	"ARHGAP27"
"1124"	"IGF2BP1"
"1125"	"RP11-501C14.6"
"1126"	"DLX3"
"1127"	"RP11-1094H24.3"
"1128"	"COL1A1"
"1129"	"LRRC59"
"1130"	"ANKRD40"
"1131"	"LUC7L3"
"1132"	"TRIM25"
"1133"	"SCPEP1"
"1134"	"RNU7-134P"
"1135"	"CCDC182"
"1136"	"VEZF1"
"1137"	"SRSF1"
"1138"	"SUPT4H1"
"1139"	"RNF43"
"1140"	"AC103809.2"
"1141"	"BTBD17"
"1142"	"CD300LB"
"1143"	"AC100791.2"
"1144"	"RP11-353N14.2"
"1145"	"CBX4"
"1146"	"RP11-353N14.3"
"1147"	"ALYREF"
"1148"	"ANAPC11"
"1149"	"NPB"
"1150"	"PCYT2"
"1151"	"AC137723.5"
"1152"	"MAFG-AS1"
"1153"	"MAFG"
"1154"	"MYADML2"
"1155"	"PYCR1"
"1156"	"RP11-498C9.12"
"1157"	"RP11-498C9.13"
"1158"	"SIRT7"
"1159"	"ASPSCR1"
"1160"	"CCDC57"
"1161"	"RP13-516M14.2"
"1162"	"SLC16A3"
"1163"	"CSNK1D"
"1164"	"CD7"
"1165"	"SECTM1"
"1166"	"TEX19"
"1167"	"AP005482.1"
"1168"	"PSMG2"
"1169"	"SPIRE1"
"1170"	"LDLRAD4"
"1171"	"RP11-794M8.1"
"1172"	"SLC14A1"
"1173"	"IER3IP1"
"1174"	"NFIC"
"1175"	"INSR"
"1176"	"CD209"
"1177"	"RPL21P129"
"1178"	"CDKN2D"
"1179"	"ILF3-AS1"
"1180"	"ILF3"
"1181"	"OR1I1"
"1182"	"AKAP8L"
"1183"	"CTD-2521M24.10"
"1184"	"NXNL1"
"1185"	"FAM129C"
"1186"	"UNC13A"
"1187"	"MAP1S"
"1188"	"AC005253.2"
"1189"	"KXD1"
"1190"	"C19orf60"
"1191"	"CRLF1"
"1192"	"ARMC6"
"1193"	"SUGP2"
"1194"	"SLC25A42"
"1195"	"HAPLN4"
"1196"	"TM6SF2"
"1197"	"MAU2"
"1198"	"SUGP1"
"1199"	"ATP13A1"
"1200"	"FFAR1"
"1201"	"AC002511.1"
"1202"	"HAUS5"
"1203"	"RBM42"
"1204"	"CTD-3162L10.3"
"1205"	"CTD-3162L10.4"
"1206"	"ZFP14"
"1207"	"ZNF585A"
"1208"	"ZNF383"
"1209"	"ZNF585B"
"1210"	"HKR1"
"1211"	"MAP4K1"
"1212"	"IFNL2"
"1213"	"IFNL4P1"
"1214"	"LYPD3"
"1215"	"ZNF575"
"1216"	"IRGQ"
"1217"	"L34079.2"
"1218"	"PINLYP"
"1219"	"SRRM5"
"1220"	"XRCC1"
"1221"	"ZNF576"
"1222"	"ZNF428"
"1223"	"IRGC"
"1224"	"SMG9"
"1225"	"KCNN4"
"1226"	"LYPD5"
"1227"	"ZNF283"
"1228"	"CD3EAP"
"1229"	"PPP1R13L"
"1230"	"ERCC1"
"1231"	"PPM1N"
"1232"	"RTN2"
"1233"	"EML2"
"1234"	"MIR330"
"1235"	"MIR769"
"1236"	"PGLYRP1"
"1237"	"IGFL4"
"1238"	"IGFL3"
"1239"	"PPP5C"
"1240"	"AC011484.1"
"1241"	"PNMAL2"
"1242"	"PPP5D1"
"1243"	"AC011551.3"
"1244"	"CALM3"
"1245"	"DACT3-AS1"
"1246"	"DACT3"
"1247"	"CA11"
"1248"	"NTN5"
"1249"	"SIGLEC19P"
"1250"	"SIGLEC7"
"1251"	"SIGLEC29P"
"1252"	"ZNF175"
"1253"	"AC018755.16"
"1254"	"AC018755.1"
"1255"	"RPL7P51"
"1256"	"SIGLEC14"
"1257"	"SIGLEC5"
"1258"	"AC018755.2"
"1259"	"MIR125A"
"1260"	"MIR99B"
"1261"	"MIRLET7E"
"1262"	"SPACA6P-AS"
"1263"	"SPACA6P"
"1264"	"HAS1"
"1265"	"FPR1"
"1266"	"FPR2"
"1267"	"FPR3"
"1268"	"VN1R2"
"1269"	"ZNF677"
"1270"	"CTD-2245F17.9"
"1271"	"VN1R4"
"1272"	"AC010492.5"
"1273"	"AC098789.1"
"1274"	"RNU6-1307P"
"1275"	"LILRB2"
"1276"	"MIR4752"
"1277"	"AC008984.5"
"1278"	"AC008984.7"
"1279"	"AC010518.3"
"1280"	"LILRA3"
"1281"	"AC008984.2"
"1282"	"AC008984.6"
"1283"	"LILRA4"
"1284"	"BRSK1"
"1285"	"RPL28"
"1286"	"TMEM238"
"1287"	"UBE2S"
"1288"	"NAT14"
"1289"	"SSC5D"
"1290"	"CTC-444N24.6"
"1291"	"ZNF460"
"1292"	"RDH14"
"1293"	"RP11-79O8.1"
"1294"	"TTC32"
"1295"	"MATN3"
"1296"	"SDC1"
"1297"	"RNU7-113P"
"1298"	"AC007041.1"
"1299"	"PUM2"
"1300"	"AC013267.1"
"1301"	"DNAJC27-AS1"
"1302"	"DNAJC27"
"1303"	"SNORD14"
"1304"	"TMEM214"
"1305"	"EMILIN1"
"1306"	"KHK"
"1307"	"TRIM54"
"1308"	"AC074117.10"
"1309"	"GTF3C2"
"1310"	"CCDC121"
"1311"	"GPN1"
"1312"	"SNORA36"
"1313"	"AC104695.3"
"1314"	"FOSL2"
"1315"	"RP11-373D23.2"
"1316"	"AC104695.4"
"1317"	"PLB1"
"1318"	"SNRPGP7"
"1319"	"ARHGEF33"
"1320"	"TMEM17"
"1321"	"AC007098.1"
"1322"	"MDH1"
"1323"	"WDPCP"
"1324"	"SPRED2"
"1325"	"ETAA1"
"1326"	"APLF"
"1327"	"FBXO48"
"1328"	"AC022201.5"
"1329"	"SNRPG"
"1330"	"FAM136A"
"1331"	"FIGLA"
"1332"	"STAMBP"
"1333"	"DGUOK"
"1334"	"AC073046.25"
"1335"	"DGUOK-AS1"
"1336"	"RP11-711M9.1"
"1337"	"MOB1A"
"1338"	"MTHFD2"
"1339"	"RNU6-542P"
"1340"	"INO80B"
"1341"	"WBP1"
"1342"	"TGOLN2"
"1343"	"ELMOD3"
"1344"	"RETSAT"
"1345"	"RP11-717A5.1"
"1346"	"CAPG"
"1347"	"SH2D6"
"1348"	"RN7SL251P"
"1349"	"RNU7-64P"
"1350"	"MAT2A"
"1351"	"GGCX"
"1352"	"VAMP8"
"1353"	"VAMP5"
"1354"	"RNF181"
"1355"	"TMEM150A"
"1356"	"USP39"
"1357"	"AC105053.3"
"1358"	"POLR1A"
"1359"	"PTCD3"
"1360"	"SNORD94"
"1361"	"IMMT"
"1362"	"MRPL35"
"1363"	"RP11-301O19.1"
"1364"	"CHMP3"
"1365"	"RNU6-640P"
"1366"	"KRCC1"
"1367"	"THNSL2"
"1368"	"RNU6-1007P"
"1369"	"CIAO1"
"1370"	"TMEM127"
"1371"	"AC021188.4"
"1372"	"NCAPH"
"1373"	"CNNM4"
"1374"	"RNU7-96P"
"1375"	"TMEM131"
"1376"	"AC092675.1"
"1377"	"AC092675.3"
"1378"	"IL1F10"
"1379"	"RNU6-1180P"
"1380"	"PSD4"
"1381"	"PAX8-AS1"
"1382"	"CXCR4"
"1383"	"HNMT"
"1384"	"AC097721.2"
"1385"	"SPOPL"
"1386"	"KYNU"
"1387"	"NR4A2"
"1388"	"GPD2"
"1389"	"CCDC148-AS1"
"1390"	"RNU6-580P"
"1391"	"AC009299.2"
"1392"	"DCAF17"
"1393"	"METTL8"
"1394"	"DYNC1I2"
"1395"	"AC068039.4"
"1396"	"RNU6-182P"
"1397"	"HAT1"
"1398"	"METAP1D"
"1399"	"SLC25A12"
"1400"	"AC104801.1"
"1401"	"DLX2"
"1402"	"AC078883.3"
"1403"	"ITGA6"
"1404"	"AC018470.1"
"1405"	"SP9"
"1406"	"HOXD9"
"1407"	"LINC01116"
"1408"	"LINC01117"
"1409"	"RNU6-187P"
"1410"	"C2orf47"
"1411"	"TYW5"
"1412"	"RNU1-133P"
"1413"	"AC007163.6"
"1414"	"BZW1"
"1415"	"CLK1"
"1416"	"FAM126B"
"1417"	"NDUFB3"
"1418"	"RNU6-1206P"
"1419"	"CDK15"
"1420"	"AC007242.1"
"1421"	"RNU6-440P"
"1422"	"FZD7"
"1423"	"RP11-107N15.1"
"1424"	"AC079354.1"
"1425"	"PLEKHM3"
"1426"	"RNU6-360P"
"1427"	"AC016697.2"
"1428"	"IDH1"
"1429"	"PIKFYVE"
"1430"	"PLCD4"
"1431"	"RNF25"
"1432"	"STK36"
"1433"	"WNT6"
"1434"	"CRYBA2"
"1435"	"FEV"
"1436"	"LINC00608"
"1437"	"AC097468.4"
"1438"	"MIR375"
"1439"	"IHH"
"1440"	"NHEJ1"
"1441"	"SLC23A3"
"1442"	"CNPPD1"
"1443"	"FAM134A"
"1444"	"ABCB6"
"1445"	"AC068946.1"
"1446"	"ATG9A"
"1447"	"ANKZF1"
"1448"	"GLB1L"
"1449"	"STK16"
"1450"	"DNAJB2"
"1451"	"MIR153-1"
"1452"	"PTPRN"
"1453"	"TUBA4A"
"1454"	"TUBA4B"
"1455"	"AC114803.3"
"1456"	"RESP18"
"1457"	"GMPPA"
"1458"	"RP11-316O14.1"
"1459"	"SPEG"
"1460"	"AC053503.11"
"1461"	"ASIC4"
"1462"	"CHPF"
"1463"	"MIR3132"
"1464"	"OBSL1"
"1465"	"RP11-256I23.1"
"1466"	"TMEM198"
"1467"	"AC009955.8"
"1468"	"SLC4A3"
"1469"	"CCDC140"
"1470"	"PAX3"
"1471"	"AC010980.2"
"1472"	"RP11-384O8.1"
"1473"	"RNU6-619P"
"1474"	"FARSB"
"1475"	"MOGAT1"
"1476"	"ACSL3"
"1477"	"AC067961.1"
"1478"	"NYAP2"
"1479"	"ATG16L1"
"1480"	"SCARNA5"
"1481"	"ARL4C"
"1482"	"AC112715.2"
"1483"	"RAMP1"
"1484"	"UBE2F"
"1485"	"UBE2F-SCLY"
"1486"	"RNU6-1333P"
"1487"	"SCLY"
"1488"	"FAM132B"
"1489"	"ILKAP"
"1490"	"CSNK2A1"
"1491"	"RP5-1022P6.5"
"1492"	"RPS18P1"
"1493"	"CSRP2BP"
"1494"	"PET117"
"1495"	"RNU2-56P"
"1496"	"XRN2"
"1497"	"RP4-753D10.3"
"1498"	"RP4-753D10.5"
"1499"	"THBD"
"1500"	"CD93"
"1501"	"AL096677.1"
"1502"	"NXT1"
"1503"	"RP3-322G13.7"
"1504"	"RP3-322G13.5"
"1505"	"CST9"
"1506"	"PYGB"
"1507"	"TOMM34"
"1508"	"SDC4"
"1509"	"DBNDD2"
"1510"	"TP53TG5"
"1511"	"PIGT"
"1512"	"WFDC2"
"1513"	"RP3-461P17.9"
"1514"	"RNU6ATAC38P"
"1515"	"DNTTIP1"
"1516"	"WFDC3"
"1517"	"UBE2C"
"1518"	"ZSWIM1"
"1519"	"SPATA25"
"1520"	"CTSA"
"1521"	"NEURL2"
"1522"	"PLTP"
"1523"	"PCIF1"
"1524"	"FTLP1"
"1525"	"ZNF335"
"1526"	"MMP9"
"1527"	"AL162458.1"
"1528"	"RP11-465L10.10"
"1529"	"SLC12A5"
"1530"	"ELMO2"
"1531"	"SNAI1"
"1532"	"PTPN1"
"1533"	"RP4-530I15.9"
"1534"	"AL117380.1"
"1535"	"LAMA5"
"1536"	"RP13-30A9.1"
"1537"	"RP13-30A9.2"
"1538"	"RP11-93B14.4"
"1539"	"LINC00659"
"1540"	"OGFR-AS1"
"1541"	"OGFR"
"1542"	"AP000230.1"
"1543"	"APP"
"1544"	"MX2"
"1545"	"LINC00112"
"1546"	"LINC00479"
"1547"	"AP000345.2"
"1548"	"GGT5"
"1549"	"ADORA2A"
"1550"	"UPB1"
"1551"	"NIPSNAP1"
"1552"	"NF2"
"1553"	"CABP7"
"1554"	"RP1-76B20.11"
"1555"	"RP1-76B20.12"
"1556"	"UQCR10"
"1557"	"ZMAT5"
"1558"	"ASCC2"
"1559"	"ELFN2"
"1560"	"RP1-63G5.5"
"1561"	"MFNG"
"1562"	"APOBEC3B-AS1"
"1563"	"CACNA1I"
"1564"	"Z82214.2"
"1565"	"Z99756.1"
"1566"	"RP1-102D24.5"
"1567"	"ALG12"
"1568"	"CRELD2"
"1569"	"PIM3"
"1570"	"MLC1"
"1571"	"RP3-402G11.26"
"1572"	"RP3-402G11.27"
"1573"	"RP3-402G11.28"
"1574"	"SELO"
"1575"	"AL022328.1"
"1576"	"HDAC10"
"1577"	"MAPK11"
"1578"	"MAPK12"
"1579"	"PLXNB2"
"1580"	"TUBGCP6"
"1581"	"MIOX"
"1582"	"LMF2"
"1583"	"NCAPH2"
"1584"	"SYCE3"
"1585"	"CAV3"
"1586"	"hsa-mir-548ba"
"1587"	"OXTR"
"1588"	"SNORA43"
"1589"	"RAD18"
"1590"	"SRGAP3-AS1"
"1591"	"SRGAP3"
"1592"	"RP11-380O24.1"
"1593"	"THUMPD3"
"1594"	"SETD5-AS1"
"1595"	"SETD5"
"1596"	"BRPF1"
"1597"	"ARPC4"
"1598"	"ARPC4-TTLL3"
"1599"	"TADA3"
"1600"	"TTLL3"
"1601"	"RPUSD3"
"1602"	"CIDEC"
"1603"	"PRRT3"
"1604"	"RP11-1020A11.2"
"1605"	"CIDECP"
"1606"	"FANCD2"
"1607"	"BRK1"
"1608"	"RNU6-814P"
"1609"	"TATDN2"
"1610"	"TSEN2"
"1611"	"RNU6-404P"
"1612"	"TMEM43"
"1613"	"AC093495.4"
"1614"	"LSM3"
"1615"	"XPC"
"1616"	"SLC6A6"
"1617"	"GRIP2"
"1618"	"AC090952.5"
"1619"	"CCDC174"
"1620"	"AC099535.1"
"1621"	"CMC1"
"1622"	"AZI2"
"1623"	"ZCWPW2"
"1624"	"CMTM7"
"1625"	"AC093415.2"
"1626"	"CTDSPL"
"1627"	"EIF1B"
"1628"	"ZNF620"
"1629"	"LYZL4"
"1630"	"AC092048.1"
"1631"	"HHATL-AS1"
"1632"	"HHATL"
"1633"	"CDCP1"
"1634"	"AC010170.1"
"1635"	"TMEM158"
"1636"	"LARS2"
"1637"	"LARS2-AS1"
"1638"	"LIMD1"
"1639"	"AC099539.1"
"1640"	"LIMD1-AS1"
"1641"	"SACM1L"
"1642"	"MYL3"
"1643"	"PTH1R"
"1644"	"QARS"
"1645"	"QRICH1"
"1646"	"CCDC71"
"1647"	"KLHDC8B"
"1648"	"RP11-3B7.1"
"1649"	"USP4"
"1650"	"RFT1"
"1651"	"SPATA12"
"1652"	"RNU6-1181P"
"1653"	"ARF4"
"1654"	"RP11-755B10.4"
"1655"	"RP11-755B10.2"
"1656"	"RYBP"
"1657"	"LINC00636"
"1658"	"CD47"
"1659"	"IFT57"
"1660"	"C3orf30"
"1661"	"IGSF11"
"1662"	"RP11-484M3.5"
"1663"	"ARHGAP31"
"1664"	"ARHGAP31-AS1"
"1665"	"POGLUT1"
"1666"	"TMEM39A"
"1667"	"RP11-190C22.8"
"1668"	"TIMMDC1"
"1669"	"ADPRH"
"1670"	"RP11-190C22.9"
"1671"	"NR1I2"
"1672"	"GSK3B"
"1673"	"RP11-18H7.1"
"1674"	"LRRC58"
"1675"	"RP11-174O3.3"
"1676"	"NDUFB4"
"1677"	"FBXO40"
"1678"	"ILDR1"
"1679"	"CD86"
"1680"	"RNU6-232P"
"1681"	"OSBPL11"
"1682"	"RP11-158I23.1"
"1683"	"SLC41A3"
"1684"	"ALDH1L1-AS1"
"1685"	"ALDH1L1"
"1686"	"U1"
"1687"	"ZXDC"
"1688"	"RPN1"
"1689"	"RAB43"
"1690"	"ISY1"
"1691"	"ISY1-RAB43"
"1692"	"MRPL3"
"1693"	"AC092958.1"
"1694"	"RNU6-1098P"
"1695"	"ANKUB1"
"1696"	"RNU6-507P"
"1697"	"EIF2A"
"1698"	"SERP1"
"1699"	"SIAH2-AS1"
"1700"	"SIAH2"
"1701"	"AC020636.1"
"1702"	"SSR3"
"1703"	"TIPARP-AS1"
"1704"	"TIPARP"
"1705"	"RSRC1"
"1706"	"SHOX2"
"1707"	"LXN"
"1708"	"C3orf80"
"1709"	"IL12A-AS1"
"1710"	"RP11-431I8.1"
"1711"	"IFT80"
"1712"	"SMC4"
"1713"	"MIR15B"
"1714"	"MIR16-2"
"1715"	"OTOL1"
"1716"	"MCCC1"
"1717"	"LAMP3"
"1718"	"MCF2L2"
"1719"	"LINC00888"
"1720"	"SNORA4"
"1721"	"SNORA81"
"1722"	"KLHL6-AS1"
"1723"	"YEATS2"
"1724"	"ABCF3"
"1725"	"ALG3"
"1726"	"MIR1224"
"1727"	"VWA5B2"
"1728"	"BCL6"
"1729"	"RP11-211G3.2"
"1730"	"LPP-AS2"
"1731"	"LPP"
"1732"	"MIR28"
"1733"	"OPA1-AS1"
"1734"	"RP11-135A1.2"
"1735"	"HES1"
"1736"	"XXYLT1-AS1"
"1737"	"XXYLT1"
"1738"	"RN7SL36P"
"1739"	"XXYLT1-AS2"
"1740"	"PPP1R2"
"1741"	"RNU6ATAC24P"
"1742"	"AC091633.3"
"1743"	"CTBP1-AS2"
"1744"	"CTBP1"
"1745"	"MAEA"
"1746"	"MRFAP1"
"1747"	"TBC1D14"
"1748"	"GRPEL1"
"1749"	"GPR78"
"1750"	"RBPJ"
"1751"	"LIAS"
"1752"	"RPL9"
"1753"	"RP11-539G18.2"
"1754"	"SMIM14"
"1755"	"UCHL1-AS1"
"1756"	"UCHL1"
"1757"	"TEC"
"1758"	"RASSF6"
"1759"	"IL8"
"1760"	"PF4V1"
"1761"	"G3BP2"
"1762"	"USO1"
"1763"	"NAAA"
"1764"	"RNU6-1187P"
"1765"	"PAQR3"
"1766"	"ANTXR2"
"1767"	"WDFY3-AS1"
"1768"	"AF213884.2"
"1769"	"NFKB1"
"1770"	"AF213884.3"
"1771"	"MANBA"
"1772"	"RNU7-151P"
"1773"	"SLC9B1"
"1774"	"NEUROG2"
"1775"	"RP11-402J6.1"
"1776"	"MAD2L1"
"1777"	"RP11-679C8.2"
"1778"	"SLC10A7"
"1779"	"PPID"
"1780"	"FNIP2"
"1781"	"C4orf45"
"1782"	"RAPGEF2"
"1783"	"FAM218A"
"1784"	"MSMO1"
"1785"	"DDX60"
"1786"	"CBR4"
"1787"	"RNY4P17"
"1788"	"RP11-483A20.3"
"1789"	"CLCN3"
"1790"	"NEK1"
"1791"	"CEP44"
"1792"	"FBXO8"
"1793"	"CTD-2256P15.2"
"1794"	"MARCH6"
"1795"	"TRIO"
"1796"	"FAM105A"
"1797"	"C7"
"1798"	"RNU7-161P"
"1799"	"OXCT1-AS1"
"1800"	"OXCT1"
"1801"	"CTD-2203A3.1"
"1802"	"MAP3K1"
"1803"	"CTC-498J12.3"
"1804"	"CCNB1"
"1805"	"RN7SL103P"
"1806"	"SNORA50"
"1807"	"CENPH"
"1808"	"MRPS36"
"1809"	"RAD17"
"1810"	"TAF9"
"1811"	"RNU6-724P"
"1812"	"AC116345.1"
"1813"	"ARHGEF28"
"1814"	"GFM2"
"1815"	"NSA2"
"1816"	"CTC-366B18.2"
"1817"	"POLK"
"1818"	"S100Z"
"1819"	"AGGF1"
"1820"	"OTP"
"1821"	"PAPD4"
"1822"	"CTD-2201I18.1"
"1823"	"THBS4"
"1824"	"SPZ1"
"1825"	"ZFYVE16"
"1826"	"CCNH"
"1827"	"RNU6-727P"
"1828"	"TMEM161B-AS1"
"1829"	"TMEM161B"
"1830"	"CETN3"
"1831"	"POLR3G"
"1832"	"MBLAC2"
"1833"	"GPR98"
"1834"	"LYSMD3"
"1835"	"ANKRD32"
"1836"	"CTC-303L1.2"
"1837"	"KIAA0825"
"1838"	"CTC-506B8.1"
"1839"	"CTD-2260A17.1"
"1840"	"CTD-2260A17.3"
"1841"	"ERAP1"
"1842"	"ERAP2"
"1843"	"CTD-2215E18.2"
"1844"	"CHD1"
"1845"	"RNU6-402P"
"1846"	"CTD-2007H13.3"
"1847"	"YTHDC2"
"1848"	"TRIM36"
"1849"	"TICAM2"
"1850"	"TMED7"
"1851"	"TMED7-TICAM2"
"1852"	"DTWD2"
"1853"	"CTB-161M19.4"
"1854"	"DMXL1"
"1855"	"TNFAIP8"
"1856"	"SRFBP1"
"1857"	"MARCH3"
"1858"	"CTC-432M15.3"
"1859"	"FNIP1"
"1860"	"AC034228.2"
"1861"	"ACSL6"
"1862"	"AC063976.3"
"1863"	"P4HA2-AS1"
"1864"	"AC034220.3"
"1865"	"SLC22A5"
"1866"	"CTB-49A3.4"
"1867"	"FSTL4"
"1868"	"JADE2"
"1869"	"CTC-203F4.2"
"1870"	"H2AFY"
"1871"	"C5orf20"
"1872"	"CTB-138E5.1"
"1873"	"TIFAB"
"1874"	"NEUROG1"
"1875"	"CTC-321K16.1"
"1876"	"SLC25A48"
"1877"	"GS1-39E22.2"
"1878"	"IL9"
"1879"	"LECT2"
"1880"	"SMAD5"
"1881"	"KLHL3"
"1882"	"HNRNPA0"
"1883"	"FAM13B"
"1884"	"RNU6-1148P"
"1885"	"WNT8A"
"1886"	"NME5"
"1887"	"RNU6-888P"
"1888"	"CTNNA1"
"1889"	"AC034243.1"
"1890"	"CXXC5"
"1891"	"PCDHA1"
"1892"	"PCDHA2"
"1893"	"PCDHA3"
"1894"	"PCDHA4"
"1895"	"PCDHA5"
"1896"	"PCDHA6"
"1897"	"PCDHA7"
"1898"	"PCDHA8"
"1899"	"PCDHA9"
"1900"	"AC005609.1"
"1901"	"PCDHA10"
"1902"	"PCDHA14"
"1903"	"PCDHB5"
"1904"	"PCDHB6"
"1905"	"PCDHB17"
"1906"	"PCDHB7"
"1907"	"PCDHB8"
"1908"	"PCDHB16"
"1909"	"PCDHB10"
"1910"	"PCDHB9"
"1911"	"PCDHB11"
"1912"	"PCDHB14"
"1913"	"PCDHB18"
"1914"	"PCDHB15"
"1915"	"PCDHGA1"
"1916"	"PCDHGA3"
"1917"	"PCDHGB1"
"1918"	"PCDHGB4"
"1919"	"CTD-2024I7.13"
"1920"	"DIAPH1"
"1921"	"PCDH1"
"1922"	"PCDH12"
"1923"	"RNF14"
"1924"	"CTC-255N20.1"
"1925"	"STK32A"
"1926"	"HMGXB3"
"1927"	"TIGD6"
"1928"	"SAP30L-AS1"
"1929"	"SAP30L"
"1930"	"MIR1303"
"1931"	"LARP1"
"1932"	"AC008694.3"
"1933"	"RNU6-260P"
"1934"	"CTB-79E8.2"
"1935"	"RP11-779O18.1"
"1936"	"RP11-779O18.2"
"1937"	"RP11-779O18.3"
"1938"	"CTC-308K20.1"
"1939"	"CTC-308K20.2"
"1940"	"RPL26L1"
"1941"	"RP11-281O15.8"
"1942"	"ZNF454"
"1943"	"RUFY1"
"1944"	"RNF130"
"1945"	"GMDS-AS1"
"1946"	"GMDS"
"1947"	"C6orf195"
"1948"	"MYLK4"
"1949"	"WRNIP1"
"1950"	"RP11-69L16.4"
"1951"	"SSR1"
"1952"	"CAGE1"
"1953"	"RIOK1"
"1954"	"BLOC1S5"
"1955"	"BLOC1S5-TXNDC5"
"1956"	"EEF1E1-BLOC1S5"
"1957"	"EEF1E1"
"1958"	"SLC35B3"
"1959"	"GCNT6"
"1960"	"C6orf52"
"1961"	"PAK1IP1"
"1962"	"RNA5SP203"
"1963"	"RP11-421M1.8"
"1964"	"RP11-637O19.3"
"1965"	"SYCP2L"
"1966"	"TMEM14B"
"1967"	"AL583828.1"
"1968"	"GFOD1-AS1"
"1969"	"GFOD1"
"1970"	"SIRT5"
"1971"	"HIST1H1A"
"1972"	"HIST1H3A"
"1973"	"HIST1H4A"
"1974"	"HIST1H4B"
"1975"	"HIST1H3B"
"1976"	"HIST1H2AB"
"1977"	"HIST1H2BB"
"1978"	"HIST1H3C"
"1979"	"U91328.2"
"1980"	"HIST1H1C"
"1981"	"HIST1H2BE"
"1982"	"LARP1P1"
"1983"	"HIST1H4G"
"1984"	"HIST1H3F"
"1985"	"HIST1H2APS4"
"1986"	"HIST1H2BI"
"1987"	"HIST1H3G"
"1988"	"HIST1H4H"
"1989"	"RNU6-1259P"
"1990"	"AL021917.1"
"1991"	"BTN3A2"
"1992"	"BTN2A2"
"1993"	"HCG11"
"1994"	"RNU6-502P"
"1995"	"HMGN4"
"1996"	"HIST1H2AG"
"1997"	"HIST1H2BJ"
"1998"	"HIST1H4I"
"1999"	"HIST1H2AH"
"2000"	"HIST1H2BK"
"2001"	"MIR3143"
"2002"	"HIST1H2AI"
"2003"	"HIST1H2BL"
"2004"	"HIST1H4PS1"
"2005"	"HIST1H3H"
"2006"	"HIST1H2AJ"
"2007"	"HIST1H2BM"
"2008"	"HIST1H4J"
"2009"	"HIST1H4K"
"2010"	"HIST1H2AK"
"2011"	"HIST1H2BN"
"2012"	"HIST1H2AL"
"2013"	"HIST1H2BPS2"
"2014"	"HIST1H1B"
"2015"	"HIST1H3I"
"2016"	"HIST1H4L"
"2017"	"HIST1H2AM"
"2018"	"HIST1H3J"
"2019"	"HIST1H2BO"
"2020"	"ZSCAN16"
"2021"	"ZKSCAN8"
"2022"	"ZSCAN9"
"2023"	"AL662890.1"
"2024"	"TRIM27"
"2025"	"OR2H2"
"2026"	"XXbac-BPG249D20.9"
"2027"	"ABCF1"
"2028"	"MIR877"
"2029"	"AL662800.1"
"2030"	"ATAT1"
"2031"	"MRPS18B"
"2032"	"PPP1R10"
"2033"	"PTMAP1"
"2034"	"AL662800.2"
"2035"	"C6orf136"
"2036"	"DHX16"
"2037"	"TUBB"
"2038"	"XXbac-BPG252P9.9"
"2039"	"FLOT1"
"2040"	"IER3"
"2041"	"XXbac-BPG252P9.10"
"2042"	"DDR1-AS1"
"2043"	"DDR1"
"2044"	"C6orf25"
"2045"	"DDAH2"
"2046"	"LY6G6C"
"2047"	"LY6G6D"
"2048"	"MSH5"
"2049"	"MSH5-SAPCD1"
"2050"	"RNU6-850P"
"2051"	"SAPCD1-AS1"
"2052"	"SAPCD1"
"2053"	"VWA7"
"2054"	"VARS"
"2055"	"LSM2"
"2056"	"HSPA1A"
"2057"	"HSPA1L"
"2058"	"C6orf48"
"2059"	"SNORD52"
"2060"	"HSD17B8"
"2061"	"RNY4P10"
"2062"	"RXRB"
"2063"	"SLC39A7"
"2064"	"KIFC1"
"2065"	"SYNGAP1"
"2066"	"UQCC2"
"2067"	"GRM4"
"2068"	"CLPSL1"
"2069"	"CLPSL2"
"2070"	"LHFPL5"
"2071"	"RPL7L1"
"2072"	"C6orf226"
"2073"	"CNPY3"
"2074"	"RP3-475N16.1"
"2075"	"GNMT"
"2076"	"PEX6"
"2077"	"PPP2R5D"
"2078"	"KLHDC3"
"2079"	"MEA1"
"2080"	"CUL7"
"2081"	"KLC4"
"2082"	"RN7SL403P"
"2083"	"MRPL2"
"2084"	"PTK7"
"2085"	"SLC22A7"
"2086"	"SCARNA15"
"2087"	"NFKBIE"
"2088"	"SLC35B2"
"2089"	"RP11-445L13__B.3"
"2090"	"AL139333.1"
"2091"	"DOPEY1"
"2092"	"UBE3D"
