""	"x"
"105"	"RP11-295M18.2"
"106"	"RP11-295M18.6"
"107"	"HLA-AS1"
"108"	"HLX"
"109"	"LEFTY2"
"110"	"PYCR2"
"111"	"RP4-559A3.6"
"112"	"RP4-559A3.7"
"113"	"ARF1"
"114"	"FAM96AP2"
"115"	"MRPL55"
"116"	"GJC2"
"117"	"GUK1"
"118"	"IBA57-AS1"
"119"	"IBA57"
"120"	"C1orf145"
"121"	"RNF187"
"122"	"U8"
"123"	"IRF2BP2"
"124"	"RP4-781K5.2"
"125"	"ZBTB18"
"126"	"AL359878.1"
"127"	"GTPBP4"
"128"	"RNU7-163P"
"129"	"IDI1"
"130"	"WDR37"
"131"	"RBM17"
"132"	"PFKFB3"
"133"	"RP11-414H17.5"
"134"	"DHTKD1"
"135"	"U6"
"136"	"CDNF"
"137"	"HSPA14"
"138"	"RP11-398C13.6"
"139"	"SUV39H2"
"140"	"C10orf111"
"141"	"RPP38"
"142"	"MPP7"
"143"	"CISD1"
"144"	"IPMK"
"145"	"RNU6-833P"
"146"	"ANXA7"
"147"	"RNU6-883P"
"148"	"USP54"
"149"	"KCNMA1"
"150"	"KLLN"
"151"	"PTEN"
"152"	"TLL2"
"153"	"TM9SF3"
"154"	"LCOR"
"155"	"MIR607"
"156"	"C10orf12"
"157"	"RP11-453E2.2"
"158"	"SLIT1"
"159"	"CWF19L1"
"160"	"RNU6-422P"
"161"	"BLOC1S2"
"162"	"PKD2L1"
"163"	"RP11-34D15.2"
"164"	"SCD"
"165"	"FAM178A"
"166"	"RP11-179B2.2"
"167"	"RP11-324L3.5"
"168"	"DPCD"
"169"	"POLL"
"170"	"FGF8"
"171"	"NPM3"
"172"	"NT5C2"
"173"	"SLK"
"174"	"MIR936"
"175"	"COL17A1"
"176"	"SFR1"
"177"	"MIR609"
"178"	"GSTO2"
"179"	"MIR4482-1"
"180"	"CCDC147-AS1"
"181"	"CCDC147"
"182"	"SMNDC1"
"183"	"DUSP5"
"184"	"RP11-525A16.4"
"185"	"FAM53B"
"186"	"INPP5A"
"187"	"AP006285.6"
"188"	"FAM99B"
"189"	"KRTAP5-6"
"190"	"SYT8"
"191"	"TNNI2"
"192"	"AC051649.1"
"193"	"TNNT3"
"194"	"C11orf21"
"195"	"TSPAN32"
"196"	"RNU6-878P"
"197"	"CD81"
"198"	"Y_RNA"
"199"	"AC124057.5"
"200"	"TSSC4"
"201"	"TRPM5"
"202"	"KCNQ1-AS1"
"203"	"KCNQ1DN"
"204"	"CDKN1C"
"205"	"SLC22A18AS"
"206"	"SLC22A18"
"207"	"TSSC2"
"208"	"ZNF195"
"209"	"OR52K1"
"210"	"OR52K3P"
"211"	"ELP4"
"212"	"IMMP1L"
"213"	"EIF3M"
"214"	"CCDC73"
"215"	"TP53I11"
"216"	"SYT13"
"217"	"RNU5E-10P"
"218"	"KBTBD4"
"219"	"NDUFS3"
"220"	"C1QTNF4"
"221"	"FAM180B"
"222"	"NUP160"
"223"	"PTPRJ"
"224"	"AC103828.1"
"225"	"ZDHHC5"
"226"	"OR5A2"
"227"	"AP000640.2"
"228"	"PATL1"
"229"	"CDC42BPG"
"230"	"IGHMBP2"
"231"	"MRPL21"
"232"	"CCND1"
"233"	"ORAOV1"
"234"	"PPFIA1"
"235"	"CTA-797E19.2"
"236"	"KCNE3"
"237"	"RP11-702H23.6"
"238"	"CHRDL2"
"239"	"C11orf82"
"240"	"PRCP"
"241"	"RAB30"
"242"	"RP11-113K21.1"
"243"	"RP11-659G9.3"
"244"	"SNORA70E"
"245"	"RAB30-AS1"
"246"	"PCF11"
"247"	"EED"
"248"	"C11orf73"
"249"	"RP11-712B9.2"
"250"	"CEP57"
"251"	"FAM76B"
"252"	"MTMR2"
"253"	"C11orf1"
"254"	"FDXACB1"
"255"	"DLAT"
"256"	"PATE2"
"257"	"RP11-890B15.2"
"258"	"NCAPD3"
"259"	"RP11-700F16.2"
"260"	"RP11-700F16.3"
"261"	"VPS26B"
"262"	"ACAD8"
"263"	"THYN1"
"264"	"VWF"
"265"	"CD9"
"266"	"VAMP1"
"267"	"GAPDH"
"268"	"RP5-940J5.3"
"269"	"IFFO1"
"270"	"CHD4"
"271"	"NOP2"
"272"	"RP5-940J5.6"
"273"	"SCARNA11"
"274"	"ACRBP"
"275"	"ING4"
"276"	"RP4-761J14.8"
"277"	"ZNF384"
"278"	"PIANP"
"279"	"COPS7A"
"280"	"RP4-761J14.9"
"281"	"PTMS"
"282"	"LAG3"
"283"	"MLF2"
"284"	"CD4"
"285"	"GPR162"
"286"	"LEPREL2"
"287"	"GNB3"
"288"	"CDCA3"
"289"	"USP5"
"290"	"LRRC23"
"291"	"RPL13P5"
"292"	"SPSB2"
"293"	"TPI1"
"294"	"ATN1"
"295"	"C12orf57"
"296"	"RNU7-1"
"297"	"RP11-259O18.4"
"298"	"RP11-705C15.2"
"299"	"RP11-705C15.4"
"300"	"CD69"
"301"	"CLEC2B"
"302"	"RP11-290C10.1"
"303"	"CLEC12B"
"304"	"CLEC1B"
"305"	"CLEC9A"
"306"	"RP11-133L14.5"
"307"	"CLEC7A"
"308"	"OLR1"
"309"	"TMEM52B"
"310"	"GABARAPL1"
"311"	"RP11-656E20.5"
"312"	"STYK1"
"313"	"YBX3"
"314"	"RNU6-676P"
"315"	"IFLTD1"
"316"	"RP11-101K23.1"
"317"	"SCAF11"
"318"	"RP11-493L12.5"
"319"	"RP11-493L12.6"
"320"	"SNORA64"
"321"	"RNU6-769P"
"322"	"ANKRD33"
"323"	"SMUG1"
"324"	"MDM2"
"325"	"RNU7-4P"
"326"	"CCT2"
"327"	"MIR3913-1"
"328"	"SNORA17"
"329"	"THAP2"
"330"	"ZFC3H1"
"331"	"RP11-293I14.2"
"332"	"RAB21"
"333"	"TBC1D15"
"334"	"KRR1"
"335"	"PHLDA1"
"336"	"RP11-290L1.2"
"337"	"RP11-290L1.3"
"338"	"NAP1L1"
"339"	"OSBPL8"
"340"	"PTPRQ"
"341"	"NUDT4"
"342"	"RP11-486A14.2"
"343"	"RP11-181C3.1"
"344"	"TMPO-AS1"
"345"	"TMPO"
"346"	"SLC25A3"
"347"	"SNORA53"
"348"	"AC013283.1"
"349"	"APAF1"
"350"	"IKBIP"
"351"	"C12orf42"
"352"	"RP11-626I20.1"
"353"	"RP11-626I20.2"
"354"	"GLT8D2"
"355"	"HCFC2"
"356"	"TXNRD1"
"357"	"C12orf45"
"358"	"KIAA1033"
"359"	"RP11-61E11.2"
"360"	"RNU7-169P"
"361"	"RBM19"
"362"	"MED13L"
"363"	"FAM101A"
"364"	"ANKLE2"
"365"	"CTD-2140B24.4"
"366"	"ZNF10"
"367"	"ZNF268"
"368"	"ZNF891"
"369"	"RNU6-70P"
"370"	"POMP"
"371"	"KATNAL1"
"372"	"FRY-AS1"
"373"	"FRY"
"374"	"N4BP2L2"
"375"	"AL137118.1"
"376"	"FNDC3A"
"377"	"TDRD3"
"378"	"POU4F1"
"379"	"COL4A1"
"380"	"COL4A2"
"381"	"RAB20"
"382"	"AL163636.6"
"383"	"ANG"
"384"	"RNASE4"
"385"	"EDDM3A"
"386"	"RNASE6"
"387"	"RP11-219E7.1"
"388"	"RNASE1"
"389"	"AL161668.5"
"390"	"NDRG2"
"391"	"TPPP2"
"392"	"RNASE13"
"393"	"RP11-998D10.1"
"394"	"RNASE7"
"395"	"RNASE8"
"396"	"ARHGEF40"
"397"	"TMEM253"
"398"	"ZNF219"
"399"	"RNU6-252P"
"400"	"RP11-998D10.5"
"401"	"AE000662.92"
"402"	"AE000662.93"
"403"	"DAD1"
"404"	"PRMT5-AS1"
"405"	"RBM23"
"406"	"AJUBA"
"407"	"RP11-298I3.4"
"408"	"RP11-298I3.5"
"409"	"ACIN1"
"410"	"C14orf119"
"411"	"CEBPE"
"412"	"SLC7A8"
"413"	"C14orf164"
"414"	"FITM1"
"415"	"EMC9"
"416"	"PSME1"
"417"	"PSME2"
"418"	"RP11-468E2.5"
"419"	"IRF9"
"420"	"RNF31"
"421"	"IPO4"
"422"	"RP11-468E2.2"
"423"	"TM9SF1"
"424"	"GMPR2"
"425"	"TINF2"
"426"	"DHRS1"
"427"	"NOP9"
"428"	"NFATC4"
"429"	"CBLN3"
"430"	"KHNYN"
"431"	"SDR39U1"
"432"	"FUT8"
"433"	"SNORD56B"
"434"	"SPTLC2"
"435"	"ALKBH1"
"436"	"SLIRP"
"437"	"SNORA79"
"438"	"GTF2A1"
"439"	"STON2"
"440"	"SEL1L"
"441"	"CALM1"
"442"	"FBLN5"
"443"	"ASPG"
"444"	"MIR203"
"445"	"CTD-2223O18.1"
"446"	"KIF26A"
"447"	"C14orf144"
"448"	"CYFIP1"
"449"	"NIPA2"
"450"	"SPG11"
"451"	"AP4E1"
"452"	"AAGAB"
"453"	"IQCH"
"454"	"AP3B2"
"455"	"FSD2"
"456"	"TM6SF1"
"457"	"HDGFRP3"
"458"	"MESP1"
"459"	"MESP2"
"460"	"PRC1-AS1"
"461"	"PRC1"
"462"	"IGF1R"
"463"	"MEF2A"
"464"	"ADAMTS17"
"465"	"ALDH1A3"
"466"	"LRRK1"
"467"	"RP11-66B24.4"
"468"	"CHSY1"
"469"	"VIMP"
"470"	"RP11-299G20.2"
"471"	"SNRPA1"
"472"	"SYT17"
"473"	"CTA-363E6.7"
"474"	"RNU4-46P"
"475"	"C16orf62"
"476"	"ITFG1"
"477"	"PHKB"
"478"	"AKTIP"
"479"	"FTO"
"480"	"RPGRIP1L"
"481"	"IRX3"
"482"	"ESRP2"
"483"	"PLA2G15"
"484"	"RP11-96D1.11"
"485"	"RP11-96D1.6"
"486"	"VAC14"
"487"	"CHST4"
"488"	"RP11-510M2.6"
"489"	"IST1"
"490"	"ZNF821"
"491"	"AC009120.4"
"492"	"PSMD7"
"493"	"WDR59"
"494"	"ZNRF1"
"495"	"CTRB2"
"496"	"CTRB1"
"497"	"RP11-331F4.4"
"498"	"BCAR1"
"499"	"RNU6-758P"
"500"	"COX4I1"
"501"	"EMC8"
"502"	"IRF8"
"503"	"GLOD4"
"504"	"RNMTL1"
"505"	"OR1G1"
"506"	"OR1A2"
"507"	"DNAH2"
"508"	"CYB5D1"
"509"	"LSMD1"
"510"	"TMEM88"
"511"	"CHD3"
"512"	"SCARNA21"
"513"	"CNTROB"
"514"	"KCNAB3"
"515"	"RP11-1099M24.7"
"516"	"TRAPPC1"
"517"	"ALOXE3"
"518"	"ARHGEF15"
"519"	"EPN2"
"520"	"B9D1"
"521"	"MAPK7"
"522"	"MFAP4"
"523"	"ALDH3A2"
"524"	"SNORA31"
"525"	"RP11-311F12.1"
"526"	"SLC47A2"
"527"	"NLE1"
"528"	"RP11-799D4.4"
"529"	"SLFN5"
"530"	"ARL5C"
"531"	"CSF3"
"532"	"MED24"
"533"	"RP11-387H17.6"
"534"	"SNORD124"
"535"	"THRA"
"536"	"NR1D1"
"537"	"MSL1"
"538"	"RARA"
"539"	"CTD-2267D19.4"
"540"	"GJD3"
"541"	"TOP2A"
"542"	"IGFBP4"
"543"	"RP11-58O9.1"
"544"	"CCR7"
"545"	"KRTAP17-1"
"546"	"KRT33B"
"547"	"AC003958.2"
"548"	"KRT37"
"549"	"KRT38"
"550"	"KRT14"
"551"	"PSMC3IP"
"552"	"CNTD1"
"553"	"COA3"
"554"	"RP5-882C2.2"
"555"	"UBTF"
"556"	"SLC4A1"
"557"	"SCRN2"
"558"	"RP11-6N17.4"
"559"	"SP2"
"560"	"HOXB3"
"561"	"HOXB4"
"562"	"MIR10A"
"563"	"HOXB-AS3"
"564"	"RNU7-134P"
"565"	"CCDC182"
"566"	"MRPS23"
"567"	"VEZF1"
"568"	"SRSF1"
"569"	"DYNLL2"
"570"	"RP11-159D12.10"
"571"	"SUPT4H1"
"572"	"RNF43"
"573"	"PTRH2"
"574"	"VMP1"
"575"	"ARSG"
"576"	"SLC16A6"
"577"	"CTD-2047H16.4"
"578"	"ENDOV"
"579"	"NPTX1"
"580"	"RP11-1055B8.6"
"581"	"RP11-1055B8.7"
"582"	"CCDC57"
"583"	"RP13-516M14.2"
"584"	"SLC16A3"
"585"	"snR65"
"586"	"EPB41L3"
"587"	"SNORD112"
"588"	"PIEZO2"
"589"	"DSC3"
"590"	"snoU13"
"591"	"DSC2"
"592"	"RP11-408H20.2"
"593"	"RP11-326K13.4"
"594"	"TRAPPC8"
"595"	"BCL2"
"596"	"FBXO15"
"597"	"TIMM21"
"598"	"RP11-17M16.1"
"599"	"ZNF516"
"600"	"INSR"
"601"	"CD209"
"602"	"RPL21P129"
"603"	"AC005253.2"
"604"	"KXD1"
"605"	"C19orf60"
"606"	"CRLF1"
"607"	"COMP"
"608"	"UPF1"
"609"	"RASGRP4"
"610"	"RYR1"
"611"	"CD3EAP"
"612"	"PPP1R13L"
"613"	"ERCC1"
"614"	"PPM1N"
"615"	"RTN2"
"616"	"EML2"
"617"	"MIR330"
"618"	"IGFL4"
"619"	"HIF3A"
"620"	"EMC10"
"621"	"FAM71E1"
"622"	"CTD-2545M3.2"
"623"	"CTD-2545M3.8"
"624"	"JOSD2"
"625"	"ASPDH"
"626"	"CLEC11A"
"627"	"GPR32"
"628"	"SNORD88A"
"629"	"SNORD88B"
"630"	"C19orf48"
"631"	"SNORD88C"
"632"	"VN1R2"
"633"	"ZNF677"
"634"	"CTD-2245F17.9"
"635"	"VN1R4"
"636"	"CACNG8"
"637"	"AC008984.5"
"638"	"AC008984.7"
"639"	"AC010518.3"
"640"	"LILRA3"
"641"	"LILRA2"
"642"	"LILRB1"
"643"	"CTB-61M7.1"
"644"	"KIR2DL4"
"645"	"KIR3DL1"
"646"	"KIR3DL3"
"647"	"FCAR"
"648"	"NCR1"
"649"	"ZNF583"
"650"	"AC003002.6"
"651"	"AC004076.7"
"652"	"ZNF548"
"653"	"ZNF17"
"654"	"AC003005.2"
"655"	"AC004076.9"
"656"	"ZNF772"
"657"	"ZIK1"
"658"	"ZNF416"
"659"	"AC003682.16"
"660"	"ZNF211"
"661"	"ASAP2"
"662"	"RP11-400L8.2"
"663"	"ADAM17"
"664"	"RP11-214N9.1"
"665"	"YWHAQ"
"666"	"RDH14"
"667"	"NT5C1B"
"668"	"NT5C1B-RDH14"
"669"	"RP11-79O8.1"
"670"	"TTC32"
"671"	"RN7SL140P"
"672"	"RNU6-961P"
"673"	"SDC1"
"674"	"RNU7-113P"
"675"	"AC074117.10"
"676"	"GTF3C2"
"677"	"CCDC121"
"678"	"GPN1"
"679"	"SNORA36"
"680"	"AC074011.2"
"681"	"TTC27"
"682"	"LTBP1"
"683"	"RASGRP3"
"684"	"RMDN2"
"685"	"RNU6-951P"
"686"	"ZFP36L2"
"687"	"AC010883.5"
"688"	"RNU6-958P"
"689"	"AC017006.2"
"690"	"AC017006.3"
"691"	"AC093110.3"
"692"	"SPTBN1"
"693"	"EML6"
"694"	"AC104781.1"
"695"	"RNU7-81P"
"696"	"RNU6-433P"
"697"	"RTN4"
"698"	"CCDC88A"
"699"	"RNU6-221P"
"700"	"RNU6-634P"
"701"	"CCDC104"
"702"	"SNORA12"
"703"	"RP11-355B11.2"
"704"	"USP34"
"705"	"AFTPH"
"706"	"RP11-568N6.1"
"707"	"RNU6-100P"
"708"	"SERTAD2"
"709"	"APLF"
"710"	"FBXO48"
"711"	"STAMBP"
"712"	"MTHFD2"
"713"	"TGOLN2"
"714"	"ELMOD3"
"715"	"RETSAT"
"716"	"RP11-717A5.1"
"717"	"CAPG"
"718"	"SH2D6"
"719"	"MAT2A"
"720"	"GGCX"
"721"	"VAMP8"
"722"	"VAMP5"
"723"	"RNF181"
"724"	"TMEM150A"
"725"	"USP39"
"726"	"ZNF2"
"727"	"ZNF514"
"728"	"NCK2"
"729"	"AC018878.3"
"730"	"UXS1"
"731"	"IL1F10"
"732"	"RNU6-1180P"
"733"	"IL1RN"
"734"	"PSD4"
"735"	"PAX8-AS1"
"736"	"PLEKHB2"
"737"	"MGAT5"
"738"	"HNMT"
"739"	"AC097721.2"
"740"	"SPOPL"
"741"	"KYNU"
"742"	"MBD5"
"743"	"ORC4"
"744"	"NR4A2"
"745"	"TANK"
"746"	"BBS5"
"747"	"RP11-724O16.1"
"748"	"PPIG"
"749"	"AC009967.3"
"750"	"SSB"
"751"	"DYNC1I2"
"752"	"HAT1"
"753"	"AC078883.3"
"754"	"ITGA6"
"755"	"AC018470.1"
"756"	"SP9"
"757"	"CHN1"
"758"	"AC096649.2"
"759"	"ATF2"
"760"	"MIR933"
"761"	"AC096649.4"
"762"	"LINC01116"
"763"	"LINC01117"
"764"	"RNU6-474P"
"765"	"FBXO36"
"766"	"TRIP12"
"767"	"MIR1471"
"768"	"NPPC"
"769"	"DIS3L2"
"770"	"AC064874.1"
"771"	"AC079135.1"
"772"	"GBX2"
"773"	"NDUFA10"
"774"	"COMMD7"
"775"	"MYH7B"
"776"	"MIR499A"
"777"	"TRPC4AP"
"778"	"MMP24"
"779"	"EDEM2"
"780"	"MMP24-AS1"
"781"	"RP4-614O4.11"
"782"	"TOMM34"
"783"	"SDC4"
"784"	"DBNDD2"
"785"	"TP53TG5"
"786"	"ZSWIM1"
"787"	"SPATA25"
"788"	"CTSA"
"789"	"NEURL2"
"790"	"PLTP"
"791"	"PCIF1"
"792"	"FTLP1"
"793"	"ZNF335"
"794"	"MMP9"
"795"	"B4GALT5"
"796"	"RN7SL197P"
"797"	"RNU6-919P"
"798"	"SLC9A8"
"799"	"RNU7-72P"
"800"	"RP5-1041C10.3"
"801"	"AC005220.3"
"802"	"FAM210B"
"803"	"AURKA"
"804"	"CSTF1"
"805"	"AL121914.1"
"806"	"RPL39P"
"807"	"LINC00112"
"808"	"LINC00479"
"809"	"SIK1"
"810"	"HSF2BP"
"811"	"RRP1B"
"812"	"AP001057.1"
"813"	"AP000345.2"
"814"	"GGT5"
"815"	"ADORA2A"
"816"	"UPB1"
"817"	"ACO2"
"818"	"EGOT"
"819"	"AC018816.3"
"820"	"BHLHE40-AS1"
"821"	"BHLHE40"
"822"	"AC026202.1"
"823"	"AC026202.3"
"824"	"EDEM1"
"825"	"AC099535.1"
"826"	"CMC1"
"827"	"AZI2"
"828"	"ZCWPW2"
"829"	"TGFBR2"
"830"	"RNU7-110P"
"831"	"UBP1"
"832"	"QARS"
"833"	"QRICH1"
"834"	"CCDC71"
"835"	"KLHDC8B"
"836"	"RP11-3B7.1"
"837"	"USP4"
"838"	"ARHGEF3"
"839"	"RP11-157F20.3"
"840"	"PDE12"
"841"	"RNU2-10P"
"842"	"LMOD3"
"843"	"NFKBIZ"
"844"	"RP11-49I4.3"
"845"	"BBX"
"846"	"SNORA70"
"847"	"DZIP3"
"848"	"KIAA1524"
"849"	"C3orf30"
"850"	"IGSF11"
"851"	"RP11-484M3.5"
"852"	"ARHGAP31"
"853"	"ARHGAP31-AS1"
"854"	"POGLUT1"
"855"	"TMEM39A"
"856"	"RP11-190C22.8"
"857"	"TIMMDC1"
"858"	"ADPRH"
"859"	"RP11-190C22.9"
"860"	"NR1I2"
"861"	"GSK3B"
"862"	"RP11-18H7.1"
"863"	"LRRC58"
"864"	"RP11-174O3.3"
"865"	"NDUFB4"
"866"	"CD86"
"867"	"TSC22D2"
"868"	"AADAC"
"869"	"SUCNR1"
"870"	"MBNL1"
"871"	"P2RY1"
"872"	"MME"
"873"	"SLC33A1"
"874"	"SSR3"
"875"	"TIPARP-AS1"
"876"	"TIPARP"
"877"	"IFT80"
"878"	"SMC4"
"879"	"AC092965.1"
"880"	"BCL6"
"881"	"RP11-211G3.2"
"882"	"LPP-AS2"
"883"	"LPP"
"884"	"MIR28"
"885"	"MB21D2"
"886"	"HES1"
"887"	"LSG1"
"888"	"FAM43A"
"889"	"XXYLT1-AS1"
"890"	"XXYLT1"
"891"	"PPP1R2"
"892"	"RNU6ATAC24P"
"893"	"RNU7-18P"
"894"	"TFRC"
"895"	"SLC51A"
"896"	"ZDHHC19"
"897"	"RNU6-910P"
"898"	"TM4SF19"
"899"	"HGFAC"
"900"	"RP11-539L10.3"
"901"	"BLOC1S4"
"902"	"KIAA0232"
"903"	"TBC1D14"
"904"	"DCAF16"
"905"	"NCAPG"
"906"	"LCORL"
"907"	"DHX15"
"908"	"SOD3"
"909"	"CCDC149"
"910"	"UCHL1-AS1"
"911"	"UCHL1"
"912"	"LIMCH1"
"913"	"DCUN1D4"
"914"	"DANCR"
"915"	"MIR4449"
"916"	"SNORA26"
"917"	"CENPC"
"918"	"STAP1"
"919"	"UBA6-AS1"
"920"	"UBA6"
"921"	"SNORA62"
"922"	"YTHDC1"
"923"	"PAQR3"
"924"	"ANTXR2"
"925"	"FAT4"
"926"	"HSPA4L"
"927"	"PGRMC2"
"928"	"C4orf33"
"929"	"SCLT1"
"930"	"MGARP"
"931"	"NAA15"
"932"	"NDUFC1"
"933"	"SCOC"
"934"	"AC093817.1"
"935"	"FAM198B"
"936"	"RP11-597D13.9"
"937"	"ANKRD33B"
"938"	"ANKRD33B-AS1"
"939"	"SNX18"
"940"	"AC112198.2"
"941"	"CTC-498J12.3"
"942"	"CCNB1"
"943"	"RN7SL103P"
"944"	"SNORA50"
"945"	"CENPH"
"946"	"MRPS36"
"947"	"RAD17"
"948"	"TAF9"
"949"	"RNU6-724P"
"950"	"AC116345.1"
"951"	"ARHGEF28"
"952"	"GFM2"
"953"	"NSA2"
"954"	"S100Z"
"955"	"AGGF1"
"956"	"HOMER1"
"957"	"PAPD4"
"958"	"CMYA5"
"959"	"CTC-431G16.2"
"960"	"RP11-168A11.1"
"961"	"MTX3"
"962"	"THBS4"
"963"	"CTD-2201I18.1"
"964"	"CTC-458I2.2"
"965"	"SERINC5"
"966"	"SPZ1"
"967"	"RNU6-211P"
"968"	"ZFYVE16"
"969"	"CTD-2015H6.3"
"970"	"FAM151B"
"971"	"LINC00461"
"972"	"CTC-467M3.1"
"973"	"CTC-467M3.2"
"974"	"CTC-467M3.3"
"975"	"MEF2C-AS1"
"976"	"MEF2C"
"977"	"GPR98"
"978"	"LYSMD3"
"979"	"FAM172A"
"980"	"CHD1"
"981"	"CTD-2007H13.3"
"982"	"GIN1"
"983"	"PPIP5K2"
"984"	"CTC-503K11.2"
"985"	"FER"
"986"	"SLC25A46"
"987"	"TMEM232"
"988"	"TSLP"
"989"	"CTC-487M23.8"
"990"	"SRP19"
"991"	"GRAMD3"
"992"	"RP11-517I3.1"
"993"	"ALDH7A1"
"994"	"RNU6-963P"
"995"	"C5orf48"
"996"	"PHAX"
"997"	"RP11-395C3.1"
"998"	"RNU6-752P"
"999"	"LMNB1"
"1000"	"RP11-434D11.4"
"1001"	"MARCH3"
"1002"	"HINT1"
"1003"	"LYRM7"
"1004"	"SMAD5"
"1005"	"MIR874"
"1006"	"HNRNPA0"
"1007"	"PCDHA1"
"1008"	"PCDHA2"
"1009"	"PCDHA3"
"1010"	"PCDHA4"
"1011"	"PCDHA5"
"1012"	"PCDHA6"
"1013"	"PCDHA7"
"1014"	"PCDHA8"
"1015"	"PCDHA9"
"1016"	"AC005609.1"
"1017"	"PCDHA10"
"1018"	"PCDHA14"
"1019"	"AC005754.7"
"1020"	"PCDHB2"
"1021"	"PCDHB3"
"1022"	"PCDHB6"
"1023"	"PCDHB7"
"1024"	"PCDHB14"
"1025"	"PCDHB18"
"1026"	"SPINK14"
"1027"	"SPINK6"
"1028"	"CTD-2283N19.1"
"1029"	"FBXO38"
"1030"	"ADRB2"
"1031"	"AFAP1L1"
"1032"	"AC012613.2"
"1033"	"RP11-331K21.1"
"1034"	"TTC1"
"1035"	"RNU6-168P"
"1036"	"DUSP22"
"1037"	"FOXF2"
"1038"	"GMDS-AS1"
"1039"	"GMDS"
"1040"	"C6orf195"
"1041"	"MYLK4"
"1042"	"WRNIP1"
"1043"	"SERPINB1"
"1044"	"LINC01011"
"1045"	"NQO2"
"1046"	"SNRNP48"
"1047"	"GCNT6"
"1048"	"C6orf52"
"1049"	"PAK1IP1"
"1050"	"RNA5SP203"
"1051"	"RP11-421M1.8"
"1052"	"RP11-637O19.3"
"1053"	"SYCP2L"
"1054"	"TMEM14B"
"1055"	"MAK"
"1056"	"TBC1D7"
"1057"	"LRRC16A"
"1058"	"HSD17B8"
"1059"	"RNY4P10"
"1060"	"RXRB"
"1061"	"SLC39A7"
"1062"	"MTCH1"
"1063"	"FGD2"
"1064"	"PIM1"
"1065"	"CLIC5"
"1066"	"RP11-446F17.3"
"1067"	"TDRD6"
"1068"	"TNFRSF21"
"1069"	"CD2AP"
"1070"	"RP11-385F7.1"
"1071"	"OPN5"
"1072"	"RHAG"
"1073"	"CRISP3"
"1074"	"PGK2"
"1075"	"RP11-719J20.1"
"1076"	"RP3-417L20.4"
"1077"	"AL591034.1"
"1078"	"RP1-27K12.4"
"1079"	"GCLC"
"1080"	"RP1-27K12.2"
"1081"	"RP11-345L23.1"
"1082"	"FAM135A"
"1083"	"RP11-462G2.2"
"1084"	"CD109"
"1085"	"RP11-553A21.3"
"1086"	"RP1-234P15.4"
"1087"	"TMEM30A"
"1088"	"RP11-415D17.3"
"1089"	"U3"
"1090"	"PHIP"
"1091"	"HMGN3-AS1"
