""	"x"
"1"	"RP11-296A18.3"
"2"	"snoU13"
"3"	"PM20D1"
"4"	"OR2T33"
"5"	"PRF1"
"6"	"SYNPO2L"
"7"	"SYT9"
"8"	"OVCH2"
"9"	"OR2AH1P"
"10"	"OR5AR1"
"11"	"OR6Q1"
"12"	"OR10W1"
"13"	"CEP128"
"14"	"GPR65"
"15"	"FSD2"
"16"	"AC005358.3"
"17"	"CTNNA2"
"18"	"PAX8-AS1"
"19"	"PAX8"
"20"	"RP11-65I12.1"
"21"	"CHL1-AS1"
"22"	"CHL1"
"23"	"P2RY12"
"24"	"C4orf40"
"25"	"MIR598"
"26"	"MIR875"
"27"	"TMEM71"
