""	"x"
"236"	"PROX1"
"237"	"USH2A"
"238"	"GPATCH2"
"239"	"SPATA17"
"240"	"IARS2"
"241"	"RPS15AP12"
"242"	"MARC2"
"243"	"DUSP10"
"244"	"RNU4-57P"
"245"	"NVL"
"246"	"RNU6-1008P"
"247"	"RP11-365O16.5"
"248"	"AC092811.1"
"249"	"LBR"
"250"	"PARP1"
"251"	"RP11-118H4.3"
"252"	"TMEM78"
"253"	"TAF5L"
"254"	"URB2"
"255"	"PGBD5"
"256"	"COG2"
"257"	"RP11-295G20.2"
"258"	"TSNAX-DISC1"
"259"	"TSNAX"
"260"	"SIPA1L2"
"261"	"RYR2"
"262"	"ZNF670"
"263"	"ZNF496"
"264"	"OR13G1"
"265"	"OR2L2"
"266"	"Y_RNA"
"267"	"AKR1CL1"
"268"	"RP11-445P17.6"
"269"	"KIAA1217"
"270"	"ARHGAP21"
"271"	"ANKRD26"
"272"	"RAB18"
"273"	"WAC-AS1"
"274"	"WAC"
"275"	"MAP3K8"
"276"	"FZD8"
"277"	"MIR4683"
"278"	"HNRNPF"
"279"	"RP11-20J15.3"
"280"	"RASSF4"
"281"	"RP11-285G1.14"
"282"	"TMEM72-AS1"
"283"	"OGDHL"
"284"	"RP11-507K13.4"
"285"	"CISD1"
"286"	"IPMK"
"287"	"CCDC6"
"288"	"RNU6-543P"
"289"	"SIRT1"
"290"	"ATOH7"
"291"	"RP11-153K11.3"
"292"	"CCAR1"
"293"	"RNU6-571P"
"294"	"KIAA1279"
"295"	"MED28P1"
"296"	"CDH23"
"297"	"CDH23-AS1"
"298"	"RNU6-883P"
"299"	"USP54"
"300"	"KAT6B"
"301"	"DUSP13"
"302"	"SAMD8"
"303"	"RP11-399K21.10"
"304"	"RP11-342M3.5"
"305"	"ANXA11"
"306"	"LINC00857"
"307"	"ADIRF-AS1"
"308"	"MMRN2"
"309"	"SNCG"
"310"	"SLC16A12"
"311"	"HELLS"
"312"	"ALDH18A1"
"313"	"RP11-453E2.2"
"314"	"SLIT1"
"315"	"RP11-129J12.2"
"316"	"BLOC1S2"
"317"	"CWF19L1"
"318"	"KAZALD1"
"319"	"RP11-108L7.15"
"320"	"LBX1-AS1"
"321"	"LBX1"
"322"	"CUEDC2"
"323"	"MIR146B"
"324"	"WBP1L"
"325"	"VTI1A"
"326"	"ZDHHC6"
"327"	"GFRA1"
"328"	"ENO4"
"329"	"RP11-539I5.1"
"330"	"CACUL1"
"331"	"SNORA19"
"332"	"EIF3A"
"333"	"GRK5"
"334"	"GRK5-IT1"
"335"	"INPP5F"
"336"	"PPAPDC1A"
"337"	"RP11-78A18.2"
"338"	"NSMCE4A"
"339"	"BTBD16"
"340"	"DMBT1"
"341"	"FAM53B"
"342"	"METTL10"
"343"	"RP11-12J10.3"
"344"	"CTBP2"
"345"	"TOLLIP-AS1"
"346"	"TOLLIP"
"347"	"KRTAP5-4"
"348"	"MRPL23"
"349"	"RNU6-878P"
"350"	"TSPAN32"
"351"	"OR51C1P"
"352"	"OR51F2"
"353"	"OR52A1"
"354"	"HBG1"
"355"	"OR51J1"
"356"	"APBB1"
"357"	"MRPL17"
"358"	"RP11-732A19.1"
"359"	"NLRP14"
"360"	"ZNF214"
"361"	"OLFML1"
"362"	"RP11-236J17.3"
"363"	"TUB"
"364"	"RP11-318C2.1"
"365"	"ST5"
"366"	"SBF2"
"367"	"SCARNA16"
"368"	"OR7E14P"
"369"	"PLEKHA7"
"370"	"IGSF22"
"371"	"PTPN5"
"372"	"CCDC73"
"373"	"LINC00610"
"374"	"RAG2"
"375"	"C11orf96"
"376"	"CHST1"
"377"	"OR5BN1P"
"378"	"OR8J3"
"379"	"RP11-872D17.8"
"380"	"SLC43A3"
"381"	"RN7SKP259"
"382"	"RTN4RL2"
"383"	"DTX4"
"384"	"OR5A1"
"385"	"OR4D6"
"386"	"OR4D9"
"387"	"MS4A2"
"388"	"MS4A13"
"389"	"FADS1"
"390"	"FADS2"
"391"	"FADS3"
"392"	"RAB3IL1"
"393"	"SCGB2A1"
"394"	"CTD-2531D15.4"
"395"	"HNRNPUL2-BSCL2"
"396"	"HNRNPUL2"
"397"	"TTC9C"
"398"	"SLC22A25"
"399"	"RP11-697H9.2"
"400"	"RP11-697H9.4"
"401"	"RTN3"
"402"	"RP11-21A7A.3"
"403"	"MIR192"
"404"	"MIR194-2"
"405"	"RP11-665N17.4"
"406"	"GPHA2"
"407"	"AP003068.18"
"408"	"AP003068.23"
"409"	"CAPN1"
"410"	"PGAM1P8"
"411"	"SCYL1"
"412"	"SF3B2"
"413"	"BBS1"
"414"	"PC"
"415"	"PPP6R3"
"416"	"CCND1"
"417"	"SHANK2-AS2"
"418"	"ATG16L2"
"419"	"FAM168A"
"420"	"WNT11"
"421"	"ACER3"
"422"	"AP002498.1"
"423"	"MYO7A"
"424"	"DKFZP434E1119"
"425"	"PAK1"
"426"	"CTD-2537O9.1"
"427"	"PICALM"
"428"	"VSTM5"
"429"	"KDM4E"
"430"	"ARHGAP42"
"431"	"CTD-2383M3.1"
"432"	"BIRC3"
"433"	"RNU6-952P"
"434"	"CASP12"
"435"	"RP11-693N9.2"
"436"	"RAB39A"
"437"	"SLC35F2"
"438"	"COLCA1"
"439"	"COLCA2"
"440"	"POU2AF1"
"441"	"RP11-794P6.2"
"442"	"RP11-794P6.3"
"443"	"LAYN"
"444"	"SIK2"
"445"	"RP11-839D17.3"
"446"	"TTC12"
"447"	"TMPRSS5"
"448"	"AP000908.1"
"449"	"C11orf71"
"450"	"RBM7"
"451"	"RP11-212D19.4"
"452"	"REXO2"
"453"	"CADM1"
"454"	"FXYD6"
"455"	"FXYD6-FXYD2"
"456"	"MPZL2"
"457"	"CD3E"
"458"	"FOXR1"
"459"	"UPK2"
"460"	"C2CD2L"
"461"	"DPAGT1"
"462"	"THY1"
"463"	"CTD-2523D13.1"
"464"	"TMEM136"
"465"	"AP002348.1"
"466"	"GRIK4"
"467"	"TBCEL"
"468"	"RP11-730K11.1"
"469"	"SORL1"
"470"	"MIR100"
"471"	"RNU6-592P"
"472"	"UBASH3B"
"473"	"CRTAM"
"474"	"OR10G4"
"475"	"OR10D3"
"476"	"RP11-664I21.5"
"477"	"RP11-688I9.2"
"478"	"KIRREL3-AS3"
"479"	"KIRREL3"
"480"	"AP002833.1"
"481"	"ARHGAP32"
"482"	"BARX2"
"483"	"ST14"
"484"	"ADAMTS8"
"485"	"RP11-890B15.2"
"486"	"SNX19"
"487"	"SPATA19"
"488"	"NCAPD3"
"489"	"VPS26B"
"490"	"GLB1L3"
"491"	"RP5-951N9.1"
"492"	"FOXM1"
"493"	"RHNO1"
"494"	"TULP3"
"495"	"CCND2-AS1"
"496"	"CCND2-AS2"
"497"	"CCND2"
"498"	"PIANP"
"499"	"ATN1"
"500"	"ENO2"
"501"	"LRRC23"
"502"	"C12orf57"
"503"	"RNU7-1"
"504"	"GDF3"
"505"	"CLEC4E"
"506"	"KLRG1"
"507"	"M6PR"
"508"	"RP11-259O18.4"
"509"	"CD69"
"510"	"CLEC2B"
"511"	"RP11-290C10.1"
"512"	"SNORD88"
"513"	"HEBP1"
"514"	"HTR7P1"
"515"	"RP11-377D9.3"
"516"	"GSG1"
"517"	"PLBD1"
"518"	"RP11-502N13.2"
"519"	"GUCY2C"
"520"	"KRAS"
"521"	"MANSC4"
"522"	"AC024940.1"
"523"	"FAM60A"
"524"	"RNU6-318P"
"525"	"AC023050.1"
"526"	"ABCD2"
"527"	"AC121336.1"
"528"	"PPHLN1"
"529"	"SNORA74"
"530"	"PRICKLE1"
"531"	"SLC38A4"
"532"	"ARF3"
"533"	"RP11-302B13.5"
"534"	"LIMA1"
"535"	"RP3-405J10.3"
"536"	"SMAGP"
"537"	"KRT86"
"538"	"KRT85"
"539"	"KRT84"
"540"	"RP3-416H24.4"
"541"	"CSAD"
"542"	"ZNF740"
"543"	"PCBP2"
"544"	"PRR13"
"545"	"RP11-793H13.8"
"546"	"SMUG1"
"547"	"GPR84"
"548"	"MUCL1"
"549"	"RP11-603J24.6"
"550"	"ANKRD52"
"551"	"COQ10A"
"552"	"TSFM"
"553"	"AVIL"
"554"	"RNU6-1083P"
"555"	"RP11-571M6.17"
"556"	"AC108721.1"
"557"	"AC108721.2"
"558"	"RP11-272B17.2"
"559"	"IRAK3"
"560"	"CPSF6"
"561"	"LRRC10"
"562"	"THAP2"
"563"	"ZFC3H1"
"564"	"GLIPR1L1"
"565"	"OSBPL8"
"566"	"RASSF9"
"567"	"CCER1"
"568"	"DCN"
"569"	"BTG1"
"570"	"C12orf79"
"571"	"RP11-796E2.4"
"572"	"PLEKHG7"
"573"	"RP11-887P2.5"
"574"	"RP11-74K11.2"
"575"	"FGD6"
"576"	"VEZT"
"577"	"LTA4H"
"578"	"snoMe28S-Am2634"
"579"	"AC013283.1"
"580"	"AC010209.1"
"581"	"SLC5A8"
"582"	"IGF1"
"583"	"ASCL1"
"584"	"PAH"
"585"	"RP11-341G23.2"
"586"	"RP11-341G23.4"
"587"	"STAB2"
"588"	"RP11-650K20.2"
"589"	"C12orf73"
"590"	"TDG"
"591"	"AC078819.1"
"592"	"SLC41A2"
"593"	"RNU7-94P"
"594"	"POLR3B"
"595"	"PWP1"
"596"	"PRDM4"
"597"	"RP11-256L11.3"
"598"	"TCTN1"
"599"	"TRAFD1"
"600"	"OAS2"
"601"	"OAS3"
"602"	"NOS1"
"603"	"CABP1"
"604"	"RP11-728G15.1"
"605"	"MLEC"
"606"	"SBNO1"
"607"	"AC107020.1"
"608"	"RNU6-1017P"
"609"	"MRP63"
"610"	"SKA3"
"611"	"SPATA13-AS1"
"612"	"SPATA13"
"613"	"RNU6-73P"
"614"	"CDX2"
"615"	"RN7SL272P"
"616"	"URAD"
"617"	"FLT1"
"618"	"B3GALTL"
"619"	"BRCA2"
"620"	"ZAR1L"
"621"	"N4BP2L1"
"622"	"SNORA16"
"623"	"AL390071.1"
"624"	"AL136160.1"
"625"	"AL138706.1"
"626"	"CSNK1A1L"
"627"	"FREM2-AS1"
"628"	"AL512505.1"
"629"	"COG6"
"630"	"AZU1P1"
"631"	"SNORD116"
"632"	"SUGT1P3"
"633"	"TPTE2P5"
"634"	"MTRF1"
"635"	"AL354833.1"
"636"	"AL354833.2"
"637"	"AL354833.3"
"638"	"OR7E155P"
"639"	"OR7E37P"
"640"	"RGCC"
"641"	"ENOX1"
"642"	"RP11-168P13.1"
"643"	"TSC22D1"
"644"	"AL138963.1"
"645"	"LRCH1"
"646"	"MED4-AS1"
"647"	"MED4"
"648"	"KPNA3"
"649"	"DLEU1"
"650"	"DLEU2"
"651"	"NEK3"
"652"	"PRR20A"
"653"	"PRR20B"
"654"	"PRR20C"
"655"	"PRR20D"
"656"	"PRR20E"
"657"	"PRR20FP"
"658"	"SNORA9"
"659"	"PIBF1"
"660"	"RNU6-79P"
"661"	"RNU6-38P"
"662"	"AC000403.1"
"663"	"KCTD12"
"664"	"IRG1"
"665"	"MYCBP2"
"666"	"OXGR1"
"667"	"IPO5"
"668"	"FARP1"
"669"	"RNU6-83P"
"670"	"PCCA"
"671"	"PCCA-AS1"
"672"	"LINC00676"
"673"	"LINC00346"
"674"	"OR4K17"
"675"	"OR11G2"
"676"	"PNP"
"677"	"RP11-219E7.2"
"678"	"AE000658.27"
"679"	"OR10G1P"
"680"	"LRRC16B"
"681"	"IRF9"
"682"	"RNF31"
"683"	"CIDEB"
"684"	"LTB4R2"
"685"	"LTB4R"
"686"	"NOP9"
"687"	"RIPK3"
"688"	"CBLN3"
"689"	"KHNYN"
"690"	"CTSG"
"691"	"SCFD1"
"692"	"CTD-2213F21.2"
"693"	"HEATR5A"
"694"	"CTD-2213F21.4"
"695"	"NPAS3"
"696"	"PTCSC3"
"697"	"NKX2-1-AS1"
"698"	"NKX2-1"
"699"	"RP11-896J10.3"
"700"	"NKX2-8"
"701"	"RPL29P3"
"702"	"SLC25A21-AS1"
"703"	"SLC25A21"
"704"	"GEMIN2"
"705"	"RP11-545M17.1"
"706"	"RP11-545M17.3"
"707"	"SEC23A"
"708"	"RNU6-301P"
"709"	"GPR137C"
"710"	"TXNDC16"
"711"	"STYX"
"712"	"RP11-665C16.5"
"713"	"ATG14"
"714"	"RPL21P6"
"715"	"ACTR10"
"716"	"DHRS7"
"717"	"RNU6-398P"
"718"	"SLC38A6"
"719"	"TRMT5"
"720"	"HIF1A-AS1"
"721"	"HIF1A"
"722"	"RNU6-1162P"
"723"	"HSPA2"
"724"	"RP11-973N13.5"
"725"	"CHURC1"
"726"	"CHURC1-FNTB"
"727"	"FNTB"
"728"	"RPPH1-2P"
"729"	"RDH12"
"730"	"ACTN1-AS1"
"731"	"ACTN1"
"732"	"ERH"
"733"	"SLC39A9"
"734"	"PLEKHD1"
"735"	"PTGR2"
"736"	"RP5-1021I20.4"
"737"	"MLH3"
"738"	"RNU6-689P"
"739"	"C14orf1"
"740"	"TTLL5"
"741"	"IFT43"
"742"	"TGFB3"
"743"	"SAMD15"
"744"	"TMED8"
"745"	"ALKBH1"
"746"	"SLIRP"
"747"	"AC007056.1"
"748"	"NRXN3"
"749"	"GPR65"
"750"	"SPATA7"
"751"	"EFCAB11"
"752"	"RP11-33N16.3"
"753"	"TDP1"
"754"	"NRDE2"
"755"	"CTD-2547L24.3"
"756"	"GPR68"
"757"	"CCDC88C"
"758"	"RP11-895M11.2"
"759"	"RP11-895M11.3"
"760"	"FBLN5"
"761"	"RIN3"
"762"	"BTBD7"
"763"	"UNC79"
"764"	"RNU6-1258P"
"765"	"RP11-349I1.2"
"766"	"CLMN"
"767"	"RP11-1070N10.3"
"768"	"RP11-404P21.3"
"769"	"RNU2-33P"
"770"	"RP11-204N11.1"
"771"	"AL163760.1"
"772"	"RP11-638I2.4"
"773"	"YY1"
"774"	"AL157871.1"
"775"	"RP11-638I2.8"
"776"	"SLC25A47"
"777"	"RP11-566J3.2"
"778"	"MEG3"
"779"	"MIR770"
"780"	"RP11-123M6.2"
"781"	"AL132709.2"
"782"	"MIR1185-1"
"783"	"MIR1185-2"
"784"	"MIR300"
"785"	"MIR376A1"
"786"	"MIR376C"
"787"	"MIR381"
"788"	"MIR381HG"
"789"	"MIR487B"
"790"	"MIR539"
"791"	"MIR544A"
"792"	"MIR654"
"793"	"MIR889"
"794"	"RP11-600F24.7"
"795"	"TRMT61A"
"796"	"AC090696.2"
"797"	"HERC2"
"798"	"OCA2"
"799"	"RP11-1000B6.2"
"800"	"SCG5"
"801"	"FMN1"
"802"	"AC025678.1"
"803"	"LPCAT4"
"804"	"RP11-602M11.3"
"805"	"C15orf53"
"806"	"RPUSD2"
"807"	"LTK"
"808"	"MFAP1"
"809"	"WDR76"
"810"	"CTD-2651B20.3"
"811"	"SLC28A2"
"812"	"HMGN2P46"
"813"	"SNORA41"
"814"	"GNB5"
"815"	"ZNF280D"
"816"	"LDHAL6B"
"817"	"MYO1E"
"818"	"FAM81A"
"819"	"RORA"
"820"	"MTFMT"
"821"	"RP11-325L12.5"
"822"	"KBTBD13"
"823"	"RASL12"
"824"	"PTPLAD1"
"825"	"RPL4"
"826"	"ZWILCH"
"827"	"CALML4"
"828"	"CLN6"
"829"	"MIR629"
"830"	"TLE3"
"831"	"RNU6-745P"
"832"	"THSD4"
"833"	"PKM"
"834"	"BBS4"
"835"	"HIGD2B"
"836"	"RP11-361M10.4"
"837"	"ADPGK-AS1"
"838"	"ADPGK"
"839"	"AC108137.1"
"840"	"COX5A"
"841"	"SNORD112"
"842"	"AP3B2"
"843"	"BNC1"
"844"	"ZSCAN2"
"845"	"RP11-182J1.5"
"846"	"ALPK3"
"847"	"SNORA25"
"848"	"RNU6-339P"
"849"	"RNU6-796P"
"850"	"ISG20"
"851"	"RNU7-195P"
"852"	"RP11-429B14.3"
"853"	"TICRR"
"854"	"SNORD18"
"855"	"CTD-2313J17.1"
"856"	"FAM174B"
"857"	"AC013394.2"
"858"	"CHD2"
"859"	"NR2F2-AS1"
"860"	"NR2F2"
"861"	"LRRC28"
"862"	"TTC23"
"863"	"SPATA41"
"864"	"CERS3"
"865"	"SRL"
"866"	"C16orf89"
"867"	"TXNDC11"
"868"	"C16orf45"
"869"	"OTOA"
"870"	"HS3ST2"
"871"	"CTD-2385L22.1"
"872"	"ERN2"
"873"	"CACNG3"
"874"	"SLC5A11"
"875"	"AC002310.10"
"876"	"AC002310.12"
"877"	"ITGAL"
"878"	"ZNF747"
"879"	"ZNF768"
"880"	"ZNF629"
"881"	"AC106782.20"
"882"	"BCL7C"
"883"	"CTF1"
"884"	"MIR762"
"885"	"PRSS36"
"886"	"PYDC1"
"887"	"COX6A2"
"888"	"RP11-401P9.6"
"889"	"MMP2"
"890"	"MT2A"
"891"	"ARL2BP"
"892"	"CDH8"
"893"	"BEAN1"
"894"	"CMTM1"
"895"	"CBFB"
"896"	"AGRP"
"897"	"CDH3"
"898"	"RP11-510M2.2"
"899"	"ZNF23"
"900"	"ATXN1L"
"901"	"IST1"
"902"	"MLKL"
"903"	"CNTNAP4"
"904"	"MAF"
"905"	"SDR42E1"
"906"	"HSD17B2"
"907"	"DNAAF1"
"908"	"TAF1C"
"909"	"ADAD2"
"910"	"RP11-558A11.2"
"911"	"WFDC1"
"912"	"TLDC1"
"913"	"IRF8"
"914"	"SPG7"
"915"	"INPP5K"
"916"	"PITPNA-AS1"
"917"	"OR1A2"
"918"	"SPATA22"
"919"	"CTNS"
"920"	"SHPK"
"921"	"WSCD1"
"922"	"AIPL1"
"923"	"AC027763.2"
"924"	"AC040977.1"
"925"	"ALOX12"
"926"	"C17orf49"
"927"	"RNASEK-C17orf49"
"928"	"RNASEK"
"929"	"HES7"
"930"	"RP11-599B13.6"
"931"	"VAMP2"
"932"	"GLP2R"
"933"	"RP11-477N12.3"
"934"	"ADPRM"
"935"	"SCO1"
"936"	"PIRT"
"937"	"RNU6-1065P"
"938"	"RPL15P21"
"939"	"ZNF18"
"940"	"AC005358.3"
"941"	"TEKT3"
"942"	"LLGL1"
"943"	"MIR1180"
"944"	"USP22"
"945"	"DHRS7B"
"946"	"DHRS13"
"947"	"FLOT2"
"948"	"RP11-20B24.4"
"949"	"RP11-20B24.7"
"950"	"PHF12"
"951"	"PIPOX"
"952"	"SEZ6"
"953"	"MYO18A"
"954"	"TIAF1"
"955"	"CRYBA1"
"956"	"ANKRD13B"
"957"	"GIT1"
"958"	"CORO6"
"959"	"RP11-68I3.10"
"960"	"RNU6-920P"
"961"	"RP11-68I3.11"
"962"	"EFCAB5"
"963"	"SSH2"
"964"	"NF1"
"965"	"LIG3"
"966"	"RFFL"
"967"	"RP5-837J1.2"
"968"	"CTB-58E17.2"
"969"	"SRCIN1"
"970"	"AC087491.2"
"971"	"PPP1R1B"
"972"	"IGFBP4"
"973"	"RP11-58O9.1"
"974"	"TNS4"
"975"	"KRT10"
"976"	"TMEM99"
"977"	"KRT20"
"978"	"KRTAP2-3"
"979"	"PTGES3L-AARSD1"
"980"	"PTGES3L"
"981"	"RP11-376M2.2"
"982"	"RUNDC1"
"983"	"RPL27"
"984"	"LINC00910"
"985"	"GJC1"
"986"	"MAP3K14"
"987"	"RNU7-101P"
"988"	"GOSR2"
"989"	"RP11-156P1.2"
"990"	"RP11-63A1.1"
"991"	"AC002558.1"
"992"	"TBKBP1"
"993"	"RP11-613C6.2"
"994"	"SLC35B1"
"995"	"ITGA3"
"996"	"RP11-1094H24.4"
"997"	"SPAG9"
"998"	"RNU7-134P"
"999"	"CCDC182"
"1000"	"MIR454"
"1001"	"PRR11"
"1002"	"SKA2"
"1003"	"PTRH2"
"1004"	"VMP1"
"1005"	"TBX4"
"1006"	"KCNH6"
"1007"	"APOH"
"1008"	"MIR635"
"1009"	"WIPI1"
"1010"	"COG1"
"1011"	"CTD-2514K5.2"
"1012"	"RPL38"
"1013"	"TTYH2"
"1014"	"AC103809.1"
"1015"	"DNAI2"
"1016"	"RP11-647F2.2"
"1017"	"GALK1"
"1018"	"ITGB4"
"1019"	"GALR2"
"1020"	"SRP68"
"1021"	"ZACN"
"1022"	"SEPT9"
"1023"	"C17orf99"
"1024"	"EIF5AP2"
"1025"	"SYNGR2"
"1026"	"AFMID"
"1027"	"TK1"
"1028"	"TMEM235"
"1029"	"RPL9P29"
"1030"	"ENGASE"
"1031"	"EPB41L3"
"1032"	"AP001032.1"
"1033"	"RNU5F-3P"
"1034"	"L3MBTL4"
"1035"	"RNU6-349P"
"1036"	"LRRC30"
"1037"	"AP000897.1"
"1038"	"RP11-674N23.1"
"1039"	"SOGA2"
"1040"	"TAF4B"
"1041"	"RNU6-408P"
"1042"	"MEP1B"
"1043"	"RP11-53I6.5"
"1044"	"ZNF396"
"1045"	"RP11-456K23.1"
"1046"	"SETBP1"
"1047"	"IER3IP1"
"1048"	"SMAD7"
"1049"	"RP11-267C16.1"
"1050"	"AC090340.1"
"1051"	"ONECUT2"
"1052"	"FECH"
"1053"	"RN7SL112P"
"1054"	"RNU6-219P"
"1055"	"CCBE1"
"1056"	"RP11-2N1.2"
"1057"	"RNU6-116P"
"1058"	"RNU6-142P"
"1059"	"BCL2"
"1060"	"CDH19"
"1061"	"RNU6-39P"
"1062"	"CTDP1"
"1063"	"RP11-567M16.3"
"1064"	"TXNL4A"
"1065"	"EMR1"
"1066"	"CTD-2207O23.11"
"1067"	"MCOLN1"
"1068"	"ZNF358"
"1069"	"ADAMTS10"
"1070"	"MUC16"
"1071"	"OR7D4"
"1072"	"OR7E25P"
"1073"	"FBXL12"
"1074"	"UBL5"
"1075"	"C19orf66"
"1076"	"CTD-2240E14.4"
"1077"	"DNMT1"
"1078"	"ZNF20"
"1079"	"ZNF136"
"1080"	"ZNF44"
"1081"	"CALR"
"1082"	"CTC-425F1.4"
"1083"	"FARSA"
"1084"	"RAD23A"
"1085"	"GIPC1"
