""	"x"
"224"	"AL356475.1"
"225"	"RP11-332H17.1"
"226"	"CACYBP"
"227"	"RALGPS2"
"228"	"RP11-428K3.1"
"229"	"FAM20B"
"230"	"ACBD6"
"231"	"COLGALT2"
"232"	"TSEN15"
"233"	"C1orf21"
"234"	"RP11-382D12.2"
"235"	"RP11-134G8.2"
"236"	"TNNI1"
"237"	"TIMM17A"
"238"	"GPR37L1"
"239"	"TMEM183A"
"240"	"PPFIA4"
"241"	"ADORA1"
"242"	"RP11-335O13.7"
"243"	"MYBPH"
"244"	"BTG2"
"245"	"LINC01136"
"246"	"RNU6-487P"
"247"	"FMOD"
"248"	"RP11-435P24.2"
"249"	"PRELP"
"250"	"OPTC"
"251"	"ZBED6"
"252"	"ZC3H11A"
"253"	"SNRPE"
"254"	"REN"
"255"	"GOLT1A"
"256"	"PLEKHA6"
"257"	"PIK3C2B"
"258"	"MDM4"
"259"	"C1orf132"
"260"	"CAMK1G"
"261"	"LAMB3"
"262"	"ADORA2BP"
"263"	"TRAF3IP3"
"264"	"AC096643.1"
"265"	"MIR194-1"
"266"	"MIR215"
"267"	"SNORA36B"
"268"	"RAB3GAP2"
"269"	"LBR"
"270"	"SDE2"
"271"	"ARF1"
"272"	"C1orf35"
"273"	"MIR3620"
"274"	"FAM96AP2"
"275"	"MRPL55"
"276"	"GJC2"
"277"	"GUK1"
"278"	"IBA57-AS1"
"279"	"IBA57"
"280"	"OBSCN"
"281"	"C1orf145"
"282"	"RNF187"
"283"	"RHOU"
"284"	"RP5-1061H20.5"
"285"	"TMEM78"
"286"	"RAB4A"
"287"	"RP5-1061H20.3"
"288"	"RP5-1061H20.4"
"289"	"SPHAR"
"290"	"RP4-803J11.2"
"291"	"CCSAP"
"292"	"RNU6-180P"
"293"	"ACTA1"
"294"	"ABCB10"
"295"	"RNU4-21P"
"296"	"RNU6-999P"
"297"	"ZNF670"
"298"	"OR6F1"
"299"	"OR11L1"
"300"	"TRIM58"
"301"	"OR2W3"
"302"	"OR2T8"
"303"	"OR2L2"
"304"	"Y_RNA"
"305"	"OR2L3"
"306"	"OR2T1"
"307"	"AL672294.1"
"308"	"ZNF692"
"309"	"RBM17"
"310"	"PFKFB3"
"311"	"RP11-414H17.5"
"312"	"PIP4K2A"
"313"	"RNU6-413P"
"314"	"KIAA1217"
"315"	"CSGALNACT2"
"316"	"RP11-351D16.3"
"317"	"RNU6ATAC11P"
"318"	"FXYD4"
"319"	"HNRNPF"
"320"	"RNU7-193P"
"321"	"ZNF487"
"322"	"CAP1P2"
"323"	"ZNF485"
"324"	"ZNF32-AS1"
"325"	"ZNF32-AS2"
"326"	"ZNF32"
"327"	"RP11-285G1.2"
"328"	"C10orf10"
"329"	"ALOX5"
"330"	"RP11-67C2.2"
"331"	"ZFAND4"
"332"	"SYT15"
"333"	"GPRIN2"
"334"	"NPY4R"
"335"	"ZNF488"
"336"	"RP11-463P17.3"
"337"	"AL731561.2"
"338"	"RBP3"
"339"	"GDF2"
"340"	"GDF10"
"341"	"FRMPD2"
"342"	"MAPK8"
"343"	"WDFY4"
"344"	"RP11-523O18.1"
"345"	"AGAP7"
"346"	"MSMB"
"347"	"NCOA4"
"348"	"DKK1"
"349"	"PRKG1-AS1"
"350"	"RP11-556E13.1"
"351"	"CISD1"
"352"	"IPMK"
"353"	"JMJD1C-AS1"
"354"	"JMJD1C"
"355"	"REEP3"
"356"	"RNU6-833P"
"357"	"ANXA7"
"358"	"RNU6-883P"
"359"	"USP54"
"360"	"FAM35A"
"361"	"GLUD1"
"362"	"RP11-149I23.3"
"363"	"IFIT2"
"364"	"IFIT3"
"365"	"PANK1"
"366"	"RP11-80H5.2"
"367"	"RP11-80H5.5"
"368"	"HTR7"
"369"	"BTAF1"
"370"	"SNORA25"
"371"	"CPEB3"
"372"	"MARCH5"
"373"	"CEP55"
"374"	"PDE6C"
"375"	"SORBS1"
"376"	"HPS1"
"377"	"RP11-483F11.7"
"378"	"PKD2L1"
"379"	"RP11-34D15.2"
"380"	"SCD"
"381"	"WNT8B"
"382"	"HIF1AN"
"383"	"NDUFB8"
"384"	"SEC31B"
"385"	"PAX2"
"386"	"RP11-31L23.3"
"387"	"TLX1"
"388"	"TLX1NB"
"389"	"RP11-324L3.5"
"390"	"LBX1-AS1"
"391"	"LBX1"
"392"	"RNU2-43P"
"393"	"DPCD"
"394"	"POLL"
"395"	"RNU6-1165P"
"396"	"NOLC1"
"397"	"ELOVL3"
"398"	"GBF1"
"399"	"PITX3"
"400"	"RNU6-43P"
"401"	"SUFU"
"402"	"NT5C2"
"403"	"SLK"
"404"	"MIR936"
"405"	"ITPRIP"
"406"	"CCDC147-AS1"
"407"	"CCDC147"
"408"	"SMNDC1"
"409"	"DUSP5"
"410"	"RP11-525A16.4"
"411"	"ENO4"
"412"	"RP11-539I5.1"
"413"	"CACUL1"
"414"	"EIF3A"
"415"	"SNORA19"
"416"	"SFXN4"
"417"	"PRDX3"
"418"	"FANK1-AS1"
"419"	"FANK1"
"420"	"DOCK1"
"421"	"SYT8"
"422"	"TNNI2"
"423"	"AC051649.1"
"424"	"TNNT3"
"425"	"KCNQ1"
"426"	"KCNQ1OT1"
"427"	"RHOG"
"428"	"HPX"
"429"	"TRIM3"
"430"	"DNHD1"
"431"	"ILK"
"432"	"RRP8"
"433"	"RP11-732A19.8"
"434"	"RP11-732A19.2"
"435"	"TAF10"
"436"	"RP11-732A19.9"
"437"	"TPP1"
"438"	"RP11-732A19.5"
"439"	"RP11-732A19.6"
"440"	"OR10A2"
"441"	"RBMXL2"
"442"	"MIR302E"
"443"	"SYT9"
"444"	"OVCH2"
"445"	"OR10AB1P"
"446"	"OR5P3"
"447"	"OR7E14P"
"448"	"PLEKHA7"
"449"	"AC116533.1"
"450"	"RPS13"
"451"	"SNORD14A"
"452"	"SNORD14B"
"453"	"NUCB2"
"454"	"PIK3C2A"
"455"	"NCR3LG1"
"456"	"GTF2H1"
"457"	"HPS5"
"458"	"MRGPRX2"
"459"	"HTATIP2"
"460"	"MIR610"
"461"	"ELP4"
"462"	"IMMP1L"
"463"	"EIF3M"
"464"	"CCDC73"
"465"	"HIPK3"
"466"	"AL122015.1"
"467"	"ALKBH3"
"468"	"RP11-613D13.5"
"469"	"TSPAN18"
"470"	"TP53I11"
"471"	"PRDM11"
"472"	"CHST1"
"473"	"RP11-495O11.1"
"474"	"CTD-2210P24.3"
"475"	"CTD-2210P24.4"
"476"	"ARFGAP2"
"477"	"PACSIN3"
"478"	"RP11-390K5.6"
"479"	"MADD"
"480"	"NR1H3"
"481"	"RP11-17G12.3"
"482"	"SLC39A13"
"483"	"RNU6-1302P"
"484"	"RAPSN"
"485"	"CELF1"
"486"	"NDUFS3"
"487"	"PTPMT1"
"488"	"RN7SL652P"
"489"	"RNU5E-10P"
"490"	"KBTBD4"
"491"	"C1QTNF4"
"492"	"AGBL2"
"493"	"FNBP4"
"494"	"NUP160"
"495"	"OR5W2"
"496"	"OR8K5"
"497"	"OR5T2"
"498"	"TNKS1BP1"
"499"	"RP11-872D17.4"
"500"	"P2RX3"
"501"	"SSRP1"
"502"	"PRG3"
"503"	"PRG2"
"504"	"RP11-872D17.8"
"505"	"SLC43A3"
"506"	"RN7SKP259"
"507"	"RTN4RL2"
"508"	"RP11-624G17.3"
"509"	"SLC43A1"
"510"	"TIMM10"
"511"	"SMTNL1"
"512"	"RPS4XP13"
"513"	"UBE2L6"
"514"	"SERPING1"
"515"	"OR6Q1"
"516"	"OR5B17"
"517"	"OR5B2"
"518"	"OR5B21"
"519"	"LPXN"
"520"	"ZFP91-CNTF"
"521"	"ZFP91"
"522"	"RP11-727F15.9"
"523"	"STX5"
"524"	"WDR74"
"525"	"RNU2-2P"
"526"	"SNHG1"
"527"	"SLC3A2"
"528"	"MARK2"
"529"	"FLRT1"
"530"	"RP11-21A7A.3"
"531"	"MACROD1"
"532"	"STIP1"
"533"	"FERMT3"
"534"	"CDC42BPG"
"535"	"POLA2"
"536"	"CDC42EP2"
"537"	"DPF2"
"538"	"TIGD3"
"539"	"NEAT1"
"540"	"MALAT1"
"541"	"LTBP3"
"542"	"EHBP1L1"
"543"	"FAM89B"
"544"	"SSSCA1"
"545"	"AP001362.1"
"546"	"KCNK7"
"547"	"MYEOV"
"548"	"CCND1"
"549"	"ORAOV1"
"550"	"PPFIA1"
"551"	"CTA-797E19.2"
"552"	"AP000487.5"
"553"	"CTTN"
"554"	"DHCR7"
"555"	"NADSYN1"
"556"	"RP11-660L16.2"
"557"	"FOLR1"
"558"	"RP11-7N14.1"
"559"	"CLPB"
"560"	"DKFZP434E1119"
"561"	"PAK1"
"562"	"GAB2"
"563"	"TRPC6"
"564"	"MSANTD4"
"565"	"ALG9"
"566"	"C11orf1"
"567"	"FDXACB1"
"568"	"C11orf52"
"569"	"CRYAB"
"570"	"DIXDC1"
"571"	"RNA5SP351"
"572"	"DLAT"
"573"	"IL18"
"574"	"PTS"
"575"	"RPS12P21"
"576"	"TMPRSS5"
"577"	"RP11-667M19.2"
"578"	"RP11-667M19.4"
"579"	"ZW10"
"580"	"CLDN25"
"581"	"NNMT"
"582"	"DSCAML1"
"583"	"RP11-728F11.3"
"584"	"FXYD2"
"585"	"RP11-728F11.4"
"586"	"DDX6"
"587"	"FOXR1"
"588"	"UPK2"
"589"	"AP002348.1"
"590"	"GRIK4"
"591"	"RP11-1007G5.2"
"592"	"FLI1"
"593"	"RP11-744N12.3"
"594"	"SENCR"
"595"	"NFRKB"
"596"	"LINC00167"
"597"	"PRDM10"
"598"	"RP11-664D1.1"
"599"	"C12orf5"
"600"	"RP11-264F23.1"
"601"	"C12orf4"
"602"	"RAD51AP1"
"603"	"VWF"
"604"	"CD9"
"605"	"PLEKHG6"
"606"	"RN7SL391P"
"607"	"TNFRSF1A"
"608"	"LTBR"
"609"	"SCNN1A"
"610"	"CD27"
"611"	"CD27-AS1"
"612"	"TAPBPL"
"613"	"VAMP1"
"614"	"MRPL51"
"615"	"NCAPD2"
"616"	"SCARNA10"
"617"	"GAPDH"
"618"	"RP5-940J5.3"
"619"	"IFFO1"
"620"	"RP5-940J5.8"
"621"	"CHD4"
"622"	"NOP2"
"623"	"RP5-940J5.6"
"624"	"SCARNA11"
"625"	"LPAR5"
"626"	"ACRBP"
"627"	"ING4"
"628"	"PIANP"
"629"	"COPS7A"
"630"	"RP4-761J14.9"
"631"	"PTMS"
"632"	"CD4"
"633"	"GPR162"
"634"	"LEPREL2"
"635"	"GNB3"
"636"	"CDCA3"
"637"	"USP5"
"638"	"LRRC23"
"639"	"SPSB2"
"640"	"SLC2A3"
"641"	"ETV6"
"642"	"ARHGDIB"
"643"	"EPS8"
"644"	"STRAP"
"645"	"DERA"
"646"	"C2CD5"
"647"	"PPHLN1"
"648"	"SNORA74"
"649"	"PRICKLE1"
"650"	"AC079603.1"
"651"	"NELL2"
"652"	"RP11-101K23.1"
"653"	"SCAF11"
"654"	"DDX23"
"655"	"RND1"
"656"	"RNU6-600P"
"657"	"DHH"
"658"	"RP11-386G11.8"
"659"	"RP11-161H23.5"
"660"	"PRPH"
"661"	"RP11-161H23.9"
"662"	"TROAP"
"663"	"C1QL4"
"664"	"DNAJC22"
"665"	"SPATS2"
"666"	"KCNH3"
"667"	"ACVR1B"
"668"	"RNU6-574P"
"669"	"GRASP"
"670"	"NR4A1"
"671"	"C12orf44"
"672"	"OR7E47P"
"673"	"RP11-1100L3.7"
"674"	"KRT84"
"675"	"RP3-416H24.4"
"676"	"KRT82"
"677"	"RP11-1020M18.10"
"678"	"KRT75"
"679"	"KRT71"
"680"	"KRT72"
"681"	"RP11-641A6.2"
"682"	"CALCOCO1"
"683"	"HOTAIR"
"684"	"HOXC11"
"685"	"HOXC10"
"686"	"HOXC6"
"687"	"HOXC-AS3"
"688"	"RP11-834C11.12"
"689"	"MIR196A2"
"690"	"HOXC9"
"691"	"HOXC-AS1"
"692"	"HOXC-AS2"
"693"	"HOXC8"
"694"	"AC012531.25"
"695"	"HOXC4"
"696"	"RP11-834C11.14"
"697"	"HOXC5"
"698"	"MIR615"
"699"	"SMUG1"
"700"	"RNU6-950P"
"701"	"MIR148B"
"702"	"GPR84"
"703"	"ZNF385A"
"704"	"ITGA5"
"705"	"RP11-753H16.3"
"706"	"CS"
"707"	"RP11-977G19.11"
"708"	"CNPY2"
"709"	"RP11-977G19.10"
"710"	"RNU7-40P"
"711"	"RNU6-343P"
"712"	"MYO1A"
"713"	"TAC3"
"714"	"AGAP2"
"715"	"TSPAN31"
"716"	"CDK4"
"717"	"MARCH9"
"718"	"CYP27B1"
"719"	"METTL1"
"720"	"METTL21B"
"721"	"RP11-571M6.15"
"722"	"TSFM"
"723"	"AVIL"
"724"	"RNU6-1083P"
"725"	"RP11-571M6.17"
"726"	"CTDSP2"
"727"	"MIR26A2"
"728"	"RP11-620J15.1"
"729"	"RP11-769N19.2"
"730"	"DUSP6"
"731"	"RP11-887P2.5"
"732"	"NR2C1"
"733"	"FGD6"
"734"	"VEZT"
"735"	"GAS2L3"
"736"	"RP11-575G13.2"
"737"	"AC010209.1"
"738"	"ANO4"
"739"	"ASCL1"
"740"	"PAH"
"741"	"GLT8D2"
"742"	"HCFC2"
"743"	"NFYB"
"744"	"TXNRD1"
"745"	"RP11-818F20.5"
"746"	"EID3"
"747"	"CHST11"
"748"	"C12orf45"
"749"	"KIAA1033"
"750"	"RP11-61E11.2"
"751"	"RNU7-169P"
"752"	"MMAB"
"753"	"MVK"
"754"	"RNU4-32P"
"755"	"PPP1CC"
"756"	"RASAL1"
"757"	"RP11-780K2.1"
"758"	"RBM19"
"759"	"MED13L"
"760"	"RP11-493P1.2"
"761"	"MIR620"
"762"	"RP11-115H15.2"
"763"	"RP11-103B5.2"
"764"	"TESC"
"765"	"SACS"
"766"	"TNFRSF19"
"767"	"SPATA13-AS1"
"768"	"SPATA13"
"769"	"RNU6-70P"
"770"	"GTF3A"
"771"	"RNU6-63P"
"772"	"LNX2"
"773"	"POLR1D"
"774"	"TEX26-AS1"
"775"	"TEX26"
"776"	"FRY-AS1"
"777"	"FRY"
"778"	"DGKH"
"779"	"RP11-187A9.3"
"780"	"GPALPP1"
"781"	"NUFIP1"
"782"	"MED4"
"783"	"AL137118.1"
"784"	"FNDC3A"
"785"	"DLEU1"
"786"	"DLEU2"
"787"	"FAM124A"
"788"	"DHRS12"
"789"	"RP11-327P2.5"
"790"	"SUGT1"
"791"	"UGGT2"
"792"	"MBNL2"
"793"	"RAP2A"
"794"	"STK24-AS1"
"795"	"STK24"
"796"	"GPR183"
"797"	"UBAC2"
"798"	"MIR623"
"799"	"TPP2"
"800"	"IRS2"
"801"	"TUBGCP3"
"802"	"C13orf35"
"803"	"ATP11A"
"804"	"TMEM255B"
"805"	"AE000662.92"
"806"	"AE000662.93"
"807"	"DAD1"
"808"	"PRMT5-AS1"
"809"	"RBM23"
"810"	"IL25"
"811"	"FITM1"
"812"	"EMC9"
"813"	"PSME1"
"814"	"PSME2"
"815"	"RP11-468E2.5"
"816"	"IRF9"
"817"	"RNF31"
"818"	"GMPR2"
"819"	"TINF2"
"820"	"DHRS1"
"821"	"NOP9"
"822"	"RIPK3"
"823"	"NFATC4"
"824"	"NYNRIN"
"825"	"CBLN3"
"826"	"KHNYN"
"827"	"SDR39U1"
"828"	"RP11-260G13.1"
"829"	"RNU11-5P"
"830"	"RNU6-541P"
"831"	"HECTD1"
"832"	"CTD-2213F21.2"
"833"	"HEATR5A"
"834"	"DTD2"
"835"	"RP11-176H8.1"
"836"	"CTD-2213F21.4"
"837"	"CTD-2213F21.3"
"838"	"NUBPL"
"839"	"RP11-187E13.1"
"840"	"ARHGAP5-AS1"
"841"	"ARHGAP5"
"842"	"RNU6-189P"
"843"	"C14orf166"
"844"	"RP11-463J10.4"
"845"	"NID2"
"846"	"GCH1"
"847"	"KTN1-AS1"
"848"	"KTN1"
"849"	"TMEM260"
"850"	"KIAA0586"
"851"	"TIMM9"
"852"	"DAAM1"
"853"	"RNU6-398P"
"854"	"SLC38A6"
"855"	"TRMT5"
"856"	"PRKCH"
"857"	"TMEM30B"
"858"	"GPHN"
"859"	"VTI1B"
"860"	"RDH12"
"861"	"RNU6-921P"
"862"	"ZFP36L1"
"863"	"RP1-261D10.2"
"864"	"SIPA1L1"
"865"	"SNORD56B"
"866"	"RP1-240K6.3"
"867"	"NUMB"
"868"	"ACOT6"
"869"	"ISCA2"
"870"	"NPC2"
"871"	"PROX2"
"872"	"RP11-316E14.2"
"873"	"RPS6KL1"
"874"	"PGF"
"875"	"EIF2B2"
"876"	"RP11-950C14.3"
"877"	"MLH3"
"878"	"RNU6-689P"
"879"	"ACYP1"
"880"	"ZC2HC1C"
"881"	"C14orf1"
"882"	"TTLL5"
"883"	"SNORA79"
"884"	"GTF2A1"
"885"	"STON2"
"886"	"SEL1L"
"887"	"SPATA7"
"888"	"PTPN21"
"889"	"FOXN3-AS1"
"890"	"FOXN3"
"891"	"CALM1"
"892"	"C14orf180"
"893"	"RP11-614O9.1"
"894"	"TMEM179"
"895"	"TJP1"
"896"	"CTD-2022H16.1"
"897"	"FMN1"
"898"	"SNORD77"
"899"	"SPRED1"
"900"	"THBS1"
"901"	"PLCB2"
"902"	"RP11-133K1.1"
"903"	"RP11-133K1.6"
"904"	"C15orf52"
"905"	"PHGR1"
"906"	"RNA5SP392"
"907"	"DISP2"
"908"	"JMJD7"
"909"	"JMJD7-PLA2G4B"
"910"	"PLA2G4B"
"911"	"RNA5SP393"
"912"	"SPTBN5"
"913"	"CDAN1"
"914"	"RNU6-966P"
"915"	"RNU6-953P"
"916"	"GATM"
"917"	"SPATA5L1"
"918"	"C15orf48"
"919"	"MIR147B"
"920"	"RNU7-5P"
"921"	"RP11-519G16.3"
"922"	"HMGN2P46"
"923"	"SNORA41"
"924"	"BLOC1S6"
"925"	"RP11-96O20.4"
"926"	"AP4E1"
"927"	"RSL24D1"
"928"	"RAB8B"
"929"	"FBXL22"
"930"	"USP3-AS1"
"931"	"ZNF609"
"932"	"AAGAB"
"933"	"IQCH"
"934"	"PARP6"
"935"	"ARIH1"
"936"	"RP11-1007O24.2"
"937"	"RP11-1007O24.3"
"938"	"MIR630"
"939"	"BBS4"
"940"	"HIGD2B"
"941"	"RP11-361M10.4"
"942"	"PPCDC"
"943"	"RP11-151H2.1"
"944"	"FAM103A1"
"945"	"HOMER2"
"946"	"C15orf40"
"947"	"RP11-382A20.7"
"948"	"BTBD1"
"949"	"MIR4515"
"950"	"TM6SF1"
"951"	"ZSCAN2"
"952"	"NMB"
"953"	"WDR73"
"954"	"SEC11A"
"955"	"ZNF592"
"956"	"ALPK3"
"957"	"SLC28A1"
"958"	"RNU7-79P"
"959"	"RNU6-1280P"
"960"	"MIR1276"
"961"	"RP11-158M2.6"
"962"	"KLHL25"
"963"	"NTRK3"
"964"	"MRPL46"
"965"	"MRPS11"
"966"	"MIR1179"
"967"	"MIR7-2"
"968"	"AEN"
"969"	"ANPEP"
"970"	"CTD-2315E11.1"
"971"	"IDH2"
"972"	"ADAMTS17"
"973"	"SPATA41"
"974"	"ASB7"
"975"	"LINS"
"976"	"CACNA1H"
"977"	"MIR3180-5"
"978"	"PKD1"
"979"	"RAB26"
"980"	"RP11-304L19.5"
"981"	"SNORD60"
"982"	"TRAF7"
"983"	"BRICD5"
"984"	"DNASE1L2"
"985"	"E4F1"
"986"	"MLST8"
"987"	"PGP"
"988"	"RP11-304L19.11"
"989"	"RP11-304L19.12"
"990"	"RP11-304L19.8"
"991"	"IL32"
"992"	"RNU1-125P"
"993"	"ERCC4"
"994"	"RPS26P52"
"995"	"MIR193B"
"996"	"MIR365A"
"997"	"PARN"
"998"	"BFAR"
"999"	"RNU7-125P"
"1000"	"COQ7"
"1001"	"RP11-626G11.1"
"1002"	"RP11-626G11.5"
"1003"	"SYT17"
"1004"	"CACNG3"
"1005"	"SNORA1"
"1006"	"RNU7-24P"
"1007"	"AC135048.13"
"1008"	"ORAI3"
"1009"	"SETD1A"
"1010"	"AC135048.1"
"1011"	"HSD3B7"
"1012"	"STX1B"
"1013"	"STX4"
"1014"	"AC135050.5"
"1015"	"ZNF668"
"1016"	"ZNF646"
"1017"	"PRSS53"
"1018"	"RP11-196G11.1"
"1019"	"VKORC1"
"1020"	"AC135050.1"
"1021"	"BCKDK"
"1022"	"KAT8"
"1023"	"RP11-196G11.4"
"1024"	"FUS"
"1025"	"RP11-388M20.6"
"1026"	"PYDC1"
"1027"	"RNU7-199P"
"1028"	"ITGAX"
"1029"	"RP11-120K18.3"
"1030"	"ITGAD"
"1031"	"COX6A2"
"1032"	"ARMC5"
"1033"	"SLC5A2"
"1034"	"TGFB1I1"
"1035"	"RP11-170L3.2"
"1036"	"ZNF267"
"1037"	"PAPD5"
"1038"	"RPL10P14"
"1039"	"SNORA70"
"1040"	"BRD7"
"1041"	"RP11-21B23.1"
"1042"	"SNX20"
"1043"	"AKTIP"
"1044"	"FTO"
"1045"	"RPGRIP1L"
"1046"	"IRX3"
"1047"	"CRNDE"
"1048"	"IRX5"
"1049"	"AC132186.1"
"1050"	"BEAN1"
"1051"	"CKLF-CMTM1"
"1052"	"CKLF"
"1053"	"TK2"
"1054"	"CMTM1"
"1055"	"CMTM3"
"1056"	"PDP2"
"1057"	"CDH16"
"1058"	"RRAD"
"1059"	"CES2"
"1060"	"FAM96B"
"1061"	"CES3"
"1062"	"RP11-361L15.4"
"1063"	"CES4A"
"1064"	"CBFB"
"1065"	"ELMO3"
"1066"	"MIR328"
"1067"	"FHOD1"
"1068"	"SLC9A5"
"1069"	"PLEKHG4"
"1070"	"HYDIN"
"1071"	"PMFBP1"
"1072"	"AC009120.4"
"1073"	"PSMD7"
"1074"	"WDR59"
"1075"	"ZNRF1"
"1076"	"OSGIN1"
"1077"	"DNAAF1"
"1078"	"HSDL1"
"1079"	"ZFPM1"
"1080"	"BHLHA9"
"1081"	"TUSC5"
"1082"	"CRK"
"1083"	"MYO1C"
"1084"	"INPP5K"
"1085"	"PITPNA-AS1"
"1086"	"GLTPD2"
"1087"	"VMO1"
