""	"x"
"126"	"SIPA1L1"
"127"	"SNORD56B"
"128"	"SNORA79"
"129"	"GTF2A1"
"130"	"STON2"
"131"	"SPATA7"
"132"	"PTPN21"
"133"	"CALM1"
"134"	"SPRED1"
"135"	"AP4E1"
"136"	"RAB8B"
"137"	"FBXL22"
"138"	"USP3-AS1"
"139"	"FAM103A1"
"140"	"HOMER2"
"141"	"C15orf40"
"142"	"RP11-382A20.7"
"143"	"BTBD1"
"144"	"MIR4515"
"145"	"TM6SF1"
"146"	"RNU6-1280P"
"147"	"AC009120.4"
"148"	"PSMD7"
"149"	"WDR59"
"150"	"ZNRF1"
"151"	"OSGIN1"
"152"	"DNAAF1"
"153"	"HSDL1"
"154"	"GPR179"
"155"	"SOCS7"
"156"	"ARHGAP23"
"157"	"RN7SL458P"
"158"	"RARA"
"159"	"CTD-2267D19.4"
"160"	"GJD3"
"161"	"TOP2A"
"162"	"IGFBP4"
"163"	"RP11-58O9.1"
"164"	"CCR7"
"165"	"PTRH2"
"166"	"VMP1"
"167"	"RNU6-1050P"
"168"	"TRAPPC8"
"169"	"RP11-326K13.4"
"170"	"FBXO15"
"171"	"TIMM21"
"172"	"NFATC1"
"173"	"ASAP2"
"174"	"DNMT3A"
"175"	"SPRED2"
"176"	"ACTR1B"
"177"	"LINC01125"
"178"	"RNU4-8P"
"179"	"COA5"
"180"	"UNC50"
"181"	"IL1F10"
"182"	"RNU6-1180P"
"183"	"IL1RN"
"184"	"AC104076.3"
"185"	"UBE2E3"
"186"	"DNAJC10"
"187"	"FBXO36"
"188"	"TRIP12"
"189"	"SLC16A14"
"190"	"AC009950.2"
"191"	"SP110"
"192"	"SP140"
"193"	"CAB39"
"194"	"AP001057.1"
"195"	"EGOT"
"196"	"BHLHE40-AS1"
"197"	"BHLHE40"
"198"	"WNT5A-AS1"
"199"	"WNT5A"
"200"	"PDE12"
"201"	"RNU6-509P"
"202"	"AADAC"
"203"	"SUCNR1"
"204"	"MBNL1"
"205"	"UGT2A1"
"206"	"CSN1S1"
"207"	"IL8"
"208"	"PF4V1"
"209"	"PPBP"
"210"	"CXCL3"
"211"	"PAQR3"
"212"	"RP11-310I9.1"
"213"	"FBXL7"
"214"	"CD180"
"215"	"DTWD2"
"216"	"HINT1"
"217"	"LYRM7"
"218"	"AC034228.3"
"219"	"AC034228.2"
"220"	"ACSL6"
"221"	"PSD2"
"222"	"ATXN1"
"223"	"RP1-151F17.1"
"224"	"OR2H2"
"225"	"XXbac-BPG249D20.9"
"226"	"FLOT1"
"227"	"IER3"
"228"	"XXbac-BPG252P9.10"
"229"	"C6orf15"
"230"	"PSORS1C1"
"231"	"HDDC2"
"232"	"RP11-735G4.1"
"233"	"HEY2"
"234"	"RP11-624M8.1"
"235"	"NCOA7"
"236"	"NCOA7-AS1"
"237"	"HINT3"
"238"	"KATNA1"
"239"	"CAHM"
"240"	"QKI"
"241"	"LFNG"
"242"	"BRAT1"
"243"	"RP11-797H7.5"
"244"	"ZNF92"
"245"	"EFCAB10"
"246"	"NAMPT"
"247"	"RP11-22N19.2"
"248"	"COG5"
"249"	"DUS4L"
"250"	"BCAP29"
"251"	"RP4-593H12.1"
"252"	"snoU109"
"253"	"AC002467.7"
"254"	"CBLL1"
"255"	"KBTBD11"
"256"	"RP11-439C15.4"
"257"	"RP11-439C15.5"
"258"	"MYOM2"
"259"	"U3"
"260"	"RNU7-55P"
"261"	"RP11-90P5.7"
"262"	"RNU6-665P"
"263"	"CEBPD"
"264"	"SPIDR"
"265"	"AC103686.1"
"266"	"MCM4"
"267"	"PRKDC"
"268"	"RNU6-519P"
"269"	"SNAI2"
"270"	"RP11-386D6.1"
"271"	"ZFAT"
