""	"x"
"93"	"BCAR3"
"94"	"RP5-1033H22.2"
"95"	"MIR760"
"96"	"RP4-561L24.3"
"97"	"ARHGAP29"
"98"	"RN7SL440P"
"99"	"LINC01057"
"100"	"SLC44A3"
"101"	"RNU1-130P"
"102"	"PTBP2"
"103"	"DPYD-AS2"
"104"	"FAM102B"
"105"	"AKNAD1"
"106"	"CLCC1"
"107"	"RP5-1065J22.8"
"108"	"TMEM167B"
"109"	"C1orf194"
"110"	"KIAA1324"
"111"	"RNU7-122P"
"112"	"SARS"
"113"	"PSRC1"
"114"	"MYBPHL"
"115"	"SORT1"
"116"	"PROK1"
"117"	"PTGFRN"
"118"	"RP4-753F5.1"
"119"	"CD101"
"120"	"RP11-27K13.3"
"121"	"ZNF697"
"122"	"PDIA3P1"
"123"	"PRKAB2"
"124"	"RP11-337C18.10"
"125"	"RP11-337C18.8"
"126"	"RP11-337C18.9"
"127"	"BCL9"
"128"	"GJA5"
"129"	"RP11-433J22.2"
"130"	"RP11-433J22.3"
"131"	"THEM4"
"132"	"LCE1A"
"133"	"S100A12"
"134"	"AL591704.7"
"135"	"S100A8"
"136"	"S100A2"
"137"	"S100A14"
"138"	"S100A16"
"139"	"CHTOP"
"140"	"RP1-178F15.4"
"141"	"RP1-178F15.5"
"142"	"S100A13"
"143"	"S100A1"
"144"	"PMF1-BGLAP"
"145"	"PMF1"
"146"	"BGLAP"
"147"	"PAQR6"
"148"	"HAPLN2"
"149"	"RP11-284F21.11"
"150"	"OR10R3P"
"151"	"RP11-144L1.4"
"152"	"DUSP23"
"153"	"DUSP12"
"154"	"ATF6"
"155"	"RP11-474I16.8"
"156"	"NOS1AP"
"157"	"RP11-565P22.2"
"158"	"MIR556"
"159"	"C1orf226"
"160"	"RP11-565P22.6"
"161"	"C1orf111"
"162"	"SH2D1B"
"163"	"UHMK1"
"164"	"RP11-267N12.1"
"165"	"MPZL1"
"166"	"RP1-313L4.3"
"167"	"RP1-313L4.4"
"168"	"DCAF6"
"169"	"MPC2"
"170"	"KLHL20"
"171"	"CENPL"
"172"	"DARS2"
"173"	"GAS5"
"174"	"SNORD78"
"175"	"ZBTB37"
"176"	"RNA5SP67"
"177"	"SERPINC1"
"178"	"RABGAP1L"
"179"	"RP11-160H22.5"
"180"	"GLUL"
"181"	"TEDDM1"
"182"	"RGSL1"
"183"	"RNASEL"
"184"	"RP11-505O17.1"
"185"	"SHCBP1L"
"186"	"GS1-174L6.4"
"187"	"snoU109"
"188"	"TROVE2"
"189"	"UCHL5"
"190"	"MIR1278"
"191"	"NEK7"
"192"	"AC105941.1"
"193"	"CSRP1"
"194"	"RP11-134G8.7"
"195"	"AC096677.1"
"196"	"NAV1"
"197"	"RNU6-501P"
"198"	"RP11-90L20.2"
"199"	"MIR1231"
"200"	"IPO9-AS1"
"201"	"IPO9"
"202"	"LAMB3"
"203"	"HSD11B1"
"204"	"C1orf74"
"205"	"PTPN14"
"206"	"CENPF"
"207"	"RNU1-141P"
"208"	"C1orf143"
"209"	"LYPLAL1"
"210"	"RP11-135J2.4"
"211"	"AC096643.1"
"212"	"SLC30A10"
"213"	"U3"
"214"	"EPRS"
"215"	"RAB3GAP2"
"216"	"RNU6ATAC35P"
"217"	"RP11-295M18.2"
"218"	"RP11-295M18.6"
"219"	"HLA-AS1"
"220"	"HLX"
"221"	"AC092765.1"
"222"	"RP11-239E10.2"
"223"	"TLR5"
"224"	"LEFTY1"
"225"	"LEFTY2"
"226"	"PYCR2"
"227"	"RP4-559A3.6"
"228"	"RP4-559A3.7"
"229"	"SDE2"
"230"	"H3F3A"
"231"	"RP11-396C23.4"
"232"	"RP5-1061H20.5"
"233"	"TMEM78"
"234"	"C1orf131"
"235"	"GNPAT"
"236"	"EGLN1"
"237"	"RP11-295G20.2"
"238"	"TSNAX-DISC1"
"239"	"TSNAX"
"240"	"LINC00582"
"241"	"B3GALNT2"
"242"	"MIR1537"
"243"	"RNU6-968P"
"244"	"TRIM58"
"245"	"OR2T8"
"246"	"OR2AJ1"
"247"	"OR2T4"
"248"	"PFKFB3"
"249"	"RP3-323N1.2"
"250"	"RP11-186N15.3"
"251"	"CAMK1D"
"252"	"CCDC3"
"253"	"OPTN"
"254"	"FAM107B"
"255"	"CDNF"
"256"	"HSPA14"
"257"	"RP11-398C13.6"
"258"	"SUV39H2"
"259"	"FAM188A"
"260"	"CUBN"
"261"	"TRDMT1"
"262"	"PTPLA"
"263"	"RP11-390B4.5"
"264"	"STAM"
"265"	"snoR442"
"266"	"MLLT10"
"267"	"DNAJC1"
"268"	"C10orf67"
"269"	"RP11-371A19.2"
"270"	"KIAA1217"
"271"	"MPP7"
"272"	"ZEB1-AS1"
"273"	"ZEB1"
"274"	"RP11-192P3.5"
"275"	"EPC1"
"276"	"RET"
"277"	"CSGALNACT2"
"278"	"RP11-351D16.3"
"279"	"OR13A1"
"280"	"ALOX5"
"281"	"RP11-67C2.2"
"282"	"NPY4R"
"283"	"ZNF488"
"284"	"AL731561.2"
"285"	"RBP3"
"286"	"GDF2"
"287"	"GDF10"
"288"	"MSMB"
"289"	"RP11-512N4.2"
"290"	"RMRPP4"
"291"	"RNU7-107P"
"292"	"RP11-50E11.2"
"293"	"RP11-50E11.3"
"294"	"SGMS1"
"295"	"CISD1"
"296"	"IPMK"
"297"	"DNA2"
"298"	"RUFY2"
"299"	"TET1"
"300"	"COL13A1"
"301"	"CEP57L1P1"
"302"	"LRRC20"
"303"	"KCNMA1"
"304"	"POLR3A"
"305"	"RPS24"
"306"	"ZMIZ1-AS1"
"307"	"ZMIZ1"
"308"	"RNU1-19P"
"309"	"ATAD1"
"310"	"KLLN"
"311"	"PTEN"
"312"	"RP11-149I23.3"
"313"	"IFIT2"
"314"	"IFIT3"
"315"	"IFIT1B"
"316"	"IFIT1"
"317"	"IFIT5"
"318"	"LIPA"
"319"	"SLC16A12"
"320"	"MIR107"
"321"	"SNORA25"
"322"	"MYOF"
"323"	"SORBS1"
"324"	"DPCD"
"325"	"POLL"
"326"	"FGF8"
"327"	"KCNIP2-AS1"
"328"	"MGEA5"
"329"	"KCNIP2"
"330"	"INA"
"331"	"RNU11-3P"
"332"	"PCGF6"
"333"	"HMX3"
"334"	"KCNQ1"
"335"	"KCNQ1-AS1"
"336"	"KCNQ1DN"
"337"	"CDKN1C"
"338"	"SLC22A18AS"
"339"	"SLC22A18"
"340"	"PHLDA2"
"341"	"SNORA54"
"342"	"RNU1-91P"
"343"	"OR52K1"
"344"	"OR52K3P"
"345"	"OR52A4"
"346"	"OR52A5"
"347"	"OR51V1"
"348"	"AC104389.16"
"349"	"OR56A1"
"350"	"OR56B4"
"351"	"OR56B3P"
"352"	"RP11-732A19.9"
"353"	"TPP1"
"354"	"SCARNA20"
"355"	"RNU6ATAC33P"
"356"	"LYVE1"
"357"	"SCARNA16"
"358"	"RNU7-49P"
"359"	"C11orf58"
"360"	"SOX6"
"361"	"MRGPRX2"
"362"	"NAV2-AS5"
"363"	"NAV2-AS4"
"364"	"SNORA1"
"365"	"NAV2-AS3"
"366"	"CTD-2140G10.2"
"367"	"SLC17A6"
"368"	"CTD-2140G10.4"
"369"	"CCDC34"
"370"	"LGR4"
"371"	"RP11-159H22.2"
"372"	"BDNF-AS"
"373"	"LIN7C"
"374"	"FSHB"
"375"	"ELP4"
"376"	"IMMP1L"
"377"	"RP1-17K7.3"
"378"	"AL122015.1"
"379"	"KIAA1549L"
"380"	"PDHX"
"381"	"APIP"
"382"	"MIR1343"
"383"	"FJX1"
"384"	"COMMD9"
"385"	"PRR5L"
"386"	"RP11-219O3.2"
"387"	"TP53I11"
"388"	"CHST1"
"389"	"RP11-495O11.1"
"390"	"CTD-2210P24.3"
"391"	"CTD-2210P24.4"
"392"	"APLNR"
"393"	"RP11-872D17.4"
"394"	"RPS4XP13"
"395"	"UBE2L6"
"396"	"MIR130A"
"397"	"MS4A4E"
"398"	"MS4A6E"
"399"	"DDB1"
"400"	"VWCE"
"401"	"TMEM216"
"402"	"CTD-2531D15.4"
"403"	"C11orf48"
"404"	"C11orf83"
"405"	"LRRN4CL"
"406"	"RP11-727F15.12"
"407"	"TMEM179B"
"408"	"TMEM223"
"409"	"RN7SL119P"
"410"	"RNU6-118P"
"411"	"STX5"
"412"	"AP001187.1"
"413"	"EHD1"
"414"	"MIR192"
"415"	"MIR194-2"
"416"	"RP11-665N17.4"
"417"	"ARL2"
"418"	"RP11-399J13.3"
"419"	"AP000436.4"
"420"	"SAC3D1"
"421"	"SNX15"
"422"	"NAALADL1"
"423"	"CDCA5"
"424"	"ZFPL1"
"425"	"TMEM262"
"426"	"VPS51"
"427"	"AP003068.9"
"428"	"TM7SF2"
"429"	"AP003068.12"
"430"	"ZNHIT2"
"431"	"FAU"
"432"	"MRPL49"
"433"	"SYVN1"
"434"	"RHOD"
"435"	"RP11-809N8.4"
"436"	"CHRDL2"
"437"	"MIR4696"
"438"	"SNORD43"
"439"	"RNF169"
"440"	"RP11-864N7.2"
"441"	"INTS4"
"442"	"CCDC90B"
"443"	"RP11-727A23.10"
"444"	"RP11-736K20.5"
"445"	"FZD4"
"446"	"RP11-736K20.6"
"447"	"RP11-685N10.1"
"448"	"ANKRD49"
"449"	"MRE11A"
"450"	"RP11-712B9.2"
"451"	"SESN3"
"452"	"CNTN5"
"453"	"RP11-315O6.1"
"454"	"TMEM123"
"455"	"MMP20"
"456"	"RP11-817J15.2"
"457"	"MMP27"
"458"	"PDGFD"
"459"	"MSANTD4"
"460"	"ZC3H12C"
"461"	"C11orf52"
"462"	"CRYAB"
"463"	"HSPB2-C11orf52"
"464"	"HSPB2"
"465"	"C11orf57"
"466"	"PIH1D2"
"467"	"TMPRSS5"
"468"	"RP11-667M19.2"
"469"	"RP11-667M19.4"
"470"	"ZW10"
"471"	"RNU6-1107P"
"472"	"DSCAML1"
"473"	"RP11-728F11.3"
"474"	"AP000679.2"
"475"	"ARHGEF12"
"476"	"TECTA"
"477"	"SC5D"
"478"	"VWA5A"
"479"	"NRGN"
"480"	"ESAM"
"481"	"RP11-677M14.2"
"482"	"RP11-677M14.3"
"483"	"VSIG2"
"484"	"MSANTD2"
"485"	"RP11-677M14.7"
"486"	"ROBO3"
"487"	"CCDC15"
"488"	"RP11-687M24.4"
"489"	"PKNOX2"
"490"	"RP11-687M24.5"
"491"	"RP11-1007G5.2"
"492"	"ETS1"
"493"	"FLI1"
"494"	"RP11-744N12.3"
"495"	"SENCR"
"496"	"KCNJ1"
"497"	"KCNJ5"
"498"	"C11orf45"
"499"	"TP53AIP1"
"500"	"RP11-121M22.1"
"501"	"ZBTB44"
"502"	"SNX19"
"503"	"VWF"
"504"	"CD9"
"505"	"C1RL-AS1"
"506"	"C1RL"
"507"	"PEX5"
"508"	"RP11-273B20.3"
"509"	"SCARNA11"
"510"	"A2ML1-AS2"
"511"	"A2ML1"
"512"	"A2ML1-AS1"
"513"	"PHC1"
"514"	"CLEC1B"
"515"	"CLEC9A"
"516"	"RP11-133L14.5"
"517"	"CLEC7A"
"518"	"OLR1"
"519"	"TMEM52B"
"520"	"AC007450.1"
"521"	"RNU7-60P"
"522"	"ETV6"
"523"	"CDKN1B"
"524"	"EMP1"
"525"	"PLBD1"
"526"	"RP11-502N13.2"
"527"	"RP11-695J4.2"
"528"	"RP11-174G6.1"
"529"	"GUCY2C"
"530"	"HIST4H4"
"531"	"RP11-174G6.5"
"532"	"BCAT1"
"533"	"RP11-662I13.2"
"534"	"RNU4-67P"
"535"	"RP11-318G8.1"
"536"	"IFLTD1"
"537"	"RP11-993B23.3"
"538"	"PTHLH"
"539"	"GXYLT1"
"540"	"PPHLN1"
"541"	"RN7SL10P"
"542"	"YAF2"
"543"	"IRAK4"
"544"	"PUS7L"
"545"	"TWF1"
"546"	"ARID2"
"547"	"LINC00938"
"548"	"SLC38A1"
"549"	"RP11-474P2.2"
"550"	"RP11-96H19.1"
"551"	"SLC38A2"
"552"	"KCNH3"
"553"	"MCRS1"
"554"	"PRPF40B"
"555"	"RP11-133N21.10"
"556"	"FAM186B"
"557"	"POLR2KP1"
"558"	"RNU6-834P"
"559"	"RP11-133N21.7"
"560"	"FMNL3"
"561"	"TMBIM6"
"562"	"RP11-133N21.12"
"563"	"DCTN2"
"564"	"KIF5A"
"565"	"PIP4K2C"
"566"	"AC025165.8"
"567"	"ARHGEF25"
"568"	"DTX3"
"569"	"SLC26A10"
"570"	"AVIL"
"571"	"CTDSP2"
"572"	"RP11-620J15.1"
"573"	"RNU6-595P"
"574"	"MIR548C"
"575"	"LLPH"
"576"	"RP11-745O10.2"
"577"	"TMBIM4"
"578"	"IRAK3"
"579"	"MDM1"
"580"	"RP11-81H14.2"
"581"	"THAP2"
"582"	"ZFC3H1"
"583"	"RP11-114H23.1"
"584"	"RP11-114H23.2"
"585"	"RP11-114H23.3"
"586"	"SNORA70"
"587"	"PHLDA1"
"588"	"RP11-290L1.2"
"589"	"RP11-290L1.3"
"590"	"NAP1L1"
"591"	"BBS10"
"592"	"C12orf29"
"593"	"C12orf50"
"594"	"CCER1"
"595"	"BTG1"
"596"	"C12orf79"
"597"	"RP11-796E2.4"
"598"	"NUDT4"
"599"	"RP11-486A14.2"
"600"	"RP11-887P2.5"
"601"	"PLXNC1"
"602"	"NR2C1"
"603"	"LTA4H"
"604"	"RNU4-24P"
"605"	"C12orf55"
"606"	"RP11-181C3.1"
"607"	"TMPO-AS1"
"608"	"TMPO"
"609"	"SLC25A3"
"610"	"CHST11"
"611"	"NUAK1"
"612"	"PITPNM2"
"613"	"MPHOSPH9"
"614"	"C12orf65"
"615"	"MIR3908"
"616"	"RILPL1"
"617"	"RP11-486O12.2"
"618"	"TMED2"
"619"	"DDX55"
"620"	"NCOR2"
"621"	"SCARB1"
"622"	"UBC"
"623"	"AC107020.1"
"624"	"SLC15A4"
"625"	"MICU2"
"626"	"HSPH1"
"627"	"B3GALTL"
"628"	"RXFP2"
"629"	"KL"
"630"	"AL136160.1"
"631"	"RFXAP"
"632"	"ALG5"
"633"	"EXOSC8"
"634"	"AL138706.1"
"635"	"UFM1"
"636"	"NHLRC3"
"637"	"PROSER1"
"638"	"FOXO1"
"639"	"RNU6-57P"
"640"	"AL138963.1"
"641"	"SNORA31"
"642"	"TPT1"
"643"	"RP11-290D2.6"
"644"	"TPT1-AS1"
"645"	"LRCH1"
"646"	"HTR2A"
"647"	"AL137118.1"
"648"	"DLEU7-AS1"
"649"	"RNASEH2B-AS1"
"650"	"RNASEH2B"
"651"	"AL391384.1"
"652"	"TBC1D4"
"653"	"COMMD6"
"654"	"RP11-29G8.3"
"655"	"UCHL3"
"656"	"LMO7"
"657"	"RP11-173B14.4"
"658"	"C13orf45"
"659"	"MYCBP2"
"660"	"SPRY2"
"661"	"RNU6-61P"
"662"	"SLITRK6"
"663"	"FARP1"
"664"	"FARP1-AS1"
"665"	"OR4K2"
"666"	"OR4K5"
"667"	"OR4K1"
"668"	"OR4L1"
"669"	"OR4K17"
"670"	"OR4N5"
"671"	"OR11G2"
"672"	"CTD-2292M16.7"
"673"	"TTC5"
"674"	"SNORD126"
"675"	"CCNB1IP1"
"676"	"PARP2"
"677"	"RP11-203M5.2"
"678"	"RPPH1"
"679"	"RNA5SP382"
"680"	"TEP1"
"681"	"APEX1"
"682"	"OSGEP"
"683"	"TMEM55B"
"684"	"PNP"
"685"	"OR6S1"
"686"	"AL163636.6"
"687"	"ANG"
"688"	"RNASE4"
"689"	"EDDM3A"
"690"	"EDDM3B"
"691"	"RNASE6"
"692"	"RNASE1"
"693"	"RP11-219E7.2"
"694"	"METTL17"
"695"	"RP11-84C10.1"
"696"	"RNASE13"
"697"	"RP11-998D10.1"
"698"	"TPPP2"
"699"	"RNASE7"
"700"	"SCFD1"
"701"	"HECTD1"
"702"	"CTD-2213F21.2"
"703"	"HEATR5A"
"704"	"DTD2"
"705"	"RP11-176H8.1"
"706"	"CTD-2213F21.4"
"707"	"RP11-187E13.1"
"708"	"ARHGAP5-AS1"
"709"	"ARHGAP5"
"710"	"PTGER2"
"711"	"FBXO34"
"712"	"RP11-665C16.6"
"713"	"TBPL2"
"714"	"KTN1-AS1"
"715"	"KTN1"
"716"	"AL163952.2"
"717"	"PELI2"
"718"	"TMEM260"
"719"	"RNU6-341P"
"720"	"RTN1"
"721"	"DHRS7"
"722"	"RP11-1042B17.5"
"723"	"SIX1"
"724"	"SIX4"
"725"	"MNAT1"
"726"	"RNU6-852P"
"727"	"PPP2R5E"
"728"	"CTD-2555O16.2"
"729"	"MTHFD1"
"730"	"AKAP5"
"731"	"CTD-2555O16.3"
"732"	"ZBTB1"
"733"	"ZBTB25"
"734"	"RAD51B"
"735"	"ZFYVE26"
"736"	"CTD-2566J3.1"
"737"	"CTD-2325P2.4"
"738"	"CTD-2325P2.3"
"739"	"RNU6-921P"
"740"	"ZFP36L1"
"741"	"RP1-261D10.2"
"742"	"SIPA1L1"
"743"	"SNORD56B"
"744"	"LTBP2"
"745"	"SNORA7"
"746"	"PROX2"
"747"	"RP11-316E14.2"
"748"	"DLST"
"749"	"RPS6KL1"
"750"	"PGF"
"751"	"NEK9"
"752"	"RP11-950C14.7"
"753"	"JDP2"
"754"	"RP11-293M10.6"
"755"	"C14orf1"
"756"	"TTLL5"
"757"	"IFT43"
"758"	"TGFB3"
"759"	"RP11-99E15.2"
"760"	"VASH1"
"761"	"RP11-488C13.6"
"762"	"RP11-488C13.7"
"763"	"IRF2BPL"
"764"	"CIPC"
"765"	"RP11-463C8.4"
"766"	"SNORA79"
"767"	"GTF2A1"
"768"	"STON2"
"769"	"GALC"
"770"	"PTPN21"
"771"	"RNU4-92P"
"772"	"TTC8"
"773"	"FOXN3-AS1"
"774"	"FOXN3"
"775"	"RN7SKP107"
"776"	"RIN3"
"777"	"COX8C"
"778"	"ASB2"
"779"	"LINC00521"
"780"	"OTUB2"
"781"	"IFI27L2"
"782"	"PPP4R4"
"783"	"MIR151B"
"784"	"MIR342"
"785"	"DEGS2"
"786"	"RP11-638I2.4"
"787"	"YY1"
"788"	"MOK"
"789"	"ZNF839"
"790"	"KLC1"
"791"	"RP11-73M18.6"
"792"	"RP11-894P9.1"
"793"	"AL049840.1"
"794"	"RP11-73M18.9"
"795"	"XRCC3"
"796"	"ZFYVE21"
"797"	"SNORD51"
"798"	"RD3L"
"799"	"THBS1"
"800"	"BMF"
"801"	"BUB1B"
"802"	"PAK6"
"803"	"RP11-133K1.2"
"804"	"C15orf56"
"805"	"ANKRD63"
"806"	"PLCB2"
"807"	"RP11-133K1.1"
"808"	"RP11-133K1.6"
"809"	"C15orf52"
"810"	"PHGR1"
"811"	"RNA5SP392"
"812"	"GATM"
"813"	"SPATA5L1"
"814"	"ADAM10"
"815"	"RP11-30K9.7"
"816"	"FAM63B"
"817"	"RP11-30K9.6"
"818"	"AC025918.2"
"819"	"SLTM"
"820"	"GTF2A2"
"821"	"USP3"
"822"	"FBXL22"
"823"	"USP3-AS1"
"824"	"RNU6-265P"
"825"	"RAB11A"
"826"	"ANP32A"
"827"	"MIR629"
"828"	"CELF6"
"829"	"HEXA-AS1"
"830"	"HEXA"
"831"	"RP11-106M3.1"
"832"	"RP11-106M3.2"
"833"	"ARIH1"
"834"	"RP11-1007O24.2"
"835"	"RP11-1007O24.3"
"836"	"CYP1A2"
"837"	"C15orf40"
"838"	"RP11-382A20.7"
"839"	"BTBD1"
"840"	"MIR4515"
"841"	"SH3GL3"
"842"	"AC087738.1"
"843"	"NMB"
"844"	"WDR73"
"845"	"RNU6-1280P"
"846"	"MEF2A"
"847"	"GLYR1"
"848"	"UBN1"
"849"	"CTB-193M12.1"
"850"	"KIAA0430"
"851"	"MIR484"
"852"	"NDE1"
"853"	"GP2"
"854"	"METTL9"
"855"	"RNU6-1005P"
"856"	"RNU6-196P"
"857"	"IGSF6"
"858"	"UQCRC2"
"859"	"CTD-2649C14.1"
"860"	"PDZD9"
"861"	"CDR2"
"862"	"RP11-21M24.2"
"863"	"ARHGAP17"
"864"	"RP11-266L9.1"
"865"	"RNU6-257P"
"866"	"AKTIP"
"867"	"CRNDE"
"868"	"IRX5"
"869"	"CAPNS2"
"870"	"HERPUD1"
"871"	"SNORA46"
"872"	"HAS3"
"873"	"HYDIN"
"874"	"AC027281.1"
"875"	"CDYL2"
"876"	"LINC00917"
"877"	"MIR497HG"
"878"	"RP11-589P10.7"
"879"	"SLC16A13"
"880"	"SLC16A11"
"881"	"CLEC10A"
"882"	"EIF5A"
"883"	"GPS2"
"884"	"RNF222"
"885"	"MYH10"
"886"	"B9D1"
"887"	"MAPK7"
"888"	"MFAP4"
"889"	"SLC47A1"
"890"	"SNORA59B"
"891"	"ALDH3A2"
"892"	"RP11-311F12.1"
"893"	"SLC47A2"
"894"	"DHRS7B"
"895"	"AC087294.2"
"896"	"TMEM11"
"897"	"MAP2K3"
"898"	"KCNJ12"
"899"	"RPL23A"
"900"	"SNORD42B"
"901"	"AC010761.8"
"902"	"SNORD4A"
"903"	"AC010761.14"
"904"	"NEK8"
"905"	"SNORD42A"
"906"	"SNORD4B"
"907"	"TLCD1"
"908"	"EFCAB5"
"909"	"SSH2"
"910"	"AC015849.12"
"911"	"TAF15"
"912"	"CCL18"
"913"	"AC069363.1"
"914"	"ZNHIT3"
"915"	"TOP2A"
"916"	"KRT26"
"917"	"KRT28"
"918"	"KRT20"
"919"	"AC004231.2"
"920"	"KRT23"
"921"	"KRT40"
"922"	"KRTAP3-2"
"923"	"KRTAP3-1"
"924"	"KRTAP1-4"
"925"	"KRTAP2-1"
"926"	"KRTAP2-2"
"927"	"KRTAP2-3"
"928"	"ATP6V0A1"
"929"	"CRHR1-IT1"
"930"	"DLX3"
"931"	"RP11-1094H24.3"
"932"	"EPN3"
"933"	"MYCBPAP"
"934"	"WFIKKN2"
"935"	"TOB1"
"936"	"SPAG9"
"937"	"MIR21"
"938"	"RNU6-450P"
"939"	"NDUFB8P2"
"940"	"RPS6KB1"
"941"	"TUBD1"
"942"	"CTD-2319I12.1"
"943"	"CTD-2319I12.2"
"944"	"HEATR6"
"945"	"C17orf82"
"946"	"RP11-332H18.4"
"947"	"AXIN2"
"948"	"ABCA9"
"949"	"ABCA10"
"950"	"ABCA5"
"951"	"AC080037.1"
"952"	"SCARNA24"
"953"	"SLC39A11"
"954"	"AC103809.2"
"955"	"BTBD17"
"956"	"CD300LB"
"957"	"MRPL38"
"958"	"RP11-552F3.12"
"959"	"CDK3"
"960"	"EVPL"
"961"	"EXOC7"
"962"	"QRICH2"
"963"	"RNU6-24P"
"964"	"CBX2"
"965"	"CBX8"
"966"	"RP11-353N14.1"
"967"	"AC100791.2"
"968"	"RP11-353N14.2"
"969"	"CBX4"
"970"	"RP11-353N14.3"
"971"	"CTD-2047H16.4"
"972"	"ENDOV"
"973"	"MYL12B"
"974"	"RP13-270P17.1"
"975"	"RP11-838N2.8"
"976"	"RPL21P127"
"977"	"TGIF1"
"978"	"APCDD1"
"979"	"PIEZO2"
"980"	"B4GALT6"
"981"	"RP11-549B18.1"
"982"	"SMAD7"
"983"	"FAM60CP"
"984"	"RNU6-567P"
"985"	"KIAA1468"
"986"	"PIGN"
"987"	"TNFRSF11A"
"988"	"ZCCHC2"
"989"	"PHLPP1"
"990"	"RNU6-142P"
"991"	"BCL2"
"992"	"CDH7"
"993"	"NFATC1"
"994"	"TIMM44"
"995"	"ELAVL1"
"996"	"CPAMD8"
"997"	"POP4"
"998"	"C19orf12"
"999"	"SIPA1L3"
"1000"	"WDR87"
"1001"	"ZNF45"
"1002"	"ZNF155"
"1003"	"AC084219.4"
"1004"	"ZNF225"
"1005"	"CEACAM18"
"1006"	"AC018755.16"
"1007"	"AC018755.1"
"1008"	"RPL7P51"
"1009"	"SIGLEC14"
"1010"	"SIGLEC5"
"1011"	"AC018755.2"
"1012"	"MIR125A"
"1013"	"MIR99B"
"1014"	"MIRLET7E"
"1015"	"SPACA6P-AS"
"1016"	"SPACA6P"
"1017"	"HAS1"
"1018"	"FPR1"
"1019"	"FPR2"
"1020"	"FPR3"
"1021"	"AC010907.5"
"1022"	"DCDC2C"
"1023"	"ASAP2"
"1024"	"PDIA6"
"1025"	"RNU7-176P"
"1026"	"AC092687.4"
"1027"	"RNU6-1081P"
"1028"	"ROCK2"
"1029"	"MYCN"
"1030"	"MYCNOS"
"1031"	"RN7SL104P"
"1032"	"RP11-79O8.1"
"1033"	"TTC32"
"1034"	"RNU6-936P"
"1035"	"CENPO"
"1036"	"PTRHD1"
"1037"	"ADCY3"
"1038"	"AC013267.1"
"1039"	"DNAJC27-AS1"
"1040"	"DNAJC27"
"1041"	"SNORD14"
"1042"	"ZNF513"
"1043"	"C2orf16"
"1044"	"AC074091.1"
"1045"	"RP11-158I13.2"
"1046"	"ZNF512"
"1047"	"CCDC121"
"1048"	"GPN1"
"1049"	"SNORA36"
"1050"	"SLC4A1AP"
"1051"	"SUPT7L"
"1052"	"AC074091.13"
"1053"	"MRPL33"
"1054"	"BRE"
"1055"	"RBKS"
"1056"	"RP11-674I16.1"
"1057"	"BIRC6-AS1"
"1058"	"GPATCH11"
"1059"	"HEATR5B"
"1060"	"CEBPZ"
"1061"	"NDUFAF7"
"1062"	"AC007391.2"
"1063"	"PRKD3"
"1064"	"RNU6-939P"
"1065"	"QPCT"
"1066"	"RMDN2"
"1067"	"CYP1B1-AS1"
