""	"x"
"104"	"RP11-267N12.1"
"105"	"MPZL1"
"106"	"RP1-313L4.3"
"107"	"RP1-313L4.4"
"108"	"DCAF6"
"109"	"MPC2"
"110"	"MYOC"
"111"	"VAMP4"
"112"	"METTL13"
"113"	"DNM3"
"114"	"C1orf105"
"115"	"TNFSF18"
"116"	"GLUL"
"117"	"TEDDM1"
"118"	"RGSL1"
"119"	"RNASEL"
"120"	"RP11-505O17.1"
"121"	"SHCBP1L"
"122"	"GS1-174L6.4"
"123"	"snoU109"
"124"	"TROVE2"
"125"	"UCHL5"
"126"	"MIR1278"
"127"	"NEK7"
"128"	"LAMB3"
"129"	"HSD11B1"
"130"	"C1orf74"
"131"	"CENPF"
"132"	"C1orf143"
"133"	"LYPLAL1"
"134"	"RP11-135J2.4"
"135"	"AC096643.1"
"136"	"RAB3GAP2"
"137"	"AC092765.1"
"138"	"RP11-239E10.2"
"139"	"TLR5"
"140"	"TP53BP2"
"141"	"CNIH4"
"142"	"PARP1"
"143"	"RP11-118H4.3"
"144"	"RP5-1061H20.5"
"145"	"TMEM78"
"146"	"CCSAP"
"147"	"EGLN1"
"148"	"RP11-295G20.2"
"149"	"TSNAX-DISC1"
"150"	"TSNAX"
"151"	"LINC00582"
"152"	"B3GALNT2"
"153"	"MIR1537"
"154"	"RNU6-968P"
"155"	"RP11-186N15.3"
"156"	"CAMK1D"
"157"	"MIR548Q"
"158"	"CCDC3"
"159"	"OPTN"
"160"	"FAM107B"
"161"	"CDNF"
"162"	"HSPA14"
"163"	"RP11-398C13.6"
"164"	"SUV39H2"
"165"	"FAM188A"
"166"	"PTPLA"
"167"	"RP11-390B4.5"
"168"	"STAM"
"169"	"snoR442"
"170"	"RP11-383B4.4"
"171"	"ARL5B-AS1"
"172"	"ARL5B"
"173"	"CASC10"
"174"	"MIR1915"
"175"	"SKIDA1"
"176"	"MLLT10"
"177"	"DNAJC1"
"178"	"COMMD3-BMI1"
"179"	"COMMD3"
"180"	"C10orf67"
"181"	"RP11-371A19.2"
"182"	"KIAA1217"
"183"	"RNU7-22P"
"184"	"EPC1"
"185"	"RET"
"186"	"CSGALNACT2"
"187"	"RP11-351D16.3"
"188"	"ZNF32-AS1"
"189"	"ZNF32-AS2"
"190"	"ZNF32"
"191"	"LINC00619"
"192"	"AL512640.1"
"193"	"RP11-20J15.3"
"194"	"CXCL12"
"195"	"OR13A1"
"196"	"ALOX5"
"197"	"RP11-67C2.2"
"198"	"NPY4R"
"199"	"MSMB"
"200"	"CISD1"
"201"	"IPMK"
"202"	"TFAM"
"203"	"KCNMA1"
"204"	"RNU1-19P"
"205"	"RP11-149I23.3"
"206"	"SNORA25"
"207"	"MMS19"
"208"	"UBTD1"
"209"	"GOT1"
"210"	"RP11-441O15.3"
"211"	"ERLIN1"
"212"	"SH3PXD2A"
"213"	"MXI1"
"214"	"RP11-549L6.3"
"215"	"SMNDC1"
"216"	"DUSP5"
"217"	"RP11-525A16.4"
"218"	"EIF3A"
"219"	"SNORA19"
"220"	"TIAL1"
"221"	"BAG3"
"222"	"INPP5F"
"223"	"DHX32"
"224"	"FANK1"
"225"	"KCNQ1"
"226"	"KCNQ1-AS1"
"227"	"KCNQ1DN"
"228"	"CDKN1C"
"229"	"SLC22A18AS"
"230"	"SLC22A18"
"231"	"PHLDA2"
"232"	"SNORA54"
"233"	"RNU1-91P"
"234"	"OR52K1"
"235"	"OR52K3P"
"236"	"OR56A1"
"237"	"OR56B4"
"238"	"OR56B3P"
"239"	"RP11-732A19.9"
"240"	"TPP1"
"241"	"CYB5R2"
"242"	"SCARNA20"
"243"	"WEE1"
"244"	"RP11-1H15.2"
"245"	"SBF2"
"246"	"RNU7-28P"
"247"	"RNU6ATAC33P"
"248"	"CTR9"
"249"	"EIF4G2"
"250"	"SNORD97"
"251"	"USP47"
"252"	"MRGPRX2"
"253"	"NAV2-AS5"
"254"	"NAV2-AS4"
"255"	"SNORA1"
"256"	"NAV2-AS3"
"257"	"CTD-2140G10.2"
"258"	"SLC17A6"
"259"	"CTD-2140G10.4"
"260"	"CCDC34"
"261"	"LGR4"
"262"	"RP11-159H22.2"
"263"	"BDNF-AS"
"264"	"LIN7C"
"265"	"FSHB"
"266"	"AL122015.1"
"267"	"PDHX"
"268"	"APIP"
"269"	"MIR1343"
"270"	"FJX1"
"271"	"LDLRAD3"
"272"	"LINC00610"
"273"	"COMMD9"
"274"	"PRR5L"
"275"	"TP53I11"
"276"	"CHST1"
"277"	"RP11-495O11.1"
"278"	"CTD-2210P24.3"
"279"	"CTD-2210P24.4"
"280"	"CCDC86"
"281"	"RP11-804A23.2"
"282"	"CD6"
"283"	"CTD-2531D15.4"
"284"	"C11orf48"
"285"	"C11orf83"
"286"	"LRRN4CL"
"287"	"RP11-727F15.12"
"288"	"TMEM179B"
"289"	"TMEM223"
"290"	"RN7SL119P"
"291"	"RNU6-118P"
"292"	"STX5"
"293"	"MYEOV"
"294"	"FAM168A"
"295"	"CHRDL2"
"296"	"MIR4696"
"297"	"SNORD43"
"298"	"RNF169"
"299"	"RP11-864N7.2"
"300"	"CTD-2011F17.2"
"301"	"WNT11"
"302"	"FAM181B"
"303"	"C11orf82"
"304"	"PRCP"
"305"	"RAB30-AS1"
"306"	"RAB30"
"307"	"PCF11"
"308"	"CCDC90B"
"309"	"RP11-727A23.10"
"310"	"RP11-736K20.5"
"311"	"FZD4"
"312"	"RP11-736K20.6"
"313"	"RP11-315O6.1"
"314"	"TMEM123"
"315"	"MMP20"
"316"	"RP11-817J15.2"
"317"	"MMP27"
"318"	"DCUN1D5"
"319"	"DYNC2H1"
"320"	"AASDHPPT"
"321"	"KBTBD3"
"322"	"CWF19L2"
"323"	"ZC3H12C"
"324"	"FDX1"
"325"	"C11orf52"
"326"	"CRYAB"
"327"	"HSPB2-C11orf52"
"328"	"HSPB2"
"329"	"C11orf57"
"330"	"PIH1D2"
"331"	"TMPRSS5"
"332"	"RP11-667M19.2"
"333"	"RP11-667M19.4"
"334"	"ZW10"
"335"	"RNU6-1107P"
"336"	"DSCAML1"
"337"	"RP11-728F11.3"
"338"	"RNU6-1123P"
"339"	"CTD-2523D13.1"
"340"	"ARHGEF12"
"341"	"TECTA"
"342"	"CCDC15"
"343"	"RP11-687M24.4"
"344"	"PKNOX2"
"345"	"RP11-687M24.5"
"346"	"RP11-1007G5.2"
"347"	"ETS1"
"348"	"FLI1"
"349"	"RP11-744N12.3"
"350"	"SENCR"
"351"	"KCNJ1"
"352"	"KCNJ5"
"353"	"C11orf45"
"354"	"TP53AIP1"
"355"	"AP004372.1"
"356"	"VWF"
"357"	"CD9"
"358"	"SCARNA11"
"359"	"A2ML1-AS2"
"360"	"A2ML1"
"361"	"A2ML1-AS1"
"362"	"PHC1"
"363"	"RNU6-700P"
"364"	"AC007450.1"
"365"	"RNU7-60P"
"366"	"ETV6"
"367"	"CDKN1B"
"368"	"APOLD1"
"369"	"RP11-180M15.4"
"370"	"RNU6-491P"
"371"	"PDE3A"
"372"	"RP11-284H19.1"
"373"	"TM7SF3"
"374"	"KCNH3"
"375"	"MCRS1"
"376"	"PRPF40B"
"377"	"RP11-133N21.10"
"378"	"FAM186B"
"379"	"POLR2KP1"
"380"	"RNU6-834P"
"381"	"RP11-133N21.7"
"382"	"FMNL3"
"383"	"TMBIM6"
"384"	"RP11-133N21.12"
"385"	"KRT84"
"386"	"RP3-416H24.4"
"387"	"MIR548C"
"388"	"LLPH"
"389"	"RP11-745O10.2"
"390"	"TMBIM4"
"391"	"IRAK3"
"392"	"AC124890.1"
"393"	"MDM2"
"394"	"RNU7-4P"
"395"	"CPM"
"396"	"CCT2"
"397"	"MIR3913-1"
"398"	"SNORA17"
"399"	"THAP2"
"400"	"ZFC3H1"
"401"	"RP11-293I14.2"
"402"	"TMEM19"
"403"	"RAB21"
"404"	"RP11-114H23.1"
"405"	"RP11-114H23.2"
"406"	"RP11-114H23.3"
"407"	"SNORA70"
"408"	"PHLDA1"
"409"	"RP11-290L1.2"
"410"	"RP11-290L1.3"
"411"	"NAP1L1"
"412"	"BBS10"
"413"	"SNORA3"
"414"	"C12orf29"
"415"	"C12orf50"
"416"	"CEP290"
"417"	"TMTC3"
"418"	"KITLG"
"419"	"RNU1-117P"
"420"	"RNU7-120P"
"421"	"DUSP6"
"422"	"GALNT4"
"423"	"POC1B"
"424"	"POC1B-GALNT4"
"425"	"RP11-734K2.4"
"426"	"CCER1"
"427"	"NUDT4"
"428"	"RP11-486A14.2"
"429"	"LTA4H"
"430"	"RNU4-24P"
"431"	"C12orf55"
"432"	"RP11-181C3.1"
"433"	"TMPO-AS1"
"434"	"TMPO"
"435"	"SLC25A3"
"436"	"RP11-175P13.2"
"437"	"UHRF1BP1L"
"438"	"UTP20"
"439"	"IGF1"
"440"	"HSP90B1"
"441"	"MIR3652"
"442"	"RP11-642P15.1"
"443"	"C12orf73"
"444"	"TDG"
"445"	"AC078819.1"
"446"	"NFYB"
"447"	"CHST11"
"448"	"NUAK1"
"449"	"POLR3B"
"450"	"MIR3908"
"451"	"RILPL1"
"452"	"RP11-486O12.2"
"453"	"TMED2"
"454"	"DDX55"
"455"	"NCOR2"
"456"	"SCARB1"
"457"	"UBC"
"458"	"MICU2"
"459"	"AL590787.1"
"460"	"RNU6-70P"
"461"	"RNU6-63P"
"462"	"HSPH1"
"463"	"B3GALTL"
"464"	"RXFP2"
"465"	"KL"
"466"	"FOXO1"
"467"	"ENOX1"
"468"	"RP11-168P13.1"
"469"	"AL137118.1"
"470"	"DLEU1"
"471"	"DLEU2"
"472"	"DLEU7-AS1"
"473"	"RNASEH2B-AS1"
"474"	"RNASEH2B"
"475"	"FBXL3"
"476"	"MYCBP2-AS1"
"477"	"MYCBP2"
"478"	"SPRY2"
"479"	"CTD-2292M16.7"
"480"	"TTC5"
"481"	"SNORD126"
"482"	"CCNB1IP1"
"483"	"PARP2"
"484"	"RP11-203M5.2"
"485"	"RPPH1"
"486"	"RNA5SP382"
"487"	"TEP1"
"488"	"PNP"
"489"	"C14orf23"
"490"	"RP11-116N8.4"
"491"	"LINC00609"
"492"	"AL162511.1"
"493"	"FOXA1"
"494"	"TTC6"
"495"	"FBXO34"
"496"	"RP11-665C16.6"
"497"	"TBPL2"
"498"	"AL163952.2"
"499"	"PELI2"
"500"	"TMEM260"
"501"	"RNU6-341P"
"502"	"RTN1"
"503"	"DHRS7"
"504"	"MNAT1"
"505"	"PPP2R5E"
"506"	"RNU6-1162P"
"507"	"CTD-2325P2.4"
"508"	"CTD-2325P2.3"
"509"	"RNU6-921P"
"510"	"GALNT16"
"511"	"RP11-363J20.2"
"512"	"KIAA0247"
"513"	"PSEN1"
"514"	"ACOT6"
"515"	"DNAL1"
"516"	"RNU6-240P"
"517"	"PNMA1"
"518"	"FAM161B"
"519"	"RP5-1021I20.5"
"520"	"LTBP2"
"521"	"SNORA7"
"522"	"PROX2"
"523"	"RP11-316E14.2"
"524"	"DLST"
"525"	"RPS6KL1"
"526"	"PGF"
"527"	"NEK9"
"528"	"RP11-950C14.7"
"529"	"JDP2"
"530"	"RP11-293M10.6"
"531"	"C14orf1"
"532"	"TTLL5"
"533"	"IFT43"
"534"	"TGFB3"
"535"	"GTF2A1"
"536"	"SEL1L"
"537"	"FLRT2"
"538"	"RP11-497E19.1"
"539"	"RP11-322L20.1"
"540"	"FOXN3"
"541"	"RN7SKP107"
"542"	"CPSF2"
"543"	"NDUFB1"
"544"	"RIN3"
"545"	"VRK1"
"546"	"RD3L"
"547"	"ASPG"
"548"	"MIR203"
"549"	"CTD-2223O18.1"
"550"	"KIF26A"
"551"	"C14orf144"
"552"	"MTMR10"
"553"	"KLF13"
"554"	"THBS1"
"555"	"RN7SL354P"
"556"	"TRPM7"
"557"	"AP4E1"
"558"	"MIR2116"
"559"	"FAM81A"
"560"	"MYO1E"
"561"	"GTF2A2"
"562"	"USP3"
"563"	"FBXL22"
"564"	"USP3-AS1"
"565"	"AC100830.4"
"566"	"AC100830.5"
"567"	"OAZ2"
"568"	"RNU6-265P"
"569"	"RAB11A"
"570"	"CELF6"
"571"	"HEXA-AS1"
"572"	"HEXA"
"573"	"RP11-106M3.1"
"574"	"RP11-106M3.2"
"575"	"ARIH1"
"576"	"RP11-1007O24.2"
"577"	"RP11-1007O24.3"
"578"	"CYP1A2"
"579"	"C15orf40"
"580"	"RP11-382A20.7"
"581"	"BTBD1"
"582"	"MIR4515"
"583"	"MEF2A"
"584"	"CHSY1"
"585"	"VIMP"
"586"	"RP11-299G20.2"
"587"	"SNRPA1"
"588"	"METTL9"
"589"	"RNU6-1005P"
"590"	"RNU6-196P"
"591"	"IGSF6"
"592"	"UQCRC2"
"593"	"CTD-2649C14.1"
"594"	"PDZD9"
"595"	"CDR2"
"596"	"RP11-21M24.2"
"597"	"PLK1"
"598"	"CTD-2385L22.1"
"599"	"ERN2"
"600"	"MT4"
"601"	"SLC12A3"
"602"	"HERPUD1"
"603"	"CETP"
"604"	"CIAPIN1"
"605"	"COQ9"
"606"	"TEPP"
"607"	"MAF"
"608"	"CDYL2"
"609"	"GSE1"
"610"	"GINS2"
"611"	"LINC00917"
"612"	"GLOD4"
"613"	"RNMTL1"
"614"	"MIR497HG"
"615"	"RP11-589P10.7"
"616"	"SLC16A13"
"617"	"SLC16A11"
"618"	"CLEC10A"
"619"	"ASGR1"
"620"	"ACADVL"
"621"	"MIR324"
"622"	"RP1-4G17.2"
"623"	"SLC2A4"
"624"	"YBX2"
"625"	"EIF5A"
"626"	"GPS2"
"627"	"RCVRN"
"628"	"AC005703.2"
"629"	"AC005703.3"
"630"	"PMP22"
"631"	"RP11-849N15.1"
"632"	"B9D1"
"633"	"MAPK7"
"634"	"MFAP4"
"635"	"SLC47A1"
"636"	"SNORA59B"
"637"	"ALDH3A2"
"638"	"SNORA31"
"639"	"RP11-311F12.1"
"640"	"SLC47A2"
"641"	"ALDH3A1"
"642"	"RP11-311F12.2"
"643"	"RPL23A"
"644"	"SNORD42B"
"645"	"AC010761.8"
"646"	"SNORD4A"
"647"	"AC010761.14"
"648"	"NEK8"
"649"	"SNORD42A"
"650"	"SNORD4B"
"651"	"TLCD1"
"652"	"AC015849.12"
"653"	"TAF15"
"654"	"CCL18"
"655"	"AC069363.1"
"656"	"ZNHIT3"
"657"	"DHRS11"
"658"	"MRM1"
"659"	"KRT26"
"660"	"KRT28"
"661"	"KRT20"
"662"	"AC004231.2"
"663"	"KRT23"
"664"	"KRT40"
"665"	"KRTAP3-2"
"666"	"KRTAP3-1"
"667"	"KRTAP1-4"
"668"	"KRTAP2-1"
"669"	"KRTAP2-2"
"670"	"KRTAP2-3"
"671"	"CTD-2020K17.1"
"672"	"FMNL1"
"673"	"CTD-2020K17.3"
"674"	"TOB1"
"675"	"RP11-481C4.1"
"676"	"NME1"
"677"	"NME1-NME2"
"678"	"NME2"
"679"	"AC100832.1"
"680"	"GNA13"
"681"	"RGS9"
"682"	"AC080037.1"
"683"	"SCARNA24"
"684"	"SLC39A11"
"685"	"MRPL38"
"686"	"RP11-552F3.12"
"687"	"EXOC7"
"688"	"QRICH2"
"689"	"RNU6-24P"
"690"	"CBX2"
"691"	"CBX8"
"692"	"RP11-353N14.1"
"693"	"AC100791.2"
"694"	"RP11-353N14.2"
"695"	"CBX4"
"696"	"RP11-353N14.3"
"697"	"RP11-705O1.8"
"698"	"THOC1"
"699"	"CLUL1"
"700"	"AP001178.1"
"701"	"RNU1-109P"
"702"	"MYL12B"
"703"	"RP13-270P17.1"
"704"	"RP11-838N2.8"
"705"	"RPL21P127"
"706"	"TGIF1"
"707"	"RP11-674N23.1"
"708"	"SOGA2"
"709"	"APCDD1"
"710"	"FAM210A"
"711"	"RNMT"
"712"	"ZNF397"
"713"	"TXNL1"
"714"	"WDR7"
"715"	"FAM60CP"
"716"	"RNU6-567P"
"717"	"KIAA1468"
"718"	"PIGN"
"719"	"SERPINB13"
"720"	"AC005523.2"
"721"	"AC005523.3"
"722"	"FEM1A"
"723"	"MIR7-3"
"724"	"MIR7-3HG"
"725"	"POP4"
"726"	"C19orf12"
"727"	"CCNE1"
"728"	"AC011478.1"
"729"	"ANKRD27"
"730"	"RGS9BP"
"731"	"AC020907.1"
"732"	"HPN-AS1"
"733"	"FXYD3"
"734"	"FAM187B2P"
"735"	"FAM187B"
"736"	"AC002128.5"
"737"	"LSR"
"738"	"AD000684.2"
"739"	"USF2"
"740"	"HAMP"
"741"	"MAG"
"742"	"CD22"
"743"	"U62631.5"
"744"	"FFAR1"
"745"	"FFAR3"
"746"	"AC002511.2"
"747"	"RN7SL491P"
"748"	"DMKN"
"749"	"KRTDAP"
"750"	"SBSN"
"751"	"AC002115.9"
"752"	"HAUS5"
"753"	"PRODH2"
"754"	"NPHS1"
"755"	"KIRREL2"
"756"	"C19orf81"
"757"	"SHANK1"
"758"	"SYT3"
"759"	"ACPT"
"760"	"CTD-2568A17.1"
"761"	"CTD-2568A17.8"
"762"	"SIGLEC18P"
"763"	"SIGLEC9"
"764"	"SIGLEC19P"
"765"	"SIGLEC7"
"766"	"AC010907.5"
"767"	"DCDC2C"
"768"	"AC092687.4"
"769"	"PDIA6"
"770"	"MYCN"
"771"	"MYCNOS"
"772"	"RN7SL104P"
"773"	"KCNS3"
"774"	"HS1BP3"
"775"	"GDF7"
"776"	"C2orf44"
"777"	"FKBP1B"
"778"	"RNU6-370P"
"779"	"POMC"
"780"	"AC012457.2"
"781"	"ZNF513"
"782"	"C2orf16"
"783"	"AC074091.1"
"784"	"RP11-158I13.2"
"785"	"ZNF512"
"786"	"CCDC121"
"787"	"GPN1"
"788"	"SNORA36"
"789"	"SLC4A1AP"
"790"	"SUPT7L"
"791"	"LTBP1"
"792"	"Y_RNA"
"793"	"CEBPZ"
"794"	"NDUFAF7"
"795"	"AC007391.2"
"796"	"PRKD3"
"797"	"RNU6-939P"
"798"	"QPCT"
"799"	"CYP1B1-AS1"
"800"	"CYP1B1"
"801"	"snoZ247"
"802"	"AC013480.2"
"803"	"MTA3"
"804"	"RNU6-137P"
"805"	"OXER1"
"806"	"HAAO"
"807"	"PRKCE"
"808"	"EPAS1"
"809"	"TMEM247"
"810"	"PPP1R21"
"811"	"RP11-191L17.1"
"812"	"AC093110.3"
"813"	"SPTBN1"
"814"	"VRK2"
"815"	"PAPOLG"
"816"	"AC010733.4"
"817"	"REL"
"818"	"AC096664.3"
"819"	"PNO1"
"820"	"WDR92"
"821"	"AC017083.1"
"822"	"PPP3R1"
"823"	"RP11-474G23.1"
"824"	"AC017083.3"
"825"	"AC015969.3"
"826"	"PLEK"
"827"	"AC097495.2"
"828"	"CYP26B1"
"829"	"SNORD78"
"830"	"STAMBP"
"831"	"WBP1"
"832"	"MOGS"
"833"	"MRPL53"
"834"	"CCDC142"
"835"	"TTC31"
"836"	"DOK1"
"837"	"LOXL3"
"838"	"AC016716.2"
"839"	"CTNNA2"
"840"	"LRRTM1"
"841"	"CHMP3"
"842"	"RNU6-640P"
"843"	"RNF103-CHMP3"
"844"	"RNF103"
"845"	"ZAP70"
"846"	"PDCL3"
"847"	"AC016738.3"
"848"	"CNOT11"
"849"	"TBC1D8"
"850"	"RNF149"
"851"	"SNORD89"
"852"	"LINC01158"
"853"	"POU3F3"
"854"	"RP11-13J10.1"
"855"	"CHCHD5"
"856"	"AC079922.3"
"857"	"SLC20A1"
"858"	"IL1B"
"859"	"AC079753.1"
"860"	"IL37"
"861"	"HMGN2P23"
"862"	"IL36G"
"863"	"IL36A"
"864"	"IL1F10"
"865"	"RNU6-1180P"
"866"	"AC009303.1"
"867"	"CCDC93"
"868"	"RP11-98C1.1"
"869"	"RN7SL111P"
"870"	"CLASP1"
"871"	"RNU4ATAC"
"872"	"RP11-204L24.2"
"873"	"NIFK"
"874"	"TSN"
"875"	"FAM168B"
"876"	"RNU6-715P"
"877"	"ACVR2A"
"878"	"RNU6-1275P"
"879"	"AC009480.3"
"880"	"LYPD6B"
"881"	"AC144449.1"
"882"	"MMADHC"
"883"	"RNU6-601P"
"884"	"RBM43"
"885"	"NEB"
"886"	"NR4A2"
"887"	"GPD2"
"888"	"ERMN"
"889"	"ACVR1"
"890"	"UPP2"
"891"	"TANK"
"892"	"METTL5"
"893"	"UBR3"
"894"	"AC078883.4"
"895"	"ITGA6"
"896"	"AC078883.3"
"897"	"ITGA4"
"898"	"NABP1"
"899"	"SF3B1"
"900"	"SNORA4"
"901"	"C2orf47"
"902"	"TYW5"
"903"	"SPATS2L"
"904"	"NIF3L1"
"905"	"PPIL3"
"906"	"RNU6-312P"
"907"	"RNU6-762P"
"908"	"AC005037.3"
"909"	"ORC2"
"910"	"CFLAR-AS1"
"911"	"NOP58"
"912"	"SNORD70"
"913"	"SNORD11B"
"914"	"SNORD11"
"915"	"NRP2"
"916"	"AC007362.3"
"917"	"AC007383.3"
"918"	"INO80D"
"919"	"EEF1B2"
"920"	"NDUFS1"
"921"	"SNORD51"
"922"	"SNORA41"
"923"	"AC007879.5"
"924"	"CREB1"
"925"	"METTL21A"
"926"	"CCNYL1"
"927"	"FZD5"
"928"	"PLEKHM3"
"929"	"IDH1-AS1"
"930"	"IDH1"
"931"	"AC016697.2"
"932"	"PIKFYVE"
"933"	"MAP2"
"934"	"RPE"
"935"	"ATIC"
"936"	"AC007563.5"
"937"	"IGFBP5"
"938"	"AAMP"
"939"	"PNKD"
"940"	"TMBIM1"
"941"	"AC021016.6"
"942"	"AC021016.8"
"943"	"C2orf62"
"944"	"CTDSP1"
"945"	"RP11-378A13.2"
"946"	"MIR26B"
"947"	"VIL1"
"948"	"RQCD1"
"949"	"USP37"
"950"	"RNU6-136P"
"951"	"PLCD4"
"952"	"BCS1L"
"953"	"RNF25"
"954"	"ZNF142"
"955"	"TTLL4"
"956"	"PRKAG3"
"957"	"WNT6"
"958"	"WNT10A"
"959"	"CNPPD1"
"960"	"FAM134A"
"961"	"ABCB6"
"962"	"AC068946.1"
"963"	"ATG9A"
"964"	"ANKZF1"
"965"	"GLB1L"
"966"	"STK16"
"967"	"AC010980.2"
"968"	"RP11-384O8.1"
"969"	"ACSL3"
"970"	"AC097461.4"
"971"	"IRS1"
"972"	"RP11-395N3.2"
"973"	"SNORA48"
"974"	"AC079235.1"
"975"	"COL4A3"
"976"	"COL4A4"
"977"	"AC012507.3"
"978"	"AC012507.4"
"979"	"AC017104.2"
"980"	"SNORA75"
"981"	"SNORD20"
"982"	"NCL"
"983"	"SNORD82"
"984"	"GIGYF2"
"985"	"KCNJ13"
"986"	"C2orf82"
"987"	"ATG16L1"
"988"	"SCARNA5"
"989"	"RNU6-1051P"
"990"	"AC105760.3"
"991"	"COPS8"
"992"	"PCED1A"
"993"	"VPS16"
"994"	"PTPRA"
"995"	"ADRA1D"
"996"	"JAG1"
"997"	"RP11-103J8.1"
"998"	"RNU6-192P"
"999"	"SNORD17"
"1000"	"SNX5"
"1001"	"MGME1"
"1002"	"RIN2"
"1003"	"INSM1"
"1004"	"RP4-753D10.3"
"1005"	"RP4-753D10.5"
"1006"	"SSTR4"
"1007"	"THBD"
"1008"	"CD93"
"1009"	"SUN5"
"1010"	"BPIFB4"
"1011"	"BPIFA2"
"1012"	"GDF5OS"
"1013"	"MIR1289-1"
"1014"	"TOP1"
"1015"	"ZHX3"
"1016"	"SNORA26"
"1017"	"RP5-1121H13.4"
"1018"	"AL162458.1"
"1019"	"RP11-465L10.10"
"1020"	"SLC12A5"
"1021"	"ELMO2"
"1022"	"SLC9A8"
"1023"	"NFATC2"
"1024"	"C20orf166-AS1"
"1025"	"C20orf166"
"1026"	"MIR1-1"
"1027"	"MIR133A2"
"1028"	"RP13-30A9.1"
"1029"	"RP13-30A9.2"
"1030"	"LINC00686"
"1031"	"LINC00659"
"1032"	"EVA1C"
"1033"	"RCAN1"
"1034"	"KCNJ6"
"1035"	"AC005003.1"
"1036"	"PATZ1"
"1037"	"RP5-1119A7.10"
"1038"	"IFT27"
"1039"	"CITF22-24E5.1"
"1040"	"PVALB"
"1041"	"NCF4"
"1042"	"C1QTNF6"
"1043"	"RP1-151B14.9"
"1044"	"SSTR3"
"1045"	"APOBEC3B-AS1"
"1046"	"APOBEC3H"
"1047"	"RPL3"
"1048"	"CR536603.1"
"1049"	"WNT7B"
"1050"	"EGOT"
"1051"	"AC018816.3"
"1052"	"LSM3"
"1053"	"XPC"
"1054"	"AC090952.5"
"1055"	"CCDC174"
"1056"	"C3orf20"
"1057"	"CAPN7"
"1058"	"COL6A4P1"
"1059"	"RNU6-454P"
"1060"	"SH3BP5"
"1061"	"EAF1"
"1062"	"METTL6"
"1063"	"RNU6-1024P"
"1064"	"EAF1-AS1"
"1065"	"KAT2B"
"1066"	"NEK10"
"1067"	"TGFBR2"
"1068"	"STT3B"
"1069"	"CX3CR1"
"1070"	"CXCR6"
"1071"	"FYCO1"
"1072"	"CCR1"
"1073"	"GPR62"
"1074"	"PCBP4"
"1075"	"ABHD14A-ACY1"
"1076"	"ABHD14A"
"1077"	"ABHD14B"
"1078"	"ACY1"
"1079"	"RP11-155D18.12"
