""	"x"
"1"	"EFCAB7"
"2"	"RNU7-123P"
"3"	"DNAJB4"
"4"	"FUBP1"
"5"	"GIPC2"
"6"	"OLFML1"
"7"	"CCDC73"
"8"	"ARHGAP42"
"9"	"CTD-2383M3.1"
"10"	"RP11-349I1.2"
"11"	"RNF114"
"12"	"RP3-402G11.26"
"13"	"RP3-402G11.27"
"14"	"RP3-402G11.28"
"15"	"SELO"
"16"	"DNAJC13"
"17"	"RP11-433C9.2"
"18"	"RP11-630D6.5"
"19"	"TBX18"
"20"	"UBE3C"
"21"	"snoU13"
