""	"x"
"484"	"STAMBP"
"485"	"ACTG2"
"486"	"DGUOK"
"487"	"TET3"
"488"	"TACR1"
"489"	"EVA1A"
"490"	"AC016716.2"
"491"	"CTNNA2"
"492"	"LRRTM1"
"493"	"AC007271.3"
"494"	"IL1RL2"
"495"	"IL18RAP"
"496"	"SLC9A4"
"497"	"AC009303.1"
"498"	"CCDC93"
"499"	"RP11-98C1.1"
"500"	"RN7SL111P"
"501"	"UGGT1"
"502"	"FAM168B"
"503"	"PLEKHB2"
"504"	"HNMT"
"505"	"AC097721.2"
"506"	"SPOPL"
"507"	"KYNU"
"508"	"RNU6-692P"
"509"	"RNU6-715P"
"510"	"LYPD6B"
"511"	"AC144449.1"
"512"	"MMADHC"
"513"	"RNU6-601P"
"514"	"CYBRD1"
"515"	"SESTD1"
"516"	"AC104076.3"
"517"	"UBE2E3"
"518"	"ITGA4"
"519"	"AC013733.3"
"520"	"CERKL"
"521"	"NEUROD1"
"522"	"RP11-366L5.1"
"523"	"SSFA2"
"524"	"DNAJC10"
"525"	"DUSP19"
"526"	"HIBCH"
"527"	"INPP1"
"528"	"MFSD6"
"529"	"AC093388.3"
"530"	"TMEM194B"
"531"	"NAB1"
"532"	"NABP1"
"533"	"RNU6-169P"
"534"	"SLC39A10"
"535"	"AC114760.1"
"536"	"DNAH7"
"537"	"GTF3C3"
"538"	"C2orf66"
"539"	"AC013264.2"
"540"	"ANKRD44"
"541"	"SF3B1"
"542"	"RNU6-474P"
"543"	"CTLA4"
"544"	"NRP2"
"545"	"AC007383.3"
"546"	"INO80D"
"547"	"AC010731.3"
"548"	"AC010731.4"
"549"	"ARPC2"
"550"	"AAMP"
"551"	"GPBAR1"
"552"	"RP11-378A13.1"
"553"	"PNKD"
"554"	"TMBIM1"
"555"	"CTDSP1"
"556"	"RP11-378A13.2"
"557"	"VIL1"
"558"	"GIGYF2"
"559"	"KCNJ13"
"560"	"C2orf82"
"561"	"ATG16L1"
"562"	"SCARNA5"
"563"	"ARL4C"
"564"	"PCED1A"
"565"	"VPS16"
"566"	"PTPRA"
"567"	"RALGAPA2"
"568"	"SNORA26"
"569"	"RP5-1121H13.4"
"570"	"AL162458.1"
"571"	"RP11-465L10.10"
"572"	"SLC12A5"
"573"	"ELMO2"
"574"	"PTGIS"
"575"	"B4GALT5"
"576"	"RN7SL197P"
"577"	"RNU6-919P"
"578"	"SLC9A8"
"579"	"RNU7-72P"
"580"	"RP5-1041C10.3"
"581"	"SPATA2"
"582"	"Y_RNA"
"583"	"RNF114"
"584"	"TMEM189"
"585"	"TMEM189-UBE2V1"
"586"	"MIR645"
"587"	"PARD6B"
"588"	"IFNAR2"
"589"	"RCAN1"
"590"	"ERG"
"591"	"ETS2"
"592"	"GATSL3"
"593"	"AC005003.1"
"594"	"PATZ1"
"595"	"EIF3D"
"596"	"RP5-1119A7.10"
"597"	"LL22NC01-81G9.3"
"598"	"TEX33"
"599"	"RP5-1170K4.7"
"600"	"TMPRSS6"
"601"	"PICK1"
"602"	"BAIAP2L2"
"603"	"PLA2G6"
"604"	"ALG12"
"605"	"CRELD2"
"606"	"AC024158.1"
"607"	"LRRN1"
"608"	"SUMF1"
"609"	"EGOT"
"610"	"AC018816.3"
"611"	"CAPN7"
"612"	"COL6A4P1"
"613"	"RNU6-454P"
"614"	"SH3BP5"
"615"	"EAF1"
"616"	"METTL6"
"617"	"RNU6-1024P"
"618"	"EAF1-AS1"
"619"	"UBE2E2"
"620"	"ITGA9"
"621"	"SCN5A"
"622"	"RNU6-1227P"
"623"	"WDR48"
"624"	"LRIG1"
"625"	"MIR1284"
"626"	"FOXP1"
"627"	"RP11-154H23.3"
"628"	"AC112219.1"
"629"	"RYBP"
"630"	"RNU1-62P"
"631"	"GBE1"
"632"	"CRYBG3"
"633"	"ZBTB20"
"634"	"POLQ"
"635"	"SLC15A2"
"636"	"SNORD112"
"637"	"AC068754.1"
"638"	"CSTA"
"639"	"RP11-299J3.8"
"640"	"WDR5B"
"641"	"ADCY5"
"642"	"ITGB5"
"643"	"HEG1"
"644"	"OSBPL11"
"645"	"KLF15"
"646"	"CCDC37"
"647"	"RP11-71E19.5"
"648"	"CHST13"
"649"	"TXNRD3"
"650"	"TXNRD3NB"
"651"	"CHCHD6"
"652"	"H1FX-AS1"
"653"	"H1FX"
"654"	"NUP210P3"
"655"	"RPL32P3"
"656"	"SNORA7B"
"657"	"EFCAB12"
"658"	"IFT122"
"659"	"MBD4"
"660"	"RHO"
"661"	"H1FOO"
"662"	"PLXND1"
"663"	"RNU6-1142P"
"664"	"TMCC1-AS1"
"665"	"TMCC1"
"666"	"PIK3R4"
"667"	"MRPL3"
"668"	"CPNE4"
"669"	"ACAD11"
"670"	"UBA5"
"671"	"NPHP3-AS1"
"672"	"NPHP3"
"673"	"CDV3"
"674"	"RNU6-1174P"
"675"	"MSL2"
"676"	"PCCB"
"677"	"RNU7-198P"
"678"	"RNU6-789P"
"679"	"RP11-102M11.2"
"680"	"STAG1"
"681"	"IL20RB"
"682"	"NCK1"
"683"	"SOX14"
"684"	"CEP70"
"685"	"FAIM"
"686"	"PIK3CB"
"687"	"C3orf72"
"688"	"FOXL2"
"689"	"SLC25A36"
"690"	"SPSB4"
"691"	"RNF7"
"692"	"ATP1B3"
"693"	"RNU6-509P"
"694"	"ATP1B3-AS1"
"695"	"AC018450.1"
"696"	"SLC9A9-AS1"
"697"	"AC107021.1"
"698"	"RP11-274H2.2"
"699"	"PLOD2"
"700"	"RP11-274H2.3"
"701"	"PLSCR4"
"702"	"PLSCR1"
"703"	"RNU6-428P"
"704"	"PLSCR5-AS1"
"705"	"PLSCR5"
"706"	"PFN2"
"707"	"RP11-63E16.1"
"708"	"TSC22D2"
"709"	"IGSF10"
"710"	"SUCNR1"
"711"	"MBNL1"
"712"	"MBNL1-AS1"
"713"	"TMEM14E"
"714"	"SLC33A1"
"715"	"SSR3"
"716"	"TIPARP-AS1"
"717"	"TIPARP"
"718"	"LEKR1"
"719"	"CCNL1"
"720"	"KRT18P34"
"721"	"RP11-555M1.3"
"722"	"RP11-550I24.2"
"723"	"PTX3"
"724"	"VEPH1"
"725"	"MLF1"
"726"	"RP11-538P18.2"
"727"	"GFM1"
"728"	"LXN"
"729"	"IQCJ"
"730"	"SCHIP1"
"731"	"IL12A"
"732"	"C3orf80"
"733"	"IL12A-AS1"
"734"	"RP11-431I8.1"
"735"	"IFT80"
"736"	"SMC4"
"737"	"MIR15B"
"738"	"MIR16-2"
"739"	"SEC62-AS1"
"740"	"SEC62"
"741"	"PHC3"
"742"	"RNU6-315P"
"743"	"SLC7A14"
"744"	"NLGN1"
"745"	"SNORA18"
"746"	"EIF2B5-AS1"
"747"	"MASP1"
"748"	"TMEM207"
"749"	"IL1RAP"
"750"	"BLOC1S4"
"751"	"AC006445.7"
"752"	"BOD1L1"
"753"	"MIR5091"
"754"	"SOD3"
"755"	"CCDC149"
"756"	"LGI2"
"757"	"ARAP2"
"758"	"RP11-431M7.3"
"759"	"AC098680.1"
"760"	"AC021860.1"
"761"	"KLF3"
"762"	"RP11-617D20.1"
"763"	"SRD5A3"
"764"	"CENPC"
"765"	"STAP1"
"766"	"RNU6ATAC5P"
"767"	"IL8"
"768"	"PF4V1"
"769"	"EPGN"
"770"	"EREG"
"771"	"ENOPH1"
"772"	"HNRNPDL"
"773"	"SEC31A"
"774"	"THAP9-AS1"
"775"	"THAP9"
"776"	"LIN54"
"777"	"HPSE"
"778"	"NKX6-1"
"779"	"WDFY3-AS1"
"780"	"WDFY3-AS2"
"781"	"WDFY3"
"782"	"RPL34-AS1"
"783"	"RPL34"
"784"	"OSTC"
"785"	"RNU6-431P"
"786"	"PLA2G12A"
"787"	"CFI"
"788"	"GAR1"
"789"	"RP11-602N24.3"
"790"	"RP11-380D23.1"
"791"	"PITX2"
"792"	"RNU6-948P"
"793"	"SCOC"
"794"	"PPID"
"795"	"FNIP2"
"796"	"RAPGEF2"
"797"	"STOX2"
"798"	"RNU4-64P"
"799"	"RNU1-51P"
"800"	"MED10"
"801"	"UBE2QL1"
"802"	"PAPD7"
"803"	"RP11-711G10.1"
"804"	"RP11-1C1.7"
"805"	"CTD-2154B17.4"
"806"	"DAP"
"807"	"TTC33"
"808"	"RPL37"
"809"	"SNORD72"
"810"	"CARD6"
"811"	"DIMT1"
"812"	"IPO11"
"813"	"RNU6-661P"
"814"	"LRRC70"
"815"	"CTC-498J12.3"
"816"	"CCNB1"
"817"	"RN7SL103P"
"818"	"SNORA50"
"819"	"CENPH"
"820"	"CDK7"
"821"	"OCLN"
"822"	"RP11-241G9.3"
"823"	"CTD-2061E19.1"
"824"	"CTD-2061E19.6"
"825"	"ARRDC3"
"826"	"MIR2277"
"827"	"AC010226.4"
"828"	"TICAM2"
"829"	"TMED7"
"830"	"TMED7-TICAM2"
"831"	"DTWD2"
"832"	"GRAMD3"
"833"	"RP11-215P8.3"
"834"	"JADE2"
"835"	"RNU6-1311P"
"836"	"SAR1B"
"837"	"RNU6-757P"
"838"	"DDX46"
"839"	"C5orf24"
"840"	"TRPC7"
"841"	"SH3RF2"
"842"	"RBM22"
"843"	"ADAM19"
"844"	"ADRA1B"
"845"	"TTC1"
"846"	"CTB-33O18.3"
"847"	"STX7"
"848"	"UST"
"849"	"RP11-162J8.2"
"850"	"RP11-162J8.3"
"851"	"PPIL4"
"852"	"RNU7-3P"
"853"	"AC073316.1"
"854"	"SDK1"
"855"	"HIBADH"
"856"	"C7orf25"
"857"	"TNS3"
"858"	"LINC00525"
"859"	"C7orf69"
"860"	"RNU6-393P"
"861"	"TMEM130"
"862"	"LAMB1"
"863"	"LAMB4"
"864"	"DNAJB9"
"865"	"PNPLA8"
"866"	"THAP5"
"867"	"IMMP2L"
"868"	"DOCK4-AS1"
"869"	"DOCK4"
"870"	"ZNF277"
"871"	"CTTNBP2"
"872"	"NAA38"
"873"	"MEST"
"874"	"RP11-2E11.10"
"875"	"RP11-2E11.5"
"876"	"KLF14"
"877"	"AGBL3"
"878"	"NUP205"
"879"	"DGKI"
"880"	"AKR1D1"
"881"	"CREB3L2"
"882"	"SNORA51"
"883"	"TRIM24"
"884"	"SVOPL"
"885"	"TAS2R39"
"886"	"AC073342.1"
"887"	"TAS2R40"
"888"	"ABCF2"
"889"	"CHPF2"
"890"	"MIR671"
"891"	"ACTR3B"
"892"	"RN7SL845P"
"893"	"PAXIP1-AS2"
"894"	"PAXIP1-AS1"
"895"	"PAXIP1"
"896"	"AC099552.4"
"897"	"AC144652.1"
"898"	"INSIG1"
"899"	"BLACE"
"900"	"AC009403.2"
"901"	"RBM33"
"902"	"LMBR1"
"903"	"UBE3C"
"904"	"DNAJB6"
"905"	"NCAPG2"
"906"	"ESYT2"
"907"	"MYOM2"
"908"	"FAM167A"
"909"	"FDFT1"
"910"	"RP11-297N6.4"
"911"	"CTSB"
"912"	"DEFB136"
"913"	"MAK16"
"914"	"DUSP26"
"915"	"RP11-317N12.1"
"916"	"RAB11FIP1"
"917"	"EIF4EBP1"
"918"	"RP11-90P5.4"
"919"	"RP11-90P5.5"
"920"	"RP11-90P5.7"
"921"	"PPAPDC1B"
"922"	"RP11-350N15.5"
"923"	"WHSC1L1"
"924"	"LETM2"
"925"	"FGFR1"
"926"	"RP11-350N15.4"
"927"	"RNU6-356P"
"928"	"CHCHD7"
"929"	"PLAG1"
"930"	"PENK"
"931"	"RP11-17A4.2"
"932"	"UBXN2B"
"933"	"NCOA2"
"934"	"AC120194.1"
"935"	"RP11-382J12.1"
"936"	"TRAM1"
"937"	"LACTB2"
"938"	"XKR9"
"939"	"U8"
"940"	"RP11-383H13.1"
"941"	"AC104012.1"
"942"	"MSC"
"943"	"HEY1"
"944"	"RP11-27N21.3"
"945"	"PMP2"
"946"	"FABP9"
"947"	"FABP4"
"948"	"FTH1P11"
"949"	"RP11-257P3.3"
"950"	"RUNX1T1"
"951"	"KIAA1429"
"952"	"RP11-267M23.4"
"953"	"RSPO2"
"954"	"RP11-35G22.1"
"955"	"CASC11"
"956"	"MYC"
"957"	"MIR1207"
"958"	"HAUS6"
"959"	"MTAP"
"960"	"RP11-145E5.5"
"961"	"CDKN2A"
"962"	"CDKN2B-AS1"
"963"	"CDKN2B"
"964"	"RP11-149I2.4"
"965"	"C9orf64"
"966"	"HNRNPK"
"967"	"RMI1"
"968"	"RP11-380F14.2"
"969"	"ZCCHC6"
"970"	"RNU2-36P"
"971"	"GAS1"
"972"	"AUH"
"973"	"NFIL3"
"974"	"RP11-440G5.2"
"975"	"NIPSNAP3A"
"976"	"ABCA1"
"977"	"RP11-217B7.2"
"978"	"C9orf43"
"979"	"POLE3"
"980"	"RGS3"
"981"	"AKNA"
"982"	"RP11-9M16.2"
"983"	"AL161790.1"
"984"	"RP11-417B4.2"
"985"	"DENND1A"
"986"	"C9orf62"
