"TF"	"size"	"nes"	"pval"	"pval.fdr"
"HIF1A"	144	2.67042298758502	0.0075755747368509	0.36764010025209
"HSF1"	12	2.61573849330972	0.00890347182540543	0.36764010025209
"CTCF"	110	2.51766491276533	0.011813565146635	0.36764010025209
"TCF3"	14	2.38718146470101	0.0169781085880758	0.36764010025209
"ATF6"	10	2.32562847888476	0.0200383789465337	0.36764010025209
"ZNF263"	298	2.27923261596386	0.0226532412213881	0.36764010025209
"SREBF1"	23	2.14124155554029	0.0322545635005991	0.36764010025209
"EPAS1"	13	-2.11696544570494	0.0342627805199928	0.36764010025209
"POU2F1"	32	2.11066832117747	0.0348008307140357	0.36764010025209
"CREB1"	74	2.09036851075663	0.0365847092951411	0.36764010025209
"PPARG"	40	2.06783719820991	0.0386553345099024	0.36764010025209
"STAT3"	75	2.04570826564698	0.0407850820304736	0.36764010025209
"GATA1"	15	-2.04506043772172	0.04084890002801	0.36764010025209
"FOXO4"	14	-1.90504872400807	0.0567737378024653	0.449838218978395
"FOXP1"	159	1.89537120920516	0.0580432401988109	0.449838218978395
"FOXO3"	38	-1.85203763400765	0.0640204189599426	0.449838218978395
"E2F4"	218	-1.8185433288346	0.0689811305489165	0.449838218978395
"PPARA"	31	1.81707336912102	0.06920587984283	0.449838218978395
"USF2"	37	1.7891979329129	0.073582944467717	0.453116026459099
"MITF"	34	1.75789552070386	0.0787652881320368	0.456407007814315
"RUNX1"	20	1.72358996480486	0.0847818914262447	0.456407007814315
"PGR"	11	-1.71787114444283	0.085820121127478	0.456407007814315
