TF	size	nes	pval	pval.fdr
NR1D2	759	-3.05736671637564	0.00223290917905003	0.419410532578162
HOXA10	269	3.04146719549531	0.0023542821764571	0.419410532578162
ZNF562	553	-3.02187096245144	0.00251217613111689	0.419410532578162
SHOX2	266	2.98718590241211	0.00281558452914203	0.419410532578162
KLF11	724	-2.96411749358653	0.00303552362200326	0.419410532578162
ZNF117	4	2.94482951192112	0.00323132662729799	0.419410532578162
TEF	173	-2.92608476794459	0.00343257393064756	0.419410532578162
TRERF1	80	2.9070966606519	0.00364800453680025	0.419410532578162
ZNF484	38	-2.87643146980942	0.00402199519482383	0.419410532578162
SHOX	793	-2.84384285604562	0.00445730252438404	0.419410532578162
KCNIP3	141	2.82605767006604	0.00471247789413665	0.419410532578162
SNAPC5	169	-2.74183807341424	0.0061096452195415	0.48783485587217
SP9	1153	-2.71215817899639	0.00668466855349581	0.48783485587217
ZNF575	655	-2.69797881858954	0.00697618792871336	0.48783485587217
ZBTB7C	118	-2.65913103914932	0.00783424859109872	0.511315291379043
ZBTB16	58	-2.57742183503452	0.00995403915954273	0.588187531348109
ZNF716	308	-2.56652470278252	0.0102723308152245	0.588187531348109
MTERF3	87	-2.54863701457577	0.0108144796366353	0.588187531348109
ZNF621	217	2.52731446607279	0.0114938535779985	0.592235929097922
MTERF2	261	-2.49933091408389	0.0124428061562267	0.609075361347299
ZNF609	285	-2.46907222896542	0.0135463872603717	0.614520491876709
HES7	198	2.46218220515101	0.0138094492556564	0.614520491876709
LTF	648	-2.43496935204877	0.0148930510722512	0.633925956510169
NKX2-4	263	-2.39480605488622	0.0166291586922589	0.653213679938653
NR4A3	1576	-2.36593601071795	0.0179845525464177	0.653213679938653
CREBL2	1680	-2.35156627132831	0.0186945591579601	0.653213679938653
ATF5	171	2.33136849853587	0.0197339371194845	0.653213679938653
IRF5	139	2.33052334631363	0.0197785075697107	0.653213679938653
ZNF30	602	-2.30767265953025	0.0210173498474427	0.653213679938653
NFE2L1	725	-2.30451093914362	0.0211939789974732	0.653213679938653
FOXG1	339	-2.29799700709635	0.0215619594695334	0.653213679938653
ZNF600	268	2.27549043340176	0.022876525918525	0.653213679938653
DMRTA2	810	-2.26008370686333	0.0238160561570564	0.653213679938653
ATF6	922	-2.25774707976678	0.0239614322255025	0.653213679938653
ZNF70	128	-2.25306088668651	0.0242553102048536	0.653213679938653
ZNF318	212	-2.24430595400797	0.024812722735596	0.653213679938653
IRF2	734	-2.23266079594181	0.0255713216177647	0.653213679938653
TLX2	323	2.21108509503944	0.027029944898124	0.653213679938653
MEIS3	713	2.20961294996229	0.0271320357835231	0.653213679938653
UNCX	1185	-2.20310598088956	0.0275872797532693	0.653213679938653
ZNF544	7	-2.18068464760255	0.0292067493448565	0.653213679938653
ZBED6	1522	-2.17594197590803	0.0295595995502963	0.653213679938653
ZNF783	482	-2.16211395066468	0.0306093939737956	0.653213679938653
HDX	289	-2.15911897036313	0.0308409382717439	0.653213679938653
ETS2	155	2.15668198154484	0.0310304518709228	0.653213679938653
ZNF75A	146	2.15411994602211	0.0312307667121118	0.653213679938653
SP110	6	2.15247967452623	0.0313595944403643	0.653213679938653
ZNF726	2166	-2.12922519516419	0.0332356333330385	0.677868438188431
GLI1	1247	-2.08110793315347	0.0374240278810391	0.74771680194974
GMEB2	428	2.06943295141745	0.0385054770472858	0.750462522790636
MEOX1	206	-2.04993064334195	0.0403711993952707	0.750462522790636
ONECUT3	622	2.03579010863272	0.0417714361070024	0.750462522790636
ZNF12	399	2.03490884700013	0.0418600456494839	0.750462522790636
ZNF814	376	-2.03423769632599	0.0419276355229336	0.750462522790636
ZNF891	232	2.014653568193	0.0439409604546266	0.750462522790636
TIGD6	528	-2.0125728896504	0.0441595814077141	0.750462522790636
FLYWCH1	669	-2.00061153940379	0.0454342690601996	0.750462522790636
ZNF440	755	-1.9741493557381	0.0483647626388749	0.750462522790636
ASCL5	1504	-1.96052632833873	0.0499343037693036	0.750462522790636
ZZZ3	288	1.95510576376638	0.0505705881063876	0.750462522790636
ZNF2	84	1.9513782344628	0.0510120686859439	0.750462522790636
ZNF697	245	1.93411716497091	0.0530987239297922	0.750462522790636
PLAGL2	207	-1.93395873326098	0.0531182018378695	0.750462522790636
ZNF235	3	-1.93153875556756	0.0534164613822822	0.750462522790636
VEZF1	513	1.91845705738355	0.055053082197445	0.750462522790636
ZNF579	797	-1.91829836046385	0.055073190209612	0.750462522790636
ZNF423	81	1.90924725027176	0.0562302035562915	0.750462522790636
CENPT	524	-1.90612467359396	0.0566340322058242	0.750462522790636
LIN54	138	1.89542712075903	0.0580358384914544	0.750462522790636
TLX1	3	1.89385338623895	0.0582444731794956	0.750462522790636
ST18	4	-1.88752815914976	0.0590893225543383	0.750462522790636
ZNF850	3	1.88324612322294	0.0596670210636199	0.750462522790636
MYSM1	291	-1.87758359910007	0.0604381511166113	0.750462522790636
ZNF829	380	-1.87511834325381	0.0607764445533308	0.750462522790636
STAT5B	244	1.86757969230741	0.0618206792246131	0.750462522790636
PROX1	797	-1.85836597463397	0.0631170607252629	0.750462522790636
ZNF385D	421	1.84807026237086	0.064592179077684	0.750462522790636
DMRTA1	21	1.84621374381388	0.0648611761438756	0.750462522790636
MESP2	474	-1.83581063956596	0.0663856673569114	0.750462522790636
TBPL2	447	1.83533825148956	0.0664555867282666	0.750462522790636
ZNF33B	53	1.83505198753801	0.0664979868988235	0.750462522790636
RHOXF2B	670	1.83342107474165	0.0667399758861356	0.750462522790636
RFX4	511	1.83255363002658	0.0668689793408971	0.750462522790636
CDC5L	179	1.82286251856058	0.0683242159794192	0.750462522790636
ZNF845	258	1.81330179558399	0.0697852865174585	0.750462522790636
ZNF835	55	-1.80944416364294	0.0703820272967358	0.750462522790636
ZNF239	56	-1.80792910199787	0.0706175357019264	0.750462522790636
MYOG	189	1.80329665523982	0.0713416376535129	0.750462522790636
ZNF98	740	1.80240404507975	0.071481859244519	0.750462522790636
ZNF71	232	1.79842954421207	0.072108964411375	0.750462522790636
SATB1	155	1.79648543448234	0.0724173471638907	0.750462522790636
PURA	500	-1.76211057806507	0.0780506164062986	0.750462522790636
EVX2	90	1.75892118207314	0.0785908968196812	0.750462522790636
ZNF287	580	1.75325433203153	0.0795583606354974	0.750462522790636
ZNF138	140	1.75264364597895	0.0796631944735645	0.750462522790636
TWIST1	359	1.74999781969146	0.0801186899507017	0.750462522790636
CENPA	114	1.74881834592916	0.0803224245372715	0.750462522790636
ZNF207	1206	-1.74757058298252	0.0805384128767337	0.750462522790636
ZFP62	538	-1.7462986718444	0.0807590665473218	0.750462522790636
ZNF512	1366	-1.74082150723716	0.0817148708071728	0.750462522790636
AKAP8	790	1.73606543606109	0.0825522650047358	0.750462522790636
PRDM9	504	1.73588124377727	0.0825848348596424	0.750462522790636
TFE3	66	1.73148958705539	0.0833644805080797	0.750462522790636
ZNF804A	15	1.72859688817165	0.0838812669695913	0.750462522790636
OVOL1	333	1.72724376088208	0.0841238946716357	0.750462522790636
KLF3	1763	-1.72689289618669	0.0841869004736595	0.750462522790636
ZNF74	203	-1.71964830754456	0.0854963894504111	0.750462522790636
ZNF131	1437	-1.71613019249745	0.0861382162874691	0.750462522790636
ARX	241	1.71405387878239	0.0865188311478714	0.750462522790636
ZNF281	265	1.71073798188536	0.0871294927998413	0.750462522790636
ZNF28	180	1.70901926888355	0.0874473802730484	0.750462522790636
PAX3	374	1.70708957849243	0.0878054038485672	0.750462522790636
ZNF487	387	1.70574353612775	0.0880558400097235	0.750462522790636
ZNF282	181	-1.69967458832781	0.0891921517846985	0.750462522790636
ZNF777	701	-1.69285197570952	0.090483646456278	0.750462522790636
ARGFX	181	1.69054611817475	0.0909235230179058	0.750462522790636
ZNF491	439	-1.68928371591993	0.0911650724870709	0.750462522790636
SPIB	22	1.6890366348946	0.0912124095672063	0.750462522790636
ZXDA	790	1.68899350641088	0.0912206743739384	0.750462522790636
DRGX	541	1.68281912762632	0.0924101110274338	0.753912489132147
ZMAT4	66	-1.6774142157006	0.0934615114453259	0.756188592603092
SIX3	640	1.66914034524358	0.0950895692341994	0.757560870575016
POU1F1	7	1.66869046068772	0.0951787406340418	0.757560870575016
IKZF2	588	1.65946364590946	0.0970224003970278	0.759485769118966
ZNF283	108	1.64892588116394	0.0991628201808398	0.759485769118966
HOXC4	709	-1.64851706152479	0.0992466125122765	0.759485769118966
ZNF391	846	-1.64009629183493	0.100985147319754	0.759485769118966
ZNF761	558	1.63801526296668	0.101418509893144	0.759485769118966
ERG	252	1.62486686816741	0.104190929168806	0.759485769118966
DEAF1	59	1.62068262375205	0.105085722092707	0.759485769118966
NCOA2	170	-1.61594212932997	0.106106825820082	0.759485769118966
ZNF48	6	1.61215987477209	0.106927154295816	0.759485769118966
ZNF222	38	1.61033105158346	0.107325603838114	0.759485769118966
FOXP3	3	1.60502573128805	0.108488142071637	0.759485769118966
HEY2	174	-1.60224749601838	0.109100890935668	0.759485769118966
ZNF367	139	-1.59828526865917	0.1099795043785	0.759485769118966
AHCTF1	166	-1.59429572434516	0.110869814894089	0.759485769118966
GRHL1	1371	-1.59051521454349	0.111718718906253	0.759485769118966
ARNTL	34	1.58888497521868	0.11208636388053	0.759485769118966
RORC	310	-1.58471141940479	0.113031916136008	0.759485769118966
SP2	64	1.58430847011435	0.113123539242936	0.759485769118966
SOX12	555	1.58418881139984	0.113150758655487	0.759485769118966
IRX3	367	1.5817864660074	0.113698325674478	0.759485769118966
ZNF383	410	1.57893968581801	0.114349892070346	0.759485769118966
FOXJ3	724	1.57749013894303	0.114682789328932	0.759485769118966
ZNF639	604	-1.57719955391789	0.114749615613807	0.759485769118966
THAP12	442	1.57694944958466	0.114807157021527	0.759485769118966
ZNF223	126	1.57691532844281	0.114815009019006	0.759485769118966
ZNF662	41	1.57203040024633	0.115943501104753	0.761803272359419
KLF17	93	1.56740498035409	0.117020060588773	0.763750928776061
BNC2	1138	1.56235304310883	0.118204842610852	0.766374443152476
VAX1	1548	-1.54764975225517	0.121706645977323	0.778981798236808
LHX1	356	1.54750810608966	0.121740771328122	0.778981798236808
CEBPB	143	1.54126322340552	0.123252735701945	0.783535248390937
L3MBTL3	108	-1.53681372855166	0.124338930562303	0.785340729164483
GATA2	499	-1.53269579288861	0.125350826262424	0.785462824697537
ZBTB47	262	1.53021756882111	0.125962884042404	0.785462824697537
ZNF77	177	-1.52397508694227	0.127514934687108	0.786570404376296
NKX1-2	386	1.52080337118611	0.128309188191807	0.786570404376296
CREBZF	208	1.51953740166293	0.128627281022981	0.786570404376296
MXD1	767	1.5110689870211	0.130770875222618	0.786570404376296
BBX	7	1.51023860701576	0.130982550771114	0.786570404376296
NFATC4	370	1.50911316929834	0.131269864684343	0.786570404376296
ZNF3	697	1.50679757303152	0.131862551859923	0.786570404376296
ZNF296	123	1.49409161307785	0.135151675792042	0.786570404376296
