"name"	"mIDH2_NR"	"mIDH2_R"	"distance"
"271"	"A3GALT2"	0.595827222064722	0.611166728006337	-0.00641135287722558
"272"	"A4GALT"	0.751102230293446	0.766483613180029	-0.00998737954569138
"273"	"A4GNT"	0.726488523919459	0.732245950262516	0.000196799306422493
"274"	"AAAS"	0.766037548944575	0.77051513248209	0.000576483242539141
"275"	"AACS"	0.737034497533141	0.750002010770339	-0.00725332009620836
"276"	"AADAC"	0.746884801619384	0.751835067651937	0.000539728444017642
"277"	"AADACL2"	0.554708678916544	0.562697629370179	0.00187508462780009
"278"	"AADACL3"	0.553120603251411	0.561357196580526	0.00166358728041796
"279"	"AADACL4"	0.53923811702474	0.547756973001864	0.00169729811338939
"280"	"AADAT"	0.756950520139621	0.761615297779782	0.00059611521386951
"281"	"AAG1"	0.729978304956031	0.735836812433374	1.62887209570715e-05
"282"	"AAGAB"	0.645766633811718	0.676923786846808	-0.023365650100239
"283"	"AAK1"	0.841892115097901	0.843755904754149	0.00146378296962826
"284"	"AAMDC"	0.548639553954241	0.557229190201161	0.001412535657382
"285"	"AAMP"	0.688224141424905	0.693000364808968	0.00204892192180908
"286"	"AANAT"	0.763989602230038	0.771999179265652	-0.00290889779424039
"287"	"AAR2"	0.783729172562905	0.784904083387825	0.00347648428612504
"288"	"AARS"	0.683876739425353	0.690951040324797	-0.000150206189221323
"289"	"AARS1"	0.661623915448739	0.669817616060079	-0.000763118652455017
"290"	"AARSD1"	0.543102512099174	0.552895085160487	0.00033562514409349
"291"	"AASDH"	0.773878959695057	0.7783051986285	0.000449352765838709
"292"	"AASDHPPT"	0.771043260061729	0.78971853883543	-0.0137351448973537
"293"	"AASS"	0.763639675431592	0.773764809171979	-0.00501648996104851
"294"	"AATF"	0.763070228091252	0.768109015336254	8.28174878294806e-05
"295"	"AATK"	0.737022421672418	0.746403187232131	-0.00366629756509149
"296"	"AB019440.1"	0.564174685397563	0.572163643622112	0.00165962503003217
"297"	"AB019440.50"	0.564174685397563	0.572163643622112	0.00165962503003217
"298"	"ABAT"	0.739418531162743	0.745424356785005	-0.000345894476739692
"299"	"ABCA1"	0.920466174599631	0.922332177167032	-0.000326821349967508
"300"	"ABCA10"	0.588817764519577	0.597713194505924	0.000192262418775038
"301"	"ABCA12"	0.612671230176714	0.637744628265684	-0.0165286244704466
"302"	"ABCA13"	0.697992470220945	0.718351742504539	-0.0137564598367395
"303"	"ABCA2"	0.519249747874712	0.529657804762704	0.000263044138996495
"304"	"ABCA3"	0.76624830250552	0.77556564195348	-0.00426806954183709
"305"	"ABCA4"	0.700018137984699	0.703750550118735	0.00282429493340855
"306"	"ABCA5"	0.546284465067504	0.555601722187857	0.000738517980193445
"307"	"ABCA6"	0.549999064844097	0.560256871214354	-0.000286577726498736
"308"	"ABCA7"	0.661808009804631	0.668185866315555	0.00104853535308194
"309"	"ABCA8"	0.777177125379704	0.784968786345041	-0.00299113744009969
"310"	"ABCA9"	0.549539138388284	0.560671343835119	-0.00115050860877272
"311"	"ABCA9-AS1"	0.55129787743095	0.561133004231794	0.000106540111138888
"312"	"ABCB1"	0.889735391899762	0.890557854342813	0.00141616930683122
"313"	"ABCB10"	0.542281580374237	0.550764825628165	0.00166363783619896
"314"	"ABCB11"	0.876068030319936	0.878713535117304	-9.57959288992762e-05
