A	B	scaled_weight
ATP[c]	MAR04402	0.701303248592632
MAR04402	ADP[c]	0.265676245933083
MAR04402	H+[c]	0.265676245933083
MAR04402	L-fucose-1-phosphate[c]	0.265676245933083
6-deoxy-L-galactose[c]	MAR04403	0.265676245933083
ATP[c]	MAR04490	0.708535445599103
mannose[c]	MAR04490	0.708535445599103
fructose-2,6-bisphosphate[c]	MAR04706	0.846502129781376
H2O[c]	MAR04706	0.846502129781376
GDP-4-dehydro-6-deoxy-D-mannose[c]	MAR08768	0.822220477548235
H+[c]	MAR08768	0.822220477548235
NADPH[c]	MAR08768	0.822220477548235
H+[c]	MAR04590	0.907982814782255
L-xylulose[c]	MAR04590	0.907982814782255
NADPH[c]	MAR04590	0.907982814782255
NAD+[c]	MAR04591	0.907982814782255
xylitol[c]	MAR04591	0.907982814782255
D-xylose[c]	MAR04592	0.737421080137892
H+[c]	MAR04592	0.737421080137892
NADPH[c]	MAR04592	0.737421080137892
MAR04592	NADP+[c]	0.786254451888488
MAR04592	xylitol[c]	0.786254451888488
NAD+[c]	MAR04593	0.689088326034078
xylitol[c]	MAR04593	0.689088326034078
D-xylose[c]	MAR04594	0.265676245933083
NADP+[c]	MAR04594	0.265676245933083
ADP[c]	MAR04595	0.808283070758459
D-xylulose-5-phosphate[c]	MAR04595	0.808283070758459
H+[c]	MAR04595	0.808283070758459
MAR04595	ATP[c]	0.689113863547904
MAR04595	D-xylulose[c]	0.689113863547904
H+[c]	MAR08341	1
L-arabinose[c]	MAR08341	1
NADPH[c]	MAR08341	1
H+[c]	MAR08342	0.811767248779885
L-xylulose[c]	MAR08342	0.811767248779885
NADH[c]	MAR08342	0.811767248779885
MAR08342	L-arabitol[c]	1
MAR08342	NAD+[c]	1
glucuronate[r]	MAR08344	1
H+[r]	MAR08344	1
NADPH[r]	MAR08344	1
MAR08344	L-gulonate[r]	0.732290787071115
MAR08344	NADP+[r]	0.732290787071115
3-dehydro-L-gulonate[c]	MAR08352	0.795903609751287
H+[c]	MAR08352	0.795903609751287
NADH[c]	MAR08352	0.795903609751287
MAR08352	L-gulonate[c]	0.687223074903756
MAR08352	NAD+[c]	0.687223074903756
3-dehydro-L-gulonate[c]	MAR08353	0.687223074903774
H+[c]	MAR08353	0.687223074903774
MAR08353	CO2[c]	0.795903609751251
MAR08353	L-xylulose[c]	0.795903609751251
ATP[c]	MAR08726	1
D-ribulose[c]	MAR08726	1
H2O[c]	MAR08727	0.746618677642502
UDP-glucuronate[c]	MAR08727	0.746618677642502
D-glucuronate 1-phosphate[c]	MAR08728	0.746618677642542
H2O[c]	MAR08728	0.746618677642542
H2O[c]	MAR08729	0.645567529545114
UDP-glucuronate[c]	MAR08729	0.645567529545114
glucuronate[c]	MAR06537	0.687368851533051
H+[c]	MAR06537	0.687368851533051
NADPH[c]	MAR06537	0.687368851533051
MAR06537	L-gulonate[c]	1
MAR06537	NADP+[c]	1
acetaldehyde[c]	MAR01568	0.849859517628512
H2O[c]	MAR01568	0.849859517628512
NAD+[c]	MAR01568	0.849859517628512
GSH[c]	MAR03853	0.805342064005966
methylglyoxal[c]	MAR03853	0.805342064005966
H+[c]	MAR03854	0.789175559879401
methylglyoxal[c]	MAR03854	0.789175559879401
NADH[c]	MAR03854	0.789175559879401
H+[c]	MAR03855	0.658640285987212
lactaldehyde[c]	MAR03855	0.658640285987212
NADPH[c]	MAR03855	0.658640285987212
(R)-S-lactoylglutathione[c]	MAR03857	0.821863592846898
H2O[c]	MAR03857	0.821863592846898
D-lactate[c]	MAR03859	1
ferricytochrome_C[m]	MAR03859	1
malate[m]	MAR04087	0.829147049889398
NAD+[m]	MAR04087	0.829147049889398
malate[c]	MAR04089	0.912664026438239
NADP+[c]	MAR04089	0.912664026438239
malate[m]	MAR04091	0.822609856710614
NADP+[m]	MAR04091	0.822609856710614
acetyl-CoA[c]	MAR04093	0.794563808998983
H2O[c]	MAR04093	0.794563808998983
acetyl-CoA[m]	MAR04095	0.777311109244031
H2O[m]	MAR04095	0.777311109244031
GTP[c]	MAR04101	0.797938413965111
OAA[c]	MAR04101	0.797938413965111
GTP[m]	MAR04103	0.828152748515138
OAA[m]	MAR04103	0.828152748515138
ATP[m]	MAR04143	0.861185947459865
HCO3-[m]	MAR04143	0.861185947459865
pyruvate[m]	MAR04143	0.861185947459865
CDP[c]	MAR04193	0.296633273885321
H+[c]	MAR04193	0.296633273885321
PEP[c]	MAR04193	0.296633273885321
H+[c]	MAR08497	0.782216355458672
methylglyoxal[c]	MAR08497	0.782216355458672
NADPH[c]	MAR08497	0.782216355458672
acetone[c]	MAR08498	1
H+[c]	MAR08498	1
NADPH[c]	MAR08498	1
O2[c]	MAR08498	1
H+[c]	MAR08499	1
hydroxyacetone[c]	MAR08499	1
NADPH[c]	MAR08499	1
O2[c]	MAR08499	1
H+[c]	MAR08500	0.782216355458647
hydroxyacetone[c]	MAR08500	0.782216355458647
NADPH[c]	MAR08500	0.782216355458647
H+[c]	MAR08501	0.787070905813661
methylglyoxal[c]	MAR08501	0.787070905813661
NADPH[c]	MAR08501	0.787070905813661
(R)-S-lactoylglutathione[c]	MAR08502	0.777206525160173
H+[c]	MAR08502	0.777206525160173
NADH[c]	MAR08502	0.777206525160173
MAR08502	D-lactaldehyde[c]	0.819906954223727
MAR08502	GSH[c]	0.819906954223727
MAR08502	NAD+[c]	0.819906954223727
H2O[c]	MAR08503	0.769406620849589
lactaldehyde[c]	MAR08503	0.769406620849589
NAD+[c]	MAR08503	0.769406620849589
D-lactaldehyde[c]	MAR08504	0.814757624640342
H2O[c]	MAR08504	0.814757624640342
NAD+[c]	MAR08504	0.814757624640342
H2O[m]	MAR08506	0.778319873922891
lactaldehyde[m]	MAR08506	0.778319873922891
NAD+[m]	MAR08506	0.778319873922891
NAD+[c]	MAR08507	0.761540442421697
propane-1,2-diol[c]	MAR08507	0.761540442421697
NAD+[c]	MAR08508	0.658640285987212
propane-1,2-diol[c]	MAR08508	0.658640285987212
D-lactaldehyde[c]	MAR08509	0.761540442421696
H+[c]	MAR08509	0.761540442421696
NADPH[c]	MAR08509	0.761540442421696
(R)-S-lactoylglutathione[m]	MAR08511	0.86073173281479
H2O[m]	MAR08511	0.86073173281479
D-lactate[c]	MAR08512	0.813860660766024
NAD+[c]	MAR08512	0.813860660766024
MAR08512	H+[c]	1
MAR08512	NADH[c]	1
MAR08512	pyruvate[c]	1
ferricytochrome_C[m]	MAR08514	0.935578845046639
L-lactate[c]	MAR08514	0.935578845046639
DHAP[c]	MAR08516	0.833674324147396
GAP[c]	MAR08517	0.838416496842381
H+[m]	MAR04280	0.894232518766504
NADH[m]	MAR04280	0.894232518766504
pyruvate[m]	MAR04280	0.894232518766504
MAR04280	L-lactate[m]	0.906014812031614
MAR04280	NAD+[m]	0.906014812031614
ATP[c]	MAR00153	0.781840736465481
CoA[c]	MAR00153	0.781840736465481
propanoate[c]	MAR00153	0.781840736465481
FAD[m]	MAR03212	0.79972747428084
propanoyl-CoA[m]	MAR03212	0.79972747428084
AMP[m]	MAR03797	0.732814542536404
PPi[m]	MAR03797	0.732814542536404
propanoyl-CoA[m]	MAR03797	0.732814542536404
MAR03797	ATP[m]	0.732814542536404
MAR03797	CoA[m]	0.732814542536404
MAR03797	propanoate[m]	0.732814542536404
2-oxobutyrate[m]	MAR03800	0.7473000760167
CoA[m]	MAR03800	0.7473000760167
NAD+[m]	MAR03800	0.7473000760167
H+[c]	MAR04105	0.851349040905664
malonyl-CoA[c]	MAR04105	0.851349040905664
H+[m]	MAR04106	0.796936559277137
malonyl-CoA[m]	MAR04106	0.796936559277137
H+[x]	MAR04107	0.899197961890244
malonyl-CoA[x]	MAR04107	0.899197961890244
3-oxopropanoate[m]	MAR04282	0.781613803400222
CoA[m]	MAR04282	0.781613803400222
NAD+[m]	MAR04282	0.781613803400222
AMP[c]	MAR04331	0.265676245933083
H+[c]	MAR04331	0.265676245933083
propanoyl-CoA[c]	MAR04331	0.265676245933083
MAR04331	CoA[c]	0.265676245933083
MAR04331	propinol adenylate[c]	0.265676245933083
ATP[c]	MAR04459	0.783156701130437
H+[c]	MAR04459	0.783156701130437
propanoate[c]	MAR04459	0.783156701130437
ATP[m]	MAR04460	0.732814542536404
H+[m]	MAR04460	0.732814542536404
propanoate[m]	MAR04460	0.732814542536404
MAR04460	PPi[m]	0.732814542536404
MAR04460	propinol adenylate[m]	0.732814542536404
acetoacetate[m]	MAR04464	0.819830799108265
H+[m]	MAR04464	0.819830799108265
hydracrylate[m]	MAR04497	0.780490065736321
NAD+[m]	MAR04497	0.780490065736321
3-hydroxypropionyl-CoA[m]	MAR04741	0.780327019854662
H2O[m]	MAR04741	0.780327019854662
H2O[c]	MAR08078	0.795976712450736
OAA[c]	MAR08078	0.795976712450736
propanoyl-CoA[c]	MAR08078	0.795976712450736
H+[m]	MAR09803	0.780327019854665
malonyl-CoA[m]	MAR09803	0.780327019854665
NADPH[m]	MAR09803	0.780327019854665
MAR09803	H2O[m]	0.802565794909084
MAR09803	NADP+[m]	0.802565794909084
MAR09803	3-oxopropionyl-CoA[m]	0.802565794909084
3-hydroxypropionyl-CoA[m]	MAR09804	0.802565794908711
NADP+[m]	MAR09804	0.802565794908711
MAR09804	H+[m]	0.780327019854665
MAR09804	NADPH[m]	0.780327019854665
MAR09804	3-oxopropionyl-CoA[m]	0.780327019854665
AKG[c]	MAR00718	0.265676245933083
FADH2[c]	MAR00718	0.265676245933083
AKG[c]	MAR00719	0.265676245933083
H+[c]	MAR00719	0.265676245933083
NADH[c]	MAR00719	0.265676245933083
acetoacetyl-CoA[c]	MAR01434	0.778305793247107
CoA[c]	MAR01434	0.778305793247107
MAR01434	acetyl-CoA[c]	0.797286425841576
acetoacetate[c]	MAR01436	0.792880049230145
ATP[c]	MAR01436	0.792880049230145
CoA[c]	MAR01436	0.792880049230145
butyryl-CoA[m]	MAR03163	0.73648621451693
FAD[m]	MAR03163	0.73648621451693
(R)-3-hydroxybutanoate[m]	MAR04461	1
NAD+[m]	MAR04461	1
MAR04461	acetoacetate[m]	0.823421740632864
MAR04461	H+[m]	0.823421740632864
MAR04461	NADH[m]	0.823421740632864
acetoacetyl-CoA[x]	MAR04604	0.822398509609915
acetyl-CoA[x]	MAR04604	0.822398509609915
H2O[x]	MAR04604	0.822398509609915
2-hydroxybutyrate[c]	MAR05351	0.870305032778827
NAD+[c]	MAR05351	0.870305032778827
MAR05351	2-oxobutyrate[c]	0.732610966774557
MAR05351	H+[c]	0.732610966774557
MAR05351	NADH[c]	0.732610966774557
(R)-3-hydroxybutanoyl-CoA[m]	MAR07709	1
MAR07709	crotonyl-CoA[m]	0.905955635248689
MAR07709	H2O[m]	0.905955635248689
ATP[c]	MAR04052	0.768684168366129
ribose-5-phosphate[c]	MAR04052	0.768684168366129
glucose-6-phosphate[r]	MAR04304	0.627464375518791
NADP+[r]	MAR04304	0.627464375518791
glucono-1,5-lactone-6-phosphate[c]	MAR04306	0.853944037403303
H+[c]	MAR04306	0.853944037403303
NADPH[c]	MAR04306	0.853944037403303
MAR04306	glucose-6-phosphate[c]	0.860048898271165
MAR04306	NADP+[c]	0.860048898271165
ADP[c]	MAR04350	0.844159620226316
H+[c]	MAR04350	0.844159620226316
ribose-5-phosphate[c]	MAR04350	0.844159620226316
MAR04350	ATP[c]	1
MAR04350	ribose[c]	1
ribose-5-phosphate[r]	MAR04351	0.755059246628833
MAR04351	ribulose-5-phosphate[r]	0.755059246628833
ribose-5-phosphate[c]	MAR04352	0.755059246628833
MAR04352	ribulose-5-phosphate[c]	0.755059246628833
ribose-1-phosphate[c]	MAR04354	0.743316264712142
MAR04354	ribose-5-phosphate[c]	0.77880458976453
2-deoxy-D-ribose-5-phosphate[c]	MAR04398	0.779078180076894
MAR04398	acetaldehyde[c]	0.742494387961721
MAR04398	GAP[c]	0.742494387961721
D-xylulose-5-phosphate[c]	MAR04404	0.8109193998065
erythrose-4-phosphate[c]	MAR04404	0.8109193998065
MAR04404	fructose-6-phosphate[c]	0.789574916865538
MAR04404	GAP[c]	0.789574916865538
6-phospho-D-gluconate[r]	MAR04473	0.861811283946671
NADP+[r]	MAR04473	0.861811283946671
6-phospho-D-gluconate[c]	MAR04474	0.858028609484628
NADP+[c]	MAR04474	0.858028609484628
6-phospho-D-gluconate[c]	MAR04476	0.829651439691363
ADP[c]	MAR04476	0.829651439691363
H+[c]	MAR04476	0.829651439691363
MAR04476	ATP[c]	1
MAR04476	D-gluconic acid[c]	1
D-xylulose-5-phosphate[c]	MAR04477	0.775380565830515
MAR04477	ribulose-5-phosphate[c]	0.775380565830515
D-xylulose-5-phosphate[c]	MAR04501	0.810919399806539
ribose-5-phosphate[c]	MAR04501	0.810919399806539
MAR04501	GAP[c]	0.789574916865532
MAR04501	sedoheptulose-7-phosphate[c]	0.789574916865532
GAP[c]	MAR04565	0.576835402606968
sedoheptulose-7-phosphate[c]	MAR04565	0.576835402606968
MAR04565	erythrose-4-phosphate[c]	0.814298844561484
MAR04565	fructose-6-phosphate[c]	0.814298844561484
ADP[c]	MAR04567	0.780587926755933
H+[c]	MAR04567	0.780587926755933
sedoheptulose-1,7-bisphosphate[c]	MAR04567	0.780587926755933
MAR04567	ATP[c]	0.780587926755933
MAR04567	sedoheptulose-7-phosphate[c]	0.780587926755933
H+[c]	MAR04568	0.780587926755933
sedoheptulose-1,7-bisphosphate[c]	MAR04568	0.780587926755933
UDP[c]	MAR04568	0.780587926755933
MAR04568	sedoheptulose-7-phosphate[c]	0.780587926755933
MAR04568	UTP[c]	0.780587926755933
ATP[c]	MAR09799	0.265676245933083
sedoheptulose[c]	MAR09799	0.265676245933083
MAR09799	ADP[c]	0.265676245933083
MAR09799	H+[c]	0.265676245933083
MAR09799	sedoheptulose-7-phosphate[c]	0.265676245933083
ATP[c]	MAR09800	0.265676245933083
sedoheptulose[c]	MAR09800	0.265676245933083
MAR09800	ADP[c]	0.265676245933083
MAR09800	H+[c]	0.265676245933083
MAR09800	sedoheptulose-1-phosphate[c]	0.265676245933083
glucono-1,5-lactone-6-phosphate[r]	MAR04623	0.865986252577726
H2O[r]	MAR04623	0.865986252577726
glucono-1,5-lactone-6-phosphate[c]	MAR04625	0.858292541481785
H2O[c]	MAR04625	0.858292541481785
2-deoxy-D-ribose-1-phosphate[c]	MAR04710	0.779048924926214
MAR04710	2-deoxy-D-ribose-5-phosphate[c]	0.897684519098703
H+[c]	MAR04841	0.803289301280398
NADH[c]	MAR04841	0.803289301280398
ribose[c]	MAR04841	0.803289301280398
MAR04841	NAD+[c]	1
MAR04841	ribitol[c]	1
ATP[c]	MAR08074	0.871527127293053
deoxyribose[c]	MAR08074	0.871527127293053
glucono-1,5-lactone-6-phosphate[r]	MAR08653	0.627464375518791
H+[r]	MAR08653	0.627464375518791
NADH[r]	MAR08653	0.627464375518791
MAR08653	glucose-6-phosphate[r]	0.818823946592431
MAR08653	NAD+[r]	0.818823946592431
ADP[c]	MAR03998	0.840798715797117
H2O[c]	MAR03998	0.840798715797117
ATP[c]	MAR04000	0.790465337116199
ADP[c]	MAR04002	0.41676465156768
MAR04002	AMP[c]	0.41676465156768
MAR04002	ATP[c]	0.41676465156768
ADP[m]	MAR04004	0.458611729254261
MAR04004	AMP[m]	0.458611729254261
MAR04004	ATP[m]	0.458611729254261
AMP[c]	MAR04010	0.843301278734955
H2O[c]	MAR04010	0.843301278734955
AMP[e]	MAR04081	0.744144991312633
H2O[e]	MAR04081	0.744144991312633
AMP[m]	MAR04082	0.793719640803479
H2O[m]	MAR04082	0.793719640803479
adenosine[c]	MAR04012	0.837901989902726
ATP[c]	MAR04012	0.837901989902726
cAMP[c]	MAR04014	0.790465337116227
H2O[c]	MAR04014	0.790465337116227
ADP[c]	MAR04020	0.265676245933083
GDP[c]	MAR04020	0.265676245933083
MAR04020	ATP[c]	0.265676245933083
MAR04020	GMP[c]	0.265676245933083
GTP[c]	MAR04022	0.75703830557879
FAICAR[c]	MAR04038	0.822441047527085
MAR04038	H2O[c]	0.926462475390624
MAR04038	IMP[c]	0.926462475390624
H2O[c]	MAR04040	0.784266155969085
IMP[c]	MAR04040	0.784266155969085
NAD+[c]	MAR04040	0.784266155969085
aspartate[c]	MAR04042	0.573203361492263
GTP[c]	MAR04042	0.573203361492263
IMP[c]	MAR04042	0.573203361492263
ATP[c]	MAR04046	0.73811655347595
glutamine[c]	MAR04046	0.73811655347595
