""	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"ID"
"CCNA1"	1.09638360695946	7.42037906806938	2.68227519805411	0.00760413051322977	0.187084575711477	-2.58266369627654	"CCNA1"
"RNASE2"	1.12902186216216	10.8274967440191	2.68076608646429	0.00763790807106531	0.187084575711477	-2.5863435498274	"RNASE2"
"AQP9"	1.05944925874144	6.35792143863636	2.68053985833248	0.00764298321959455	0.187084575711477	-2.58689501792484	"AQP9"
"RBPMS"	-0.889186122522523	6.14853092583732	-2.68048887284476	0.00764412743481001	0.187084575711477	-2.58701929720496	"RBPMS"
"TRIB1"	0.94253807207207	9.53393310287081	2.67614074124829	0.00774227690594251	0.187084575711477	-2.59760967276196	"TRIB1"
"ENPP2"	0.789051557657656	6.30311594019139	2.67452713370765	0.00777898790436265	0.187084575711477	-2.60153558557172	"ENPP2"
"GFI1B"	-1.00713221171171	6.66820311004785	-2.6734315408087	0.00780400275432977	0.187084575711477	-2.60419986650955	"GFI1B"
"INPP4B"	-0.787615824324326	6.05433595454545	-2.67034919602952	0.00787476807710005	0.187364912328203	-2.61168992099788	"INPP4B"
"ITM2A"	-1.19800824144144	8.74306724641148	-2.66709842904396	0.00795002460592597	0.187503278609204	-2.61958021757133	"ITM2A"
"COL4A5"	1.13283568288288	6.50902321770335	2.63971841661427	0.00860998158799028	0.193523568238401	-2.68566959844747	"COL4A5"
"TRAF5"	-0.771492058558558	7.61795826076555	-2.63422688707965	0.00874811912961559	0.193550879457735	-2.69884577516047	"TRAF5"
"NPDC1"	-0.864141154054054	6.27203559808612	-2.63204722347032	0.00880349656341604	0.193797486941617	-2.70406824334448	"NPDC1"
"PTAFR"	0.838048018018014	8.63398581578947	2.61733877763932	0.00918547417559501	0.198633102214702	-2.73920060136915	"PTAFR"
"NINJ1"	0.879479154054053	6.94706883492823	2.61455854310519	0.00925932299551829	0.199397433381796	-2.74582007551107	"NINJ1"
"S100A10"	0.954461329729726	10.0594307942584	2.61248083675468	0.00931485790276763	0.200036208967884	-2.75076246379454	"S100A10"
"ECRP"	1.11716964414414	7.7717836291866	2.6074745704014	0.00944989718314183	0.200746953762183	-2.76265564856725	"ECRP"
"SLC2A3"	0.773329368468465	8.82559499521531	2.60402507330844	0.00954396112909413	0.201203393461074	-2.77083766524263	"SLC2A3"
"IKZF2"	-0.896324387387388	6.29067366985646	-2.59813416612672	0.00970653845431879	0.203146830199494	-2.78478639410336	"IKZF2"
"HIST1H2BJ; HIST1H2BG"	-1.13343490450451	7.152120215311	-2.59263513122516	0.00986053196526962	0.205147165033536	-2.79777970462796	"HIST1H2BJ; HIST1H2BG"
"FCGR2C"	0.82871714054054	7.33204219617225	2.58898054509517	0.00996407878543548	0.205870078373293	-2.80640018227719	"FCGR2C"
"LGALS2"	0.954541233333332	6.01453997129187	2.58365054625361	0.0101168386216502	0.206924130044493	-2.8189515868617	"LGALS2"
"EPB41L3"	0.827602174774773	5.75119000478469	2.58229067578446	0.0101561466327469	0.206924130044493	-2.82214989194013	"EPB41L3"
"NOD2"	0.771363945045046	6.30313185645933	2.57705252919321	0.010308837286584	0.208489909741534	-2.83445438785023	"NOD2"
"HOXA5"	1.30706696126126	7.37027624401914	2.57625816705158	0.0103321709381791	0.208504901789751	-2.8363182503698	"HOXA5"
"TLR2"	0.756157655855855	8.6440945215311	2.57113801880547	0.0104837057628132	0.209601613942267	-2.84831865864898	"TLR2"
"CCL23"	0.848438062556755	5.95402506639952	2.56285163904271	0.0107331550374003	0.211815232851805	-2.86769108012396	"CCL23"
"ANXA2"	0.836009895699998	9.90255525811483	2.5554975042607	0.0109589621281575	0.214003846578932	-2.88483341741459	"ANXA2"
"DEPTOR"	-0.761553805405407	7.92920041148325	-2.53615054291901	0.0115733685847368	0.220475311168855	-2.92970332556209	"DEPTOR"
"SCPEP1"	0.873959212612611	8.45006818660287	2.53095522772321	0.0117434986304964	0.221715790859922	-2.94169625118143	"SCPEP1"
"CFP"	0.982551015315313	8.24284306937799	2.53052344085094	0.0117577379857718	0.221737341027592	-2.94269192234019	"CFP"
"GATM"	-0.846030777477477	6.18969120813397	-2.52521615267458	0.0119340199828568	0.223796162247012	-2.95491674431341	"GATM"
"GNG2"	-0.903295871171171	7.87923348564593	-2.49537938486224	0.0129695158712607	0.233551319075023	-3.02318049896346	"GNG2"
"GCH1"	0.842545318018018	8.01174425119617	2.48983363168546	0.0131705435811845	0.235182218634066	-3.03578210401196	"GCH1"
"LGALS1"	0.958512355855852	10.1977312990431	2.48195465983305	0.013460902278867	0.238096545665038	-3.05363878999539	"LGALS1"
"TSPAN7"	-0.872275175675679	6.1454221291866	-2.47146896575338	0.0138561239239029	0.24037319280887	-3.07731825589007	"TSPAN7"
"RNASE3"	1.01519305315315	8.73631638516746	2.46522713408378	0.0140962399664509	0.241242436358071	-3.09136784495585	"RNASE3"
"CST3"	0.930112984684685	10.4259140861244	2.45622341922573	0.0144490941460939	0.243246015570342	-3.11157344413093	"CST3"
"BASP1"	1.10581932405225	8.34988135314593	2.45127394192186	0.0146463745412634	0.244783191089782	-3.1226502454546	"BASP1"
"MEIS1"	1.00811595495495	7.6459726076555	2.44656781679918	0.0148361615199895	0.246007343247436	-3.13316234471569	"MEIS1"
"C1QTNF4"	-1.17575822706216	7.41804661274641	-2.42590746664292	0.015695316965044	0.252057016401699	-3.17907973994029	"C1QTNF4"
"IGF2R"	0.887067747747746	7.16085429425837	2.42053103542957	0.0159259760652383	0.253922571656978	-3.19096687188647	"IGF2R"
"HOXA7"	0.861441254054053	7.01702213875598	2.41606244330582	0.0161199582525064	0.254963854023203	-3.20082732917739	"HOXA7"
"NCF1B; NCF1; NCF1C"	1.07225796576576	7.9449805645933	2.41052128086318	0.0163633935616214	0.257198683493721	-3.21302998425969	"NCF1B; NCF1; NCF1C"
"HBM"	-1.33545021981982	6.79072176315789	-2.39714749813517	0.0169643312541333	0.26119370128264	-3.24236950237425	"HBM"
"KIT"	-0.985014517117115	8.68356459808613	-2.39348406356471	0.0171322993063123	0.26119370128264	-3.25037873382971	"KIT"
"MARCKS"	1.07180790630631	7.97375315311005	2.36413939097913	0.0185314233744666	0.267677208367917	-3.31410467779132	"MARCKS"
"MYOF"	0.917807562162161	6.88693719138756	2.34467723464018	0.0195138158223739	0.273909751461144	-3.35594819354337	"MYOF"
"LINC01268"	0.756646800900898	6.41911570574163	2.33759564769483	0.0198824412419604	0.276754765916426	-3.37109015375017	"LINC01268"
"LFNG"	0.802785709009008	6.38887448086124	2.33718190391516	0.0199041657062389	0.276754765916426	-3.37197345067642	"LFNG"
"FGR"	0.907669058558559	8.90489271291866	2.32980221901871	0.0202951597815429	0.278564492571978	-3.38770272372324	"FGR"
"HGF"	-0.808624827927929	6.58546461722488	-2.29758072042553	0.0220821675184922	0.288931157064968	-3.4558137960858	"HGF"
"SLC4A1"	-1.21883593423423	8.0728033062201	-2.28855540656294	0.0226067189996185	0.293028529499438	-3.47472641646869	"SLC4A1"
"TNS1"	-0.832598325225224	7.10478879665072	-2.2709679983425	0.0236601950064685	0.299621271410756	-3.51137281963596	"TNS1"
"BCL6"	0.82783753085045	8.38484416705024	2.24858965335817	0.0250622589943918	0.306790180172671	-3.55760398183305	"BCL6"
"SERPINA1"	1.04367316036036	9.1075726722488	2.23741747753776	0.0257888558055045	0.311091911601855	-3.58051755289848	"SERPINA1"
"RASGRP3"	0.792114299999998	6.77848209808612	2.22414121755506	0.0266760063424449	0.314869584388446	-3.60760189288139	"RASGRP3"
"TRIM58"	-0.861519040540541	7.7138787368421	-2.18178894550022	0.0296851186339507	0.327703614267675	-3.69295258133424	"TRIM58"
"VNN2"	0.775416236936937	6.2177498277512	2.14356572371988	0.0326479813651371	0.339778005967157	-3.76860757959779	"VNN2"
"FAM86B3P"	-0.94123257837838	6.43939931818182	-2.13376222731857	0.033447651537757	0.342681398874379	-3.78780122909341	"FAM86B3P"
"HK3"	1.03535518018018	7.25456303588517	2.12918973002569	0.0338263443982243	0.343341265933098	-3.79672404884669	"HK3"
"FCGR3B; FCGR3A"	0.757106771171168	6.25253103349282	2.12537024231245	0.0341454879408032	0.344687588325505	-3.80416310605781	"FCGR3B; FCGR3A"
"S100A11"	0.80293192072072	9.09682799760766	2.11393615054117	0.0351163657122965	0.348773290984018	-3.82635481057165	"S100A11"
"HOXA9; MIR196B; HOXA10-HOXA9"	1.10066853243243	8.02352974162679	2.11052611464832	0.035410454413171	0.349347445718553	-3.83295049078185	"HOXA9; MIR196B; HOXA10-HOXA9"
"HOXA10"	0.956819717117117	8.03560500956938	2.10734043977952	0.0356870968008106	0.350599862145586	-3.83910281196433	"HOXA10"
"HOXA9; HOXA10-HOXA9; MIR196B"	1.2329090990991	8.76868816746411	2.09899309912722	0.0364207658321848	0.353496605963323	-3.85518050025168	"HOXA9; HOXA10-HOXA9; MIR196B"
"GYPB"	-0.822083062162162	7.02785443779904	-2.07949118753937	0.0381852667115553	0.361448077306391	-3.89249973061434	"GYPB"
"HCAR3"	0.790330483783784	6.83335219856459	2.06764049630218	0.0392927360735617	0.367074263116871	-3.91501105362777	"HCAR3"
"HNMT"	0.779231189189188	6.37019519617225	2.05261513004349	0.040736134039572	0.370053274390213	-3.94337199405547	"HNMT"
"GYPA"	-0.865650296396398	6.45400940909091	-2.01942953688939	0.0440845332205475	0.383264122996983	-4.0052937617292	"GYPA"
"CSTA"	0.928306392792791	9.15596878229665	2.00301024584823	0.0458256641657271	0.388637604506393	-4.03556549814478	"CSTA"
"SELENBP1"	-0.933760509009012	6.42417783253588	-2.00286201705757	0.0458416436734026	0.388637604506393	-4.03583768064464	"SELENBP1"
"CHST15"	0.816362512612611	6.55604880861244	1.99666280249047	0.0465141684761307	0.391103355418104	-4.04720321234575	"CHST15"
"NCF1"	0.969037909909908	7.78632453827751	1.98809643665222	0.0474571963903467	0.394376572350526	-4.0628518400236	"NCF1"
