node	agg	layer1	layer2	layer3	layer4
9724	1	0	2.68190806094643e-18	1	0
9640	0.974106550481575	0	2.68190806094643e-18	0.973678215784516	0
9812	0.943913608367341	0	0.00151121036267207	0.943849638148743	0
9765	0.920195779214109	0	2.68190806094643e-18	0.927383361993203	0
9647	0.912821088922855	0	0.000200100466036331	0.920378095867892	0
9869	0.887851906007879	0	2.68190806094643e-18	0.887726082764828	0
9689	0.884254161580101	0	2.68190806094643e-18	0.891865006498193	0
9746	0.87881300112819	0	0.000506280466302528	0.886134867139699	0
9648	0.87499782080274	0	2.68190806094643e-18	0.880419599890141	0
10014	0.869457273767024	0	2.68190806094643e-18	0.876851154879698	0
9701	0.868755938106237	0	2.68190806094643e-18	0.874592675682671	0
9875	0.867840325206534	0	2.68190806094643e-18	0.875132551107496	0
9731	0.867669835276195	0	2.68190806094643e-18	0.875122958796054	0
9766	0.863292836137281	0	2.68190806094643e-18	0.870803736857896	0
6108	0.863292361234412	0	0.00531274497488831	0.866485747479331	0
9642	0.862668425738586	0	8.65072019158826e-05	0.869255596095102	0
9667	0.848642951688178	0	0.00180358425245847	0.855032715384508	0
9650	0.846085611014053	0	2.68190806094643e-18	0.85329304934706	0
9651	0.841852276435746	0	0.000391835124863138	0.849158184079582	0
9662	0.839044645810993	0	2.68190806094643e-18	0.846098150299716	0
6507	0.835475286460807	0	0.0366497411841367	0.828798544922704	0
6837	0.832652158165744	0	0.0177170679490031	0.832658716988529	0
9658	0.830514207218538	0	2.68190806094643e-18	0.837797562902713	0
9777	0.829758560175744	0	2.68190806094643e-18	0.835432125038549	0
9727	0.828863100877346	0	2.68190806094643e-18	0.836257283563591	0
9715	0.828011660465554	0	2.68190806094643e-18	0.835302021102474	0
9693	0.826867532249111	0	2.68190806094643e-18	0.834191904353404	0
9711	0.82390805705676	0	2.68190806094643e-18	0.831192221749861	0
9747	0.822020810117134	0	2.68190806094643e-18	0.828717399828945	0
6643	0.815854887346173	0	0.0182343014136841	0.816328867866889	0
9821	0.814313172197337	0	2.68190806094643e-18	0.821195338337562	0
9695	0.809699482145315	0	2.68190806094643e-18	0.816322816123169	0
10194	0.807066262451994	0	2.68190806094643e-18	0.813780757239349	0
9733	0.805697828657279	0	0.00037641994057869	0.812523915846579	0
9735	0.805692750779279	0	0.00057850168055237	0.812404451611625	0
9714	0.804796108007399	0	2.68190806094643e-18	0.811955768179698	0
10003	0.804416954797785	0	2.68190806094643e-18	0.811479243623973	0
9758	0.804046586167693	0	2.68190806094643e-18	0.811221094532287	0
5987	0.803482325756151	0	0.0309865411208889	0.805582420003569	0
6310	0.801689270137666	0	0.0111683973762866	0.801166235775531	0
9138	0.801542873695276	0	0.000608213086451972	0.808095323330889	0
9712	0.799905935452572	0	2.68190806094643e-18	0.806898017064122	0
9850	0.795178580504689	0	2.68190806094643e-18	0.800535049652452	0
9734	0.792716086966271	0	0.0031994600303611	0.799418814033805	0
9807	0.789502326199771	0	4.49683819465418e-06	0.796202676410301	0
9794	0.788578577537686	0	2.68190806094643e-18	0.795707928060827	0
9873	0.786929352019217	0	2.68190806094643e-18	0.794027756613423	0
9954	0.786901960243817	0	2.68190806094643e-18	0.794114614957864	0
6890	0.784320358065892	0	0.00749982183806508	0.780517975154314	0
9718	0.77732678569476	0	0.0152579305488136	0.78207436553911	0
10081	0.774948779428824	0	2.68190806094643e-18	0.781768829536912	0
9797	0.773717232238705	0	2.68190806094643e-18	0.780703691166004	0
9927	0.771832406674476	0	0.000314797919196587	0.778637024242542	0
9810	0.770942427317491	0	0.00333892047193225	0.777569573607342	0
9803	0.769501130148413	0	0.00118391324742314	0.776159848994853	0
9924	0.769329650056015	0	4.63840525304765e-05	0.776160039709853	0
9390	0.768135826703766	0	0.000159831227495121	0.774733526287749	0
9824	0.76742933060749	0	2.68190806094643e-18	0.773535094884149	0
9880	0.766120448774959	0	0.000552456773922525	0.772787773592548	0
9781	0.765554511141208	0	2.68190806094643e-18	0.772508902007388	0
9961	0.764862176464579	0	2.68190806094643e-18	0.771658556448645	0
9974	0.764644019767856	0	2.68190806094643e-18	0.77141941029778	0
9870	0.762658076526113	0	2.68190806094643e-18	0.769462804305016	0
10262	0.758519846099567	0	0.000205213803095978	0.763171396985939	0
10448	0.757691272447622	0	6.42969596998667e-05	0.756638274124924	0
9859	0.754596968655569	0	2.68190806094643e-18	0.761386116770162	0
9891	0.751910879564437	0	0.00152995070356932	0.757940723141926	0
9004	0.75182166555179	0	0.000117523757024846	0.756999962703626	0
9845	0.750843863758599	0	2.68190806094643e-18	0.757704988846516	0
