tf	target	mor	likelihood	state
ADNP	CLIP1	0.961957530769947	1	activation
ADNP	CLIP2	0.673329479083717	1	activation
ADNP	CMIP	0.998827475332723	1	activation
ADNP	CMKLR1	0.860204719445123	1	activation
ADNP	CNGB1	0.92376700396069	1	activation
ADNP	CNKSR3	0.989964519058318	1	activation
ADNP	CNN1	0.842895802782013	1	activation
ADNP	COL26A1	0.999800656401183	1	activation
ADNP	COL27A1	0.998973539158087	1	activation
ADNP	COLGALT2	0.9982373159878	1	activation
ADNP	CORO2A	0.99211995678651	1	activation
ADNP	CPEB4	0.120420012633305	1	activation
ADNP	CPNE2	-0.0533904348245974	1	inhibition
ADNP	CPPED1	0.188459430298631	1	activation
ADNP	CRADD	0.0499959296249286	1	activation
ADNP	CRB2	0.977425470799352	1	activation
ADNP	CRISPLD2	-0.401832585667049	1	inhibition
ADNP	CRPPA	-0.0193738249007167	1	inhibition
ADNP	CRYBG2	0.9982373159878	1	activation
ADNP	CSF3R	-0.401832585667049	1	inhibition
ADNP	CTBS	0.661338149379154	1	activation
ADNP	CTRC	0.999248429303462	1	activation
ADNP	CUX1	0.999994544932188	1	activation
ADNP	CUX2	0.762270031220062	1	activation
ADNP	CYRIB	0.873023511439341	1	activation
ADNP	DAPK2	0.873023511439341	1	activation
ADNP	DENND1A	0.165409017236032	1	activation
ADNP	DEPDC5	0.995182447853316	1	activation
ADNP	DISP3	-0.0230856774670858	1	inhibition
ADNP	DLGAP4	0.999701389686597	1	activation
ADNP	DNAJB12	0.998019198765807	1	activation
ADNP	DNAJC6	0.999704984875195	1	activation
ADNP	DNM1	0.964018714788953	1	activation
ADNP	DNM2	0.466261053018615	1	activation
ADNP	DOCK6	0.977135327082128	1	activation
ADNP	DPP3	0.923292241541067	1	activation
ADNP	E2F2	-0.419115572789143	1	inhibition
ADNP	EBI3	0.649148447895627	1	activation
ADNP	ECE1	0.971269063647562	1	activation
ADNP	EEF2K	0.999992991850767	1	activation
ADNP	EHF	0.968912963029358	1	activation
ADNP	EIF4E	0.999513360587533	1	activation
ADNP	EIF4G3	0.196671767229777	1	activation
ADNP	ELFN1	0.999441582975569	1	activation
ADNP	ELL2	0.98288973590474	1	activation
ADNP	ENG	0.999991019507055	1	activation
ADNP	EPB41	0.999831407891167	1	activation
ADNP	EPB41L1	0.998851192211667	1	activation
ADNP	EPHA2	0.999676292540832	1	activation
ADNP	EPHB4	0.923292241541067	1	activation
ADNP	ERCC1	0.466261053018615	1	activation
ADNP	ERCC2	0.172830726584428	1	activation
ADNP	ERN2	0.221041536999785	1	activation
ADNP	FAF1	0.598678075294334	1	activation
ADNP	FAM222A	0.993079405496404	1	activation
ADNP	FBN3	0.989964519058318	1	activation
ADNP	FBXW11	0.999997466894663	1	activation
ADNP	FCHO1	0.104594349509486	1	activation
ADNP	FHAD1	0.971269063647562	1	activation
ADNP	FIBCD1	0.0846588108622412	1	activation
ADNP	FLNB	0.866739820254938	1	activation
ADNP	FNIP2	0.719085689435824	1	activation
ADNP	FXN	0.971269063647562	1	activation
ADNP	GABBR2	0.833691161586246	1	activation
ADNP	GADD45B	0.661338149379154	1	activation
ADNP	GDF15	-0.594405685130527	1	inhibition
ADNP	GDPD5	-0.0770163601017722	1	inhibition
ADNP	GFI1B	0.997267989699958	1	activation
ADNP	GMPR	0.999102128033208	1	activation
ADNP	GNA15	0.719085689435824	1	activation
ADNP	GPR160	-0.85850415023646	1	inhibition
ADNP	GRIFIN	0.693662428141537	1	activation
ADNP	GRIP2	0.756588724277027	1	activation
ADNP	GRM4	0.454278537781076	1	activation
ADNP	GSE1	0.999864460703278	1	activation
ADNP	GSN	-0.983187094160843	1	inhibition
ADNP	GTDC1	0.989964519058318	1	activation
ADNP	GTF2IRD1	0.999965067452432	1	activation
ADNP	HBS1L	0.999576276666605	1	activation
ADNP	HIP1	-0.0118408486097415	1	inhibition
ADNP	HJV	0.301597643192956	1	activation
ADNP	HMGN4	0.964018714788953	1	activation
ADNP	HNF1A	0.691064647970246	1	activation
ADNP	HSD17B12	0.98288973590474	1	activation
ADNP	HTR1D	0.999318452915902	1	activation
ADNP	ID1	0.895752546939584	1	activation
ADNP	IFFO2	0.990550666778407	1	activation
ADNP	IGF2BP2	0.997596365430294	1	activation
ADNP	IL12RB1	-0.975542987261868	1	inhibition
ADNP	IL21R	0.188459430298631	1	activation
ADNP	INPP5B	0.998827475332723	1	activation
ADNP	INPP5D	0.905756050498479	1	activation
ADNP	INSR	0.971269063647562	1	activation
ADNP	IQSEC1	-0.688206247541977	1	inhibition
ADNP	IRF2BP1	0.987255832630543	1	activation
ADNP	ITPR1	0.994873650266928	1	activation
ADNP	JAK3	-0.975542987261868	1	inhibition
ADNP	KAZN	0.414413117687238	1	activation
ADNP	KCNK1	0.894436054454134	1	activation
ADNP	KCNK3	0.985198992130806	1	activation
ADNP	KCNN3	0.991304445836823	1	activation
ADNP	KIAA0232	0.99999406813238	1	activation
ADNP	KIF13A	0.991104156665785	1	activation
ADNP	KSR1	-0.657997001092446	1	inhibition
ADNP	LAMC3	0.626465538887245	1	activation
ADNP	LAPTM5	0.949916722774155	1	activation
ADNP	LASP1	0.988686933004545	1	activation
ADNP	LDLRAP1	-0.401832585667049	1	inhibition
ADNP	LGR4	0.996162629148868	1	activation
ADNP	LHPP	-0.730391022217215	1	inhibition
ADNP	LINC00324	0.6740730668295	1	activation
ADNP	LINC00534	-0.244910198855184	1	inhibition
ADNP	LINC00870	0.991500924075939	1	activation
ADNP	LINC00877	-0.97571001623593	1	inhibition
ADNP	LINC00963	-0.0065539487400514	1	inhibition
ADNP	LINC01012	0.99837042323295	1	activation
ADNP	LINC01234	0.102616885587884	1	activation
ADNP	LINC01267	-0.722965576443135	1	inhibition
ADNP	LINC01270	-0.526633561558011	1	inhibition
ADNP	LINC01315	-0.919808295045095	1	inhibition
ADNP	LINC01412	-0.979568849079796	1	inhibition
ADNP	LINC01485	-0.981062510943659	1	inhibition
ADNP	LINC01503	-0.013986754561618	1	inhibition
ADNP	LINC01556	0.922078821730113	1	activation
ADNP	LINC01623	0.662786970860358	1	activation
ADNP	LINC01685	0.315312314201454	1	activation
ADNP	LINC01756	-0.876249745200571	1	inhibition
ADNP	LINC01942	-0.0806288212003159	1	inhibition
ADNP	LINC01962	0.930677494547264	1	activation
ADNP	LINC01992	-0.101441884193577	1	inhibition
ADNP	LINGO1	-0.0945353532620835	1	inhibition
ADNP	LIPC	-0.636514368855089	1	inhibition
ADNP	LITAF	0.952573603024495	1	activation
ADNP	LMO2	-0.0193738249007167	1	inhibition
ADNP	LUC7L2	0.999513360587533	1	activation
ADNP	MAGI1	0.694821262502067	1	activation
ADNP	MAP3K7	0.991104156665785	1	activation
ADNP	MAPRE2	0.995473449919929	1	activation
ADNP	MARK4	0.999266568457948	1	activation
ADNP	MAST3	0.282998363728217	1	activation
ADNP	MATK	0.997746069218444	1	activation
ADNP	MB	0.371693550623147	1	activation
ADNP	MBNL1	0.895752546939584	1	activation
ADNP	MDM4	0.987255832630543	1	activation
ADNP	MDS2	-0.078005523023522	1	inhibition
ADNP	MED18	0.999976381848861	1	activation
ADNP	MICAL2	0.413836358582107	1	activation
ADNP	MIER1	0.998260545768346	1	activation
ADNP	MIR1205	0.0487700912942386	1	activation
ADNP	MIR1303	-0.00903767071075721	1	inhibition
ADNP	MIR3143	0.843093523406063	1	activation
ADNP	MIR3194	0.893807467353661	1	activation
ADNP	MIR3681HG	0.169282549161777	1	activation
ADNP	MIR3922	0.551006193645552	1	activation
ADNP	MIR4425	0.894659927853705	1	activation
ADNP	MIR5189	0.314129876283688	1	activation
ADNP	MIR7854	0.387383283956907	1	activation
ADNP	MLXIPL	0.0803065356298834	1	activation
ADNP	MN1	0.96597587206163	1	activation
ADNP	MRC2	0.999039887289506	1	activation
ADNP	MRPS22	0.99743719502216	1	activation
ADNP	MTSS1	-0.0118408486097415	1	inhibition
ADNP	MYB	0.999997238317849	1	activation
ADNP	MYL10	0.178483102130308	1	activation
ADNP	NCAM2	-0.419115572789143	1	inhibition
ADNP	NCLN	0.439864511884609	1	activation
ADNP	NCOR2	0.989964519058318	1	activation
ADNP	NDST1	0.998747197822772	1	activation
ADNP	NEBL	0.911248008242868	1	activation
ADNP	NEK6	0.95510074990453	1	activation
ADNP	NFAT5	0.999576276666605	1	activation
ADNP	NFATC2	0.999949421834791	1	activation
ADNP	NFIA	0.934811044862817	1	activation
ADNP	NFIC	0.999775213370035	1	activation
ADNP	NIBAN2	0.205152036815215	1	activation
ADNP	NIBAN3	0.132191138282781	1	activation
ADNP	NOSTRIN	0.997787799079126	1	activation
ADNP	NPRL3	0.923292241541067	1	activation
ADNP	NUP210	0.0745829822664367	1	activation
ADNP	OAS3	-0.85850415023646	1	inhibition
ADNP	PACSIN1	0.57262936262713	1	activation
ADNP	PADI4	-0.975542987261868	1	inhibition
ADNP	PCBP1	0.993439063599401	1	activation
ADNP	PCYT1A	0.999545857845359	1	activation
ADNP	PDE4A	-0.00627977447635925	1	inhibition
ADNP	PDGFB	0.990691404124555	1	activation
ADNP	PECAM1	0.114929186414731	1	activation
ADNP	PELATON	-0.859180469644337	1	inhibition
ADNP	PHF20	0.999948670587663	1	activation
ADNP	PKHD1L1	-0.682894607505063	1	inhibition
ADNP	PKN1	0.661338149379154	1	activation
ADNP	PLCG2	0.585707899919969	1	activation
ADNP	PLD1	0.998902826114968	1	activation
ADNP	PLIN3	0.636773324310972	1	activation
ADNP	PLPP7	0.984755232136195	1	activation
ADNP	PLXNA2	0.126134185978796	1	activation
ADNP	PLXND1	0.0642930693254152	1	activation
ADNP	POM121L2	0.332035781329549	1	activation
ADNP	PPIL3	0.910439299966141	1	activation
ADNP	PPP1R16B	0.99211995678651	1	activation
ADNP	PRCP	0.282624133320543	1	activation
ADNP	PREX1	0.0997384573094936	1	activation
ADNP	PRF1	0.439864511884609	1	activation
ADNP	PRKAR2B	0.0822505134143329	1	activation
ADNP	PRKCB	-0.0770163601017722	1	inhibition
ADNP	PRPF31	0.947124512386918	1	activation
ADNP	PRR5	0.941412202513554	1	activation
ADNP	PRSS16	0.382950481517927	1	activation
ADNP	PRX	0.172830726584428	1	activation
ADNP	PTP4A2	0.914918767183189	1	activation
ADNP	PTP4A3	-0.0425610863863228	1	inhibition
ADNP	PTPRJ	-0.0100180148176269	1	inhibition
ADNP	PTPRS	0.999725138308508	1	activation
ADNP	PVT1	-0.593311498332971	1	inhibition
ADNP	R3HDM2	0.751531865968523	1	activation
ADNP	R3HDM4	0.696669966014179	1	activation
ADNP	RALGPS1	0.930928212013123	1	activation
ADNP	RANBP9	0.999995390593565	1	activation
ADNP	RAPGEF5	0.990550666778407	1	activation
ADNP	RASAL1	0.998468691002235	1	activation
ADNP	RBM19	-0.0100180148176269	1	inhibition
ADNP	RELB	0.964018714788953	1	activation
ADNP	RFX1	0.999679599618241	1	activation
ADNP	RHO	0.935036992513758	1	activation
ADNP	RHOBTB1	0.998661687532979	1	activation
ADNP	RHOH	0.998973539158087	1	activation
ADNP	RICTOR	0.981861376790881	1	activation
ADNP	RNF216	0.999854199444062	1	activation
ADNP	RNU1-4	0.351227185342506	1	activation
ADNP	RNU6-1	0.719085689435824	1	activation
ADNP	RNU7-1	0.426795807462974	1	activation
ADNP	RP1	-0.114146256102953	1	inhibition
ADNP	RPGR	0.998473653343662	1	activation
ADNP	RPH3A	-0.0110447467273648	1	inhibition
ADNP	RPS10P7	0.327464080225848	1	activation
ADNP	RRAGC	0.999899018216139	1	activation
ADNP	RTN4	0.983862815543917	1	activation
ADNP	RUNX1	0.999990251111562	1	activation
ADNP	SAMSN1	-0.172446349331159	1	inhibition
ADNP	SCARB1	0.798382192943021	1	activation
ADNP	SCN1B	0.998161323918508	1	activation
ADNP	SDC3	0.981861376790881	1	activation
ADNP	SDS	0.997267989699958	1	activation
ADNP	SDSL	0.0642930693254152	1	activation
ADNP	SEC14L1	0.99837042323295	1	activation
ADNP	SELPLG	-0.822933644603878	1	inhibition
ADNP	SEMA6B	0.99859878343022	1	activation
ADNP	SEPTIN9	0.304572465835241	1	activation
ADNP	SERINC5	0.998902826114968	1	activation
ADNP	SERPINH1	0.992585458478725	1	activation
ADNP	SGSM1	0.940433527778043	1	activation
ADNP	SH2B1	0.750830998643317	1	activation
ADNP	SIPA1L3	0.999989419926325	1	activation
ADNP	SLC13A3	0.999984399212563	1	activation
ADNP	SLC1A7	0.90153108378834	1	activation
ADNP	SLC22A23	0.725258220168794	1	activation
ADNP	SLC25A25	0.293476525804713	1	activation
ADNP	SLC29A3	0.998473653343662	1	activation
ADNP	SLC44A2	-0.142579375250266	1	inhibition
ADNP	SLC4A1	0.327464080225848	1	activation
ADNP	SLC6A6	0.941111017336551	1	activation
ADNP	SLC7A11	0.99940862462906	1	activation
ADNP	SLC8B1	0.999513360587533	1	activation
ADNP	SLCO2B1	0.81757642794008	1	activation
ADNP	SMARCC1	0.999805237159403	1	activation
ADNP	SMURF1	0.978415047275109	1	activation
ADNP	SMYD3	0.0642930693254152	1	activation
ADNP	SNUPN	0.989343906949522	1	activation
ADNP	SNX9	0.999215245785493	1	activation
ADNP	SOGA1	0.996693988117401	1	activation
ADNP	SOX5	0.996881418750585	1	activation
ADNP	SPC24	-0.125033303959965	1	inhibition
ADNP	SPINT2	-0.43655215556011	1	inhibition
ADNP	SPOCD1	0.65629169854256	1	activation
ADNP	SPPL3	0.999991019507055	1	activation
ADNP	SRC	0.905756050498479	1	activation
ADNP	SREBF2-AS1	-0.00777471970324273	1	inhibition
ADNP	STK10	0.798382192943021	1	activation
ADNP	STX18	0.998260545768346	1	activation
ADNP	SULT2B1	-0.995642204726617	1	inhibition
ADNP	SUMO1P1	0.368014596097226	1	activation
ADNP	SYCN	0.810413398023601	1	activation
ADNP	SYN3	0.102343654567711	1	activation
ADNP	SYNJ2	0.998570620398486	1	activation
ADNP	SYT3	0.858355536836388	1	activation
ADNP	TAF1B	0.999081221086865	1	activation
ADNP	TAOK3	0.987255832630543	1	activation
ADNP	TBXAS1	-0.232048012469464	1	inhibition
ADNP	TCF3	0.999874029974599	1	activation
ADNP	TENT5B	0.895834768825629	1	activation
ADNP	TESC	-0.941917601431383	1	inhibition
ADNP	TGM2	-0.0666389736403908	1	inhibition
ADNP	TJP3	0.999843198700915	1	activation
ADNP	TLE2	0.798382192943021	1	activation
ADNP	TMC8	0.132077329731555	1	activation
ADNP	TMEM119	-0.0643785631796876	1	inhibition
ADNP	TMEM132B	0.646729377304236	1	activation
ADNP	TMEM212	0.212767477827511	1	activation
ADNP	TMEM40	-0.0724355994725282	1	inhibition
ADNP	TNFRSF1B	-0.988460134193171	1	inhibition
ADNP	TPD52L1	0.240255970863961	1	activation
ADNP	TRANK1	0.798382192943021	1	activation
ADNP	TRERNA1	0.785062080851142	1	activation
ADNP	TRIB1	-0.471715687775032	1	inhibition
ADNP	TRIM41	0.375774227934859	1	activation
ADNP	TRPV4	-0.00923406254106237	1	inhibition
ADNP	TSHZ2	0.866739820254938	1	activation
ADNP	TSPAN18	0.109655930824461	1	activation
ADNP	TTC39A	0.78550218879284	1	activation
ADNP	TUT4	0.999740799925617	1	activation
ADNP	TXNRD1	0.999998627746558	1	activation
ADNP	UBE2F	0.261674956690617	1	activation
ADNP	UBR3	0.993829908278273	1	activation
ADNP	UNC13A	0.981526475384009	1	activation
ADNP	UTRN	0.0675692840454386	1	activation
ADNP	VCL	0.661338149379154	1	activation
ADNP	VWCE	0.196895718482266	1	activation
ADNP	WNT4	0.999913761330694	1	activation
ADNP	WSCD2	-0.413872305149127	1	inhibition
ADNP	XPR1	0.999039887289506	1	activation
ADNP	XXYLT1	0.807065225561214	1	activation
ADNP	ZDHHC14	0.975784524856974	1	activation
ADNP	ZFP36L2	0.999576276666605	1	activation
ADNP	ZMIZ1	0.999998212288884	1	activation
ADNP	ZMYND8	0.941111017336551	1	activation
ADNP	ZNF217	0.978415047275109	1	activation
ADNP	ZNF618	0.997267989699958	1	activation
AHR	CYP1A1	0.978014542533123	1	activation
AHR	CYP1A2	0.978363847870562	1	activation
AHR	CYP1B1	0.959787492491951	1	activation
AHR	FOS	0.860204719445123	1	activation
AHR	MYC	0.0863443190650606	1	activation
AHR	UGT1A6	0.992591630297018	1	activation
AHR	ASAP1	0.994873650266928	1	activation
AHR	ERG	-0.0071395635503642	1	inhibition
AHR	VGLL4	-0.541987027652137	1	inhibition
AHR	ARHGAP15	0.126134185978796	1	activation
AHR	ARID5B	0.993829908278273	1	activation
AHR	CREB5	0.989964519058318	1	activation
AHR	CTNNA1	0.999576276666605	1	activation
AHR	CTNNA2	-0.0178710054679587	1	inhibition
AHR	DOCK4	0.991626708079172	1	activation
AHR	EPB41L2	0.0950822089886783	1	activation
AHR	FRMD4A	0.282624133320543	1	activation
AHR	GAS7	0.99963137972772	1	activation
AHR	KAZN	0.126238428885719	1	activation
AHR	KDM4C	0.989343906949522	1	activation
AHR	LHFPL2	0.0950822089886783	1	activation
AHR	MAP4K4	0.988686933004545	1	activation
AHR	MAST4	-0.303528128515963	1	inhibition
AHR	MID1	-0.246067884597549	1	inhibition
AHR	MYO1B	-0.116938802875172	1	inhibition
AHR	NCOR2	0.997267989699958	1	activation
AHR	NFATC2	-0.377197700481013	1	inhibition
AHR	NRP2	0.866739820254938	1	activation
AHR	PHACTR3	0.756588724277027	1	activation
AHR	PLCB1	0.251588232089008	1	activation
AHR	RAPGEF4	0.879061004189845	1	activation
AHR	RBMS1	0.99963137972772	1	activation
AHR	RUNX1	-0.142579375250266	1	inhibition
AHR	SIPA1L2	0.985654075275284	1	activation
AHR	SLCO3A1	0.999843198700915	1	activation
AHR	SOS1	0.519585946000753	1	activation
AHR	SULF2	0.995182447853316	1	activation
AHR	TRIM37	0.798382192943021	1	activation
AHR	TRIO	0.979627122054142	1	activation
AHR	TRPS1	0.519585946000753	1	activation
AHR	TSHZ2	0.624226626827363	1	activation
AHR	UTRN	0.993439063599401	1	activation
AHR	ZNF217	0.999864460703278	1	activation
AHR	ZNF385D	0.750830998643317	1	activation
AR	ABCE1	-0.0827154513231617	1	inhibition
AR	ACAD10	0.957503613485995	1	activation
AR	ACP3	0.866739820254938	1	activation
AR	AHSG	0.851050347304197	1	activation
AR	AKR1B1	0.92719919492036	1	activation
AR	AKR1C3	0.0709973372084718	1	activation
AR	AKT1	0.910439299966141	1	activation
AR	ALPG	0.429887297205571	1	activation
AR	ANAPC10	0.998019198765807	1	activation
AR	AP2M1	0.961957530769947	1	activation
AR	APPBP2	0.327464080225848	1	activation
AR	ATF6	0.205152036815215	1	activation
AR	ATM	0.685110428858	1	activation
AR	ATP2B4	-0.162006388929488	1	inhibition
AR	BABAM2	0.99963137972772	1	activation
AR	BANF1	0.99743719502216	1	activation
AR	BTD	0.993439063599401	1	activation
AR	C1orf21	-0.951665480941087	1	inhibition
AR	CCNG2	0.987991605108724	1	activation
AR	CD4	0.993439063599401	1	activation
AR	CDC6	0.866739820254938	1	activation
AR	CDH2	-0.00576116391186627	1	inhibition
AR	CDKL5	-0.335032046464888	1	inhibition
AR	CDKN1A	0.0863443190650606	1	activation
AR	CITED2	0.930928212013123	1	activation
AR	COASY	0.998973539158087	1	activation
AR	CPT2	0.0950822089886783	1	activation
AR	CRISP1	-0.0305511801468933	1	inhibition
AR	CYCS	0.989964519058318	1	activation
AR	DBI	0.991104156665785	1	activation
AR	DDC	-0.0430196254287056	1	inhibition
AR	DDT	0.999864460703278	1	activation
AR	DHX15	0.96597587206163	1	activation
AR	EEF1AKMT3	0.770672760912524	1	activation
AR	EGFR	-0.617620075301135	1	inhibition
AR	EIF3I	0.998473653343662	1	activation
AR	ELF3	0.580644133344123	1	activation
AR	ERBB3	0.16557860229227	1	activation
AR	ESRRA	0.972855198883006	1	activation
AR	EYA2	0.970177112922678	1	activation
AR	FAM13A	0.910439299966141	1	activation
AR	FAM174B	0.884857803186615	1	activation
AR	FKBP5	0.991104156665785	1	activation
AR	FOXA1	-0.038654396480732	1	inhibition
AR	FXYD3	0.208075505370082	1	activation
AR	GLRX	0.994198494771118	1	activation
AR	GNL1	0.74050862226931	1	activation
AR	GRB10	-0.0495312778813931	1	inhibition
AR	GTF2F1	0.99564956792081	1	activation
AR	H2BC21	0.989964519058318	1	activation
AR	HES1	0.114929186414731	1	activation
AR	HK2	0.997267989699958	1	activation
AR	HLA-E	0.998661687532979	1	activation
AR	HNRNPA1	0.964018714788953	1	activation
AR	HSD17B11	0.994873650266928	1	activation
AR	IFI35	0.74050862226931	1	activation
AR	IGF1R	0.636773324310972	1	activation
AR	IGFBP3	0.458082550452942	1	activation
AR	IGHG1	0.0823294308546025	1	activation
AR	IL1R1	-0.0266849681232713	1	inhibition
AR	JUN	0.707998058212109	1	activation
AR	KCNH2	-0.0267607406982867	1	inhibition
AR	KIAA1217	-0.11359845233052	1	inhibition
AR	KLF5	0.0997384573094936	1	activation
AR	KLK2	0.0488111551175922	1	activation
AR	KLK3	-0.696938776460768	1	inhibition
AR	KLK4	0.997652826314434	1	activation
AR	KRT18	0.0783320654561926	1	activation
AR	KRT8	0.0745829822664367	1	activation
AR	LIFR	-0.0123529415276423	1	inhibition
AR	MED1	0.0611630431462718	1	activation
AR	MMP13	0.0792218788184647	1	activation
AR	MRPS27	0.905756050498479	1	activation
AR	MT2A	0.993439063599401	1	activation
AR	MUC1	0.999160504424748	1	activation
AR	MYC	0.413836358582107	1	activation
AR	NCOA2	0.261674956690617	1	activation
AR	NDRG1	0.905756050498479	1	activation
AR	NKX3-1	0.994873650266928	1	activation
AR	NLGN4X	0.965269655231578	1	activation
AR	NME7	0.114929186414731	1	activation
AR	NPAT	-0.0364970542960852	1	inhibition
AR	NPEPPS	0.895752546939584	1	activation
AR	NUP214	0.998973539158087	1	activation
AR	ORM1	-0.0341558239634685	1	inhibition
AR	ORM2	-0.43412237666736	1	inhibition
AR	PEX6	0.969596617906485	1	activation
AR	PGC	-0.00552218323126795	1	inhibition
AR	PIGR	0.324315558527009	1	activation
AR	PIN1	0.993024692186832	1	activation
AR	PMAIP1	0.997267989699958	1	activation
AR	PMEPA1	-0.017243954648274	1	inhibition
AR	PNPLA4	0.599416592433475	1	activation
AR	PNRC1	0.999679599618241	1	activation
AR	PPP2R5D	0.995182447853316	1	activation
AR	PRAME	0.24516231266625	1	activation
AR	PRKCD	0.999604744084697	1	activation
AR	PRPS1	0.930928212013123	1	activation
AR	PTGS2	-0.0128658970536956	1	inhibition
AR	PTPN9	0.559459859049325	1	activation
AR	PTPRM	0.732800476673753	1	activation
AR	QSOX1	0.999843198700915	1	activation
AR	RBMX	0.914918767183189	1	activation
AR	RBPMS	0.0475162937022683	1	activation
AR	RELA	0.994546027620165	1	activation
AR	RNASE4	0.0611630431462718	1	activation
AR	SCAP	0.860204719445123	1	activation
AR	SCNN1A	0.981861376790881	1	activation
AR	SDF2	0.967833670398577	1	activation
AR	SERPINB5	0.973780390607819	1	activation
AR	SERPINI1	0.126134185978796	1	activation
AR	SLC25A11	0.983862815543917	1	activation
AR	SMARCA2	0.624226626827363	1	activation
AR	SMS	0.999545857845359	1	activation
AR	SNAI2	0.0527183917465909	1	activation
AR	SORD	0.900862587570309	1	activation
AR	SOX4	0.0906195256769664	1	activation
AR	SPDEF	0.837042556502382	1	activation
AR	STK39	0.964018714788953	1	activation
AR	STXBP2	0.995182447853316	1	activation
AR	SUOX	0.750830998643317	1	activation
AR	SUSD6	0.985654075275284	1	activation
AR	TESK1	0.996478290377636	1	activation
AR	THRA	0.997746069218444	1	activation
AR	TMPRSS2	-0.0107162550871727	1	inhibition
AR	TNFRSF1A	0.831458868437423	1	activation
AR	TRPS1	0.492884000267045	1	activation
AR	UBC	0.99211995678651	1	activation
AR	UBE2D3	0.999215245785493	1	activation
AR	UGT2B15	-0.499865803136001	1	inhibition
AR	VAPA	0.994873650266928	1	activation
AR	VEGFA	0.058173668407623	1	activation
AR	XPA	0.998839375714296	1	activation
AR	ZBTB16	0.999919227857387	1	activation
AR	ZCCHC9	0.978415047275109	1	activation
AR	ZFHX4	0.993420743577224	1	activation
AR	ZNF559	-0.0266849681232713	1	inhibition
ARID2	AGTPBP1	-0.0164670732635741	1	inhibition
ARID2	ATXN7	0.999984138237951	1	activation
ARID2	BAZ2A	0.999972356980931	1	activation
ARID2	BBX	0.999513360587533	1	activation
ARID2	CACUL1	0.999995764736566	1	activation
ARID2	CDK17	0.999935537422578	1	activation
ARID2	CHD2	0.999818773155911	1	activation
ARID2	CHD9	0.999991729657242	1	activation
ARID2	CPSF6	0.997886844102682	1	activation
ARID2	FOXJ3	0.999972356980931	1	activation
ARID2	HNRNPH1	0.999102128033208	1	activation
ARID2	HNRNPL	0.998827475332723	1	activation
ARID2	JMJD1C	0.999992385792705	1	activation
