"name"	"Cluster_NR"	"NR"	"distance"
"8812"	"GSPT1"	0.747381171345469	0.746183477954669	-0.0133
"8813"	"GSPT2"	0.737523167951408	0.736824140533677	-0.0126
"8814"	"GSR"	0.705657989559861	0.701644220448467	-0.0135
"8815"	"GSS"	0.605974049722237	0.602246015159242	-0.009
"8816"	"GSTA1"	0.716533028812411	0.715082289180697	-0.0122
"8817"	"GSTA2"	0.715588007038753	0.716577616506615	-0.0105
"8818"	"GSTA3"	0.713223797382704	0.713569995484205	-0.0108
"8819"	"GSTA4"	0.721546285094386	0.722779759393339	-0.0106
"8820"	"GSTA5"	0.715078549375766	0.715471253219921	-0.0108
"8821"	"GSTCD"	0.511930658581391	0.511560687785102	-0.0026
"8822"	"GSTK1"	0.743080217750226	0.742205405895607	-0.0129
"8823"	"GSTM1"	0.717092480418714	0.717638260608876	-0.0108
"8824"	"GSTM2"	0.721428129132998	0.721177374337056	-0.0116
"8825"	"GSTM2P1"	0.469942136233252	0.453103286832476	-0.0121
"8826"	"GSTM3"	0.727980290357723	0.72990258713243	-0.0104
"8827"	"GSTM4"	0.720122514892535	0.718034268455116	-0.0128
"8828"	"GSTM5"	0.721557530451491	0.720514803729077	-0.0121
"8829"	"GSTO1"	0.73279211412306	0.731442400907226	-0.0128
"8830"	"GSTO2"	0.721654934995248	0.723788367226325	-0.0099
"8831"	"GSTP1"	0.744339327253643	0.743498862110201	-0.013
"8832"	"GSTT1"	0.63813830198285	0.593148241102958	-0.0386
"8833"	"GSTT2"	0.716186686496	0.719995772553849	-0.0086
"8834"	"GSTT2B"	0.677207761930629	0.677021477042106	-0.0096
"8835"	"GSTTP2"	0.334425872863121	0.320733045388951	-0.0041
"8836"	"GSTZ1"	0.700836121219477	0.700729556241155	-0.0106
"8837"	"GSX1"	0.470223640420899	0.474728024823402	0.0025
"8838"	"GSX2"	0.487669748532294	0.488559177813067	-7e-04
"8839"	"GTDC1"	0.406374973658642	0.402211872269388	-6e-04
"8840"	"GTF2A1"	0.755575690640467	0.754949751323282	-0.0133
"8841"	"GTF2A1L"	0.448732612333189	0.412013005112595	-0.0248
"8842"	"GTF2A2"	0.63348545857989	0.632442599654012	-0.0083
"8843"	"GTF2B"	0.760361675992106	0.759857884882582	-0.0134
"8844"	"GTF2E1"	0.632670652801871	0.632180733555046	-0.0079
"8845"	"GTF2E2"	0.729342898290128	0.728665657997135	-0.0122
"8846"	"GTF2F1"	0.831244331099222	0.83112922601777	-0.0162
"8847"	"GTF2F2"	0.843445341245899	0.843468830541357	-0.0166
"8848"	"GTF2H1"	0.76738049431949	0.767742121066151	-0.0131
"8849"	"GTF2H2"	0.760942534868205	0.760520214902775	-0.0134
"8850"	"GTF2H2B"	0.384357965192506	0.374863247502253	-0.0033
"8851"	"GTF2H2C"	0.443832073199817	0.445884831416645	0.002
"8852"	"GTF2H3"	0.679703145985399	0.678999465663997	-0.0101
"8853"	"GTF2H4"	0.767257243843921	0.76687341277299	-0.0136
"8854"	"GTF2H5"	0.677569030685492	0.676893742463085	-0.01
"8855"	"GTF2I"	0.512111581818424	0.511072681849025	-0.0031
"8856"	"GTF2IP1"	0.497619715995464	0.51110661680222	0.0075
"8857"	"GTF2IRD1"	0.489169327396706	0.485662919454497	-0.0038
"8858"	"GTF2IRD2"	0.499459137579205	0.490306773465935	-0.0081
"8859"	"GTF2IRD2B"	0.549768376207128	0.544123541753659	-0.0078
"8860"	"GTF2IRD2P1"	0.447361433868394	0.440338989193263	-0.0044
"8861"	"GTF3A"	0.620936137011138	0.622479351298577	-0.006
"8862"	"GTF3C1"	0.659555605633675	0.66237493333774	-0.0068
"8863"	"GTF3C2"	0.641698575819444	0.637476168568714	-0.0108
"8864"	"GTF3C3"	0.689930727574107	0.689248689583884	-0.0105
"8865"	"GTF3C4"	0.654610893968401	0.650494513059392	-0.0113
"8866"	"GTF3C5"	0.670145766619825	0.67197196339759	-0.0079
"8867"	"GTF3C6"	0.632264800390051	0.628666577982253	-0.01
"8868"	"GTPBP1"	0.532299326004982	0.536794196531077	-1e-04
"8869"	"GTPBP10"	0.395178693865649	0.387840526736184	-0.0023
"8870"	"GTPBP2"	0.439192345690876	0.423185862324629	-0.0102
"8871"	"GTPBP3"	0.648532784570311	0.642091597893053	-0.0127
"8872"	"GTPBP4"	0.733939523313904	0.73420223149191	-0.0118
"8873"	"GTPBP6"	0.317237119438157	0.32610202216341	0.0121
"8874"	"GTPBP8"	0.425139759359716	0.431789052799422	0.006
"8875"	"GTSE1"	0.608016915405937	0.565182043356468	-0.0358
"8876"	"GTSF1"	0.471800569888404	0.489387845607286	0.0114
"8877"	"GTSF1L"	0.452853352448358	0.49226739090652	0.0272
"8878"	"GUCA1A"	0.405928186452923	0.434360678639146	0.0217
"8879"	"GUCA1B"	0.497663984377594	0.498251212614057	-0.0013
"8880"	"GUCA1C"	0.474941056509763	0.486629061638313	0.0073
"8881"	"GUCA2A"	0.416006032614914	0.399068636743187	-0.0098
"8882"	"GUCA2B"	0.431228326437328	0.395962328259118	-0.023
"8883"	"GUCY1A2"	0.441894667182898	0.43971460436613	-8e-04
"8884"	"GUCY1B1"	0.124352414168443	0.121409727808996	0.0124
"8885"	"GUCY1B2"	0.401037499417031	0.42959070489661	0.022
"8886"	"GUCY2C"	0.531919342659456	0.527539389867566	-0.0062
"8887"	"GUCY2D"	0.447039285321674	0.45568281892191	0.0064
"8888"	"GUCY2F"	0.459478526240892	0.458851640644174	-5e-04
"8889"	"GUF1"	0.481766839682833	0.482267676173468	-7e-04
"8890"	"GUK1"	0.576232355847835	0.584155128613352	3e-04
"8891"	"GULP1"	0.459850075028627	0.515954193602225	0.0383
"8892"	"GUSB"	0.630540478047684	0.628180119292818	-0.0091
"8893"	"GUSBP1"	0.429669495252281	0.435097879030792	0.0049
"8894"	"GUSBP11"	0.267102054565417	0.27667534717886	0.0148
"8895"	"GXYLT1"	0.469646831938883	0.478885929988276	0.0058
"8896"	"GXYLT2"	0.456881626569162	0.437459666056852	-0.0133
"8897"	"GYG1"	0.708557806735363	0.706227189624099	-0.0124
"8898"	"GYG2"	0.667359247586319	0.669897283763066	-0.0073
"8899"	"GYG2-AS1"	0.394105609939199	0.398833281338958	0.006
"8900"	"GYPA"	0.647299078015777	0.650567319015486	-0.006
"8901"	"GYPB"	0.483086604265706	0.495358147547953	0.0073
"8902"	"GYPC"	0.32586229800065	0.401676277671732	0.0576
"8903"	"GYPE"	0.47962439545789	0.507108756991768	0.0179
"8904"	"GYS1"	0.710137696683636	0.707118210054529	-0.013
"8905"	"GYS2"	0.636872968916172	0.636396489058258	-0.0081
"8906"	"GZF1"	0.536233164282106	0.551419697412291	0.007
"8907"	"GZMA"	0.528524765611068	0.535011441291256	0.0014
"8908"	"GZMB"	0.483165722273055	0.49416366871025	0.0064
"8909"	"GZMH"	0.587641761065048	0.594591820086352	-9e-04
"8910"	"GZMK"	0.575683312523175	0.588938368878926	0.004
"8911"	"GZMM"	0.609421362089896	0.619855459998312	6e-04
"8912"	"Galactosyl"	0	0.260130614128032	0.198
"8913"	"Ganglioside"	0	0.279444834534749	0.2112
"8914"	"Glutaconyl"	0	0	0.0198
"8915"	"Glutaryl"	0	0.383924703951214	0.2828
"8916"	"Glycerol"	0	0.434674670426115	0.3176
"8917"	"Glycochenodeoxycholic"	0	0.311799486821135	0.2334
"8918"	"Glycocholic"	0	0.312417487500983	0.2338
"8919"	"Glycodeoxycholic"	0	0.312415527716939	0.2338
"8920"	"Glycogen,"	0	0.326246398571451	0.2433
"8921"	"Glycoursodeoxycholic"	0	0.312417487500983	0.2338
"8922"	"Guar"	0	0.250753620690846	0.1916
"8923"	"H1-0"	0.535477615196258	0.534734164227211	-0.0039
"8924"	"H1-1"	0.491382589431752	0.489526214747044	-0.0027
"8925"	"H1-2"	0.513930888481824	0.512589652018822	-0.0033
"8926"	"H1-3"	0.465511677620865	0.463875545232376	-0.0015
"8927"	"H1-4"	0.497395347697516	0.496110169161644	-0.0026
"8928"	"H1-5"	0.431961060660975	0.430496789838025	1e-04
"8929"	"H19"	0.444206442899932	0.425700862528552	-0.0121
"8930"	"H1FNT"	0.252083026557894	0.250325101816355	0.0077
"8931"	"H1FOO"	0.398894875829154	0.396869980833887	0.0011
"8932"	"H1FX"	0.476628528532502	0.474996676040385	-0.0019
"8933"	"H2A/K"	0.282632858729889	0.280462030903997	0.0061
"8934"	"H2AB1"	0.44014908849468	0.438985286443683	0
"8935"	"H2AB2"	0.44014908849468	0.438985286443683	0
"8936"	"H2AC11"	0.486975131840204	0.485544354072214	-0.0022
"8937"	"H2AC14"	0.458727446253986	0.457567997920932	-8e-04
"8938"	"H2AC4"	0.501069905062196	0.499847798209166	-0.0027
"8939"	"H2AC7"	0.479949401316192	0.478758586091571	-0.0018
"8940"	"H2AFJ"	0.491704459625316	0.490557429323621	-0.0023
"8941"	"H2AFV"	0.458094166092425	0.456969763243347	-8e-04
"8942"	"H2AFX"	0.788163525415465	0.787817061332458	-0.0145
"8943"	"H2AFY"	0.623873680451915	0.623129516206569	-0.0077
"8944"	"H2AFY2"	0.641430052454525	0.642099651931306	-0.0075
"8945"	"H2AZ1"	0.521068901570258	0.520108250069562	-0.0034
"8946"	"H2BC1"	0.604246419066121	0.60321180000705	-0.007
"8947"	"H2BC11"	0.586272777369536	0.585428174835346	-0.0061
"8948"	"H2BC12"	0.586272777369536	0.585428174835346	-0.0061
"8949"	"H2BC13"	0.586272777369536	0.585428174835346	-0.0061
"8950"	"H2BC14"	0.586272777369536	0.585428174835346	-0.0061
"8951"	"H2BC15"	0.586272777369536	0.585428174835346	-0.0061
"8952"	"H2BC4"	0.608015690210853	0.607295389828296	-0.007
"8953"	"H2BFM"	0.279793461543447	0.277105414837565	0.0058
"8954"	"H2BFS"	0.461559722043598	0.459903404458125	-0.0013
"8955"	"H2BFWT"	0.52122354273714	0.519937032982839	-0.0036
"8956"	"H2BW2"	0.512018244721533	0.510738487210089	-0.0032
"8957"	"H3-2"	0.50647925897809	0.505293070241767	-0.0029
"8958"	"H3-3A"	0.717567639133413	0.717038792312298	-0.0116
"8959"	"H3-3B"	0.50647925897809	0.505293070241767	-0.0029
"8960"	"H3C1"	0.727067197895509	0.726452958258362	-0.0121
"8961"	"H3F3AP6"	0.50647925897809	0.505293070241767	-0.0029
"8962"	"H3F3C"	0.536597104448356	0.535431325786044	-0.0042
"8963"	"H4C1"	0.758110610334846	0.757703039264569	-0.0133
"8964"	"H6PD"	0.610990405831578	0.602368471391162	-0.0125
"8965"	"HAAO"	0.624847927634064	0.629462407217565	-0.0041
"8966"	"HABP2"	0.398895961231922	0.41653578049235	0.0146
"8967"	"HABP4"	0.547106009128879	0.551668602082427	-7e-04
"8968"	"HACD1"	0.655251907645768	0.653311986717881	-0.0099
"8969"	"HACD2"	0.656405912792115	0.654502667186413	-0.0099
"8970"	"HACD3"	0.654003110855438	0.652259243841368	-0.0097
"8971"	"HACD4"	0.649264622143047	0.647399635881578	-0.0096
"8972"	"HACE1"	0.593249441718173	0.609755466785004	0.0055
"8973"	"HACL1"	0.567269197565565	0.55863069358447	-0.0107
"8974"	"HADH"	0.735003346044731	0.732051488567582	-0.014
"8975"	"HADHA"	0.74802392575938	0.747277302514888	-0.0131
"8976"	"HADHB"	0.749455783154338	0.746546131992869	-0.0146
"8977"	"HAGH"	0.627997536663768	0.624909704075316	-0.0095
"8978"	"HAGHL"	0.622425912026633	0.634244925710891	0.001
"8979"	"HAL"	0.614459015185144	0.603683811442786	-0.0142
"8980"	"HAMP"	0.577308440266881	0.563443174023084	-0.0147
"8981"	"HAND1"	0.488521439767052	0.498442093777244	0.0055
"8982"	"HAND2"	0.478167603424769	0.484506216312292	0.0035
"8983"	"HAO1"	0.567342261321124	0.574447382515081	1e-04
"8984"	"HAO2"	0.569554435045279	0.566735160630735	-0.0068
"8985"	"HAO2-IT1"	0.263095765563898	0.258778385836406	0.0054
"8986"	"HAP1"	0.598633319424946	0.59789533338842	-0.0066
"8987"	"HAPLN1"	0.584257312569461	0.596812266897327	0.0031
"8988"	"HAPLN2"	0.541948515332929	0.527049160210197	-0.0138
"8989"	"HAPLN3"	0.489071501399338	0.504880766071565	0.0095
"8990"	"HAPLN4"	0.429945069095325	0.39152854022184	-0.0251
"8991"	"HAR1A"	0.420690606785225	0.423292132420786	0.0034
"8992"	"HAR1B"	0.416617867627441	0.411287908877238	-0.0019
"8993"	"HARBI1"	0.377156669979879	0.362653604564639	-0.0065
"8994"	"HARS"	0.463192664007902	0.453670362638024	-0.0068
"8995"	"HARS1"	0.473018304393073	0.471701174760521	-0.0016
"8996"	"HARS2"	0.576432701924815	0.563951809033027	-0.0137
"8997"	"HAS1"	0.583082216956596	0.585803400305346	-0.0036
"8998"	"HAS2"	0.596823323394719	0.616508041217668	0.0075
"8999"	"HAS3"	0.61804569521062	0.627510802502438	-4e-04
"9000"	"HAT1"	0.536263599411634	0.540488753226471	-5e-04
"9001"	"HAUS1"	0.653451533298589	0.651135443916153	-0.01
"9002"	"HAUS2"	0.63162501119472	0.632431351259221	-0.007
"9003"	"HAUS3"	0.719822420583548	0.717497379998992	-0.0129
"9004"	"HAUS4"	0.643037677389942	0.627741398279141	-0.0185
"9005"	"HAUS5"	0.733706184517503	0.732892010501737	-0.0125
"9006"	"HAUS6"	0.637212614737179	0.640896178207516	-0.0052
"9007"	"HAUS7"	0.601930600121761	0.599702979016238	-0.0078
"9008"	"HAUS8"	0.624305978142782	0.621588957553076	-0.0091
"9009"	"HAVCR1"	0.426927845339813	0.384433919657065	-0.0278
"9010"	"HAVCR2"	0.579115810532127	0.588606626456064	0.0013
"9011"	"HAX1"	0.624367465438585	0.618631614372787	-0.0111
"9012"	"HBA1"	0.652950066054151	0.663377114686459	-0.0013
"9013"	"HBA2"	0.641076199005682	0.64165226830005	-0.0075
"9014"	"HBB"	0.663193430102747	0.669617501690499	-0.0045
"9015"	"HBBP1"	0.529400917079756	0.541525075031383	0.0052
"9016"	"HBCBP"	0.253705346564194	0.251721086611508	0.0074
"9017"	"HBD"	0.612973806956292	0.625488294725032	0.0019
"9018"	"HBE1"	0.50686187563047	0.532662108875697	0.0156
"9019"	"HBEGF"	0.641028022504038	0.63972960131816	-0.0088
"9020"	"HBG1"	0.566707184367844	0.590428271966863	0.0115
"9021"	"HBG2"	0.590805648121977	0.584813755423674	-0.0099
"9022"	"HBM"	0.466835199882667	0.467268714033168	-1e-04
"9023"	"HBP1"	0.445690636622741	0.43621951715336	-0.006
"9024"	"HBQ1"	0.613117675358234	0.656930106793148	0.0233
"9025"	"HBS1L"	0.505225549267782	0.502272097378611	-0.0041
"9026"	"HBZ"	0.470880018557066	0.492345372446505	0.0141
"9027"	"HCAR1"	0.360202997482164	0.35806868626165	0.0027
"9028"	"HCAR2"	0.319875568141141	0.317668661578769	0.0044
"9029"	"HCAR3"	0.319875568141141	0.317668661578769	0.0044
"9030"	"HCBF-C"	0.320130155587435	0.3184614458053	0.0048
"9031"	"HCC5"	0.469469081771411	0.468013716461194	-0.0015
"9032"	"HCCS"	0.598633995012576	0.59653524360109	-0.0075
"9033"	"HCCS1"	0.454377604360905	0.452660579719084	-0.001
"9034"	"HCFC1"	0.708262020626566	0.708071836919369	-0.011
"9035"	"HCFC1-AS1"	0.286860804202805	0.279830639198712	0.0026
"9036"	"HCFC1R1"	0.479780675836179	0.457840818007904	-0.016
"9037"	"HCFC2"	0.497621072442036	0.491917558370633	-0.0056
"9038"	"HCG18"	0.398036556614758	0.419011897156933	0.0169
"9039"	"HCG21"	0.295844922724161	0.292745854483085	0.0049
"9040"	"HCG22"	0.377344397660904	0.399967286172489	0.019
"9041"	"HCG23"	0.268197204729366	0.263865576257827	0.0052
"9042"	"HCG26"	0.406652911661917	0.363803617474148	-0.0272
"9043"	"HCG27"	0.42566968123485	0.415828739278149	-0.0054
"9044"	"HCG4"	0.455841751681874	0.444889466310789	-0.0074
"9045"	"HCG9"	0.451283422490448	0.452783589858279	0.0013
"9046"	"HCK"	0.679947167185878	0.676096966507303	-0.0122
"9047"	"HCLS1"	0.706939328403779	0.706317555372611	-0.0112
"9048"	"HCN1"	0.42398795587299	0.363045289600067	-0.0403
"9049"	"HCN2"	0.629021296624625	0.630171842075892	-0.0066
"9050"	"HCN3"	0.564827753291592	0.563437891573385	-0.0056
"9051"	"HCN4"	0.441295527527514	0.407465332711271	-0.0225
"9052"	"HCP5"	0.561495050801205	0.570980318302898	0.002
"9053"	"HCRT"	0.499788389261909	0.504401048902013	0.0013
"9054"	"HCRTR1"	0.486275118105934	0.487162774867971	-6e-04
"9055"	"HCRTR2"	0.471769109085039	0.468943693504445	-0.0025
"9056"	"HCST"	0.555354407085996	0.548070396144098	-0.0092
"9057"	"HDAC1"	0.868765767110806	0.868855337980104	-0.0177
"9058"	"HDAC10"	0.539666985948971	0.533166725976955	-0.008
"9059"	"HDAC11"	0.494149864689537	0.493431719289711	-0.0021
"9060"	"HDAC2"	0.81699872694252	0.816658474764131	-0.0158
"9061"	"HDAC3"	0.815144410203667	0.814452256371372	-0.0159
"9062"	"HDAC4"	0.642271309634711	0.641247921276312	-0.0087
"9063"	"HDAC5"	0.584897215681843	0.583866647016219	-0.0062
"9064"	"HDAC6"	0.746335466340309	0.746490317883609	-0.0124
"9065"	"HDAC7"	0.558776153307683	0.557637077350845	-0.0051
"9066"	"HDAC8"	0.496876898651735	0.496391210461143	-0.002
"9067"	"HDAC9"	0.55444071551518	0.537653868716693	-0.0157
"9068"	"HDC"	0.54621840136721	0.568351701577387	0.0113
"9069"	"HDDC2"	0.626074558902825	0.623427997374697	-0.0091
"9070"	"HDDC3"	0.458487286515055	0.443574701355453	-0.0103
"9071"	"HDGF"	0.487934980662619	0.486671214906335	-0.0022
"9072"	"HDGFL1"	0.500908074749599	0.481762280244238	-0.015
"9073"	"HDGFL3"	0.270786669340641	0.26896897753816	0.0068
"9074"	"HDHD1"	0.265745136316579	0.261737457186815	0.0055
"9075"	"HDHD1P2"	0.317100914807666	0.319530269238146	0.0077
"9076"	"HDHD1P3"	0.264911592179511	0.262138726615472	0.0064
"9077"	"HDHD2"	0.507855337726972	0.511441186117152	3e-04
"9078"	"HDHD3"	0.422745582339339	0.411032652308818	-0.0065
"9079"	"HDL"	0	0.26541159105872	0.2016
"9080"	"HDLBP"	0.602524714115419	0.601650428925543	-0.0069
"9081"	"HDX"	0.49071934716561	0.48276709653172	-0.0069
"9082"	"HEATR1"	0.62158519761753	0.624492683459144	-0.0051
"9083"	"HEATR3"	0.433431327649122	0.422069249061211	-0.0067
"9084"	"HEATR4"	0.45791444753354	0.47739028078798	0.0133
"9085"	"HEATR5A"	0.488948654104037	0.443335064610252	-0.0326
"9086"	"HEATR5B"	0.414239043052467	0.43255589438214	0.0144
"9087"	"HEATR6"	0.357171894336629	0.423284707647953	0.0496
"9088"	"HEBP1"	0.57413140375935	0.555119739386207	-0.0181
"9089"	"HEBP2"	0.458194497791012	0.445534441381657	-0.0087
"9090"	"HECA"	0.52380465729779	0.524852919402162	-0.0021
"9091"	"HECTD1"	0.614470470096002	0.629123910872811	0.0033
"9092"	"HECTD2"	0.613636420913889	0.610953364970558	-0.0086
"9093"	"HECTD3"	0.584497581340578	0.582142650208037	-0.0071
"9094"	"HECW1"	0.615213823411157	0.608906802968851	-0.0111
"9095"	"HECW2"	0.589149719036205	0.58705269884646	-0.0071
"9096"	"HEG1"	0.653875053698674	0.665220949580276	-7e-04
"9097"	"HEL-109"	0.337386507283577	0.335678178088626	0.004
"9098"	"HEL-176"	0.438200390023761	0.436774482301341	-1e-04
"9099"	"HEL-215"	0.41826237450697	0.416081152527088	2e-04
"9100"	"HEL-36"	0.340675727215578	0.338912424774008	0.0038
"9101"	"HEL-S-105"	0.502922122669996	0.502066860240684	-0.0025
"9102"	"HEL-S-124M"	0.43490827733592	0.433219436454724	-2e-04
"9103"	"HEL-S-265"	0.411796125825343	0.411029372382221	0.0015
"9104"	"HEL-S-272"	0.176243310627191	0.173839919882093	0.0105
"9105"	"HEL-S-275"	0.527017250983553	0.525067156526635	-0.0043
"9106"	"HEL-S-284"	0.29651595860489	0.294165261711887	0.0053
"9107"	"HEL-S-290"	0.495290814376925	0.494019265828103	-0.0025
"9108"	"HEL-S-307"	0.393978016943096	0.391453329128917	0.001
"9109"	"HEL-S-37"	0.269408074130882	0.269240783550212	0.008
"9110"	"HEL-S-4"	0.262046438600103	0.258893339253119	0.0063
"9111"	"HEL-S-73"	0.595736290409612	0.594806586628415	-0.0066
"9112"	"HEL-S-82P"	0.337386507283577	0.335678178088626	0.004
"9113"	"HEL-S-86"	0.357533091597501	0.356026288915401	0.0033
"9114"	"HEL-S-95N"	0.266248453267998	0.261921847103436	0.0053
"9115"	"HEL-S-96"	0	0	0.0198
"9116"	"HELB"	0.576267766567997	0.566452604110726	-0.0118
"9117"	"HELLS"	0.522739241099731	0.527796441803517	7e-04
"9118"	"HELQ"	0.478865427744998	0.503438856444502	0.0159
"9119"	"HELT"	0.462124859622346	0.467694393487386	0.0036
"9120"	"HELZ"	0.510223103982682	0.524890212333356	0.0078
"9121"	"HELZ2"	0.534366693447175	0.539345560492844	1e-04
"9122"	"HEMGN"	0.600958643462037	0.601291168969005	-0.006
"9123"	"HEMK1"	0.591371371327478	0.581545003526381	-0.0125
"9124"	"HEPACAM"	0.537508944600746	0.548638363617291	0.0042
"9125"	"HEPACAM2"	0.392355100390056	0.39377617082772	0.0038
"9126"	"HEPH"	0.570957784473844	0.580084327415353	0.0014
"9127"	"HEPHL1"	0.416813220133597	0.447811461113275	0.023
"9128"	"HEPN1"	0.395989612968705	0.43116134102717	0.0268
"9129"	"HERC1"	0.603281043574842	0.578799854993664	-0.0231
"9130"	"HERC2"	0.684580594193967	0.678193518501434	-0.0142
"9131"	"HERC2P2"	0.496676618237682	0.491159691178759	-0.0055
"9132"	"HERC2P4"	0.401112300221913	0.391704281739518	-0.004
"9133"	"HERC3"	0.602495517495142	0.607337686869042	-0.0029
"9134"	"HERC4"	0.564779679061933	0.574622820057991	0.0021
"9135"	"HERC5"	0.628463405492172	0.625692118480256	-0.0093
"9136"	"HERC6"	0.591594475258253	0.586931656469294	-0.009
"9137"	"HERPUD1"	0.522984958173793	0.516041494873707	-0.0076
"9138"	"HERPUD2"	0.548361724944912	0.546993267739923	-0.0049
"9139"	"HES1"	0.576929201203115	0.576443748312228	-0.0055
"9140"	"HES2"	0.504615012289639	0.499617734123028	-0.0055
"9141"	"HES3"	0.486184117430441	0.489599516320833	0.0011
"9142"	"HES4"	0.474668164756882	0.462325921398511	-0.0092
"9143"	"HES5"	0.47658485863953	0.479389022583541	0.0011
"9144"	"HES6"	0.485455405358418	0.499458135951092	0.0084
"9145"	"HES7"	0.448691945076411	0.461916193003754	0.0094
"9146"	"HESX1"	0.512582711315873	0.511187681130798	-0.0033
"9147"	"HEXA"	0.760185853007156	0.757191445666464	-0.0151
"9148"	"HEXB"	0.775543208498848	0.772505111707482	-0.0158
"9149"	"HEXD"	0.748492036175212	0.746724091345423	-0.0138
"9150"	"HEXIM1"	0.574196370933396	0.574007813545048	-0.0052
"9151"	"HEXIM2"	0.494044322613622	0.499560831827175	0.0022
"9152"	"HEY1"	0.511125297041315	0.51231464739633	-0.0015
"9153"	"HEY2"	0.481898666444801	0.486942367861976	0.0024
"9154"	"HEYL"	0.487331105748495	0.505147908258732	0.0109
"9155"	"HFE"	0.564638201034468	0.540008354792123	-0.0215
"9156"	"HFE2"	0.247637780014553	0.246378702224263	0.0082
"9157"	"HFM1"	0.411467060989608	0.380438623169676	-0.0193
"9158"	"HFZO1"	0.332045213148674	0.326582436302621	0.0017
"9159"	"HFZO2"	0.332045213148674	0.326582436302621	0.0017
"9160"	"HGC6.3"	0.402097021369122	0.420275302213611	0.0149
"9161"	"HGD"	0.559909011851165	0.571758176871302	0.0037
"9162"	"HGF"	0.588195528679254	0.587291329620149	-0.0063
"9163"	"HGFAC"	0.374212567025331	0.391086767226923	0.0152
"9164"	"HGH1"	0.33647967919458	0.334674334326846	0.004
"9165"	"HGS"	0.75681488492393	0.756246719741487	-0.0133
"9166"	"HGSNAT"	0.692320664990324	0.681706355880073	-0.0174
"9167"	"HHAT"	0.590632120237254	0.591194166942807	-0.0054
"9168"	"HHATL"	0.39909925738374	0.366700529233307	-0.0197
"9169"	"HHATL-AS1"	0.296386395749835	0	-0.1961
"9170"	"HHEX"	0.540495101228949	0.54094977614118	-0.0033
"9171"	"HHIP"	0.388635647101718	0.400039541566933	0.0108
"9172"	"HHIPL1"	0.404070570040333	0.392685718368718	-0.0055
"9173"	"HHIPL2"	0.503524372391063	0.519185969928623	0.0087
"9174"	"HHLA1"	0.419675093312473	0.402773607426973	-0.0099
"9175"	"HHLA2"	0.475428724925111	0.474196963697292	-0.0016
"9176"	"HHLA3"	0.402092034918458	0.383076552767931	-0.0106
"9177"	"HIBADH"	0.565276084647417	0.575099588380157	0.0021
"9178"	"HIBCH"	0.671033033612954	0.677578366135218	-0.0047
"9179"	"HIC1"	0.438327082920325	0.437122685608806	0
"9180"	"HIC2"	0.539937796800844	0.544802710147377	-2e-04
"9181"	"HIF1A"	0.686070544672435	0.685529187618335	-0.0102
"9182"	"HIF1AN"	0.44664286309514	0.445612634261178	-2e-04
"9183"	"HIF3A"	0.586484283479406	0.584948627505798	-0.0066
"9184"	"HIGD1A"	0.454761539122748	0.47890640503805	0.0167
"9185"	"HIGD1AP10"	0.265031944720082	0	-0.1733
"9186"	"HIGD1B"	0.521556235662101	0.504603140418613	-0.0144
"9187"	"HIGD1C"	0.482882986749999	0.434548719729559	-0.0342
"9188"	"HIGD2A"	0.680821395788698	0.67699788989403	-0.0123
"9189"	"HIGD2B"	0.402781633502412	0.4264234309911	0.0186
"9190"	"HIKESHI"	0.568049870807818	0.567236417104297	-0.0053
"9191"	"HINFP"	0.525500139373252	0.527376024585854	-0.0016
"9192"	"HINT1"	0.535566352659683	0.537676470814787	-0.0019
"9193"	"HINT2"	0.600468778809565	0.583760186718566	-0.0176
"9194"	"HINT3"	0.377614121969963	0.358837296884515	-0.0094
"9195"	"HIP1"	0.733708661054501	0.732766605983178	-0.0126
"9196"	"HIP1R"	0.66215602230738	0.656237894825001	-0.0129
"9197"	"HIPK1"	0.466717042328752	0.456682798993077	-0.0073
"9198"	"HIPK2"	0.544955393365661	0.530251229615184	-0.0138
"9199"	"HIPK3"	0.476794461493185	0.456131209691592	-0.015
"9200"	"HIPK4"	0.488010947995328	0.490204188748611	2e-04
"9201"	"HIRA"	0.660727310241815	0.66139757890596	-0.0083
"9202"	"HIRIP3"	0.609420758403705	0.625449746128112	0.0044
"9203"	"HIST1H1T"	0.491635386831829	0.490105715546379	-0.0025
"9204"	"HIST1H2AA"	0.486471990389535	0.485110383598492	-0.0022
"9205"	"HIST1H2AC"	0.512415961944016	0.511409018931027	-0.0031
"9206"	"HIST1H2AH"	0.44014908849468	0.438985286443683	0
"9207"	"HIST1H2AJ"	0.256473291623967	0.253072035017313	0.0064
"9208"	"HIST1H2APS1"	0.264608120901234	0.260926624027737	0.0058
"9209"	"HIST1H2APS2"	0.264380326885553	0.261541958598236	0.0064
"9210"	"HIST1H2BA"	0.264608120901234	0.260926624027737	0.0058
"9211"	"HIST1H2BB"	0.591367727477686	0.590522168952918	-0.0064
"9212"	"HIST1H2BC"	0.435025247640324	0.433209019447482	-3e-04
"9213"	"HIST1H2BD"	0.586272777369536	0.585428174835346	-0.0061
"9214"	"HIST1H2BH"	0.586272777369536	0.585428174835346	-0.0061
"9215"	"HIST1H2BM"	0.452821199552577	0.477589947554077	0.0172
"9216"	"HIST1H2BO"	0.586272777369536	0.585428174835346	-0.0061
