"id"	"logFC"	"P.Value"	"eigenvalue"	"Page_Rank"	"degree"	"closeness"	"betweenness"	"Promoter"
"858897"	0	1	-43.9224977480515	-7.97857192921898	1	0.0344827586206897	0	"Other_end"
"858907"	0	1	-43.9224977480515	-7.97857192921898	1	0.0344827586206897	0	"Other_end"
"858918"	0	1	-43.9224977480515	-7.97857192921898	1	0.0344827586206897	0	"Other_end"
"858953"	0	1	-43.9224977480515	-7.97857192921898	1	0.0344827586206897	0	"Other_end"
"858956"	0	1	-43.9224977480515	-7.97857192921898	1	0.0344827586206897	0	"Other_end"
"858959"	0	1	-43.9224977480515	-7.97857192921898	1	0.0344827586206897	0	"Other_end"
"858963"	0	1	-43.9224977480515	-7.97857192921898	1	0.0344827586206897	0	"Other_end"
"858964"	0	1	-43.9224977480515	-7.97857192921898	1	0.0344827586206897	0	"Other_end"
"858993"	0	1	-43.9224977480515	-8.20994768994062	1	0.0769230769230769	0	"Other_end"
"858999"	0	1	-43.9224977480515	-8.20994768994062	1	0.0769230769230769	0	"Other_end"
"859007"	0.386834817353653	2.89883794861346e-13	-39.2105589088529	-7.32974968904149	1	1	0	"Other_end"
"859008"	0.386834817353653	2.89883794861346e-13	-39.4017879552119	-7.32974968904149	1	1	0	"Other_end"
"859009"	0.386834817353653	2.89883794861346e-13	-39.1955939886774	-7.32974968904292	2	0.5	0	"Other_end"
"859010"	0.386834817353653	2.89883794861346e-13	-39.3709619793424	-7.32974968904149	1	1	0	"Other_end"
"859902"	0	1	-39.6201139804253	-7.92544733595115	1	0.0666666666666667	0	"Other_end"
"859905"	0	1	-40.4926113387931	-7.92544733595115	1	0.0666666666666667	0	"Other_end"
"859918"	0	1	-39.909478517463	-7.92544733595115	1	0.0666666666666667	0	"Other_end"
"859967"	0	1	-43.9224977480515	-7.92544733595115	1	0.0666666666666667	0	"Other_end"
"860088"	0	1	-38.8000404422023	-7.32974968904292	2	0.5	0	"Other_end"
"860445"	0	1	-43.9224977480515	-7.85468845028394	1	0.0588235294117647	0	"Other_end"
"860462"	0	1	-40.2537946663006	-7.85468845028394	1	0.0588235294117647	0	"Other_end"
"860463"	0	1	-39.1776178806862	-7.32974968904149	1	1	0	"Other_end"
"860476"	0	1	-40.3679444200212	-7.85468845028394	1	0.0588235294117647	0	"Other_end"
"860478"	0	1	-39.8552336784656	-7.791542841877	2	0.25	0	"Other_end"
"860492"	0	1	-40.8910880215791	-7.85468845028394	1	0.0588235294117647	0	"Other_end"
"860497"	0	1	-39.9268705405965	-7.85468845028394	1	0.0588235294117647	0	"Other_end"
"860534"	0	1	-42.0399489634224	-7.85468845028394	1	0.0588235294117647	0	"Other_end"
"860558"	0	1	-39.6936489215089	-7.85468845028394	1	0.0588235294117647	0	"Other_end"
"860561"	0	1	-39.5475120024434	-7.85468845028394	1	0.0588235294117647	0	"Other_end"
"860565"	0	1	-41.577104783697	-7.85468845028394	1	0.0588235294117647	0	"Other_end"
"861418"	0.307728069731496	4.77022654173096e-08	-39.3018362515546	-7.32974968904149	1	1	0	"Other_end"
"861846"	0	1	-38.667844947508	-7.32974968904292	2	0.5	0	"Other_end"
"861949"	0	1	-36.5462739529961	-8.03941485669972	3	0.0232558139534884	0	"Other_end"
"861952"	0	1	-36.4733081712286	-8.03941485669972	3	0.0232558139534884	0	"Other_end"
"861953"	0	1	-36.6846722061862	-8.03941485669972	3	0.0232558139534884	0	"Other_end"
"861967"	0	1	-36.6300527919347	-8.03941485669972	3	0.0232558139534884	0	"Other_end"
"861985"	0.302237000339912	3.69410007506528e-08	-36.524707355194	-8.03941485669972	3	0.0232558139534884	0	"Other_end"
"861989"	0	1	-36.6231562084118	-8.03941485669972	3	0.0232558139534884	0	"Other_end"
"861991"	0	1	-36.6442142588252	-8.03941485669972	3	0.0232558139534884	0	"Other_end"
"861993"	0	1	-36.5544999727052	-8.03941485669972	3	0.0232558139534884	0	"Other_end"
"861995"	0	1	-36.5019106852172	-8.03941485669972	3	0.0232558139534884	0	"Other_end"
"861998"	0	1	-36.6447371144686	-8.03941485669972	3	0.0232558139534884	0	"Other_end"
"862000"	0	1	-36.5352316572136	-8.03941485669972	3	0.0232558139534884	0	"Other_end"
"862024"	0	1	-36.5178400484438	-8.03941485669972	3	0.0232558139534884	0	"Other_end"
"862863"	0.320363175406805	2.887967613487e-08	-39.186355031331	-7.32974968904149	1	1	0	"Other_end"
"863180"	0.315796181728533	4.49470366566359e-08	-39.2862944348075	-7.63756789854691	2	0.125	0	"Other_end"
"863181"	0.315796181728533	4.49470366566359e-08	-39.0659904833374	-7.35470511253234	3	0.142857142857143	0	"Other_end"
"863182"	0.315796181728533	4.49470366566359e-08	-38.8478153391006	-7.32974968904292	2	0.5	0	"Other_end"
"863183"	0.315796181728533	4.49470366566359e-08	-39.3435807315538	-7.32974968904149	1	1	0	"Other_end"
"863482"	0	1	-38.6340913451803	-7.32974968904292	2	0.5	0	"Other_end"
"864668"	0.352198264087921	2.09504458032844e-08	-39.3433496665867	-7.32974968904149	1	1	0	"Other_end"
"864685"	0.321104432555637	0.000343635993001538	-39.0863675239266	-7.32974968904149	1	1	0	"Other_end"
"864746"	0.30394549730209	4.93930141077126e-09	-39.4207388458643	-7.32974968904149	1	1	0	"Other_end"
"864747"	0.30394549730209	4.93930141077126e-09	-39.5189889802111	-7.32974968904149	1	1	0	"Other_end"
"864748"	0.30394549730209	4.93930141077126e-09	-39.2907871071223	-7.32974968904149	1	1	0	"Other_end"
"865082"	0.312690712080424	8.25774103395452e-07	-39.3751250756808	-7.49123715893219	2	0.166666666666667	0	"Other_end"
"865083"	0.312690712080424	8.25774103395452e-07	-39.3202957601349	-7.49123715893219	2	0.166666666666667	0	"Other_end"
"865718"	0.354372941154367	3.25391362296792e-11	-39.616602693389	-7.32974968904149	1	1	0	"Other_end"
"865814"	0.316171486809567	7.0263680021614e-06	-38.9451457261801	-7.32974968904292	2	0.5	0	"Other_end"
"866605"	0	1	-43.9224977480515	-7.86889405717625	4	0.0333333333333333	0	"Other_end"
"867228"	0.31175718425063	8.10915747193403e-06	-39.4833505292447	-7.32974968904149	1	1	0	"Other_end"
"867708"	0	1	-43.9224977480515	-7.90548304199811	2	0.015625	0	"Other_end"
"867712"	0	1	-43.9224977480515	-7.90548304199811	2	0.015625	0	"Other_end"
"867715"	0	1	-43.9224977480515	-7.90548304199811	2	0.015625	0	"Other_end"
"867717"	0	1	-43.9224977480515	-7.90548304199811	2	0.015625	0	"Other_end"
"867720"	0	1	-43.9224977480515	-7.90548304199811	2	0.015625	0	"Other_end"
"867723"	0	1	-43.9224977480515	-7.90548304199811	2	0.015625	0	"Other_end"
"867727"	0	1	-43.9224977480515	-7.90548304199811	2	0.015625	0	"Other_end"
"867731"	0	1	-43.9224977480515	-7.90548304199811	2	0.015625	0	"Other_end"
"867736"	0	1	-43.9224977480515	-7.90548304199811	2	0.015625	0	"Other_end"
"867741"	0	1	-43.9224977480515	-7.90548304199811	2	0.015625	0	"Other_end"
"867745"	0	1	-43.9224977480515	-7.90548304199811	2	0.015625	0	"Other_end"
"867746"	0	1	-43.9224977480515	-7.90548304199811	2	0.015625	0	"Other_end"
"867750"	0	1	-43.9224977480515	-7.90548304199811	2	0.015625	0	"Other_end"
"867754"	0	1	-43.9224977480515	-7.90548304199811	2	0.015625	0	"Other_end"
"867756"	0	1	-43.9224977480515	-7.90548304199811	2	0.015625	0	"Other_end"
"867764"	0	1	-43.9224977480515	-7.90548304199811	2	0.015625	0	"Other_end"
"867768"	0	1	-43.9224977480515	-7.90548304199811	2	0.015625	0	"Other_end"
"867771"	0	1	-43.9224977480515	-7.90548304199811	2	0.015625	0	"Other_end"
"867776"	0	1	-43.9224977480515	-7.90548304199811	2	0.015625	0	"Other_end"
"867785"	0	1	-43.9224977480515	-7.90548304199811	2	0.015625	0	"Other_end"
"867795"	0	1	-43.9224977480515	-7.90548304199811	2	0.015625	0	"Other_end"
"867796"	0	1	-43.9224977480515	-7.90548304199811	2	0.015625	0	"Other_end"
"867799"	0	1	-43.9224977480515	-7.90548304199811	2	0.015625	0	"Other_end"
"867802"	0	1	-43.9224977480515	-7.90548304199811	2	0.015625	0	"Other_end"
"867805"	0	1	-43.9224977480515	-7.90548304199811	2	0.015625	0	"Other_end"
"867806"	0	1	-43.9224977480515	-7.90548304199811	2	0.015625	0	"Other_end"
"867807"	0	1	-43.9224977480515	-7.90548304199811	2	0.015625	0	"Other_end"
"867808"	0	1	-43.9224977480515	-7.90548304199811	2	0.015625	0	"Other_end"
"867809"	0	1	-43.9224977480515	-7.90548304199811	2	0.015625	0	"Other_end"
"867812"	0	1	-43.9224977480515	-7.90548304199811	2	0.015625	0	"Other_end"
"867813"	0	1	-43.9224977480515	-7.90548304199811	2	0.015625	0	"Other_end"
"867814"	0	1	-43.9224977480515	-7.90548304199811	2	0.015625	0	"Other_end"
"867858"	0.324540991822089	5.82461053396336e-08	-39.1763581950036	-7.32974968904292	2	0.5	0	"Other_end"
"867859"	0.324540991822089	5.82461053396336e-08	-39.4803571169268	-7.32974968904149	1	1	0	"Other_end"
"868373"	0	1	-43.9224977480515	-7.96908794958414	2	0.0277777777777778	0	"Other_end"
"868427"	0	1	-43.9224977480515	-7.96908794958414	2	0.0277777777777778	0	"Other_end"
"868440"	0	1	-43.9224977480515	-7.96908794958414	2	0.0277777777777778	0	"Other_end"
"868442"	0	1	-40.1650002635468	-7.69153973364776	2	0.125	0	"Other_end"
"868446"	0	1	-43.9224977480515	-7.96908794958414	2	0.0277777777777778	0	"Other_end"
"868450"	0	1	-43.9224977480515	-7.96908794958414	2	0.0277777777777778	0	"Other_end"
"868452"	0	1	-39.9617418155796	-7.69153973364776	2	0.125	0	"Other_end"
"868458"	0	1	-43.9224977480515	-7.96908794958414	2	0.0277777777777778	0	"Other_end"
"868463"	0	1	-43.9224977480515	-7.96908794958414	2	0.0277777777777778	0	"Other_end"
"868465"	0	1	-40.5490248485718	-7.69153973364776	2	0.125	0	"Other_end"
"868469"	0	1	-43.9224977480515	-7.96908794958414	2	0.0277777777777778	0	"Other_end"
"868471"	0	1	-43.9224977480515	-7.96908794958414	2	0.0277777777777778	0	"Other_end"
"868482"	0	1	-43.9224977480515	-7.96908794958414	2	0.0277777777777778	0	"Other_end"
"868485"	0	1	-43.9224977480515	-7.96908794958414	2	0.0277777777777778	0	"Other_end"
"868487"	0	1	-43.9224977480515	-7.96908794958414	2	0.0277777777777778	0	"Other_end"
"868520"	0	1	-43.9224977480515	-7.96908794958414	2	0.0277777777777778	0	"Other_end"
"868531"	0.377729654562178	1.74401415335367e-09	-40.0728434149332	-7.69153973364776	2	0.125	0	"Other_end"
"870077"	0.306780463705837	3.81019476467127e-09	-39.199865946235	-7.32974968904149	1	1	0	"Other_end"
"870078"	0.306780463705837	3.81019476467127e-09	-39.7162625165208	-7.68392150276156	2	0.25	0	"Other_end"
"870079"	0.306780463705837	3.81019476467127e-09	-39.3378182394538	-7.68392150276156	2	0.25	0	"Other_end"
"870080"	0.306780463705837	3.81019476467127e-09	-38.7872215202445	-7.32974968904292	2	0.5	0	"Other_end"
"870135"	0.319850966048118	1.16253936728751e-06	-39.3146076025485	-7.59076351441111	1	0.333333333333333	0	"Other_end"
"870136"	0.31848334293649	1.51024708799377e-07	-39.1669530067094	-7.59076351441111	1	0.333333333333333	0	"Other_end"
"870137"	0.31848334293649	1.51024708799377e-07	-38.7661585395123	-7.32974968904292	2	0.5	0	"Other_end"
"870473"	0.330989324984103	8.87659308837327e-08	-39.2280971266081	-7.32974968904149	1	1	0	"Other_end"
"870661"	0	1	-43.9224977480515	-7.86889405717625	4	0.0333333333333333	0	"Other_end"
"870745"	0	1	-39.5652052275263	-7.75225098430222	1	0.142857142857143	0	"Other_end"
"870809"	0	1	-40.6136857561976	-7.58485559105841	3	0.142857142857143	0	"Other_end"
"870810"	0	1	-43.9224977480515	-7.86889405717625	4	0.0333333333333333	0	"Other_end"
"870860"	0	1	-43.9224977480515	-7.86889405717625	4	0.0333333333333333	0	"Other_end"
"870865"	0.324850822506092	7.4494585942042e-08	-39.784718463686	-7.78793157932206	1	0.111111111111111	0	"Other_end"
"870866"	0	1	-39.7964804391611	-7.78793157932206	1	0.111111111111111	0	"Other_end"
"870875"	0	1	-39.9595094553853	-7.78793157932206	1	0.111111111111111	0	"Other_end"
"870933"	0	1	-39.5859848003589	-7.75225098430222	1	0.142857142857143	0	"Other_end"
"871052"	0	1	-43.9224977480515	-7.58485559105841	3	0.142857142857143	0	"Other_end"
"871053"	0	1	-43.9224977480515	-7.86889405717625	4	0.0333333333333333	0	"Other_end"
"871094"	0.313291221635171	1.52055044229986e-09	-39.3042570921964	-7.32974968904149	1	1	0	"Other_end"
"871399"	0.315873900100314	1.53422737069973e-08	-39.2341447433619	-7.32974968904149	1	1	0	"Other_end"
"871649"	0.324666664365483	1.04133184506002e-11	-38.8007233488444	-7.32974968904292	2	0.5	0	"Other_end"
"871650"	0.324666664365483	1.04133184506002e-11	-38.7452993947483	-7.32974968904292	2	0.5	0	"Other_end"
"871771"	0.354958699106519	5.32133725322374e-11	-39.407505183935	-7.32974968904149	1	1	0	"Other_end"
"871957"	0	1	-39.7584448134308	-7.91355779243933	1	0.2	0	"Other_end"
"871968"	0	1	-40.0976935059164	-7.91355779243933	1	0.2	0	"Other_end"
"872168"	0	1	-43.9224977480515	-8.01319723042382	2	0.0357142857142857	0	"Other_end"
"872169"	0	1	-43.9224977480515	-8.01319723042382	2	0.0357142857142857	0	"Other_end"
"872170"	0	1	-43.9224977480515	-8.01319723042382	2	0.0357142857142857	0	"Other_end"
"872171"	0	1	-43.9224977480515	-8.01319723042382	2	0.0357142857142857	0	"Other_end"
"872172"	0	1	-43.9224977480515	-8.01319723042382	2	0.0357142857142857	0	"Other_end"
"872173"	0	1	-43.9224977480515	-8.01319723042382	2	0.0357142857142857	0	"Other_end"
"872174"	0	1	-43.9224977480515	-8.01319723042382	2	0.0357142857142857	0	"Other_end"
"872176"	0	1	-43.9224977480515	-8.01319723042382	2	0.0357142857142857	0	"Other_end"
"872177"	0	1	-43.9224977480515	-8.01319723042382	2	0.0357142857142857	0	"Other_end"
"872178"	0	1	-43.9224977480515	-8.01319723042382	2	0.0357142857142857	0	"Other_end"
"872289"	0	1	-43.9224977480515	-8.01319723042382	2	0.0357142857142857	0	"Other_end"
"872464"	0.355103807355511	6.54868596875299e-06	-39.0924978711288	-7.32974968904149	1	1	0	"Other_end"
"873005"	0.325073645348103	2.89162621446126e-08	-39.3367844460854	-7.32974968904149	1	1	0	"Other_end"
"873231"	0	1	-39.6738843805589	-7.75225098430222	1	0.142857142857143	0	"Other_end"
"873232"	0	1	-39.7158240497557	-7.75225098430222	1	0.142857142857143	0	"Other_end"
"873233"	0	1	-39.6692293731078	-7.75225098430222	1	0.142857142857143	0	"Other_end"
"873234"	0	1	-39.4396143811507	-7.75225098430222	1	0.142857142857143	0	"Other_end"
"873397"	0	1	-39.7580300592681	-7.90331365344045	1	0.333333333333333	0	"Other_end"
"873784"	0	1	-43.9224977480515	-7.99840469855355	1	0.0111111111111111	0	"Other_end"
"873826"	0.30630677127209	2.91440588298525e-09	-39.2634224695705	-7.32974968904149	1	1	0	"Other_end"
"873877"	0	1	-39.2144653042103	-7.52923904945894	2	0.25	0	"Other_end"
"873915"	0	1	-43.9224977480515	-7.99840469855355	1	0.0111111111111111	0	"Other_end"
"874003"	0	1	-39.6756363496876	-7.89955777258528	1	0.2	0	"Other_end"
"874854"	0.342490212537498	1.91765247897264e-09	-39.9712370086747	-8.03265480243909	1	0.142857142857143	0	"Other_end"
"874855"	0.342490212537498	1.91765247897264e-09	-39.2647523164132	-7.50766000429256	2	0.166666666666667	0	"Other_end"
"874861"	0.335362910689487	5.47641236412455e-08	-38.9600945275762	-7.50766000429256	2	0.166666666666667	0	"Other_end"
"874862"	0.335362910689487	5.47641236412455e-08	-39.2509233628434	-7.32974968904149	1	1	0	"Other_end"
"875076"	0.350364074845635	6.30163650014687e-08	-39.5179494491913	-7.32974968904149	1	1	0	"Other_end"
"875077"	0.350364074845635	6.30163650014687e-08	-38.8011973265164	-7.32974968904292	2	0.5	0	"Other_end"
"875325"	0	1	-43.9224977480515	-7.99840469855355	1	0.0111111111111111	0	"Other_end"
"875338"	0	1	-43.9224977480515	-7.99840469855355	1	0.0111111111111111	0	"Other_end"
"875347"	0	1	-43.9224977480515	-7.99840469855355	1	0.0111111111111111	0	"Other_end"
"875354"	0	1	-43.9224977480515	-7.99840469855355	1	0.0111111111111111	0	"Other_end"
"875365"	0	1	-43.9224977480515	-7.99840469855355	1	0.0111111111111111	0	"Other_end"
"875374"	0	1	-43.9224977480515	-7.99840469855355	1	0.0111111111111111	0	"Other_end"
"875381"	0	1	-43.9224977480515	-7.99840469855355	1	0.0111111111111111	0	"Other_end"
"875395"	0	1	-43.9224977480515	-7.99840469855355	1	0.0111111111111111	0	"Other_end"
"875399"	0	1	-43.9224977480515	-7.99840469855355	1	0.0111111111111111	0	"Other_end"
"875404"	0	1	-43.9224977480515	-7.99840469855355	1	0.0111111111111111	0	"Other_end"
"875408"	0	1	-43.9224977480515	-7.99840469855355	1	0.0111111111111111	0	"Other_end"
"875412"	0	1	-43.9224977480515	-7.99840469855355	1	0.0111111111111111	0	"Other_end"
"875416"	0	1	-43.9224977480515	-7.99840469855355	1	0.0111111111111111	0	"Other_end"
"875419"	0	1	-43.9224977480515	-7.99840469855355	1	0.0111111111111111	0	"Other_end"
"875423"	0	1	-43.9224977480515	-7.99840469855355	1	0.0111111111111111	0	"Other_end"
"875437"	0	1	-43.9224977480515	-7.99840469855355	1	0.0111111111111111	0	"Other_end"
"875440"	0	1	-43.9224977480515	-7.99840469855355	1	0.0111111111111111	0	"Other_end"
"875444"	0	1	-43.9224977480515	-7.99840469855355	1	0.0111111111111111	0	"Other_end"
"875447"	0	1	-43.9224977480515	-7.99840469855355	1	0.0111111111111111	0	"Other_end"
"875450"	0	1	-43.9224977480515	-7.99840469855355	1	0.0111111111111111	0	"Other_end"
"875455"	0	1	-43.9224977480515	-7.99840469855355	1	0.0111111111111111	0	"Other_end"
"875457"	0	1	-43.9224977480515	-7.99840469855355	1	0.0111111111111111	0	"Other_end"
"875460"	0	1	-43.9224977480515	-7.99840469855355	1	0.0111111111111111	0	"Other_end"
"875463"	0	1	-43.9224977480515	-7.99840469855355	1	0.0111111111111111	0	"Other_end"
"875990"	0	1	-43.9224977480515	-7.99840469855355	1	0.0111111111111111	0	"Other_end"
"876164"	0.30808875642156	1.53100559925187e-07	-38.7815915484297	-7.32974968904292	2	0.5	0	"Other_end"
"876165"	0.30808875642156	1.53100559925187e-07	-41.2008044393038	-8.28652991100094	1	0.111111111111111	0	"Other_end"
"876166"	0.30808875642156	1.53100559925187e-07	-39.7463653937201	-7.27179910631572	4	0.166666666666667	0	"Other_end"
"876167"	0.30808875642156	1.53100559925187e-07	-38.5822468067318	-7.32974968904292	2	0.5	0	"Other_end"
"876256"	0.370938350176128	2.09955995812022e-07	-39.2684886446564	-7.32974968904149	1	1	0	"Other_end"
"876257"	0.370938350176128	2.09955995812022e-07	-43.9224977480515	-7.46639218075339	2	0.00826446280991736	0	"Other_end"
"876258"	0.370938350176128	2.09955995812022e-07	-43.9224977480515	-8.01977741893688	1	0.00819672131147541	0	"Other_end"
"876259"	0.370938350176128	2.09955995812022e-07	-43.9224977480515	-8.01977741893688	1	0.00819672131147541	0	"Other_end"
"876348"	0.309784475206028	4.7031546850029e-08	-43.9224977480515	-8.01977741893688	1	0.00819672131147541	0	"Other_end"
"876478"	0.313776000638731	9.67905852573358e-10	-39.2540612415398	-7.32974968904292	2	0.5	0	"Other_end"
"876479"	0.313776000638731	9.67905852573358e-10	-39.2083595267883	-7.32974968904149	1	1	0	"Other_end"
"876480"	0.313776000638731	9.67905852573358e-10	-38.803053980686	-7.32974968904292	2	0.5	0	"Other_end"
"876607"	0	1	-36.3295137558444	-7.86722393997624	5	0.037037037037037	0	"Other_end"
"876762"	0	1	-36.4803169080948	-7.86722393997624	5	0.037037037037037	0	"Other_end"
"876764"	0	1	-36.4093698565715	-7.86722393997624	5	0.037037037037037	0	"Other_end"
"876772"	0	1	-36.5201434727878	-7.86722393997624	5	0.037037037037037	0	"Other_end"
"876796"	0	1	-36.416956015153	-7.86722393997624	5	0.037037037037037	0	"Other_end"
"876874"	0	1	-36.5861206611397	-7.86722393997624	5	0.037037037037037	0	"Other_end"
"876878"	0.369197740056113	2.51571932332644e-11	-39.2851867664755	-7.32974968904292	2	0.5	0	"Other_end"
"876879"	0.369197740056113	2.51571932332644e-11	-38.839335667361	-7.32974968904173	3	0.333333333333333	0	"Other_end"
"876880"	0.369197740056113	2.51571932332644e-11	-38.4026940513247	-8.10794874882254	2	0.0285714285714286	0	"Other_end"
"877317"	0.339942801802517	2.05270844568771e-07	-38.7949863564614	-7.32974968904292	2	0.5	0	"Other_end"
"877514"	0.329902678222205	7.85947823908259e-08	-39.441745595926	-7.32974968904149	1	1	0	"Other_end"
"877812"	0.310420517574947	5.80357641850417e-07	-39.367162596394	-7.32974968904149	1	1	0	"Other_end"
"877977"	0	1	-43.9224977480515	-7.93086807092013	1	0.0666666666666667	0	"Other_end"
"877979"	0	1	-41.0247282445386	-7.93086807092013	1	0.0666666666666667	0	"Other_end"
"877983"	0	1	-43.9224977480515	-7.93086807092013	1	0.0666666666666667	0	"Other_end"
"877987"	0	1	-41.0547157112088	-7.93086807092013	1	0.0666666666666667	0	"Other_end"
"877990"	0	1	-43.9224977480515	-7.93086807092013	1	0.0666666666666667	0	"Other_end"
"877991"	0	1	-43.9224977480515	-7.93086807092013	1	0.0666666666666667	0	"Other_end"
"878510"	0	1	-39.8221128228522	-7.91355779243933	1	0.2	0	"Other_end"
"878516"	0	1	-39.5978851165442	-7.91355779243933	1	0.2	0	"Other_end"
"878591"	0.350122729011214	4.25089677905126e-08	-38.9394881621722	-7.32974968904292	2	0.5	0	"Other_end"
