"id"	"logFC"	"P.Value"	"eigenvalue"	"Page_Rank"	"degree"	"closeness"	"betweenness"	"Promoter"
"30178"	0	1	-20.7717711116751	-11.2770444046452	6	1.93602221004679e-06	38703.429464948	"Other_end"
"30179"	0	1	-20.7717711120148	-11.2770444046452	6	1.93602221004679e-06	38703.429464948	"Other_end"
"30193"	0	1	-20.8142227265172	-11.8104126257672	3	1.93568118556601e-06	33393.9554585771	"Other_end"
"30195"	0	1	-20.7932663731972	-11.59355009919	4	1.93599597312838e-06	33400.006366855	"Other_end"
"30200"	0	1	-20.7461076940037	-10.9183866171144	9	1.93630711379871e-06	261473.050219058	"Other_end"
"30204"	0	1	-20.7849875072636	-11.2541998948706	6	1.93628461834862e-06	256009.11995169	"Other_end"
"34178"	0	1	-14.9313400149308	-11.058686122898	9	2.25942235608044e-06	1648447.02057112	"Other_end"
"34185"	0	1	-15.6627086819804	-11.5113380288757	5	2.25927432108807e-06	823254.019645013	"Other_end"
"34188"	0	1	-14.9432455051814	-11.1974971899776	8	2.25935088848974e-06	1644770.84258229	"Other_end"
"34191"	0	1	-14.9432455051951	-11.1974971899776	8	2.25935088848974e-06	1644770.84258229	"Other_end"
"34204"	0	1	-14.9432455051992	-11.1974971899776	8	2.25935088848974e-06	1644770.84258229	"Other_end"
"419103"	0	1	-47.0111096337778	-11.5134959843753	5	0.00574712643678161	292.321112515803	"Other_end"
"419122"	0.123874347773878	0.0132428626643793	-47.0111096337778	-11.9002440416919	2	0.003125	0	"Other_end"
"419125"	0	1	-47.0111096337778	-11.9002440416919	2	0.003125	0	"Other_end"
"498082"	-0.355580023653492	5.34858353411911e-07	-47.0111096337778	-12.0859011149836	1	0.00166666666666667	0	"Other_end"
"580170"	0	1	-47.0111096337778	-11.6673613132304	3	1.82242309374544e-06	28262.8799999995	"Other_end"
"580171"	0	1	-47.0111096337778	-11.6673613132308	3	1.82242309374544e-06	28262.8799999995	"Other_end"
"580173"	0	1	-47.0111096337778	-11.6673613132308	3	1.82242309374544e-06	28262.8799999995	"Other_end"
"580174"	0	1	-47.0111096337778	-11.6673613132308	3	1.82242309374544e-06	28262.8799999995	"Other_end"
"580175"	0	1	-47.0111096337778	-11.6673613132308	3	1.82242309374544e-06	28262.8799999995	"Other_end"
"580176"	0	1	-47.0111096337778	-11.6673613132308	3	1.82242309374544e-06	28262.8799999995	"Other_end"
"580177"	0	1	-47.0111096337778	-11.6673613132308	3	1.82242309374544e-06	28262.8799999995	"Other_end"
"580178"	0	1	-47.0111096337778	-11.6673613132308	3	1.82242309374544e-06	28262.8799999995	"Other_end"
"580180"	0	1	-47.0111096337778	-11.6673613132308	3	1.82242309374544e-06	28262.8799999995	"Other_end"
"580182"	0	1	-47.0111096337778	-11.6673613132308	3	1.82242309374544e-06	28262.8799999995	"Other_end"
"580183"	0	1	-47.0111096337778	-11.6673613132308	3	1.82242309374544e-06	28262.8799999995	"Other_end"
"580185"	0	1	-47.0111096337778	-11.6673613132308	3	1.82242309374544e-06	28262.8799999995	"Other_end"
"580186"	0	1	-47.0111096337778	-11.6673613132308	3	1.82242309374544e-06	28262.8799999995	"Other_end"
"580191"	0	1	-47.0111096337778	-11.6673613132308	3	1.82242309374544e-06	28262.8799999995	"Other_end"
"580192"	0	1	-47.0111096337778	-11.6673613132308	3	1.82242309374544e-06	28262.8799999995	"Other_end"
"580193"	0	1	-47.0111096337778	-11.6673613132308	3	1.82242309374544e-06	28262.8799999995	"Other_end"
"580195"	0	1	-47.0111096337778	-11.6673613132308	3	1.82242309374544e-06	28262.8799999995	"Other_end"
"580196"	0	1	-47.0111096337778	-11.6673613132308	3	1.82242309374544e-06	28262.8799999995	"Other_end"
"580197"	0	1	-47.0111096337778	-11.6673613132308	3	1.82242309374544e-06	28262.8799999995	"Other_end"
"580198"	0	1	-47.0111096337778	-11.6673613132308	3	1.82242309374544e-06	28262.8799999995	"Other_end"
"580199"	0	1	-47.0111096337778	-11.6673613132308	3	1.82242309374544e-06	28262.8799999995	"Other_end"
"580201"	0	1	-47.0111096337778	-12.0201478956339	2	1.82229689589947e-06	0	"Other_end"
"580202"	0	1	-47.0111096337778	-11.6673613132308	3	1.82242309374544e-06	28262.8799999995	"Other_end"
"580204"	0	1	-47.0111096337778	-11.6673613132308	3	1.82242309374544e-06	28262.8799999995	"Other_end"
"580208"	0	1	-47.0111096337778	-11.6673613132308	3	1.82242309374544e-06	28262.8799999995	"Other_end"
"580209"	0	1	-47.0111096337778	-11.6673613132308	3	1.82242309374544e-06	28262.8799999995	"Other_end"
"59250"	0	1	-47.0111096337778	-12.1053564074519	1	0.000778816199376947	0	"Other_end"
"59251"	0	1	-47.0111096337778	-12.1053564074519	1	0.000778816199376947	0	"Other_end"
"59252"	0	1	-47.0111096337778	-12.1053564074519	1	0.000778816199376947	0	"Other_end"
"59253"	0	1	-47.0111096337778	-12.1053564074519	1	0.000778816199376947	0	"Other_end"
"59257"	0	1	-47.0111096337778	-12.1053564074519	1	0.000778816199376947	0	"Other_end"
"59258"	0	1	-47.0111096337778	-12.1053564074519	1	0.000778816199376947	0	"Other_end"
"59288"	0	1	-47.0111096337778	-12.1053564074519	1	0.000778816199376947	0	"Other_end"
"59289"	0	1	-47.0111096337778	-12.1053564074519	1	0.000778816199376947	0	"Other_end"
"59290"	-0.238129201412667	0.00120443111279626	-47.0111096337778	-11.1714044691379	3	0.00078125	532	"Other_end"
"59293"	0	1	-47.0111096337778	-12.1053564074519	1	0.000778816199376947	0	"Other_end"
"59294"	0	1	-47.0111096337778	-12.1053564074519	1	0.000778816199376947	0	"Other_end"
"59295"	0	1	-47.0111096337778	-12.1053564074519	1	0.000778816199376947	0	"Other_end"
"59296"	0	1	-47.0111096337778	-12.1053564074519	1	0.000778816199376947	0	"Other_end"
"59297"	0	1	-47.0111096337778	-12.1053564074519	1	0.000778816199376947	0	"Other_end"
"59298"	0	1	-47.0111096337778	-12.1053564074519	1	0.000778816199376947	0	"Other_end"
"59299"	0	1	-47.0111096337778	-12.1053564074519	1	0.000778816199376947	0	"Other_end"
"59300"	0	1	-47.0111096337778	-12.1053564074519	1	0.000778816199376947	0	"Other_end"
"59301"	0	1	-47.0111096337778	-12.1053564074519	1	0.000778816199376947	0	"Other_end"
"59303"	0	1	-47.0111096337778	-12.1053564074519	1	0.000778816199376947	0	"Other_end"
"59304"	0	1	-47.0111096337778	-12.1053564074519	1	0.000778816199376947	0	"Other_end"
"59305"	0	1	-47.0111096337778	-12.1053564074519	1	0.000778816199376947	0	"Other_end"
"59306"	0	1	-47.0111096337778	-12.1053564074519	1	0.000778816199376947	0	"Other_end"
"59307"	0	1	-47.0111096337778	-12.1053564074519	1	0.000778816199376947	0	"Other_end"
"59308"	0	1	-47.0111096337778	-12.1053564074519	1	0.000778816199376947	0	"Other_end"
"59309"	0	1	-47.0111096337778	-12.1053564074519	1	0.000778816199376947	0	"Other_end"
"59310"	0	1	-47.0111096337778	-12.1053564074519	1	0.000778816199376947	0	"Other_end"
"59311"	0	1	-47.0111096337778	-12.1053564074519	1	0.000778816199376947	0	"Other_end"
"59313"	0	1	-47.0111096337778	-12.1053564074519	1	0.000778816199376947	0	"Other_end"
"59314"	0	1	-47.0111096337778	-12.1053564074519	1	0.000778816199376947	0	"Other_end"
"59315"	0	1	-47.0111096337778	-12.1053564074519	1	0.000778816199376947	0	"Other_end"
"AKNAD1"	0	1	-20.8001574427892	-11.792839139163	3	1.93556878624353e-06	0	"Promoter"
"AMIGO1"	0	1	-20.7964182006304	-11.8392796606269	3	1.9358947802469e-06	0	"Promoter"
"C1orf194"	-0.355048379987572	3.43755148110887e-06	-17.4439828903261	-8.72730449198198	76	2.08587114322426e-06	3671718.38367619	"Promoter"
"CELSR2"	-0.163806525693117	0.000151235146459296	-20.6024340283687	-9.66479790651669	30	1.93634835681478e-06	770763.517139116	"Promoter"
"CKMT2-AS1"	0.309958613532902	6.05039072372018e-06	-47.0111096337778	-9.53649093490656	29	1.95492337677825e-06	836784.946726191	"Promoter"
"CLCC1"	0	1	-20.8001574446737	-11.7928391391633	3	1.93556878624353e-06	0	"Promoter"
"CLEC4E"	0	1	-47.0111096337778	-11.4014937458303	2	0.000401123144805455	379	"Promoter"
"COX7C"	0	1	-47.0111096337778	-10.7647130171166	7	2.1079435745664e-06	2024934.53097981	"Promoter"
"DISC1"	0	1	-47.0111096337778	-11.6609603564294	2	0.00078003120124805	3.77777777777778	"Promoter"
"EGLN1"	-0.326462037253966	8.68482238825394e-05	-47.0111096337778	-8.64535002571787	40	0.000983284169124877	8804.93333333332	"Promoter"
"GPSM2"	0	1	-20.8174414060375	-12.1259835856908	2	1.93556503982425e-06	0	"Promoter"
"GSTM4"	0	1	-20.8005515457899	-11.2604805986725	6	1.93614965662386e-06	444782.277228109	"Promoter"
"KCNQ2"	-0.311642265100122	6.71398313783356e-07	-47.0111096337778	-11.3508617436802	4	0.00408163265306122	74.5	"Promoter"
"KIAA1324"	-0.355048379987572	3.43755148110887e-06	-17.4439828902692	-8.72730449198201	76	2.08587114322426e-06	3671718.38367619	"Promoter"
"LINC00582"	0	1	-47.0111096337778	-10.9854757285667	4	0.00078125	274.555555555556	"Promoter"
"MFAP5"	0	1	-47.0111096337778	-11.3065961359809	3	0.000574052812858783	564	"Promoter"
"MIR3607"	0	1	-47.0111096337778	-10.8146408520392	7	2.10795246145609e-06	2006218.75266626	"Promoter"
"NAP1L4"	-0.185722991409126	0.00334978291663959	-47.0111096337778	-11.0717093860781	6	0.0017636684303351	336.5	"Promoter"
"PALMD"	-0.362935946463061	1.45780266882272e-10	-47.0111096337778	-9.61380250929347	11	0.0909090909090909	55	"Promoter"
"PSMA5"	-0.134746130260986	0.00196461334411802	-20.7304065783886	-11.1564605541659	7	1.93591351887128e-06	12371.1795123934	"Promoter"
"RNU7-122P"	0	1	-20.0908242260478	-10.7926268385309	10	1.93620588838935e-06	482126.807868407	"Promoter"
"RNU7-71P"	0	1	-47.0111096337778	-11.8235139964319	2	0.125	0.25	"Promoter"
"RP11-20D14.3"	0	1	-47.0111096337778	-11.3065961359811	3	0.000574052812858783	564	"Promoter"
"RP11-295G20.2"	0	1	-47.0111096337778	-10.7467583618348	6	0.00121359223300971	2895.55555555555	"Promoter"
"RP11-346C20.3"	0	1	-47.0111096337778	-11.2701287582482	4	0.166666666666667	0.25	"Promoter"
"RP11-346C20.4"	0	1	-47.0111096337778	-11.2701287582486	4	0.166666666666667	0.25	"Promoter"
"RP11-358D14.2"	-0.311642265100122	6.71398313783356e-07	-47.0111096337778	-11.3508617436802	4	0.00408163265306122	74.5	"Promoter"
"SARS"	0	1	-20.7905947174223	-11.428710143833	5	1.93615340530661e-06	222406.748908173	"Promoter"
"SCARNA2"	0	1	-20.8174414068659	-12.1259835856914	2	1.93556503982425e-06	0	"Promoter"
"SIAE"	0	1	-47.0111096337778	-10.4753111405925	15	0.00138121546961326	938.646413797127	"Promoter"
"SIPA1L2"	0	1	-47.0111096337778	-12.1053564074519	1	0.000778816199376947	0	"Promoter"
"SORCS2"	0.0294601119779335	0.0105902646614636	-47.0111096337778	-9.36114778897587	19	0.00216450216450216	3688.28585858586	"Promoter"
"SORT1"	-0.161126302906601	0.00615337504170419	-20.6645884556339	-9.86324625016057	26	1.93608967967396e-06	555171.504025124	"Promoter"
"SPA17"	0	1	-47.0111096337778	-10.4753111405927	15	0.00138121546961326	938.646413797127	"Promoter"
"SYPL2"	-0.122086542223723	0.0231419881165522	-20.7451375838309	-11.4475193035245	5	1.93591351887128e-06	1.3684988179669	"Promoter"
"TBRG1"	0	1	-47.0111096337778	-11.4978789815056	3	0.00098135426889107	508.021005921585	"Promoter"
"TSNAX"	0	1	-47.0111096337778	-10.7467583618354	6	0.00121359223300971	2895.55555555555	"Promoter"
"TSNAX-DISC1"	0	1	-47.0111096337778	-10.7467583618352	6	0.00121359223300971	2895.55555555555	"Promoter"
"ZCCHC9"	0.309958613532902	6.05039072372018e-06	-47.0111096337778	-9.53649093490661	29	1.95492337677825e-06	836784.946726191	"Promoter"
"ZFHX3"	0	1	-47.0111096337778	-11.270128758249	4	0.166666666666667	0.25	"Promoter"
