node	mux	agg	layer1	layer2	layer3	layer4
19331	439.820070934389	4.6117808	0	0	0	2.3058904
22483	379.255798134999	6.115715	0	0	0	3.0578575
24095	321.293173075	8.62098867338414	0	0	0	4.31049433669207
23836	289.545854004	7.1206472	0	0	0	3.5603236
23538	286.912994764999	5.04130793453158	0	0	0	2.52065396726579
24094	276.54458572	2.4631268	0	0	0	1.2315634
24096	267.013873215	2.4631276	0	0	0	1.2315638
20215	263.683951999997	4.1444688	0	0	0	2.0722344
23067	248.254326051332	10.7855636928796	0	0	0	5.39278184643979
23068	247.254976323404	8.9496838738971	0	0	0	4.47484193694855
23537	242.4675474	6.16083718488914	0	0	0	3.08041859244457
20286	235.476772045	8.47206757845253	0	0	0	4.23603378922627
28043	232.731043100001	3.68424464710878	0	0	0	1.84212232355439
22578	229.439400435001	3.68424472355439	0	0	0	1.8421223617772
23584	227.786242894999	6.96132696899274	0	0	0	3.48066348449637
19829	227.048252849999	4.91232624710878	0	0	0	2.45616312355439
20217	225.002365350001	6.140408	0	0	0	3.070204
20099	215.521785358501	4.17420961617414	0	0	0	2.08710480808707
23389	207.063082587	4.90377988851165	0	0	0	2.45188994425582
23977	204.136073266999	73.684893095067	0	0	0	36.8424465475335
19714	203.2920338725	5.88259605163914	0	0	0	2.94129802581957
23585	201.952210503001	5.76084480134248	0	0	0	2.88042240067124
21962	200.814091007	6.40614092259049	0	0	0	3.20307046129524
23539	200.29567752	8.0556979196156	0	0	0	4.0278489598078
19583	199.106472260001	3.62287377615847	0	0	0	1.81143688807924
19213	193.555968846605	4.61188246819857	0	0	0	2.30594123409929
25877	187.277991272084	2.1054812	0	0	0	1.0527406
30180	186.12923045	2.4561632	0	0	0	1.2280816
29388	185.35253715	1.2513006	0	0	0	0.6256503
22005	185.119067385498	5.44429511763489	0	0	0	2.72214755881745
24119	182.8302214	8.62092417706931	0	0	0	4.31046208853466
29389	182.80800145	1.2286732	0	0	0	0.6143366
30183	179.2623099	2.410658	0	0	0	1.205329
23443	177.42871255	2.43489891725233	0	0	0	1.21744945862617
22702	175.36572942	5.65868808217153	0	0	0	2.82934404108576
20202	175.29979	4.35883675920252	0	0	0	2.17941837960126
23750	173.46620283293	8.666539	0	0	0	4.3332695
21056	172.6781999	5.721394	0	0	0	2.860697
23801	172.654927284627	5.19992328038869	0	0	0	2.59996164019434
30177	171.1724469	1.3453032	0	0	0	0.6726516
30178	170.813596	6.3538272	0	0	0	3.1769136
