	tf	target	confidence	mor
767	ELK3	GPR1	E	-1
768	ELK3	GPR176	E	-1
769	ELK3	GUCY1A2	E	-1
770	ELK3	HS3ST1	E	-1
771	ELK3	MEOX1	E	-1
772	ELK3	MYO10	E	-1
773	ELK3	NUTM1	E	-1
774	ELK3	OSBPL10	E	-1
775	ELK3	PAPPA	E	-1
776	ELK3	TFPI2	E	-1
777	ELK3	THAP10	E	-1
778	EMX1	CYP2C19	E	1
779	EMX1	IRX5	E	1
780	EMX1	LMO1	E	1
781	EMX1	PKIB	E	1
782	EMX2	AVPR1A	E	1
783	EMX2	CTTNBP2	E	1
784	EMX2	FGFR2	E	1
785	EMX2	MMP28	E	1
786	EMX2	NAV2	E	1
787	EMX2	RGMA	E	1
788	EN1	FOXP2	E	1
789	EN1	MEOX1	E	1
790	EN1	SLC18A1	E	1
791	EN2	EGF	E	1
792	EN2	GPR1	E	1
793	EN2	MEOX1	E	1
794	EN2	PPBP	E	1
795	EN2	SLC18A1	E	1
796	EN2	SYCP2L	E	1
797	ERF	NUTM1	E	-1
798	ERF	THAP10	E	-1
799	ESR1	CAV2	A	1
800	ESR1	CYP2C19	A	-1
801	ESR1	EGF	A	1
802	ESR1	PTPRG	A	1
803	ESRRB	CORO2B	E	1
804	ESRRB	OSBPL10	E	1
805	ESRRB	SCN3A	E	1
806	ESRRB	SPIB	E	1
807	ESRRB	TGM5	E	1
808	ESRRB	TNNT1	E	1
809	ESRRG	CACNA2D1	E	1
810	ESRRG	CORO2B	E	1
811	ESRRG	EGF	E	1
812	ESRRG	EPCAM	E	1
813	ESRRG	OSBPL10	E	1
814	ESRRG	SCN3A	E	1
815	ESRRG	SPIB	E	1
816	ESRRG	TGM5	E	1
817	ESRRG	TNNT1	E	1
818	ESX1	MEOX1	E	1
819	ESX1	PPBP	E	1
820	ESX1	RGMA	E	1
821	ESX1	SEC16B	E	1
822	ESX1	SLC18A1	E	1
823	ESX1	SYCP2L	E	1
824	ETV2	C2orf50	E	1
825	ETV2	NAV2	E	1
826	ETV2	STEAP1B	E	1
827	ETV2	THAP10	E	1
828	ETV3	NDFIP2	E	-1
829	ETV3	NUTM1	E	-1
830	ETV3	THAP10	E	-1
831	ETV4	AGTR1	A	1
832	ETV5	BGN	E	1
833	ETV5	CORO2B	E	1
834	ETV5	GPR176	E	1
835	ETV5	IRX5	E	1
836	ETV5	PPBP	E	1
837	ETV5	THAP10	E	1
838	ETV6	PTPRG	D	-1
839	ETV7	GJA1	E	-1
840	ETV7	SPIB	E	-1
841	EVX1	NAV2	E	1
842	EVX1	OLFM3	E	1
843	EVX1	PKIB	E	1
844	EVX1	SPINK2	E	1
845	EVX2	CSRNP3	E	1
846	EVX2	NAV2	E	1
847	EVX2	PKIB	E	1
848	EVX2	SLC18A1	E	1
849	EVX2	SPINK2	E	1
850	FEV	CAV2	E	-1
851	FEV	COL2A1	E	-1
852	FEV	NUTM1	E	-1
853	FEV	STXBP5L	E	-1
854	FEV	THAP10	E	-1
855	FEV	TMEM200A	E	-1
856	FEZF1	KIF1A	E	1
857	FEZF1	PKIB	E	1
858	FEZF1	SEC16B	E	1
859	FEZF1	SEMA3D	E	1
860	FEZF1	SHH	E	1
861	FEZF1	SLC6A4	E	1
862	FEZF2	CYP24A1	E	1
863	FEZF2	OLFM3	E	1
864	FEZF2	TCL1A	E	1
865	FIGLA	CLNK	E	1
866	FIGLA	IGSF11	E	1
867	FIGLA	SEC16B	E	1
868	FIGLA	WFS1	E	1
869	FOSB	BCL2L14	E	1
870	FOSB	CA3	E	1
871	FOSB	EPCAM	E	1
872	FOSB	IL31RA	E	1
873	FOSB	KLF6	E	1
874	FOXA3	CYP2C19	E	1
875	FOXA3	BCL2L14	E	1
876	FOXA3	EGF	E	1
877	FOXA3	EPCAM	E	1
878	FOXA3	FNDC1	E	1
879	FOXA3	FOXP2	E	1
880	FOXA3	MNX1	E	1
881	FOXA3	NAV2	E	1
882	FOXA3	NUTM1	E	1
883	FOXA3	PGA4	E	1
884	FOXA3	SHH	E	1
885	FOXB1	KDM4E	E	1
886	FOXB1	STOX2	E	1
887	FOXB1	SYCP2L	E	1
888	FOXC1	AVPR1A	E	1
889	FOXC1	BGN	E	1
890	FOXC1	CAV2	E	1
891	FOXC1	CLEC14A	E	1
892	FOXC1	CR2	E	1
893	FOXC1	FNDC1	E	1
894	FOXC1	FOXP2	E	1
895	FOXC1	GPC4	E	1
896	FOXC1	GPC6	E	1
897	FOXC1	KDM4E	E	1
898	FOXC1	NAV2	E	1
899	FOXC1	RGMA	E	1
900	FOXC1	STOX2	E	1
901	FOXC1	SYCP2L	E	1
902	FOXC1	TIMP3	E	1
903	FOXC2	BGN	E	1
904	FOXC2	CLNK	E	1
905	FOXC2	CR2	E	1
906	FOXC2	CTNNA3	E	1
907	FOXC2	FOXP2	E	1
908	FOXC2	KDM4E	E	1
909	FOXC2	MEOX1	E	1
910	FOXD1	BCL2L14	E	1
911	FOXD1	HPGDS	E	1
912	FOXD1	KIF1A	E	1
913	FOXD1	STEAP1B	E	1
914	FOXD2	KLF6	E	1
915	FOXD2	NAV2	E	1
916	FOXD2	NEBL	E	1
917	FOXD2	SYCP2L	E	1
918	FOXD3	CERS1	E	1
919	FOXD3	CORO2B	E	1
920	FOXD3	CTNNA3	E	1
921	FOXD3	IGSF11	E	1
922	FOXD3	KIF1A	E	1
923	FOXD3	STEAP1B	E	1
924	FOXD3	TMEFF2	E	1
925	FOXE1	EPCAM	E	1
926	FOXE1	SHH	E	1
927	FOXF1	CACNA2D1	E	1
928	FOXF1	GNG11	E	1
929	FOXF2	BGN	E	1
930	FOXF2	CLEC14A	E	1
931	FOXF2	CORO2B	E	1
932	FOXF2	FOXP2	E	1
933	FOXF2	GREM2	E	1
934	FOXF2	SLC6A2	E	1
935	FOXF2	TMEM200A	E	1
936	FOXF2	TP53AIP1	E	1
937	FOXG1	CERS1	E	1
938	FOXG1	CYP2C19	E	1
939	FOXG1	KIF1A	E	1
940	FOXG1	OLFM3	E	1
941	FOXG1	SEMA3D	E	1
942	FOXG1	SLC6A2	E	1
943	FOXG1	STXBP5L	E	1
944	FOXG1	SYCP2L	E	1
945	FOXH1	KIF1A	E	1
946	FOXH1	NEBL	E	1
947	FOXH1	SYCP2L	E	1
948	FOXH1	USP6	E	1
949	FOXI1	DMRT2	E	1
950	FOXI1	KLF6	E	1
951	FOXI1	NAV2	E	1
952	FOXI1	NDST3	E	1
953	FOXI1	NEBL	E	1
954	FOXI1	SLC6A2	E	1
955	FOXI1	SYCP2L	E	1
956	FOXI1	SYNM	E	1
957	FOXJ1	ASPM	E	1
958	FOXJ1	ABHD17C	E	1
959	FOXJ1	ADGB	E	1
960	FOXJ1	AGR3	E	1
961	FOXJ1	ALDH3A1	E	1
962	FOXJ1	AP1M2	E	1
963	FOXJ1	ARHGAP40	E	1
964	FOXJ1	ARMC3	E	1
965	FOXJ1	ARX	E	1
966	FOXJ1	B3GNT3	E	1
967	FOXJ1	BCL11B	E	1
968	FOXJ1	C16orf71	E	1
969	FOXJ1	C1orf158	E	1
970	FOXJ1	C1orf194	E	1
971	FOXJ1	C20orf85	E	1
972	FOXJ1	C9orf116	E	1
973	FOXJ1	CACNG6	E	1
974	FOXJ1	CATIP	E	1
975	FOXJ1	CCDC113	E	1
976	FOXJ1	CCDC114	E	1
977	FOXJ1	CCDC157	E	1
978	FOXJ1	CCDC170	E	1
979	FOXJ1	CCDC173	E	1
980	FOXJ1	CCDC187	E	1
981	FOXJ1	CCDC40	E	1
982	FOXJ1	CCDC81	E	1
983	FOXJ1	CCNO	E	1
984	FOXJ1	CD164L2	E	1
985	FOXJ1	CDCP1	E	1
986	FOXJ1	CDHR4	E	1
987	FOXJ1	CELSR2	E	1
988	FOXJ1	CFAP100	E	1
989	FOXJ1	CFAP157	E	1
990	FOXJ1	CFAP300	E	1
991	FOXJ1	CFAP46	E	1
992	FOXJ1	CFAP52	E	1
993	FOXJ1	CFAP65	E	1
994	FOXJ1	CFAP73	E	1
995	FOXJ1	CLBA1	E	1
996	FOXJ1	CLDN3	E	1
997	FOXJ1	CLDN8	E	1
998	FOXJ1	CNGB1	E	1
999	FOXJ1	CYP24A1	E	1
1000	FOXJ1	DAW1	E	1
1001	FOXJ1	DCDC1	E	1
1002	FOXJ1	DCDC2	E	1
1003	FOXJ1	DEF6	E	1
1004	FOXJ1	DNAAF3	E	1
1005	FOXJ1	DNAH12	E	1
1006	FOXJ1	DNAH3	E	1
1007	FOXJ1	DNAH9	E	1
1008	FOXJ1	DNAI1	E	1
1009	FOXJ1	DNAI2	E	1
1010	FOXJ1	DNAI4	E	1
1011	FOXJ1	DRC1	E	1
1012	FOXJ1	DRC7	E	1
1013	FOXJ1	DYNC2I2	E	1
1014	FOXJ1	DYNLRB2	E	1
1015	FOXJ1	EDN3	E	1
1016	FOXJ1	EFHB	E	1
1017	FOXJ1	ELAPOR1	E	1
1018	FOXJ1	ELMO3	E	1
1019	FOXJ1	EML2	E	1
1020	FOXJ1	ENKUR	E	1
1021	FOXJ1	EPCAM	E	1
1022	FOXJ1	ESPN	E	1
1023	FOXJ1	FAM166C	E	1
1024	FOXJ1	FAM181A	E	1
1025	FOXJ1	FAM81B	E	1
1026	FOXJ1	FAM83E	E	1
1027	FOXJ1	FAM83H	E	1
1028	FOXJ1	FBXL16	E	1
1029	FOXJ1	FBXO15	E	1
1030	FOXJ1	FBXW9	E	1
1031	FOXJ1	FGFR3	E	1
1032	FOXJ1	FYB2	E	1
1033	FOXJ1	GABRA3	E	1
1034	FOXJ1	GAS2L2	E	1
1035	FOXJ1	GSTO2	E	1
1036	FOXJ1	HNF1B	E	1
1037	FOXJ1	HNF4A	E	1
1038	FOXJ1	HYDIN	E	1
1039	FOXJ1	ILDR1	E	1
1040	FOXJ1	IQANK1	E	1
1041	FOXJ1	IQCA1	E	1
1042	FOXJ1	IQCF3	E	1
1043	FOXJ1	IQCG	E	1
1044	FOXJ1	IQCH	E	1
1045	FOXJ1	JPT1	E	1
1046	FOXJ1	KCNC3	E	1
1047	FOXJ1	KIF19	E	1
1048	FOXJ1	LRFN2	E	1
1049	FOXJ1	LRRIQ1	E	1
1050	FOXJ1	LY6H	E	1
1051	FOXJ1	MANEAL	E	1
1052	FOXJ1	MAP3K19	E	1
1053	FOXJ1	MAPK15	E	1
1054	FOXJ1	MFSD6L	E	1
1055	FOXJ1	MORN2	E	1
1056	FOXJ1	MORN5	E	1
1057	FOXJ1	NEK11	E	1
1058	FOXJ1	NLRX1	E	1
1059	FOXJ1	NWD1	E	1
1060	FOXJ1	OTOP2	E	1
1061	FOXJ1	OTOP3	E	1
1062	FOXJ1	OTX1	E	1
1063	FOXJ1	OVOL2	E	1
1064	FOXJ1	PAX2	E	1
1065	FOXJ1	PDCL2	E	1
1066	FOXJ1	PFN2	E	1
1067	FOXJ1	PIFO	E	1
1068	FOXJ1	PLEKHS1	E	1
1069	FOXJ1	PLPPR3	E	1
1070	FOXJ1	PRDX5	E	1
1071	FOXJ1	RAB25	E	1
1072	FOXJ1	RBBP8NL	E	1
1073	FOXJ1	REEP6	E	1
1074	FOXJ1	RIBC1	E	1
1075	FOXJ1	RIBC2	E	1
1076	FOXJ1	RNF157	E	1
1077	FOXJ1	ROPN1L	E	1
1078	FOXJ1	RPL10L	E	1
1079	FOXJ1	RSPH1	E	1
1080	FOXJ1	S100A14	E	1
1081	FOXJ1	SDC1	E	1
1082	FOXJ1	SERPINA7	E	1
1083	FOXJ1	SHH	E	1
1084	FOXJ1	SLC1A5	E	1
1085	FOXJ1	SLC5A8	E	1
1086	FOXJ1	SMARCA4	E	1
1087	FOXJ1	SMIM22	E	1
1088	FOXJ1	SMKR1	E	1
1089	FOXJ1	SOWAHA	E	1
1090	FOXJ1	SOX9	E	1
1091	FOXJ1	SPA17	E	1
1092	FOXJ1	SPACA3	E	1
1093	FOXJ1	SPACA4	E	1
1094	FOXJ1	SPACA7	E	1
1095	FOXJ1	SPAG17	E	1
1096	FOXJ1	SPAG6	E	1
1097	FOXJ1	SPATA17	E	1
1098	FOXJ1	SPEF1	E	1
1099	FOXJ1	SPINT2	E	1
1100	FOXJ1	ST14	E	1
1101	FOXJ1	SYCE3	E	1
1102	FOXJ1	TBC1D2	E	1
1103	FOXJ1	TEKT1	E	1
1104	FOXJ1	TEKT2	E	1
1105	FOXJ1	TESMIN	E	1
1106	FOXJ1	TLCD1	E	1
1107	FOXJ1	TMEM270	E	1
1108	FOXJ1	TNNI3	E	1
1109	FOXJ1	TOR4A	E	1
1110	FOXJ1	TSPAN1	E	1
1111	FOXJ1	TSPAN6	E	1
1112	FOXJ1	TTC29	E	1
1113	FOXJ1	TTLL10	E	1
1114	FOXJ1	UBXN10	E	1
1115	FOXJ1	USP43	E	1
1116	FOXJ1	VWA3A	E	1
1117	FOXJ1	WDR93	E	1
1118	FOXJ1	WNT7A	E	1
1119	FOXJ1	WSCD1	E	1
1120	FOXJ1	WWC1	E	1
1121	FOXJ1	ZBBX	E	1
1122	FOXJ1	ZMYND12	E	1
1123	FOXJ1	ZNF296	E	1
1124	FOXJ1	ZPBP2	E	1
1125	FOXJ3	FOXP2	E	1
1126	FOXJ3	RRH	E	1
1127	FOXJ3	SLC6A2	E	1
1128	FOXL1	BGN	E	1
1129	FOXL1	CTNNA3	E	1
1130	FOXL1	GPR176	E	1
1131	FOXL1	KLF6	E	1
1132	FOXL1	MMP28	E	1
1133	FOXL1	NAV2	E	1
1134	FOXL1	NEBL	E	1
1135	FOXL1	SCN3A	E	1
1136	FOXL1	SYCP2L	E	1
1137	FOXL1	TMEM200A	E	1
1138	FOXL2	CYP17A1	A	1
1139	FOXN1	CYP24A1	E	1
1140	FOXN1	TACSTD2	E	1
1141	FOXN1	TP53AIP1	E	1
1142	FOXN4	PLIN1	E	1
1143	FOXN4	SLC7A10	E	1
1144	FOXO1	TIMP3	A	-1
1145	FOXO6	KLF6	E	1
1146	FOXO6	NAV2	E	1
1147	FOXO6	NEBL	E	1
1148	FOXO6	NINL	E	1
1149	FOXO6	SYCP2L	E	1
1150	FOXO6	WFS1	E	1
1151	FOXP1	AFF3	B	-1
1152	FOXP1	NAV2	B	-1
1153	FOXP2	CNTNAP2	C	-1
1154	FOXP2	MET	C	-1
1155	FOXP2	PLAUR	C	1
1156	FOXP2	ACOT7	C	-1
1157	FOXP2	ARHGEF4	C	-1
1158	FOXP2	CDKN1A	C	-1
1159	FOXP2	DIP2C	C	-1
1160	FOXP2	FOXO3	C	-1
1161	FOXP2	FOXP1	C	-1
1162	FOXP2	FYN	C	-1
1163	FOXP2	GNAS	C	-1
1164	FOXP2	HIVEP3	C	-1
1165	FOXP2	IGF1R	C	-1
1166	FOXP2	KLHL23	C	-1
1167	FOXP2	MEIS2	C	-1
1168	FOXP2	MGAT1	C	-1
1169	FOXP2	MXI1	C	-1
1170	FOXP2	NECTIN2	C	-1
1171	FOXP2	NETO1	C	-1
1172	FOXP2	NR3C1	C	-1
1173	FOXP2	PBX1	C	-1
1174	FOXP2	PLEKHA5	C	-1
1175	FOXP2	PTCH1	C	-1
1176	FOXP2	RBFOX2	C	-1
1177	FOXP2	RIPOR1	C	-1
1178	FOXP2	RORA	C	-1
1179	FOXP2	RUNX1	C	-1
1180	FOXP2	SLC1A5	C	-1
1181	FOXP2	SLC8A2	C	-1
1182	FOXP2	STAT1	C	-1
1183	FOXP2	TCF4	C	-1
1184	FOXP2	TFAP4	C	-1
1185	FOXP2	TGIF1	C	-1
1186	FOXP2	TRIO	C	-1
1187	FOXP2	ZBTB4	C	-1
1188	FOXP2	ZNF395	C	-1
1189	FOXQ1	EPCAM	E	1
1190	FOXQ1	GPC6	E	1
1191	FOXQ1	NAV2	E	1
1192	FOXQ1	RASAL1	E	1
1193	FOXQ1	SEMA3D	E	1
1194	FOXS1	BGN	E	-1
1195	FOXS1	GNG11	E	-1
1196	FOXS1	GPR176	E	-1
1197	FOXS1	GUCY1A2	E	-1
1198	FOXS1	MEOX1	E	-1
1199	FOXS1	PLA2G4C	E	-1
1200	FOXS1	SEMA3D	E	-1
1201	GATA2	MS4A2	A	1
1202	GATA4	CYP17A1	C	1
1203	GATA5	CTTNBP2	E	1
1204	GATA6	CYP17A1	C	1
1205	GATA6	PKIB	C	1
1206	GATAD2A	RGN	E	-1
1207	GBX1	CAV2	E	1
1208	GBX1	MEOX1	E	1
1209	GBX1	PPBP	E	1
1210	GBX1	SLC18A1	E	1
1211	GBX1	SYCP2L	E	1
1212	GBX2	AVPR1A	E	1
1213	GBX2	CAV2	E	1
1214	GBX2	MEOX1	E	1
1215	GBX2	SEC16B	E	1
1216	GBX2	SLC18A1	E	1
1217	GCM1	MNX1	E	1
1218	GCM1	VLDLR	E	1
1219	GCM2	DDIT4L	E	1
1220	GCM2	TMEFF2	E	1
1221	GFI1	CACNA2D1	E	-1
1222	GFI1	CR2	E	-1
1223	GFI1	CTTNBP2	E	-1
1224	GFI1	CYP2C19	E	-1
1225	GFI1	FCRL1	E	-1
1226	GFI1	FRAS1	E	-1
1227	GFI1	GPR176	E	-1
1228	GFI1	NAV2	E	-1
1229	GFI1	SEMA3D	E	-1
1230	GFI1	SLC6A2	E	-1
1231	GFI1B	NAV2	C	1
1232	GLI1	SYNM	D	-1
1233	GLI3	SHH	D	1
1234	GLI4	VPREB3	E	1
1235	GLIS1	CAV2	E	1
1236	GLIS1	FOXP2	E	1
1237	GLIS1	GPC4	E	1
1238	GLIS1	GRIK4	E	1
1239	GLIS1	KIF1A	E	1
1240	GLIS2	BGN	E	1
1241	GLIS2	CD276	E	1
1242	GLIS2	CERS1	E	1
1243	GLIS2	CORO2B	E	1
1244	GLIS2	GPC4	E	1
1245	GLIS2	GPR176	E	1
1246	GLIS2	GRIK4	E	1
1247	GLIS2	KIF1A	E	1
1248	GLIS2	MDFI	E	1
1249	GLIS2	MNX1	E	1
1250	GLIS2	NDFIP2	E	1
1251	GLIS2	RGMA	E	1
1252	GLIS2	TMEM132E	E	1
1253	GLIS2	TRIM36	E	1
1254	GLIS3	CHST15	E	1
1255	GLIS3	GJA1	E	1
1256	GLIS3	GPC4	E	1
1257	GLIS3	KIF1A	E	1
1258	GLIS3	MNX1	E	1
1259	GLIS3	PAPPA	E	1
1260	GLIS3	TFPI2	E	1
1261	GLIS3	TGM5	E	1
1262	GLIS3	TMEM200A	E	1
1263	GLYR1	NAV2	D	1
1264	GMEB1	IRX5	E	1
1265	GMEB1	KIF1A	E	1
1266	GMEB1	STXBP5L	E	1
1267	GMEB1	TMEM132E	E	1
1268	GMEB2	EGF	E	1
1269	GMEB2	NEBL	E	1
1270	GMEB2	SCN3A	E	1
1271	GRHL1	CORO2B	E	1
1272	GRHL1	FOXP2	E	1
1273	GRHL1	NEBL	E	1
1274	GRHL1	RASAL1	E	1
1275	GRHL1	SCN3A	E	1
1276	GRHL1	TACSTD2	E	1
1277	GRHL3	RASAL1	E	1
1278	GRHL3	TACSTD2	E	1
1279	GRHL3	TGM5	E	1
1280	GSC	NAV2	E	1
1281	GSC	OSBPL10	E	1
1282	GSC	RGMA	E	1
1283	GSC2	NAV2	E	1
1284	GSC2	OSBPL10	E	1
1285	GSC2	RGMA	E	1
1286	GSX1	RRH	E	1
1287	GSX1	SEMA3D	E	1
1288	GSX1	STOX2	E	1
1289	GSX2	IRX5	E	1
1290	GSX2	NAV3	E	1
1291	GSX2	RRH	E	1
1292	GSX2	SEMA3D	E	1
1293	GSX2	SLC6A4	E	1
1294	GSX2	STOX2	E	1
1295	GTF2B	CACNA2D1	D	1
1296	GTF2B	CTNNA3	D	1
1297	GTF2B	FOXP2	D	1
1298	GTF2B	NAV3	D	1
1299	HAND1	LMO1	E	1
1300	HAND2	AGTR1	E	1
1301	HAND2	GPC4	E	1
1302	HAND2	IGSF11	E	1
1303	HAND2	KIF1A	E	1
1304	HAND2	WFS1	E	1
1305	HDX	TMEM200A	E	1
1306	HES1	COL2A1	D	-1
1307	HES1	CORIN	D	-1
1308	HES1	CPM	D	-1
1309	HES1	TP53AIP1	D	-1
1310	HES2	BCL2L14	E	-1
1311	HES2	GUCY1A2	E	-1
1312	HES2	PKIB	E	-1
1313	HES2	RASAL1	E	-1
1314	HES2	SYCP2L	E	-1
1315	HES2	TACSTD2	E	-1
1316	HES2	TP53AIP1	E	-1
1317	HES5	DLL4	E	-1
1318	HES5	PKIB	E	-1
1319	HES7	DLL4	E	-1
1320	HES7	PKIB	E	-1
1321	HESX1	MEOX1	E	1
1322	HESX1	SEC16B	E	1
1323	HEY1	COL2A1	E	1
1324	HEY1	CLEC14A	E	1
1325	HEY1	GNG11	E	1
1326	HEY1	PKIB	E	1
1327	HEY2	CLEC14A	E	1
1328	HEY2	CTNNA3	E	1
1329	HEY2	PKIB	E	1
1330	HEY2	SYNM	E	1
1331	HEYL	BGN	E	1
1332	HEYL	CORO2B	E	1
1333	HEYL	GPR176	E	1
1334	HEYL	TIMP3	E	1
1335	HIC1	VLDLR	D	-1
1336	HIC2	DOCK1	E	-1
1337	HIC2	KIF1A	E	-1
1338	HIC2	RGN	E	-1
1339	HIF3A	AFF3	E	1
1340	HIF3A	AGTR1	E	1
1341	HIF3A	CPM	E	1
1342	HIF3A	CTTNBP2	E	1
1343	HIF3A	GPC4	E	1
1344	HIF3A	PTPRG	E	1
1345	HIF3A	SCN3A	E	1
1346	HIF3A	TIMP3	E	1
1347	HIF3A	ZP1	E	1
1348	HIVEP1	PAPPA	E	1
1349	HIVEP2	GJA1	E	1
1350	HLF	ADAMTS18	E	1
1351	HLF	AGTR1	E	1
1352	HLF	CPM	E	1
1353	HLF	CTNNA3	E	1
1354	HLF	CTTNBP2	E	1
1355	HLF	FOXP2	E	1
1356	HLF	GPC4	E	1
1357	HLF	KIF1A	E	1
1358	HLF	NAV2	E	1
1359	HLF	NDST3	E	1
1360	HLF	RGN	E	1
1361	HLF	SEC16B	E	1
1362	HLF	SPIB	E	1
1363	HLF	SYNM	E	1
1364	HLX	CLDN5	E	1
1365	HLX	CLEC14A	E	1
1366	HLX	CORO2B	E	1
1367	HLX	DLL4	E	1
1368	HLX	GNG11	E	1
1369	HMG20B	CD276	E	1
1370	HMGA2	CD276	E	1
1371	HMGA2	NAV2	E	1
1372	HMX1	CORIN	E	1
1373	HMX1	FRAS1	E	1
1374	HMX1	HOXB8	E	1
1375	HMX1	IRX5	E	1
1376	HMX1	SLC6A2	E	1
1377	HMX1	SYCP2L	E	1
1378	HMX2	NAV3	E	1
1379	HMX2	SLC6A2	E	1
1380	HMX3	CORIN	E	1
1381	HMX3	OSBPL10	E	1
1382	HMX3	SLC6A2	E	1
1383	HOXA11	HOXA13	E	1
1384	HOXA11	RFPL4A	E	1
1385	HOXA11	ST18	E	1
1386	HOXA11	TMEM200A	E	1
1387	HOXA13	CDKN2A	E	1
1388	HOXA13	A1CF	E	1
1389	HOXA13	AACS	E	1
1390	HOXA13	AADAT	E	1
1391	HOXA13	AANAT	E	1
1392	HOXA13	AARS1	E	1
1393	HOXA13	ABCB5	E	1
1394	HOXA13	ABCC1	E	1
1395	HOXA13	ABHD3	E	1
1396	HOXA13	ABI2	E	1
1397	HOXA13	ABL2	E	1
1398	HOXA13	ACACA	E	1
1399	HOXA13	ACADM	E	1
1400	HOXA13	ACCSL	E	1
1401	HOXA13	ACSL1	E	1
1402	HOXA13	ACTA2	E	1
1403	HOXA13	ACVR1	E	1
1404	HOXA13	ADAM17	E	1
1405	HOXA13	ADAM2	E	1
1406	HOXA13	ADAM28	E	1
1407	HOXA13	ADAM30	E	1
1408	HOXA13	ADGRE2	E	1
1409	HOXA13	ADGRF3	E	1
1410	HOXA13	ADRA1B	E	1
1411	HOXA13	AKR1C1	E	1
1412	HOXA13	AKR1C2	E	1
1413	HOXA13	AKR1C3	E	1
1414	HOXA13	ALAS2	E	1
1415	HOXA13	ALCAM	E	1
1416	HOXA13	ALDH8A1	E	1
1417	HOXA13	ALPK1	E	1
1418	HOXA13	AMPH	E	1
1419	HOXA13	AMY1B	E	1
1420	HOXA13	AMZ1	E	1
1421	HOXA13	ANKFY1	E	1
1422	HOXA13	ANKRD30A	E	1
1423	HOXA13	ANKRD36B	E	1
1424	HOXA13	ANKRD40	E	1
1425	HOXA13	ANKS1B	E	1
1426	HOXA13	ANO2	E	1
1427	HOXA13	ANP32D	E	1
1428	HOXA13	AP5S1	E	1
1429	HOXA13	APCS	E	1
1430	HOXA13	APOL3	E	1
1431	HOXA13	ARHGAP11B	E	1
1432	HOXA13	ARHGAP32	E	1
1433	HOXA13	ARL17B	E	1
1434	HOXA13	ASF1B	E	1
1435	HOXA13	ASPA	E	1
1436	HOXA13	ASPM	E	1
1437	HOXA13	ASTN1	E	1
1438	HOXA13	ASXL1	E	1
1439	HOXA13	ATM	E	1
1440	HOXA13	ATOH1	E	1
1441	HOXA13	ATP13A5	E	1
1442	HOXA13	ATP2C2	E	1
1443	HOXA13	ATP5F1B	E	1
1444	HOXA13	ATP6V1E1	E	1
1445	HOXA13	ATRIP	E	1
1446	HOXA13	AURKB	E	1
1447	HOXA13	AVPR1B	E	1
1448	HOXA13	AWAT2	E	1
1449	HOXA13	AZI2	E	1
1450	HOXA13	BAG6	E	1
1451	HOXA13	BAK1	E	1
1452	HOXA13	BAP1	E	1
1453	HOXA13	BAZ1A	E	1
1454	HOXA13	BCAS1	E	1
1455	HOXA13	BCORL1	E	1
1456	HOXA13	BDNF	E	1
1457	HOXA13	BDP1	E	1
1458	HOXA13	BEND6	E	1
1459	HOXA13	BIRC2	E	1
1460	HOXA13	BLZF1	E	1
1461	HOXA13	BMP10	E	1
1462	HOXA13	BMP4	E	1
1463	HOXA13	BOK	E	1
1464	HOXA13	BPIFA3	E	1
1465	HOXA13	BRD3	E	1
1466	HOXA13	BRS3	E	1
1467	HOXA13	BRWD3	E	1
1468	HOXA13	BTBD11	E	1
1469	HOXA13	BTBD3	E	1
1470	HOXA13	C10orf67	E	1
1471	HOXA13	C12orf50	E	1
1472	HOXA13	C19orf53	E	1
1473	HOXA13	C1orf94	E	1
1474	HOXA13	C2	E	1
1475	HOXA13	C2CD2	E	1
1476	HOXA13	C3orf22	E	1
1477	HOXA13	C5orf24	E	1
1478	HOXA13	CAAP1	E	1
1479	HOXA13	CACNA1A	E	1
1480	HOXA13	CACNA1D	E	1
1481	HOXA13	CACNB1	E	1
1482	HOXA13	CAPN2	E	1
1483	HOXA13	CAPN9	E	1
1484	HOXA13	CARD10	E	1
1485	HOXA13	CBWD5	E	1
1486	HOXA13	CBY2	E	1
1487	HOXA13	CCDC7	E	1
1488	HOXA13	CCDC70	E	1
1489	HOXA13	CCDC88C	E	1
1490	HOXA13	CCNB3	E	1
1491	HOXA13	CDH22	E	1
1492	HOXA13	CDH26	E	1
1493	HOXA13	CDK2AP1	E	1
1494	HOXA13	CDR2L	E	1
1495	HOXA13	CELF6	E	1
1496	HOXA13	CEMIP2	E	1
1497	HOXA13	CENPC	E	1
1498	HOXA13	CENPL	E	1
1499	HOXA13	CEP192	E	1
1500	HOXA13	CEP290	E	1
1501	HOXA13	CEP83	E	1
1502	HOXA13	CFAP69	E	1
1503	HOXA13	CFAP92	E	1
1504	HOXA13	CFB	E	1
1505	HOXA13	CFHR5	E	1
1506	HOXA13	CGGBP1	E	1
1507	HOXA13	CHD9	E	1
1508	HOXA13	CHIC1	E	1
1509	HOXA13	CHN2	E	1
1510	HOXA13	CHST10	E	1
1511	HOXA13	CLC	E	1
1512	HOXA13	CLCF1	E	1
1513	HOXA13	CLDND1	E	1
1514	HOXA13	CLEC4D	E	1
1515	HOXA13	CLGN	E	1
1516	HOXA13	CLIC5	E	1
1517	HOXA13	CNBD1	E	1
1518	HOXA13	CNTN4	E	1
