"tf"	"target"	"weight_corr"	"weight"	"weight_corr_scaled"
"POU4F1"	"KPNA2"	0.236888642809924	-22.2962424830054	0.236888642809924
"TRERF1"	"HNMT"	-0.0837656105210414	-0.926408041130052	0.0837656105210414
"ZNF555"	"CSAD"	0.242155324002167	26.0467789827338	0.242155324002167
"ZNF296"	"RLF"	0.0305180028067629	-0.152534023750601	0.0305180028067629
"ZNF101"	"SLC2A10"	0.0792017243292988	-19.7660875668978	0.0792017243292988
"CENPB"	"OTUD7B"	-0.504833641737606	0.231619394302455	0.504833641737606
"THRB"	"SNX25"	0.0904427404398702	8.56365860881221	0.0904427404398702
"ZNF200"	"CHRNG"	0.178444855516593	10.8310905698159	0.178444855516593
"ZNF267"	"STRADA"	-0.00785803360182796	-21.9065209412915	0.00785803360182796
"ZNF658"	"ERMN"	-0.148384710153415	-3.42953527792013	0.148384710153415
"ZNF791"	"WFDC1"	0.372047177012489	-22.9662403407199	0.372047177012489
"ZNF385A"	"DYNC1H1"	0.378192760371757	22.1626252038223	0.378192760371757
"ZNF497"	"LMOD1"	0.0750311899097198	-13.6364753679556	0.0750311899097198
"ZNF10"	"CUL1"	0.595691140707152	33.2572091949834	0.595691140707152
"ZNF598"	"ROMO1"	0.12183826043905	0.926056753903812	0.12183826043905
"ZBTB4"	"SGK2"	0.0989289966721767	3.84874737612023	0.0989289966721767
"ZNF626"	"ZNF585B"	0.508226373828577	5.52274006552373	0.508226373828577
"CASZ1"	"DGAT2"	-0.238570394559159	-17.731570614031	0.238570394559159
"ZNF174"	"CPNE8"	0.138483055745258	-0.642928754893451	0.138483055745258
"ZNF205"	"ZBED3"	-0.0207861065157138	17.8582498955094	0.0207861065157138
"IRF1"	"FUT7"	0.0598719360570417	28.8851808633709	0.0598719360570417
"ZNF189"	"ASMT"	0.141001186754119	24.0873501548862	0.141001186754119
"ZNF780B"	"CRNKL1"	-0.255714262803253	21.5081543788757	0.255714262803253
"ZNF684"	"DDHD2"	0.0164306858029675	8.67697360350236	0.0164306858029675
"ZNF703"	"RNF141"	-0.0984281686788599	23.4268931173367	0.0984281686788599
"MNT"	"COQ9"	0.0706104380952119	24.850128291659	0.0706104380952119
"ZNF197"	"CDKN2AIPNL"	-0.502492966463756	-4.43965682049143	0.502492966463756
"ZNF93"	"GMEB1"	0.146199683514337	12.833722975396	0.146199683514337
"ZNF512B"	"ZNF101"	0.353561799778218	25.7758091262415	0.353561799778218
"ATF6B"	"CCNE2"	-0.0735205520056335	19.8196979843764	0.0735205520056335
"OVOL1"	"KCNK17"	0.55196178801325	6.59688242530604	0.55196178801325
"ZNF502"	"TINAGL1"	0.247039290873916	12.977745508391	0.247039290873916
"AHDC1"	"MTCP1"	0.231484133987978	-1.33201730761402	0.231484133987978
"ZNF354B"	"NOTCH3"	0.294659465743992	9.12732697322964	0.294659465743992
"ZNF281"	"DHRS12"	0.0317580676451229	-19.0544660174258	0.0317580676451229
"CREB3"	"CRYZ"	0.521021433466953	19.8036090292211	0.521021433466953
"NAIF1"	"DCBLD1"	0.359654239908164	2.80175997576018	0.359654239908164
"ZSCAN20"	"DOCK3"	0.338491602690528	1.65348764291377	0.338491602690528
"ZNF189"	"TCEAL8"	0.568461839176493	-19.6387030907807	0.568461839176493
"RFX7"	"VPS33B"	0.405332177471573	-31.0523001120729	0.405332177471573
"RARB"	"GOT1"	-0.0619893318373574	-4.74061229344345	0.0619893318373574
"ZNF660"	"CCDC74A"	-0.0752349966403046	1.25275400422089	0.0752349966403046
"ZNF397"	"EML3"	0.363700156187234	24.254427995654	0.363700156187234
"ZNF721"	"NCF2"	-0.661891053812022	9.13698957547524	0.661891053812022
"ZNF718"	"NAA20"	0.484687698409915	1.33699989545195	0.484687698409915
"ZNF512B"	"ZNF513"	0.826841534475126	21.2395691601716	0.826841534475126
"TEAD2"	"SHC1"	0.39391743144171	9.7485614871979	0.39391743144171
"ZNF484"	"ILDR1"	0.542967167197547	-3.39120713778521	0.542967167197547
"RXRB"	"PLCXD2"	0.0624396014536509	8.65376313349323	0.0624396014536509
"FOXH1"	"DNAJC18"	0.1000279774077	-9.38114235648497	0.1000279774077
"ZBED2"	"PTS"	-0.214549789185247	-0.556463477590269	0.214549789185247
"ZSCAN23"	"NPAS1"	0.772679950944978	0.112585047308439	0.772679950944978
"ZSCAN20"	"RBBP5"	0.213943392523288	15.1170063320284	0.213943392523288
"HEYL"	"CBWD3"	0.324969124724919	-13.2430618253305	0.324969124724919
"ATF4"	"OFD1"	0.471017407904434	50.1230648066559	0.471017407904434
"ZNF718"	"ATP8B1"	0.297352302453838	0.936896423742886	0.297352302453838
"ZNF334"	"GIMAP4"	-0.660221283644733	15.0491032162221	0.660221283644733
"MNT"	"DTX2"	0.682823206634657	18.3447469665663	0.682823206634657
"DZIP1"	"GBGT1"	0.256279448814041	-0.557951178208124	0.256279448814041
"ZNF483"	"PSMF1"	0.177770079266651	-39.8667621685016	0.177770079266651
"ZNF446"	"PPP2R1A"	0.0902234247928025	28.7767075564372	0.0902234247928025
"ZNF37A"	"MED13L"	-0.141411323652411	-6.41405776165744	0.141411323652411
"ZNF391"	"P2RX2"	-0.317184659836556	5.62652055588969	0.317184659836556
"ZBTB41"	"DOK1"	0.439569731195672	19.3508893297826	0.439569731195672
"FOXM1"	"GLS2"	-0.312105479781993	27.3245963947325	0.312105479781993
"POU2AF1"	"FKBP3"	-0.451311962005711	-8.95576574574313	0.451311962005711
"ZNF229"	"OAS3"	-0.154828080943725	22.6200818884423	0.154828080943725
"ZNF585A"	"DCPS"	-0.032661522729141	9.26461815738303	0.032661522729141
"HIC1"	"VPS4A"	-0.380627495453568	1.71897686108607	0.380627495453568
"MYCN"	"CDH1"	-0.0645633711689755	-38.7958908641469	0.0645633711689755
"ZNF821"	"LIN37"	0.471176756685769	12.9610709331837	0.471176756685769
"ZBTB26"	"LSM7"	0.173720060733776	18.2130973347375	0.173720060733776
"IRF1"	"PPARA"	-0.304576419428683	28.8417356755783	0.304576419428683
"FOXO3"	"DSP"	0.0976545389976031	-8.72898567405669	0.0976545389976031
"NFIL3"	"SLC7A6OS"	-0.172565386146048	-2.37130695126922	0.172565386146048
"ZNF273"	"NUP210L"	-0.135442964532898	48.3416274068197	0.135442964532898
"ZNF578"	"FAHD2A"	-0.182167296054357	-0.940003369936898	0.182167296054357
"FOSB"	"NBEAL1"	-0.233606144534822	38.10735163031	0.233606144534822
"SREBF2"	"TAF4"	-0.099009342681491	26.4435049308248	0.099009342681491
"ZNF620"	"FBXO36"	0.275679202274499	21.8353865652555	0.275679202274499
"ZXDC"	"SDSL"	0.201447632782447	-24.5421622618172	0.201447632782447
"HMG20B"	"THSD1P1"	0.506563877853615	24.9127751365981	0.506563877853615
"CEBPA"	"PHOSPHO2"	-0.314838499353505	-0.252505862001613	0.314838499353505
"MNT"	"PAFAH2"	0.486515466712212	12.8716783494887	0.486515466712212
"FOXP1"	"AKAP10"	0.101476880865103	37.0541602114066	0.101476880865103
"ZNF513"	"ABCG2"	-0.417932734794052	13.2009187606391	0.417932734794052
"ZNF385A"	"IGSF8"	0.0672031117274124	8.16377298661776	0.0672031117274124
"SP100"	"SP140"	-0.452716175803733	-6.33111047555343	0.452716175803733
"TFAP4"	"NCALD"	-0.0802755382869661	-2.63805502530893	0.0802755382869661
"SOX15"	"ABCB1"	0.163189883104045	-5.15163650776075	0.163189883104045
"ZNF22"	"DBF4B"	0.204996479712333	13.160785729348	0.204996479712333
"TOPORS"	"NBR1"	-0.140209322051594	32.4969731688782	0.140209322051594
"ZNF763"	"LGR4"	0.00963068286449918	2.89980691108831	0.00963068286449918
"ZNF211"	"GNRH2"	0.0564393975635947	2.19256820228016	0.0564393975635947
"MESP1"	"CACNA1F"	0.156653575048298	-4.93772118491222	0.156653575048298
"NKX2-3"	"SERPINB9"	0.226812829213172	2.87781887403848	0.226812829213172
"TBX19"	"NR1I2"	0.25958355372069	-0.161390769267582	0.25958355372069
"ZNF620"	"ZNF502"	0.648518119427399	11.4735807450644	0.648518119427399
"ZNF324B"	"ING2"	0.0895858215627175	12.9996981270802	0.0895858215627175
"ZNF529"	"MAP3K7"	0.777546253832818	14.8593487295358	0.777546253832818
"GTF3A"	"LRRC61"	0.13361271971982	8.51024715639803	0.13361271971982
"ZNF683"	"PDZD4"	-0.535975827147768	6.25592852578221	0.535975827147768
"ZNF7"	"ABHD11"	0.63186069791533	16.4544868614429	0.63186069791533
"ZNF793"	"PCDHGB5"	0.250357905397512	4.27249490836611	0.250357905397512
"RORA"	"SLC30A4"	0.503646629030775	12.5642518368855	0.503646629030775
"ELK4"	"DGKD"	-0.0798119397518915	38.0060733184677	0.0798119397518915
"ZNF200"	"USP18"	0.269027547848315	-31.0831062835883	0.269027547848315
"CEBPA"	"NOC3L"	-0.0235603604481325	21.3680076051529	0.0235603604481325
"ZNF524"	"CELSR1"	0.383954495414263	-4.07364918528249	0.383954495414263
"KDM5B"	"FKBP15"	-0.426994088255244	50.9320787397891	0.426994088255244
"ZNF776"	"RNF103"	-0.177697169964884	-16.9405500509223	0.177697169964884
"ZNF467"	"FARSA"	0.457583795258136	17.4695546101353	0.457583795258136
"IRF3"	"JUP"	0.125347422538912	34.6469284020855	0.125347422538912
"ZNF287"	"TEKT5"	0.259221267549107	-18.5283031709043	0.259221267549107
"ZSCAN12"	"FANCF"	0.487062383068212	-28.2790305651319	0.487062383068212
"ZNF534"	"NBL1"	0.311662160782936	2.26799096049823	0.311662160782936
"ZNF777"	"PLOD1"	-0.462341364923474	20.7261468505228	0.462341364923474
"ZNF71"	"MGST1"	0.287033163489181	24.1064911832891	0.287033163489181
"ZFP3"	"PIPSL"	0.00880867290317576	4.04925652672528	0.00880867290317576
"ZNF721"	"HDAC4"	-0.101290246674746	8.32946122976119	0.101290246674746
"PPARD"	"ASTN2"	0.637066786588868	-1.54903824948085	0.637066786588868
"ZNF671"	"SNRPF"	0.559007389565966	16.5362128409543	0.559007389565966
"KDM5B"	"OPTN"	-0.489617548633897	53.6581271278213	0.489617548633897
"SP7"	"PITX1"	0.335650550409833	17.357141547862	0.335650550409833
"ZNF813"	"RNF10"	-0.359759982199873	-61.1657927345673	0.359759982199873
"ELF1"	"CAND1"	0.410901315804245	52.3702866813246	0.410901315804245
"NACC2"	"ZNF605"	-0.0432634458308116	1.20717991016229	0.0432634458308116
"NFAT5"	"DCTN1"	0.305987272613789	33.6426178382561	0.305987272613789
"FOXO4"	"MRPL52"	-0.719217685358456	17.7599814632252	0.719217685358456
"YBX1"	"RPS11"	0.657978550536368	2.84375446096383	0.657978550536368
"VENTX"	"NDUFB2"	0.0141565794367183	-9.65096489487061	0.0141565794367183
"ZNF138"	"TPSD1"	0.26045047492612	-29.3095977257413	0.26045047492612
"ZNF484"	"TMEM60"	0.0683694874587918	14.1987852554128	0.0683694874587918
"GTF2B"	"BRD1"	0.304124436926093	3.00216647455085	0.304124436926093
"RUNX1"	"GTF2IRD2B"	0.0143964624407876	-2.45279365679732	0.0143964624407876
"DMTF1"	"RNF144A"	-0.0564934707470548	32.1160829381131	0.0564934707470548
"ZNF557"	"HECW2"	0.114170012695704	-2.18150126516703	0.114170012695704
"ZNF33B"	"AZIN1"	-0.352930787488598	35.729156688106	0.352930787488598
"ZNF320"	"FTH1"	-0.492826991603029	62.6391707726892	0.492826991603029
"JUN"	"PRKRIP1"	0.406391735627681	36.1096032779867	0.406391735627681
"ZNF260"	"PTRH2"	0.449279370048536	10.7773065907865	0.449279370048536
"SALL4"	"LRFN3"	-0.108257564211266	16.5301060075244	0.108257564211266
"ZNF721"	"VASN"	-0.0164474754993764	2.20500743270927	0.0164474754993764
"GATA1"	"GATAD2B"	-0.476582153330758	-2.52840973111695	0.476582153330758
"ZNF774"	"OR2A1"	-0.237199423978903	-33.4510194062873	0.237199423978903
"NFAT5"	"C17orf78"	0.145866755031333	-16.5001110646126	0.145866755031333
"ZNF790"	"ADAMTS1"	-0.00158537907485658	-10.0086890610934	0.00158537907485658
"ZNF362"	"DDI2"	0.0618888316731829	16.9722979453029	0.0618888316731829
"TBX21"	"ITCH"	0.289188960214387	0.193722864809615	0.289188960214387
"THAP6"	"LCA5L"	0.440565554245526	2.48905052501987	0.440565554245526
"RXRA"	"CCL3"	0.316917120580182	-5.47944220755702	0.316917120580182
"ZNF486"	"ARG2"	-0.0509619161231138	-3.14410469981977	0.0509619161231138
"USF2"	"ACAA1"	0.283809839588302	-3.28265285391096	0.283809839588302
"ZKSCAN1"	"NUCKS1"	-0.240046331900634	-44.6479839842754	0.240046331900634
"NFE2L3"	"PAICS"	0.0819862321327518	33.4799558955627	0.0819862321327518
"GTF2IRD2"	"ITSN1"	-0.0503507871923175	17.0149717423115	0.0503507871923175
"FOXP4"	"ID3"	-0.492153636059218	-3.70571774301254	0.492153636059218
"ZNF358"	"SYT11"	0.209793360021635	-1.51583625440475	0.209793360021635
"PBX3"	"CEP135"	0.171376851329333	24.8925961596016	0.171376851329333
"ZNF649"	"RMND5A"	0.319479080268279	18.6999592942409	0.319479080268279
"ZNF570"	"KIAA1671"	-0.428527802389444	-2.49182176562183	0.428527802389444
"ZNF766"	"CNDP2"	-0.0460086559636314	24.788421104696	0.0460086559636314
"BARHL1"	"BCKDK"	-0.0905580742857579	-17.9347953118226	0.0905580742857579
"HOXB3"	"MOCS3"	-0.229850960231112	4.77571111710119	0.229850960231112
"HOXA5"	"TNRC6A"	0.0900287801799531	17.1218154005637	0.0900287801799531
"ZNF44"	"LIN52"	0.513846010019891	7.94835583106125	0.513846010019891
"ZNF513"	"ZNF512B"	0.826841534475126	21.2395691601716	0.826841534475126
"ZNF445"	"PLCD1"	-0.191637171365508	5.15197451297445	0.191637171365508
"ZNF608"	"NACA"	0.330097829529282	-2.35136583234388	0.330097829529282
"HOXA9"	"MFAP1"	0.151761060088482	14.9444909074383	0.151761060088482
"ZBTB5"	"SNORD87"	0.263608025123268	-11.3083602525376	0.263608025123268
"ZNF727"	"ABCC1"	0.0549905803170765	-1.43369980070987	0.0549905803170765
"HMBOX1"	"CSF2RA"	-0.651162578944504	35.9461355272036	0.651162578944504
"ZNF510"	"S100Z"	0.54131031950132	27.8758114978282	0.54131031950132
"ZNF391"	"BCAS3"	-0.0963883048682981	-20.4546260563226	0.0963883048682981
"ZNF16"	"SOBP"	-0.175572338974842	-1.3749426900062	0.175572338974842
"SGSM2"	"RPP40"	-0.277295550077781	-1.44976771850538	0.277295550077781
"ZBED4"	"CHMP2A"	-0.0517238733372751	-14.5768011721328	0.0517238733372751
"ZNF189"	"NEXN"	0.244299543771527	11.9196400203618	0.244299543771527
"CGGBP1"	"SESN1"	-0.274159150191009	-29.1299612736996	0.274159150191009
"SOX15"	"SLC18A1"	-0.243621403960017	8.20136539092859	0.243621403960017
"KCMF1"	"HERPUD1"	0.190077737942962	33.1715736579856	0.190077737942962
"NFYB"	"TMEM59"	-0.0889094693791875	17.2866165468882	0.0889094693791875
"EGR3"	"TRNAU1AP"	-0.242659191999696	5.90425421942978	0.242659191999696
"ZFPM2"	"OAZ3"	-0.829714351985346	-10.7788921379445	0.829714351985346
"ZNF410"	"LRRC17"	0.174364647708962	5.84928547628768	0.174364647708962
"MECOM"	"SLC26A3"	0.127461629287387	-12.3052401923441	0.127461629287387
"ZNF629"	"NEK1"	0.402664693464711	4.20057648894586	0.402664693464711
"ZNF583"	"PTAFR"	-0.195393430937188	11.1903784201804	0.195393430937188
"THAP3"	"AIG1"	0.138986502137579	8.04364820602919	0.138986502137579
"FOSB"	"ODF2"	0.165134401838143	37.4167251989226	0.165134401838143
"TGIF2"	"CDKN2A"	-0.0427574863389686	7.4010042937065	0.0427574863389686
"NFKB2"	"FGFR1"	-0.376156524030113	28.6458945260014	0.376156524030113
"ZNF324B"	"OAS3"	-0.0441815984220805	17.1172312536412	0.0441815984220805
"ZNF790"	"LRRC57"	0.346575948687276	6.40167466542931	0.346575948687276
"FOXD4"	"AHCY"	0.427154409404353	-25.9889140141617	0.427154409404353
"ZNF570"	"GYPC"	-0.262803443895815	24.8083844274264	0.262803443895815
"MXD3"	"TRAM1"	-0.57196192251877	17.1215588353882	0.57196192251877
"MECP2"	"FSD2"	0.700897893934338	-11.5307570560298	0.700897893934338
"THAP5"	"CAMK2G"	0.13574237299703	25.5256194448086	0.13574237299703
"BHLHE41"	"BRAF"	0.152509324542608	3.18202029762876	0.152509324542608
"FOSL1"	"TM9SF3"	-0.0265189930189272	-20.882066990513	0.0265189930189272
"ZNF717"	"HAUS6"	0.0948626889021109	22.0842739645188	0.0948626889021109
"ZNF425"	"CABP4"	-0.67750965635589	0.344347368883045	0.67750965635589
"TBX19"	"LDB2"	-0.213214822630809	0.424334378690499	0.213214822630809
"SP140"	"SP100"	-0.452716175803733	-6.33111047555343	0.452716175803733
"ZNF844"	"ABI2"	0.296421618840953	12.1456061764095	0.296421618840953
"GATAD2A"	"CHRNG"	0.311059670907571	16.2438888142693	0.311059670907571
"ZNF597"	"ZFP36"	0.34732697476696	8.49147262484388	0.34732697476696
"ZNF780B"	"RAC3"	0.140578786971937	36.0027802476353	0.140578786971937
"NFIX"	"FUT6"	-0.0696623544205415	-8.02630670120512	0.0696623544205415
"THAP1"	"CD79A"	-0.0399719494880695	57.1670925999597	0.0399719494880695
"ZNF773"	"ACOT13"	0.0500855046572852	-4.88001644732923	0.0500855046572852
"FOXD4L3"	"CTDSPL"	0.207996144462291	-77.4360486033205	0.207996144462291
"ZNF467"	"SSX2IP"	0.103839378590368	-19.3425724223088	0.103839378590368
"RORC"	"PPP1R12B"	0.339611257211491	6.04540479914624	0.339611257211491
"ZNF333"	"CBX7"	-0.487226508629486	2.25426273935897	0.487226508629486
"TCFL5"	"USP38"	0.0171649595483234	-2.97718746362844	0.0171649595483234
"MYPOP"	"SPTLC3"	0.0778061552785237	-5.36276687655577	0.0778061552785237
"ZNF135"	"ATG4C"	0.674204885959618	11.2855502846591	0.674204885959618
"TBX10"	"UBE2K"	-0.0409878576674004	-35.2956139407002	0.0409878576674004
"TP63"	"AP3M2"	0.4029819483145	3.37469013622577	0.4029819483145
"FOXC1"	"PUS7"	0.404315829254094	4.70042751509188	0.404315829254094
"NR2E3"	"NRBP1"	0.262004011530329	-28.4875185273794	0.262004011530329
"GSC"	"LRRC2"	0.0524268738678083	-0.623398097322282	0.0524268738678083
"ZNF823"	"FZD6"	-0.102016841072683	0.779545793466046	0.102016841072683
"ZNF831"	"OASL"	-0.235769538082493	0.645787234320323	0.235769538082493
"ZNF582"	"SPIN3"	-0.206346687589619	-4.08166213842511	0.206346687589619
"ATF3"	"GCC1"	-0.0748500661361347	11.9426258656968	0.0748500661361347
"ZNF844"	"CTR9"	0.457585025153522	24.4320398130249	0.457585025153522
"ZNF684"	"DUSP4"	-0.0334154408577859	-1.30778448488892	0.0334154408577859
"ZNF630"	"MUC20"	-0.0176298805972956	-21.1084242624728	0.0176298805972956
"GTF2IRD2B"	"RUNX1"	0.0143964624407876	-2.45279365679732	0.0143964624407876
"ANKZF1"	"POLM"	0.571528357194328	2.71587903125828	0.571528357194328
"ZNF80"	"RAP1GDS1"	-0.421378589655622	-3.71565882321405	0.421378589655622
"ZNF711"	"MAP4K3"	0.245648256027972	34.8351015429965	0.245648256027972
"ZFP41"	"NBPF14"	0.406039490022447	72.1391694199881	0.406039490022447
"VENTX"	"KBTBD3"	-0.471293586470352	0.119338976498243	0.471293586470352
"ZNF473"	"SNX11"	0.727648186653864	9.21937127801376	0.727648186653864
"POU5F2"	"DTX4"	-0.270801290903164	0.886299793481154	0.270801290903164
"ZBTB16"	"ARHGEF11"	0.018177420993831	14.0968151834154	0.018177420993831
