node	mux	agg	layer1	layer2	layer3	layer4
38053	130.490172154813	2	1	0	0	0
38043	115.036993029012	2	1	0	0	0
38170	112.528912556675	4	2	0	0	0
34506	111.167909790413	2	1	0	0	0
38134	108.632413950712	2	1	0	0	0
38166	105.550824025424	4	2	0	0	0
38617	102.941549735194	2	1	0	0	0
38139	97.4155110115733	2	1	0	0	0
38194	94.545769185157	2	1	0	0	0
38120	90.9851835059005	2	1	0	0	0
34741	85.9358849985775	2	1	0	0	0
38042	85.298170327488	6	3	0	0	0
38050	82.2731852555543	2	1	0	0	0
38075	80.4855230541759	2	1	0	0	0
38062	80.4661518886732	2	1	0	0	0
38089	80.0002205818836	4	2	0	0	0
38322	79.9204773492617	4	2	0	0	0
36273	79.4686189279844	2	1	0	0	0
34443	79.3440836157706	2	1	0	0	0
38072	79.1962785713665	2	1	0	0	0
38098	78.2544410222685	4	2	0	0	0
38274	77.8456658731806	2	1	0	0	0
38313	77.493746862086	2	1	0	0	0
38321	76.6442518149518	2	1	0	0	0
34762	74.1216730425787	2	1	0	0	0
38696	74.0820251317705	2	1	0	0	0
38048	72.4437769731528	2	1	0	0	0
38058	71.9177722963382	2	1	0	0	0
38672	71.8994259417065	2	1	0	0	0
37068	70.8209664137693	2	1	0	0	0
35924	70.207366742686	4	2	0	0	0
38125	69.9084476133464	2	1	0	0	0
38111	69.7949923356704	2	1	0	0	0
34828	69.0289566134148	2	1	0	0	0
38081	68.4362064640656	2	1	0	0	0
38083	68.215753842297	2	1	0	0	0
38722	67.4387940207991	2	1	0	0	0
38183	66.9498030420453	2	1	0	0	0
38225	66.9417260630727	2	1	0	0	0
38124	66.2609994956865	2	1	0	0	0
38102	65.8988750700532	4	2	0	0	0
38003	65.399522695286	2	1	0	0	0
38055	65.1405294815613	2	1	0	0	0
38364	64.9663296561433	2	1	0	0	0
38195	64.3253648650312	2	1	0	0	0
38169	64.3066243582568	4	2	0	0	0
38057	64.2225406772192	2	1	0	0	0
37286	63.7268535344346	2	1	0	0	0
38182	63.52206275602	2	1	0	0	0
38079	63.450252088299	2	1	0	0	0
38092	63.3336499685962	2	1	0	0	0
38097	63.2831993305754	2	1	0	0	0
38127	63.0265541852411	2	1	0	0	0
38338	62.9754389986526	2	1	0	0	0
38214	62.9503903043058	2	1	0	0	0
38096	62.9297279176803	2	1	0	0	0
38162	62.5592447357646	2	1	0	0	0
38159	62.5523224420356	2	1	0	0	0
38069	62.3729824985273	2	1	0	0	0
38289	62.2876889122555	2	1	0	0	0
34739	62.2033129003977	2	1	0	0	0
38310	61.831101021348	2	1	0	0	0
38177	61.712458983654	2	1	0	0	0
38673	61.6896752463559	2	1	0	0	0
35489	61.5028832968546	2	1	0	0	0
38158	61.4839365324265	2	1	0	0	0
38290	61.2855699292499	2	1	0	0	0
38320	61.2143068227825	2	1	0	0	0
38116	60.8714954167198	2	1	0	0	0
38351	60.8588563957718	2	1	0	0	0
38670	60.6052183624821	2	1	0	0	0
38067	60.5489034166791	2	1	0	0	0
38294	60.5385516782828	6	3	0	0	0
38071	60.4959249682128	2	1	0	0	0
38844	60.328944325538	4	2	0	0	0
38046	59.9300174082824	4	2	0	0	0
38379	59.5508406177221	2	1	0	0	0
38142	59.3715013730018	2	1	0	0	0
38243	59.1155999080816	2	1	0	0	0
38399	59.053674238518	2	1	0	0	0
38482	58.972705192671	2	1	0	0	0
38238	58.9065132023074	2	1	0	0	0
38503	58.7712004944864	2	1	0	0	0
38516	58.678362843633	6	3	0	0	0
36635	58.0657367288619	2	1	0	0	0
38256	57.2523880716093	6	3	0	0	0
38856	57.1156545168034	2	1	0	0	0
38237	57.0427371045445	2	1	0	0	0
38150	56.5758573718072	2	1	0	0	0
38344	56.3478061137083	2	1	0	0	0
38618	56.3336943233208	4	2	0	0	0
38838	56.223572223237	2	1	0	0	0
34743	56.1958459169406	2	1	0	0	0
38064	56.0416741175714	2	1	0	0	0
38372	55.3789054613608	4	2	0	0	0
38277	55.2545689213607	2	1	0	0	0
38101	55.0384590923492	4	2	0	0	0
38299	54.2778009138613	2	1	0	0	0
38188	54.1849895213407	4	2	0	0	0
38219	54.0136896181388	4	2	0	0	0
38292	53.6647454324901	4	2	0	0	0
38433	53.504905713955	2	1	0	0	0
34715	53.3545099739954	2	1	0	0	0
38140	53.3403101404589	2	1	0	0	0
38123	53.0992662735078	2	1	0	0	0
34502	52.8920728935591	2	1	0	0	0
38152	52.8905988004677	4	2	0	0	0
38174	52.5207301263751	4	2	0	0	0
38434	52.3840881728079	2	1	0	0	0
38633	52.213927987781	2	1	0	0	0
38082	51.9238142854994	2	1	0	0	0
38284	51.5616792283792	2	1	0	0	0
38447	51.3842418670147	2	1	0	0	0
38126	51.2940780894481	2	1	0	0	0
38074	51.2533756401369	2	1	0	0	0
38052	51.0718100997884	2	1	0	0	0
38186	51.0095752401289	2	1	0	0	0
38078	50.7833916153522	4	2	0	0	0
38155	50.591202604595	2	1	0	0	0
38160	50.5584512714022	2	1	0	0	0
38513	50.5007954463694	4	2	0	0	0
35176	50.4260523944872	4	2	0	0	0
38734	50.2713734042436	2	1	0	0	0
38245	50.2014027254343	6	3	0	0	0
38172	50.1226460007179	4	2	0	0	0
38404	50.0642423000979	2	1	0	0	0
38608	50.0363347893942	2	1	0	0	0
37011	49.9534202391273	2	1	0	0	0
38103	49.6993290348992	4	2	0	0	0
38218	49.6632169381314	6	3	0	0	0
38267	49.4966398737742	2	1	0	0	0
38228	49.2755912914485	16	8	0	0	0
38642	49.0844019710624	2	1	0	0	0
38205	48.9648925444925	2	1	0	0	0
38461	48.70452704821	4	2	0	0	0
38327	48.42412985594	2	1	0	0	0
38236	48.3719157275316	2	1	0	0	0
38210	48.0298443135617	2	1	0	0	0
38250	47.9172943590316	6	3	0	0	0
38449	47.8382066798527	4	2	0	0	0
38204	47.6949311514447	6	3	0	0	0
38056	47.5398016998	2	1	0	0	0
35144	47.3764838979342	6	3	0	0	0
34611	47.1870976778926	2	1	0	0	0
38077	47.0682054153573	2	1	0	0	0
38275	46.7470013095126	2	1	0	0	0
38260	46.4344903296998	2	1	0	0	0
38061	46.4338367290263	2	1	0	0	0
35433	46.385565295414	12	6	0	0	0
19984	46.0377236104603	2	1	0	0	0
36178	45.8401398762763	2	1	0	0	0
38967	45.7118864629841	4	2	0	0	0
38068	45.4230939359636	2	1	0	0	0
35890	45.3065560524367	4	2	0	0	0
38240	44.8058199602979	2	1	0	0	0
38265	44.6468149016341	2	1	0	0	0
38282	44.1121891426713	2	1	0	0	0
38298	43.8498698883888	4	2	0	0	0
38410	43.3253938764033	2	1	0	0	0
35921	43.2324375212122	2	1	0	0	0
38533	43.0823249928621	2	1	0	0	0
38820	43.0684493615301	4	2	0	0	0
38090	42.9128827274033	4	2	0	0	0
38234	42.7876346907264	10	5	0	0	0
38394	42.7847059299853	2	1	0	0	0
38555	42.7188607883754	2	1	0	0	0
38341	42.5765830756657	2	1	0	0	0
38187	42.4060969511781	4	2	0	0	0
38217	41.4632638119007	2	1	0	0	0
38380	41.2522561738011	2	1	0	0	0
19987	41.1308867748744	2	1	0	0	0
35677	41.0493798742684	4	2	0	0	0
38105	41.0252069596178	4	2	0	0	0
38339	40.9984804779265	2	1	0	0	0
35513	40.9243306606447	2	1	0	0	0
38113	40.8759244896617	2	1	0	0	0
38656	40.7334519844781	2	1	0	0	0
38273	40.491724932094	2	1	0	0	0
38425	40.1482647555868	2	1	0	0	0
34480	40.1052093097743	4	2	0	0	0
34473	39.5892196868048	2	1	0	0	0
38340	39.2461105553881	4	2	0	0	0
38108	39.2264123356021	2	1	0	0	0
38408	39.2185198641105	2	1	0	0	0
38213	39.1861121091663	2	1	0	0	0
38429	38.8128461091299	2	1	0	0	0
20196	38.8083680687204	2	1	0	0	0
38211	38.6267357736837	2	1	0	0	0
37695	38.2248832564736	2	1	0	0	0
38147	38.0579052329571	2	1	0	0	0
38297	37.8727067899231	6	3	0	0	0
38470	37.8708415137228	2	1	0	0	0
38391	37.7692359710057	2	1	0	0	0
38867	37.5845559448942	2	1	0	0	0
774	37.5	150	75	0	0	0
38463	37.4975766075701	4	2	0	0	0
37138	37.3914716076292	2	1	0	0	0
38373	37.3772030326178	2	1	0	0	0
38308	37.3146948753461	2	1	0	0	0
38432	37.2952904367502	2	1	0	0	0
38329	36.8211554320365	2	1	0	0	0
34622	36.6875365915065	4	2	0	0	0
38242	36.5432646531791	2	1	0	0	0
37114	36.4139807304723	6	3	0	0	0
38409	36.3858476689505	2	1	0	0	0
38424	36.3721696664356	2	1	0	0	0
39011	36.3705946014204	2	1	0	0	0
38086	36.3677047737276	4	2	0	0	0
38885	36.3067113220797	4	2	0	0	0
38088	36.0900770596674	4	2	0	0	0
324	36	144	72	0	0	0
38232	35.8585171172132	6	3	0	0	0
38694	35.54463026325	4	2	0	0	0
34518	35.4835729742296	6	3	0	0	0
38785	35.4426122668573	2	1	0	0	0
38520	35.2169422118997	4	2	0	0	0
38623	35.0749708636633	4	2	0	0	0
38335	35.0313025022466	2	1	0	0	0
38222	35.0296155299119	2	1	0	0	0
38651	35.0001915466208	2	1	0	0	0
20045	34.9335371576258	4	2	0	0	0
38371	34.9056799564382	6	3	0	0	0
35581	34.6459358375479	4	2	0	0	0
34926	34.6130216358279	2	1	0	0	0
35883	34.6002779144358	4	2	0	0	0
38473	34.5964781554788	2	1	0	0	0
2261	34.5	138	69	0	0	0
38076	34.4971600673333	2	1	0	0	0
36684	34.377414886312	8	4	0	0	0
38333	34.3581540681714	2	1	0	0	0
